ESSClassic,eRenyi2,IterType,AvgEpLen,VarJ,MinVanillaIw,VarVanillaIw,EpsThisIter,Bound,ESSRenyi,AvgRet,VarRet,MaxNormIw,AvgNormIw,AvgVanillaIw,VarDiscRet,BatchSize,AvgDiscRet,MinNormIw,VanillaAvgRet,J,VarNormIw,MaxVanillaIw
1.0875138486221778,7.0020328,1,500.0,16.721754,0.0012163674,17580.955,100,30.337925,14.28156700678213,-3.0240459071040844,193.70041799683,0.9588943,0.010000002,13.833456,193.70041799683,100,-3.0240459071040844,8.792939e-07,-3.0240459071040844,39.52168,0.009187157,1326.4822
4.772157493193202,71.891594,,500.0,13.879556,0.0007538737,6914.993,100,-39.097275,2.781966417187778,-3.0240459071040844,193.70041799683,0.44386035,0.010000002,18.522041,191.29880273027825,200,-0.9691314430248849,4.0701437e-07,-3.0240459071040844,-5.618346,0.0020156447,822.12
1.0916269102577822,5.838917,1,500.0,9.427151,0.0039109355,68600.94,100,12.156199,34.25292868263344,-3.4788625773884587,168.4064975036497,0.9570957,0.005,19.354733,168.4064975036497,200,-3.4788625773884587,1.0103305e-06,-3.4788625773884587,18.086264,0.0045782104,3704.8662
100.0,1.0,2,500.0,13.160693,1.0,,100,-3.4233937,200.0,0.7936464876856154,174.95338329595202,0.01,0.009999998,1.0,174.95338329595202,200,0.7936464876856154,0.01,0.7936464876856154,0.79364645,3.5044917e-18,1.0
20.406206276184545,10.630225,,500.0,69.678696,0.00026991527,1004.4688,100,-7.0098433,28.22141533933355,-3.4788625773884587,168.4064975036497,0.119970396,0.005,10.656516,162.74343178581708,300,-0.6633302450310365,1.266433e-07,-3.4788625773884587,3.915609,0.00022112913,255.6933
1.0830831960588863,11.060096,1,500.0,18.59133,0.00030811568,151735.05,100,30.509398,27.124539043441903,-3.132118950395445,160.34954521675408,0.9608522,0.003333333,23.4085,160.34954521675408,300,-3.132118950395445,4.3875183e-08,-3.132118950395445,37.173275,0.0030767787,6747.633
100.0,1.0,2,500.0,15.518962,1.0,,100,-1.8279471,300.0,2.3518190216816843,243.2709034451252,0.01,0.009999998,1.0,243.2709034451252,300,2.3518190216816843,0.01,2.3518190216816843,2.351819,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,14.031811,1.0,,100,-1.4139922,300.0,1.54154871459944,197.88113200921507,0.005,0.0049999994,1.0,197.88113200921507,300,1.54154871459944,0.005,1.54154871459944,1.5415487,2.179301e-19,1.0
8.735738811318717,48.627773,,500.0,51.830875,0.00014820012,39479.64,100,-17.406878,8.225751931028872,-3.132118950395445,160.34954521675408,0.3149178,0.0033333334,34.353245,194.03479487647274,400,1.5699934578161727,1.4380022e-08,-3.132118950395445,-0.5788388,0.00037170225,3245.5344
1.1036856683949232,16.482391,1,500.0,23.450745,9.944463e-06,143169.12,100,29.55343,24.268323165369054,-3.2721516978206195,169.9249338837839,0.95182467,0.0024999997,19.878054,169.9249338837839,400,-3.2721516978206195,1.2506837e-09,-3.2721516978206195,37.059387,0.0022645488,7568.169
100.0,1.0,2,500.0,20.223215,1.0,,100,0.7954693,400.0,5.960560629492826,413.10957224706294,0.01,0.009999998,1.0,413.10957224706294,400,5.960560629492826,0.01,5.960560629492826,5.9605603,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,17.862133,1.0,,100,1.2621808,400.0,4.914452168717738,320.65913164675266,0.005,0.0049999994,1.0,320.65913164675266,400,4.914452168717738,0.005,4.914452168717738,4.9144516,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,17.011703,1.0,,100,1.330056,400.0,4.312122252803688,290.3659237544785,0.0033333334,0.0033333336,1.0,290.3659237544785,400,4.312122252803688,0.0033333334,4.312122252803688,4.3121223,5.4391416e-20,1.0
1.8154583835150455,224.82768,,500.0,107.33908,0.00013213235,25459604.0,100,-54.24662,2.2239254279145944,-3.2721516978206195,169.9249338837839,0.73879755,0.0024999997,340.2775,300.706174364414,500,4.521056803044124,9.707691e-10,-3.2721516978206195,-15.523274,0.0013742483,100558.47
1.1385215985739339,17.88497,1,500.0,38.135277,2.4789293e-05,111480.89,100,29.494507,27.956435379590747,-3.413138748764372,166.025949566986,0.93712944,0.0020000003,15.934783,166.025949566986,500,-3.413138748764372,3.1113436e-09,-3.413138748764372,36.487854,0.0017561767,7466.477
100.0,1.0,2,500.0,15.5580435,1.0,,100,0.08595705,500.0,5.40678537256209,244.49768770082693,0.01,0.009999998,1.0,244.49768770082693,500,5.40678537256209,0.01,5.40678537256209,5.406785,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,14.953948,1.0,,100,0.61802864,500.0,4.380422087203431,224.74429885793077,0.005,0.0049999994,1.0,224.74429885793077,500,4.380422087203431,0.005,4.380422087203431,4.380422,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,15.573273,1.0,,100,1.1603982,500.0,4.232379299488529,243.3379522745957,0.0033333334,0.0033333336,1.0,243.3379522745957,500,4.232379299488529,0.0033333334,4.232379299488529,4.2323794,5.4391416e-20,1.0
400.0,1.0,2,500.0,15.805506,1.0,,100,1.335536,500.0,3.995950646899952,250.44016687166575,0.0025,0.0024999997,1.0,250.44016687166575,500,3.995950646899952,0.0025,3.995950646899952,3.99595,5.434597e-20,1.0
1.108324833142403,13.537276,1,500.0,46.44341,5.884403e-06,130228.37,100,51.428677,36.935051785987646,4.054854466988818,258.996556366394,0.9498491,0.002,16.992157,258.996556366394,500,4.054854466988818,6.9260225e-10,4.054854466988818,61.04827,0.0018041338,8069.992
100.0,1.0,2,500.0,22.66226,1.0,,100,9.844664,500.0,15.452153055977258,518.7656644616067,0.01,0.009999998,1.0,518.7656644616067,500,15.452153055977258,0.01,15.452153055977258,15.452152,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,22.050196,1.0,,100,11.148666,500.0,15.509177266112802,488.65446566158874,0.005,0.0049999994,1.0,488.65446566158874,500,15.509177266112802,0.005,15.509177266112802,15.509177,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,21.61034,1.0,,100,12.556323,500.0,16.146218452432993,468.56870080947925,0.0033333334,0.0033333336,1.0,468.56870080947925,500,16.146218452432993,0.0033333334,16.146218452432993,16.14622,5.4391416e-20,1.0
400.0,1.0,2,500.0,21.561695,1.0,,100,13.30177,500.0,17.095537496686088,466.07188285241364,0.0025,0.0024999997,1.0,466.07188285241364,500,17.095537496686088,0.0025,17.095537496686088,17.095537,5.434597e-20,1.0
1.2721128494278866,10.995176,1,500.0,80.236206,4.5165478e-05,18595.838,100,56.795242,45.4744867805252,17.135866954198004,457.10849009664287,0.8865087,0.0019999999,6.8802485,457.10849009664287,500,17.135866954198004,1.3129025e-08,17.135866954198004,68.046906,0.0015713304,3049.7002
100.0,1.0,2,500.0,21.223782,1.0,,100,25.672499,500.0,32.75133562656934,454.99888013632324,0.01,0.009999998,1.0,454.99888013632324,500,32.75133562656934,0.01,32.75133562656934,32.751335,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,22.16676,1.0,,100,27.948318,500.0,33.251708725459565,493.83447369000885,0.005,0.0049999994,1.0,493.83447369000885,500,33.251708725459565,0.005,33.251708725459565,33.25171,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,22.553537,1.0,,100,29.331577,500.0,33.6617731250401,510.3632810232171,0.0033333334,0.0033333336,1.0,510.3632810232171,500,33.6617731250401,0.0033333334,33.6617731250401,33.661777,5.4391416e-20,1.0
400.0,1.0,2,500.0,22.214977,1.0,,100,30.0931,500.0,33.843160002060046,494.7421070186645,0.0025,0.0024999997,1.0,494.7421070186645,500,33.843160002060046,0.0025,33.843160002060046,33.843163,5.434597e-20,1.0
1.2502083291120754,8.077487,1,500.0,54.88657,6.94016e-05,27600.602,100,62.58124,61.90044013719709,33.35313420240866,504.255445872015,0.894287,0.002,8.30949,504.255445872015,500,33.35313420240866,1.6704178e-08,33.35313420240866,72.11407,0.0015989314,3715.5344
100.0,1.0,2,500.0,25.406168,1.0,,100,36.987057,500.0,44.766443832752046,651.9932981607378,0.01,0.009999998,1.0,651.9932981607378,500,44.766443832752046,0.01,44.766443832752046,44.766445,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,25.38069,1.0,,100,38.46143,500.0,43.96228813271196,647.4165090080751,0.005,0.0049999994,1.0,647.4165090080751,500,43.96228813271196,0.005,43.96228813271196,43.962288,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,24.548794,1.0,,100,39.422096,500.0,43.913529497940544,604.6587305907674,0.0033333334,0.0033333336,1.0,604.6587305907674,500,43.913529497940544,0.0033333334,43.913529497940544,43.91353,5.4391416e-20,1.0
400.0,1.0,2,500.0,23.824203,1.0,,100,41.67128,500.0,45.5609797267535,569.0151641837998,0.0025,0.0024999997,1.0,569.0151641837998,500,45.5609797267535,0.0025,45.5609797267535,45.560974,5.434597e-20,1.0
1.3609698602266407,1.0000129,1,500.0,33.12514,2.6970245e-08,17124.52,100,73.528534,499.9935627812409,45.48618699766478,550.1395513523445,0.8561482,0.0020000006,6.8297615,550.1395513523445,500,45.48618699766478,7.897859e-12,45.48618699766478,77.00761,0.0014684772,2923.644
100.0,1.0,2,500.0,22.124884,1.0,,100,47.04863,500.0,55.0025717980954,494.45501899152435,0.01,0.009999998,1.0,494.45501899152435,500,55.0025717980954,0.01,55.0025717980954,55.00257,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,21.285372,1.0,,100,50.885517,500.0,56.50980471265127,455.34376196138305,0.005,0.0049999994,1.0,455.34376196138305,500,56.50980471265127,0.005,56.50980471265127,56.509804,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,21.1822,1.0,,100,51.460136,500.0,56.087841920232144,450.18612194955733,0.0033333334,0.0033333336,1.0,450.18612194955733,500,56.087841920232144,0.0033333334,56.087841920232144,56.087837,5.4391416e-20,1.0
400.0,1.0,2,500.0,21.39895,1.0,,100,52.225937,500.0,56.27006004592953,459.06276772636613,0.0025,0.0024999997,1.0,459.06276772636613,500,56.27006004592953,0.0025,56.27006004592953,56.270058,5.434597e-20,1.0
1.360520019403361,14.631765,1,500.0,58.48742,1.9863412e-06,15242.197,100,79.23197,34.1722264885073,55.694416865511485,502.88017025936284,0.8571344,0.0019999999,6.4424076,502.88017025936284,500,55.694416865511485,6.166456e-10,55.694416865511485,93.06819,0.0014689639,2761.0046
100.0,1.0,2,500.0,19.011618,1.0,,100,58.104862,500.0,65.95941003350875,365.09254865910447,0.01,0.009999998,1.0,365.09254865910447,500,65.95941003350875,0.01,65.95941003350875,65.95941,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,17.188105,1.0,,100,63.895752,500.0,69.62459708807104,296.91555260859116,0.005,0.0049999994,1.0,296.91555260859116,500,69.62459708807104,0.005,69.62459708807104,69.624596,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,16.759308,1.0,,100,66.21851,500.0,70.95997549707073,281.81376274334195,0.0033333334,0.0033333336,1.0,281.81376274334195,500,70.95997549707073,0.0033333334,70.95997549707073,70.95998,5.4391416e-20,1.0
400.0,1.0,2,500.0,17.974537,1.0,,100,66.5564,500.0,70.6626215855915,323.89370558714984,0.0025,0.0024999997,1.0,323.89370558714984,500,70.6626215855915,0.0025,70.6626215855915,70.66262,5.434597e-20,1.0
1.5137254146160934,7.093956,1,500.0,36.693325,0.00031012384,7084.8657,100,80.84543,70.48253477289666,71.32382337850396,316.6087525837987,0.8125074,0.0020000003,4.6337013,316.6087525837987,500,71.32382337850396,1.3385578e-07,71.32382337850396,90.62753,0.0013198836,1882.4583
100.0,1.0,2,500.0,11.37689,1.0,,100,71.046684,500.0,79.29302808661086,130.74104017875842,0.01,0.009999998,1.0,130.74104017875842,500,79.29302808661086,0.01,79.29302808661086,79.29302,3.5044917e-18,1.0
200.00000010221265,1.0,2,500.0,11.523897,1.0,,100,72.61577,500.0,78.44681106311802,133.46753142590418,0.005,0.0049999994,1.0,133.46753142590418,500,78.44681106311802,0.005,78.44681106311802,78.44681,2.179301e-19,1.0
299.999969473632,1.0,2,500.0,11.8799715,1.0,,100,73.445,500.0,78.20601655047875,141.60575149380026,0.0033333334,0.0033333336,1.0,141.60575149380026,500,78.20601655047875,0.0033333334,78.20601655047875,78.206024,5.4391416e-20,1.0
400.0,1.0,2,500.0,11.62022,1.0,,100,74.26175,500.0,78.43771752277814,135.36793358968055,0.0025,0.0024999997,1.0,135.36793358968055,500,78.43771752277814,0.0025,78.43771752277814,78.43771,5.434597e-20,1.0
