AvgRet,J,MaxVanillaIw,AvgEpLen,VarDiscRet,AvgDiscRet,Bound,AvgNormIw,VarVanillaIw,AvgVanillaIw,MinVanillaIw,IterType,BatchSize,MinNormIw,ESSClassic,VarNormIw,VarRet,eRenyi2,VarJ,ESSRenyi,VanillaAvgRet,EpsThisIter,MaxNormIw
4996.433643104382,4996.4336,1.0,499.69,1024.5818398706076,4996.433643104382,4575.623,0.009999998,,1.0,1.0,2,200,0.01,100.0,3.5044917e-18,1024.5818398706076,1.0,31.848663,200.0,4996.433643104382,100,0.01
4998.059588317827,4998.216,1.0477583,499.845,512.4278685567099,4998.059588317827,4700.576,0.005,0.00053897605,1.0001863,0.89700556,1,200,0.0044841925,199.89286333555853,1.3469381e-08,512.4278685567099,1.0005486,20.3884,199.89033992953827,4998.059588317827,100,0.005237816
4999.747888067659,4999.748,1.0,500.0,0.08669426944312447,4999.747888067659,4578.9375,0.009999998,,1.0,1.0,2,200,0.01,100.0,3.5044917e-18,0.08669426944312447,1.0,0.29296485,200.0,4999.747888067659,100,0.01
4974.716123093103,4974.7163,1.0,497.505,124985.83031287605,4974.716123093103,4677.158,0.0049999994,,1.0,1.0,,300,0.005,200.00000010221265,2.179301e-19,124985.83031287605,1.0,352.6484,300.0,4974.716123093103,100,0.005
4978.997113617923,4992.8896,1.2331424,497.93666666666667,88070.10113958408,4978.997113617923,4745.3687,0.003333334,0.03404147,1.013007,0.26562262,1,300,0.00087404007,290.3986579298365,3.6858773e-07,88070.10113958408,1.037941,86.75468,289.03377558895954,4978.997113617923,100,0.004057696
4999.704046214248,4999.704,1.0,500.0,0.1317542201894392,4999.704046214248,4578.8936,0.009999998,,1.0,1.0,2,300,0.01,100.0,3.5044917e-18,0.1317542201894392,1.0,0.36116683,300.0,4999.704046214248,100,0.01
4999.720703918463,4999.7207,1.0,500.0,0.10897740051399875,4999.720703918463,4702.1626,0.0049999994,,1.0,1.0,2,300,0.005,200.00000010221265,2.179301e-19,0.10897740051399875,1.0,0.3293002,300.0,4999.720703918463,100,0.005
4999.722955487184,4999.7236,1.000502,500.0,0.1022761604727627,4999.722955487184,4756.7686,0.0033333332,5.790827e-08,0.9999996,0.9990912,1,300,0.0033303055,300.00005569550905,6.4343864e-13,0.1022761604727627,1.0,0.3192044,300.0,4999.722955487184,100,0.003335008
4999.691384128044,4999.691,1.0,500.0,0.14161134858254315,4999.691384128044,4578.8804,0.009999998,,1.0,1.0,2,300,0.01,100.0,3.5044917e-18,0.14161134858254315,1.0,0.3744098,300.0,4999.691384128044,100,0.01
4992.806004664392,4992.806,1.0,499.315,9518.45956147435,4992.806004664392,4695.248,0.0049999994,,1.0,1.0,2,300,0.005,200.00000010221265,2.179301e-19,9518.45956147435,1.0,97.31838,300.0,4992.806004664392,100,0.005
4988.198063041545,4988.198,1.0,498.8566666666667,20594.45500541385,4988.198063041545,4745.243,0.0033333336,,1.0,1.0,,400,0.0033333334,299.999969473632,5.4391416e-20,20594.45500541385,1.0,143.26831,400.0,4988.198063041545,100,0.0033333334
4985.188322655217,4992.256,1.2383837,498.56,22286.662280275523,4985.188322655217,4779.1494,0.0025,0.027906915,0.9951467,0.25007352,1,400,0.0006282328,389.06366687662916,1.7612363e-07,22286.662280275523,1.0258422,84.66707,389.92352233275244,4985.188322655217,100,0.003111058
4980.8875606888105,4980.8877,1.0,498.13,35406.99680943751,4980.8875606888105,4560.077,0.009999998,,1.0,1.0,2,400,0.01,100.0,3.5044917e-18,35406.99680943751,1.0,187.22426,400.0,4980.8875606888105,100,0.01
4990.304814253456,4990.3047,1.0,499.065,17703.718187244292,4990.304814253456,4692.7466,0.0049999994,,1.0,1.0,2,400,0.005,200.00000010221265,2.179301e-19,17703.718187244292,1.0,132.72227,400.0,4990.304814253456,100,0.005
4993.441789874767,4993.442,1.0,499.37666666666667,11802.52096574016,4993.441789874767,4750.487,0.0033333336,,1.0,1.0,2,400,0.0033333334,299.999969473632,5.4391416e-20,11802.52096574016,1.0,108.458176,400.0,4993.441789874767,100,0.0033333334
4995.005462687782,4997.4287,1.1206048,499.5325,8851.88069665575,4995.005462687782,4786.119,0.0025,0.009617578,1.0000832,0.48596624,1,400,0.0012148146,396.19964219813596,6.0099865e-08,8851.88069665575,1.0086145,45.72134,396.58361454942235,4995.005462687782,100,0.0028012788
4999.73129591072,4999.731,1.0,500.0,0.09371919732368389,4999.73129591072,4578.9204,0.009999998,,1.0,1.0,2,400,0.01,100.0,3.5044917e-18,0.09371919732368389,1.0,0.30460718,400.0,4999.73129591072,100,0.01
4999.728793023568,4999.7285,1.0,500.0,0.08907444949690703,4999.728793023568,4702.1704,0.0049999994,,1.0,1.0,2,400,0.005,200.00000010221265,2.179301e-19,0.08907444949690703,1.0,0.29771572,400.0,4999.728793023568,100,0.005
4981.275392926677,4981.276,1.0,498.1666666666667,49048.14090668957,4981.275392926677,4738.321,0.0033333336,,1.0,1.0,2,400,0.0033333334,299.999969473632,5.4391416e-20,49048.14090668957,1.0,221.09871,400.0,4981.275392926677,100,0.0033333334
4985.889254728169,4985.889,1.0,498.625,36819.42058834618,4985.889254728169,4775.484,0.0024999997,,1.0,1.0,,500,0.0025,400.0,5.434597e-20,36819.42058834618,1.0,191.64388,500.0,4985.889254728169,100,0.0025
4988.655998687966,4995.6787,1.1989114,498.9,29471.4730302317,4988.655998687966,4805.119,0.002,0.028779428,0.98419243,0.25304157,1,500,0.00051421154,485.60101760723313,1.1884533e-07,29471.4730302317,1.0253181,61.858566,487.6535171756932,4988.655998687966,100,0.0024363354
4998.905601814585,4998.9053,1.0,499.93,63.78083808825917,4998.905601814585,4578.0947,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,63.78083808825917,1.0,7.9462676,500.0,4998.905601814585,100,0.01
4999.307096672191,4999.3066,1.0,499.965,31.941652519369928,4999.307096672191,4701.7485,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,31.941652519369928,1.0,5.6375537,500.0,4999.307096672191,100,0.005
4999.429254319226,4999.4297,1.0,499.9766666666667,21.329307845279654,4999.429254319226,4756.4746,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,21.329307845279654,1.0,4.6106668,500.0,4999.429254319226,100,0.0033333334
4999.498142510236,4999.4976,1.0,499.9825,16.018301682305513,4999.498142510236,4789.0923,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,16.018301682305513,1.0,3.9972858,500.0,4999.498142510236,100,0.0025
4999.536652120688,4999.5527,1.0147682,499.986,12.836393314904402,4999.536652120688,4811.3496,0.002,0.00013936133,0.9993353,0.90431786,1,500,0.0018098388,499.93036642315906,5.581872e-10,12.836393314904402,1.0001183,3.2424412,499.9408791837513,4999.536652120688,100,0.0020308865
4999.651633325655,4999.6514,1.0,500.0,0.20221340795063789,4999.651633325655,4578.841,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.20221340795063789,1.0,0.44742277,500.0,4999.651633325655,100,0.01
4999.660958494395,4999.6606,1.0,500.0,0.15000010655055865,4999.660958494395,4702.1025,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.15000010655055865,1.0,0.38632968,500.0,4999.660958494395,100,0.005
4999.689088605638,4999.6895,1.0,500.0,0.12956592989570945,4999.689088605638,4756.7344,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.12956592989570945,1.0,0.35935375,500.0,4999.689088605638,100,0.0033333334
4999.6961852658405,4999.6963,1.0,500.0,0.11212396890998942,4999.6961852658405,4789.291,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.11212396890998942,1.0,0.33443147,500.0,4999.6961852658405,100,0.0025
4999.70166280848,4999.702,1.0,500.0,0.10274581510184334,4999.70166280848,4811.51,0.0020000003,,1.0,1.0,1,500,0.002,500.00000664260017,5.431875e-20,0.10274581510184334,1.0,0.32022125,500.0,4999.70166280848,100,0.002
4999.69708560053,4999.697,1.0,500.0,0.07587053438679998,4999.69708560053,4578.886,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.07587053438679998,1.0,0.27408502,500.0,4999.69708560053,100,0.01
4999.691289826817,4999.6914,1.0,500.0,0.08321421141321987,4999.691289826817,4702.1333,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.08321421141321987,1.0,0.28775826,500.0,4999.691289826817,100,0.005
4999.690968331034,4999.691,1.0,500.0,0.09538832004098712,4999.690968331034,4756.736,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.09538832004098712,1.0,0.3083477,500.0,4999.690968331034,100,0.0033333334
4999.69742810922,4999.6973,1.0,500.0,0.08962196542136808,4999.69742810922,4789.292,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.08962196542136808,1.0,0.2990067,500.0,4999.69742810922,100,0.0025
4999.709333632287,4999.71,1.003483,500.0,0.08433374492334896,4999.709333632287,4811.5176,0.002,3.8421927e-06,1.0000507,0.9861237,1,500,0.0019721475,499.9980363063461,1.5367194e-11,0.08433374492334896,1.0000035,0.28940144,499.9982714712772,4999.709333632287,100,0.0020068644
4999.643679932655,4999.6436,1.0,500.0,0.1665232077397999,4999.643679932655,4578.833,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.1665232077397999,1.0,0.40602365,500.0,4999.643679932655,100,0.01
4999.657583686172,4999.657,1.0,500.0,0.1452967406006945,4999.657583686172,4702.099,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.1452967406006945,1.0,0.38022065,500.0,4999.657583686172,100,0.005
4999.669624086765,4999.6704,1.0,500.0,0.13015341805570274,4999.669624086765,4756.7153,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.13015341805570274,1.0,0.36017314,500.0,4999.669624086765,100,0.0033333334
4990.024068034794,4990.0244,1.0,499.0375,37263.057134914336,4990.024068034794,4779.619,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,37263.057134914336,1.0,192.79497,500.0,4990.024068034794,100,0.0025
4991.967188474474,4998.062,1.1330365,499.23,29810.656853753928,4991.967188474474,4808.354,0.0019999999,0.015637826,1.0029956,0.21261844,1,500,0.00042396685,492.36174735141213,6.2178216e-08,29810.656853753928,1.0161734,36.623814,492.0420258367862,4991.967188474474,100,0.002259305
4999.717534505485,4999.717,1.0,500.0,0.09611910930960224,4999.717534505485,4578.9062,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.09611910930960224,1.0,0.30850416,500.0,4999.717534505485,100,0.01
4999.704043597597,4999.7036,1.0,500.0,0.12151887757506619,4999.704043597597,4702.1455,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.12151887757506619,1.0,0.34771216,500.0,4999.704043597597,100,0.005
4999.70365845102,4999.7036,1.0,500.0,0.10855762045312851,4999.70365845102,4756.7485,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.10855762045312851,1.0,0.32891637,500.0,4999.70365845102,100,0.0033333334
4999.710503506648,4999.71,1.0,500.0,0.10071681688236483,4999.710503506648,4789.3047,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.10071681688236483,1.0,0.31694856,500.0,4999.710503506648,100,0.0025
4999.724927033061,4999.7256,1.0,500.0,0.09246491898220317,4999.724927033061,4811.533,0.0020000003,,1.0,1.0,1,500,0.002,500.00000664260017,5.431875e-20,0.09246491898220317,1.0,0.30376342,500.0,4999.724927033061,100,0.002
4999.6360187207165,4999.636,1.0,500.0,0.17489267175666437,4999.6360187207165,4578.8257,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.17489267175666437,1.0,0.41611722,500.0,4999.6360187207165,100,0.01
4999.66507418638,4999.665,1.0,500.0,0.12700198131816368,4999.66507418638,4702.107,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.12700198131816368,1.0,0.35548347,500.0,4999.66507418638,100,0.005
4999.67726910651,4999.6777,1.0,500.0,0.11768890633428473,4999.67726910651,4756.7227,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.11768890633428473,1.0,0.342486,500.0,4999.67726910651,100,0.0033333334
4999.685752114467,4999.6855,1.0,500.0,0.12160067425928207,4999.685752114467,4789.2803,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.12160067425928207,1.0,0.3482737,500.0,4999.685752114467,100,0.0025
4999.315879043981,4999.3296,1.0131476,499.964,72.31723375771395,4999.315879043981,4811.1323,0.002,5.536405e-05,1.000005,0.96514225,1,500,0.0019302749,499.9723432084472,2.2145387e-10,72.31723375771395,1.0000519,8.200324,499.9740733239775,4999.315879043981,100,0.002026285
4999.681857145991,4999.6816,1.0,500.0,0.11241524509239939,4999.681857145991,4578.871,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.11241524509239939,1.0,0.33358544,500.0,4999.681857145991,100,0.01
4999.681967716393,4999.6816,1.0,500.0,0.10884090405126319,4999.681967716393,4702.1235,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.10884090405126319,1.0,0.32907724,500.0,4999.681967716393,100,0.005
4999.686778700315,4999.687,1.0,500.0,0.11086950070920554,4999.686778700315,4756.732,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.11086950070920554,1.0,0.3324096,500.0,4999.686778700315,100,0.0033333334
4999.69086609885,4999.691,1.0,500.0,0.1077966010776177,4999.69086609885,4789.2856,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.1077966010776177,1.0,0.32789984,500.0,4999.69086609885,100,0.0025
4999.696731835678,4999.6978,1.0,500.0,0.10777285840212564,4999.696731835678,4811.5054,0.0020000003,,1.0,1.0,1,500,0.002,500.00000664260017,5.431875e-20,0.10777285840212564,1.0,0.3279486,500.0,4999.696731835678,100,0.002
4999.671148273894,4999.6704,1.0,500.0,0.16722020374846475,4999.671148273894,4578.86,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.16722020374846475,1.0,0.40688536,500.0,4999.671148273894,100,0.01
4999.700346934618,4999.7,1.0,500.0,0.1194433780169001,4999.700346934618,4702.142,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.1194433780169001,1.0,0.34474897,500.0,4999.700346934618,100,0.005
4997.546272382206,4997.546,1.0,499.7866666666667,1409.6529157692437,4997.546272382206,4754.591,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,1409.6529157692437,1.0,37.482704,500.0,4997.546272382206,100,0.0033333334
4998.077924983504,4998.078,1.0,499.84,1057.2298674329652,4998.077924983504,4787.673,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,1057.2298674329652,1.0,32.474392,500.0,4998.077924983504,100,0.0025
4998.408451082014,4998.712,1.0673416,499.872,845.8119855511654,4998.408451082014,4810.382,0.002,0.001173222,1.0023435,0.7687869,1,500,0.001533979,499.4180021166285,4.670969e-09,845.8119855511654,1.0014683,22.2952,499.26692596350995,4998.408451082014,100,0.0021296921
4999.689487741795,4999.6895,1.0,500.0,0.0874621983285076,4999.689487741795,4578.879,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.0874621983285076,1.0,0.29427716,500.0,4999.689487741795,100,0.01
4999.698853964956,4999.698,1.0,500.0,0.1012543685309798,4999.698853964956,4702.14,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.1012543685309798,1.0,0.31741893,500.0,4999.698853964956,100,0.005
4997.372437142391,4997.3726,1.0,499.77,1633.7423924030802,4997.372437142391,4754.4175,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,1633.7423924030802,1.0,40.352173,500.0,4997.372437142391,100,0.0033333334
4996.689461762481,4996.6895,1.0,499.7025,1871.143366581486,4996.689461762481,4786.284,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,1871.143366581486,1.0,43.202625,500.0,4996.689461762481,100,0.0025
4993.79556369407,4996.485,1.1511712,499.414,7614.020343466528,4993.79556369407,4807.2466,0.002,0.011798577,1.0016464,0.46359625,1,500,0.0009256685,494.19994154328066,4.70393e-08,7614.020343466528,1.0111489,44.710484,494.48699925914855,4993.79556369407,100,0.0022985581
4999.721216345415,4999.721,1.0,500.0,0.09984301804588773,4999.721216345415,4578.9106,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.09984301804588773,1.0,0.31439427,500.0,4999.721216345415,100,0.01
4999.724461718833,4999.7246,1.0,500.0,0.10172914555076175,4999.724461718833,4702.1665,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.10172914555076175,1.0,0.3181434,500.0,4999.724461718833,100,0.005
4999.700519442732,4999.7007,1.0,500.0,0.1091462063704123,4999.700519442732,4756.7456,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.1091462063704123,1.0,0.32981408,500.0,4999.700519442732,100,0.0033333334
4995.278591070213,4995.2783,1.0,499.56,7832.19310030681,4995.278591070213,4784.873,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,7832.19310030681,1.0,88.388985,500.0,4995.278591070213,100,0.0025
4996.164818974987,4998.0103,1.1297475,499.648,6265.779774218089,4996.164818974987,4809.1235,0.002,0.008600011,0.9987105,0.47742945,1,500,0.0009560918,495.73411974907157,3.4488927e-08,6265.779774218089,1.0073936,37.84333,496.3303327680895,4996.164818974987,100,0.0022624123
4999.752479575093,4999.752,1.0,500.0,0.051315621416958286,4999.752479575093,4578.9414,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.051315621416958286,1.0,0.22540808,500.0,4999.752479575093,100,0.01
4999.7165660936025,4999.7163,1.0,500.0,0.07665075758073864,4999.7165660936025,4702.158,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.07665075758073864,1.0,0.2761729,500.0,4999.7165660936025,100,0.005
4999.706091706289,4999.7065,1.0,500.0,0.09359323076543966,4999.706091706289,4756.7515,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.09359323076543966,1.0,0.3054177,500.0,4999.706091706289,100,0.0033333334
4999.7031604928725,4999.7026,1.0,500.0,0.1035884514673801,4999.7031604928725,4789.2974,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.1035884514673801,1.0,0.32144144,500.0,4999.7031604928725,100,0.0025
4999.702560424855,4999.703,1.0,500.0,0.09770289960704563,4999.702560424855,4811.5107,0.0020000003,,1.0,1.0,1,500,0.002,500.00000664260017,5.431875e-20,0.09770289960704563,1.0,0.312255,500.0,4999.702560424855,100,0.002
4999.700722526099,4999.701,1.0,500.0,0.09477669551495876,4999.700722526099,4578.8906,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.09477669551495876,1.0,0.3063169,500.0,4999.700722526099,100,0.01
4999.715049364533,4999.715,1.0,500.0,0.0812420693927022,4999.715049364533,4702.1567,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.0812420693927022,1.0,0.284319,500.0,4999.715049364533,100,0.005
4999.724946221181,4999.725,1.0,500.0,0.07630989501842501,4999.724946221181,4756.77,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.07630989501842501,1.0,0.27578542,500.0,4999.724946221181,100,0.0033333334
4999.725052046154,4999.725,1.0,500.0,0.0768612477667604,4999.725052046154,4789.32,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.0768612477667604,1.0,0.276901,500.0,4999.725052046154,100,0.0025
4999.714456788696,4999.7153,1.0049661,500.0,0.08460091169593695,4999.714456788696,4811.523,0.002,4.5682636e-06,1.000008,0.9915259,1,500,0.0019830358,499.99768106857294,1.8272751e-11,0.08460091169593695,1.0000039,0.29008788,499.99803305446017,4999.714456788696,100,0.0020099161
4986.843794123661,4986.8433,1.0,498.72,16640.648302520527,4986.843794123661,4566.0327,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,16640.648302520527,1.0,128.35202,500.0,4986.843794123661,100,0.01
4993.260497036266,4993.26,1.0,499.36,8319.962557975588,4993.260497036266,4695.7017,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,8319.962557975588,1.0,90.9855,500.0,4993.260497036266,100,0.005
4995.401220954211,4995.4014,1.0,499.5733333333333,5546.606344246925,4995.401220954211,4752.4463,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,5546.606344246925,1.0,74.3513,500.0,4995.401220954211,100,0.0033333334
4996.474635658261,4996.4746,1.0,499.68,4159.971366766322,4996.474635658261,4786.0693,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,4159.971366766322,1.0,64.41717,500.0,4996.474635658261,100,0.0025
4997.126622628884,4998.4507,1.1023538,499.744,3328.026529362396,4997.126622628884,4809.7656,0.0019999999,0.005563274,1.0004541,0.48729694,1,500,0.00097415154,497.24175218818095,2.2232902e-08,3328.026529362396,1.0052462,28.101221,497.390608086506,4997.126622628884,100,0.002203707
4999.726868870017,4999.7266,1.0,500.0,0.07187161913098387,4999.726868870017,4578.916,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.07187161913098387,1.0,0.26671928,500.0,4999.726868870017,100,0.01
4999.71241661464,4999.712,1.0,500.0,0.0800419520676197,4999.71241661464,4702.154,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.0800419520676197,1.0,0.28218824,500.0,4999.71241661464,100,0.005
4999.711908110714,4999.7124,1.0,500.0,0.09998293164149291,4999.711908110714,4756.7573,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.09998293164149291,1.0,0.31566003,500.0,4999.711908110714,100,0.0033333334
4999.7037798466745,4999.704,1.0,500.0,0.09736411986385055,4999.7037798466745,4789.299,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.09736411986385055,1.0,0.31162888,500.0,4999.7037798466745,100,0.0025
4999.709573204553,4999.7104,1.0021145,500.0,0.09274697649637902,4999.709573204553,4811.518,0.002,1.1823878e-06,0.9999984,0.9953238,1,500,0.0019906508,499.99935801960095,4.729567e-12,0.09274697649637902,1.000001,0.30382368,499.99952316329654,4999.709573204553,100,0.0020042323
4999.693224514979,4999.693,1.0,500.0,0.08223980209380691,4999.693224514979,4578.8823,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,0.08223980209380691,1.0,0.28536236,500.0,4999.693224514979,100,0.01
4999.717915080464,4999.718,1.0,500.0,0.07015991460350547,4999.717915080464,4702.1597,0.0049999994,,1.0,1.0,2,500,0.005,200.00000010221265,2.179301e-19,0.07015991460350547,1.0,0.26422057,500.0,4999.717915080464,100,0.005
4999.700181451185,4999.7,1.0,500.0,0.08010824585872939,4999.700181451185,4756.745,0.0033333336,,1.0,1.0,2,500,0.0033333334,299.999969473632,5.4391416e-20,0.08010824585872939,1.0,0.28257224,500.0,4999.700181451185,100,0.0033333334
4999.698532414696,4999.6987,1.0,500.0,0.08619133287962345,4999.698532414696,4789.2935,0.0024999997,,1.0,1.0,2,500,0.0025,400.0,5.434597e-20,0.08619133287962345,1.0,0.2932216,500.0,4999.698532414696,100,0.0025
4999.68866624209,4999.689,1.0,500.0,0.09641653196797093,4999.68866624209,4811.4966,0.0020000003,,1.0,1.0,1,500,0.002,500.00000664260017,5.431875e-20,0.09641653196797093,1.0,0.3101998,500.0,4999.68866624209,100,0.002
4949.697231251236,4949.6973,1.0,495.01,249969.497506489,4949.697231251236,4528.8867,0.009999998,,1.0,1.0,2,500,0.01,100.0,3.5044917e-18,249969.497506489,1.0,497.46335,500.0,4949.697231251236,100,0.01
