AvgNormIw,AvgEpLen,AvgRet,ESSClassic,VarJ,AvgVanillaIw,J,eRenyi2,BatchSize,Bound,VanillaAvgRet,VarVanillaIw,ESSRenyi,MinVanillaIw,MaxVanillaIw,VarDiscRet,VarRet,VarNormIw,MaxNormIw,MinNormIw,AvgDiscRet
0.010000002,500.0,-3.2901924846891553,1.7106725013096533,13.481063,8.900743,18.904509,1.000009,100,16.47393,-3.2901924846891553,4597.8716,99.9991059383219,0.018435255,666.67725,111.08899359463652,111.08899359463652,0.005803691,0.74901307,2.0712041e-05,-3.2901924846891553
0.01,500.0,-0.6023035392322916,1.0012201138045242,0.15582557,1319.9873,28.878952,1.0000153,100,25.025974,-0.6023035392322916,174022200.0,99.99847414437646,0.0007495519,131918.28,184.18247018384685,184.18247018384685,0.009987691,0.9993905,5.678478e-09,-0.6023035392322916
0.010000003,500.0,2.2691782808490406,1.0953418023301666,28.342134,14.881986,66.42709,5.080702,100,53.27104,2.2691782808490406,20200.11,19.682320156801442,0.0024632334,1421.9097,231.31350360378076,231.31350360378076,0.009120779,0.9554569,1.6551779e-06,2.2691782808490406
0.01,500.0,6.231549914076109,1.000001203967434,0.00039608206,18688.23,57.155376,1.0000018,100,52.078003,6.231549914076109,34924940000.0,99.99982118638542,7.787619e-13,1868821.9,382.22098792368547,382.22098792368547,0.009999991,0.9999994,4.1671247e-19,6.231549914076109
0.01,500.0,13.666994825911445,1.1313572734688402,31.270817,11.935268,81.54479,4.634574,100,65.923035,13.666994825911445,12574.418,21.576956451865474,0.0006530701,1122.0242,693.7495845202482,693.7495845202482,0.008827214,0.94009125,5.4717674e-07,13.666994825911445
0.01,500.0,28.150069227090263,1.0,7.970574e-05,28370.555,89.192085,1.0000011,100,81.685486,28.150069227090263,80488825000.0,99.99989271175451,,2837055.5,1077.183872198073,1077.183872198073,0.0100000035,1.0,,28.150069227090263
0.01,500.0,19.575689915561014,1.1886246306475254,22.715454,6.9988465,64.10208,4.2550035,100,51.453926,19.575689915561014,4113.2,23.50174356402035,0.0035839954,641.8707,784.4008768114342,784.4008768114342,0.008397054,0.9171093,5.120837e-06,19.575689915561014
0.009999999,500.0,32.68649621586107,1.00017485240638,0.022283386,3045.825,74.947266,1.0000014,100,67.40176,32.68649621586107,927540800.0,99.99985694905718,0.00018302507,304555.88,1047.9035294717098,1047.9035294717098,0.009998236,0.99991256,6.0090477e-10,32.68649621586107
0.010000003,500.0,27.60568541503903,1.3108057082896516,28.536095,5.172861,74.78348,3.8434877,100,60.87405,27.60568541503903,2034.9688,26.01803538245973,0.0023363966,451.62323,779.0678556960804,779.0678556960804,0.007604946,0.87306273,4.5166425e-06,27.60568541503903
0.01,500.0,48.22153479856041,1.3387820710662697,27.375465,6.048401,82.95287,3.683498,100,68.469795,48.22153479856041,2723.2178,27.14810828164412,0.008727554,522.46814,831.5421761538154,831.5421761538154,0.007443915,0.863812,1.4429524e-05,48.22153479856041
0.01,500.0,49.42647535579613,1.6470621489046036,32.18655,3.8291867,83.908005,4.7247744,100,67.78143,49.42647535579613,884.4132,21.16503188653862,0.000431533,297.8017,835.6500594434308,835.6500594434308,0.0060317316,0.77771527,1.1269573e-06,49.42647535579613
0.01,500.0,68.15153471216846,1.0000571273227925,0.0030903674,2204.6,89.6474,1.0000515,100,81.609085,68.15153471216846,485998140.0,99.9948504238864,1.4391669e-09,220453.7,307.73731735115575,307.73731735115575,0.009999423,0.99997145,6.528018e-15,68.15153471216846
0.010000002,500.0,60.740072071632675,1.3951504435621258,26.95277,3.4834156,90.22582,3.5790374,100,74.752495,60.740072071632675,866.2685,27.940473385497093,0.0025191198,294.72137,329.9592053840946,329.9592053840946,0.007139078,0.8460701,7.231752e-06,60.740072071632675
0.01,500.0,69.87327465034754,1.8640072434479509,27.799688,3.0094397,88.78111,3.4107137,100,73.816635,69.87327465034754,481.6336,29.319376997910606,0.0014202546,220.05626,286.120688320621,286.120688320621,0.0053179655,0.73122,4.719332e-06,69.87327465034754
0.010000003,500.0,76.40764530987818,1.77029408780616,21.67519,3.2725232,89.60864,2.6181867,100,76.5954,76.40764530987818,600.24384,38.19437304892942,0.024049465,245.65526,119.00911781029185,119.00911781029185,0.005604827,0.7506601,7.348906e-05,76.40764530987818
0.009999997,500.0,80.48026963254675,1.5700408606884142,21.761368,3.738263,93.33024,2.5871017,100,80.33031,80.48026963254675,884.9542,38.65329301910748,0.033560425,298.165,101.71308692456645,101.71308692456645,0.006332586,0.7976031,8.977545e-05,80.48026963254675
0.010000003,500.0,85.00051596762863,3.460936017159834,14.961351,1.6266927,91.17064,1.9799798,100,79.77938,85.00051596762863,74.55647,50.50556695012678,0.006165129,86.60942,64.15779758955648,64.15779758955648,0.002817568,0.5324265,3.789978e-05,85.00051596762863
0.010000002,500.0,84.19367841561152,2.078261859319041,16.692333,3.0791855,92.02467,2.0207095,100,80.35686,84.19367841561152,451.2481,49.487568241053296,0.050148107,213.20439,84.95869883891608,84.95869883891608,0.0047593066,0.69240516,0.0001628616,84.19367841561152
0.01,500.0,86.16524320148379,1.0012679843492225,0.07240431,475.86212,97.903755,1.0000042,100,89.66338,86.16524320148379,22615506.0,99.99958276922739,8.246345e-07,47556.07,41.15799787725411,41.15799787725411,0.009987209,0.9993666,1.7329275e-11,86.16524320148379
0.01,500.0,86.78464665665504,1.0000004860532488,1.3047982e-05,15430.414,99.481895,1.0000024,100,91.109276,86.78464665665504,23809747000.0,99.99976158198933,1.6727049e-12,1543041.0,33.49381003476324,33.49381003476324,0.009999997,0.99999976,1.0840312e-18,86.78464665665504
0.01,500.0,75.2962084931169,1.4171405549770704,20.184015,5.64302,95.34809,2.5270276,100,81.9598,75.2962084931169,2237.5693,39.57218343179746,0.0505495,473.85507,572.7570074544601,572.7570074544601,0.0070267315,0.83971894,8.95788e-05,75.2962084931169
0.01,500.0,77.72228240006145,1.5367523685958886,19.741367,3.958109,95.48617,2.4900663,100,82.22549,77.72228240006145,1013.936,40.15957342402573,0.0130343195,319.11166,484.12654789016455,484.12654789016455,0.006471948,0.80622256,3.2930675e-05,77.72228240006145
0.010000002,500.0,84.14197510188258,1.00219487686953,0.076044925,110.7377,99.647675,1.0000012,100,91.26052,84.14197510188258,1223571.4,99.99988079085256,1.2372076e-10,11061.637,328.64818844737755,328.64818844737755,0.009977879,0.9989043,1.11724145e-14,84.14197510188258
0.01,500.0,59.49295110095921,2.173010046243009,12.930409,2.3986976,94.40895,2.6912897,100,80.49701,59.49295110095921,261.64523,37.156907100379364,1.9173126e-06,162.1504,1597.5731562660524,1597.5731562660524,0.004547385,0.6759935,7.9931395e-09,59.49295110095921
0.010000002,500.0,89.12085373230352,70.6003560662715,5.005797,1.0148113,92.11008,1.2617317,100,82.6857,89.12085373230352,0.43318176,79.25614972468799,0.016550407,3.6657124,154.20021883719932,154.20021883719932,4.206293e-05,0.036122106,0.00016308851,89.12085373230352
0.01,500.0,91.31371376713054,78.2328855154708,4.2988124,1.0117558,92.78634,1.1568272,100,83.76636,91.31371376713054,0.28769207,86.44333312380142,0.11122823,3.4115705,27.99144292801196,27.99144292801196,2.8104543e-05,0.03371931,0.0010993584,91.31371376713054
0.01,500.0,90.38633790053163,77.89959662840695,4.722124,1.0817246,91.956,1.1493495,100,83.1051,90.38633790053163,0.33532292,87.00574042762483,0.15582517,4.427441,34.17335216635501,34.17335216635501,2.8656938e-05,0.040929463,0.0014405252,90.38633790053163
0.009999998,500.0,92.11157360907224,100.0,3.8888748,1.0,92.11157,1.0,100,83.73595,92.11157360907224,,100.0,1.0,1.0,15.276107729001561,15.276107729001561,3.5044917e-18,0.01,0.01,92.11157360907224
0.009999998,500.0,91.37491089379806,100.0,6.6241846,1.0,91.37491,1.0,100,82.96698,91.37491089379806,,100.0,1.0,1.0,44.32305460080944,44.32305460080944,3.5044917e-18,0.01,0.01,91.37491089379806
0.009999998,500.0,91.8872036221252,100.0,5.1256204,1.0,91.8872,1.0,100,83.561584,91.8872036221252,,100.0,1.0,1.0,26.537358290048783,26.537358290048783,3.5044917e-18,0.01,0.01,91.8872036221252
0.009999998,500.0,91.52515136486929,100.0,5.0115266,1.0,91.52515,1.0,100,83.0343,91.52515136486929,,100.0,1.0,1.0,25.369096808841164,25.369096808841164,3.5044917e-18,0.01,0.01,91.52515136486929
0.009999998,500.0,91.25795147107951,100.0,4.674141,1.0,91.25795,1.0,100,82.96945,91.25795147107951,,100.0,1.0,1.0,22.068278485123802,22.068278485123802,3.5044917e-18,0.01,0.01,91.25795147107951
0.009999998,500.0,91.6980180607613,100.0,5.611544,1.0,91.69802,1.0,100,83.42659,91.6980180607613,,100.0,1.0,1.0,31.807508768290326,31.807508768290326,3.5044917e-18,0.01,0.01,91.6980180607613
0.009999998,500.0,92.36499743565258,100.0,4.31626,1.0,92.365,1.0,100,83.96112,92.36499743565258,,100.0,1.0,1.0,18.81827842777077,18.81827842777077,3.5044917e-18,0.01,0.01,92.36499743565258
