BatchSize,ESSClassic,J,MinVanillaIw,VarNormIw,AvgVanillaIw,AvgNormIw,VarVanillaIw,eRenyi2,MaxNormIw,Bound,AvgEpLen,VanillaAvgRet,AvgRet,ESSRenyi,VarDiscRet,MinNormIw,AvgDiscRet,VarRet,VarJ,MaxVanillaIw
100,99.25414417985604,-9.035062,0.82945734,7.590495e-07,0.9920497,0.010000002,0.0074702823,1.0079827,0.012394351,-10.9185505,200.0,-9.050480668397016,-9.050480668397016,99.20804884637018,48.64558201053297,0.008361046,-9.050480668397016,48.64558201053297,6.9404187,1.2295812
100,97.36564099754068,-7.894474,0.86910594,2.732942e-06,0.99720764,0.010000002,0.027177004,1.056299,0.01617079,-9.881946,200.0,-8.034253228514913,-8.034253228514913,94.6701669969951,55.65560039426808,0.008715396,-8.034253228514913,55.65560039426808,7.351268,1.6125635
100,78.57881359926375,-6.207292,0.006232108,2.753612e-05,1.0343546,0.01,0.294606,1.3022319,0.0161254,-8.4191265,200.0,-7.032295552540213,-7.032295552540213,76.79123771857209,43.1093334474462,6.025118e-05,-7.032295552540213,43.1093334474462,6.9494724,1.667938
100,23.71912078858393,-6.603099,0.72570515,0.00032484927,1.1306937,0.01,4.153095,1.6517173,0.18574244,-9.077269,200.0,-7.858308029571808,-7.858308029571808,60.54304794542052,50.32244817570035,0.0064182295,-7.858308029571808,50.32244817570035,13.774832,21.00178
100,88.1905211583737,-6.284484,0.5965575,1.3526139e-05,1.040338,0.010000002,0.14639387,1.1424387,0.027587652,-8.38192,200.0,-6.548912835320518,-6.548912835320518,87.5320525863805,35.41243831771835,0.005734266,-6.548912835320518,35.41243831771835,6.047472,2.8700485
100,70.14489098443099,-7.197079,0.57863057,4.2992004e-05,0.9994989,0.010000002,0.42948923,1.400568,0.061185006,-9.478567,200.0,-7.841751913891619,-7.841751913891619,71.39960316001203,54.51375179133001,0.005789207,-7.841751913891619,54.51375179133001,8.397736,6.1154346
100,45.829014592836984,-6.187055,1.2037323e-07,0.00011939635,0.8425151,0.01,0.84751314,1.987145,0.032493703,-8.87412,200.0,-7.460795690094029,-7.460795690094029,50.32345534147041,49.98562880119043,1.4287368e-09,-7.460795690094029,49.98562880119043,9.436699,2.7376435
100,85.72510635979901,-8.273223,0.7592092,1.6820153e-05,0.9847157,0.01,0.16309914,1.1792103,0.040903084,-10.243314,200.0,-8.57982226065069,-8.57982226065069,84.80251534255235,44.915178671262396,0.007709933,-8.57982226065069,44.915178671262396,6.943162,4.027791
100,64.78196157998539,-7.997325,0.005404853,5.4913104e-05,1.0468262,0.01,0.60176253,1.6156409,0.02380337,-10.491248,200.0,-9.12857915202763,-9.12857915202763,61.89494294169149,52.24419077820384,5.163085e-05,-9.12857915202763,52.24419077820384,8.632584,2.4917994
100,94.54655956690837,-6.405218,0.8173543,5.826266e-06,0.9888617,0.01,0.05697198,1.09116,0.018842584,-8.397796,200.0,-6.6213854832302275,-6.6213854832302275,91.64558322810733,45.09285906065003,0.008265608,-6.6213854832302275,45.09285906065003,6.9954286,1.863271
100,29.099464825112356,-4.748793,5.727585e-20,0.00024611005,1.0545732,0.01,2.7370503,3.3110883,0.043886065,-8.315411,200.0,-7.486486456188086,-7.486486456188086,30.201550133063684,50.59081080530073,5.431188e-22,-7.486486456188086,50.59081080530073,7.487638,4.6281066
100,89.15449737859826,-6.522509,0.05605895,1.22877245e-05,0.97657067,0.01,0.11718682,1.1025321,0.0134697,-8.57499,200.0,-6.94714296142622,-6.94714296142622,90.7003030692929,46.58509753722055,0.00057403883,-6.94714296142622,46.58509753722055,6.740287,1.3154113
100,83.83929594630256,-9.174819,0.789656,1.9470504e-05,1.0048128,0.01,0.19658378,1.152323,0.03740597,-11.273182,200.0,-9.506774217606235,-9.506774217606235,86.78122309620161,50.21932511432943,0.007858736,-9.506774217606235,50.21932511432943,7.5730157,3.7586002
100,56.26218558679815,-7.3575215,2.872686e-09,7.852453e-05,1.0428898,0.009999999,0.854048,1.882225,0.024456954,-10.005142,200.0,-8.465427876594964,-8.465427876594964,53.12861005159967,46.88780618250267,2.754544e-11,-8.465427876594964,46.88780618250267,8.064559,2.550591
100,9.331562685400957,-2.8163779,1.3344389e-27,0.0009814461,0.49721012,0.01,2.4263103,7.233732,0.19712056,-8.105823,200.0,-7.372454967701964,-7.372454967701964,13.824122446084557,50.816274795783045,2.6838532e-29,-7.372454967701964,50.816274795783045,5.6191444,9.801034
100,84.03420365384001,-7.871571,0.7944703,1.9191077e-05,1.0488039,0.01,0.21109991,1.1991612,0.033243425,-9.988636,200.0,-8.302181259402563,-8.302181259402563,83.39162603176983,49.830135204400406,0.0075750127,-8.302181259402563,49.830135204400406,7.383631,3.4865837
100,56.564981757669,-6.7287903,9.300395e-11,7.7563476e-05,1.1057405,0.01,0.9483392,1.8645827,0.023820115,-9.350987,200.0,-8.31776525664311,-8.31776525664311,53.631304346269445,53.17529595099849,8.4110106e-13,-8.31776525664311,53.17529595099849,8.394388,2.6338866
100,98.94271280865783,-7.2104197,0.88630414,1.0793934e-06,0.9626284,0.01,0.010002237,1.0391873,0.014729148,-9.216297,200.0,-7.30845560088661,-7.30845560088661,96.2290424768579,49.913672718842896,0.009207127,-7.30845560088661,49.913672718842896,6.964523,1.4178696
100,85.40268101598647,-7.3323355,0.09499863,1.7264969e-05,1.0518656,0.01,0.19102328,1.2203369,0.014986008,-9.4389,200.0,-7.880945267618432,-7.880945267618432,81.9445833750125,48.04105413040584,0.00090314425,-7.880945267618432,48.04105413040584,7.2336946,1.5763266
100,57.13866300418979,-6.767487,0.13739397,7.577055e-05,1.0287005,0.01,0.8018226,1.5624876,0.051450588,-9.207532,200.0,-7.681034201559168,-7.681034201559168,64.0005078165293,46.06999428304469,0.0013356071,-7.681034201559168,46.06999428304469,7.9559507,5.2927246
100,68.59190905349902,-7.365261,0.7929995,4.625233e-05,1.083558,0.009999999,0.54304755,1.2220901,0.06454274,-9.483377,200.0,-7.796035354987574,-7.796035354987574,81.8270256403003,42.115118966800985,0.007318478,-7.796035354987574,42.115118966800985,8.484761,6.99358
100,54.02076056240564,-6.9516664,0.17295587,8.5973814e-05,0.8799798,0.01,0.6657506,1.6457611,0.074288756,-9.436955,200.0,-7.9059305735935865,-7.9059305735935865,60.762159247177514,51.10451198026709,0.0019654527,-7.9059305735935865,51.10451198026709,8.414673,6.53726
100,58.362308155200495,-7.0402303,0.72220784,7.2064104e-05,1.056788,0.010000002,0.80481225,1.4186105,0.08110779,-9.355119,200.0,-7.87347055192427,-7.87347055192427,70.49151495100867,51.34297777948848,0.00683399,-7.87347055192427,51.34297777948848,8.43991,8.571373
100,68.45452477094001,-6.222218,0.062797055,4.6547877e-05,1.0585726,0.01,0.52160424,1.5309544,0.033020828,-8.589078,200.0,-7.110783901609863,-7.110783901609863,65.31873356248778,42.68101638134913,0.0005932239,-7.110783901609863,42.68101638134913,8.301506,3.4954944
100,88.45993282130667,-7.959037,0.55466616,1.3177279e-05,0.9875039,0.010000003,0.12850007,1.1382105,0.028919507,-10.037775,200.0,-8.227282542284819,-8.227282542284819,87.857208241054,48.577144604962115,0.00561685,-8.227282542284819,48.577144604962115,6.985889,2.8558125
100,90.6419234002992,-7.0570383,0.8397788,1.0428505e-05,1.034731,0.01,0.111654684,1.0801417,0.028440766,-9.104758,200.0,-7.2224807235698485,-7.2224807235698485,92.58044881929304,46.2997504248253,0.008115914,-7.2224807235698485,46.2997504248253,6.921516,2.9428544
100,97.08010387918587,-8.187732,0.88829863,3.0381084e-06,1.0114498,0.01,0.03108078,1.0377413,0.019288335,-10.163781,200.0,-8.284519715498265,-8.284519715498265,96.36312987459802,44.02049403973768,0.008782429,-8.284519715498265,44.02049403973768,6.554828,1.9509182
100,96.49511642805169,-7.1165767,0.8520204,3.6688598e-06,0.96540964,0.010000002,0.03419435,1.0799127,0.023235122,-9.142907,200.0,-7.31744555996512,-7.31744555996512,92.60008098056245,50.52081331056224,0.008825481,-7.31744555996512,50.52081331056224,6.9836903,2.243141
100,97.79551329850929,-7.8826094,0.86758345,2.27694e-06,0.96062016,0.01,0.0210114,1.0482001,0.01872149,-9.851118,200.0,-7.979766326484487,-7.979766326484487,95.40162903420244,47.94201584825582,0.009031493,-7.979766326484487,47.94201584825582,6.8439255,1.798424
100,81.23263238739673,-5.9141946,0.057987295,2.33366e-05,0.9953265,0.010000002,0.23118988,1.2171687,0.015768679,-8.048073,200.0,-6.357607370462804,-6.357607370462804,82.15788076237536,43.89282204739698,0.0005825957,-6.357607370462804,43.89282204739698,6.7310348,1.5694984
100,57.109007993782534,-6.3076053,3.839842e-17,7.586237e-05,1.1114146,0.01,0.9370841,2.001068,0.024494153,-9.011536,200.0,-7.640440072887727,-7.640440072887727,49.97331137240548,50.23546956170525,3.4549142e-19,-7.640440072887727,50.23546956170525,8.08702,2.7223158
100,49.16446571093216,-5.998958,1.5143523e-07,0.000104443374,1.0092146,0.009999999,1.0637707,2.1030989,0.029585257,-8.8004055,200.0,-7.882747832949174,-7.882747832949174,47.548882013405226,48.72628198566973,1.5005255e-09,-7.882747832949174,48.72628198566973,8.802692,2.9857874
100,92.91989685975041,-8.27783,0.85077,7.696555e-06,0.9846342,0.01,0.074618466,1.0816188,0.03032187,-10.317585,200.0,-8.434885732142599,-8.434885732142599,92.45401550663729,47.66899465856517,0.008640467,-8.434885732142599,47.66899465856517,6.92314,2.9855952
100,59.1950582111814,-7.922494,0.80954593,6.96293e-05,1.0406405,0.01,0.7540383,1.1626074,0.08845815,-10.017006,200.0,-8.199725311734055,-8.199725311734055,86.01355650941518,52.07851902488453,0.0077793044,-8.199725311734055,52.07851902488453,6.899859,9.205314
100,73.03361726988115,-7.2221828,0.000653662,3.7296184e-05,0.90309066,0.01,0.30417752,1.3269844,0.025296994,-9.478908,200.0,-7.789689399397242,-7.789689399397242,75.35883585685087,48.5270941655493,7.2380553e-06,-7.789689399397242,48.5270941655493,7.134241,2.2845478
100,96.53120252392402,-6.9062963,0.8624305,3.6297154e-06,0.9946763,0.01,0.035911713,1.0581614,0.019172842,-8.921623,200.0,-7.0383986187586025,-7.0383986187586025,94.50354368235863,44.52262812254346,0.008670464,-7.0383986187586025,44.52262812254346,6.6503983,1.9070771
100,98.92438630724897,-7.9899087,0.73646337,1.0982795e-06,1.007103,0.010000002,0.011139368,1.0114335,0.011883517,-9.926285,200.0,-8.010889254203484,-8.010889254203484,98.86957646037447,49.802380166766454,0.007312692,-8.010889254203484,49.802380166766454,7.0317883,1.1967925
100,98.8194230552105,-8.447678,0.6967437,1.2067537e-06,1.021769,0.01,0.012598654,1.0134249,0.011491119,-10.423913,200.0,-8.47051419277323,-8.47051419277323,98.67529663963683,55.05897569961319,0.0068189944,-8.47051419277323,55.05897569961319,7.3869095,1.174127
100,98.97523337223434,-7.00465,0.659849,1.0458194e-06,0.9928971,0.010000003,0.010310156,1.0116713,0.010966853,-8.90559,200.0,-7.021876464622319,-7.021876464622319,98.84633431347665,41.017840879305226,0.0066456934,-7.021876464622319,41.017840879305226,6.3909607,1.0888957
100,52.66280549345375,-4.9547935,9.1371385e-07,9.079531e-05,0.8608898,0.009999999,0.67291236,1.63916,0.025950693,-7.429251,200.0,-6.29487483679738,-6.29487483679738,61.0068557921513,52.5387117870519,1.0613598e-08,-6.29487483679738,52.5387117870519,9.329596,2.2340686
100,98.76807418656328,-7.714398,0.90958345,1.2599058e-06,0.98581487,0.009999999,0.012244158,1.0221862,0.014535291,-9.694584,200.0,-7.761975235218682,-7.761975235218682,97.82953820410908,45.07355690476768,0.009226716,-7.761975235218682,45.07355690476768,6.6329904,1.4329107
100,43.7726147044451,-6.4389973,1.6144495e-12,0.00012975086,1.1170648,0.01,1.619075,2.3333902,0.028828342,-9.420567,200.0,-7.916964687428313,-7.916964687428313,42.85609773343028,53.78296267436905,1.4452603e-14,-7.916964687428313,53.78296267436905,8.239335,3.2203126
100,93.06365213916365,-7.1092653,0.18719502,7.5285975e-06,1.0140996,0.010000002,0.07742396,1.0807496,0.012572544,-9.1566925,200.0,-7.363503668254009,-7.363503668254009,92.52836840122723,40.46110724082007,0.0018459235,-7.363503668254009,40.46110724082007,6.381427,1.2749811
100,59.997949035511766,-5.523999,0.0044872463,6.7345805e-05,1.0859559,0.010000002,0.7942092,1.7914335,0.028264603,-8.157957,200.0,-7.013714754089798,-7.013714754089798,55.821219482802114,47.1621830958369,4.132071e-05,-7.013714754089798,47.1621830958369,7.3679237,3.069411
100,97.37208582596725,-7.671985,0.30651942,2.7260924e-06,1.0237716,0.010000002,0.028572403,1.0358193,0.01136106,-9.666653,200.0,-7.766701553961322,-7.766701553961322,96.54193619072763,48.90624645227275,0.0029940214,-7.766701553961322,48.90624645227275,6.9908752,1.1631131
100,81.60751810920326,-7.5245275,0.083679676,2.27654e-05,1.0364666,0.01,0.24456024,1.2729478,0.018447477,-9.70677,200.0,-8.032841900611123,-8.032841900611123,78.55781747213497,44.91969878666691,0.0008073553,-8.032841900611123,44.91969878666691,6.6766825,1.9120195
100,78.04456633532705,-6.83204,0.010134685,2.8416078e-05,1.1258557,0.01,0.36018822,1.3419935,0.016992385,-9.098145,200.0,-7.458901965401252,-7.458901965401252,74.51601191992117,44.6874163257068,9.001762e-05,-7.458901965401252,44.6874163257068,6.8814096,1.9130974
100,4.32935728622622,-1.446866,,0.002232133,0.44453666,0.010000002,4.410981,12.479115,0.3727631,-8.212209,200.0,-7.203236945444261,-7.203236945444261,8.013389070177986,45.11893985471068,,-7.203236945444261,45.11893985471068,8.419861,16.570686
100,78.06900668746417,-6.830886,0.780025,2.8375558e-05,1.0102526,0.01,0.2896038,1.2036384,0.056164056,-8.945141,200.0,-7.15370375089507,-7.15370375089507,83.08142806108557,47.564697769862846,0.007721089,-7.15370375089507,47.564697769862846,7.1695647,5.6739883
100,95.41814151696761,-7.5674143,0.47446686,4.850385e-06,0.97281617,0.01,0.045902662,1.0507926,0.017523468,-9.574111,200.0,-7.6808573763554016,-7.6808573763554016,95.16626058304736,62.60846914484112,0.004877251,-7.6808573763554016,62.60846914484112,7.7508063,1.7047113
100,87.8684774827909,-6.0279555,0.027217135,1.3945893e-05,0.99179804,0.01,0.13718064,1.1309168,0.01380267,-8.089032,200.0,-6.312748324245786,-6.312748324245786,88.42383188968103,40.711162824433444,0.00027442214,-6.312748324245786,40.711162824433444,6.6070657,1.3689461
100,89.89437550603327,-7.6722274,0.8361794,1.1355226e-05,1.0186435,0.01,0.11782575,1.1077545,0.03601921,-9.674139,200.0,-7.916750490446389,-7.916750490446389,90.27271187421967,55.83210603352354,0.008208754,-7.916750490446389,55.83210603352354,7.707988,3.6690733
100,83.74018999746883,-7.032749,0.053488456,1.9613099e-05,1.0132451,0.010000002,0.20136096,1.1914256,0.0146384975,-9.164509,200.0,-7.358271604933921,-7.358271604933921,83.93306573019576,54.991433813304575,0.00052789255,-7.358271604933921,54.991433813304575,7.837017,1.4832387
100,94.73312691659622,-6.9554563,0.25469533,5.6158497e-06,1.0130826,0.01,0.057637528,1.0761635,0.0124312965,-8.886325,200.0,-7.086820985614001,-7.086820985614001,92.92268059623059,42.66718435101169,0.0025140627,-7.086820985614001,42.66718435101169,6.5618453,1.2593931
100,79.44539781330153,-8.840873,0.3812601,2.613395e-05,1.0251752,0.010000002,0.2746637,1.2058886,0.034933224,-10.95823,200.0,-9.13741253671052,-9.13741253671052,82.92639767759648,57.25570700105476,0.0037189752,-9.13741253671052,57.25570700105476,7.4761314,3.5812674
100,73.86454027532527,-6.9968143,0.0034313065,3.574039e-05,0.9881493,0.009999999,0.34898314,1.3319558,0.017484201,-9.248356,200.0,-7.441517079300029,-7.441517079300029,75.07756692208314,45.26405218580922,3.4724577e-05,-7.441517079300029,45.26405218580922,7.2436833,1.7277
100,13.531351832317005,-4.325695,,0.00064547925,0.7177343,0.01,3.325138,4.0438256,0.07842078,-8.268751,200.0,-8.120494498842412,-8.120494498842412,24.729058381700078,49.09993236457623,,-8.120494498842412,49.09993236457623,8.926816,5.6285286
100,61.14418576161123,-5.528812,0.799871,6.418979e-05,1.2767112,0.009999998,1.0462884,1.2099862,0.02701458,-7.677741,200.0,-6.1872291944346705,-6.1872291944346705,82.64556999438429,45.753282191743665,0.0062650894,-6.1872291944346705,45.753282191743665,8.771138,3.4489818
100,90.73174791715235,-8.27443,0.4803006,1.0318192e-05,0.9607773,0.01,0.0952465,1.0336304,0.012042628,-10.270418,200.0,-8.342182802414085,-8.342182802414085,96.74638322999705,48.45580055491521,0.0049990835,-8.342182802414085,48.45580055491521,6.9979653,1.1570283
100,95.6756229678222,-7.221692,0.9285093,4.56554e-06,1.0312278,0.01,0.04855135,1.0130352,0.014537683,-9.144015,200.0,-7.249910007393618,-7.249910007393618,98.71325513020486,51.50267950755419,0.0090039205,-7.249910007393618,51.50267950755419,7.2199035,1.4991663
100,79.8885354031517,-7.6271763,0.8230829,2.542868e-05,1.1714923,0.01,0.34898168,1.1371409,0.018464644,-9.715678,200.0,-8.069695690703856,-8.069695690703856,87.93985215895664,50.95668615039806,0.007025935,-8.069695690703856,50.95668615039806,7.481118,2.1631188
100,83.35576782225796,-7.734354,0.009729821,2.0169415e-05,0.9584327,0.009999999,0.18527484,1.0786377,0.013195926,-9.76598,200.0,-7.908967219154911,-7.908967219154911,92.70953372407473,50.32398413277199,0.000101518046,-7.908967219154911,50.32398413277199,7.48939,1.2647407
100,99.63037344719275,-8.118016,0.9759579,3.74768e-07,1.0036244,0.01,0.0037748981,1.0012443,0.0113459015,-10.089272,200.0,-8.120358770427842,-8.120358770427842,99.87572398103309,53.01666773587331,0.009724333,-8.120358770427842,53.01666773587331,7.2377496,1.1387025
100,84.354924100589,-6.129378,0.1488674,1.8734072e-05,1.0734468,0.01,0.21587048,1.0977113,0.012153296,-8.190116,200.0,-6.499522817824199,-6.499522817824199,91.09863199059107,39.91349589022903,0.0013868167,-6.499522817824199,39.91349589022903,6.67355,1.3045917
100,52.066167837858224,-8.338106,0.8221776,9.299322e-05,1.4145195,0.01,1.8606693,1.1394336,0.031984817,-10.410515,200.0,-8.714947872378117,-8.714947872378117,87.76290082862344,53.222504716218715,0.005812416,-8.714947872378117,53.222504716218715,8.967363,4.524315
100,89.38877584839756,-8.383459,0.3107863,1.1990785e-05,0.9995791,0.01,0.11980697,1.039086,0.011722707,-10.298996,200.0,-8.48175763300151,-8.48175763300151,96.23842638402981,51.78045961349972,0.0031091718,-8.48175763300151,51.78045961349972,7.5041256,1.1717772
100,47.308623925190574,-6.6461954,0.7849734,0.00011250297,1.1749243,0.010000002,1.5530437,1.2782683,0.043558225,-8.859365,200.0,-7.434918557834561,-7.434918557834561,78.23083548729205,52.43653004670629,0.0066810553,-7.434918557834561,52.43653004670629,9.416988,5.1177616
100,77.4512385653814,-6.703156,0.8103979,2.9407536e-05,1.177083,0.01,0.40744874,1.1729647,0.01934561,-8.822742,200.0,-7.278147801035663,-7.278147801035663,85.25405809071785,48.72172534304642,0.006884798,-7.278147801035663,48.72172534304642,7.2585497,2.277139
100,80.20576318887308,-7.3066325,0.0045922436,2.4928637e-05,0.96638185,0.01,0.23280698,1.1001637,0.01355122,-9.359607,200.0,-7.679926064308905,-7.679926064308905,90.89556414553418,52.87197942398755,4.751997e-05,-7.679926064308905,52.87197942398755,7.926997,1.3095653
100,88.7137818380707,-8.71152,0.24782489,1.2850585e-05,1.0381817,0.009999998,0.13850634,1.0550749,0.011671121,-10.698007,200.0,-8.870557215767953,-8.870557215767953,94.77999821481231,55.23779451706482,0.0023871053,-8.870557215767953,55.23779451706482,7.833723,1.2116745
100,94.82074998830572,-7.0691814,0.946967,5.5173396e-06,1.0678381,0.01,0.062913,1.0066942,0.014825564,-9.029932,200.0,-7.0816353978101825,-7.0816353978101825,99.33503166400288,47.46120778525836,0.008868077,-7.0816353978101825,47.46120778525836,7.07977,1.5831301
100,98.04015482996803,-7.8848395,0.66817707,2.019177e-06,0.98836136,0.0100000035,0.0197245,1.0042433,0.010617059,-9.783501,200.0,-7.8954502670250974,-7.8954502670250974,99.57746744706888,43.852538084167456,0.0067604533,-7.8954502670250974,43.852538084167456,6.654572,1.0493491
100,62.78013124605657,-8.090157,0.84087265,5.9884936e-05,1.2198303,0.009999999,0.8910794,1.0987251,0.029083656,-10.1472645,200.0,-8.321750584845285,-8.321750584845285,91.01457841973775,58.85790005626308,0.0068933573,-8.321750584845285,58.85790005626308,8.922719,3.5477126
100,87.26824860033514,-7.8412747,0.21816307,1.4736562e-05,1.0322099,0.010000002,0.15701178,1.0599723,0.011849908,-9.774046,200.0,-8.029400918254362,-8.029400918254362,94.34208922216379,47.693402887889384,0.0021135535,-8.029400918254362,47.693402887889384,7.397387,1.2231592
100,98.99482852991058,-7.5940404,0.6662313,1.0256279e-06,1.0120679,0.01,0.010505315,1.0031521,0.010297142,-9.427286,200.0,-7.6010545357292365,-7.6010545357292365,99.68577726810892,44.85061054709042,0.006582871,-7.6010545357292365,44.85061054709042,6.6565433,1.0421407
100,88.6557909495261,-7.279291,0.03537138,1.2925012e-05,1.1296248,0.010000003,0.16492987,1.0852661,0.011320939,-9.318865,200.0,-8.033507185226165,-8.033507185226165,92.14329902705134,53.73910653410777,0.00031312506,-8.033507185226165,53.73910653410777,7.2727304,1.2788414
100,7.297203769348066,-5.944316,0.75518376,0.0012832206,1.5386127,0.009999997,30.378042,1.5209141,0.25949752,-8.343972,200.0,-7.341064809618504,-7.341064809618504,65.7499338472555,47.54423086365676,0.0049082125,-7.341064809618504,47.54423086365676,13.078578,39.926617
