BatchSize,AvgDiscRet,delta,AvgNormIw,Bound,ESSRenyi,VarDiscRet,IterType,J,VarVanillaIw,VarRet,MaxNormIw,AvgEpLen,SamplesThisIter,MaxVanillaIw,AvgRet,MinNormIw,MinVanillaIw,VanillaAvgRet,renyi2,VarNormIw,AvgVanillaIw,ESSClassic,VarJ,EpsThisIter
100,-403.377386398,0.8,5.55556e-05,-420.417,nan,143.840532054,1,-71541.3,0.510162,143.840532054,0.000202007,500.0,50000,3.84652,-403.377386398,9.06989e-10,1.72705e-05,-403.377386398,nan,1.40703e-09,1.05786,0.793169838204,227.728,100
100,-406.412566299,0.8,5.55556e-05,-422.471,nan,177.653212844,1,-71566.6,0.702138,177.653212844,0.000273964,500.0,50000,4.93691,-406.412566299,3.44542e-20,6.20876e-16,-406.412566299,nan,2.16221e-09,1.00113,0.914267877634,380.712,100
100,-365.730106755,0.8,5.00501e-05,nan,nan,9644.17757995,1,nan,inf,9644.17757995,0.0906345,450.45045045,50000,2.70681e+19,-365.730106755,,,-365.730106755,nan,4.52029e-06,1.49475e+16,10.9999721502,nan,111
100,-357.022245543,0.8,4.96032e-05,-139.671,nan,10385.0294145,1,-30619.8,inf,10385.0294145,0.0908631,446.428571429,50000,6.53075e+22,-357.022245543,,,-357.022245543,nan,4.50259e-06,3.56521e+19,10.9999995642,1608.94,112
100,-403.126032915,0.8,5.44662e-05,-217.481,nan,2505.49066162,1,-42157.6,6.72155e+18,2505.49066162,0.917596,490.196078431,50000,3.49992e+11,-403.126032915,,,-403.126032915,nan,4.62014e-05,2.07747e+07,1.17148325941,2865.59,102
100,-358.05295715,0.8,5.0505e-05,-148.869,nan,9036.40833561,1,-30269.8,inf,9036.40833561,0.0949731,454.545454545,50000,5.91119e+21,-358.05295715,,,-358.05295715,nan,4.56531e-06,3.14347e+18,9.97344939499,1644.74,110
100,-325.89719437,0.8,4.59137e-05,-107.499,nan,17501.506098,1,-21273.6,inf,17501.506098,0.0685437,413.223140496,50000,3.17991e+23,-325.89719437,,,-325.89719437,nan,2.54615e-06,2.13005e+20,10.2432891938,4302.71,121
100,-402.601605706,0.8,5.50055e-05,-317.952,nan,1281.94122182,1,-49773.6,7.20081e+12,1281.94122182,0.470272,495.04950495,50000,2.99322e+08,-402.601605706,,,-402.601605706,nan,1.77747e-05,35010.2,0.685685612693,2324.07,101
100,-368.646184797,0.8,5.0505e-05,-202.532,nan,7786.12130094,1,-37289.6,2.40225e+30,7786.12130094,0.0614926,454.545454545,50000,5.97094e+16,-368.646184797,,,-368.646184797,nan,2.54788e-06,4.90404e+13,7.48839946969,1260.97,110
100,-397.576362413,0.8,5.50055e-05,-307.646,nan,1509.04518385,1,-43312.1,inf,1509.04518385,0.999958,495.04950495,50000,1.96177e+19,-397.576362413,,,-397.576362413,nan,5.50009e-05,1.07913e+15,1.0,1706.63,101
100,-362.195067562,0.8,4.96032e-05,-129.321,nan,11106.6965658,1,-30490.5,8.71056e+29,11106.6965658,0.0990532,446.428571429,50000,4.19141e+16,-362.195067562,,,-362.195067562,nan,4.86478e-06,2.09895e+13,9.99966657717,1860.68,112
100,-318.398771129,0.8,4.59137e-05,nan,nan,14442.2139708,1,nan,1.45292e+20,14442.2139708,0.0771908,413.223140496,50000,5.39665e+11,-318.398771129,,,-318.398771129,nan,2.97252e-06,3.20997e+08,9.19732612903,nan,121
100,-353.502331029,0.8,5.00501e-05,-213.522,nan,7942.50812141,1,-39300.5,1.05016e+06,7942.50812141,0.0130027,450.45045045,50000,30667.9,-353.502331029,,,-353.502331029,nan,1.88778e-07,118.047,4.74332105565,1250.79,111
100,-409.315278628,0.8,5.55556e-05,-429.831,4.8229154399e-11,0.628973973825,1,-73673.4,0.000911437,0.628973973825,6.26048e-05,500.0,50000,1.12661,-409.315278628,4.80017e-05,0.863821,-409.315278628,28.3602,2.81445e-12,0.999756,0.574307166251,10.7306,100
100,-409.325138546,0.8,5.55556e-05,-429.842,4.84064697954e-11,0.370370375509,1,-73676.6,0.000524503,0.370370375509,6.10537e-05,500.0,50000,1.10182,-409.325138546,5.11308e-05,0.922745,-409.325138546,28.3566,1.61046e-12,1.0026,0.566462573852,8.01459,100
100,-409.603232901,0.8,5.55556e-05,-430.127,4.81789563461e-11,0.311436735195,1,-73727.0,0.000428273,0.311436735195,5.9529e-05,500.0,50000,1.07037,-409.603232901,5.23582e-05,0.941435,-409.603232901,28.3613,1.32468e-12,0.998925,0.570884785216,7.36791,100
100,-408.660307181,0.8,5.55556e-05,-429.084,4.82582331015e-11,3.57478512403,1,-73539.0,0.00563301,3.57478512403,7.32209e-05,500.0,50000,1.32059,-408.660307181,4.42404e-05,0.797904,-408.660307181,28.3596,1.73172e-11,1.00198,0.60215452858,28.6933,100
100,-408.949823712,0.8,5.55556e-05,-429.389,4.84669816228e-11,3.63618776369,1,-73590.8,0.00583704,3.63618776369,7.2662e-05,500.0,50000,1.31737,-408.949823712,3.76993e-05,0.683491,-408.949823712,28.3553,1.7758e-11,1.00723,0.622208304818,28.5861,100
100,-409.353346984,0.8,5.55556e-05,-429.876,4.91726038731e-11,0.555716786637,1,-73681.2,0.000656981,0.555716786637,7.18653e-05,500.0,50000,1.28875,-409.353346984,5.10163e-05,0.914869,-409.353346984,28.3409,2.04293e-12,0.996271,0.576882587948,10.6606,100
100,-408.913736812,0.8,5.55556e-05,-429.352,4.92081631873e-11,3.69593104821,1,-73584.3,0.00593292,3.69593104821,7.30769e-05,500.0,50000,1.32042,-408.913736812,4.09137e-05,0.739263,-408.913736812,28.3401,1.81722e-11,1.00382,0.615949240064,29.3185,100
100,-408.343243221,0.8,5.55556e-05,-428.736,4.91041863788e-11,5.41542711091,1,-73471.6,0.00899227,5.41542711091,7.7564e-05,500.0,50000,1.41785,-408.343243221,3.84514e-05,0.70288,-408.343243221,28.3422,2.69111e-11,1.01554,0.613140512098,33.9841,100
100,-408.061743287,0.8,5.55556e-05,-428.435,4.98060707859e-11,5.73985091556,1,-73418.7,0.0102664,5.73985091556,7.17352e-05,500.0,50000,1.31262,-408.061743287,3.73169e-05,0.68283,-408.061743287,28.3281,3.06623e-11,1.01657,0.658449487701,35.2341,100
100,-408.320758917,0.8,5.55556e-05,-428.718,4.89643665873e-11,5.85635883745,1,-73465.6,0.00915901,5.85635883745,7.75545e-05,500.0,50000,1.39945,-408.320758917,3.68871e-05,0.665619,-408.320758917,28.3451,2.81285e-11,1.00249,0.657408812028,35.1466,100
100,-408.807956565,0.8,5.55556e-05,-429.256,4.7989384203e-11,3.39995329818,1,-73566.3,0.00543,3.39995329818,7.16049e-05,500.0,50000,1.29684,-408.807956565,4.40916e-05,0.798548,-408.807956565,28.3652,1.65543e-11,1.00617,0.608311026857,27.922,100
100,-408.974967669,0.8,5.55556e-05,-429.426,4.7681909868e-11,3.58978812619,1,-73595.9,0.00545987,3.58978812619,7.39709e-05,500.0,50000,1.3314,-408.974967669,4.29063e-05,0.772269,-408.974967669,28.3716,1.68534e-11,0.999943,0.590323247784,28.4617,100
100,-409.517934552,0.8,5.55556e-05,-430.018,4.77663815143e-11,0.631512055501,1,-73710.3,0.000846324,0.631512055501,7.31142e-05,500.0,50000,1.30349,-409.517934552,5.18117e-05,0.923706,-409.517934552,28.3699,2.66271e-12,0.990452,0.576024920775,11.5491,100
100,-409.784642218,0.8,5.55556e-05,-430.292,4.72497943805e-11,1.44025205137,1,-73754.8,0.00202499,1.44025205137,7.28312e-05,500.0,50000,1.28039,-409.784642218,5.0131e-05,0.881313,-409.784642218,28.3807,6.55203e-12,0.976678,0.594871353031,17.8988,100
100,-409.489027429,0.8,5.55556e-05,-429.991,4.83691827162e-11,0.252735724837,1,-73706.7,0.000348525,0.252735724837,5.98494e-05,500.0,50000,1.07735,-409.489027429,5.25477e-05,0.945912,-409.489027429,28.3573,1.07557e-12,1.00006,0.564259698435,6.70423,100
100,-409.432365319,0.8,5.55556e-05,-429.935,4.84007456416e-11,0.518896449537,1,-73695.6,0.000678196,0.518896449537,7.19063e-05,500.0,50000,1.28348,-409.432365319,5.16411e-05,0.921756,-409.432365319,28.3567,2.12869e-12,0.991627,0.574039718816,10.5021,100
100,-409.588812984,0.8,5.55556e-05,-430.119,4.75192102543e-11,0.273656423352,1,-73724.6,0.000379678,0.273656423352,6.03986e-05,500.0,50000,1.08544,-409.588812984,5.17677e-05,0.930331,-409.588812984,28.3751,1.1756e-12,0.998404,0.568395564964,6.90773,100
100,-408.908165361,0.8,5.55556e-05,-429.346,4.7643998592e-11,3.23753667613,1,-73586.0,0.00497665,3.23753667613,7.5149e-05,500.0,50000,1.3641,-408.908165361,4.13598e-05,0.750763,-408.908165361,28.3724,1.51039e-11,1.00844,0.606038523634,27.0716,100
100,-408.777840459,0.8,5.55556e-05,-429.204,4.79258100544e-11,3.61768237999,1,-73559.6,0.0058781,3.61768237999,7.35051e-05,500.0,50000,1.32046,-408.777840459,4.48199e-05,0.805151,-408.777840459,28.3665,1.82148e-11,0.998008,0.600470494378,28.5441,100
100,-408.305683955,0.8,5.55556e-05,-428.716,4.84572756545e-11,3.24021798757,1,-73477.9,0.00474862,3.24021798757,7.4368e-05,500.0,50000,1.33499,-408.305683955,4.31882e-05,0.775279,-408.305683955,28.3555,1.47361e-11,0.997288,0.597336816243,26.8158,100
100,-409.151628775,0.8,5.55556e-05,-429.653,4.80732079557e-11,0.591355513854,1,-73644.7,0.00072726,0.591355513854,7.32446e-05,500.0,50000,1.31415,-409.151628775,5.12931e-05,0.920302,-409.151628775,28.3635,2.25916e-12,0.996778,0.575699663684,11.1024,100
100,-408.679603089,0.8,5.55556e-05,-429.101,4.81979792215e-11,4.00827696386,1,-73541.1,0.00577764,4.00827696386,7.37776e-05,500.0,50000,1.30962,-408.679603089,4.29166e-05,0.761808,-408.679603089,28.3609,1.83362e-11,0.986162,0.605373074217,29.55,100
100,-409.524595404,0.8,5.55556e-05,-430.021,4.86333860285e-11,0.832218502789,1,-73710.9,0.00106704,0.832218502789,7.49949e-05,500.0,50000,1.33179,-409.524595404,5.16097e-05,0.916504,-409.524595404,28.3519,3.38357e-12,0.986576,0.580227636133,13.7349,100
100,-409.478550263,0.8,5.55556e-05,-429.981,4.98592037608e-11,0.582711447588,1,-73703.6,0.000722248,0.582711447588,7.38445e-05,500.0,50000,1.32259,-409.478550263,5.21105e-05,0.933326,-409.478550263,28.327,2.25149e-12,0.995029,0.575128733246,11.1389,100
100,-409.58266482,0.8,5.55556e-05,-430.093,5.09036211977e-11,0.641076432047,1,-73722.0,0.000845281,0.641076432047,7.54637e-05,500.0,50000,1.34743,-409.58266482,5.12775e-05,0.91558,-409.58266482,28.3063,2.65132e-12,0.991967,0.571179545769,11.6552,100
100,-408.109690032,0.8,5.55556e-05,-428.483,5.13463262944e-11,5.75238767302,1,-73428.2,0.00909366,5.75238767302,7.60253e-05,500.0,50000,1.37975,-408.109690032,3.99184e-05,0.724461,-408.109690032,28.2976,2.76093e-11,1.00825,0.605021581539,34.9431,100
100,-408.571945951,0.8,5.55556e-05,-429.01,5.18406207999e-11,4.28039591482,1,-73520.2,0.00616581,4.28039591482,7.92122e-05,500.0,50000,1.41228,-408.571945951,3.87986e-05,0.691744,-408.571945951,28.288,1.93969e-11,0.990505,0.600187287881,30.523,100
100,-409.355556456,0.8,5.55556e-05,-429.863,5.10175398664e-11,0.523134882759,1,-73681.7,0.000636242,0.523134882759,7.2911e-05,500.0,50000,1.30735,-409.355556456,5.17371e-05,0.92769,-409.355556456,28.304,1.97889e-12,0.996157,0.570775584626,10.4893,100
100,-409.390840925,0.8,5.55556e-05,-429.909,5.13495609786e-11,0.877767811459,1,-73686.1,0.00116622,0.877767811459,7.30714e-05,500.0,50000,1.30808,-409.390840925,5.00838e-05,0.896572,-409.390840925,28.2975,3.63919e-12,0.994525,0.574829359699,13.1828,100
100,-409.403912322,0.8,5.55556e-05,-429.905,5.23285912728e-11,0.253779750757,1,-73691.4,0.000350066,0.253779750757,5.89175e-05,500.0,50000,1.05998,-409.403912322,5.24971e-05,0.944474,-409.403912322,28.2786,1.08153e-12,0.999498,0.568650505643,6.69856,100
