AvgNormIw,VarDiscRet,VarRet,IterType,AvgEpLen,MaxNormIw,VanillaAvgRet,MaxVanillaIw,eRenyi2,MinVanillaIw,VarNormIw,MinNormIw,AvgDiscRet,EpsThisIter,BatchSize,Delta,J,Bound,ESSRenyi,VarJ,ESSClassic,AvgVanillaIw,VarVanillaIw,AvgRet
0.010000003,0.05325577752422789,0.05325577752422789,1,500.0,0.010013701,4999.838992982286,1.0014193,1.0000004,0.9966606,5.0882687e-11,0.009966117,4999.838992982286,100,100,0.3,4999.84,4236.077,99.99996423722592,0.22909364,99.99993133885289,1.0000491,5.0888013e-07,4999.838992982286
0.01,0.013924702094444663,0.013924702094444663,1,500.0,0.010047472,4999.891543109539,1.0047464,1.0000005,0.99847525,1.1136374e-10,0.009984761,4999.891543109539,100,100,0.3,4999.892,4236.1294,99.99995231630692,0.11734616,99.99988555909295,0.9999992,1.1136376e-06,4999.891543109539
0.010000002,0.024500216928455703,0.024500216928455703,1,500.0,0.010005598,4999.878911230389,1.0005609,1.0,0.9990559,5.062544e-12,0.009990549,4999.878911230389,100,100,0.3,4999.8794,4236.1167,100.0,0.15569757,99.99998474122899,1.0000011,5.062644e-08,4999.878911230389
0.009999998,0.03846869592116517,0.03846869592116517,1,500.0,0.01,4999.85572856604,1.0,1.0,1.0,3.5044917e-18,0.01,4999.85572856604,100,100,0.3,4999.8555,4236.093,100.0,0.19516273,100.0,1.0,,4999.85572856604
0.010000003,151316.192796058,151316.192796058,1,496.12,0.012127196,4960.928573407004,1.1780809,1.0183794,0.18000783,2.753803e-06,0.0018530054,4960.928573407004,100,100,0.3,4992.624,4221.8745,98.19522577295042,72.31793,97.3460554728212,0.97143716,0.025987364,4960.928573407004
0.01,0.02185077489872566,0.02185077489872566,1,500.0,0.010066283,4999.858462560111,1.0067647,1.0000004,0.99783593,1.4398309e-10,0.009977007,4999.858462560111,100,100,0.3,4999.8594,4236.0967,99.99996423722592,0.14735158,99.99986268964514,1.0001355,1.44022e-06,4999.858462560111
0.009999999,0.0286130927121625,0.0286130927121625,1,500.0,0.0100028245,4999.858211187493,1.0002712,1.0,0.99972326,1.1459295e-12,0.009997345,4999.858211187493,100,100,0.3,4999.859,4236.096,100.0,0.16829118,100.00000762948054,0.9999888,1.1458441e-08,4999.858211187493
0.01,0.016901372796474613,0.016901372796474613,1,500.0,0.0100308005,4999.872197843767,1.0032407,1.0000008,0.996197,1.3166582e-10,0.009960375,4999.872197843767,100,100,0.3,4999.8726,4236.11,99.99991655356695,0.12927759,99.99987032118601,1.0001601,1.3170796e-06,4999.872197843767
0.01,357427.8627405243,357427.8627405243,1,491.57,0.012858112,4915.356431680255,1.2296802,1.0380979,0.117421366,6.477072e-06,0.0012278128,4915.356431680255,100,100,0.3,4988.358,4210.1826,96.33003207552977,83.45839,93.9740942228374,0.9563458,0.059239127,4915.356431680255
0.01,494921.4541720702,494921.4541720702,1,490.02,0.017864527,4899.86110203219,1.8142347,1.0238919,0.7775536,2.6862567e-06,0.007656467,4899.86110203219,100,100,0.3,4920.3013,4147.4688,97.66655784566076,559.7459,97.40949520992217,1.0155514,0.027704574,4899.86110203219
0.01,0.013811709183017233,0.013811709183017233,1,500.0,0.010044383,4999.8846460355735,1.0043796,1.0000008,0.9978877,9.950006e-11,0.009979459,4999.8846460355735,100,100,0.3,4999.885,4236.122,99.99991655356695,0.11689087,99.9999237016452,0.99994165,9.948864e-07,4999.8846460355735
0.009999998,0.013304199645225095,0.013304199645225095,1,500.0,0.01,4999.893338541616,1.0,1.0,1.0,3.5044917e-18,0.01,4999.893338541616,100,100,0.3,4999.893,4236.1304,100.0,0.114740655,100.0,1.0,,4999.893338541616
0.010000002,0.01816799017915542,0.01816799017915542,1,500.0,0.01000876,4999.868355197323,1.0008385,1.0000001,0.9990028,1.2316921e-11,0.009990402,4999.868355197323,100,100,0.3,4999.869,4236.1064,99.99998807907247,0.13407427,99.99996185161211,0.9999626,1.2315688e-07,4999.868355197323
0.009999998,0.021641823201313363,0.021641823201313363,1,500.0,0.01,4999.875019685674,1.0,1.0,1.0,3.5044917e-18,0.01,4999.875019685674,100,100,0.3,4999.875,4236.1123,100.0,0.14636815,100.0,1.0,,4999.875019685674
0.009999998,0.01648014447129266,0.01648014447129266,1,500.0,0.01,4999.883138429139,1.0,1.0,1.0,3.5044917e-18,0.01,4999.883138429139,100,100,0.3,4999.8833,4236.1206,100.0,0.12773025,100.0,1.0,,4999.883138429139
0.01,0.015664877347507385,0.015664877347507385,1,500.0,0.010005907,4999.88294757422,1.0006105,1.0000001,0.9994817,5.996121e-12,0.0099946195,4999.88294757422,100,100,0.3,4999.8833,4236.1206,99.99998807907247,0.12452252,100.00000381462199,1.0000198,5.99639e-08,4999.88294757422
0.01,46292.674161201416,46292.674161201416,1,497.86,0.011374283,4978.359010655943,1.1257706,1.01219,0.35372564,1.8024325e-06,0.003573886,4978.359010655943,100,100,0.3,4992.1836,4223.7803,98.79568218314624,77.01115,98.2468878408219,0.9897508,0.017656747,4978.359010655943
0.01,0.01472744229925667,0.01472744229925667,1,500.0,0.0100214165,4999.879262698765,1.0021021,1.0000006,0.9961437,9.390655e-11,0.0099618295,4999.879262698765,100,100,0.3,4999.88,4236.117,99.99994039539075,0.12067609,99.99989318434889,0.99996054,9.38987e-07,4999.879262698765
0.010000002,0.023176327123766043,0.023176327123766043,1,500.0,0.0100242635,4999.857600773333,1.0025187,1.0000013,0.9964105,2.1034838e-10,0.009963187,4999.857600773333,100,100,0.3,4999.8584,4236.095,99.99986886995345,0.15120685,99.99976351096655,1.000092,2.1038825e-06,4999.857600773333
0.010000002,0.014832385074008017,0.014832385074008017,1,500.0,0.010006481,4999.885261861095,1.0005786,1.0000001,0.99850863,1.9598387e-11,0.009985779,4999.885261861095,100,100,0.3,4999.8857,4236.123,99.99998807907247,0.12115755,99.99996185038962,0.99993056,1.959554e-07,4999.885261861095
0.010000002,0.018275182087334745,0.018275182087334745,1,500.0,0.010014112,4999.861954551668,1.0014443,1.0000002,0.99828273,3.3832215e-11,0.0099824965,4999.861954551668,100,100,0.3,4999.863,4236.1,99.99997615814777,0.13446973,99.99994659602797,1.0000331,3.383423e-07,4999.861954551668
0.009999998,0.018289140591888325,0.018289140591888325,1,500.0,0.01,4999.868885451552,1.0,1.0,1.0,3.5044917e-18,0.01,4999.868885451552,100,100,0.3,4999.869,4236.1064,100.0,0.13457476,100.0,1.0,,4999.868885451552
0.01,168138.61533990313,168138.61533990313,1,495.91,0.011887888,4958.879193726472,1.2150666,1.0216781,0.24649246,2.00876e-06,0.0024116167,4958.879193726472,100,100,0.3,4989.9956,4217.999,97.8781878259234,99.15316,98.05010099309624,1.0221046,0.020985475,4958.879193726472
0.010000002,0.021649893857530286,0.021649893857530286,1,500.0,0.01000202,4999.863899489694,1.0002053,1.0,0.9996737,1.1917716e-12,0.009996705,4999.863899489694,100,100,0.3,4999.8643,4236.1016,100.0,0.14638673,99.99998855594673,1.0000033,1.1918335e-08,4999.863899489694
0.009999998,0.031179774516292537,0.031179774516292537,1,500.0,0.01,4999.85600693825,1.0,1.0,1.0,3.5044917e-18,0.01,4999.85600693825,100,100,0.3,4999.8564,4236.0938,100.0,0.1757026,100.0,1.0,,4999.85600693825
0.01,0.020985835518770646,0.020985835518770646,1,500.0,0.010003801,4999.860342002877,1.0003093,1.0,0.99865264,1.3680037e-11,0.009987233,4999.860342002877,100,100,0.3,4999.861,4236.098,100.0,0.14408383,99.99997329523377,0.9999292,1.367788e-07,4999.860342002877
0.010000002,0.02168308180232193,0.02168308180232193,1,500.0,0.010000697,4999.86371318168,1.0000712,1.0000019,0.9999313,1.0801603e-13,0.0099992985,4999.86371318168,100,100,0.3,4999.8643,4236.101,99.99980926550052,0.1465242,99.9999847412348,1.0000014,1.0801465e-09,4999.86371318168
0.01,0.02238755495902253,0.02238755495902253,1,500.0,0.010000463,4999.8628083680405,1.0000465,1.0,0.99991286,7.97968e-14,0.009999126,4999.8628083680405,100,100,0.3,4999.864,4236.101,100.0,0.1488797,99.9999885559118,1.0000002,7.9794393e-10,4999.8628083680405
0.01,0.022314947125100765,0.022314947125100765,1,500.0,0.010023456,4999.862831718248,1.0024253,1.0000005,0.99777246,6.752042e-11,0.009976932,4999.862831718248,100,100,0.3,4999.8633,4236.1006,99.99995231630692,0.14854942,99.99993515533306,1.0000795,6.753178e-07,4999.862831718248
0.009999998,0.026352682484184205,0.026352682484184205,1,500.0,0.01,4999.856497216849,1.0,1.0,1.0,3.5044917e-18,0.01,4999.856497216849,100,100,0.3,4999.8564,4236.0938,100.0,0.16152458,100.0,1.0,,4999.856497216849
0.009999998,0.02744057725241845,0.02744057725241845,1,500.0,0.01,4999.873742194455,1.0,1.0,1.0,3.5044917e-18,0.01,4999.873742194455,100,100,0.3,4999.8735,4236.111,100.0,0.16483045,100.0,1.0,,4999.873742194455
0.009999998,0.027641231049324262,0.027641231049324262,1,500.0,0.01,4999.862240396892,1.0,1.0,1.0,3.5044917e-18,0.01,4999.862240396892,100,100,0.3,4999.8623,4236.0996,100.0,0.16541776,100.0,1.0,,4999.862240396892
0.009999998,0.016890239599663428,0.016890239599663428,1,500.0,0.01,4999.863265724182,1.0,1.0,1.0,3.5044917e-18,0.01,4999.863265724182,100,100,0.3,4999.8633,4236.1006,100.0,0.12931697,100.0,1.0,,4999.863265724182
0.009999998,0.015388216026620945,0.015388216026620945,1,500.0,0.01,4999.889044647775,1.0,1.0,1.0,3.5044917e-18,0.01,4999.889044647775,100,100,0.3,4999.889,4236.1265,100.0,0.12342303,100.0,1.0,,4999.889044647775
0.01,0.014530470554230832,0.014530470554230832,1,500.0,0.010013846,4999.873335222032,1.0014199,1.000002,0.99921894,1.476211e-11,0.009991837,4999.873335222032,100,100,0.3,4999.874,4236.111,99.99979734461846,0.11990681,99.99998855631343,1.0000353,1.476329e-07,4999.873335222032
0.009999998,0.01539287037851806,0.01539287037851806,1,500.0,0.01,4999.860086439553,1.0,1.0,1.0,3.5044917e-18,0.01,4999.860086439553,100,100,0.3,4999.8604,4236.0977,100.0,0.12345952,100.0,1.0,,4999.860086439553
0.009999998,0.021490637220547948,0.021490637220547948,1,500.0,0.01,4999.846412755364,1.0,1.0,1.0,3.5044917e-18,0.01,4999.846412755364,100,100,0.3,4999.8467,4236.084,100.0,0.14586197,100.0,1.0,,4999.846412755364
0.01,0.025333985585458695,0.025333985585458695,1,500.0,0.01002293,4999.854132912016,1.0020566,1.000002,0.99162734,3.6678036e-10,0.009918612,4999.854132912016,100,100,0.3,4999.855,4236.092,99.99979734461846,0.15800065,99.99962225695953,0.9997642,3.666069e-06,4999.854132912016
0.01,0.046350641777645835,0.046350641777645835,1,500.0,0.010007043,4999.848626108164,1.0006621,1.0000001,0.99673355,2.808319e-11,0.009967756,4999.848626108164,100,100,0.3,4999.849,4236.0864,99.99998807907247,0.2137736,99.99997329599783,0.9999578,2.8080876e-07,4999.848626108164
0.009999998,0.017306083258563608,0.017306083258563608,1,500.0,0.01,4999.887923159669,1.0,1.0,1.0,3.5044917e-18,0.01,4999.887923159669,100,100,0.3,4999.8877,4236.125,100.0,0.13090108,100.0,1.0,,4999.887923159669
0.009999998,0.018592962676450508,0.018592962676450508,1,500.0,0.01,4999.841647152807,1.0,1.0,1.0,3.5044917e-18,0.01,4999.841647152807,100,100,0.3,4999.842,4236.079,100.0,0.1356685,100.0,1.0,,4999.841647152807
0.01,249985.34139559598,249985.34139559598,1,495.01,0.013145752,4949.854645630383,1.3336974,1.0103291,0.7628701,1.3558437e-06,0.0075193224,4949.854645630383,100,100,0.3,4958.386,4190.6895,98.97764728022932,413.33295,98.67550987797678,1.0145463,0.013955757,4949.854645630383
0.01,264352.7761276662,264352.7761276662,1,493.77,0.013587324,4937.390959062039,1.365902,1.0330381,0.54104584,3.1672887e-06,0.005382059,4937.390959062039,100,100,0.3,4966.1455,4189.869,96.80184708724644,277.53925,96.95969854586684,1.0052767,0.032008026,4937.390959062039
0.01,0.019036851789582206,0.019036851789582206,1,500.0,0.010015669,4999.87223060049,1.0015234,1.0000006,0.9955954,8.368855e-11,0.009956387,4999.87223060049,100,100,0.3,4999.8726,4236.11,99.99994039539075,0.13711008,99.99992370278036,0.9999565,8.3680914e-07,4999.87223060049
0.010000002,0.020316639916355503,0.020316639916355503,1,500.0,0.010022202,4999.843699068841,1.0021576,1.0000006,0.9968906,9.33931e-11,0.009969528,4999.843699068841,100,100,0.3,4999.844,4236.0815,99.99994039539075,0.14174588,99.99987792218057,0.9999376,9.338164e-07,4999.843699068841
0.01,0.027954676755629515,0.027954676755629515,1,500.0,0.010000395,4999.82848224663,1.000037,1.0,0.99992895,6.7046486e-14,0.009999314,4999.82848224663,100,100,0.3,4999.8286,4236.066,100.0,0.16634218,99.9999923705867,0.9999975,6.704318e-10,4999.82848224663
0.009999998,0.015569170359449847,0.015569170359449847,1,500.0,0.01,4999.872147938516,1.0,1.0,1.0,3.5044917e-18,0.01,4999.872147938516,100,100,0.3,4999.872,4236.1094,100.0,0.1241407,100.0,1.0,,4999.872147938516
0.009999998,0.026317260539903714,0.026317260539903714,1,500.0,0.01,4999.856421031963,1.0,1.0,1.0,3.5044917e-18,0.01,4999.856421031963,100,100,0.3,4999.8564,4236.0938,100.0,0.16141531,100.0,1.0,,4999.856421031963
0.009999998,0.01628358563411236,0.01628358563411236,1,500.0,0.01,4999.876763627814,1.0,1.0,1.0,3.5044917e-18,0.01,4999.876763627814,100,100,0.3,4999.877,4236.1143,100.0,0.12697338,100.0,1.0,,4999.876763627814
0.009999998,0.023640626994039574,0.023640626994039574,1,500.0,0.01,4999.861534879841,1.0,1.0,1.0,3.5044917e-18,0.01,4999.861534879841,100,100,0.3,4999.862,4236.099,100.0,0.15299423,100.0,1.0,,4999.861534879841
0.009999998,0.0250455025826974,0.0250455025826974,1,500.0,0.01,4999.8516058337555,1.0,1.0,1.0,3.5044917e-18,0.01,4999.8516058337555,100,100,0.3,4999.8516,4236.089,100.0,0.15747349,100.0,1.0,,4999.8516058337555
0.01,0.013337592561732106,0.013337592561732106,1,500.0,0.010043106,4999.863741072155,1.0042387,1.000001,0.99810636,1.2666405e-10,0.0099817775,4999.863741072155,100,100,0.3,4999.8643,4236.1016,99.99990463265931,0.11485973,99.99989699588204,0.9999284,1.2664582e-06,4999.863741072155
0.01,0.023290148858420255,0.023290148858420255,1,500.0,0.0100135,4999.85536918182,1.0013419,1.0000007,0.9978216,6.276804e-11,0.009978297,4999.85536918182,100,100,0.3,4999.856,4236.0933,99.99992847447743,0.151732,99.99994659382777,0.9999919,6.276833e-07,4999.85536918182
0.01,0.021993508101885148,0.021993508101885148,1,500.0,0.010004594,4999.870348141837,1.0004739,1.0000001,0.99925584,6.95746e-12,0.009992414,4999.870348141837,100,100,0.3,4999.8706,4236.108,99.99998807907247,0.14751679,99.99998474143271,1.0000144,6.9575805e-08,4999.870348141837
0.01,0.0318143112119488,0.0318143112119488,1,500.0,0.010004864,4999.834871117299,1.0004562,1.0,0.99884754,8.618205e-12,0.009988777,4999.834871117299,100,100,0.3,4999.8354,4236.0728,100.0,0.17743152,100.00000381481263,0.9999698,8.6176385e-08,4999.834871117299
0.01,0.017924400318249448,0.017924400318249448,1,500.0,0.010012275,4999.879577134151,1.0012338,1.0000002,0.9982105,3.055822e-11,0.009982042,4999.879577134151,100,100,0.3,4999.88,4236.117,99.99997615814777,0.1331511,99.9999694826221,1.0000063,3.055885e-07,4999.879577134151
0.01,0.021648809584388997,0.021648809584388997,1,500.0,0.010016349,4999.8543468656235,1.0016499,1.0000006,0.99703115,8.720867e-11,0.009970163,4999.8543468656235,100,100,0.3,4999.8545,4236.092,99.99994039539075,0.14622429,99.99992370723338,1.0000149,8.721106e-07,4999.8543468656235
0.01,12101.582171856946,12101.582171856946,1,498.91,0.0111198835,4988.869148894379,1.1142259,1.0044357,0.64550644,4.4687397e-07,0.0064421017,4988.869148894379,100,100,0.3,4992.783,4227.3286,99.55839297245596,70.76702,99.55952443833856,1.0020121,0.0044867424,4988.869148894379
0.01,0.024021629516027043,0.024021629516027043,1,500.0,0.010004721,4999.866321844382,1.0004587,1.0,0.99893814,4.9050356e-12,0.009989515,4999.866321844382,100,100,0.3,4999.867,4236.1045,100.0,0.15414992,99.99998092626174,0.99998665,4.904896e-08,4999.866321844382
0.01,0.019393726698224204,0.019393726698224204,1,500.0,0.0100164255,4999.887239928774,1.0017636,1.0000007,0.99434835,1.340118e-10,0.009942282,4999.887239928774,100,100,0.3,4999.8877,4236.125,99.99992847447743,0.13835129,99.99985124494961,1.0001209,1.3404448e-06,4999.887239928774
0.009999998,0.01619760895462236,0.01619760895462236,1,500.0,0.01,4999.860965530823,1.0,1.0,1.0,3.5044917e-18,0.01,4999.860965530823,100,100,0.3,4999.8613,4236.0986,100.0,0.12664092,100.0,1.0,,4999.860965530823
0.01,0.028457845531358716,0.028457845531358716,1,500.0,0.010001015,4999.853992065545,1.0000963,1.0,0.99968153,6.6014555e-13,0.009996867,4999.853992065545,100,100,0.3,4999.8545,4236.092,100.0,0.16783012,99.99999237056632,0.9999948,6.600928e-09,4999.853992065545
0.01,0.017225495542499532,0.017225495542499532,1,500.0,0.010024193,4999.851044745266,1.0026306,1.0000005,0.99752504,8.1836336e-11,0.009973148,4999.851044745266,100,100,0.3,4999.8516,4236.089,99.99995231630692,0.13054599,99.9999122805119,1.0002108,8.1871207e-07,4999.851044745266
0.009999998,0.021075353282266136,0.021075353282266136,1,500.0,0.01,4999.881394682499,1.0,1.0,1.0,3.5044917e-18,0.01,4999.881394682499,100,100,0.3,4999.8813,4236.1187,100.0,0.14446728,100.0,1.0,,4999.881394682499
0.01,0.020326515624154284,0.020326515624154284,1,500.0,0.010002138,4999.8422703927,1.000202,1.0,0.99959344,1.8703572e-12,0.009996053,4999.8422703927,100,100,0.3,4999.843,4236.08,100.0,0.14184628,100.0,0.9999882,1.8703796e-08,4999.8422703927
0.01,0.01618710491723122,0.01618710491723122,1,500.0,0.010001282,4999.8641981577,1.0001283,1.0,0.9998638,3.250034e-13,0.009998637,4999.8641981577,100,100,0.3,4999.8647,4236.102,100.0,0.12658228,99.99997711182208,1.0000001,3.2502159e-09,4999.8641981577
0.01,0.016773758188425456,0.016773758188425456,1,500.0,0.010019131,4999.887580125875,1.0019611,1.0000004,0.9981164,4.2012137e-11,0.009980685,4999.887580125875,100,100,0.3,4999.8877,4236.125,99.99996423722592,0.128793,99.99995041132992,1.0000479,4.2015506e-07,4999.887580125875
0.01,0.014115472691038628,0.014115472691038628,1,500.0,0.010011789,4999.893501943774,1.0010192,1.0000004,0.9964863,7.3314216e-11,0.009966453,4999.893501943774,100,100,0.3,4999.894,4236.1313,99.99996423722592,0.11811242,99.99992750922686,0.9998405,7.3290374e-07,4999.893501943774
0.010000002,0.01771104775633631,0.01771104775633631,1,500.0,0.010030692,4999.875280486084,1.002931,1.0000012,0.99553597,2.1862373e-10,0.009956732,4999.875280486084,100,100,0.3,4999.876,4236.1133,99.99988079085256,0.13225728,99.9997596413689,0.99986213,2.1856329e-06,4999.875280486084
0.009999998,0.018378152092276667,0.018378152092276667,1,500.0,0.01,4999.864168659091,1.0,1.0,1.0,3.5044917e-18,0.01,4999.864168659091,100,100,0.3,4999.8643,4236.1016,100.0,0.13486691,100.0,1.0,,4999.864168659091
0.01,0.012014223204408626,0.012014223204408626,1,500.0,0.01006389,4999.875017283976,1.0065358,1.0000014,0.996865,2.2759192e-10,0.009967197,4999.875017283976,100,100,0.3,4999.8755,4236.1123,99.99985694905718,0.10901904,99.99976733779447,1.0001458,2.2765914e-06,4999.875017283976
0.01,12351.18951169121,12351.18951169121,1,498.9,0.010850865,4988.744681838599,1.0867184,1.0058494,0.38572738,8.310554e-07,0.0038514815,4988.744681838599,100,100,0.3,4995.5806,4229.5874,99.41846546371299,42.855114,99.18395966053689,1.001504,0.008335569,4988.744681838599
0.009999998,0.017160492287078,0.017160492287078,1,500.0,0.010005406,4999.863945747572,1.0004601,1.0000001,0.9988283,1.5512766e-11,0.009989087,4999.863945747572,100,100,0.3,4999.8643,4236.1016,99.99998807907247,0.1302989,99.99999618499606,0.9999196,1.5510425e-07,4999.863945747572
0.01,0.013623009448319668,0.013623009448319668,1,500.0,0.010019941,4999.879689434374,1.0020362,1.0000001,0.9991917,2.5716389e-11,0.009991498,4999.879689434374,100,100,0.3,4999.8804,4236.1177,99.99998807907247,0.11610152,99.9999618546389,1.000042,2.5718873e-07,4999.879689434374
