VarRet,AvgDiscRet,AvgRet,MinVanillaIw,VanillaAvgRet,ESSRenyi,MaxNormIw,BatchSize,VarNormIw,Delta,VarJ,VarDiscRet,AvgEpLen,EpsThisIter,VarVanillaIw,Bound,eRenyi2,AvgNormIw,ESSClassic,MinNormIw,IterType,MaxVanillaIw,AvgVanillaIw,J
42196.53670637394,132.93902769122084,132.93902769122084,2.907942e-19,132.93902769122084,4.7189131220379545,0.4474171,100,0.002746991,0.6,2543.8572,42196.53670637394,14.3,100,109.71848,467.94452,21.19132,0.010000002,3.5467021053381766,1.4550384e-21,1,89.41778,1.9985329,1065.5393
383010.8465071341,488.34979264417746,488.34979264417746,1.4820156e-28,488.34979264417746,2.8595953975332193,0.7617703,100,0.005852693,0.6,8233.357,383010.8465071341,49.84,100,195.55353,1580.8496,34.969982,0.010000002,1.696592756136651,8.107703e-31,1,139.2448,1.8279104,3994.919
2230265.686952484,1952.3836950273426,1952.3836950273426,6.254292e-21,1952.3836950273426,10.164528376802243,0.23475026,100,0.0017209532,0.6,1523.0857,2230265.686952484,196.18,100,18.44185,3403.558,9.838135,0.01,5.544025259647841,6.041718e-23,1,24.30098,1.0351844,4684.0615
1476076.4234747663,4440.39542695504,4440.39542695504,0.00024144891,4440.39542695504,57.556268530070184,0.033390693,100,7.690209e-05,0.6,287.98608,1476076.4234747663,444.31,100,0.7615115,4376.699,1.7374302,0.01,56.775255602170276,2.4263645e-06,1,3.3227267,0.9951057,4914.818
181977.98105139608,4921.241351487313,4921.241351487313,0.17012982,4921.241351487313,92.61886247151,0.013860507,100,7.807379e-06,0.6,92.05369,181977.98105139608,492.21,100,0.08325712,4555.8843,1.0796937,0.01,92.82525705466246,0.0016474884,1,1.4313214,1.0326617,4980.0884
166769.9981413775,4942.7964835344865,4942.7964835344865,0.18435457,4942.7964835344865,93.66946188181575,0.014000938,100,7.4598415e-06,0.6,147.83052,166769.9981413775,494.34,100,0.077848725,4558.233,1.0675838,0.01,93.12267213118278,0.00180465,1,1.4302702,1.0215532,4980.0513
215959.07405622248,4940.31117965088,4940.31117965088,0.17696851,4940.31117965088,94.51830201636824,0.013473706,100,4.905467e-06,0.6,121.051796,215959.07405622248,494.08,100,0.0506187,4562.7827,1.0579962,0.009999999,95.36851671009677,0.0017421304,1,1.3686817,1.0158167,4982.7026
204228.2508192531,4929.386032715925,4929.386032715925,0.1641328,4929.386032715925,93.33219402432425,0.0155911185,100,6.917395e-06,0.6,176.91524,204228.2508192531,493.0,100,0.06690252,4551.215,1.0714417,0.01,93.59069873426753,0.0016689581,1,1.5333004,0.98344475,4973.7944
0.2695290585142988,4999.6280665962495,4999.6280665962495,0.9983321,4999.6280665962495,99.99998807907247,0.0100076385,100,1.7909306e-11,0.6,0.5161272,0.2695290585142988,500.0,100,1.7910489e-07,4591.3804,1.0000001,0.01,99.99999618541082,0.0099830385,1,1.0007921,1.0000283,4999.629
0.12647795466588013,4999.68916478421,4999.68916478421,0.99715066,4999.68916478421,99.99990463265931,0.0100237075,100,9.905271e-11,0.6,0.35351178,0.12647795466588013,500.0,100,9.904529e-07,4591.4414,1.000001,0.01,99.99989699882913,0.009971935,1,1.0023277,0.999957,4999.69
0.20515259438953845,4999.676094989243,4999.676094989243,0.99603814,4999.676094989243,99.99994039539075,0.010013841,100,9.8082084e-11,0.6,0.44962737,0.20515259438953845,500.0,100,9.808427e-07,4591.4287,1.0000006,0.009999999,99.9999198922062,0.009960282,1,1.0013942,1.00001,4999.6772
2301.1255716203336,4994.8446652445655,4994.8446652445655,0.5820962,4994.8446652445655,99.60204812942673,0.010826554,100,5.2279773e-07,0.6,28.030275,2301.1255716203336,499.53,100,0.005180083,4587.7725,1.0039954,0.01,99.48508607138953,0.0058478103,1,1.0776848,0.99540883,4996.8354
