Step_size,Max_ret,entloss,Max_iw,Avg_ret,Var_J,Reny_4,Avg_iw,DiscEpRewMean,ev_tdlam_before,meankl,Our_bound,EpLenMean,EpisodesSoFar,J_hat,Var_iw,surrgain,optimgain,EpThisIter,TimestepsSoFar,Var_ret,EpRewMean,TimeElapsed,entropy
1.0,15.164772033691406,,10.0,0.8516876101493835,125.88705444335938,1.2038,0.8307603597640991,0.851687475827,-0.0182344913483,0.00877036,3.61036686573,500.0,100,6.976348876953125,1.129492998123169,0.0185126,0.0185126,100,50000,14.684322357177734,1.40311219424,52.81581115722656,2.83912
1.0,19.09518814086914,,10.0,5.36907958984375,278.5759582519531,1.13252,0.9348057508468628,5.36907864545,0.5569190979,0.00962824,9.37412054764,500.0,200,14.381299018859863,1.612637996673584,0.0239884,0.0239884,100,100000,20.016010284423828,7.40102650317,105.00345420837402,2.83181
1.0,22.940135955810547,,10.0,11.400816917419434,407.0675354003906,1.25215,1.2802281379699707,11.4008151661,0.69841131568,0.0095795,14.242877969,500.0,300,20.295652389526367,1.6824514865875244,0.0217597,0.0217597,100,150000,27.719377517700195,17.6986474816,157.88308715820312,2.8105
1.0,25.42919921875,,10.0,16.694637298583984,633.5850830078125,1.3913,1.2780647277832031,16.6946363574,0.765622630715,0.00849134,16.6369224036,500.0,400,24.188257217407227,1.767163872718811,0.0134712,0.0134712,100,200000,17.154024124145508,24.7308685368,211.813734292984,2.79561
1.0,26.9677677154541,,10.0,19.469205856323242,498.58050537109375,1.48602,0.7577463388442993,19.4692046394,0.756219699979,0.0077944,11.2930872562,500.0,500,17.991762161254883,0.8038935661315918,0.00761148,0.00761148,100,250000,9.976759910583496,26.028772055,262.4701974391937,2.77143
1.0,26.769426345825195,,10.0,20.937646865844727,504.244873046875,1.58205,0.8364901542663574,20.9376472841,0.696877598763,0.00745603,14.8191993334,500.0,600,21.555818557739258,0.9764681458473206,0.00479905,0.00479905,100,300000,8.914247512817383,25.9829493549,311.9074721336365,2.74409
1.0,27.625202178955078,,10.0,22.559864044189453,947.2828369140625,1.84733,1.0608431100845337,22.5598608725,0.688243508339,0.00636461,21.7149170562,500.0,700,30.948305130004883,1.3038023710250854,0.00347335,0.00347335,100,350000,6.236589431762695,26.9668020581,369.18303775787354,2.72537
1.0,27.233516693115234,,10.0,22.68307876586914,1403.9989013671875,1.74354,0.6984039545059204,22.683078427,0.673600792885,0.00707858,13.3661094414,500.0,800,24.607101440429688,0.7317267656326294,0.00391786,0.00391786,100,400000,4.390852928161621,26.3792111756,423.4873323440552,2.69142
1.0,27.215389251708984,,10.0,23.59616470336914,657.5661010742188,2.09748,0.7173985242843628,23.5961660441,0.698304206133,0.00716263,19.5136656023,500.0,900,27.206581115722656,0.9795525074005127,0.0034778,0.0034778,100,450000,3.1842193603515625,27.2510661081,474.7133572101593,2.63281
1.0,28.572031021118164,,10.0,24.479633331298828,886.61279296875,1.45007,0.8834694027900696,24.4796315351,0.702387571335,0.00755109,18.6619305454,500.0,1000,27.594743728637695,0.954362690448761,0.002653,0.002653,100,500000,1.563132882118225,27.6480878687,528.0122549533844,2.61812
1.0,27.50632095336914,,10.0,24.762224197387695,885.3888549804688,1.29449,0.9725764989852905,24.762223055,0.734440684319,0.00643394,23.1450251966,500.0,1100,32.07167053222656,1.0296729803085327,0.00318188,0.00318188,100,550000,1.607336163520813,27.2807416516,579.8914515972137,2.66725
1.0,28.476106643676758,,10.0,24.682373046875,908.150146484375,1.66718,0.6939769983291626,24.6823749847,0.759547442198,0.00632212,23.4236202838,500.0,1200,32.46427917480469,0.7881341576576233,0.00413942,0.00413942,100,600000,1.735177755355835,27.1490920003,634.2754640579224,2.69234
1.0,28.219928741455078,,10.0,24.146404266357422,943.3660888671875,6.28835,0.8802959322929382,24.1464057692,0.742870718241,0.00634846,14.7744956831,500.0,1300,23.9887752532959,0.5345566272735596,0.00741133,0.00741133,100,650000,4.54089879989624,27.3500941928,689.5277011394501,2.7029
1.0,28.37006378173828,,10.0,24.747905731201172,1268.9814453125,2.76881,0.7703039050102234,24.7479092135,0.773920282722,0.0062625,21.6898830504,500.0,1400,32.376712799072266,0.8498162627220154,0.00421219,0.00421219,100,700000,2.2849669456481934,26.5320128288,745.7266137599945,2.70419
1.0,27.2768611907959,,10.0,24.295330047607422,224.02662658691406,2.44268,0.8119635581970215,24.2953335922,0.774287596345,0.00597992,19.1260868288,500.0,1500,23.616342544555664,0.8109210133552551,0.00498639,0.00498639,100,750000,2.2225182056427,25.6446693312,798.3620891571045,2.66988
1.0,27.270641326904297,,10.0,24.145832061767578,1616.5113525390625,1.42213,1.0212526321411133,24.1458333146,0.742844551802,0.00639217,23.0273374194,500.0,1600,35.08909606933594,1.191692590713501,0.00397404,0.00397404,100,800000,2.903024196624756,23.5125728898,847.5467648506165,2.67407
1.0,27.8150691986084,,10.0,24.052963256835938,415.293701171875,1.70122,1.3135275840759277,24.052967583,0.757031828165,0.00608856,23.7870365386,500.0,1700,29.900663375854492,1.5927461385726929,0.00393367,0.00393367,100,850000,2.8480424880981445,22.9407960205,912.4708149433136,2.66412
1.0,27.878429412841797,,10.0,24.78683853149414,171.36785888671875,1.23807,0.7356273531913757,24.7868398039,0.739720970392,0.00683512,22.0613771788,500.0,1800,25.988603591918945,0.8019174337387085,0.00408835,0.00408835,100,900000,1.5564401149749756,25.8506283371,963.6320588588715,2.70875
1.0,29.053722381591797,,10.0,25.296066284179688,344.2364501953125,1.58299,0.7877047061920166,25.296068165,0.760051399469,0.00588534,22.7416790962,500.0,1900,28.307762145996094,1.0217896699905396,0.00329133,0.00329133,100,950000,2.1571855545043945,27.9573289933,1014.8751287460327,2.6814
1.0,29.163414001464844,,10.0,25.298294067382812,286.177001953125,1.43338,0.7489623427391052,25.2982951701,0.769896879792,0.00600295,21.0257485132,500.0,2000,26.100778579711914,0.9398043751716614,0.00376949,0.00376949,100,1000000,2.249427556991577,28.2371117103,1066.1343474388123,2.71283
1.0,29.460329055786133,,10.0,25.54926300048828,273.1358642578125,1.73121,0.7171453237533569,25.5492610231,0.798218533397,0.00652309,22.2676383487,500.0,2100,27.225685119628906,0.755440354347229,0.00465483,0.00465483,100,1050000,3.7080459594726562,29.2657998455,1117.5716950893402,2.69821
1.0,29.530363082885742,,10.0,26.200546264648438,383.5391845703125,1.18611,0.9359059929847717,26.2005481282,0.793300166726,0.00721644,22.7850256578,500.0,2200,28.6602725982666,1.4528175592422485,0.00427213,0.00427213,100,1100000,2.755098819732666,29.8612131084,1170.1587433815002,2.70116
1.0,30.210063934326172,,10.0,26.06591796875,292.6081848144531,1.33303,0.7634316086769104,26.0659188324,0.792850807309,0.00729344,24.6702714137,500.0,2300,29.80200958251953,1.0123629570007324,0.00427838,0.00427838,100,1150000,3.650085210800171,30.5690241417,1221.131231546402,2.70206
1.0,30.7392520904541,,10.0,26.76648712158203,659.2062377929688,1.52261,0.8758410811424255,26.7664888264,0.785977184772,0.00777332,23.9211116848,500.0,2400,31.623615264892578,0.9610317945480347,0.00398668,0.00398668,100,1200000,3.1999804973602295,32.9847411348,1272.2814691066742,2.66034
1.0,31.03055191040039,,10.0,27.019025802612305,1248.2288818359375,1.73195,0.8344085216522217,27.019025893,0.795051649213,0.00519678,26.5364055813,500.0,2500,37.13549041748047,1.0929166078567505,0.00372807,0.00372807,100,1250000,3.6917307376861572,32.582176105,1323.2876443862915,2.64824
1.0,31.640689849853516,,10.0,27.901317596435547,1205.0577392578125,1.46777,1.1193698644638062,27.9013184766,0.782867595553,0.00674956,23.654344751,500.0,2600,34.06852722167969,1.8003348112106323,0.00358394,0.00358394,100,1300000,2.6139028072357178,35.2402638479,1372.517757177353,2.6358
1.0,32.256805419921875,,10.0,28.09589195251465,921.8557739257812,1.68596,0.7077962756156921,28.0958894653,0.797104269266,0.00638874,20.6868058621,500.0,2700,29.795429229736328,0.8925932049751282,0.00432086,0.00432086,100,1350000,3.876680612564087,36.0284639645,1435.057154417038,2.61235
1.0,32.577842712402344,,10.0,28.453107833862305,233.31967163085938,1.47684,0.7156479358673096,28.4531071463,0.798934862018,0.00544048,25.404350073,500.0,2800,29.986791610717773,0.7370249032974243,0.00420581,0.00420581,100,1400000,3.8734912872314453,37.1247727157,1486.503228187561,2.60742
1.0,33.35386657714844,,10.0,28.386831283569336,364.4341125488281,1.27731,0.8316816091537476,28.3868295952,0.801390200853,0.00567783,25.7419755073,500.0,2900,31.469022750854492,0.8268897533416748,0.00332318,0.00332318,100,1450000,4.145598888397217,36.6764472935,1538.734478712082,2.61152
1.0,32.975372314453125,,10.0,28.671802520751953,781.3442993164062,1.24049,0.8987903594970703,28.6718021482,0.813257083297,0.00738701,24.7060587996,500.0,3000,33.091819763183594,0.968284547328949,0.0043269,0.0043269,100,1500000,4.080156326293945,36.6809657872,1589.7477622032166,2.61529
1.0,35.28750991821289,,10.0,28.82284927368164,174.5611114501953,1.55143,0.8576352596282959,28.8228484105,0.83388979733,0.00692152,23.4032769718,500.0,3100,27.366924285888672,1.3861517906188965,0.00428734,0.00428734,100,1550000,5.924055576324463,38.1671595636,1639.065582036972,2.60524
1.0,34.9603157043457,,10.0,29.792686462402344,364.17510986328125,1.35809,0.6534169912338257,29.7926848548,0.817422538996,0.0078817,21.7461262199,500.0,3200,27.47113800048828,0.8148597478866577,0.00407321,0.00407321,100,1600000,4.067989349365234,40.3899895507,1689.3685052394867,2.58281
1.0,35.15273666381836,,10.0,30.33930206298828,902.148193359375,1.26959,0.5886232852935791,30.3392979711,0.837363094091,0.0073603,19.8595409324,500.0,3300,28.870275497436523,0.7665398120880127,0.0038592,0.0038592,100,1650000,5.654780864715576,41.8019530043,1745.3340637683868,2.55077
1.0,36.185001373291016,,10.0,31.365324020385742,1423.5504150390625,1.52153,0.7674999833106995,31.365322324,0.848697274923,0.00741208,24.3497263099,500.0,3400,35.66871643066406,1.0778720378875732,0.0042905,0.0042905,100,1700000,6.521455764770508,45.033596158,1797.4276604652405,2.55493
1.0,37.54362487792969,,10.0,32.84416198730469,690.6427612304688,1.31301,0.6882619261741638,32.8441571855,0.844110414386,0.00718535,22.8974616184,500.0,3500,30.78148651123047,0.8205565810203552,0.00444007,0.00444007,100,1750000,4.486385822296143,48.1515962827,1850.7946627140045,2.53516
1.0,39.5449104309082,,10.0,33.26591491699219,2808.052734375,1.63644,0.9335619211196899,33.2659092814,0.857578933239,0.00617685,24.3309755391,500.0,3600,40.228294372558594,1.169093370437622,0.0032002,0.0032002,100,1800000,5.083112716674805,49.9270746275,1901.9441545009613,2.53514
1.0,40.275047302246094,,10.0,34.528751373291016,2224.543701171875,1.46741,0.8813011050224304,34.5287485845,0.877610839903,0.0075432,26.3438456451,500.0,3700,40.49336624145508,1.2077879905700684,0.00478752,0.00478752,100,1850000,4.553856372833252,54.282246972,1950.0502383708954,2.51073
1.0,40.3243408203125,,10.0,35.25119400024414,1655.6318359375,1.4693,0.7510830163955688,35.2511891401,0.885195113719,0.00675792,22.8945387564,500.0,3800,35.101375579833984,0.833706796169281,0.00422041,0.00422041,100,1900000,4.098287582397461,56.3222670993,2002.2991862297058,2.48534
1.0,40.2526969909668,,10.0,35.60909652709961,1638.8082275390625,1.40492,0.5942955613136292,35.6090923805,0.895968727767,0.00774258,19.8223878096,500.0,3900,31.9670467376709,0.7192748785018921,0.00385224,0.00385224,100,1950000,4.089386463165283,57.7115160301,2052.074150323868,2.47189
1.0,45.932151794433594,,10.0,37.078590393066406,2713.279296875,2.2194,0.7165274620056152,37.0785820519,0.905298657715,0.00707523,22.2846212314,500.0,4000,37.9113655090332,0.7991618514060974,0.005085,0.005085,100,2000000,4.94038200378418,63.6866613548,2102.8811864852905,2.43385
1.0,44.29608154296875,,10.0,38.58597183227539,3002.609130859375,1.41454,0.8329803347587585,38.5859635991,0.912059448659,0.00738923,25.3738854223,500.0,4100,41.812705993652344,1.0688248872756958,0.00377198,0.00377198,100,2050000,3.4279589653015137,67.0743138805,2154.5433678627014,2.42454
1.0,44.629905700683594,,10.0,39.256866455078125,2285.390869140625,1.64807,0.7997036576271057,39.2568585844,0.917315885425,0.00712763,28.1940189634,500.0,4200,42.53574752807617,0.9897662401199341,0.00497289,0.00497289,100,2100000,4.633003234863281,69.8282087761,2206.7305245399475,2.4112
1.0,48.16514205932617,,10.0,41.247127532958984,2575.7021484375,2.14003,0.803261935710907,41.2471186327,0.929781585932,0.00782332,25.6561447162,500.0,4300,40.88155746459961,1.0944864749908447,0.00434384,0.00434384,100,2150000,5.631611347198486,77.2886942446,2259.3052134513855,2.41802
1.0,51.46851348876953,,10.0,42.021366119384766,1406.838623046875,1.48499,0.6244564652442932,42.0213552803,0.929857455194,0.00697227,21.192607302,500.0,4400,32.44496154785156,0.7559160590171814,0.00512557,0.00512557,100,2200000,9.15963363647461,84.0045141153,2310.555774450302,2.39349
1.0,53.20572280883789,,10.0,43.23147964477539,2385.097900390625,2.2961,0.723629891872406,43.2314640942,0.940162751824,0.00676474,22.527048274,500.0,4500,37.178287506103516,0.9294148087501526,0.00605398,0.00605398,100,2250000,9.584526062011719,87.7233563044,2360.667455673218,2.38281
1.0,54.2158317565918,,10.0,45.43624496459961,2433.164306640625,1.83683,0.5938719511032104,45.4362288112,0.929375745356,0.00764921,23.4889862205,500.0,4600,38.2871208190918,0.9361180663108826,0.00580743,0.00580743,100,2300000,12.971782684326172,97.9348307672,2413.5171151161194,2.36062
1.0,56.82600021362305,,10.0,48.1613655090332,4930.111328125,1.67611,1.0076229572296143,48.1613481994,0.939470350742,0.0076467,38.9096422382,500.0,4700,59.97406768798828,1.754726529121399,0.00633249,0.00633249,100,2350000,16.459999084472656,112.844732385,2462.3719420433044,2.33476
1.0,57.438331604003906,,10.0,50.46650314331055,1550.7850341796875,2.19576,0.7218262553215027,50.4664751049,0.932900995016,0.006873,29.7071996718,500.0,4800,41.521202087402344,0.5571332573890686,0.00858624,0.00858624,100,2400000,12.506261825561523,133.54470183,2513.6301815509796,2.32033
1.0,57.28663635253906,,10.0,50.75770568847656,1567.9005126953125,1.69422,0.7093434929847717,50.7576851889,0.949675254524,0.00815114,29.2670019291,500.0,4900,41.146018981933594,0.6070029139518738,0.00847292,0.00847292,100,2450000,12.920734405517578,131.359216393,2564.8943247795105,2.28445
1.0,56.85647201538086,,10.0,52.8212890625,1760.9918212890625,1.73958,0.7987039089202881,52.8212527407,0.937613539398,0.00746472,34.1402173789,500.0,5000,46.729469299316406,0.7125604152679443,0.00847527,0.00847527,100,2500000,7.724042892456055,145.846366469,2618.4772911071777,2.26395
1.0,57.8832893371582,,10.0,53.99346160888672,4639.517578125,3.91662,0.9451792240142822,53.9934337716,0.922448515892,0.00742982,35.1580991331,500.0,5100,55.59230041503906,0.9670413732528687,0.0106133,0.0106133,100,2550000,4.149937629699707,153.676622043,2670.6111476421356,2.21065
1.0,58.03240966796875,,10.0,55.159461975097656,3504.542724609375,2.55749,1.0715118646621704,55.1594288344,0.909673534334,0.00714155,42.6739165205,500.0,5200,60.43367004394531,1.3688287734985352,0.00932483,0.00932483,100,2600000,2.057253360748291,157.657481211,2723.036071062088,2.17479
1.0,58.639678955078125,,10.0,55.96943664550781,6200.3837890625,3.27127,1.0193142890930176,55.9694000335,0.882520772517,0.0081282,37.0819419257,500.0,5300,60.70469665527344,1.5104146003723145,0.00858309,0.00858309,100,2650000,2.056804656982422,160.751971564,2774.395358800888,2.12214
1.0,59.563690185546875,,10.0,56.61362838745117,4034.245849609375,1.40099,0.7658771276473999,56.6135907215,0.828794613481,0.00773665,31.1412126441,500.0,5400,50.195926666259766,0.9144271016120911,0.00662709,0.00662709,100,2700000,2.104161500930786,163.185576786,2825.6878678798676,2.06248
1.0,60.34134292602539,,10.0,57.587982177734375,2632.67431640625,2.07082,0.769802987575531,57.5879446404,0.832821324468,0.00743764,30.5120598951,500.0,5500,45.904937744140625,0.9205446839332581,0.00620592,0.00620592,100,2750000,1.394434928894043,165.832079957,2877.7866866588593,2.00983
1.0,60.197139739990234,,10.0,57.96720886230469,4219.4287109375,1.43474,0.9107967615127563,57.9671704415,0.810943543911,0.00859889,34.4958627711,500.0,5600,53.983001708984375,1.4135675430297852,0.00617714,0.00617714,100,2800000,1.4560438394546509,167.081619152,2930.095558166504,1.96289
1.0,61.14741516113281,,10.0,58.29704284667969,10067.8671875,1.43756,1.4525783061981201,58.2970054796,0.783560276031,0.00803946,53.7534891563,500.0,5700,83.85511779785156,2.1130142211914062,0.00566255,0.00566255,100,2850000,1.5214201211929321,168.444416414,2979.9424121379852,1.91237
1.0,61.26960754394531,,10.0,58.74211120605469,6139.37353515625,1.45313,1.0456953048706055,58.7420752514,0.782481789589,0.00799619,39.8902036779,500.0,5800,63.39645004272461,1.4587771892547607,0.00569902,0.00569902,100,2900000,1.3970999717712402,169.392361569,3028.41916513443,1.87493
1.0,61.572330474853516,,10.0,59.223026275634766,8212.1064453125,1.34594,1.2384066581726074,59.2229959355,0.778320759535,0.00863496,49.7146005959,500.0,5900,76.90080261230469,1.8713380098342896,0.00569766,0.00569766,100,2950000,1.1147791147232056,170.285752225,3090.1089203357697,1.82748
1.0,61.9274787902832,,10.0,59.519378662109375,5801.62060546875,1.30248,1.0084532499313354,59.5193457121,0.780893594027,0.00892123,36.031363051,500.0,6000,58.881874084472656,1.846659541130066,0.00564733,0.00564733,100,3000000,1.2439301013946533,171.174871128,3148.324696779251,1.77537
1.0,61.88286209106445,,10.0,59.949920654296875,4239.52197265625,1.53666,0.7468369007110596,59.949883408,0.802836045623,0.00879066,29.6068592151,500.0,6100,49.140342712402344,1.1835756301879883,0.00468044,0.00468044,100,3050000,0.9789993762969971,172.622245821,3203.1120421886444,1.74902
1.0,62.474021911621094,,10.0,59.954307556152344,6488.154296875,1.27877,1.0901787281036377,59.9542695148,0.79039144516,0.00837138,40.4462378991,500.0,6200,64.6109619140625,1.4576948881149292,0.00525424,0.00525424,100,3100000,1.2508108615875244,172.873156843,3261.7048461437225,1.71005
1.0,62.411685943603516,,10.0,60.2315788269043,4596.18798828125,1.48223,0.8668534159660339,60.2315386825,0.813404485583,0.00932777,40.1819618115,500.0,6300,60.5205192565918,1.5744575262069702,0.00556398,0.00556398,100,3150000,1.2045196294784546,173.802975336,3311.773058652878,1.65135
1.0,62.61648178100586,,10.0,60.605995178222656,3315.67041015625,1.32029,0.7835066914558411,60.6059550747,0.800466015935,0.00771747,35.578546135,500.0,6400,52.85310363769531,0.9069505333900452,0.0044744,0.0044744,100,3200000,0.9492749571800232,174.225119131,3365.6909699440002,1.61326
1.0,62.62467956542969,,10.0,60.67654800415039,3116.60693359375,1.61862,0.6379785537719727,60.6765086821,0.801242992282,0.00878796,25.6756407731,500.0,6500,42.423614501953125,0.9160995483398438,0.00419386,0.00419386,100,3250000,0.9740181565284729,174.550867849,3424.351387500763,1.55891
1.0,62.54576110839844,,10.0,60.68160629272461,6308.44921875,1.24557,1.1236129999160767,60.6815645335,0.777984559536,0.00861839,46.6381802638,500.0,6600,70.46590423583984,1.7163267135620117,0.00488142,0.00488142,100,3300000,1.1018368005752563,174.453416364,3480.1873886585236,1.53117
1.0,62.45008850097656,,10.0,60.768638610839844,6299.07080078125,1.36469,0.700114905834198,60.7685954828,0.795100703835,0.0090116,25.2290796748,500.0,6700,49.039085388183594,0.7275598049163818,0.00457566,0.00457566,100,3350000,1.0025694370269775,174.933097015,3533.6196846961975,1.5214
1.0,63.13657760620117,,10.0,61.085655212402344,10657.3525390625,1.22101,1.155531644821167,61.0856152813,0.809052482247,0.0088201,47.8008124142,500.0,6800,78.77114868164062,1.886551856994629,0.00514499,0.00514499,100,3400000,1.1314746141433716,175.227964746,3584.1583919525146,1.48635
1.0,63.169471740722656,,10.0,61.16245651245117,3224.960205078125,1.41953,0.6972888708114624,61.1624175231,0.815163418651,0.00919961,29.6481411227,500.0,6900,46.68476104736328,0.9379165768623352,0.00443712,0.00443712,100,3450000,1.1814465522766113,175.564054015,3636.4046833515167,1.44523
1.0,63.39784622192383,,10.0,61.39939880371094,8711.5146484375,1.2339,1.1560101509094238,61.3993614452,0.821476176381,0.00888434,45.0620422002,500.0,7000,73.06269073486328,1.808598518371582,0.00387934,0.00387934,100,3500000,0.752770185470581,176.633150437,3691.6738805770874,1.40866
1.0,63.23588562011719,,10.0,61.351314544677734,4715.49462890625,1.47268,0.9131894707679749,61.3512756002,0.806099936366,0.00901383,39.5464782144,500.0,7100,60.147315979003906,1.4805350303649902,0.00503871,0.00503871,100,3550000,0.927219569683075,176.437199751,3745.1290423870087,1.37633
1.0,63.46000671386719,,10.0,61.566497802734375,8507.5595703125,1.2453,1.034936785697937,61.5664644009,0.815179631114,0.00865554,38.1288595324,500.0,7200,65.79978942871094,1.6721159219741821,0.00415203,0.00415203,100,3600000,0.9585132598876953,176.762439856,3800.0430648326874,1.35982
1.0,63.234256744384766,,10.0,61.49021530151367,4570.18603515625,1.18932,0.7746984958648682,61.4901734256,0.803561091423,0.00882988,31.5190195825,500.0,7300,51.799964904785156,0.9776516556739807,0.00506841,0.00506841,100,3650000,0.7134248614311218,176.676664164,3859.8154299259186,1.35106
1.0,63.4204216003418,,10.0,61.833351135253906,3346.65087890625,1.60056,0.6676632761955261,61.8333111204,0.83465257287,0.00921256,32.8611968629,500.0,7400,50.216270446777344,1.1343224048614502,0.00444576,0.00444576,100,3700000,0.8612180352210999,177.295872706,3918.1835746765137,1.33253
1.0,63.49028396606445,,10.0,61.869110107421875,9006.5146484375,1.57971,0.9690946936607361,61.8690745731,0.819412365556,0.00964493,35.975903408,500.0,7500,64.44670104980469,1.3658298254013062,0.00450924,0.00450924,100,3750000,0.6971179246902466,177.33264537,3975.300506591797,1.30945
