LossAfter,MeanKLBefore,MinReturn,AverageDiscountedReturn,dLoss,MeanKL,NumTrajs,MaxLen,AverageReturn,Entropy,Perplexity,LossBefore,ExplainedVariance,StdReturn,Weights,AveragePolicyStd,MaxReturn,Iteration
-0.10207420690323077,0.0,9.981395540367195,58.353446183229174,0.10207420690323078,0.048152921273393684,100,25,60.860560571726744,1.4189385332046722,4.132731354122491,1.221401917077041e-17,6.039058142448539e-12,45.892911432361856,[ 0.00122046 -0.00304718  0.00577975  0.00575255  0.        ],1.0,239.8588961996288,0
-0.05396888532018163,0.0,0.0,86.66119766442412,0.0539688853201818,0.033286149013268575,100,40,92.74505509609135,1.4375710113139148,4.210456235557842,1.6815342892425765e-16,0.11180724014961996,72.60488576834952,[-2.18957555  0.41473879 -0.59186193 -0.41615601  0.01863248],1.0188071458740764,389.76398240231475,1
-0.05093302049777928,0.0,0.0,136.17402722929842,0.05093302049777926,0.036030389193951226,100,64,152.91564177247213,1.417392703620075,4.126347790951673,-2.302180259652165e-17,0.06808114449732183,123.52245441843368,"[-1.67450771e+00  4.22065069e-01 -2.49549504e+00 -6.04364635e-01
 -1.54582958e-03]",0.9984553645945431,629.68997609398,2
-0.04070061966999836,0.0,9.97928670001693,209.14739645633708,0.0407006196699983,0.0368344856955671,100,78,244.86905325978037,1.3522329186814799,3.866048471807254,-6.199833674769502e-17,-0.017196803797620897,152.79072856054412,[-1.39474055  0.25943741 -4.49405064 -0.64748486 -0.06670561],0.9354705497493275,769.688009858377,3
-0.027120519875009585,0.0,0.0,330.24489770140923,0.02712051987500959,0.037332047720621486,100,103,418.6132926919584,1.2713077677378692,3.5655123767692323,3.3140985809706165e-18,0.37485095982783156,198.43015645785025,[-1.86340822  0.71450997 -4.79999296 -1.20817678 -0.14763077],0.862749613088824,1019.6095665139652,4
-0.016234548595870018,0.0,0.0,431.1184956377589,0.016234548595869938,0.03646880552751924,100,141,587.9768686061752,1.178125988270949,3.2482811784455556,-8.149430459928222e-17,0.48009537905766053,237.278322494281,[-2.2421863   1.04137311 -5.9269279  -1.60694694 -0.24081254],0.7859889501903677,1399.5960314897834,5
-0.013299367029261717,0.0,9.981052982079632,479.80147089943944,0.013299367029261653,0.036433196251347603,100,142,669.8670616490937,1.1046674801435699,3.018220683618173,-6.427225723814673e-17,0.5828568923531212,202.0530929151258,[-3.28016701  2.02164707 -6.05468952 -2.40847813 -0.31427105],0.7303210455737534,1409.7007927793013,6
-0.0106072821103528,0.0,9.979628534497401,514.1803407022696,0.01060728211035238,0.03706272514342738,100,179,742.6669426123622,1.0313719998983866,2.804911534286125,-4.2094727520706747e-16,0.6401996246696968,229.82437126835035,[-2.85271111  1.51783408 -8.68908378 -2.15198644 -0.38756653],0.6787064761633161,1779.6344684453081,7
-0.0030989611195498534,0.0,0.0,552.564796476408,0.0030989611195499397,0.03801747814657479,100,185,830.2609759815668,0.9445954174226668,2.5717726736603566,8.641378973346549e-17,0.6886219781777345,245.74840774560417,[-4.12049615  2.60963552 -9.94603505 -2.95430877 -0.47434312],0.6222936971441311,1839.684513571619,8
-0.0049925096690068465,0.0,609.7135619755574,591.2385821512687,0.004992509669006989,0.04306357587287028,100,161,907.5494046791786,0.8189612028718298,2.2681424734451743,1.4220725514810787e-16,0.7569993739045572,192.4962679382836,[ -5.13301948   3.4919402  -11.14361958  -3.449169    -0.59997733],0.5488240776121708,1599.7160537411319,9
