VarDiscRet,MaxNormIw,Bound,AvgNormIw,AvgDiscRet,VarJ,ESSClassic,J,MinNormIw,MinVanillaIw,AvgRet,MaxVanillaIw,AvgVanillaIw,eRenyi2,AvgEpLen,VarVanillaIw,ESSRenyi,VanillaAvgRet,VarRet,BatchSize,VarNormIw
5688470.842681565,0.054086067,2172.6252,0.01,4.956746124662459e-13,136.43333,26.84985455136139,2603.7437,1.8307026e-24,2.3920772e-22,4.956746124662459e-13,7.067125,1.3066443,4.921476,200.0,4.698431,20.319107985082574,-2654.305220661724,5688470.842681565,100,0.00027519345
54226.473615970484,0.022482162,21.941723,0.01,1.758593271006248e-14,8.3899145,59.22078239320848,25.484882,8.1194855e-08,8.542377e-06,1.758593271006248e-14,2.3653111,1.0520835,1.7540367,200.0,0.76989204,57.01135101535783,-32.40027272814107,54226.473615970484,100,6.955518e-05
57.89667719997432,0.43434048,1.9062142,0.01,-1.4210854715202005e-15,9.267676,2.889064949175049,6.2223296,,,-1.4210854715202005e-15,38.9571,0.89692533,38.595303,200.0,27.314178,2.590988884932059,-8.716990643271842,57.89667719997432,100,0.0033952799
53.60302402466333,0.17715049,-0.2148757,0.010000002,-7.105427357601002e-17,12.520874,23.99629775930605,1.3164817,0.004732203,0.0012541523,-7.105427357601002e-17,0.046949312,0.0026502502,nan,200.0,2.2471344e-05,nan,-8.9131782498676,53.60302402466333,100,0.00031993026
60.847129047097326,0.7585363,1.4511647,0.01,6.661338147750939e-16,13.32354,1.6747491002766635,6.6140695,,,6.661338147750939e-16,2.5023926e-16,3.2989756e-18,inf,200.0,6.454141e-34,,-7.938808391693465,60.847129047097326,100,0.0059303483
385952.04419713677,0.39866146,1191.2244,0.01,-2.319211489520967e-13,1715.1587,3.802392974843122,2321.36,5.62293e-10,6.593723e-11,-2.319211489520967e-13,0.046748996,0.001172649,120815000000000.0,200.0,3.5140514e-05,8.277118089772046e-13,-2634.3837868895207,385952.04419713677,100,0.0025554774
468.83613345040766,0.13821773,5.852794,0.010000002,-1.1723955140041654e-15,19.416418,10.929461051899535,10.430079,,,-1.1723955140041654e-15,17.697393,1.2803997,12.437827,200.0,13.495571,8.03998955068802,-18.00056670961805,468.83613345040766,100,0.0008231902
91.4041544053248,0.25294372,4.339357,0.010000002,-5.684341886080802e-16,8.4741335,6.000586579641705,7.7098618,,,-5.684341886080802e-16,24.716732,0.9771633,17.546312,200.0,15.108818,5.699203234673516,-9.810637923824197,91.4041544053248,100,0.0015823271
93.9463247429887,0.771263,1.9831128,0.01,9.769962616701378e-16,14.803784,1.5453103473199803,9.058932,,,9.769962616701378e-16,71.33642,0.92492986,50.43687,200.0,55.055805,1.9826765392074845,-10.45257976871025,93.9463247429887,100,0.006435547
87.66844000578239,0.3641137,4.0625987,0.01,-1.5987211554602254e-16,8.273614,3.988175839815224,8.442007,,,-1.5987211554602254e-16,41.79595,1.147882,37.723316,200.0,32.041264,2.6508804127762517,-10.397801163890996,87.66844000578239,100,0.0024317293
83.25350462177536,0.016881602,-0.47127146,0.009999999,-1.7763568394002505e-17,9.851792,75.4889446778798,0.52806675,2.3852458e-06,0.00024648264,-1.7763568394002505e-17,1.7444835,1.0333637,1.3499104,200.0,0.3502272,74.07899190638818,-10.360462665993754,83.25350462177536,100,3.27977e-05
79.80472858273606,0.5,3.1702218,0.01,2.842170943040401e-16,9.479045,2.0000000250774517,9.837662,,,2.842170943040401e-16,1359.7672,27.195345,961.4986,200.0,36605.81,0.10400431201471347,-11.203596652256309,79.80472858273606,100,0.0049494947
81.8207948772167,0.01,-0.77882624,0.009999998,-8.348877145181177e-16,9.000143,100.0,2.9802322e-08,0.01,1.0,-8.348877145181177e-16,1.0,1.0,1.0,200.0,,100.0,-9.25436458500922,81.8207948772167,100,3.5044917e-18
79.15683045368463,0.01,-0.899348,0.009999998,3.4106051316484808e-15,8.852415,100.0,2.9802322e-08,0.01,1.0,3.4106051316484808e-15,1.0,1.0,1.0,200.0,,100.0,-10.68924743032316,79.15683045368463,100,3.5044917e-18
82.6400798366018,0.01,-0.8874121,0.009999998,-4.618527782440651e-16,9.045092,100.0,8.940697e-08,0.01,1.0,-4.618527782440651e-16,1.0,1.0,1.0,200.0,,100.0,-10.544196595887827,82.6400798366018,100,3.5044917e-18
82.38533347229559,0.01,-0.88587,0.009999998,9.592326932761353e-16,9.031139,100.0,-2.9802322e-08,0.01,1.0,9.592326932761353e-16,1.0,1.0,1.0,200.0,,100.0,-10.526638007850075,82.38533347229559,100,3.5044917e-18
92.85441856449201,0.01,-0.8864771,0.009999998,-6.572520305780927e-16,9.587798,100.0,-2.9802322e-08,0.01,1.0,-6.572520305780927e-16,1.0,1.0,1.0,200.0,,100.0,-10.551776137065335,92.85441856449201,100,3.5044917e-18
90.95841809459645,0.01,-1.0087594,0.009999998,1.2434497875801752e-15,9.489407,100.0,,0.01,1.0,1.2434497875801752e-15,1.0,1.0,1.0,200.0,,100.0,-12.012416938719259,90.95841809459645,100,3.5044917e-18
88.11123915040127,0.01,-0.9125328,0.009999998,-5.329070518200751e-16,9.339707,100.0,-5.9604645e-08,0.01,1.0,-5.329070518200751e-16,1.0,1.0,1.0,200.0,,100.0,-10.842615289861854,88.11123915040127,100,3.5044917e-18
77.9451874529811,0.01,-0.8563436,0.009999998,4.973799150320702e-16,8.784403,100.0,-2.9802322e-08,0.01,1.0,4.973799150320702e-16,1.0,1.0,1.0,200.0,,100.0,-10.187829326363351,77.9451874529811,100,3.5044917e-18
90.91429879907696,0.01,-1.0112981,0.009999998,4.796163466380677e-16,9.487104,100.0,-2.9802322e-08,0.01,1.0,4.796163466380677e-16,1.0,1.0,1.0,200.0,,100.0,-12.017041911958446,90.91429879907696,100,3.5044917e-18
77.7272097298874,0.01,-0.92989784,0.009999998,1.8474111129762605e-15,8.772111,100.0,-1.4901161e-08,0.01,1.0,1.8474111129762605e-15,1.0,1.0,1.0,200.0,,100.0,-11.051301463009498,77.7272097298874,100,3.5044917e-18
64.61138510347281,0.01,-0.72941536,0.009999998,1.2789769243681803e-15,7.997829,100.0,-1.4901161e-08,0.01,1.0,1.2789769243681803e-15,1.0,1.0,1.0,200.0,,100.0,-8.669114703581887,64.61138510347281,100,3.5044917e-18
64.00403061868823,0.01,-0.6851717,0.009999998,6.394884621840901e-16,7.96015,100.0,-2.9802322e-08,0.01,1.0,6.394884621840901e-16,1.0,1.0,1.0,200.0,,100.0,-8.141449475499448,64.00403061868823,100,3.5044917e-18
80.6203422228168,0.01,-0.8717403,0.009999998,9.237055564881303e-16,8.933876,100.0,1.7881393e-07,0.01,1.0,9.237055564881303e-16,1.0,1.0,1.0,200.0,,100.0,-10.388398430733927,80.6203422228168,100,3.5044917e-18
81.27584955388693,0.01,-0.7627597,0.009999998,-5.684341886080802e-16,8.970122,100.0,8.940697e-08,0.01,1.0,-5.684341886080802e-16,1.0,1.0,1.0,200.0,,100.0,-9.066027149684764,81.27584955388693,100,3.5044917e-18
75.68378578608213,0.01,-0.7698313,0.009999998,8.881784197001253e-17,8.656034,100.0,-1.4901161e-08,0.01,1.0,8.881784197001253e-17,1.0,1.0,1.0,200.0,,100.0,-9.151269068752654,75.68378578608213,100,3.5044917e-18
