ESSRenyi,BatchSize,Bound,AvgEpLen,VarJ,MaxNormIw,ESSClassic,VarDiscRet,eRenyi2,AvgVanillaIw,VarVanillaIw,MinVanillaIw,IterType,VarRet,EpsThisIter,VarNormIw,AvgDiscRet,Delta,MaxVanillaIw,AvgRet,MinNormIw,VanillaAvgRet,AvgNormIw,J
200.0,200,-113.349,25.38,3.25214,0.01,100.0,10.6832555372,1.0,1.0,,1.0,2,10.6832555372,100,3.50449e-18,-105.893279858,0.7,1.0,-105.893279858,0.01,-105.893279858,0.01,-105.893
197.784003598,200,-111.322,22.27,3.39448,0.00583198,197.977032366,10.212814096,1.0112,1.00416,0.0103552,0.572641,1,10.212814096,100,2.56739e-07,-106.266638166,0.7,1.17125,-106.266638166,0.00285135,-106.266638166,0.005,-106.018
200.0,200,-113.083,32.27,2.79061,0.01,100.0,7.86618418982,1.0,1.0,,1.0,2,7.86618418982,100,3.50449e-18,-105.750516925,0.7,1.0,-105.750516925,0.01,-105.750516925,0.01,-105.751
195.321745269,200,-110.868,29.67,3.86358,0.00651188,194.345542741,15.233247119,1.02395,0.989975,0.0286576,0.42845,1,15.233247119,100,7.31023e-07,-105.685116408,0.7,1.28932,-105.685116408,0.00216395,-105.685116408,0.005,-105.606
200.0,200,-114.233,23.41,2.98813,0.01,100.0,9.01913450442,1.0,1.0,,1.0,2,9.01913450442,100,3.50449e-18,-106.680982536,0.7,1.0,-106.680982536,0.01,-106.680982536,0.01,-106.681
192.353273329,200,-111.678,25.25,4.72715,0.0112385,189.820880852,15.4328332811,1.03975,1.00821,0.0547826,0.561653,1,15.4328332811,100,1.34736e-06,-106.101482747,0.7,2.26616,-106.101482747,0.0027854,-106.101482747,0.005,-106.207
200.0,200,-113.687,29.19,2.95714,0.01,100.0,8.83303536817,1.0,1.0,,1.0,2,8.83303536817,100,3.50449e-18,-106.174880165,0.7,1.0,-106.174880165,0.01,-106.174880165,0.01,-106.175
198.634851402,200,-111.425,31.43,2.84043,0.00601148,198.572617366,7.58192100362,1.00687,0.993951,0.00713755,0.738995,1,7.58192100362,100,1.80617e-07,-106.085231028,0.7,1.19502,-106.085231028,0.00371746,-106.085231028,0.005,-106.095
200.0,200,-113.259,23.32,2.88779,0.01,100.0,8.42355449969,1.0,1.0,,1.0,2,8.42355449969,100,3.50449e-18,-106.006729271,0.7,1.0,-106.006729271,0.01,-106.006729271,0.01,-106.007
197.860044449,200,-111.352,26.41,2.98368,0.00722139,197.310104418,9.36131526269,1.01082,1.00055,0.0137162,0.64675,1,9.36131526269,100,3.42525e-07,-106.251060131,0.7,1.44508,-106.251060131,0.00323196,-106.251060131,0.005,-106.068
200.0,200,-113.116,29.06,3.2742,0.01,100.0,10.8286530095,1.0,1.0,,1.0,2,10.8286530095,100,3.50449e-18,-105.691524318,0.7,1.0,-105.691524318,0.01,-105.691524318,0.01,-105.692
195.772045717,200,-110.821,28.72,4.69585,0.00934352,194.51053294,24.3248001238,1.0216,1.01046,0.02896,0.56178,1,24.3248001238,100,7.09093e-07,-105.483615372,0.7,1.88825,-105.483615372,0.00277983,-105.483615372,0.005,-105.48
200.0,200,-112.997,30.93,3.15318,0.01,100.0,10.0429724274,1.0,1.0,,1.0,2,10.0429724274,100,3.50449e-18,-105.667336975,0.7,1.0,-105.667336975,0.01,-105.667336975,0.01,-105.667
162.715120499,200,-111.085,29.17,9.54814,0.0739289,96.6822992934,10.3203451786,1.22914,1.04861,1.18095,0.397469,1,10.3203451786,100,2.685e-05,-106.09441604,0.7,15.5045,-106.09441604,0.00189522,-106.09441604,0.005,-105.101
200.0,200,-112.849,30.62,3.99154,0.01,100.0,16.093327604,1.0,1.0,,1.0,2,16.093327604,100,3.50449e-18,-105.494354395,0.7,1.0,-105.494354395,0.01,-105.494354395,0.01,-105.494
193.490534921,200,-110.986,25.43,5.11997,0.00759489,193.420961508,19.8263961598,1.03364,0.990076,0.03351,0.499898,1,19.8263961598,100,8.54629e-07,-106.060246821,0.7,1.5039,-106.060246821,0.00252454,-106.060246821,0.005,-105.62
200.0,200,-113.803,24.29,3.23746,0.01,100.0,10.5870037064,1.0,1.0,,1.0,2,10.5870037064,100,3.50449e-18,-106.214146678,0.7,1.0,-106.214146678,0.01,-106.214146678,0.01,-106.214
196.063792776,200,-111.37,33.33,3.57421,0.00779599,195.786835558,12.0555040506,1.02008,0.986214,0.0210348,0.294762,1,12.0555040506,100,5.40674e-07,-105.919951171,0.7,1.5377,-105.919951171,0.00149441,-105.919951171,0.005,-105.95
200.0,200,-113.676,25.65,2.51563,0.01,100.0,6.39232407591,1.0,1.0,,1.0,2,6.39232407591,100,3.50449e-18,-106.264105104,0.7,1.0,-106.264105104,0.01,-106.264105104,0.01,-106.264
194.919404066,200,-111.197,27.59,5.89399,0.00964667,195.633747954,41.7098741588,1.02607,0.990891,0.0220237,0.525609,1,41.7098741588,100,5.60763e-07,-105.618421403,0.7,1.91176,-105.618421403,0.00265221,-105.618421403,0.005,-105.825
200.0,200,-113.713,25.67,5.34724,0.01,100.0,28.8817464797,1.0,1.0,,1.0,2,28.8817464797,100,3.50449e-18,-106.139529926,0.7,1.0,-106.139529926,0.01,-106.139529926,0.01,-106.14
191.420322331,200,-111.167,30.15,5.63899,0.00659209,191.912183752,17.8997211951,1.04482,1.00835,0.0430652,0.318751,1,17.8997211951,100,1.05887e-06,-105.679707665,0.7,1.32943,-105.679707665,0.00158056,-105.679707665,0.005,-105.694
200.0,200,-113.577,20.73,3.59127,0.01,100.0,13.0275210277,1.0,1.0,,1.0,2,13.0275210277,100,3.50449e-18,-106.064979506,0.7,1.0,-106.064979506,0.01,-106.064979506,0.01,-106.065
162.987182302,200,-111.157,28.69,11.57,0.0434655,138.780701197,11.1814367331,1.22709,1.0062,0.44885,0.208974,1,11.1814367331,100,1.10835e-05,-105.921086666,0.7,8.74695,-105.921086666,0.00103844,-105.921086666,0.005,-105.243
200.0,200,-113.625,24.64,2.56595,0.01,100.0,6.65062694486,1.0,1.0,,1.0,2,6.65062694486,100,3.50449e-18,-106.122873892,0.7,1.0,-106.122873892,0.01,-106.122873892,0.01,-106.123
198.088681946,200,-111.03,29.04,2.82583,0.00644226,197.943423075,8.40121174454,1.00965,0.997648,0.0103929,0.561862,1,8.40121174454,100,2.61049e-07,-105.382220365,0.7,1.28542,-105.382220365,0.00281593,-105.382220365,0.005,-105.7
200.0,200,-113.5,26.95,3.62335,0.01,100.0,13.2612937036,1.0,1.0,,1.0,2,13.2612937036,100,3.50449e-18,-106.101449739,0.7,1.0,-106.101449739,0.01,-106.101449739,0.01,-106.101
196.313376565,200,-111.222,25.69,3.55637,0.0070191,196.548700181,9.82610913971,1.01878,0.989626,0.0172836,0.565123,1,9.82610913971,100,4.41196e-07,-105.976916545,0.7,1.38926,-105.976916545,0.00285524,-105.976916545,0.005,-105.942
200.0,200,-113.49,21.51,2.37097,0.01,100.0,5.67827777454,1.0,1.0,,1.0,2,5.67827777454,100,3.50449e-18,-106.023106464,0.7,1.0,-106.023106464,0.01,-106.023106464,0.01,-106.023
197.91349462,200,-111.244,22.99,3.13203,0.00590765,198.083075974,12.2743934565,1.01054,1.00505,0.00982441,0.603709,1,12.2743934565,100,2.43148e-07,-105.910265191,0.7,1.1875,-105.910265191,0.00300338,-105.910265191,0.005,-105.915
200.0,200,-113.019,29.83,3.12239,0.01,100.0,9.84779700859,1.0,1.0,,1.0,2,9.84779700859,100,3.50449e-18,-105.621101415,0.7,1.0,-105.621101415,0.01,-105.621101415,0.01,-105.621
192.56309927,200,-111.059,26.39,4.07494,0.00860802,191.038951486,15.3105791619,1.03862,0.996232,0.0467885,0.382462,1,15.3105791619,100,1.17858e-06,-105.835795675,0.7,1.71512,-105.835795675,0.00191954,-105.835795675,0.005,-105.532
200.0,200,-113.107,27.49,5.02868,0.01,100.0,25.5430859879,1.0,1.0,,1.0,2,25.5430859879,100,3.50449e-18,-105.503694689,0.7,1.0,-105.503694689,0.01,-105.503694689,0.01,-105.504
185.807160411,200,-110.847,26.98,7.86267,0.00791347,185.400584453,39.0812018296,1.07638,1.00554,0.0800199,0.358937,1,39.0812018296,100,1.97853e-06,-105.729556785,0.7,1.59145,-105.729556785,0.00178481,-105.729556785,0.005,-105.269
200.0,200,-113.803,24.13,3.1358,0.01,100.0,9.93256397547,1.0,1.0,,1.0,2,9.93256397547,100,3.50449e-18,-106.340019639,0.7,1.0,-106.340019639,0.01,-106.340019639,0.01,-106.34
197.417868246,200,-111.361,25.9,3.96525,0.00593753,198.118417513,18.9705369695,1.01308,1.00725,0.00968389,0.670698,1,18.9705369695,100,2.38625e-07,-105.884142357,0.7,1.19611,-105.884142357,0.00332935,-105.884142357,0.005,-106.049
200.0,200,-112.875,26.65,4.89083,0.01,100.0,24.1618335929,1.0,1.0,,1.0,2,24.1618335929,100,3.50449e-18,-105.436430524,0.7,1.0,-105.436430524,0.01,-105.436430524,0.01,-105.436
194.226622284,200,-111.285,24.2,4.44327,0.006893,193.880319253,7.51663809608,1.02972,1.00937,0.0323205,0.414218,1,7.51663809608,100,7.93082e-07,-106.585742202,0.7,1.39152,-106.585742202,0.00205187,-106.585742202,0.005,-105.853
200.0,200,-113.614,26.11,2.68695,0.01,100.0,7.29263437199,1.0,1.0,,1.0,2,7.29263437199,100,3.50449e-18,-106.177432497,0.7,1.0,-106.177432497,0.01,-106.177432497,0.01,-106.177
196.080864171,200,-111.162,25.26,3.46765,0.00755494,196.305934091,13.2084569065,1.01999,1.01301,0.0194078,0.595991,1,13.2084569065,100,4.72814e-07,-105.728653784,0.7,1.53064,-105.728653784,0.00294169,-105.728653784,0.005,-105.851
200.0,200,-112.794,28.36,3.36425,0.01,100.0,11.432493082,1.0,1.0,,1.0,2,11.432493082,100,3.50449e-18,-105.316895174,0.7,1.0,-105.316895174,0.01,-105.316895174,0.01,-105.317
198.536174016,200,-111.338,28.17,3.36258,0.00754629,198.168033542,9.52525931217,1.00737,0.996652,0.00922872,0.659656,1,9.52525931217,100,2.32271e-07,-106.544740415,0.7,1.5042,-106.544740415,0.00330936,-106.544740415,0.005,-105.89
200.0,200,-113.583,24.71,2.54977,0.01,100.0,6.56700611808,1.0,1.0,,1.0,2,6.56700611808,100,3.50449e-18,-106.150754216,0.7,1.0,-106.150754216,0.01,-106.150754216,0.01,-106.151
197.518366782,200,-111.392,27.1,2.8601,0.00738261,197.678667598,8.7089237459,1.01256,1.01019,0.0120434,0.815471,1,8.7089237459,100,2.95044e-07,-106.101648475,0.7,1.49156,-106.101648475,0.00403624,-106.101648475,0.005,-106.059
200.0,200,-112.977,26.68,2.91828,0.01,100.0,8.60240880972,1.0,1.0,,1.0,2,8.60240880972,100,3.50449e-18,-105.652543609,0.7,1.0,-105.652543609,0.01,-105.652543609,0.01,-105.653
197.749268189,200,-111.208,25.78,3.10093,0.00681781,197.361847244,10.063925464,1.01138,0.993782,0.0132678,0.588996,1,10.063925464,100,3.35857e-07,-106.069411281,0.7,1.35508,-106.069411281,0.0029634,-106.069411281,0.005,-105.801
200.0,200,-113.385,26.95,4.50798,0.01,100.0,20.5271502138,1.0,1.0,,1.0,2,20.5271502138,100,3.50449e-18,-105.793410133,0.7,1.0,-105.793410133,0.01,-105.793410133,0.01,-105.793
190.126857643,200,-110.947,27.63,5.84611,0.00713642,190.977023759,27.1478578564,1.05193,1.0025,0.0477211,0.355045,1,27.1478578564,100,1.18709e-06,-105.573295453,0.7,1.43085,-105.573295453,0.0017708,-105.573295453,0.005,-105.441
200.0,200,-113.948,33.22,4.18964,0.01,100.0,17.7303774265,1.0,1.0,,1.0,2,17.7303774265,100,3.50449e-18,-106.476123093,0.7,1.0,-106.476123093,0.01,-106.476123093,0.01,-106.476
193.991755948,200,-111.379,28.33,3.98286,0.00749442,194.852725979,9.2529328568,1.03097,1.00509,0.0268198,0.516407,1,9.2529328568,100,6.63724e-07,-105.8594389,0.7,1.50651,-105.8594389,0.00256896,-105.8594389,0.005,-106.014
200.0,200,-113.53,30.28,3.44324,0.01,100.0,11.9756447522,1.0,1.0,,1.0,2,11.9756447522,100,3.50449e-18,-106.077061459,0.7,1.0,-106.077061459,0.01,-106.077061459,0.01,-106.077
194.0509916,200,-111.338,27.51,3.94053,0.00925204,193.626036368,16.3183197948,1.03066,1.01436,0.0340416,0.550929,1,16.3183197948,100,8.27109e-07,-106.069870266,0.7,1.87699,-106.069870266,0.00271564,-106.069870266,0.005,-105.919
200.0,200,-113.439,28.18,5.12946,0.01,100.0,26.577101846,1.0,1.0,,1.0,2,26.577101846,100,3.50449e-18,-105.753844664,0.7,1.0,-105.753844664,0.01,-105.753844664,0.01,-105.754
190.917205564,200,-111.158,33.94,4.70711,0.00790168,190.308884115,13.6893477523,1.04757,0.97004,0.0481585,0.324997,1,13.6893477523,100,1.27948e-06,-105.957218604,0.7,1.53299,-105.957218604,0.00167517,-105.957218604,0.005,-105.596
200.0,200,-113.509,26.3,2.95262,0.01,100.0,8.80602402864,1.0,1.0,,1.0,2,8.80602402864,100,3.50449e-18,-106.061027005,0.7,1.0,-106.061027005,0.01,-106.061027005,0.01,-106.061
193.558106429,200,-111.016,31.43,3.93241,0.00651992,193.576812687,16.958409505,1.03328,1.00507,0.0336875,0.428227,1,16.958409505,100,8.33709e-07,-105.58727445,0.7,1.3106,-105.58727445,0.00213033,-105.58727445,0.005,-105.663
200.0,200,-113.253,26.38,3.5068,0.01,100.0,12.4218453463,1.0,1.0,,1.0,2,12.4218453463,100,3.50449e-18,-105.758896294,0.7,1.0,-105.758896294,0.01,-105.758896294,0.01,-105.759
198.038246138,200,-111.326,28.2,3.38834,0.00629216,197.858183104,8.52357727877,1.00991,0.998405,0.0108447,0.63918,1,8.52357727877,100,2.71984e-07,-106.333305243,0.7,1.25642,-106.333305243,0.00320101,-106.333305243,0.005,-105.996
200.0,200,-113.007,32.22,4.88958,0.01,100.0,24.1494374179,1.0,1.0,,1.0,2,24.1494374179,100,3.50449e-18,-105.315527742,0.7,1.0,-105.315527742,0.01,-105.315527742,0.01,-105.316
190.955058929,200,-110.958,29.56,4.50543,0.0177011,187.463575251,8.64304546984,1.04737,0.992565,0.0662141,0.493415,1,8.64304546984,100,1.68025e-06,-105.859332268,0.7,3.51391,-105.859332268,0.00248555,-105.859332268,0.005,-105.392
200.0,200,-112.914,26.66,3.98657,0.01,100.0,16.0533057037,1.0,1.0,,1.0,2,16.0533057037,100,3.50449e-18,-105.468309372,0.7,1.0,-105.468309372,0.01,-105.468309372,0.01,-105.468
195.681075561,200,-110.701,34.85,4.38318,0.00773686,195.534425803,16.067383515,1.02207,0.991748,0.0225752,0.655033,1,16.067383515,100,5.73812e-07,-105.416850959,0.7,1.5346,-105.416850959,0.00330242,-105.416850959,0.005,-105.342
200.0,200,-112.532,31.0,4.95163,0.01,100.0,24.7663098454,1.0,1.0,,1.0,2,24.7663098454,100,3.50449e-18,-105.089695762,0.7,1.0,-105.089695762,0.01,-105.089695762,0.01,-105.09
187.643682243,200,-110.564,26.74,6.85623,0.00768047,186.854863999,39.1820079083,1.06585,0.988033,0.0690213,0.265142,1,39.1820079083,100,1.76758e-06,-105.510651445,0.7,1.51771,-105.510651445,0.00134176,-105.510651445,0.005,-104.992
200.0,200,-113.341,26.91,3.85143,0.01,100.0,14.9833410948,1.0,1.0,,1.0,2,14.9833410948,100,3.50449e-18,-105.804446291,0.7,1.0,-105.804446291,0.01,-105.804446291,0.01,-105.804
197.193927864,200,-111.033,32.99,4.03325,0.00691243,197.649736865,15.9785102961,1.01423,0.996987,0.0118788,0.769508,1,15.9785102961,100,2.98768e-07,-105.683929127,0.7,1.37832,-105.683929127,0.00385917,-105.683929127,0.005,-105.665
200.0,200,-112.471,30.19,4.96364,0.01,100.0,24.8865938204,1.0,1.0,,1.0,2,24.8865938204,100,3.50449e-18,-105.000991226,0.7,1.0,-105.000991226,0.01,-105.000991226,0.01,-105.001
195.194509633,200,-110.245,24.79,5.59323,0.00722867,195.91278311,22.7154102118,1.02462,0.987541,0.0204478,0.560396,1,22.7154102118,100,5.24174e-07,-105.030293732,0.7,1.42772,-105.030293732,0.00283733,-105.030293732,0.005,-104.899
200.0,200,-113.296,25.78,4.98973,0.01,100.0,25.1488577758,1.0,1.0,,1.0,2,25.1488577758,100,3.50449e-18,-105.785773919,0.7,1.0,-105.785773919,0.01,-105.785773919,0.01,-105.786
192.384395977,200,-111.031,25.68,5.03259,0.0148704,189.19519986,11.437794881,1.03959,1.00524,0.0579993,0.548467,1,11.437794881,100,1.43491e-06,-105.836050943,0.7,2.98967,-105.836050943,0.00272804,-105.836050943,0.005,-105.616
200.0,200,-113.394,25.04,2.79056,0.01,100.0,7.86588332658,1.0,1.0,,1.0,2,7.86588332658,100,3.50449e-18,-106.007273555,0.7,1.0,-106.007273555,0.01,-106.007273555,0.01,-106.007
196.935466756,200,-111.319,27.3,3.50565,0.0077214,196.246561403,12.2905287303,1.01556,1.01256,0.0197082,0.759772,1,12.2905287303,100,4.80558e-07,-106.168946624,0.7,1.56367,-106.168946624,0.00375174,-106.168946624,0.005,-106.012
200.0,200,-113.41,21.95,2.40326,0.01,100.0,5.8339798868,1.0,1.0,,1.0,2,5.8339798868,100,3.50449e-18,-106.129029707,0.7,1.0,-106.129029707,0.01,-106.129029707,0.01,-106.129
190.314147588,200,-110.903,22.89,5.96222,0.0128824,189.525614416,38.9717992784,1.05089,0.987372,0.0541503,0.412166,1,38.9717992784,100,1.38861e-06,-105.154205872,0.7,2.54395,-105.154205872,0.00208719,-105.154205872,0.005,-105.397
200.0,200,-113.149,25.95,2.72259,0.01,100.0,7.48738473769,1.0,1.0,,1.0,2,7.48738473769,100,3.50449e-18,-105.790977322,0.7,1.0,-105.790977322,0.01,-105.790977322,0.01,-105.791
197.976458133,200,-111.086,31.12,3.41795,0.00580847,198.066539364,13.7278246373,1.01022,0.985557,0.00952909,0.654412,1,13.7278246373,100,2.45261e-07,-105.870455981,0.7,1.14492,-105.870455981,0.00332001,-105.870455981,0.005,-105.779
200.0,200,-112.693,28.38,4.80547,0.01,100.0,23.3257706353,1.0,1.0,,1.0,2,23.3257706353,100,3.50449e-18,-105.150455368,0.7,1.0,-105.150455368,0.01,-105.150455368,0.01,-105.15
196.615449882,200,-110.914,28.68,4.85144,0.00706261,195.845861582,19.2712258507,1.01721,1.00101,0.021361,0.467172,1,19.2712258507,100,5.32951e-07,-106.101668483,0.7,1.41395,-106.101668483,0.00233351,-106.101668483,0.005,-105.535
200.0,200,-112.923,25.35,3.24094,0.01,100.0,10.6097814511,1.0,1.0,,1.0,2,10.6097814511,100,3.50449e-18,-105.548684628,0.7,1.0,-105.548684628,0.01,-105.548684628,0.01,-105.549
197.849054566,200,-111.222,26.21,3.76852,0.00771689,198.266149948,14.5682738082,1.01087,0.998955,0.00877054,0.729594,1,14.5682738082,100,2.19722e-07,-106.244589706,0.7,1.54177,-106.244589706,0.00365179,-106.244589706,0.005,-105.842
200.0,200,-113.683,25.21,2.80378,0.01,100.0,7.94056872241,1.0,1.0,,1.0,2,7.94056872241,100,3.50449e-18,-106.057943115,0.7,1.0,-106.057943115,0.01,-106.057943115,0.01,-106.058
198.669522235,200,-111.504,29.21,3.70569,0.00641623,198.712091625,18.7048068503,1.0067,1.00338,0.00655775,0.692817,1,18.7048068503,100,1.62842e-07,-106.004054066,0.7,1.28758,-106.004054066,0.00345242,-106.004054066,0.005,-105.993
200.0,200,-112.127,32.04,10.2947,0.01,100.0,107.051097368,1.0,1.0,,1.0,2,107.051097368,100,3.50449e-18,-104.622024402,0.7,1.0,-104.622024402,0.01,-104.622024402,0.01,-104.622
49.0605595493,200,-101.36,26.98,152.015,0.182112,19.8984895377,22.457125573,4.07659,1.1257,11.527,0.00174826,1,22.457125573,100,0.000227412,-105.64718608,0.7,41.0005,-105.64718608,7.76525e-06,-105.64718608,0.005,-90.6445
200.0,200,-113.865,24.7,3.41676,0.01,100.0,11.7921958985,1.0,1.0,,1.0,2,11.7921958985,100,3.50449e-18,-106.456836857,0.7,1.0,-106.456836857,0.01,-106.456836857,0.01,-106.457
24.9704769623,300,-121.789,26.98,21.4565,0.388109,6.07525879698,11.7914764768,12.0142,7.36902,1742.07,0.0243899,,22.457125573,100,0.00080202,-105.809983816,0.7,571.997,-105.64718608,1.6549e-05,-105.64718608,0.005,-103.543
71.1505088911,300,-103.301,27.07,147.22,0.135799,35.4781518435,25.9873349267,4.21641,1.09422,8.95694,0.000541334,1,25.9873349267,100,8.31205e-05,-105.551020923,0.7,44.5782,-105.551020923,1.64907e-06,-105.551020923,0.00333333,-94.4035
300.0,300,-112.779,31.74,6.33518,0.01,100.0,40.5399133118,1.0,1.0,,1.0,2,40.5399133118,100,3.50449e-18,-105.32861322,0.7,1.0,-105.32861322,0.01,-105.32861322,0.01,-105.329
300.0,300,-110.724,25.28,4.95213,0.005,200.000000102,8.97000601427,1.0,1.0,,1.0,2,8.97000601427,100,2.1793e-19,-105.58326195,0.7,1.0,-105.58326195,0.005,-105.58326195,0.005,-105.456
nan,400,-inf,27.07,7.82881,0.498815,3.8375657075,13.7415685296,nan,12.3445,11799.7,0.0224325,,25.9873349267,100,0.000860363,-106.363964328,0.7,1847.29,-105.551020923,6.05735e-06,-105.551020923,0.00333333,-106.335
88.1135199703,400,-104.012,24.05,151.71,0.118181,45.679843249,27.3904210026,4.5396,1.04543,8.49857,6.5673e-05,1,27.3904210026,100,4.86003e-05,-105.583340804,0.7,49.4199,-105.583340804,1.57048e-07,-105.583340804,0.0025,-96.0163
400.0,400,-112.256,29.24,8.79157,0.01,100.0,78.0724084303,1.0,1.0,,1.0,2,78.0724084303,100,3.50449e-18,-104.839568004,0.7,1.0,-104.839568004,0.01,-104.839568004,0.01,-104.84
400.0,400,-110.925,26.92,6.61317,0.005,200.000000102,8.95276388126,1.0,1.0,,1.0,2,8.95276388126,100,2.1793e-19,-106.4602138,0.7,1.0,-106.4602138,0.005,-106.4602138,0.005,-105.65
400.0,400,-110.082,29.53,5.65107,0.00333333,299.999969474,8.35262290499,1.0,1.0,,1.0,2,8.35262290499,100,5.43914e-20,-105.965719156,0.7,1.0,-105.965719156,0.00333333,-105.965719156,0.00333333,-105.755
nan,500,-inf,24.05,2.67879,0.636579,2.38049257605,23.0162011599,nan,59.7999,598810.0,0.0202347,,27.3904210026,100,0.00104657,-105.675579757,0.7,15227.0,-105.583340804,8.45936e-07,-105.583340804,0.0025,-106.581
48.5001294631,500,-104.24,25.39,213.42,0.155105,31.3178245305,21.2214257939,10.3093,1.09213,17.8856,1.37033e-05,1,21.2214257939,100,5.99814e-05,-106.056411395,0.7,84.697,-106.056411395,2.50948e-08,-106.056411395,0.002,-93.4633
500.0,500,-112.976,29.03,5.83428,0.01,100.0,34.3826552603,1.0,1.0,,1.0,2,34.3826552603,100,3.50449e-18,-105.528211235,0.7,1.0,-105.528211235,0.01,-105.528211235,0.01,-105.528
500.0,500,-110.93,21.24,5.07874,0.005,200.000000102,17.688656351,1.0,1.0,,1.0,2,17.688656351,100,2.1793e-19,-105.79848263,0.7,1.0,-105.79848263,0.005,-105.79848263,0.005,-105.663
500.0,500,-110.185,23.66,4.68797,0.00333333,299.999969474,14.2104628639,1.0,1.0,,1.0,2,14.2104628639,100,5.43914e-20,-106.306531239,0.7,1.0,-106.306531239,0.00333333,-106.306531239,0.00333333,-105.878
500.0,500,-109.654,31.23,4.31671,0.0025,400.0,8.69128880994,1.0,1.0,,1.0,2,8.69128880994,100,5.4346e-20,-105.899335988,0.7,1.0,-105.899335988,0.0025,-105.899335988,0.0025,-105.883
479.573194785,500,-109.346,24.71,4.94895,0.00386565,479.693795848,10.7540943619,1.04259,0.979039,0.0406566,0.272294,1,10.7540943619,100,1.69665e-07,-106.467348089,0.7,1.89231,-106.467348089,0.000556248,-106.467348089,0.002,-105.868
500.0,500,-112.955,30.65,4.67725,0.01,100.0,22.0976652162,1.0,1.0,,1.0,2,22.0976652162,100,3.50449e-18,-105.620235696,0.7,1.0,-105.620235696,0.01,-105.620235696,0.01,-105.62
500.0,500,-111.087,24.52,4.12141,0.005,200.000000102,12.0715615213,1.0,1.0,,1.0,2,12.0715615213,100,2.1793e-19,-106.157859141,0.7,1.0,-106.157859141,0.005,-106.157859141,0.005,-105.889
500.0,500,-110.369,27.88,3.75272,0.00333333,299.999969474,8.32549281188,1.0,1.0,,1.0,2,8.32549281188,100,5.43914e-20,-106.116028517,0.7,1.0,-106.116028517,0.00333333,-106.116028517,0.00333333,-105.965
500.0,500,-109.718,28.38,3.84412,0.0025,400.0,16.9859022662,1.0,1.0,,1.0,2,16.9859022662,100,5.4346e-20,-105.721989226,0.7,1.0,-105.721989226,0.0025,-105.721989226,0.0025,-105.904
489.307584289,500,-109.201,31.55,4.18813,0.00305857,487.161484787,18.504690647,1.02185,1.00933,0.0269012,0.26035,1,18.504690647,100,1.05625e-07,-105.523017451,0.7,1.54355,-105.523017451,0.000515888,-105.523017451,0.002,-105.752
500.0,500,-113.322,30.01,2.8865,0.01,100.0,8.41602876889,1.0,1.0,,1.0,2,8.41602876889,100,3.50449e-18,-105.954694356,0.7,1.0,-105.954694356,0.01,-105.954694356,0.01,-105.955
500.0,500,-110.795,26.99,4.94783,0.005,200.000000102,40.7380237452,1.0,1.0,,1.0,2,40.7380237452,100,2.1793e-19,-105.180818632,0.7,1.0,-105.180818632,0.005,-105.180818632,0.005,-105.568
500.0,500,-110.111,23.81,4.56051,0.00333333,299.999969474,13.3053747638,1.0,1.0,,1.0,2,13.3053747638,100,5.43914e-20,-106.192780327,0.7,1.0,-106.192780327,0.00333333,-106.192780327,0.00333333,-105.776
500.0,500,-109.491,28.13,4.23195,0.0025,400.0,9.31712012145,1.0,1.0,,1.0,2,9.31712012145,100,5.4346e-20,-105.617323412,0.7,1.0,-105.617323412,0.0025,-105.617323412,0.0025,-105.736
490.536856834,500,-108.932,32.21,4.6938,0.00270919,491.419600923,27.0511051221,1.01929,0.995934,0.0173536,0.552255,1,27.0511051221,100,6.99824e-08,-105.053328754,0.7,1.34909,-105.053328754,0.00110902,-105.053328754,0.002,-105.542
500.0,500,-113.411,29.24,3.42503,0.01,100.0,11.8493042086,1.0,1.0,,1.0,2,11.8493042086,100,3.50449e-18,-105.891104444,0.7,1.0,-105.891104444,0.01,-105.891104444,0.01,-105.891
500.0,500,-111.077,28.55,3.47174,0.005,200.000000102,12.4655030692,1.0,1.0,,1.0,2,12.4655030692,100,2.1793e-19,-105.629169673,0.7,1.0,-105.629169673,0.005,-105.629169673,0.005,-105.76
500.0,500,-109.919,26.92,4.6259,0.00333333,299.999969474,40.2924498886,1.0,1.0,,1.0,2,40.2924498886,100,5.43914e-20,-105.210439491,0.7,1.0,-105.210439491,0.00333333,-105.210439491,0.00333333,-105.577
500.0,500,-109.28,31.07,4.72089,0.0025,400.0,25.1629598119,1.0,1.0,,1.0,2,25.1629598119,100,5.4346e-20,-105.349242558,0.7,1.0,-105.349242558,0.0025,-105.349242558,0.0025,-105.52
495.26825204,500,-108.83,30.0,4.83127,0.00252469,495.180319479,20.0691565028,1.00955,1.00238,0.0097992,0.648628,1,20.0691565028,100,3.90105e-08,-105.338017825,0.7,1.26535,-105.338017825,0.00129417,-105.338017825,0.002,-105.451
500.0,500,-113.162,29.35,8.36956,0.01,100.0,70.7571118596,1.0,1.0,,1.0,2,70.7571118596,100,3.50449e-18,-105.596055885,0.7,1.0,-105.596055885,0.01,-105.596055885,0.01,-105.596
500.0,500,-111.272,24.14,6.52862,0.005,200.000000102,15.1343630702,1.0,1.0,,1.0,2,15.1343630702,100,2.1793e-19,-106.248906352,0.7,1.0,-106.248906352,0.005,-106.248906352,0.005,-105.922
