Bound,VarJ,AvgEpLen,AvgDiscRet,J,VarNormIw,MinVanillaIw,AvgNormIw,eRenyi2,MaxVanillaIw,ESSRenyi,AvgRet,VarDiscRet,VanillaAvgRet,VarVanillaIw,MinNormIw,BatchSize,MaxNormIw,ESSClassic,VarRet,AvgVanillaIw
-22.798601,56.394226,13.91,-1.0373923942097462e-14,-1.7881393e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.0373923942097462e-14,3212.4331227297585,129.00659942674912,,0.01,100,0.01,100.0,3212.4331227297585,1.0
-21.579414,57.473133,13.36,5.826450433232821e-15,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,5.826450433232821e-15,3336.5266254112275,123.50718401197128,,0.01,100,0.01,100.0,3336.5266254112275,1.0
-14.054327,61.8299,14.3,2.1600499167107046e-14,1.31726265e-05,4.931959e-16,0.9999919,0.01,1.0,1.0000067,100.0,2.1600499167107046e-14,3861.548719340705,132.90607888571924,4.909348e-12,0.009999922,100,0.01000007,99.99999618530168,3861.548719340705,0.9999997
-16.90739,59.76636,13.91,-2.0463630789890885e-14,4.7683716e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.0463630789890885e-14,3608.0993168250584,129.0079858981574,,0.01,100,0.01,100.0,3608.0993168250584,1.0
-25.96291,64.61038,14.15,-9.094947017729283e-15,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-9.094947017729283e-15,4216.668973086963,131.40652890746804,,0.01,100,0.01,100.0,4216.668973086963,1.0
-17.967161,65.27213,14.65,2.9842794901924207e-15,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,2.9842794901924207e-15,4303.486933881592,136.40523863795696,,0.01,100,0.01,100.0,4303.486933881592,1.0
-16.32696,53.47986,13.6,-5.968558980384841e-15,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-5.968558980384841e-15,2888.9852282547063,125.9084128214722,,0.01,100,0.01,100.0,2888.9852282547063,1.0
-21.072342,61.333153,13.96,-9.805489753489382e-15,-7.1525574e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-9.805489753489382e-15,3799.753465753179,129.50749930103134,,0.01,100,0.01,100.0,3799.753465753179,1.0
-17.411884,57.214638,14.31,-3.510081114654895e-14,-2.9802322e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-3.510081114654895e-14,3306.580958575349,133.00667087099342,,0.01,100,0.01,100.0,3306.580958575349,1.0
-19.82002,60.15598,14.45,1.2789769243681803e-15,-9.536743e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.2789769243681803e-15,3655.2948833606947,134.40502491255768,,0.01,100,0.01,100.0,3655.2948833606947,1.0
-14.256772,46.192444,13.06,-3.552713678800501e-15,3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-3.552713678800501e-15,2155.2949283218113,120.50574477066858,,0.01,100,0.01,100.0,2155.2949283218113,1.0
-35.7493,73.14716,13.52,-1.2505552149377763e-14,4.7683716e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.2505552149377763e-14,5404.553180421455,125.10704416331541,,0.01,100,0.01,100.0,5404.553180421455,1.0
-22.293522,60.867107,13.51,2.842170943040401e-15,-5.9604645e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,2.842170943040401e-15,3742.2272989262783,125.00526697994174,,0.01,100,0.01,100.0,3742.2272989262783,1.0
-20.661163,54.264294,13.45,-1.8047785488306545e-14,-2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.8047785488306545e-14,2974.3574084227334,124.40692719136541,,0.01,100,0.01,100.0,2974.3574084227334,1.0
-14.399283,49.131737,13.89,-1.0089706847793422e-14,0.00023853779,1.1398326e-13,0.9998441,0.01,1.0,1.0000701,100.0,-1.0089706847793422e-14,2438.2984738987807,128.80463247025068,1.1399528e-09,0.009998419,100,0.01000068,100.00000762937867,2438.2984738987807,1.0000021
-15.509974,49.40152,13.57,-1.1368683772161604e-14,4.249811e-05,1.1216127e-15,0.9999857,0.009999999,1.0,1.0000057,100.0,-1.1368683772161604e-14,2465.159618159937,125.6059811137343,1.11954265e-11,0.009999857,100,0.0100000575,100.00000381469766,2465.159618159937,0.99999994
-32.089943,62.25165,13.87,3.410605131648481e-14,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,3.410605131648481e-14,3914.412032633929,128.6053468754112,,0.01,100,0.01,100.0,3914.412032633929,1.0
-35.53024,78.06828,14.78,-2.4584778657299466e-14,7.1525574e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.4584778657299466e-14,6156.218527868022,137.70676152592955,,0.01,100,0.01,100.0,6156.218527868022,1.0
-19.01817,59.529602,14.4,-1.6200374375330283e-14,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.6200374375330283e-14,3579.5695185539585,133.905373232665,,0.01,100,0.01,100.0,3579.5695185539585,1.0
-21.905195,70.23216,14.97,-7.531752999057062e-15,1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-7.531752999057062e-15,4982.381369859064,139.6065087603037,,0.01,100,0.01,100.0,4982.381369859064,1.0
-23.006847,63.625645,13.66,-2.1458390619955026e-14,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.1458390619955026e-14,4089.113738180428,126.50563017632139,,0.01,100,0.01,100.0,4089.113738180428,1.0
-20.299803,59.434982,13.88,-1.3073986337985844e-14,-6.556511e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.3073986337985844e-14,3568.1995842298957,128.70367312568249,,0.01,100,0.01,100.0,3568.1995842298957,1.0
-30.860622,73.57799,14.33,-5.542233338928782e-15,-5.9604645e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-5.542233338928782e-15,5468.404071451924,133.2064970782708,,0.01,100,0.01,100.0,5468.404071451924,1.0
-21.855286,70.26329,15.03,-8.810729923425242e-15,5.9604645e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-8.810729923425242e-15,4986.797833941383,140.2055393146398,,0.01,100,0.01,100.0,4986.797833941383,1.0
-22.24291,67.24886,14.57,-1.3073986337985844e-14,1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.3073986337985844e-14,4568.090620813866,135.60596580692882,,0.01,100,0.01,100.0,4568.090620813866,1.0
-25.19785,60.710476,14.06,-4.6895820560166614e-15,1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-4.6895820560166614e-15,3722.9916741363486,130.50628368749628,,0.01,100,0.01,100.0,3722.9916741363486,1.0
-35.27735,64.227394,14.08,-2.2737367544323206e-15,4.7683716e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.2737367544323206e-15,4166.8266640522725,130.70638958407199,,0.01,100,0.01,100.0,4166.8266640522725,1.0
-26.896454,60.013893,14.04,6.1106675275368615e-15,-7.1525574e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,6.1106675275368615e-15,3638.047838347149,130.30596350309713,,0.01,100,0.01,100.0,3638.047838347149,1.0
-10.781926,41.780003,13.19,-2.3447910280083305e-14,2.9802322e-08,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.3447910280083305e-14,1763.2004144237958,121.80624594073974,,0.01,100,0.01,100.0,1763.2004144237958,1.0
-16.881979,49.75572,13.94,-1.4495071809506044e-14,-2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.4495071809506044e-14,2500.6379836947635,129.30639023011233,,0.01,100,0.01,100.0,2500.6379836947635,1.0
-15.931456,49.865646,14.07,1.1652900866465642e-14,3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.1652900866465642e-14,2511.6996879590733,130.60655076008143,,0.01,100,0.01,100.0,2511.6996879590733,1.0
-14.402734,51.94899,14.88,-5.684341886080802e-15,0.0047910213,3.3497354e-11,0.9984691,0.010000002,1.0000076,1.0016708,99.9992370663676,-5.684341886080802e-15,2725.7685583751004,138.70718987449933,3.349477e-07,0.009985035,100,0.010017054,99.99996948137643,2725.7685583751004,0.9999655
-24.867903,50.385708,12.45,2.3590018827235325e-14,2.9802322e-08,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,2.3590018827235325e-14,2564.3631424479563,114.40594567094317,,0.01,100,0.01,100.0,2564.3631424479563,1.0
-12.902138,47.561646,13.67,2.842170943040401e-15,3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,2.842170943040401e-15,2284.959760044819,126.60757712748736,,0.01,100,0.01,100.0,2284.959760044819,1.0
-18.674004,57.33508,13.81,1.9610979506978764e-14,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.9610979506978764e-14,3320.516511916126,128.00733728180296,,0.01,100,0.01,100.0,3320.516511916126,1.0
-31.23909,65.36222,13.88,3.9790393202565614e-15,-3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,3.9790393202565614e-15,4315.374206211763,128.70784836693608,,0.01,100,0.01,100.0,4315.374206211763,1.0
-18.287039,61.721832,14.27,1.2221335055073723e-14,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.2221335055073723e-14,3848.0654081776734,132.6079114571413,,0.01,100,0.01,100.0,3848.0654081776734,1.0
-17.36179,54.16059,13.37,-6.679101716144941e-15,-2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-6.679101716144941e-15,2962.9996529816412,123.60689315704938,,0.01,100,0.01,100.0,2962.9996529816412,1.0
-29.859554,78.13177,14.52,-4.547473508864641e-15,3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-4.547473508864641e-15,6166.2359772733225,135.1080615147281,,0.01,100,0.01,100.0,6166.2359772733225,1.0
-26.634567,53.559917,13.35,-1.4637180356658064e-14,5.9604645e-08,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.4637180356658064e-14,2897.641338006106,123.40658657531664,,0.01,100,0.01,100.0,2897.641338006106,1.0
-17.984783,52.795246,13.63,-5.115907697472721e-15,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-5.115907697472721e-15,2815.492884250051,126.20611224021219,,0.01,100,0.01,100.0,2815.492884250051,1.0
-15.780106,60.10588,14.25,1.1937117960769683e-14,-1.7881393e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.1937117960769683e-14,3649.2094078782525,132.40653539716638,,0.01,100,0.01,100.0,3649.2094078782525,1.0
-12.997916,52.108192,13.55,1.3642420526593923e-14,0.0036984384,1.7991489e-11,0.9989372,0.009999999,1.0,1.0022948,100.0,1.3642420526593923e-14,2742.298876064269,125.40561081861618,1.7992187e-07,0.009989073,100,0.010022648,100.00000762916622,2742.298876064269,1.00003
-19.279858,57.080944,14.09,-8.526512829121202e-16,-8.940697e-08,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-8.526512829121202e-16,3291.145133887983,130.80711812580458,,0.01,100,0.01,100.0,3291.145133887983,1.0
-11.832501,53.7198,13.94,9.094947017729283e-15,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,9.094947017729283e-15,2914.966859437334,129.3051212371404,,0.01,100,0.01,100.0,2914.966859437334,1.0
-32.274353,70.4603,14.65,-2.7000623958883806e-14,5.9604645e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.7000623958883806e-14,5014.801125905704,136.406324036126,,0.01,100,0.01,100.0,5014.801125905704,1.0
-17.783443,50.39437,13.87,8.668621376273222e-15,,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,8.668621376273222e-15,2565.245271707992,128.60602454882368,,0.01,100,0.01,100.0,2565.245271707992,1.0
-15.282987,47.576183,12.84,-3.4106051316484808e-15,2.3066998e-05,5.8786977e-16,0.99999046,0.01,1.0,1.0000067,100.0,-3.4106051316484808e-15,2286.3522288413324,118.30651259207777,5.902529e-12,0.009999905,100,0.010000067,99.9999809265164,2286.3522288413324,1.0
-10.392827,50.623043,13.65,-3.5953462429461067e-14,-7.1525574e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-3.5953462429461067e-14,2588.57867537597,126.40453679557002,,0.01,100,0.01,100.0,2588.57867537597,1.0
-28.36973,55.37642,13.29,-2.5579538487363606e-15,-1.4901161e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.5579538487363606e-15,3097.523105909686,122.80749406768614,,0.01,100,0.01,100.0,3097.523105909686,1.0
-22.031376,61.906868,13.82,-4.547473508864641e-15,-5.066395e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-4.547473508864641e-15,3871.1720135361757,128.10778625814024,,0.01,100,0.01,100.0,3871.1720135361757,1.0
-15.376658,51.14566,13.73,-1.5631940186722205e-14,3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.5631940186722205e-14,2642.3016796725597,127.20835544403697,,0.01,100,0.01,100.0,2642.3016796725597,1.0
-26.273197,62.249012,13.78,-4.376943252282217e-14,2.9802322e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-4.376943252282217e-14,3914.07983807274,127.7061635419314,,0.01,100,0.01,100.0,3914.07983807274,1.0
-26.315975,75.10876,14.73,1.9895196601282807e-15,-1.1920929e-06,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.9895196601282807e-15,5698.308263519542,137.20782540887413,,0.01,100,0.01,100.0,5698.308263519542,1.0
-39.874348,82.62657,14.62,1.3926637620897963e-14,-9.536743e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.3926637620897963e-14,6896.111854137039,136.10628745125553,,0.01,100,0.01,100.0,6896.111854137039,1.0
-21.308329,61.6087,13.68,-1.6484591469634323e-14,-4.172325e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.6484591469634323e-14,3833.971651447571,126.70694299340532,,0.01,100,0.01,100.0,3833.971651447571,1.0
-10.924242,46.43258,14.02,-2.5579538487363606e-15,1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.5579538487363606e-15,2177.76195945068,130.10569462087497,,0.01,100,0.01,100.0,2177.76195945068,1.0
-36.978935,67.9522,14.06,-1.6342482922482303e-14,4.7683716e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.6342482922482303e-14,4664.143418341513,130.5079826056633,,0.01,100,0.01,100.0,4664.143418341513,1.0
-21.880968,65.15981,14.0,-3.694822225952521e-15,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-3.694822225952521e-15,4288.68813519602,129.90588792825548,,0.01,100,0.01,100.0,4288.68813519602,1.0
-18.260405,54.026268,13.3,5.115907697472721e-15,-5.9604645e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,5.115907697472721e-15,2948.320811180318,122.90705031884511,,0.01,100,0.01,100.0,2948.320811180318,1.0
-16.790594,46.615047,13.05,2.0889956431346945e-14,-5.364418e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,2.0889956431346945e-14,2194.9117513239703,120.40567348946843,,0.01,100,0.01,100.0,2194.9117513239703,1.0
-18.311888,64.98017,15.24,-3.524291969370097e-14,-1.2218952e-06,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-3.524291969370097e-14,4265.073216590116,142.3064527149145,,0.01,100,0.01,100.0,4265.073216590116,1.0
-22.478981,58.553608,14.29,1.9184653865522706e-14,-5.364418e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.9184653865522706e-14,3463.1568648306798,132.80527423551106,,0.01,100,0.01,100.0,3463.1568648306798,1.0
-13.786131,53.212986,13.62,-5.684341886080802e-15,1.1920929e-06,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-5.684341886080802e-15,2860.2239148571525,126.1054322943402,,0.01,100,0.01,100.0,2860.2239148571525,1.0
-22.276327,72.33734,14.53,-2.0889956431346945e-14,,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.0889956431346945e-14,5285.546067234306,135.20667993945324,,0.01,100,0.01,100.0,5285.546067234306,1.0
-16.007729,55.42649,13.98,-1.4210854715202004e-16,1.7881393e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.4210854715202004e-16,3103.1267964528924,129.70741947057434,,0.01,100,0.01,100.0,3103.1267964528924,1.0
-16.090305,55.986988,13.88,2.7142732506035826e-14,5.9604645e-08,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,2.7142732506035826e-14,3166.204586481024,128.70577932969323,,0.01,100,0.01,100.0,3166.204586481024,1.0
-24.88463,54.317986,14.43,1.8474111129762605e-15,-2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,1.8474111129762605e-15,2980.2464261490245,134.20687788354815,,0.01,100,0.01,100.0,2980.2464261490245,1.0
-24.069155,65.09834,14.4,-1.5631940186722204e-15,4.7683716e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.5631940186722204e-15,4280.6000909485265,133.90615157735792,,0.01,100,0.01,100.0,4280.6000909485265,1.0
-12.05342,52.24822,13.68,-8.810729923425242e-15,-1.1920929e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-8.810729923425242e-15,2757.4510359192277,126.70611459809626,,0.01,100,0.01,100.0,2757.4510359192277,1.0
-16.553207,56.303165,14.33,-2.6005864128819668e-14,-7.1525574e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.6005864128819668e-14,3202.0672700668424,133.2077659413638,,0.01,100,0.01,100.0,3202.0672700668424,1.0
-19.035088,55.023144,14.38,4.6895820560166614e-15,-3.5762787e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,4.6895820560166614e-15,3058.1279265781445,133.70594848191303,,0.01,100,0.01,100.0,3058.1279265781445,1.0
-31.038021,72.349495,15.12,-2.842170943040401e-15,-2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-2.842170943040401e-15,5287.32254357369,141.1044731259227,,0.01,100,0.01,100.0,5287.32254357369,1.0
-29.545849,64.41752,13.89,-1.6626700016786343e-14,-5.364418e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,-1.6626700016786343e-14,4191.532461699123,128.80718442876395,,0.01,100,0.01,100.0,4191.532461699123,1.0
-14.880194,48.165665,13.32,8.810729923425242e-15,-2.9802322e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,8.810729923425242e-15,2343.3651181400687,123.10696356153642,,0.01,100,0.01,100.0,2343.3651181400687,1.0
-16.814701,50.478374,13.02,4.973799150320701e-15,2.3841858e-07,3.5044917e-18,1.0,0.009999998,1.0,1.0,100.0,4.973799150320701e-15,2573.804590045052,120.10813337478965,,0.01,100,0.01,100.0,2573.804590045052,1.0
