AvgEpLen,EpsThisIter,VarJ,VarRet,VanillaAvgRet,VarNormIw,VarDiscRet,VarVanillaIw,BatchSize,eRenyi2,ESSClassic,IterType,Bound,Delta,MinNormIw,AvgDiscRet,AvgNormIw,J,MaxNormIw,MaxVanillaIw,AvgVanillaIw,MinVanillaIw,AvgRet,ESSRenyi
493.01,100,196.96748,140150.12811286547,4929.619589819239,2.3940015e-06,140150.12811286547,0.023637654,100,1.0194279,97.68481435997063,1,3448.9456,0.1,0.0048585334,4929.619589819239,0.01,4963.4463,0.011903087,1.182768,0.9936649,0.48277542,4929.619589819239,98.0942354402069
495.06,100,158.28445,77455.04541420251,4950.092876847184,1.2120304e-06,77455.04541420251,0.012164212,100,1.0105686,98.81430894714282,1,3461.5925,0.1,0.0048257904,4950.092876847184,0.01,4969.498,0.01128877,1.1309199,1.0018097,0.4834524,4950.092876847184,98.95419088045388
495.53,100,288.50348,200735.1920640379,4955.128676854545,7.599037e-07,200735.1920640379,0.0076747113,100,1.0095608,99.25330272979288,1,3463.8892,0.1,0.0064484105,4955.128676854545,0.010000002,4971.0425,0.011056179,1.1111095,1.004967,0.64804393,4955.128676854545,99.05297202322404
492.31,100,220.4825,211301.27085546983,4922.609978807161,2.791694e-06,211301.27085546983,0.027072838,100,1.0206596,97.31055529934419,1,3445.0276,0.1,0.0042344495,4922.609978807161,0.01,4960.443,0.0120111285,1.1828148,0.98476577,0.4169941,4922.609978807161,97.97586123568412
495.52,100,174.01219,133882.05864770527,4954.91846216547,1.224803e-06,133882.05864770527,0.012351543,100,1.0106277,98.80197768568814,1,3468.349,0.1,0.004325929,4954.91846216547,0.009999998,4976.299,0.011449821,1.1498103,1.0042168,0.43441707,4954.91846216547,98.9484014645378
497.37,100,209.93991,69758.8138649502,4973.512104303539,4.1460723e-07,69758.8138649502,0.004100273,100,1.003336,99.59119918361952,1,3476.3696,0.1,0.007972248,4973.512104303539,0.01,4978.869,0.011035746,1.0974623,0.99446136,0.79280925,4973.512104303539,99.66751388210335
492.87,100,235.93872,289056.6385115008,4928.428272429032,1.8153892e-06,289056.6385115008,0.018198809,100,1.0188723,98.23448126619574,1,3452.813,0.1,0.0038340334,4928.428272429032,0.01,4966.901,0.011876122,1.1890805,1.0012363,0.38387737,4928.428272429032,98.14773041048706
497.15,100,170.59998,81797.00492263076,4971.319908105685,9.125553e-07,81797.00492263076,0.009161807,100,1.0065953,99.10464432248783,1,3477.906,0.1,0.0059705265,4971.319908105685,0.01,4982.844,0.011523432,1.1546298,1.0019844,0.5982374,4971.319908105685,99.34479584335878
496.8,100,173.57495,103092.60353821756,4967.824569600027,8.6332847e-07,103092.60353821756,0.008601418,100,1.0079187,99.15253100333715,1,3476.643,0.1,0.0054079383,4967.824569600027,0.010000002,4982.5703,0.011276249,1.1255419,0.9981528,0.53979486,4967.824569600027,99.21434979275662
495.01,100,433.00687,249994.142372091,4949.941927779047,4.3200745e-07,249994.142372091,0.0043661003,100,1.0042704,99.57413427152495,1,3453.2803,0.1,0.0078512775,4949.941927779047,0.010000002,4956.4795,0.011261102,1.132093,1.0053128,0.78929895,4949.941927779047,99.5747724683127
495.09,100,182.88774,143305.89625411882,4950.585588867676,1.6495102e-06,143305.89625411882,0.016062833,100,1.0121474,98.39322763509065,1,3465.4207,0.1,0.004296892,4950.585588867676,0.01,4974.5034,0.011634782,1.148132,0.9868101,0.42402163,4950.585588867676,98.7998362406584
500.0,100,0.05996821,0.003631808473690766,4999.940488000913,3.5044917e-18,0.003631808473690766,,100,1.0,100.0,1,3499.941,0.1,0.01,4999.940488000913,0.009999998,4999.941,0.01,1.0,1.0,1.0,4999.940488000913,100.0
500.0,100,0.0689565,0.004804803092060472,4999.937852592699,3.5044917e-18,0.004804803092060472,,100,1.0,100.0,1,3499.9385,0.1,0.01,4999.937852592699,0.009999998,4999.9385,0.01,1.0,1.0,1.0,4999.937852592699,100.0
500.0,100,0.060276035,0.003669526277327107,4999.945161072883,3.494471e-12,0.003669526277327107,3.494307e-08,100,1.0,99.99999237058961,1,3499.9458,0.1,0.009996794,4999.945161072883,0.01,4999.946,0.010005899,1.0005877,0.99999785,0.99967724,4999.945161072883,100.0
498.54,100,107.05764,21606.639183319072,4985.205294148135,3.4439765e-07,21606.639183319072,0.0034051705,100,1.0023686,99.66020627446314,1,3487.3984,0.1,0.0072999126,4985.205294148135,0.01,4989.174,0.010784602,1.0723672,0.99435025,0.72586703,4985.205294148135,99.7637027490234
498.71,100,99.96327,16900.37970598737,4986.944873403436,2.681695e-07,16900.37970598737,0.002641206,100,1.0018532,99.73521850796801,1,3488.5327,0.1,0.0077102175,4986.944873403436,0.01,4989.922,0.010679443,1.0598518,0.9924223,0.76517916,4986.944873403436,99.81502004841892
500.0,100,0.07157609,0.005177415560696539,4999.929842365357,3.5044917e-18,0.005177415560696539,,100,1.0,100.0,1,3499.93,0.1,0.01,4999.929842365357,0.009999998,4999.9297,0.01,1.0,1.0,1.0,4999.929842365357,100.0
497.87,100,116.8052,45879.59327281029,4978.510904468435,8.438331e-07,45879.59327281029,0.008277196,100,1.0052681,99.17150589320464,1,3484.3003,0.1,0.0054554665,4978.510904468435,0.01,4988.246,0.011118624,1.1011955,0.9904062,0.54031277,4978.510904468435,99.47595104828764
495.98,100,160.49503,162461.94854736977,4959.633246233194,1.162031e-06,162461.94854736977,0.011804721,100,1.0112463,98.86264570943945,1,3475.498,0.1,0.0039775623,4959.633246233194,0.010000002,4983.909,0.011281522,1.1370687,1.0079037,0.40089995,4959.633246233194,98.88787495952174
495.98,100,137.49818,162461.85273591033,4959.634507759571,1.9322974e-06,162461.85273591033,0.018798674,100,1.0113107,98.12293881472974,1,3477.7595,0.1,0.0034055512,4959.634507759571,0.010000002,4986.2188,0.011480551,1.1323726,0.9863399,0.3359031,4959.634507759571,98.8815804440838
500.0,100,0.051058926,0.0026360090482885306,4999.94681542414,3.5044917e-18,0.0026360090482885306,,100,1.0,100.0,1,3499.9468,0.1,0.01,4999.94681542414,0.009999998,4999.947,0.01,1.0,1.0,1.0,4999.94681542414,100.0
494.48,100,373.55676,251464.45874773336,4944.517820296179,8.964209e-07,251464.45874773336,0.008817857,100,1.0081815,99.1203759174481,1,3451.148,0.1,0.0058636894,4944.517820296179,0.009999999,4957.2715,0.011607967,1.151282,0.9918032,0.5815626,4944.517820296179,99.18849402269464
497.97,100,141.60442,41618.838205159016,4979.539379728452,6.134294e-07,41618.838205159016,0.0060458947,100,1.0036409,99.39637947520353,1,3483.0254,0.1,0.006760873,4979.539379728452,0.009999999,4985.7534,0.010791722,1.0713682,0.9927685,0.6711982,4979.539379728452,99.63723178705689
500.0,100,0.06657653,0.004475594147576523,4999.938670293945,1.6096338e-13,0.004475594147576523,1.6095351e-09,100,1.0,99.99998855595109,1,3499.9392,0.1,0.009999437,4999.938670293945,0.01,4999.939,0.010001551,1.0001588,1.0000037,0.9999474,4999.938670293945,100.0
500.0,100,0.09416369,0.009000533706892976,4999.930512312981,2.2501171e-11,0.009000533706892976,2.2500227e-07,100,1.0,99.99998474079241,1,3499.9312,0.1,0.009961899,4999.930512312981,0.01,4999.931,0.010006248,1.0005972,0.99997246,0.9961625,4999.930512312981,100.0
500.0,100,0.17475219,0.030849097339442553,4999.913745306632,3.5044917e-18,0.030849097339442553,,100,1.0,100.0,1,3499.9138,0.1,0.01,4999.913745306632,0.009999998,4999.9136,0.01,1.0,1.0,1.0,4999.913745306632,100.0
497.06,100,183.47343,87066.7928635359,4970.434492023026,8.3994337e-07,87066.7928635359,0.008095541,100,1.0062369,99.17531576026296,1,3476.9016,0.1,0.006225324,4970.434492023026,0.01,4981.572,0.011350933,1.1143703,0.98174334,0.611167,4970.434492023026,99.38017471303803
500.0,100,0.06726317,0.004576142198845475,4999.934334600922,7.464918e-12,0.004576142198845475,7.4649165e-08,100,1.0,99.99999237054304,1,3499.9348,0.1,0.009982295,4999.934334600922,0.01,4999.9346,0.010002786,1.0002704,0.9999918,0.9982213,4999.934334600922,100.0
500.0,100,0.056433,0.0032192724067479947,4999.93240692348,1.484468e-12,0.0032192724067479947,1.4844807e-08,100,1.0,99.9999961853657,1,3499.9326,0.1,0.009996716,4999.93240692348,0.009999999,4999.9326,0.010005029,1.0005194,1.0000165,0.9996881,4999.93240692348,100.0
500.0,100,0.06008701,0.0036484459906561857,4999.940627306229,3.5044917e-18,0.0036484459906561857,,100,1.0,100.0,1,3499.941,0.1,0.01,4999.940627306229,0.009999998,4999.941,0.01,1.0,1.0,1.0,4999.940627306229,100.0
500.0,100,0.08324698,0.00700691223636974,4999.935067696392,3.5256704e-11,0.00700691223636974,3.5260385e-07,100,1.0000002,99.99994659735206,1,3499.9358,0.1,0.009978823,4999.935067696392,0.010000003,4999.936,0.0100076385,1.0008218,1.0000579,0.9979401,4999.935067696392,99.99997615814777
500.0,100,0.07448682,0.005602173534069514,4999.938271879305,3.5044917e-18,0.005602173534069514,,100,1.0,100.0,1,3499.9387,0.1,0.01,4999.938271879305,0.009999998,4999.9385,0.01,1.0,1.0,1.0,4999.938271879305,100.0
500.0,100,0.06331786,0.004048359845035044,4999.937476793756,2.7853728e-12,0.004048359845035044,2.7852971e-08,100,1.0,100.00000381466856,1,3499.9375,0.1,0.0099959755,4999.937476793756,0.01,4999.9375,0.010003597,1.0003672,1.0000075,0.9996051,4999.937476793756,100.0
500.0,100,0.0651766,0.00429388401737118,4999.943032205322,1.9427103e-12,0.00429388401737118,1.942751e-08,100,1.0,99.9999923707002,1,3499.9436,0.1,0.009992384,4999.943032205322,0.01,4999.9434,0.0100025255,1.0002649,1.0000124,0.9992508,4999.943032205322,100.0
496.19,100,128.2224,72647.35598282059,4961.62465360363,1.3792421e-06,72647.35598282059,0.013651745,100,1.0103369,98.6529321149168,1,3474.0737,0.1,0.004599296,4961.62465360363,0.01,4981.806,0.01125597,1.119842,0.9948872,0.45757803,4961.62465360363,98.97688818829259
500.0,100,0.055805154,0.0031462202060692428,4999.946931552401,1.5450656e-13,0.0031462202060692428,1.5452281e-09,100,1.0,99.99997329690446,1,3499.9473,0.1,0.009999284,4999.946931552401,0.010000003,4999.9473,0.010001144,1.0001062,0.9999918,0.9999201,4999.946931552401,100.0
500.0,100,0.06504275,0.004276273982903274,4999.93388350273,3.5044917e-18,0.004276273982903274,,100,1.0,100.0,1,3499.9336,0.1,0.01,4999.93388350273,0.009999998,4999.9336,0.01,1.0,1.0,1.0,4999.93388350273,100.0
500.0,100,0.057895783,0.003386001207108576,4999.938200426684,3.5044917e-18,0.003386001207108576,,100,1.0,100.0,1,3499.9385,0.1,0.01,4999.938200426684,0.009999998,4999.9385,0.01,1.0,1.0,1.0,4999.938200426684,100.0
499.65,100,31.868088,1295.9732561149492,4996.342256107262,3.552544e-08,1295.9732561149492,0.00035557538,100,1.0002551,99.9648231571559,1,3496.5522,0.1,0.008886924,4996.342256107262,0.010000002,4996.7437,0.0101492675,1.0153854,1.0004519,0.889094,4996.342256107262,99.97449571837934
500.0,100,0.06594011,0.004392506194206848,4999.936192217162,2.8382843e-12,0.004392506194206848,2.8385434e-08,100,1.0,99.99998092711301,1,3499.9365,0.1,0.009991381,4999.936192217162,0.01,4999.9365,0.010002437,1.000275,1.0000312,0.99916935,4999.936192217162,100.0
495.01,100,399.04324,249993.2794423517,4949.93340861975,7.5662916e-07,249993.2794423517,0.0074646035,100,1.0065157,99.25653089893952,1,3455.032,0.1,0.007283894,4949.93340861975,0.01,4959.9106,0.011388443,1.1311655,0.99325734,0.72347814,4949.93340861975,99.35264387027485
500.0,100,0.07523223,0.00569879243689953,4999.937005793206,3.5939193e-11,0.00569879243689953,3.5940744e-07,100,1.0000002,99.99994659570201,1,3499.9375,0.1,0.009992764,4999.937005793206,0.010000002,4999.9375,0.010027192,1.0027462,1.0000271,0.99930346,4999.937005793206,99.99997615814777
494.84,100,197.84041,202722.32071619868,4948.1567375068935,1.5103568e-06,202722.32071619868,0.015353089,100,1.0136746,98.52677096599969,1,3465.1323,0.1,0.0042606327,4948.1567375068935,0.01,4975.3535,0.011428156,1.1522169,1.0082265,0.42956826,4948.1567375068935,98.65098557398588
500.0,100,0.059167683,0.0035354666666098994,4999.944056837248,3.5044917e-18,0.0035354666666098994,,100,1.0,100.0,1,3499.9438,0.1,0.01,4999.944056837248,0.009999998,4999.944,0.01,1.0,1.0,1.0,4999.944056837248,100.0
500.0,100,0.056455933,0.0032212541228466038,4999.941569921155,3.5044917e-18,0.0032212541228466038,,100,1.0,100.0,1,3499.9417,0.1,0.01,4999.941569921155,0.009999998,4999.9414,0.01,1.0,1.0,1.0,4999.941569921155,100.0
500.0,100,0.081324734,0.0066773201956542355,4999.934498554575,3.5044917e-18,0.0066773201956542355,,100,1.0,100.0,1,3499.9346,0.1,0.01,4999.934498554575,0.009999998,4999.9346,0.01,1.0,1.0,1.0,4999.934498554575,100.0
500.0,100,0.054138944,0.002959443724893635,4999.944272891286,3.5044917e-18,0.002959443724893635,,100,1.0,100.0,1,3499.9443,0.1,0.01,4999.944272891286,0.009999998,4999.9443,0.01,1.0,1.0,1.0,4999.944272891286,100.0
500.0,100,0.06447876,0.004201950721342794,4999.937198316944,5.5623175e-12,0.004201950721342794,5.5622582e-08,100,1.0,99.99997711156888,1,3499.9375,0.1,0.009988812,4999.937198316944,0.01,4999.9375,0.010002764,1.0002654,0.99998903,0.9988702,4999.937198316944,100.0
500.0,100,0.06505379,0.004278567463246778,4999.938462587844,3.2950614e-11,0.004278567463246778,3.2950413e-07,100,1.0000001,99.99996948221465,1,3499.939,0.1,0.009969644,4999.938462587844,0.01,4999.939,0.010006056,1.0005985,0.99999297,0.9969574,4999.938462587844,99.99998807907247
500.0,100,0.06310627,0.004025026717171207,4999.937357660499,1.25533915e-11,0.004025026717171207,1.2553977e-07,100,1.0000001,100.0,1,3499.9375,0.1,0.009993284,4999.937357660499,0.009999999,4999.9375,0.010009119,1.0009184,1.0000064,0.9993349,4999.937357660499,99.99998807907247
500.0,100,0.063509494,0.004071635045869073,4999.933894673423,3.5044917e-18,0.004071635045869073,,100,1.0,100.0,1,3499.9343,0.1,0.01,4999.933894673423,0.009999998,4999.934,0.01,1.0,1.0,1.0,4999.933894673423,100.0
500.0,100,0.077593945,0.006083039189331514,4999.933942330584,3.5044917e-18,0.006083039189331514,,100,1.0,100.0,1,3499.9336,0.1,0.01,4999.933942330584,0.009999998,4999.9336,0.01,1.0,1.0,1.0,4999.933942330584,100.0
500.0,100,0.092344575,0.008611210886105511,4999.931531473575,3.5044917e-18,0.008611210886105511,,100,1.0,100.0,1,3499.932,0.1,0.01,4999.931531473575,0.009999998,4999.9316,0.01,1.0,1.0,1.0,4999.931531473575,100.0
500.0,100,0.06750167,0.004599474355384672,4999.9350135213535,5.8762793e-13,0.004599474355384672,5.8768843e-09,100,1.0,100.0,1,3499.9355,0.1,0.009997262,4999.9350135213535,0.010000002,4999.9355,0.010001634,1.0001565,0.99999315,0.9997193,4999.9350135213535,100.0
500.0,100,0.06978377,0.004925231895120359,4999.926747334495,1.5094162e-11,0.004925231895120359,1.5093279e-07,100,1.0,99.99996185213602,1,3499.9272,0.1,0.009969692,4999.926747334495,0.01,4999.9272,0.010003151,1.0002915,0.99997634,0.9969456,4999.926747334495,100.0
500.0,100,0.07123723,0.0051280472310967565,4999.932472170023,3.4792314e-12,0.0051280472310967565,3.4792816e-08,100,1.0,100.00000762927681,1,3499.933,0.1,0.009995674,4999.932472170023,0.01,4999.933,0.010004971,1.0005126,1.0000155,0.9995829,4999.932472170023,100.0
495.58,100,112.55471,134462.08564821762,4955.520459101887,1.3151054e-06,134462.08564821762,0.013371179,100,1.011243,98.71477916671896,1,3476.0918,0.1,0.0026843986,4955.520459101887,0.01,4984.5005,0.011096151,1.1188631,1.0083344,0.27067715,4955.520459101887,98.88820136365764
500.0,100,0.062046092,0.0038889452474762483,4999.930050094249,2.9424499e-12,0.0038889452474762483,2.9424184e-08,100,1.0,99.99999237071184,1,3499.931,0.1,0.009992102,4999.930050094249,0.01,4999.9307,0.010003727,1.0003866,1.0000138,0.9992241,4999.930050094249,100.0
500.0,100,0.059047285,0.0035197286393286757,4999.941628652912,1.1087773e-11,0.0035197286393286757,1.10866935e-07,100,1.0,99.99999618509794,1,3499.9424,0.1,0.009989648,4999.941628652912,0.01,4999.9424,0.010006153,1.0005616,0.9999463,0.99891114,4999.941628652912,100.0
500.0,100,0.047366705,0.002265845129838621,4999.954312030884,3.5044917e-18,0.002265845129838621,,100,1.0,100.0,1,3499.954,0.1,0.01,4999.954312030884,0.009999998,4999.954,0.01,1.0,1.0,1.0,4999.954312030884,100.0
500.0,100,0.06604041,0.004406578564161448,4999.935862137845,3.5044917e-18,0.004406578564161448,,100,1.0,100.0,1,3499.9355,0.1,0.01,4999.935862137845,0.009999998,4999.9355,0.01,1.0,1.0,1.0,4999.935862137845,100.0
500.0,100,0.06907947,0.004819637437303171,4999.93506759977,3.5044917e-18,0.004819637437303171,,100,1.0,100.0,1,3499.935,0.1,0.01,4999.93506759977,0.009999998,4999.935,0.01,1.0,1.0,1.0,4999.93506759977,100.0
500.0,100,0.07809625,0.006159382089026141,4999.935058012058,3.5044917e-18,0.006159382089026141,,100,1.0,100.0,1,3499.9355,0.1,0.01,4999.935058012058,0.009999998,4999.9355,0.01,1.0,1.0,1.0,4999.935058012058,100.0
500.0,100,0.06971999,0.00491189656008018,4999.933568027844,3.5044917e-18,0.00491189656008018,,100,1.0,100.0,1,3499.9336,0.1,0.01,4999.933568027844,0.009999998,4999.9336,0.01,1.0,1.0,1.0,4999.933568027844,100.0
500.0,100,0.05783936,0.0033787519532172726,4999.937812634462,3.5044917e-18,0.0033787519532172726,,100,1.0,100.0,1,3499.9377,0.1,0.01,4999.937812634462,0.009999998,4999.9375,0.01,1.0,1.0,1.0,4999.937812634462,100.0
500.0,100,0.052741203,0.002809290729260991,4999.942595520651,1.5738523e-11,0.002809290729260991,1.5740616e-07,100,1.0000001,99.99997329903327,1,3499.9429,0.1,0.009992314,4999.942595520651,0.010000002,4999.943,0.0100104455,1.0011162,1.0000715,0.99930274,4999.942595520651,99.99998807907247
500.0,100,0.05803607,0.0034009556811128616,4999.940009691438,6.3392894e-13,0.0034009556811128616,6.3391603e-09,100,1.0,99.99998855589435,1,3499.9404,0.1,0.009997418,4999.940009691438,0.01,4999.9404,0.010001749,1.0001736,0.9999987,0.99974054,4999.940009691438,100.0
500.0,100,0.054896418,0.0030442992678284524,4999.947437218893,2.7175367e-12,0.0030442992678284524,2.7179238e-08,100,1.0,100.00001525809701,1,3499.9482,0.1,0.00999285,4999.947437218893,0.01,4999.948,0.010004784,1.0005239,1.0000454,0.9993304,4999.947437218893,100.0
500.0,100,0.054790005,0.0030352151058523342,4999.943092380805,1.4641495e-12,0.0030352151058523342,1.464063e-08,100,1.0,99.99997329721005,1,3499.9434,0.1,0.009996752,4999.943092380805,0.010000002,4999.9434,0.010002544,1.0002576,1.0000032,0.99967843,4999.943092380805,100.0
500.0,100,0.07744522,0.006076054038502149,4999.932812674936,5.522851e-11,0.006076054038502149,5.523087e-07,100,1.0000004,99.99993896634314,1,3499.9333,0.1,0.009959871,4999.932812674936,0.01,4999.9336,0.010009597,1.0009838,1.0000241,0.99601114,4999.932812674936,99.99996423722592
500.0,100,0.065962896,0.004397423714853991,4999.944651108135,7.1026957e-13,0.004397423714853991,7.1028836e-09,100,1.0,99.99998474133957,1,3499.9453,0.1,0.00999779,4999.944651108135,0.010000002,4999.9453,0.010002417,1.00025,1.0000083,0.9997873,4999.944651108135,100.0
500.0,100,0.05873027,0.0034838845435011664,4999.9513967730445,7.70847e-13,0.0034838845435011664,7.708623e-09,100,1.0,100.00000762941069,1,3499.952,0.1,0.009996091,4999.9513967730445,0.01,4999.9517,0.010001487,1.0001466,0.9999979,0.999607,4999.9513967730445,100.0
500.0,100,0.07784673,0.006129487953686262,4999.930150649047,9.072719e-12,0.006129487953686262,9.071814e-08,100,1.0000001,99.9999771111061,1,3499.931,0.1,0.009989803,4999.930150649047,0.01,4999.9307,0.01000521,1.0004897,0.99996877,0.9989491,4999.930150649047,99.99998807907247
500.0,100,0.07228461,0.005275603288076454,4999.931912267914,4.83955e-12,0.005275603288076454,4.839161e-08,100,1.0,99.99996185151025,1,3499.9326,0.1,0.00999105,4999.931912267914,0.010000002,4999.9326,0.010003733,1.0003333,0.99995995,0.999065,4999.931912267914,100.0
500.0,100,0.079847574,0.006448873969453283,4999.938498304191,1.5080425e-11,0.006448873969453283,1.5079411e-07,100,1.0,99.99998092593431,1,3499.9392,0.1,0.00997953,4999.938498304191,0.01,4999.939,0.010004636,1.0004331,0.9999695,0.99792254,4999.938498304191,100.0
500.0,100,0.08233377,0.006857476223679988,4999.934390633625,1.473879e-11,0.006857476223679988,1.4738534e-07,100,1.0000001,99.99999237053721,1,3499.935,0.1,0.009985532,4999.934390633625,0.01,4999.935,0.010006091,1.0006001,0.999991,0.9985442,4999.934390633625,99.99998807907247
500.0,100,0.06370809,0.004101052531052894,4999.934534205839,3.5044917e-18,0.004101052531052894,,100,1.0,100.0,1,3499.9346,0.1,0.01,4999.934534205839,0.009999998,4999.9346,0.01,1.0,1.0,1.0,4999.934534205839,100.0
497.4,100,133.15215,68167.43977767343,4973.83559088502,7.8005843e-07,68167.43977767343,0.007769464,100,1.0066968,99.23366397509317,1,3481.615,0.1,0.005100191,4973.83559088502,0.01,4986.629,0.010818965,1.0797362,0.9980033,0.5090008,4973.83559088502,99.33477288054107
500.0,100,0.06606265,0.00440951333640437,4999.933906075643,5.4060727e-12,0.00440951333640437,5.4053775e-08,100,1.0000001,99.99998092551954,1,3499.9346,0.1,0.009993197,4999.933906075643,0.01,4999.9346,0.010005578,1.0005056,0.9999477,0.9992675,4999.933906075643,99.99998807907247
495.01,100,264.02005,249993.2233615335,4949.932856229562,2.2691718e-06,249993.2233615335,0.021646954,100,1.0131832,97.80287393261318,1,3463.6694,0.1,0.0039455495,4949.932856229562,0.01,4973.5244,0.011652861,1.1381441,0.97670794,0.38536492,4949.932856229562,98.69883001888296
500.0,100,0.06577691,0.004366855785202847,4999.942351497842,6.84954e-12,0.004366855785202847,6.849603e-08,100,1.0,99.99998092693839,1,3499.9429,0.1,0.009995828,4999.942351497842,0.01,4999.943,0.010009376,1.0009598,1.0000222,0.999605,4999.942351497842,100.0
500.0,100,0.06374229,0.0041007458044032856,4999.931973317155,3.5044917e-18,0.0041007458044032856,,100,1.0,100.0,1,3499.9316,0.1,0.01,4999.931973317155,0.009999998,4999.9316,0.01,1.0,1.0,1.0,4999.931973317155,100.0
500.0,100,0.07129854,0.005141817775372819,4999.9365047521205,3.7052943e-12,0.005141817775372819,3.7054487e-08,100,1.0,100.00001144389458,1,3499.937,0.1,0.009988362,4999.9365047521205,0.009999999,4999.937,0.010002739,1.0002912,1.0000173,0.9988535,4999.9365047521205,100.0
500.0,100,0.053635802,0.0029042802901016237,4999.944803598155,4.1394236e-12,0.0029042802901016237,4.1393914e-08,100,1.0,99.9999809261817,1,3499.9453,0.1,0.009994316,4999.944803598155,0.010000002,4999.9453,0.010005382,1.0005206,0.9999825,0.999414,4999.944803598155,100.0
