VarJ,AvgEpLen,AvgVanillaIw,VarRet,AvgDiscRet,ESSClassic,VarDiscRet,eRenyi2,BatchSize,MaxNormIw,Bound,ESSRenyi,MinVanillaIw,MinNormIw,AvgNormIw,VarVanillaIw,VarNormIw,AvgRet,MaxVanillaIw,J
58.93489,200.0,0.8753294,3680974.578020517,-1.1596057447604835e-13,41.74074442349591,3680974.5780205172,2.1179912,100,0.03318994,1165.4333,47.214549132048084,1.533272e-12,1.7516514e-14,0.01,1.0802208,0.00014098389,-1439.2221432774563,2.905213,1415.1875
11.380251,200.0,1.3239685,90.40418574474089,3.4727776210274898e-15,3.0896917823256427,90.40418574474089,35.33767,100,0.3689186,3.9111438,2.8298414065092485,,,0.01,55.536045,0.00316825,-11.138366397246896,48.843662,8.460482
5.7406855,200.0,2.3223848,61.59666288595869,-1.2079226507921704e-15,3.11494735178286,61.596662885958686,69.55935,100,0.39102516,4.414185,1.4376212737939582,,,0.01,169.44908,0.0031417452,-9.032862086511638,90.81109,8.154126
1.996217,200.0,1.105338e-38,63.579082247596524,9.947598300641404e-16,inf,63.579082247596524,nan,100,0.8171081,3.0259438,nan,,,0.01,,0.006750608,-8.744523398596192,9.031808e-37,8.549043
7.4028735,200.0,0.69429636,63.26241363882689,5.684341886080802e-16,5.17502991547979,63.262413638826885,14.8817835,100,0.2809785,4.1485157,6.719624707483607,,,0.01,8.922047,0.0018508652,-9.23523950431309,19.508234,7.0890617
,200.0,2.16135e-40,72.2376603850266,1.7763568394002505e-15,inf,72.2376603850266,nan,100,1.0,1.3491092,nan,,,0.01,,0.010000002,-9.617822696749304,2.1613492e-38,8.497254
5.035923,200.0,0.00053553045,47.47445915582642,1.3322676295501878e-16,1.5140935948073149,47.47445915582642,nan,100,0.80497086,2.9330196,nan,2.4858998e-08,4.6419393e-07,0.010000002,1.8843193e-05,0.0065703145,-8.406972870347982,0.043108642,7.642416
9.037664,200.0,0.854891,63.76984148918397,-3.1974423109204507e-16,49.419072076793924,63.76984148918397,2.0354233,100,0.0510023,-0.65466595,49.12983016413843,8.5229985e-05,9.969691e-07,0.01,0.75557655,0.00010338489,-8.38877958828016,4.360141,0.30070484
4.013055,200.0,0.71006197,52.297136500948035,5.151434834260726e-16,2.9177327609167403,52.297136500948035,36.345173,100,0.40075678,4.5071173,2.7513970101186347,,,0.01,16.945395,0.003360928,-8.803384953224871,28.456213,8.067755
6.1140695,200.0,0.0005854743,51.526860013038245,1.438849039914203e-15,1.8210286356570564,51.526860013038245,nan,100,0.71890134,2.9743066,nan,4.652181e-08,7.946003e-07,0.01,1.8667331e-05,0.005445861,-8.305599164598792,0.042089827,7.4480395
0.8959806,200.0,0.7652903,44.039391597069276,-1.0658141036401502e-15,2.9980708806497116,44.039391597069276,41.760315,100,0.34699422,4.1883087,2.3946179558346157,,,0.01,19.14061,0.00326816,-7.577165947868642,26.55513,7.4116874
13.522411,200.0,0.95898056,52.618435147990546,1.0658141036401502e-16,30.971898729674695,52.618435147990546,3.3426464,100,0.049255397,0.42113245,29.916416281653273,5.301885e-26,5.528668e-28,0.01,2.0703435,0.00022512452,-8.644570617081625,4.723497,1.5173496
,200.0,1.8202172e-27,48.98301798274267,-1.127986593019159e-15,inf,48.98301798274266,911.0029,100,1.0,-0.030450344,0.1097691310765629,,,0.01,,0.0100000035,-8.164790478553712,1.8202172e-25,5.8557396
2.3102565,200.0,0.7726354,50.647468806069114,-1.936228954946273e-15,4.513321492463712,50.64746880606912,25.090961,100,0.33665252,3.3726134,3.9854989285353204,,,0.01,12.757353,0.0021370337,-6.781842022548855,26.010965,6.189973
7.7214427,200.0,4.594238e-39,55.520773745803496,-1.900701818158268e-15,inf,55.520773745803496,150.8418,100,0.25466922,3.769309,0.6629462262562961,,,0.01,,0.0024245363,-8.45055534918502,1.170011e-37,6.9028435
7.3061886,200.0,1.0,53.919585467639955,1.2612133559741778e-15,100.0,53.919585467639955,1.0,100,0.01,-0.6175681,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.482147537931983,1.0,-5.9604645e-08
7.024099,200.0,1.0,49.836334047765305,1.6431300764452318e-15,100.0,49.83633404776529,1.0,100,0.01,-0.593724,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.772489727227212,1.0,-7.264316e-08
7.1228127,200.0,1.0,51.24693240990097,-1.4743761767022078e-15,100.0,51.24693240990097,1.0,100,0.01,-0.6020679,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.7934253889124365,1.0,
7.9136868,200.0,1.0,63.25903031000124,9.325873406851315e-16,100.0,63.25903031000124,1.0,100,0.01,-0.6689179,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.208239212498254,1.0,-5.2154064e-08
7.0350194,200.0,1.0,49.99141768584832,6.039613253960852e-16,100.0,49.99141768584832,1.0,100,0.01,-0.59464705,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.901261141094452,1.0,2.2351742e-08
6.5871024,200.0,1.0,43.82820202232066,1.021405182655144e-15,100.0,43.82820202232066,1.0,100,0.01,-0.55678606,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.7014309219839765,1.0,
6.7963285,200.0,1.0,46.65665031087346,7.815970093361102e-16,100.0,46.65665031087346,1.0,100,0.01,-0.57447124,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.389699271293335,1.0,2.6077032e-08
7.73958,200.0,1.0,60.50616694303549,9.237055564881303e-16,100.0,60.50616694303549,1.0,100,0.01,-0.6542012,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.93019086607908,1.0,1.4901161e-08
6.649967,200.0,1.0,44.66875740848502,-5.861977570020827e-16,100.0,44.66875740848503,1.0,100,0.01,-0.5620999,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.9147807334925435,1.0,-3.7252903e-08
7.3424973,200.0,1.0,54.456833999666806,,100.0,54.456833999666806,1.0,100,0.01,-0.6206371,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.864086009512062,1.0,-1.4901161e-08
7.5731783,200.0,1.0,57.93236198282703,-2.1316282072803005e-16,100.0,57.93236198282703,1.0,100,0.01,-0.6401358,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.691606316208954,1.0,-1.4901161e-08
6.8059807,200.0,1.0,46.78926414155335,-5.329070518200751e-16,100.0,46.78926414155335,1.0,100,0.01,-0.5752871,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.312419192053037,1.0,1.1175871e-08
7.4777217,200.0,1.0,56.48113309185851,4.085620730620576e-16,100.0,56.48113309185851,1.0,100,0.01,-0.63206714,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.787109926651887,1.0,2.2351742e-08
7.292218,200.0,1.0,53.713583980357264,3.730349362740526e-16,100.0,53.713583980357264,1.0,100,0.01,-0.6163872,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.611674036574982,1.0,-4.4703484e-08
7.364963,200.0,1.0,54.79059028802921,-8.881784197001252e-16,100.0,54.790590288029215,1.0,100,0.01,-0.62253606,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.093699920890153,1.0,
7.3911934,200.0,1.0,55.18154956898519,1.0480505352461477e-15,100.0,55.181549568985204,1.0,100,0.01,-0.62475324,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-9.291309360557271,1.0,-5.9604645e-08
7.295209,200.0,1.0,53.75764846603495,2.0250467969162854e-15,100.0,53.757648466034965,1.0,100,0.01,-0.61664,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.38196954326094,1.0,-1.4901161e-08
7.203705,200.0,1.0,52.4175387979725,-8.437694987151189e-16,100.0,52.4175387979725,1.0,100,0.01,-0.6089054,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.778458202644316,1.0,6.7055225e-08
6.8880305,200.0,1.0,47.92421121109531,-7.283063041541026e-16,100.0,47.92421121109531,1.0,100,0.01,-0.5822225,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.941501137293631,1.0,2.2351742e-08
7.058384,200.0,1.0,50.32403277029325,-3.552713678800501e-17,100.0,50.32403277029325,1.0,100,0.01,-0.59662205,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.468884653416982,1.0,-1.0430813e-07
6.9003696,200.0,1.0,48.096064276035065,5.417888360170764e-16,100.0,48.096064276035065,1.0,100,0.01,-0.58326554,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.115113096243349,1.0,-5.3085387e-08
6.609761,200.0,1.0,44.13024702841715,5.151434834260726e-16,100.0,44.13024702841715,1.0,100,0.01,-0.5587014,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.612234334490014,1.0,-7.4505806e-08
7.430167,200.0,1.0,55.765029691629834,1.1546319456101628e-16,100.0,55.765029691629834,1.0,100,0.01,-0.6280475,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.984873569792804,1.0,
7.1995893,200.0,1.0,52.357669923678735,9.85878045867139e-16,100.0,52.357669923678735,1.0,100,0.01,-0.6085575,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.009982013055348,1.0,7.4505806e-08
7.40308,200.0,1.0,55.3591905738347,-6.927791673660977e-16,100.0,55.359190573834695,1.0,100,0.01,-0.62575793,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.180405333060105,1.0,2.9802322e-08
6.769423,200.0,1.0,46.28796949970264,1.8474111129762605e-15,100.0,46.287969499702626,1.0,100,0.01,-0.57219696,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.217327584381525,1.0,-2.9802322e-08
7.3505154,200.0,1.0,54.57584076480666,4.085620730620576e-16,100.0,54.57584076480666,1.0,100,0.01,-0.6213149,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.421146124581025,1.0,-4.4703484e-08
6.459758,200.0,1.0,42.149973601176185,3.730349362740526e-16,100.0,42.14997360117619,1.0,100,0.01,-0.5460221,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.194657961528,1.0,-5.9604645e-08
6.804675,200.0,1.0,46.77131756010822,1.0658141036401502e-16,100.0,46.77131756010822,1.0,100,0.01,-0.5751767,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.564059201442087,1.0,-1.8626451e-08
6.7106767,200.0,1.0,45.488064744749714,-5.506706202140776e-16,100.0,45.488064744749714,1.0,100,0.01,-0.56723136,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.783970819377104,1.0,
7.2569294,200.0,1.0,53.19497449000285,-3.4638958368304885e-16,100.0,53.19497449000285,1.0,100,0.01,-0.6134043,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.823704675898817,1.0,4.4703484e-08
6.32372,200.0,1.0,40.39337314001783,-1.4122036873231992e-15,100.0,40.39337314001783,1.0,100,0.01,-0.5345231,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-6.8393019673040785,1.0,7.0780516e-08
6.572207,200.0,1.0,43.63020524114053,-4.440892098500626e-16,100.0,43.63020524114053,1.0,100,0.01,-0.555527,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.982423163004846,1.0,-8.195639e-08
7.3994565,200.0,1.0,55.30500786433679,2.486899575160351e-16,100.0,55.30500786433679,1.0,100,0.01,-0.6254516,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.785063378167486,1.0,-7.450581e-09
6.7774806,200.0,1.0,46.39822957773708,7.638334409421077e-16,100.0,46.39822957773708,1.0,100,0.01,-0.57287794,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.036418435057287,1.0,1.7508864e-07
7.192395,200.0,1.0,52.25307768012364,1.056932319443149e-15,100.0,52.253077680123646,1.0,100,0.01,-0.60794944,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.328633087396922,1.0,-7.450581e-09
6.660826,200.0,1.0,44.81475112724368,2.486899575160351e-16,100.0,44.81475112724368,1.0,100,0.01,-0.56301755,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.107140300817736,1.0,7.4505806e-08
7.1357965,200.0,1.0,51.43393549107266,-1.2256862191861727e-15,100.0,51.43393549107265,1.0,100,0.01,-0.6031654,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.39161680557682,1.0,-4.4703484e-08
7.4900618,200.0,1.0,56.66770376584601,2.611244553918368e-15,100.0,56.66770376584599,1.0,100,0.01,-0.6331102,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.375148409818284,1.0,1.4901161e-08
6.9042373,200.0,1.0,48.14999841990116,-8.08242361927114e-16,100.0,48.14999841990116,1.0,100,0.01,-0.5835924,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.146372947811606,1.0,-5.2154064e-08
7.5634675,200.0,1.0,57.78387960816606,2.8599345114344034e-15,100.0,57.78387960816606,1.0,100,0.01,-0.639315,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-8.19632035442507,1.0,-4.4703484e-08
7.0458856,200.0,1.0,50.14596495646722,-4.263256414560601e-16,100.0,50.14596495646722,1.0,100,0.01,-0.5955655,100.0,1.0,0.01,0.009999998,,3.5044917e-18,-7.917817588397323,1.0,
