BatchSize,MinVanillaIw,MaxNormIw,VarJ,AvgDiscRet,eRenyi2,VarNormIw,AvgNormIw,Delta,IterType,MinNormIw,AvgEpLen,ESSClassic,J,AvgRet,VarDiscRet,MaxVanillaIw,ESSRenyi,VarVanillaIw,EpsThisIter,VanillaAvgRet,AvgVanillaIw,VarRet,Bound
100,0.480062,0.0234897,56.2935,-461.150229316,1.10792,1.00841e-05,0.01,0.7,1,0.00486983,500.0,90.9229179993,-457.013,-461.150229316,2612.18413598,2.31559,90.2589387317,0.0979954,100,-461.150229316,0.985788,2612.18413598,-498.612
100,0.00121689,0.0734728,82.8322,-461.0944552,1.79505,0.000129547,0.01,0.7,1,1.20525e-05,500.0,43.8112427366,-440.468,-461.0944552,3040.45644269,7.41826,55.7089018405,1.32063,100,-461.0944552,1.00966,3040.45644269,-491.707
100,0.0690937,0.369865,172.292,-473.26834689,2.03991,0.00134338,0.01,0.7,1,0.000457356,500.0,6.99325244834,-441.639,-473.26834689,2959.09782371,55.8763,49.0217916108,30.6598,100,-473.26834689,1.51072,2959.09782371,-497.128
100,0.216617,0.0221833,53.819,-474.567285319,1.14135,1.27703e-05,0.01,0.7,1,0.00221398,500.0,88.7763711189,-469.38,-474.567285319,2737.85446146,2.17043,87.6157968564,0.122248,100,-474.567285319,0.978408,2737.85446146,-512.508
100,0.071795,0.0562569,67.4955,-474.462173709,1.57127,6.85846e-05,0.01,0.7,1,0.000668652,500.0,59.5597124391,-459.654,-474.462173709,2739.84139961,6.04046,63.6426268783,0.790706,100,-474.462173709,1.07373,2739.84139961,-509.37
100,0.000272608,0.185825,126.049,-470.804081619,2.14728,0.000380888,0.01,0.7,1,2.6623e-06,500.0,20.9608722724,-438.35,-470.804081619,2755.39812224,19.0277,46.5705610558,3.99357,100,-470.804081619,1.02396,2755.39812224,-498.334
100,0.364458,0.0219064,61.0078,-479.941455471,1.13994,1.45328e-05,0.01,0.7,1,0.00399026,500.0,87.4221445558,-475.245,-479.941455471,3440.78496669,2.00086,87.723794233,0.121239,100,-479.941455471,0.91337,3440.78496669,-519.825
100,0.0534779,0.40286,168.816,-472.416345677,2.38313,0.00161203,0.01,0.7,1,0.000365909,500.0,5.89654118066,-436.295,-472.416345677,2511.3988492,58.8782,41.9615492394,34.433,100,-472.416345677,1.46151,2511.3988492,-497.653
100,0.000342704,0.0415384,70.3763,-472.844715767,1.62797,7.48489e-05,0.01,0.7,1,3.65283e-06,500.0,57.4381131494,-454.891,-472.844715767,3647.87961357,3.89708,61.4260816537,0.658818,100,-472.844715767,0.938188,3647.87961357,-511.771
100,0.198309,0.0506849,76.909,-477.605743466,1.21642,3.00784e-05,0.01,0.7,1,0.00197207,500.0,77.0548968404,-470.103,-477.605743466,3069.01696586,5.09681,82.2085810208,0.304155,100,-477.605743466,1.00559,3069.01696586,-514.312
100,0.13871,0.0746639,66.9981,-470.205569484,1.42991,9.91098e-05,0.01,0.7,1,0.00121569,500.0,50.4747672754,-454.709,-470.205569484,2410.02225726,8.51915,69.9343341855,1.29029,100,-470.205569484,1.141,2410.02225726,-502.769
100,0.199065,0.0391806,57.036,-469.007854682,1.32251,3.32797e-05,0.01,0.7,1,0.00182014,500.0,75.2180058245,-457.18,-469.007854682,2828.12977406,4.28511,75.6137061452,0.398072,100,-469.007854682,1.09368,2828.12977406,-502.899
100,0.1777,0.0259597,54.4291,-469.582876358,1.18656,1.96284e-05,0.01,0.7,1,0.00185425,500.0,83.729572458,-462.679,-469.582876358,2730.94744423,2.48783,84.2773036714,0.180271,100,-469.582876358,0.958341,2730.94744423,-511.17
100,0.0478331,0.26782,129.936,-476.246892839,1.78613,0.000708133,0.01,0.7,1,0.00037601,500.0,12.4835890311,-451.718,-476.246892839,2675.85736207,34.07,55.9869528086,11.4597,100,-476.246892839,1.27213,2675.85736207,-505.561
100,0.158364,0.0391495,68.3188,-469.359241537,1.29104,3.60788e-05,0.01,0.7,1,0.00149378,500.0,73.682180641,-456.725,-469.359241537,3445.33900235,4.15045,77.457151885,0.4055,100,-469.359241537,1.06015,3445.33900235,-509.1
100,0.286232,0.0383348,54.2035,-477.832693739,1.21291,2.95682e-05,0.01,0.7,1,0.00267978,500.0,77.355949011,-469.044,-477.832693739,2948.68926286,4.09461,82.4464009467,0.337338,100,-477.832693739,1.06812,2948.68926286,-515.635
100,0.0220223,0.0302428,55.7458,-479.007651482,1.31047,3.90249e-05,0.01,0.7,1,0.000222109,500.0,72.1320277547,-470.427,-479.007651482,2555.37397451,2.99859,76.3085147599,0.383648,100,-479.007651482,0.991507,2555.37397451,-516.074
100,0.173074,0.038915,60.1036,-463.531755339,1.37872,4.55046e-05,0.01,0.7,1,0.00159969,500.0,68.9419565954,-452.073,-463.531755339,2835.67563455,4.2103,72.5310973563,0.532658,100,-463.531755339,1.08192,2835.67563455,-496.058
100,0.156844,0.0251961,62.154,-469.458009324,1.20869,2.6607e-05,0.01,0.7,1,0.00155954,500.0,79.1509195538,-461.967,-469.458009324,3066.81608636,2.53398,82.7340823638,0.269113,100,-469.458009324,1.0057,3066.81608636,-505.465
100,0.317591,0.0294243,58.3185,-479.291197653,1.23914,2.36083e-05,0.01,0.7,1,0.00313235,500.0,81.055551443,-470.824,-479.291197653,3356.7481366,2.98335,80.7014009644,0.242694,100,-479.291197653,1.01391,3356.7481366,-516.732
100,0.721937,0.016186,50.7994,-471.380951993,1.06365,3.86557e-06,0.01,0.7,1,0.00737515,500.0,96.3141336511,-468.833,-471.380951993,2602.89092854,1.58441,94.0154977596,0.0370399,100,-471.380951993,0.978877,2602.89092854,-510.05
100,0.0863917,0.0269572,68.7207,-471.873451967,1.26412,3.57322e-05,0.01,0.7,1,0.000888637,500.0,73.8689249858,-463.777,-471.873451967,3272.10221874,2.62073,79.1063777299,0.337719,100,-471.873451967,0.972183,3272.10221874,-509.224
100,1.0,0.01,49.0885,-467.667548081,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.668,-467.667548081,2434.02473288,1.0,100.0,,100,-467.667548081,1.0,2434.02473288,-508.005
100,1.0,0.01,61.273,-480.757404256,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-480.757,-480.757404256,3792.30304642,1.0,100.0,,100,-480.757404256,1.0,3792.30304642,-524.392
100,1.0,0.01,52.5077,-474.599530604,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.6,-474.599530604,2784.91049186,1.0,100.0,,100,-474.599530604,1.0,2784.91049186,-514.366
100,1.0,0.01,48.201,-463.057615434,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-463.058,-463.057615434,2346.80325157,1.0,100.0,,100,-463.057615434,1.0,2346.80325157,-501.037
100,1.0,0.01,55.084,-478.113851243,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.114,-478.113851243,3064.89635256,1.0,100.0,,100,-478.113851243,1.0,3064.89635256,-520.074
100,1.0,0.01,46.5609,-466.892338861,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.892,-466.892338861,2189.8166651,1.0,100.0,,100,-466.892338861,1.0,2189.8166651,-504.93
100,1.0,0.01,50.29,-474.615354231,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.615,-474.615354231,2554.62848692,1.0,100.0,,100,-474.615354231,1.0,2554.62848692,-512.852
100,1.0,0.01,52.2882,-476.358744953,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.359,-476.358744953,2761.66915283,1.0,100.0,,100,-476.358744953,1.0,2761.66915283,-517.285
100,1.0,0.01,50.2395,-473.981531309,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.982,-473.981531309,2549.50588899,1.0,100.0,,100,-473.981531309,1.0,2549.50588899,-513.177
100,1.0,0.01,54.6807,-468.513059431,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.513,-468.513059431,3020.17673553,1.0,100.0,,100,-468.513059431,1.0,3020.17673553,-509.825
100,1.0,0.01,51.9795,-469.841261997,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.841,-469.841261997,2729.16403088,1.0,100.0,,100,-469.841261997,1.0,2729.16403088,-510.595
100,1.0,0.01,48.1917,-474.17283574,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.173,-474.17283574,2345.89563999,1.0,100.0,,100,-474.17283574,1.0,2345.89563999,-513.649
100,1.0,0.01,58.8179,-471.430426847,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.43,-471.430426847,3494.49516599,1.0,100.0,,100,-471.430426847,1.0,3494.49516599,-515.626
100,1.0,0.01,53.6399,-476.480342051,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.48,-476.480342051,2906.30050581,1.0,100.0,,100,-476.480342051,1.0,2906.30050581,-518.443
100,1.0,0.01,59.5751,-480.47517627,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-480.475,-480.47517627,3585.03982553,1.0,100.0,,100,-480.47517627,1.0,3585.03982553,-523.12
100,1.0,0.01,56.1174,-468.058553222,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.059,-468.058553222,3180.96729897,1.0,100.0,,100,-468.058553222,1.0,3180.96729897,-510.716
100,1.0,0.01,51.8074,-477.663210478,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.663,-477.663210478,2711.11559155,1.0,100.0,,100,-477.663210478,1.0,2711.11559155,-522.205
100,1.0,0.01,54.252,-466.001716957,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.002,-466.001716957,2973.01342129,1.0,100.0,,100,-466.001716957,1.0,2973.01342129,-505.924
100,1.0,0.01,56.4029,-470.180096147,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.18,-470.180096147,3213.41990007,1.0,100.0,,100,-470.180096147,1.0,3213.41990007,-512.368
100,1.0,0.01,50.4041,-469.980616708,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.981,-469.980616708,2566.23760255,1.0,100.0,,100,-469.980616708,1.0,2566.23760255,-509.07
100,1.0,0.01,55.9217,-482.097663652,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.098,-482.097663652,3158.82787551,1.0,100.0,,100,-482.097663652,1.0,3158.82787551,-524.333
100,1.0,0.01,51.9496,-481.781308327,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.781,-481.781308327,2726.02101118,1.0,100.0,,100,-481.781308327,1.0,2726.02101118,-521.499
100,1.0,0.01,47.8444,-468.316558486,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.317,-468.316558486,2312.21012826,1.0,100.0,,100,-468.316558486,1.0,2312.21012826,-509.532
100,1.0,0.01,49.7762,-470.16675098,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.167,-470.16675098,2502.69789229,1.0,100.0,,100,-470.16675098,1.0,2502.69789229,-511.104
100,1.0,0.01,54.269,-476.87844185,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.878,-476.87844185,2974.87015568,1.0,100.0,,100,-476.87844185,1.0,2974.87015568,-517.141
100,1.0,0.01,52.7067,-471.42771604,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.428,-471.42771604,2806.05922213,1.0,100.0,,100,-471.42771604,1.0,2806.05922213,-515.802
100,1.0,0.01,52.2009,-477.976722259,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.977,-477.976722259,2752.45759903,1.0,100.0,,100,-477.976722259,1.0,2752.45759903,-517.155
100,1.0,0.01,49.8087,-473.101101994,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.101,-473.101101994,2505.97073565,1.0,100.0,,100,-473.101101994,1.0,2505.97073565,-512.408
100,1.0,0.01,50.8365,-482.959923043,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.96,-482.959923043,2610.45494278,1.0,100.0,,100,-482.959923043,1.0,2610.45494278,-524.692
100,1.0,0.01,51.2706,-477.210141496,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.21,-477.210141496,2655.2310953,1.0,100.0,,100,-477.210141496,1.0,2655.2310953,-517.496
100,1.0,0.01,54.8772,-474.853430959,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.853,-474.853430959,3041.92263793,1.0,100.0,,100,-474.853430959,1.0,3041.92263793,-514.761
100,1.0,0.01,55.4363,-472.219538778,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.22,-472.219538778,3104.22947104,1.0,100.0,,100,-472.219538778,1.0,3104.22947104,-510.96
100,1.0,0.01,44.7364,-472.445765467,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.446,-472.445765467,2021.5652332,1.0,100.0,,100,-472.445765467,1.0,2021.5652332,-510.053
100,1.0,0.01,50.444,-472.40126668,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.401,-472.40126668,2570.30137532,1.0,100.0,,100,-472.40126668,1.0,2570.30137532,-511.861
100,1.0,0.01,57.2056,-469.634814546,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.635,-469.634814546,3305.5307216,1.0,100.0,,100,-469.634814546,1.0,3305.5307216,-510.95
100,1.0,0.01,54.3649,-477.423325855,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.423,-477.423325855,2985.3919149,1.0,100.0,,100,-477.423325855,1.0,2985.3919149,-518.341
100,1.0,0.01,53.9637,-466.940295421,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-466.94,-466.940295421,2941.49696168,1.0,100.0,,100,-466.940295421,1.0,2941.49696168,-508.96
100,1.0,0.01,47.82,-471.294341632,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.294,-471.294341632,2309.85495318,1.0,100.0,,100,-471.294341632,1.0,2309.85495318,-510.811
100,1.0,0.01,55.5305,-475.956848664,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.957,-475.956848664,3114.78193195,1.0,100.0,,100,-475.956848664,1.0,3114.78193195,-515.312
100,1.0,0.01,47.8106,-464.949500981,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.949,-464.949500981,2308.94249674,1.0,100.0,,100,-464.949500981,1.0,2308.94249674,-502.581
100,1.0,0.01,53.8016,-471.226284093,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.226,-471.226284093,2923.84874298,1.0,100.0,,100,-471.226284093,1.0,2923.84874298,-511.119
100,1.0,0.01,52.6243,-462.170995464,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-462.171,-462.170995464,2797.28953887,1.0,100.0,,100,-462.170995464,1.0,2797.28953887,-501.312
100,1.0,0.01,59.4925,-473.449847616,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.45,-473.449847616,3575.11409132,1.0,100.0,,100,-473.449847616,1.0,3575.11409132,-514.535
100,1.0,0.01,45.9988,-476.880509339,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.88,-476.880509339,2137.26643487,1.0,100.0,,100,-476.880509339,1.0,2137.26643487,-514.369
100,1.0,0.01,51.8986,-471.493726315,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.494,-471.493726315,2720.67213608,1.0,100.0,,100,-471.493726315,1.0,2720.67213608,-511.401
100,1.0,0.01,49.9154,-474.754003018,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.754,-474.754003018,2516.71120064,1.0,100.0,,100,-474.754003018,1.0,2516.71120064,-517.506
100,1.0,0.01,58.2737,-477.975233461,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-477.975,-477.975233461,3430.1282948,1.0,100.0,,100,-477.975233461,1.0,3430.1282948,-520.902
100,1.0,0.01,52.9229,-473.895485879,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.895,-473.895485879,2829.12081381,1.0,100.0,,100,-473.895485879,1.0,2829.12081381,-513.083
100,1.0,0.01,56.3719,-470.691436159,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.691,-470.691436159,3209.88870065,1.0,100.0,,100,-470.691436159,1.0,3209.88870065,-510.441
100,1.0,0.01,48.1634,-481.139581187,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.14,-481.139581187,2343.14696884,1.0,100.0,,100,-481.139581187,1.0,2343.14696884,-522.882
100,1.0,0.01,46.4776,-479.917768594,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-479.918,-479.917768594,2181.9883685,1.0,100.0,,100,-479.917768594,1.0,2181.9883685,-518.047
100,1.0,0.01,51.5461,-469.290083138,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.29,-469.290083138,2683.84247711,1.0,100.0,,100,-469.290083138,1.0,2683.84247711,-508.937
100,1.0,0.01,50.299,-475.604615802,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.605,-475.604615802,2555.54099058,1.0,100.0,,100,-475.604615802,1.0,2555.54099058,-515.463
100,1.0,0.01,52.3874,-474.337651947,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.338,-474.337651947,2772.16030934,1.0,100.0,,100,-474.337651947,1.0,2772.16030934,-514.448
100,1.0,0.01,55.5272,-468.053533865,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.053,-468.053533865,3114.41908761,1.0,100.0,,100,-468.053533865,1.0,3114.41908761,-506.917
100,1.0,0.01,56.4632,-478.786899315,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.787,-478.786899315,3220.30097809,1.0,100.0,,100,-478.786899315,1.0,3220.30097809,-518.357
100,1.0,0.01,51.4796,-483.993441301,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-483.993,-483.993441301,2676.92350703,1.0,100.0,,100,-483.993441301,1.0,2676.92350703,-522.99
100,1.0,0.01,48.0391,-473.064519397,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.065,-473.064519397,2331.06256901,1.0,100.0,,100,-473.064519397,1.0,2331.06256901,-510.929
100,1.0,0.01,59.0972,-467.77224703,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.772,-467.77224703,3527.75911218,1.0,100.0,,100,-467.77224703,1.0,3527.75911218,-507.863
100,1.0,0.01,58.5864,-469.323582791,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.324,-469.323582791,3467.04251551,1.0,100.0,,100,-469.323582791,1.0,3467.04251551,-509.786
100,1.0,0.01,49.0753,-471.685062141,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.685,-471.685062141,2432.71399218,1.0,100.0,,100,-471.685062141,1.0,2432.71399218,-510.922
100,1.0,0.01,52.4096,-467.075065595,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.075,-467.075065595,2774.50956087,1.0,100.0,,100,-467.075065595,1.0,2774.50956087,-505.37
100,1.0,0.01,48.7799,-462.956790383,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-462.957,-462.956790383,2403.51362381,1.0,100.0,,100,-462.956790383,1.0,2403.51362381,-501.185
100,1.0,0.01,52.2512,-481.417677974,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-481.418,-481.417677974,2757.76956012,1.0,100.0,,100,-481.417677974,1.0,2757.76956012,-521.755
100,1.0,0.01,52.2555,-471.398887582,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-471.399,-471.398887582,2758.21678695,1.0,100.0,,100,-471.398887582,1.0,2758.21678695,-515.035
100,1.0,0.01,44.7387,-472.75006643,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.75,-472.75006643,2021.77198108,1.0,100.0,,100,-472.75006643,1.0,2021.77198108,-510.855
100,1.0,0.01,48.776,-459.45708715,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-459.457,-459.45708715,2403.12588044,1.0,100.0,,100,-459.45708715,1.0,2403.12588044,-497.581
100,1.0,0.01,54.5911,-475.225818089,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.226,-475.225818089,3010.29169631,1.0,100.0,,100,-475.225818089,1.0,3010.29169631,-514.842
100,1.0,0.01,50.2397,-473.856128272,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.856,-473.856128272,2549.52412111,1.0,100.0,,100,-473.856128272,1.0,2549.52412111,-514.99
100,1.0,0.01,47.798,-464.911703188,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.912,-464.911703188,2307.72938453,1.0,100.0,,100,-464.911703188,1.0,2307.72938453,-502.96
100,1.0,0.01,49.2533,-476.385865396,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.386,-476.385865396,2450.39156287,1.0,100.0,,100,-476.385865396,1.0,2450.39156287,-515.482
100,1.0,0.01,48.2052,-462.436411181,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-462.436,-462.436411181,2347.21048634,1.0,100.0,,100,-462.436411181,1.0,2347.21048634,-502.957
100,1.0,0.01,55.7472,-467.841850093,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.842,-467.841850093,3139.14270817,1.0,100.0,,100,-467.841850093,1.0,3139.14270817,-512.029
100,1.0,0.01,56.9948,-474.016256622,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.016,-474.016256622,3281.21594354,1.0,100.0,,100,-474.016256622,1.0,3281.21594354,-515.982
100,1.0,0.01,56.7562,-476.871177618,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.871,-476.871177618,3253.80877245,1.0,100.0,,100,-476.871177618,1.0,3253.80877245,-519.494
100,1.0,0.01,54.4756,-470.031319347,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.031,-470.031319347,2997.56216916,1.0,100.0,,100,-470.031319347,1.0,2997.56216916,-510.541
100,1.0,0.01,49.5387,-461.430025527,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-461.43,-461.430025527,2478.87425017,1.0,100.0,,100,-461.430025527,1.0,2478.87425017,-499.456
100,1.0,0.01,60.378,-474.549671282,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.55,-474.549671282,3682.32427378,1.0,100.0,,100,-474.549671282,1.0,3682.32427378,-517.731
100,1.0,0.01,45.8721,-463.131723637,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-463.132,-463.131723637,2125.50183368,1.0,100.0,,100,-463.131723637,1.0,2125.50183368,-499.933
100,1.0,0.01,52.9602,-478.701467119,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.701,-478.701467119,2833.11210603,1.0,100.0,,100,-478.701467119,1.0,2833.11210603,-520.212
100,1.0,0.01,54.5563,-482.390383775,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.39,-482.390383775,3006.45775262,1.0,100.0,,100,-482.390383775,1.0,3006.45775262,-523.663
100,1.0,0.01,54.3412,-476.367558763,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-476.368,-476.367558763,2982.79180052,1.0,100.0,,100,-476.367558763,1.0,2982.79180052,-521.209
100,1.0,0.01,55.6164,-470.610250446,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-470.61,-470.610250446,3124.4253313,1.0,100.0,,100,-470.610250446,1.0,3124.4253313,-510.702
100,1.0,0.01,55.6686,-468.419714801,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.42,-468.419714801,3130.29407171,1.0,100.0,,100,-468.419714801,1.0,3130.29407171,-508.991
100,1.0,0.01,47.7213,-467.467509453,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.467,-467.467509453,2300.3245377,1.0,100.0,,100,-467.467509453,1.0,2300.3245377,-504.834
100,1.0,0.01,41.5044,-475.608746798,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.609,-475.608746798,1740.01739427,1.0,100.0,,100,-475.608746798,1.0,1740.01739427,-514.539
100,1.0,0.01,52.3864,-478.169647415,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-478.17,-478.169647415,2772.05527144,1.0,100.0,,100,-478.169647415,1.0,2772.05527144,-518.664
100,1.0,0.01,51.1183,-480.659996672,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-480.66,-480.659996672,2639.47469989,1.0,100.0,,100,-480.659996672,1.0,2639.47469989,-519.882
100,1.0,0.01,52.7253,-475.930707066,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-475.931,-475.930707066,2808.0408138,1.0,100.0,,100,-475.930707066,1.0,2808.0408138,-513.915
100,1.0,0.01,61.833,-482.194192363,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-482.194,-482.194192363,3861.93686377,1.0,100.0,,100,-482.194192363,1.0,3861.93686377,-524.5
100,1.0,0.01,53.1211,-463.919021288,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-463.919,-463.919021288,2850.35224349,1.0,100.0,,100,-463.919021288,1.0,2850.35224349,-502.426
100,1.0,0.01,56.9637,-483.981085871,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-483.981,-483.981085871,3277.6387041,1.0,100.0,,100,-483.981085871,1.0,3277.6387041,-527.546
100,1.0,0.01,53.2363,-474.548568143,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-474.549,-474.548568143,2862.72889552,1.0,100.0,,100,-474.548568143,1.0,2862.72889552,-513.457
100,1.0,0.01,55.4314,-464.591361269,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-464.591,-464.591361269,3103.67286895,1.0,100.0,,100,-464.591361269,1.0,3103.67286895,-506.059
100,1.0,0.01,54.0577,-468.915222425,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.915,-468.915222425,2951.75204115,1.0,100.0,,100,-468.915222425,1.0,2951.75204115,-508.936
100,1.0,0.01,52.1631,-468.204400769,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-468.204,-468.204400769,2748.47197506,1.0,100.0,,100,-468.204400769,1.0,2748.47197506,-509.921
100,1.0,0.01,52.9658,-472.257367339,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-472.257,-472.257367339,2833.70940473,1.0,100.0,,100,-472.257367339,1.0,2833.70940473,-510.316
100,1.0,0.01,50.4029,-473.230535298,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.231,-473.230535298,2566.11002204,1.0,100.0,,100,-473.230535298,1.0,2566.11002204,-512.162
100,1.0,0.01,52.1551,-467.683876479,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-467.684,-467.683876479,2747.629187,1.0,100.0,,100,-467.683876479,1.0,2747.629187,-506.378
100,1.0,0.01,54.9557,-473.495530136,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-473.496,-473.495530136,3050.63087046,1.0,100.0,,100,-473.495530136,1.0,3050.63087046,-515.017
100,1.0,0.01,57.6476,-469.59143167,1.0,3.50449e-18,0.01,0.7,1,0.01,500.0,100.0,-469.591,-469.59143167,3356.81564012,1.0,100.0,,100,-469.59143167,1.0,3356.81564012,-509.589
