IterType,SamplesThisIter,VarNormIw,VanillaAvgRet,Bound,delta,MaxVanillaIw,AvgNormIw,J,EpsThisIter,ESSRenyi,AvgRet,MinVanillaIw,MinNormIw,AvgEpLen,renyi2,ESSClassic,AvgDiscRet,VarRet,VarDiscRet,MaxNormIw,VarVanillaIw,AvgVanillaIw,BatchSize,VarJ
1,50000,6.12494e-10,-390.380525154,-492.248,0.1,4.76862,5.34188e-05,-66496.0,104,0.0131416289652,-390.380525154,0.0798502,4.2135e-06,480.769230769,8.93714,0.642190290194,-390.380525154,4716.06549051,4716.06549051,0.000251628,0.219973,1.01234,100,2167.74
1,50000,1.0517e-09,-378.143535576,-464.195,0.1,6.00103,5.19211e-05,-62722.0,107,nan,-378.143535576,0.0208382,1.04482e-06,467.289719626,nan,0.724318162342,-378.143535576,7852.18810526,7852.18810526,0.000300888,0.418341,1.03553,100,2282.58
1,50000,1.86203e-09,-378.011545953,-459.298,0.1,6.39909,5.19211e-05,-59696.1,107,nan,-378.011545953,0.0162828,7.63487e-07,467.289719626,nan,0.632163264308,-378.011545953,8154.76554322,8154.76554322,0.000300048,0.846921,1.10732,100,2619.31
1,50000,1.10162e-09,-373.4248374,-454.335,0.1,6.45627,5.14403e-05,-62300.0,108,nan,-373.4248374,0.0040967,2.01906e-07,462.962962963,nan,0.897908092014,-373.4248374,8365.58415322,8365.58415322,0.000318198,0.453526,1.04373,100,2071.89
1,50000,2.99971e-09,-369.587324723,-441.191,0.1,10.0262,5.09684e-05,-55867.4,109,nan,-369.587324723,9.45158e-05,4.08596e-09,458.71559633,nan,0.722864083653,-369.587324723,9641.57281595,9641.57281595,0.000433439,1.60509,1.17899,100,2636.58
1,50000,9.88032e-10,-373.033473554,-449.41,0.1,6.7458,5.14403e-05,-62807.5,108,nan,-373.033473554,0.0139643,7.00987e-07,462.962962963,nan,0.911242626498,-373.033473554,8931.50335152,8931.50335152,0.000338629,0.392095,1.02474,100,2067.65
1,50000,4.16607e-09,-368.276497028,-429.806,0.1,12.0248,5.0505e-05,-53516.0,110,nan,-368.276497028,0.0107059,4.44041e-07,454.545454545,nan,0.634749735221,-368.276497028,10685.0135803,10685.0135803,0.000498741,2.42176,1.21769,100,2592.48
1,50000,5.65275e-10,-388.056863133,-491.305,0.1,4.56134,5.34188e-05,-66314.3,104,0.000622249281424,-388.056863133,0.247747,1.30606e-05,480.769230769,11.9873,0.636184670652,-388.056863133,4395.11392905,4395.11392905,0.000240463,0.203398,1.0133,100,2010.32
1,50000,7.1659e-10,-381.136477201,-469.782,0.1,5.54742,5.24109e-05,-64806.3,106,nan,-381.136477201,0.115921,6.01365e-06,471.698113208,nan,0.751631254733,-381.136477201,7002.04028109,7002.04028109,0.000287785,0.266266,1.01029,100,2107.18
1,50000,1.90638e-09,-370.046821947,-446.954,0.1,6.95314,5.14403e-05,-57915.7,108,nan,-370.046821947,0.0284836,1.36417e-06,462.962962963,nan,0.658541636965,-370.046821947,8728.36006854,8728.36006854,0.000333007,0.831123,1.07407,100,2595.03
1,50000,3.31567e-09,-370.219096758,-436.953,0.1,8.83963,5.09684e-05,-55020.0,109,nan,-370.219096758,0.0064452,2.854e-07,458.71559633,nan,0.542592148193,-370.219096758,10038.6578835,10038.6578835,0.000391429,1.69096,1.15102,100,2637.72
1,50000,4.54126e-09,-362.130429978,-419.308,0.1,13.9479,5.00501e-05,-51911.4,111,nan,-362.130429978,0.000903096,3.59848e-08,450.45045045,nan,0.78847138867,-362.130429978,11068.4889817,11068.4889817,0.000555769,2.86027,1.25609,100,2281.41
1,50000,9.14019e-10,-381.006146257,-462.643,0.1,6.91975,5.19211e-05,-64571.8,107,5.06989869328e-05,-381.006146257,0.021407,1.08265e-06,467.289719626,14.4948,0.852335153913,-381.006146257,8098.36600662,8098.36600662,0.000349964,0.357347,1.02662,100,2097.04
1,50000,6.35872e-09,-366.649727675,-412.441,0.1,17.907,5.00501e-05,-50455.1,111,nan,-366.649727675,0.000782149,3.03982e-08,450.45045045,nan,0.832192674046,-366.649727675,12141.0922799,12141.0922799,0.000695955,4.20973,1.28779,100,2282.27
1,50000,8.50303e-10,-386.050199945,-482.642,0.1,5.34427,5.29101e-05,-64636.8,105,5.05002236529e-05,-386.050199945,0.0512301,2.60588e-06,476.19047619,14.4987,0.682639764536,-386.050199945,5646.70157501,5646.70157501,0.000271842,0.328637,1.04018,100,2307.68
1,50000,7.05245e-10,-377.26832303,-467.161,0.1,5.67343,5.24109e-05,-64201.2,106,4.10513412705e-05,-377.26832303,0.0986345,5.05311e-06,471.698113208,14.7059,0.793237029619,-377.26832303,6680.60321304,6680.60321304,0.000290654,0.268708,1.02304,100,2053.36
1,50000,8.73627e-10,-382.980820464,-478.201,0.1,5.88828,5.29101e-05,-63951.6,105,3.60957012547e-05,-382.980820464,0.147564,7.58782e-06,476.19047619,14.8345,0.676235401075,-382.980820464,5870.63709181,5870.63709181,0.000302778,0.330412,1.02897,100,2356.82
1,50000,1.12296e-09,-372.865567641,-455.355,0.1,6.30161,5.19211e-05,-61770.1,107,1.64045466185e-05,-372.865567641,0.0439614,2.21553e-06,467.289719626,15.6231,0.797472401739,-372.865567641,7910.81569697,7910.81569697,0.000317583,0.442132,1.03024,100,2127.53
1,50000,4.22461e-09,-375.265927214,-444.33,0.1,19.3468,5.14403e-05,-55271.2,108,nan,-375.265927214,0.0169092,7.11478e-07,462.962962963,nan,0.815680246301,-375.265927214,9899.09449353,9899.09449353,0.00081404,2.38622,1.22255,100,2974.95
1,50000,5.83669e-09,-359.558133592,-402.882,0.1,23.1144,4.96032e-05,-49692.4,112,nan,-359.558133592,1.44705e-07,5.4875e-12,446.428571429,nan,1.3470587267,-359.558133592,12479.0291969,12479.0291969,0.000876546,4.05866,1.30803,100,2290.1
1,50000,1.32173e-10,-402.742527975,-521.198,0.1,4.12124,5.50055e-05,-71570.6,101,2.57275195828e-05,-402.742527975,0.658098,3.64422e-05,495.04950495,15.1731,0.602225220082,-402.742527975,1426.4291402,1426.4291402,0.000228213,0.0431039,0.993328,100,1230.76
1,50000,1.08771e-09,-373.328179034,-450.764,0.1,6.73449,5.14403e-05,-62560.5,108,2.79675343911e-06,-373.328179034,0.00480891,2.39643e-07,462.962962963,17.3922,0.861404659296,-373.328179034,8566.5694051,8566.5694051,0.000335601,0.438002,1.03225,100,1977.92
1,50000,8.51516e-09,-349.879416768,-374.118,0.1,26.5877,4.83092e-05,-45409.5,115,,-349.879416768,6.49539e-05,1.96409e-09,434.782608696,327.343,0.703256438153,-349.879416768,14461.8925608,14461.8925608,0.000803965,9.3128,1.59762,100,1891.57
1,50000,5.7521e-09,-354.495406324,-391.939,0.1,16.9841,4.91642e-05,-48179.3,113,nan,-354.495406324,1.1885e-06,4.50811e-11,442.477876106,nan,0.756535018641,-354.495406324,13290.7384689,13290.7384689,0.000644225,3.99793,1.29614,100,2292.12
1,50000,1.70975e-09,-368.760203661,-449.92,0.1,6.49887,5.14403e-05,-58514.1,108,1.56432762352e-06,-368.760203661,0.00564168,2.64144e-07,462.962962963,17.9732,0.652325462699,-368.760203661,8035.81707763,8035.81707763,0.000304277,0.779955,1.09868,100,2367.72
1,50000,9.10001e-09,-356.405033215,-379.165,0.1,30.6867,4.91642e-05,-45752.5,113,nan,-356.405033215,1.01659e-06,3.31952e-11,442.477876106,nan,1.07022559608,-356.405033215,14460.6683145,14460.6683145,0.00100202,8.53466,1.50564,100,2202.89
1,50000,4.04303e-09,-369.438646279,-431.793,0.1,15.719,5.09684e-05,-53751.7,109,nan,-369.438646279,0.00334857,1.4372e-07,458.71559633,nan,0.814797514314,-369.438646279,10629.6167643,10629.6167643,0.000674653,2.19479,1.18753,100,2776.85
1,50000,2.16651e-09,-369.682228671,-445.056,0.1,7.27494,5.09684e-05,-57309.9,109,nan,-369.682228671,0.0100931,4.65311e-07,458.71559633,nan,0.668275100669,-369.682228671,8798.08366273,8798.08366273,0.000335388,1.01936,1.10556,100,2235.79
1,50000,4.12895e-09,-360.587998071,-418.729,0.1,12.0812,5.005e-05,-52037.7,111,2.47471843485e-08,-360.587998071,0.000289083,1.17254e-08,450.45045045,22.1197,0.712825253923,-360.587998071,10944.1908653,10944.1908653,0.000490023,2.50974,1.23396,100,2339.62
1,50000,5.28204e-09,-364.08446356,-418.269,0.1,14.754,5.00501e-05,-51548.7,111,nan,-364.08446356,0.00413399,1.5982e-07,450.45045045,nan,0.707367786187,-364.08446356,11284.0120526,11284.0120526,0.000570387,3.53411,1.29462,100,2221.54
1,50000,6.72762e-10,-391.179683859,-493.175,0.1,4.92473,5.34188e-05,-66465.2,104,8.46539310457e-09,-391.179683859,0.373912,1.92017e-05,480.769230769,23.1924,0.651753360367,-391.179683859,4723.48242258,4723.48242258,0.000252902,0.255106,1.04022,100,2080.8
1,50000,8.34365e-10,-375.015570505,-458.274,0.1,6.24375,5.19211e-05,-63550.9,107,3.60014308224e-09,-375.015570505,0.0707811,3.56978e-06,467.289719626,24.0475,0.888281656476,-375.015570505,7821.63909779,7821.63909779,0.000314897,0.328027,1.02949,100,1986.61
1,50000,3.31068e-10,-392.642167179,-503.241,0.1,4.21704,5.39374e-05,-68505.6,103,2.04315926479e-08,-392.642167179,0.403509,2.14022e-05,485.436893204,22.3114,0.635905273401,-392.642167179,2923.44097681,2923.44097681,0.000223672,0.117682,1.01692,100,1412.15
1,50000,1.959e-09,-371.496261826,-448.355,0.1,6.7594,5.14403e-05,-58056.9,108,nan,-371.496261826,0.0138507,6.64866e-07,462.962962963,nan,0.651485353844,-371.496261826,8715.15882891,8715.15882891,0.000324467,0.850181,1.07162,100,2415.71
1,50000,1.93187e-09,-373.113201022,-448.443,0.1,7.71456,5.14403e-05,-58319.5,108,nan,-373.113201022,0.0155436,7.44948e-07,462.962962963,nan,0.798064742542,-373.113201022,8962.66969593,8962.66969593,0.000369732,0.841061,1.07332,100,2595.68
1,50000,7.53983e-09,-365.337845754,-409.618,0.1,20.3062,5.00501e-05,-49311.6,111,nan,-365.337845754,0.00789278,2.86041e-07,450.45045045,nan,0.685484700049,-365.337845754,12435.3401643,12435.3401643,0.000735914,5.7407,1.38104,100,2478.47
1,50000,8.99773e-09,-352.736532923,-371.369,0.1,24.4536,4.87329e-05,-44898.6,114,nan,-352.736532923,0.000398423,1.25534e-08,438.596491228,nan,0.788757648524,-352.736532923,14995.4641593,14995.4641593,0.000770476,9.06359,1.5467,100,2091.34
1,50000,2.35824e-09,-368.096348517,-438.356,0.1,8.56296,5.09684e-05,-58062.1,109,nan,-368.096348517,0.0149532,6.85529e-07,458.71559633,nan,0.798252285798,-368.096348517,9517.97505794,9517.97505794,0.000392568,1.12203,1.11176,100,2272.5
1,50000,7.69012e-09,-355.196970111,-380.351,0.1,20.405,4.87329e-05,-46294.6,114,nan,-355.196970111,1.6628e-06,5.58641e-11,438.596491228,nan,0.676477105506,-355.196970111,14199.6364035,14199.6364035,0.000685534,6.81311,1.45054,100,2108.54
1,50000,7.73244e-09,-334.302184953,-331.972,0.1,33.2136,4.62963e-05,-42383.0,120,nan,-334.302184953,3.06232e-08,8.94081e-13,416.666666667,nan,2.31901228463,-334.302184953,17853.3043189,17853.3043189,0.000969712,9.07117,1.5857,100,1859.18
1,50000,2.27572e-09,-367.831843797,-438.532,0.1,8.24221,5.09684e-05,-58202.3,109,nan,-367.831843797,0.00119919,5.51375e-08,458.71559633,nan,0.766088598205,-367.831843797,9488.79457335,9488.79457335,0.000378968,1.07647,1.10852,100,2243.34
1,50000,7.67519e-09,-341.283915921,-342.095,0.1,24.2811,4.7081e-05,-43035.8,118,nan,-341.283915921,3.97883e-05,1.24839e-09,423.728813559,nan,1.24989751287,-341.283915921,17173.8302887,17173.8302887,0.000761836,7.79654,1.50055,100,1956.69
1,50000,5.66066e-09,-338.700498703,-357.873,0.1,17.9851,4.74834e-05,-44957.1,117,2.87481649123e-12,-338.700498703,9.84694e-07,3.38956e-11,427.35042735,31.1802,1.12255539858,-338.700498703,15109.7635546,15109.7635546,0.00061909,4.77731,1.37943,100,1873.54
1,50000,7.85817e-09,-331.186801952,-316.925,0.1,27.0567,4.59137e-05,-40321.2,121,nan,-331.186801952,2.33389e-09,6.36361e-14,413.223140496,nan,0.882894010494,-331.186801952,19318.963339,19318.963339,0.000737731,10.57,1.68391,100,1938.51
1,50000,4.75299e-09,-301.621151782,-276.076,0.1,23.1985,4.24088e-05,-36148.6,131,2.80531839273e-13,-301.621151782,1.74387e-07,4.78403e-12,381.679389313,33.5073,2.8241747154,-301.621151782,22775.404963,22775.404963,0.000636416,6.31547,1.54588,100,1889.18
1,50000,4.22872e-09,-306.763781488,-292.561,0.1,14.152,4.30663e-05,-37824.3,129,nan,-306.763781488,5.07605e-08,1.56696e-12,387.596899225,nan,1.43108363241,-306.763781488,21175.1894812,21175.1894812,0.000436868,4.43757,1.3951,100,1864.34
1,50000,3.08411e-09,-307.270157207,-304.959,0.1,12.3674,4.34028e-05,-39852.0,128,nan,-307.270157207,1.26046e-06,4.33889e-11,390.625,nan,1.05548230576,-307.270157207,19412.6850716,19412.6850716,0.000425723,2.60273,1.26086,100,1798.67
1,50000,3.67036e-09,-309.951476905,-304.527,0.1,13.9483,4.37445e-05,-39380.0,127,nan,-309.951476905,7.97377e-06,2.69751e-10,393.700787402,nan,1.17764716243,-309.951476905,19686.1992578,19686.1992578,0.000471869,3.20709,1.29308,100,1785.25
1,50000,3.26389e-09,-296.294725058,-270.497,0.1,12.1899,4.11523e-05,-36068.1,135,nan,-296.294725058,1.14849e-05,3.39972e-10,370.37037037,nan,1.36609707967,-296.294725058,23736.9377765,23736.9377765,0.000360844,3.72477,1.3902,100,1855.19
1,50000,2.13104e-09,-279.221155921,-264.803,0.1,8.61032,3.9968e-05,-34950.0,139,nan,-279.221155921,1.66056e-06,5.41276e-11,359.712230216,nan,1.66029110337,-279.221155921,22507.8225192,22507.8225192,0.000280663,2.00568,1.22616,100,1774.75
1,50000,2.00785e-09,-279.904600389,-253.031,0.1,8.94001,3.94011e-05,-34246.1,141,nan,-279.904600389,5.14527e-11,1.72033e-15,354.609929078,nan,1.64638903089,-279.904600389,24985.2324663,24985.2324663,0.000298912,1.79606,1.17843,100,1842.59
1,50000,8.04173e-10,-236.50868277,-214.913,0.1,5.88959,3.34672e-05,-28941.9,166,nan,-236.50868277,7.58351e-07,2.47616e-11,301.204819277,nan,2.16603490632,-236.50868277,27636.5897036,27636.5897036,0.000192306,0.754283,1.02497,100,1820.31
1,50000,1.05478e-09,-248.883579491,-229.126,0.1,7.00698,3.58423e-05,-30601.6,155,nan,-248.883579491,1.31237e-07,4.5218e-12,322.580645161,nan,2.27796300758,-248.883579491,25573.8588986,25573.8588986,0.000241428,0.888485,1.04026,100,1790.33
1,50000,4.92674e-10,-213.569557926,-204.959,0.1,4.70448,3.1211e-05,-27002.7,178,nan,-213.569557926,3.73495e-06,1.23694e-10,280.898876404,nan,2.44846477346,-213.569557926,24533.7892089,24533.7892089,0.000155802,0.449195,0.942421,100,1679.39
1,50000,3.05952e-10,-192.24368938,-185.724,0.1,4.15689,2.79174e-05,-24434.6,199,nan,-192.24368938,1.73433e-05,5.44658e-10,251.256281407,nan,1.62759572476,-192.24368938,25201.1578627,25201.1578627,0.000130545,0.310219,0.888961,100,1652.92
1,50000,2.43283e-10,-179.222898528,-180.993,0.1,3.96586,2.6455e-05,-23356.3,210,nan,-179.222898528,3.15582e-06,9.4079e-11,238.095238095,nan,1.57294895009,-179.222898528,22574.0579663,22574.0579663,0.000118227,0.273749,0.887418,100,1556.85
1,50000,1.55401e-10,-154.87281813,-167.299,0.1,3.63579,2.30521e-05,-20711.7,241,nan,-154.87281813,3.40344e-06,9.28561e-11,207.468879668,nan,2.08694133017,-154.87281813,20383.6333208,20383.6333208,9.91955e-05,0.20877,0.844924,100,1433.58
1,50000,1.06413e-10,-137.950009358,-156.052,0.1,3.25427,2.05761e-05,-19003.5,270,3.50627503588e-14,-137.950009358,1.17279e-07,2.88052e-12,185.185185185,35.5868,2.28380903487,-137.950009358,18187.010659,18187.010659,7.99292e-05,0.176396,0.837744,100,1347.72
1,50000,7.02148e-11,-123.287438624,-149.499,0.1,3.23391,1.8457e-05,-17649.1,301,5.14865859005e-14,-123.287438624,0.000263263,5.72898e-09,166.112956811,35.2026,2.43517786449,-123.287438624,15447.1954962,15447.1954962,7.03743e-05,0.14827,0.848153,100,1230.03
1,50000,7.15243e-11,-123.618003938,-148.382,0.1,3.65666,1.85185e-05,-17586.7,300,1.40789864013e-13,-123.618003938,0.000583986,1.2672e-08,166.666666667,34.1967,2.37748802482,-123.618003938,15950.3355155,15950.3355155,7.93466e-05,0.151903,0.85342,100,1250.01
1,50000,5.2806e-11,-112.158674988,-143.536,0.1,2.95907,1.69895e-05,-16350.5,327,7.42208027256e-13,-112.158674988,0.000585718,1.14824e-08,152.905198777,32.5343,2.51370723963,-112.158674988,13361.8008178,13361.8008178,5.80096e-05,0.137402,0.866632,100,1133.55
1,50000,2.31443e-11,-91.539105554,-132.591,0.1,2.39137,1.42086e-05,-14375.7,391,2.7562385859e-12,-91.539105554,0.00300664,4.72727e-08,127.877237852,31.2223,2.76290978438,-91.539105554,8097.64355522,8097.64355522,3.75988e-05,0.093624,0.903696,100,884.862
1,50000,2.4455e-11,-91.8854409568,-131.899,0.1,2.74634,1.41363e-05,-14277.0,393,1.95310200027e-12,-91.8854409568,0.00237856,3.72748e-08,127.226463104,31.5668,2.85657222222,-91.8854409568,8401.93972974,8401.93972974,4.30384e-05,0.0995786,0.902057,100,883.229
1,50000,1.36838e-11,-81.058285102,-126.18,0.1,2.3797,1.27714e-05,-13140.5,435,9.97847508897e-13,-81.058285102,0.00949246,1.30561e-07,114.942528736,32.2383,2.87047038178,-81.058285102,5658.78693151,5658.78693151,3.27307e-05,0.0723337,0.928549,100,741.562
1,50000,2.97304e-11,-96.6427453106,-136.149,0.1,2.56179,1.48942e-05,-14863.4,373,5.25323463211e-13,-96.6427453106,0.00146295,2.45185e-08,134.048257373,32.8799,2.69745753252,-96.6427453106,9623.21537604,9623.21537604,4.29346e-05,0.105846,0.888701,100,957.363
1,50000,1.84131e-11,-86.6945346504,-129.385,0.1,2.45211,1.33547e-05,-13742.4,416,1.3085198923e-12,-86.6945346504,0.00320995,4.70299e-08,120.192307692,31.9673,2.85794215052,-86.6945346504,7630.91227853,7630.91227853,3.59265e-05,0.0857779,0.911503,100,848.839
1,50000,1.94308e-11,-87.5869668154,-129.446,0.1,2.50439,1.34517e-05,-13817.9,413,8.31046492178e-13,-87.5869668154,0.00169923,2.5022e-08,121.065375303,32.4213,3.12980921117,-87.5869668154,8071.97629352,8071.97629352,3.68784e-05,0.089609,0.913498,100,873.816
1,50000,1.71398e-11,-85.051988844,-128.131,0.1,2.47918,1.32275e-05,-13540.4,420,6.03012752578e-13,-85.051988844,0.00453525,6.56154e-08,119.047619048,32.742,2.96049230111,-85.051988844,7272.21585107,7272.21585107,3.58684e-05,0.0818838,0.914269,100,829.5
1,50000,1.5881e-11,-82.96004937,-125.755,0.1,2.50443,1.29199e-05,-13275.5,430,8.72046252529e-13,-82.96004937,0.0091644,1.28184e-07,116.279069767,32.3731,2.97022658124,-82.96004937,6876.2830497,6876.2830497,3.50298e-05,0.0811742,0.923697,100,815.058
1,50000,1.27603e-11,-80.4056829659,-125.225,0.1,2.38297,1.25408e-05,-13044.3,443,5.68753774145e-13,-80.4056829659,0.0120154,1.61041e-07,112.866817156,32.8005,3.00668951381,-80.4056829659,6049.09184405,6049.09184405,3.19388e-05,0.0710332,0.935673,100,762.554
1,50000,9.00802e-12,-75.931689082,-121.906,0.1,2.39706,1.19218e-05,-12608.8,466,4.93115573936e-13,-75.931689082,0.0117795,1.48016e-07,107.296137339,32.9432,3.10422810114,-75.931689082,4780.30684859,4780.30684859,3.01203e-05,0.057052,0.948773,100,685.658
1,50000,6.32124e-12,-72.5000128008,-121.796,0.1,2.15768,1.15022e-05,-12305.2,483,5.0507723881e-13,-72.5000128008,0.0139232,1.66782e-07,103.519668737,32.9192,3.03088256705,-72.5000128008,3157.45069969,3157.45069969,2.58464e-05,0.0440533,0.960215,100,561.893
1,50000,8.6483e-12,-75.4344063753,-122.149,0.1,2.5928,1.19218e-05,-12505.9,466,4.89479754571e-13,-75.4344063753,0.0219158,2.78514e-07,107.296137339,32.9506,3.05999170981,-75.4344063753,4523.19276458,4523.19276458,3.29503e-05,0.0535489,0.938106,100,663.989
1,50000,4.94165e-12,-69.7590733972,-118.385,0.1,1.88875,1.11557e-05,-11917.5,498,4.44392953039e-13,-69.7590733972,0.0294877,3.42908e-07,100.401606426,33.0472,3.25647871939,-69.7590733972,2740.34368176,2740.34368176,2.1964e-05,0.0365426,0.959316,100,517.146
1,50000,6.10792e-12,-71.6906599643,-119.208,0.1,2.07594,1.13379e-05,-12047.2,490,3.79700746349e-13,-71.6906599643,0.0196291,2.32279e-07,102.040816327,33.2046,3.17939491905,-71.6906599643,3697.39595001,3697.39595001,2.45655e-05,0.0436188,0.958125,100,587.385
