VarNormIw,AvgEpLen,MinNormIw,AvgDiscRet,eRenyi2,VarDiscRet,MinVanillaIw,MaxVanillaIw,VarRet,AvgRet,VarVanillaIw,AvgNormIw,AvgVanillaIw,BatchSize,MaxNormIw,ESSRenyi,VarJ,ESSClassic,J,Bound,VanillaAvgRet
0.00072310865,200.0,2.047989e-37,9.094947017729283e-14,6.591873,4392402.075036766,1.7753386e-35,9.599895,4392402.075036766,9.094947017729283e-14,5.4338884,0.01,0.8668692,100,0.11074214,15.17019478941216,404.6406,12.256741116049847,3974.2957,3095.6675,-4066.23450637783
0.000131355,200.0,1.7012052e-14,1.3002932064409834e-14,2.1286104,59998.81172608794,1.5906571e-12,2.920745,59998.81172608794,1.3002932064409834e-14,1.1483818,0.010000002,0.93501776,100,0.03123732,46.979006252100824,10.116016,43.47042153010779,27.914104,23.604778,-35.107894671852435
0.0008541841,200.0,1.3945038e-07,-2.0605739337042904e-15,8.727187,56.81847083959078,2.0103125e-05,28.660892,56.81847083959078,-2.0605739337042904e-15,17.75167,0.010000002,1.441597,100,0.19881348,11.458445682981502,21.740757,10.574822778660382,2.1896694,0.102707386,-8.394743544215808
0.008851005,200.0,,-7.105427357601002e-16,27.692133,53.8817823417084,,29.646822,53.8817823417084,-7.105427357601002e-16,8.7953415,0.01,0.3152319,100,0.94047666,3.6111338978898386,3.0039852,1.1283506846783042,6.05676,2.5797732,-7.851112132886218
0.0033581257,200.0,1.0951789e-27,3.907985046680551e-16,24.115778,48.35018370151876,1.132123e-25,42.3993,48.35018370151876,3.907985046680551e-16,35.88509,0.01,1.0337334,100,0.41015702,4.146662824937777,5.278535,2.92009673634565,6.590956,3.417305,-7.6788645387370424
0.0031709436,200.0,,8.881784197001252e-16,19.817099,50.93745694548265,,27.163292,50.93745694548265,8.881784197001252e-16,14.482973,0.01,0.6758255,100,0.4019276,5.046147366467732,4.333175,3.0871494709959455,5.762441,3.29598,-6.586656998711626
0.0059203664,200.0,,-3.907985046680551e-16,42.298332,43.54425813741605,,40.88694,43.54425813741605,-3.907985046680551e-16,18.606691,0.01,0.5606093,100,0.7293304,2.364159406882274,2.7628982,1.677525590261116,6.565718,2.7779076,-6.920109314327058
0.0027227106,200.0,,1.3322676295501878e-16,30.060581,47.15746324734176,,42.50531,47.15746324734176,1.3322676295501878e-16,33.423393,0.010000002,1.107961,100,0.38363543,3.326615653585486,4.591927,3.577198939096353,5.747082,2.5853658,-6.852023331166089
0.00013318154,200.0,2.4652365e-05,-3.1974423109204507e-16,2.013061,44.989736969837544,0.0023372557,4.5299015,44.989736969837544,-3.1974423109204507e-16,1.1971242,0.01,0.9480858,100,0.04777945,49.67559238647036,10.341998,43.1313829133548,0.49280936,-0.44947696,-7.891338393990322
7.378792e-05,200.0,0.006911376,6.483702463810914e-16,1.6780549,51.712891681839615,0.7447275,9.3347025,51.712891681839615,6.483702463810914e-16,0.8567439,0.01,1.0775387,100,0.08662986,59.59280491057998,9.12421,57.78675385770342,0.7749176,-0.10576266,-8.082361656297751
0.00011345981,200.0,4.229043e-09,1.3233858453531866e-15,2.1046362,42.88172432852703,4.1779762e-07,2.5747395,42.88172432852703,1.3233858453531866e-15,1.1073623,0.01,0.98792475,100,0.026062101,47.514150124769415,8.654658,47.09756474906173,0.93676925,0.012124479,-7.573709367066119
5.901443e-05,200.0,4.9588624e-07,-9.947598300641404e-16,1.3877853,54.97385963053189,5.3824566e-05,1.8059269,54.97385963053189,-9.947598300641404e-16,0.6952727,0.01,1.0854216,100,0.016638022,72.0572547368327,9.409578,63.12162913630719,0.36215687,-0.42876363,-7.978819994260891
1.313242e-05,200.0,0.0006722284,1.5454304502782179e-15,1.1074144,54.70054140611329,0.078121796,1.3241103,54.70054140611329,1.5454304502782179e-15,0.17735992,0.01,1.1621318,100,0.011393805,90.30043602218164,7.779703,88.4947096844722,0.25514877,-0.5391757,-8.972120345073328
1.9392746e-06,200.0,0.0021211558,-7.993605777301127e-16,1.0191438,53.87910912580123,0.23049426,1.1131235,53.87910912580123,-7.993605777301127e-16,0.02289889,0.01,1.0866446,100,0.010243676,98.12157818780194,7.416026,98.1162951943205,0.025614113,-0.69892883,-8.565696342580605
3.2407154e-06,200.0,0.0012250696,-1.092459456231154e-15,1.0222198,41.53576870113158,0.13274918,1.1232243,41.53576870113158,-1.092459456231154e-15,0.038052496,0.009999999,1.0836052,100,0.010365623,97.82632095319872,6.5757637,96.89140484679845,0.035138175,-0.5560336,-6.9550216428470515
1.952968e-06,200.0,0.00026663017,1.1457501614131616e-15,1.0360147,57.977490816552844,0.03041986,1.1635636,57.977490816552844,1.1457501614131616e-15,0.025420893,0.009999999,1.1409009,100,0.010198639,96.5237291589501,7.5590787,98.10326373295928,0.20546043,-0.53172064,-8.605555487148335
3.5044917e-18,200.0,0.01,1.8118839761882555e-15,1.0,55.038829334300786,1.0,1.0,55.038829334300786,1.8118839761882555e-15,,0.009999998,1.0,100,0.01,100.0,7.3816285,100.0,-2.2351742e-08,-0.7093139,-8.431392221263591
3.5044917e-18,200.0,0.01,-2.895461648222408e-15,1.0,52.5960333177232,1.0,1.0,52.5960333177232,-2.895461648222408e-15,,0.009999998,1.0,100,0.01,100.0,7.215959,100.0,-2.6077032e-08,-0.73866713,-8.776730293905286
9.626399e-07,200.0,0.00028669267,8.704148513061227e-16,1.0213661,53.63622098832874,0.031811133,1.1204767,53.63622098832874,8.704148513061227e-16,0.0118519245,0.01,1.10959,100,0.010098115,97.90808418457861,7.2792606,99.05596603746696,0.10413278,-0.5467285,-7.652356369014497
3.5044917e-18,200.0,0.01,1.3233858453531866e-15,1.0,50.72306176589135,1.0,1.0,50.72306176589135,1.3233858453531866e-15,,0.009999998,1.0,100,0.01,100.0,7.086313,100.0,7.4505806e-08,-0.6268177,-7.447866064979254
9.730014e-07,200.0,0.00023455897,3.1974423109204507e-16,1.0160267,47.109011634959245,0.025601706,1.1022494,47.109011634959245,3.1974423109204507e-16,0.011591698,0.010000003,1.0914826,100,0.010098643,98.42260693061756,6.81066,99.04588140173617,0.10548864,-0.6153148,-8.500370348220132
0.009631126,200.0,0.00018617084,-3.907985046680551e-16,1.3554305,40.25044662262864,0.7726561,4073.76,40.25044662262864,-3.907985046680551e-16,165892.27,0.009999997,41.50253,100,0.9815691,73.77729894218866,0.5494563,1.037902807729238,2.8682053,2.2001333,-6.826939095988267
0.002325702,200.0,0.0015614209,-1.2967404927621828e-15,1.3881401,48.621650745472245,0.768419,139.19713,48.621650745472245,-1.2967404927621828e-15,563.2616,0.010000002,4.9212804,100,0.28284737,72.03883907021672,40.144093,4.162427661351262,0.759578,-0.02642858,-7.931025856239367
0.0004173756,200.0,0.0032242106,1.4210854715202005e-15,1.4039888,43.535413983774845,0.7665321,16.875467,43.535413983774845,1.4210854715202005e-15,23.590704,0.009999998,2.3774257,100,0.0709821,71.22563746910214,9.030563,19.48550967197419,0.5490594,-0.1403709,-6.913878186519779
8.404212e-05,200.0,0.006019055,-9.414691248821328e-16,1.2394271,46.549038856731606,0.7928536,4.0702662,46.549038856731606,-9.414691248821328e-16,1.458231,0.010000003,1.3172394,100,0.030899974,80.68243854902171,8.814466,54.58464545441599,0.2787937,-0.537184,-8.7089092783498
