VarRet,BatchSize,VarVanillaIw,AvgEpLen,AvgRet,VarNormIw,MinNormIw,AvgNormIw,eRenyi2,VarDiscRet,VarJ,VanillaAvgRet,AvgVanillaIw,Bound,ESSClassic,J,AvgDiscRet,MaxVanillaIw,MaxNormIw,ESSRenyi,MinVanillaIw
5278687.530320235,100,1.6241245,200.0,-2339.573492804427,0.00018993122,3.4444225e-21,0.01,2.8058906,5278687.530320235,183.21916,-2339.573492804427,0.9247226,-881.6695,34.7183781651172,-69.677345,-2339.573492804427,3.9338832,0.042541225,35.639308752886244,3.1851355e-19
313211.75306821265,100,0.13528651,200.0,-122.74223518980061,1.2976307e-05,0.00041430283,0.009999999,1.1420203,313211.75306821265,38.606236,-122.74223518980061,1.0210611,-275.7321,88.615935217074,-15.747096,-122.74223518980061,1.3917714,0.013630639,87.56411430067408,0.042302847
65.69990279502056,100,0.48979205,200.0,-9.492004663615829,5.354267e-05,0.00024988793,0.009999999,1.4713438,65.69990279502056,8.496325,-9.492004663615829,0.95643586,-11.490228,65.35638406342733,-8.601587,-9.492004663615829,2.4720538,0.025846519,67.96508267432452,0.02390018
91270.33181015687,200,0.04829996,200.0,-39.31826040538241,1.2438624e-06,0.0001276087,0.005,1.0387973,91270.33181015687,29.642635,-39.31826040538241,0.9852745,-205.31151,190.56590113576982,-11.32128,-39.31826040538241,1.1711732,0.0059433854,192.5303500789471,0.025145918
55.74322965454929,200,1.7136028,200.0,-8.592103933606213,4.890978e-05,2.6489126e-30,0.005,2.7974672,55.74322965454929,9.040006,-8.592103933606213,0.9358952,-9.564399,67.87462751915368,-6.843631,-8.592103933606213,3.8897107,0.020780696,71.49324136134811,4.9582094e-28
49.816318534875265,200,0.21731353,200.0,-7.599379425083352,5.5832284e-06,0.00026720247,0.005,1.2056711,49.816318534875265,7.4662538,-7.599379425083352,0.98644006,-8.796598,163.63767653767118,-7.2682323,-7.599379425083352,2.3580787,0.011952468,165.8827226128946,0.052715845
36.04553057300106,200,0.09696211,200.0,-6.215072519565046,2.3751213e-06,0.0041090087,0.005,1.0665839,36.04553057300106,6.038976,-6.215072519565046,1.0102483,-7.556511,182.72686681315443,-6.1348605,-6.215072519565046,3.57308,0.01768417,187.5145549076276,0.8302238
47.52323211503413,300,0.26581335,200.0,-7.816348994526405,2.7350604e-06,0.0006419529,0.0033333334,1.2549449,47.52323211503413,7.40837,-7.816348994526405,1.039163,-8.859425,240.89903049748423,-7.550434,-7.816348994526405,3.2752063,0.010505911,239.05431632086697,0.20012811
48.43353463991893,400,2.4765422,200.0,-8.147274674958954,1.3467642e-05,3.2512443e-19,0.0025,3.19336,48.43353463991893,10.528329,-8.147274674958954,1.0720551,-8.628254,127.00688504694455,-6.8545036,-8.147274674958954,4.517299,0.0105342055,125.259910781927,1.3942051e-16
48.631569576070376,400,4.193355,200.0,-7.861744875122707,1.9160218e-05,5.0708913e-06,0.0025,4.071756,48.631569576070376,13.1178465,-7.861744875122707,1.1695548,-8.545948,98.57143994058457,-6.5375223,-7.861744875122707,18.640425,0.039845128,98.23771640330335,0.0023722742
44.172728297746026,400,0.8294235,200.0,-7.577081817375522,4.6293544e-06,1.385343e-08,0.0025,1.8078759,44.172728297746026,8.089212,-7.577081817375522,1.0582005,-8.230414,230.0377274184917,-6.9185143,-7.577081817375522,2.4712584,0.005838351,221.25412826771603,5.863883e-06
