VarVanillaIw,AvgEpLen,MinNormIw,eRenyi2,ESSClassic,ESSRenyi,VarDiscRet,VanillaAvgRet,AvgDiscRet,Bound,MaxNormIw,Delta,VarRet,EpsThisIter,VarJ,AvgRet,AvgNormIw,VarNormIw,MinVanillaIw,IterType,BatchSize,J,AvgVanillaIw,MaxVanillaIw
,500.0,0.01,1.0,100.0,100.0,0.253459943459,-1133.55988797,-1133.55988797,-1247.1,0.01,0.5,0.253459943459,100,0.500924,-1133.55988797,0.01,3.50449e-18,1.0,1,100,-1133.56,1.0,1.0
7.83682e-07,500.0,0.00997514,1.0,99.9999160819,99.9999284745,0.161851802115,-1133.43846028,-1133.43846028,-1246.97,0.0100317,0.5,0.161851802115,100,0.39993,-1133.43846028,0.01,7.83586e-11,0.997576,1,100,-1133.44,1.00006,1.00323
3.48224e-06,500.0,0.00996833,1.0,99.9996337638,99.9997019777,0.331266200991,-1133.55186863,-1133.55186863,-1247.2,0.010082,0.5,0.331266200991,100,0.572046,-1133.55186863,0.01,3.48275e-10,0.996762,1,100,-1133.55,0.999928,1.00813
5.69415e-06,500.0,0.00990764,1.0,99.9994659512,99.9995470068,0.466734020933,-1133.59680214,-1133.59680214,-1247.35,0.0100633,0.5,0.466734020933,100,0.676833,-1133.59680214,0.01,5.694e-10,0.990776,1,100,-1133.6,1.00001,1.00634
1.10863e-05,500.0,0.00992773,1.00001,99.998939812,99.9992251456,0.333550918663,-1133.53658023,-1133.53658023,-1247.24,0.0101147,0.5,0.333550918663,100,0.572509,-1133.53658023,0.01,1.10802e-09,0.993044,1,100,-1133.54,1.00027,1.01175
,500.0,0.01,1.0,100.0,100.0,0.184212721915,-1133.50540956,-1133.50540956,-1247.01,0.01,0.5,0.184212721915,100,0.427048,-1133.50540956,0.01,3.50449e-18,1.0,1,100,-1133.51,1.0,1.0
3.4084e-06,500.0,0.00996313,1.0,99.999660499,99.9996900568,0.233641983855,-1133.55283058,-1133.55283058,-1247.14,0.0100539,0.5,0.233641983855,100,0.480453,-1133.55283058,0.01,3.40828e-10,0.996331,1,100,-1133.55,1.00002,1.00541
,500.0,0.01,1.0,100.0,100.0,0.132666056664,-1133.46560029,-1133.46560029,-1246.94,0.01,0.5,0.132666056664,100,0.362413,-1133.46560029,0.01,3.50449e-18,1.0,1,100,-1133.47,1.0,1.0
,500.0,0.01,1.0,100.0,100.0,0.300109886634,-1133.63708478,-1133.63708478,-1247.19,0.01,0.5,0.300109886634,100,0.54507,-1133.63708478,0.01,3.50449e-18,1.0,1,100,-1133.64,1.0,1.0
6.32668e-06,500.0,0.00990215,1.00001,99.9994049399,99.9993920363,0.235305095994,-1133.58596654,-1133.58596654,-1247.19,0.0100402,0.5,0.235305095994,100,0.481284,-1133.58596654,0.01,6.32602e-10,0.990265,1,100,-1133.59,1.00005,1.00407
1.98303e-06,500.0,0.00996051,1.0,99.999809288,99.999761582,0.308603393939,-1133.57764292,-1133.57764292,-1247.25,0.0100395,0.5,0.308603393939,100,0.552064,-1133.57764292,0.01,1.98256e-10,0.996169,1,100,-1133.58,1.00012,1.00407
0.000457132,500.0,0.00885952,1.00027,99.9546147416,99.9730778715,8.77220460076,-1133.93720965,-1133.93720965,-1250.16,0.0102381,0.5,8.77220460076,100,2.63375,-1133.93720965,0.01,4.5879e-08,0.88435,1,100,-1133.9,0.998191,1.02196
0.000800234,500.0,0.00838018,1.00079,99.9203583192,99.9209671477,40.9596342985,-1134.25512527,-1134.25512527,-1253.94,0.0104365,0.5,40.9596342985,100,5.35382,-1134.25512527,0.01,8.04934e-08,0.835568,1,100,-1134.15,0.997077,1.0406
4.28443e-06,500.0,0.00995647,1.0,99.9995881193,99.9995470068,0.170047902685,-1133.55290314,-1133.55290314,-1247.03,0.0100647,0.5,0.170047902685,100,0.410074,-1133.55290314,0.01,4.28224e-10,0.995902,1,100,-1133.55,1.00026,1.00673
1.27359e-06,500.0,0.00997938,1.0,99.999935155,99.99986887,0.184443608345,-1133.53389912,-1133.53389912,-1247.04,0.010055,0.5,0.184443608345,100,0.427133,-1133.53389912,0.01,1.27339e-10,0.998013,1,100,-1133.53,1.00007,1.00558
1.28375e-05,500.0,0.00993248,1.00001,99.9987215098,99.9988675246,0.377567385774,-1133.60326884,-1133.60326884,-1247.31,0.0101062,0.5,0.377567385774,100,0.609846,-1133.60326884,0.01,1.28492e-09,0.992799,1,100,-1133.6,0.999547,1.01017
4.68377e-06,500.0,0.00995153,1.00001,99.9995573869,99.9994277987,0.644897654512,-1133.67239643,-1133.67239643,-1247.46,0.0100946,0.5,0.644897654512,100,0.79767,-1133.67239643,0.01,4.68609e-10,0.994907,1,100,-1133.67,0.999752,1.00921
4.24655e-06,500.0,0.00995338,1.0,99.9996108896,99.9996066109,0.331505981352,-1133.52820552,-1133.52820552,-1247.26,0.0100612,0.5,0.331505981352,100,0.571737,-1133.52820552,0.01,4.24682e-10,0.995307,1,100,-1133.53,0.999968,1.00609
,500.0,0.01,1.0,100.0,100.0,0.235232141902,-1133.57757012,-1133.57757012,-1247.06,0.01,0.5,0.235232141902,100,0.482574,-1133.57757012,0.01,3.50449e-18,1.0,1,100,-1133.58,1.0,1.0
3.24564e-06,500.0,0.00995547,1.0,99.9996871408,99.999761582,0.328262963604,-1133.63779762,-1133.63779762,-1247.32,0.0100816,0.5,0.328262963604,100,0.569053,-1133.63779762,0.01,3.24678e-10,0.995373,1,100,-1133.64,0.999825,1.00798
1.19145e-05,500.0,0.00984807,1.00001,99.9988596101,99.9991059383,0.228060436523,-1133.52235433,-1133.52235433,-1247.06,0.0100918,0.5,0.228060436523,100,0.47408,-1133.52235433,0.01,1.19104e-09,0.984976,1,100,-1133.52,1.00017,1.00936
5.08228e-06,500.0,0.00997396,1.0,99.999515543,99.9996185317,0.14685603011,-1133.50684675,-1133.50684675,-1247.01,0.0101311,0.5,0.14685603011,100,0.380928,-1133.50684675,0.01,5.08214e-10,0.997412,1,100,-1133.51,1.00002,1.01313
2.70388e-06,500.0,0.00994999,1.0,99.9997635617,99.9997138985,0.168340681814,-1133.48843744,-1133.48843744,-1247.02,0.0100475,0.5,0.168340681814,100,0.407692,-1133.48843744,0.01,2.70221e-10,0.995304,1,100,-1133.49,1.00031,1.00506
0.000167767,500.0,0.00935489,1.00016,99.9834962882,99.9837901646,8.06279462298,-1133.87259317,-1133.87259317,-1250.01,0.0102009,0.5,8.06279462298,100,2.65161,-1133.87259317,0.01,1.66985e-08,0.937676,1,100,-1133.85,1.00234,1.02248
1.35015e-05,500.0,0.00995257,1.00001,99.9987112576,99.9991893834,0.289578951325,-1133.55931453,-1133.55931453,-1247.13,0.010224,0.5,0.289578951325,100,0.534429,-1133.55931453,0.01,1.34886e-09,0.99573,1,100,-1133.56,1.00048,1.02289
5.05636e-06,500.0,0.00995883,1.00001,99.9995194896,99.9994635611,0.389334847109,-1133.54279627,-1133.54279627,-1247.23,0.0100597,0.5,0.389334847109,100,0.619568,-1133.54279627,0.01,5.05342e-10,0.996172,1,100,-1133.54,1.00029,1.00627
1.97754e-05,500.0,0.00975387,1.00001,99.9980923505,99.9985099061,0.529005940402,-1133.67209651,-1133.67209651,-1247.39,0.0100731,0.5,0.529005940402,100,0.717686,-1133.67209651,0.01,1.97822e-09,0.975219,1,100,-1133.67,0.999828,1.00714
1.05939e-06,500.0,0.00997903,1.0,99.9999008215,99.99986887,0.230037156279,-1133.56263724,-1133.56263724,-1247.08,0.0100383,0.5,0.230037156279,100,0.476903,-1133.56263724,0.01,1.05932e-10,0.997939,1,100,-1133.56,1.00004,1.00386
4.54333e-07,500.0,0.00998167,1.0,99.9999389583,99.9999523163,0.315117044654,-1133.63932661,-1133.63932661,-1247.16,0.010018,0.5,0.315117044654,100,0.558431,-1133.63932661,0.01,4.54433e-11,0.99806,1,100,-1133.64,0.999893,1.00169
6.2655e-06,500.0,0.00988775,1.00001,99.9993742715,99.9994754819,0.286404282584,-1133.60497811,-1133.60497811,-1247.11,0.0100524,0.5,0.286404282584,100,0.532002,-1133.60497811,0.01,6.26794e-10,0.988584,1,100,-1133.6,0.999807,1.00505
1.57222e-05,500.0,0.00989199,1.00002,99.9984320907,99.9984264621,0.310378975225,-1133.61049675,-1133.61049675,-1247.21,0.0101062,0.5,0.310378975225,100,0.553095,-1133.61049675,0.01,1.5724e-09,0.989144,1,100,-1133.61,0.999944,1.01056
1.02772e-05,500.0,0.00990406,1.00001,99.9989467976,99.9992609079,0.445102308268,-1133.71625664,-1133.71625664,-1247.51,0.0101475,0.5,0.445102308268,100,0.661378,-1133.71625664,0.01,1.02841e-09,0.990073,1,100,-1133.72,0.999664,1.01441
1.33513e-05,500.0,0.00986608,1.00001,99.9986751915,99.9992251456,0.467637889897,-1133.73141868,-1133.73141868,-1247.5,0.0100938,0.5,0.467637889897,100,0.678817,-1133.73141868,0.01,1.3374e-09,0.985773,1,100,-1133.73,0.999153,1.00853
0.0088463,500.0,0.00916987,1.00315,99.1493580125,99.6863103468,28.3639411942,-1132.97013284,-1132.97013284,-1246.38,0.0158324,0.5,28.3639411942,100,8.32189,-1132.97013284,0.01,8.66609e-07,0.926472,1,100,-1132.66,1.01034,1.59961
,500.0,0.01,1.0,100.0,100.0,0.186749571504,-1133.54453153,-1133.54453153,-1247.04,0.01,0.5,0.186749571504,100,0.429979,-1133.54453153,0.01,3.50449e-18,1.0,1,100,-1133.54,1.0,1.0
2.31427e-06,500.0,0.00997001,1.0,99.9997711362,99.9997377403,0.189150797399,-1133.47237326,-1133.47237326,-1246.99,0.0100371,0.5,0.189150797399,100,0.432271,-1133.47237326,0.01,2.31392e-10,0.997078,1,100,-1133.47,1.00008,1.00379
113.733,500.0,0.00204408,1.59427,3.56501814966,62.7244594127,167.35700779,-1133.07114181,-1133.07114181,-1228.88,0.526867,0.5,167.35700779,100,281.318,-1133.07114181,0.01,0.00273236,0.417034,1,100,-1077.17,2.0402,107.492
0.000205356,500.0,0.00916268,1.00018,99.9796953067,99.9823363039,5.64866482074,-1133.79706811,-1133.79706811,-1249.37,0.0101914,0.5,5.64866482074,100,2.19179,-1133.79706811,0.01,2.05245e-08,0.916516,1,100,-1133.78,1.00027,1.01941
2.95247,500.0,0.000185717,1.68772,28.0224453861,59.2516706058,1265.88241517,-1130.24558645,-1130.24558645,-1229.73,0.153126,0.5,1265.88241517,100,463.985,-1130.24558645,0.01,0.000259451,0.0198115,1,100,-1079.32,1.06676,16.3348
0.0928609,500.0,0.00599909,1.0807,91.4097829402,92.5328388899,1337.90158109,-1130.37321371,-1130.37321371,-1244.0,0.0292323,0.5,1337.90158109,100,104.296,-1130.37321371,0.01,9.4924e-06,0.593354,1,100,-1123.66,0.989073,2.89129
0.0080384,500.0,0.00823752,1.0101,99.2110656127,98.9998295835,571.266113612,-1130.93816336,-1130.93816336,-1244.27,0.0142339,0.5,571.266113612,100,33.5123,-1130.93816336,0.01,8.03239e-07,0.82406,1,100,-1129.89,1.00037,1.42392
0.108636,500.0,0.00274381,1.09139,90.4162441743,91.6260534239,2480.49271035,-1129.26156064,-1129.26156064,-1253.23,0.0250485,0.5,2480.49271035,100,114.071,-1129.26156064,0.01,1.07066e-05,0.276385,1,100,-1120.57,1.0073,2.52314
0.109354,500.0,0.00542169,1.07224,90.6305802746,93.2624021222,13255.4120956,-1124.40673858,-1124.40673858,-1315.91,0.0327123,0.5,13255.4120956,100,142.251,-1124.40673858,0.01,1.04425e-05,0.554818,1,100,-1112.93,1.02333,3.34755
0.440091,500.0,0.00121262,1.37589,68.7124775691,72.6800704949,4098.5385115,-1117.44435369,-1117.44435369,-1225.69,0.0434416,0.5,4098.5385115,100,185.574,-1117.44435369,0.01,4.59939e-05,0.118616,1,100,-1087.36,0.978185,4.24939
0.0824852,500.0,0.00423194,1.07344,91.9644035594,93.1582097773,8904.57570235,-1115.04545475,-1115.04545475,-1263.0,0.0182371,0.5,8904.57570235,100,132.423,-1115.04545475,0.01,8.82599e-06,0.409115,1,100,-1106.12,0.966732,1.76304
1.57815,500.0,0.000585244,1.84267,40.4790530273,54.2691798178,38560.992508,-1105.05657214,-1105.05657214,-1250.66,0.0664799,0.5,38560.992508,100,330.525,-1105.05657214,0.01,0.000148527,0.0603266,1,100,-981.117,1.03079,6.85271
0.998153,500.0,0.000211667,1.74432,59.4474177859,57.3290155166,49138.8899505,-1063.62436755,-1063.62436755,-1221.29,0.0401009,0.5,49138.8899505,100,342.635,-1063.62436755,0.01,6.8905e-05,0.0254757,1,100,-962.429,1.20358,4.82645
1.35464,500.0,1.98702e-06,2.35508,45.6679538389,42.4614518658,93773.0094621,-1014.66143278,-1014.66143278,-1143.64,0.0403608,0.5,93773.0094621,100,269.763,-1014.66143278,0.01,0.000120174,0.000210965,1,100,-839.296,1.06171,4.28516
10.7777,500.0,0.000605547,1.43967,13.3754534631,69.4604503241,93259.2221294,-876.973117395,-876.973117395,-1027.32,0.258387,0.5,93259.2221294,100,299.109,-876.973117395,0.01,0.00065418,0.0777252,1,100,-791.909,1.28355,33.1653
0.537341,500.0,0.000141038,1.55419,64.5374333204,64.3420083668,125720.941252,-872.262111463,-872.262111463,-1005.97,0.0384423,0.5,125720.941252,100,191.638,-872.262111463,0.01,5.55039e-05,0.0138771,1,100,-761.385,0.983928,3.78244
0.275268,500.0,0.000730337,1.21006,77.3846525036,82.640359225,45588.6567627,-779.479313512,-779.479313512,-955.007,0.0450342,0.5,45588.6567627,100,204.293,-779.479313512,0.01,2.95198e-05,0.0705252,1,100,-739.163,0.965653,4.34874
0.841286,500.0,0.000113504,1.49116,60.3004220001,67.0618402376,74349.6369069,-756.666441191,-756.666441191,-916.352,0.0456572,0.5,74349.6369069,100,150.482,-756.666441191,0.01,6.65013e-05,0.0127664,1,100,-676.73,1.12475,5.13531
0.378805,500.0,0.000481084,1.31849,71.0658591892,75.8442463045,89800.5275431,-740.244448036,-740.244448036,-904.65,0.032885,0.5,89800.5275431,100,159.995,-740.244448036,0.01,4.11258e-05,0.0461713,1,100,-679.204,0.959734,3.15609
0.16602,500.0,0.00149956,1.15145,85.4461099954,86.8473667733,11707.7686942,-661.007492003,-661.007492003,-767.483,0.0226768,0.5,11707.7686942,100,95.0795,-661.007492003,0.01,1.72049e-05,0.147305,1,100,-639.936,0.982322,2.22759
0.0917244,500.0,0.00303362,1.08621,91.9286420023,92.063066312,22510.8312954,-648.235271164,-648.235271164,-835.946,0.0219662,0.5,22510.8312954,100,93.6571,-648.235271164,0.01,8.86876e-06,0.308512,1,100,-631.642,1.01698,2.23391
0.0355223,500.0,0.00553759,1.04677,96.8689508947,95.5320154257,23418.8135663,-634.22526527,-634.22526527,-825.193,0.0129393,0.5,23418.8135663,100,110.317,-634.22526527,0.01,3.26488e-06,0.577614,1,100,-624.679,1.04308,1.34967
0.0450304,500.0,0.00360879,1.04447,95.8572387318,95.7420475261,22187.3912717,-633.630199136,-633.630199136,-825.571,0.0136741,0.5,22187.3912717,100,123.413,-633.630199136,0.01,4.36544e-06,0.366523,1,100,-625.37,1.01564,1.38879
0.147147,500.0,0.00159478,1.1327,87.6121528489,88.2845486401,3826.12410624,-615.093219858,-615.093219858,-693.256,0.0174915,0.5,3826.12410624,100,54.1324,-615.093219858,0.01,1.42823e-05,0.161874,1,100,-603.042,1.01503,1.77543
0.453539,500.0,0.00225215,1.20047,72.2582255676,83.3007671596,2914.35691604,-601.561182701,-601.561182701,-674.683,0.0481435,0.5,2914.35691604,100,67.4921,-601.561182701,0.01,3.87803e-05,0.243556,1,100,-587.227,1.08144,5.20642
0.0623983,500.0,0.00429056,1.06143,94.2649576381,94.2123255786,2859.95736358,-596.310153815,-596.310153815,-681.959,0.0178665,0.5,2859.95736358,100,49.4798,-596.310153815,0.01,6.14547e-06,0.432338,1,100,-591.342,1.00765,1.80032
0.102819,500.0,0.00249068,1.10038,90.2819359564,90.8773568523,6044.18906785,-608.000486406,-608.000486406,-701.16,0.0183797,0.5,6044.18906785,100,64.4896,-608.000486406,0.01,1.08729e-05,0.242205,1,100,-596.248,0.972445,1.78732
0.115678,500.0,0.00185609,1.08491,90.2349418089,92.1738249486,39589.3553441,-624.643652599,-624.643652599,-811.154,0.0229733,0.5,39589.3553441,100,126.417,-624.643652599,0.01,1.09311e-05,0.190938,1,100,-606.946,1.02871,2.36328
0.0891749,500.0,0.00321994,1.09323,92.3746418171,91.4717399198,3590.33564208,-598.203345304,-598.203345304,-673.912,0.0167119,0.5,3590.33564208,100,57.6276,-598.203345304,0.01,8.3382e-06,0.332991,1,100,-591.019,1.03415,1.72827
0.0557831,500.0,0.00398325,1.06018,94.8474306664,94.3237584641,1765.64147869,-585.122427578,-585.122427578,-652.217,0.0166501,0.5,1765.64147869,100,42.1955,-585.122427578,0.01,5.48739e-06,0.401612,1,100,-581.234,1.00825,1.67875
0.128161,500.0,0.00268357,1.11479,87.8842050848,89.7028333155,2792.4985984,-587.102027305,-587.102027305,-654.992,0.0207589,0.5,2792.4985984,100,51.9644,-587.102027305,0.01,1.39254e-05,0.257446,1,100,-578.678,0.959342,1.99149
0.0802976,500.0,0.00146363,1.07401,92.3559381685,93.1087637544,23958.2067063,-612.556067502,-612.556067502,-798.436,0.014205,0.5,23958.2067063,100,73.7637,-612.556067502,0.01,8.36033e-06,0.14344,1,100,-595.247,0.98003,1.39213
0.11436,500.0,0.00159749,1.09958,90.2457776765,90.9437122207,2227.61492461,-584.734675185,-584.734675185,-649.937,0.0168557,0.5,2227.61492461,100,49.4105,-584.734675185,0.01,1.09177e-05,0.163497,1,100,-578.243,1.02346,1.72511
0.0348136,500.0,0.00133929,1.03546,96.9171840967,96.5752020271,21189.8360843,-599.996059876,-599.996059876,-788.333,0.0140796,0.5,21189.8360843,100,60.1064,-599.996059876,0.01,3.21299e-06,0.139411,1,100,-588.889,1.04093,1.46558
0.115006,500.0,0.00177559,1.09144,90.0328568373,91.6219202991,2832.2097019,-579.004583927,-579.004583927,-646.749,0.0166286,0.5,2832.2097019,100,52.8492,-579.004583927,0.01,1.11824e-05,0.180067,1,100,-572.007,1.01413,1.68635
0.0253085,500.0,0.00575156,1.02235,97.6171968237,97.8134540653,9163.25489471,-586.782393263,-586.782393263,-724.924,0.0124928,0.5,9163.25489471,100,73.1709,-586.782393263,0.01,2.46563e-06,0.582712,1,100,-583.471,1.01314,1.2657
0.0798581,500.0,0.00527756,1.06111,92.7812652982,94.2405640723,1992.02509291,-578.00431031,-578.00431031,-648.776,0.0188206,0.5,1992.02509291,100,46.028,-578.00431031,0.01,7.85892e-06,0.532,1,100,-573.769,1.00804,1.89719
0.13204,500.0,0.00217834,1.10018,88.1065027597,90.8946087952,4513.57743331,-579.448198699,-579.448198699,-672.138,0.0242647,0.5,4513.57743331,100,66.5776,-579.448198699,0.01,1.36353e-05,0.214361,1,100,-569.289,0.984058,2.38779
0.400463,500.0,0.00303856,1.14655,74.0026959305,87.2184528726,1521.29206264,-572.435152965,-572.435152965,-635.194,0.0524326,0.5,1521.29206264,100,51.3399,-572.435152965,0.01,3.54851e-05,0.322794,1,100,-563.988,1.06233,5.57006
0.0615374,500.0,0.00371279,1.05197,94.0918152433,95.0596584174,1875.72344911,-572.640545468,-572.640545468,-641.911,0.015465,0.5,1875.72344911,100,43.6762,-572.640545468,0.01,6.34262e-06,0.365709,1,100,-569.067,0.984998,1.52329
0.111931,500.0,0.00389112,1.06602,90.0762312075,93.8072889735,2789.44707968,-572.679468578,-572.679468578,-643.384,0.0267303,0.5,2789.44707968,100,52.593,-572.679468578,0.01,1.11284e-05,0.390243,1,100,-568.709,1.00291,2.6808
0.109032,500.0,0.00412335,1.08169,90.4686375816,92.4481160433,2179.69845383,-569.23728748,-569.23728748,-635.448,0.0252857,0.5,2179.69845383,100,45.9744,-569.23728748,0.01,1.06419e-05,0.417367,1,100,-563.405,1.0122,2.55943
0.0754681,500.0,0.00550741,1.06727,92.680082103,93.696894421,2644.24599606,-572.612695093,-572.612695093,-648.159,0.0196138,0.5,2644.24599606,100,52.6467,-572.612695093,0.01,7.97781e-06,0.535657,1,100,-567.187,0.972613,1.90766
0.145935,500.0,0.00441707,1.13976,86.9616874979,87.7375753071,2423.41861845,-566.401758842,-566.401758842,-628.991,0.0206341,0.5,2423.41861845,100,51.6638,-566.401758842,0.01,1.51446e-05,0.433596,1,100,-558.098,0.981638,2.02552
0.0952646,500.0,0.00359582,1.08482,90.8217189049,92.1815634192,2447.88080972,-563.147057564,-563.147057564,-636.944,0.0183627,0.5,2447.88080972,100,48.5757,-563.147057564,0.01,1.02079e-05,0.347372,1,100,-556.61,0.966045,1.77392
0.17396,500.0,0.00203232,1.08332,86.6292416138,92.3084101084,3254.90088979,-570.724940901,-570.724940901,-641.51,0.0298821,0.5,3254.90088979,100,50.9744,-570.724940901,0.01,1.55904e-05,0.214678,1,100,-563.488,1.05632,3.15651
0.0337056,500.0,0.00440795,1.03276,96.7468211485,96.8275463407,1869.85817731,-557.353292519,-557.353292519,-622.199,0.0139569,0.5,1869.85817731,100,43.8639,-557.353292519,0.01,3.39652e-06,0.439107,1,100,-555.275,0.996171,1.39035
1.59848,500.0,0.00234127,1.41415,41.8247545217,70.7139577364,2765.98542072,-563.532047879,-563.532047879,-628.013,0.118317,0.5,2765.98542072,100,120.56,-563.532047879,0.01,0.000140498,0.249729,1,100,-545.455,1.06664,12.6202
0.175845,500.0,0.0017816,1.13848,85.980071069,87.8365462342,1926.99688564,-553.232180346,-553.232180346,-615.488,0.0271542,0.5,1926.99688564,100,52.3666,-553.232180346,0.01,1.64708e-05,0.184086,1,100,-545.305,1.03326,2.80573
0.301735,500.0,0.00441981,1.15581,79.7988838222,86.5190627245,2206.16840118,-554.075442477,-554.075442477,-620.712,0.0391553,0.5,2206.16840118,100,66.7282,-554.075442477,0.01,2.55708e-05,0.480114,1,100,-544.163,1.08628,4.25335
0.143226,500.0,0.00229415,1.10444,87.8325559466,90.543401286,2350.65058208,-551.114530756,-551.114530756,-615.198,0.0220403,0.5,2350.65058208,100,50.0389,-551.114530756,0.01,1.39929e-05,0.232102,1,100,-544.969,1.01171,2.22984
22.2066,500.0,0.00232552,1.2746,9.32397737362,78.4556982364,2385.10861958,-545.236881564,-545.236881564,-611.758,0.318299,0.5,2385.10861958,100,69.3063,-545.236881564,0.01,0.000982327,0.34965,1,100,-530.593,1.50353,47.8574
0.135149,500.0,0.00114836,1.12012,87.6762710898,89.2758220752,2034.62420228,-542.111391635,-542.111391635,-603.662,0.021045,0.5,2034.62420228,100,46.8016,-542.111391635,0.01,1.41979e-05,0.112039,1,100,-534.407,0.975649,2.05325
0.0928309,500.0,0.00402253,1.07915,92.485515811,92.6654349729,1848.706648,-542.039614909,-542.039614909,-606.408,0.0212653,0.5,1848.706648,100,46.1887,-542.039614909,0.01,8.20713e-06,0.427809,1,100,-537.063,1.06353,2.26163
0.107408,500.0,0.00363285,1.10265,90.9041940093,90.6903502537,2156.11385667,-534.902810073,-534.902810073,-604.527,0.0203412,0.5,2156.11385667,100,43.8518,-534.902810073,0.01,1.0107e-05,0.374502,1,100,-528.201,1.03088,2.09693
0.101532,500.0,0.00420864,1.08165,91.3174990762,92.4512338006,1553.05231932,-537.345705014,-537.345705014,-597.779,0.0198032,0.5,1553.05231932,100,44.428,-537.345705014,0.01,9.60411e-06,0.432727,1,100,-532.669,1.02819,2.03614
0.134082,500.0,0.000985245,1.10741,88.0149084612,90.3005040659,2113.20383653,-540.785441837,-540.785441837,-606.51,0.0175076,0.5,2113.20383653,100,44.5794,-540.785441837,0.01,1.37547e-05,0.0972757,1,100,-533.702,0.987325,1.72857
0.195129,500.0,0.00292894,1.15336,83.8636532936,86.7032865378,2374.47767638,-530.513041193,-530.513041193,-589.714,0.0247051,0.5,2374.47767638,100,51.5381,-530.513041193,0.01,1.94356e-05,0.293476,1,100,-520.773,1.00199,2.47543
0.0465795,500.0,0.00532273,1.05429,95.5369414241,94.8506651277,1839.96697527,-521.419938513,-521.419938513,-584.204,0.0153413,0.5,1839.96697527,100,41.6865,-521.419938513,0.01,4.71876e-06,0.528832,1,100,-518.107,0.993537,1.52421
0.163646,500.0,0.00208498,1.13764,85.6661416161,87.9010851246,1650.61493643,-523.709259556,-523.709259556,-580.484,0.0193839,0.5,1650.61493643,100,43.2912,-523.709259556,0.01,1.69012e-05,0.205161,1,100,-515.472,0.983995,1.90737
0.248793,500.0,0.00211652,1.24641,78.3316268254,80.230221475,1826.73088652,-521.282915098,-521.282915098,-578.091,0.0289746,0.5,1826.73088652,100,56.3064,-521.282915098,0.01,2.79417e-05,0.199717,1,100,-510.958,0.94361,2.73407
0.31495,500.0,0.00125215,1.23184,77.3559061066,81.1796479528,1891.70805808,-509.51814916,-509.51814916,-566.438,0.0337477,0.5,1891.70805808,100,58.8293,-509.51814916,0.01,2.95683e-05,0.12923,1,100,-497.171,1.03207,3.48299
0.15151,500.0,0.00109738,1.12796,86.0714027027,88.6553663575,1716.59926459,-510.920931634,-510.920931634,-567.002,0.0177456,0.5,1716.59926459,100,43.0635,-510.920931634,0.01,1.63461e-05,0.10565,1,100,-503.211,0.962752,1.70846
0.110957,500.0,0.00137639,1.10019,89.7262931231,90.8935352812,1454.02945769,-502.559212128,-502.559212128,-560.638,0.0172778,0.5,1454.02945769,100,37.5896,-502.559212128,0.01,1.15657e-05,0.134813,1,100,-496.189,0.979468,1.6923
0.11015,500.0,0.00216204,1.08222,89.2247167476,92.4027998619,1514.0360353,-503.278067537,-503.278067537,-562.47,0.0239332,0.5,1514.0360353,100,39.8892,-503.278067537,0.01,1.21985e-05,0.205448,1,100,-498.314,0.950253,2.27426
0.119253,500.0,0.000608737,1.1067,89.3245222345,90.3587092782,2105.22034654,-502.333654481,-502.333654481,-560.703,0.0174194,0.5,2105.22034654,100,49.5736,-502.333654481,0.01,1.20721e-05,0.0605024,1,100,-495.751,0.993901,1.73131
0.38518,500.0,0.00230213,1.20745,73.4881891727,82.8188759643,1961.2822225,-505.257270672,-505.257270672,-562.816,0.0570873,0.5,1961.2822225,100,66.1462,-505.257270672,0.01,3.64407e-05,0.236684,1,100,-494.78,1.02811,5.86918
0.0656721,500.0,0.00387729,1.06657,93.7744092069,93.7580633858,1364.83525876,-495.869688729,-495.869688729,-554.858,0.0173374,0.5,1364.83525876,100,38.7118,-495.869688729,0.01,6.70599e-06,0.383696,1,100,-492.253,0.989599,1.71571
0.0969586,500.0,0.00270768,1.08281,90.9292054534,92.3527288264,1483.65785612,-501.210963109,-501.210963109,-560.124,0.0239038,0.5,1483.65785612,100,41.546,-501.210963109,0.01,1.00764e-05,0.265606,1,100,-496.628,0.980935,2.3448
0.127641,500.0,0.00152262,1.08743,89.0853641456,91.9598010883,1485.29017432,-490.806760502,-490.806760502,-548.626,0.0170429,0.5,1485.29017432,100,36.265,-490.806760502,0.01,1.23757e-05,0.154633,1,100,-484.612,1.01557,1.73083
0.833132,500.0,0.00236026,1.22802,56.9261225938,81.4319253498,1409.82926039,-496.339731996,-496.339731996,-553.838,0.0850128,0.5,1409.82926039,100,68.7894,-496.339731996,0.01,7.64306e-05,0.246424,1,100,-487.306,1.04406,8.8758
0.0535418,500.0,0.00293825,1.06195,95.0370930573,94.1667753675,1737.13833535,-493.014362272,-493.014362272,-551.711,0.0142245,0.5,1737.13833535,100,41.6777,-493.014362272,0.01,5.27483e-06,0.296027,1,100,-489.594,1.00749,1.43311
0.102138,500.0,0.00269097,1.10388,91.117881067,90.5897877029,2078.48525434,-493.015390455,-493.015390455,-557.99,0.0154666,0.5,2078.48525434,100,40.7535,-493.015390455,0.01,9.84639e-06,0.274071,1,100,-486.593,1.01848,1.57524
