MaxVanillaIw,VarRet,Delta,BatchSize,AvgRet,ESSClassic,MinVanillaIw,AvgVanillaIw,VarJ,AvgNormIw,AvgDiscRet,VarDiscRet,ESSRenyi,MaxNormIw,Bound,eRenyi2,EpsThisIter,MinNormIw,VarNormIw,IterType,VanillaAvgRet,VarVanillaIw,AvgEpLen,J
1.30646,1357.89001617,0.2,200,-64.7311663835,199.469962126,0.962464,1.00269,50.4342,0.005,-64.7311663835,1357.89001617,199.691533697,0.00651473,-127.469,1.00154,100,0.0047994,6.67609e-08,1,-64.7311663835,0.00268484,93.26,-68.4306
1.0,6124.04998392,0.2,200,-80.467825976,100.0,1.0,1.0,77.864,0.01,-80.467825976,6124.04998392,200.0,0.01,-163.896,1.0,100,0.01,3.50449e-18,2,-80.467825976,,111.95,-80.4678
1.08958,3796.92317782,0.2,200,-72.4311675018,199.795534281,0.859723,1.00125,69.997,0.005,-72.4311675018,3796.92317782,199.723198187,0.00544111,-135.399,1.00139,100,0.00429325,2.57148e-08,1,-72.4311675018,0.00103117,102.25,-76.3654
1.0,8383.73582325,0.2,200,-86.543774534,100.0,1.0,1.0,91.1038,0.01,-86.543774534,8383.73582325,200.0,0.01,-169.98,1.0,100,0.01,3.50449e-18,2,-86.543774534,,118.79,-86.5438
1.46561,3754.84425826,0.2,200,-74.4479381049,195.888550318,0.664608,1.00165,72.6946,0.005,-74.4479381049,3754.84425826,195.26652659,0.00731597,-138.717,1.02424,100,0.00331757,5.27366e-07,1,-74.4479381049,0.0211642,105.87,-79.0078
1.0,5007.16564932,0.2,200,-75.4984180059,100.0,1.0,1.0,70.4066,0.01,-75.4984180059,5007.16564932,200.0,0.01,-158.927,1.0,100,0.01,3.50449e-18,2,-75.4984180059,,105.87,-75.4984
1.52499,1367.01762121,0.2,200,-64.53030745,191.380317785,0.386284,1.00361,43.4618,0.005,-64.53030745,1367.01762121,191.691020493,0.00759748,-127.531,1.04335,100,0.00192447,1.13165e-06,1,-64.53030745,0.0455936,92.89,-67.273
1.0,1354.95538245,0.2,200,-65.1582501228,100.0,1.0,1.0,36.6252,0.01,-65.1582501228,1354.95538245,200.0,0.01,-148.557,1.0,100,0.01,3.50449e-18,2,-65.1582501228,,93.9,-65.1582
1.27945,3802.85392159,0.2,200,-72.1186148815,198.319091241,0.829203,1.00821,47.4549,0.005,-72.1186148815,3802.85392159,198.086062487,0.00634515,-127.319,1.00966,100,0.00411225,2.12964e-07,1,-72.1186148815,0.00865901,101.64,-68.0444
1.0,1356.11288946,0.2,200,-64.9285500167,100.0,1.0,1.0,36.6409,0.01,-64.9285500167,1356.11288946,200.0,0.01,-148.353,1.0,100,0.01,3.50449e-18,2,-64.9285500167,,93.57,-64.9286
1.27783,3800.99127362,0.2,200,-71.8566728956,197.330705778,0.513672,0.991463,45.2275,0.005,-71.8566728956,3800.99127362,197.73854697,0.00644418,-127.057,1.01144,100,0.00259047,3.39879e-07,1,-71.8566728956,0.013364,101.9,-67.7282
1.0,3794.34917644,0.2,200,-71.560750529,100.0,1.0,1.0,61.2895,0.01,-71.560750529,3794.34917644,200.0,0.01,-154.988,1.0,100,0.01,3.50449e-18,2,-71.560750529,,101.86,-71.5607
1.33986,3832.68858214,0.2,200,-72.3776571402,198.560232151,0.91732,1.00819,58.4596,0.005,-72.3776571402,3832.68858214,198.254784783,0.00664487,-130.654,1.0088,100,0.00454934,1.82187e-07,1,-72.3776571402,0.00740736,102.4,-71.4031
1.0,4965.93483448,0.2,200,-76.7527428138,100.0,1.0,1.0,70.1161,0.01,-76.7527428138,4965.93483448,200.0,0.01,-160.18,1.0,100,0.01,3.50449e-18,2,-76.7527428138,,107.82,-76.7527
1.41261,1379.33319949,0.2,200,-66.0172160098,198.972811835,0.929099,1.0009,53.4472,0.005,-66.0172160098,1379.33319949,198.805546813,0.00705669,-130.165,1.00601,100,0.00464132,1.29709e-07,1,-66.0172160098,0.00519772,95.04,-70.9962
1.0,8387.36281462,0.2,200,-86.8750090738,100.0,1.0,1.0,91.1235,0.01,-86.8750090738,8387.36281462,200.0,0.01,-170.304,1.0,100,0.01,3.50449e-18,2,-86.8750090738,,119.14,-86.875
1.39349,2607.05787938,0.2,200,-69.2130606024,197.197283526,0.832805,0.984968,69.5534,0.005,-69.2130606024,2607.05787938,196.335936679,0.0070738,-136.413,1.01866,100,0.00422757,3.571e-07,1,-69.2130606024,0.0138578,98.44,-76.8725
1.0,4959.32872491,0.2,200,-77.1453052296,100.0,1.0,1.0,70.0695,0.01,-77.1453052296,4959.32872491,200.0,0.01,-160.573,1.0,100,0.01,3.50449e-18,2,-77.1453052296,,108.65,-77.1453
1.27976,3805.58656343,0.2,200,-71.5682356203,198.731493175,0.796501,1.00407,63.8667,0.005,-71.5682356203,3805.58656343,198.814334309,0.00637291,-133.188,1.00596,100,0.00396638,1.60369e-07,1,-71.5682356203,0.006467,101.47,-74.0202
1.0,3796.35325813,0.2,200,-72.7451719227,100.0,1.0,1.0,61.3057,0.01,-72.7451719227,3796.35325813,200.0,0.01,-156.173,1.0,100,0.01,3.50449e-18,2,-72.7451719227,,102.79,-72.7452
1.28093,8369.93957568,0.2,200,-87.4062961565,195.748822478,0.27707,1.00004,74.1842,0.005,-87.4062961565,8369.93957568,195.963051915,0.00640437,-138.499,1.0206,100,0.00138529,5.45671e-07,1,-87.4062961565,0.0218287,119.81,-78.9026
1.0,1360.66480961,0.2,200,-65.357973654,100.0,1.0,1.0,36.7023,0.01,-65.357973654,1360.66480961,200.0,0.01,-148.758,1.0,100,0.01,3.50449e-18,2,-65.357973654,,94.32,-65.358
1.25396,6122.64698793,0.2,200,-80.421024617,193.408962848,0.366431,1.01042,54.4285,0.005,-80.421024617,6122.64698793,193.706384296,0.00620518,-130.979,1.03249,100,0.00181327,8.5623e-07,1,-80.421024617,0.0349664,111.47,-71.0352
1.0,1349.18425158,0.2,200,-63.4773106797,100.0,1.0,1.0,36.5471,0.01,-63.4773106797,1349.18425158,200.0,0.01,-146.901,1.0,100,0.01,3.50449e-18,2,-63.4773106797,,91.64,-63.4773
1.65394,4992.6519538,0.2,200,-76.4125315885,196.170204956,0.507064,0.995909,52.3958,0.005,-76.4125315885,4992.6519538,197.340240212,0.00830368,-128.515,1.01348,100,0.00254574,4.90518e-07,1,-76.4125315885,0.0194605,107.32,-69.1268
1.0,2575.42215022,0.2,200,-68.1475438742,100.0,1.0,1.0,50.4942,0.01,-68.1475438742,2575.42215022,200.0,0.01,-151.555,1.0,100,0.01,3.50449e-18,2,-68.1475438742,,97.48,-68.1475
1.50695,2612.75289386,0.2,200,-68.5286828403,196.811873814,0.72016,1.01287,44.9096,0.005,-68.5286828403,2612.75289386,196.942748821,0.00743903,-126.84,1.01552,100,0.00355505,4.07005e-07,1,-68.5286828403,0.0167019,97.92,-67.3924
1.0,4950.60819465,0.2,200,-76.4663610274,100.0,1.0,1.0,70.0079,0.01,-76.4663610274,4950.60819465,200.0,0.01,-159.893,1.0,100,0.01,3.50449e-18,2,-76.4663610274,,107.72,-76.4664
1.46292,8366.69030592,0.2,200,-86.8393803139,191.497543699,0.317578,1.01498,72.1838,0.005,-86.8393803139,8366.69030592,189.855700435,0.00720663,-138.928,1.05343,100,0.00156445,1.11557e-06,1,-86.8393803139,0.0459702,119.23,-78.3794
1.0,5018.99586437,0.2,200,-74.7794058385,100.0,1.0,1.0,70.4898,0.01,-74.7794058385,5018.99586437,200.0,0.01,-158.206,1.0,100,0.01,3.50449e-18,2,-74.7794058385,,104.98,-74.7794
1.36328,9459.40982445,0.2,200,-90.3559568444,196.259953395,0.694079,1.01831,81.7515,0.005,-90.3559568444,9459.40982445,195.765512411,0.00669381,-140.899,1.02163,100,0.00340799,4.78808e-07,1,-90.3559568444,0.0198602,123.43,-81.2726
1.0,2613.51932036,0.2,200,-68.4484751955,100.0,1.0,1.0,50.8663,0.01,-68.4484751955,2613.51932036,200.0,0.01,-151.877,1.0,100,0.01,3.50449e-18,2,-68.4484751955,,97.46,-68.4485
1.27643,5053.37808576,0.2,200,-74.1537628898,195.60347136,0.449687,0.998708,55.7426,0.005,-74.1537628898,5053.37808576,195.249437634,0.00639041,-129.706,1.02433,100,0.00225134,5.64745e-07,1,-74.1537628898,0.0225315,103.96,-69.9993
1.0,2621.13828709,0.2,200,-66.0182045463,100.0,1.0,1.0,50.9404,0.01,-66.0182045463,2621.13828709,200.0,0.01,-149.325,1.0,100,0.01,3.50449e-18,2,-66.0182045463,,93.96,-66.0182
1.06083,8403.23174311,0.2,200,-86.3693113001,199.595951151,0.796835,1.00989,73.8227,0.005,-86.3693113001,8403.23174311,199.290678289,0.00525218,-135.086,1.00356,100,0.00394514,5.08687e-08,1,-86.3693113001,0.00207521,118.44,-75.9882
1.0,2631.89987478,0.2,200,-67.9599060541,100.0,1.0,1.0,51.0449,0.01,-67.9599060541,2631.89987478,200.0,0.01,-151.388,1.0,100,0.01,3.50449e-18,2,-67.9599060541,,96.79,-67.9599
1.76505,2613.9824779,0.2,200,-69.0656046556,197.706023235,0.928504,1.0128,48.2401,0.005,-69.0656046556,2613.9824779,198.521585232,0.00871372,-127.251,1.00745,100,0.00458384,2.91523e-07,1,-69.0656046556,0.0119614,98.3,-68.0388
1.0,3815.97910552,0.2,200,-71.3186888054,100.0,1.0,1.0,61.464,0.01,-71.3186888054,3815.97910552,200.0,0.01,-154.745,1.0,100,0.01,3.50449e-18,2,-71.3186888054,,100.83,-71.3187
1.39732,1346.08041483,0.2,200,-64.5495635214,198.308354947,0.804904,1.00697,47.0885,0.005,-64.5495635214,1346.08041483,198.465646201,0.00693826,-126.679,1.00773,100,0.00399668,2.14334e-07,1,-64.5495635214,0.00869319,93.2,-67.4594
1.0,2590.0514042,0.2,200,-68.9377309199,100.0,1.0,1.0,50.6374,0.01,-68.9377309199,2590.0514042,200.0,0.01,-152.365,1.0,100,0.01,3.50449e-18,2,-68.9377309199,,98.45,-68.9377
1.19209,4984.17548312,0.2,200,-75.3902837846,197.519100887,0.582915,0.999133,58.1421,0.005,-75.3902837846,4984.17548312,197.438312943,0.00596562,-130.827,1.01297,100,0.00291711,3.15579e-07,1,-75.3902837846,0.0126013,105.45,-71.4527
1.0,5006.68760438,0.2,200,-74.8554900666,100.0,1.0,1.0,70.4033,0.01,-74.8554900666,5006.68760438,200.0,0.01,-158.282,1.0,100,0.01,3.50449e-18,2,-74.8554900666,,104.66,-74.8555
1.20217,3780.79861073,0.2,200,-73.1245961069,195.484242909,0.413611,1.01195,60.8635,0.005,-73.1245961069,3780.79861073,195.632017845,0.00593989,-132.125,1.02233,100,0.00204364,5.80408e-07,1,-73.1245961069,0.0237743,104.02,-72.4771
1.0,2596.51957076,0.2,200,-68.6960284501,100.0,1.0,1.0,50.7006,0.01,-68.6960284501,2596.51957076,200.0,0.01,-152.12,1.0,100,0.01,3.50449e-18,2,-68.6960284501,,98.11,-68.696
1.22453,2578.94328156,0.2,200,-67.9204177429,199.007030423,0.720176,1.00487,49.0103,0.005,-67.9204177429,2578.94328156,198.687803388,0.00609299,-127.084,1.0066,100,0.00358344,1.2536e-07,1,-67.9204177429,0.00506333,97.4,-67.8971
1.0,2617.96195513,0.2,200,-68.8899393849,100.0,1.0,1.0,50.9096,0.01,-68.8899393849,2617.96195513,200.0,0.01,-152.326,1.0,100,0.01,3.50449e-18,2,-68.8899393849,,98.27,-68.8899
1.69644,6136.47612717,0.2,200,-79.2098118947,196.371974959,0.5483,1.00291,62.5303,0.005,-79.2098118947,6136.47612717,196.738754421,0.00845759,-132.442,1.01658,100,0.00273354,4.64194e-07,1,-79.2098118947,0.0186761,110.77,-72.9574
1.0,3854.82997163,0.2,200,-70.8463361262,100.0,1.0,1.0,61.7761,0.01,-70.8463361262,3854.82997163,200.0,0.01,-154.274,1.0,100,0.01,3.50449e-18,2,-70.8463361262,,99.99,-70.8463
1.52667,7312.22269152,0.2,200,-81.6351077403,195.225836814,0.565367,1.01553,67.8882,0.005,-81.6351077403,7312.22269152,194.488207689,0.00751659,-134.37,1.02834,100,0.00278359,6.14432e-07,1,-81.6351077403,0.0253468,112.61,-74.5476
1.0,6187.24133468,0.2,200,-78.5489178677,100.0,1.0,1.0,78.2647,0.01,-78.5489178677,6187.24133468,200.0,0.01,-161.977,1.0,100,0.01,3.50449e-18,2,-78.5489178677,,109.29,-78.5489
1.89198,6174.61806905,0.2,200,-78.2885888506,189.028420819,0.206773,1.00346,66.5567,0.005,-78.2885888506,6174.61806905,189.957678151,0.00942723,-135.984,1.05287,100,0.0010303,1.45834e-06,1,-78.2885888506,0.0587387,108.81,-75.4517
1.0,4992.43074834,0.2,200,-74.4732174733,100.0,1.0,1.0,70.303,0.01,-74.4732174733,4992.43074834,200.0,0.01,-157.902,1.0,100,0.01,3.50449e-18,2,-74.4732174733,,105.04,-74.4732
1.23563,1338.32427337,0.2,200,-65.4227890405,195.029575163,0.30333,1.0092,47.8995,0.005,-65.4227890405,1338.32427337,194.743558641,0.00612183,-128.213,1.02699,100,0.00150282,6.40321e-07,1,-65.4227890405,0.0260864,95.11,-68.4291
1.0,1363.223806,0.2,200,-63.8051407337,100.0,1.0,1.0,36.7368,0.01,-63.8051407337,1363.223806,200.0,0.01,-147.221,1.0,100,0.01,3.50449e-18,2,-63.8051407337,,91.93,-63.8051
1.15777,2584.75877672,0.2,200,-69.483065819,198.295251974,0.645795,1.01516,38.9076,0.005,-69.483065819,2584.75877672,197.807206188,0.00570239,-125.299,1.01109,100,0.00318076,2.16005e-07,1,-69.483065819,0.00890415,99.16,-65.9888
1.0,3793.11778329,0.2,200,-72.0171283571,100.0,1.0,1.0,61.2796,0.01,-72.0171283571,3793.11778329,200.0,0.01,-155.444,1.0,100,0.01,3.50449e-18,2,-72.0171283571,,101.96,-72.0171
1.21953,2569.74749108,0.2,200,-68.5695267455,195.935780147,0.558142,0.99199,50.3537,0.005,-68.5695267455,2569.74749108,196.224702637,0.00614688,-128.743,1.01924,100,0.00281325,5.21169e-07,1,-68.5695267455,0.0205141,98.12,-69.1851
1.0,3788.74928511,0.2,200,-71.8939871709,100.0,1.0,1.0,61.2443,0.01,-71.8939871709,3788.74928511,200.0,0.01,-155.321,1.0,100,0.01,3.50449e-18,2,-71.8939871709,,101.99,-71.894
1.9359,4968.05097542,0.2,200,-76.3352034763,196.052989325,0.618875,0.998487,62.9143,0.005,-76.3352034763,4968.05097542,197.415080661,0.00969416,-132.739,1.01309,100,0.00309906,5.05844e-07,1,-76.3352034763,0.0201725,106.96,-73.3615
1.0,7280.64198481,0.2,200,-83.5527616146,100.0,1.0,1.0,84.899,0.01,-83.5527616146,7280.64198481,200.0,0.01,-166.981,1.0,100,0.01,3.50449e-18,2,-83.5527616146,,115.68,-83.5528
1.2722,2587.13595729,0.2,200,-68.9224737461,192.205181203,0.27504,1.01852,60.0278,0.005,-68.9224737461,2587.13595729,190.286302512,0.00624531,-133.97,1.05105,100,0.00135019,1.01896e-06,1,-68.9224737461,0.0422821,98.42,-73.4896
1.0,2612.18916733,0.2,200,-68.5097432582,100.0,1.0,1.0,50.8534,0.01,-68.5097432582,2612.18916733,200.0,0.01,-151.937,1.0,100,0.01,3.50449e-18,2,-68.5097432582,,98.06,-68.5098
1.28881,2586.67319839,0.2,200,-68.1591173314,198.470170048,0.852714,0.995879,47.5728,0.005,-68.1591173314,2586.67319839,198.213396889,0.00647071,-127.036,1.00901,100,0.00428121,1.93676e-07,1,-68.1591173314,0.00768332,97.15,-67.7784
1.0,1353.07848888,0.2,200,-64.2008576235,100.0,1.0,1.0,36.5998,0.01,-64.2008576235,1353.07848888,200.0,0.01,-147.623,1.0,100,0.01,3.50449e-18,2,-64.2008576235,,92.36,-64.2009
1.20454,3811.56523056,0.2,200,-71.142800328,194.983064927,0.480282,1.00216,40.4704,0.005,-71.142800328,3811.56523056,194.485276772,0.00600971,-125.815,1.02836,100,0.00239623,6.46484e-07,1,-71.142800328,0.0259714,100.63,-65.992
1.0,3852.52442091,0.2,200,-70.0512220624,100.0,1.0,1.0,61.7576,0.01,-70.0512220624,3852.52442091,200.0,0.01,-153.48,1.0,100,0.01,3.50449e-18,2,-70.0512220624,,99.02,-70.0512
1.18514,3843.97400797,0.2,200,-69.9745134984,197.500043149,0.584564,1.01929,57.8773,0.005,-69.9745134984,3843.97400797,196.710473862,0.00581359,-128.464,1.01672,100,0.00286751,3.18046e-07,1,-69.9745134984,0.0132173,98.98,-68.9737
1.0,2605.1892871,0.2,200,-67.8579174916,100.0,1.0,1.0,50.7852,0.01,-67.8579174916,2605.1892871,200.0,0.01,-151.286,1.0,100,0.01,3.50449e-18,2,-67.8579174916,,97.03,-67.8579
1.42759,7307.12220712,0.2,200,-82.5008421378,197.947397699,0.647483,0.99719,67.0057,0.005,-82.5008421378,7307.12220712,197.701660875,0.00715805,-133.824,1.01163,100,0.00324654,2.60537e-07,1,-82.5008421378,0.010363,113.77,-74.4896
1.0,3777.7904532,0.2,200,-72.1580930902,100.0,1.0,1.0,61.1556,0.01,-72.1580930902,3777.7904532,200.0,0.01,-155.58,1.0,100,0.01,3.50449e-18,2,-72.1580930902,,102.15,-72.1581
1.24463,7372.51438059,0.2,200,-81.134224648,192.086869669,0.146317,1.01411,65.4706,0.005,-81.134224648,7372.51438059,191.993371811,0.00613657,-134.081,1.0417,100,0.000721406,1.03506e-06,1,-81.134224648,0.0425792,112.18,-73.8706
1.0,6185.12279466,0.2,200,-78.1646129565,100.0,1.0,1.0,78.2513,0.01,-78.1646129565,6185.12279466,200.0,0.01,-161.593,1.0,100,0.01,3.50449e-18,2,-78.1646129565,,109.17,-78.1646
1.30814,1365.66939168,0.2,200,-65.9945782422,189.483923939,0.260242,0.995938,48.3044,0.005,-65.9945782422,1365.66939168,190.046847865,0.00656737,-129.793,1.05237,100,0.00130652,1.39443e-06,1,-65.9945782422,0.0553249,95.79,-69.2748
1.0,81.4592482906,0.2,200,-61.6809348218,100.0,1.0,1.0,8.98024,0.01,-61.6809348218,81.4592482906,200.0,0.01,-79.1392,1.0,100,0.01,3.50449e-18,2,-61.6809348218,,90.09,-61.6809
1.09818,1353.27367151,0.2,200,-64.7255799784,199.764866301,0.923172,1.00055,25.7942,0.005,-64.7255799784,1353.27367151,199.741364634,0.00548789,-122.16,1.00129,100,0.00461332,2.95722e-08,1,-64.7255799784,0.00118419,93.29,-63.1299
1.0,5005.20892933,0.2,200,-74.3645221238,100.0,1.0,1.0,70.3929,0.01,-74.3645221238,5005.20892933,200.0,0.01,-157.787,1.0,100,0.01,3.50449e-18,2,-74.3645221238,,104.52,-74.3645
1.62733,3817.98093456,0.2,200,-71.1299264644,196.827660143,0.813842,1.00315,60.4134,0.005,-71.1299264644,3817.98093456,196.281750595,0.0081111,-131.081,1.01894,100,0.00405644,4.04957e-07,1,-71.1299264644,0.0163004,100.58,-71.5322
1.0,5016.69590318,0.2,200,-75.6214041276,100.0,1.0,1.0,70.4736,0.01,-75.6214041276,5016.69590318,200.0,0.01,-159.049,1.0,100,0.01,3.50449e-18,2,-75.6214041276,,105.72,-75.6214
1.41659,1364.31038111,0.2,200,-64.6867178567,195.205091579,0.452035,1.00151,48.2143,0.005,-64.6867178567,1364.31038111,194.37777321,0.00707229,-128.134,1.02892,100,0.00225677,6.17166e-07,1,-64.6867178567,0.0247612,93.75,-68.2943
1.0,1341.22297479,0.2,200,-62.2540139374,100.0,1.0,1.0,36.4391,0.01,-62.2540139374,1341.22297479,200.0,0.01,-145.682,1.0,100,0.01,3.50449e-18,2,-62.2540139374,,89.93,-62.254
1.30152,2593.21011595,0.2,200,-69.0851988512,194.819603213,0.259642,0.998763,33.5179,0.005,-69.0851988512,2593.21011595,195.345829391,0.00651565,-123.501,1.02383,100,0.00129982,6.68105e-07,1,-69.0851988512,0.0266581,98.65,-63.81
1.0,1366.99694876,0.2,200,-65.180892771,100.0,1.0,1.0,36.7876,0.01,-65.180892771,1366.99694876,200.0,0.01,-148.608,1.0,100,0.01,3.50449e-18,2,-65.180892771,,94.1,-65.1809
1.233,2592.88458087,0.2,200,-68.5765848283,198.599321456,0.808215,0.996149,41.0313,0.005,-68.5765848283,2592.88458087,198.564558985,0.00618882,-125.654,1.00723,100,0.0040567,1.77196e-07,1,-68.5765848283,0.00703336,98.85,-66.4488
1.0,3806.51828265,0.2,200,-72.3928535973,100.0,1.0,1.0,61.3877,0.01,-72.3928535973,3806.51828265,200.0,0.01,-155.821,1.0,100,0.01,3.50449e-18,2,-72.3928535973,,102.65,-72.3929
1.64603,3806.04414385,0.2,200,-71.5657606658,195.166054467,0.725823,1.01355,55.2477,0.005,-71.5657606658,3806.04414385,195.868565561,0.00812014,-130.325,1.02109,100,0.00358061,6.22324e-07,1,-71.5657606658,0.0255719,101.05,-70.7128
1.0,1363.7341224,0.2,200,-66.0488022791,100.0,1.0,1.0,36.7437,0.01,-66.0488022791,1363.7341224,200.0,0.01,-149.477,1.0,100,0.01,3.50449e-18,2,-66.0488022791,,95.26,-66.0488
1.37585,6209.18446115,0.2,200,-77.4717558056,197.066867347,0.651689,1.00915,57.3032,0.005,-77.4717558056,6209.18446115,196.994617327,0.00681688,-130.255,1.01526,100,0.00322889,3.73971e-07,1,-77.4717558056,0.0152339,107.75,-70.8147
1.0,2594.98452238,0.2,200,-68.7628495453,100.0,1.0,1.0,50.6856,0.01,-68.7628495453,2594.98452238,200.0,0.01,-152.189,1.0,100,0.01,3.50449e-18,2,-68.7628495453,,98.23,-68.7628
1.44752,4978.93756184,0.2,200,-76.5401777539,198.761944069,0.942132,1.00425,60.0329,0.005,-76.5401777539,4978.93756184,199.048584456,0.00720699,-131.498,1.00478,100,0.00469074,1.56507e-07,1,-76.5401777539,0.00631355,107.39,-72.3643
1.0,4991.46795686,0.2,200,-75.1073840281,100.0,1.0,1.0,70.2962,0.01,-75.1073840281,4991.46795686,200.0,0.01,-158.536,1.0,100,0.01,3.50449e-18,2,-75.1073840281,,105.27,-75.1074
1.16972,7368.35124883,0.2,200,-80.6860201465,197.788917018,0.691206,1.01395,75.872,0.005,-80.6860201465,7368.35124883,197.809001992,0.00576813,-136.565,1.01108,100,0.00340849,2.80881e-07,1,-80.6860201465,0.0115508,111.73,-77.2464
1.0,8431.3286687,0.2,200,-85.9176933126,100.0,1.0,1.0,91.362,0.01,-85.9176933126,8431.3286687,200.0,0.01,-169.346,1.0,100,0.01,3.50449e-18,2,-85.9176933126,,117.53,-85.9177
1.70042,2602.90309925,0.2,200,-67.3674802141,194.066992755,0.676356,0.989557,66.7635,0.005,-67.3674802141,2602.90309925,193.466058312,0.00859183,-134.566,1.03377,100,0.00341747,7.68139e-07,1,-67.3674802141,0.0300872,96.51,-74.5854
1.0,1348.43876714,0.2,200,-65.2329281256,100.0,1.0,1.0,36.537,0.01,-65.2329281256,1348.43876714,200.0,0.01,-148.541,1.0,100,0.01,3.50449e-18,2,-65.2329281256,,94.47,-65.2329
1.67908,4987.82875672,0.2,200,-75.5434478384,197.782604837,0.905198,1.00404,52.0217,0.005,-75.5434478384,4987.82875672,197.823766138,0.00836166,-128.995,1.011,100,0.00450779,2.81691e-07,1,-75.5434478384,0.0113588,106.11,-69.6804
1.0,1356.58400944,0.2,200,-64.190340628,100.0,1.0,1.0,36.6472,0.01,-64.190340628,1356.58400944,200.0,0.01,-147.619,1.0,100,0.01,3.50449e-18,2,-64.190340628,,92.95,-64.1903
1.15188,3786.51180897,0.2,200,-72.2263085476,197.663081153,0.591643,0.991646,46.9279,0.005,-72.2263085476,3786.51180897,197.600975778,0.0058079,-126.752,1.01214,100,0.00298314,2.97047e-07,1,-72.2263085476,0.0116842,102.36,-67.4024
1.0,1344.8158756,0.2,200,-62.5159731854,100.0,1.0,1.0,36.4879,0.01,-62.5159731854,1344.8158756,200.0,0.01,-145.918,1.0,100,0.01,3.50449e-18,2,-62.5159731854,,90.42,-62.516
1.25203,1352.6421381,0.2,200,-64.7895056972,199.014142869,0.838333,1.00822,33.9839,0.005,-64.7895056972,1352.6421381,199.102773304,0.0062091,-122.506,1.00451,100,0.00415748,1.2446e-07,1,-64.7895056972,0.00506063,93.84,-63.381
1.0,2584.76958821,0.2,200,-68.528121915,100.0,1.0,1.0,50.5858,0.01,-68.528121915,2584.76958821,200.0,0.01,-151.956,1.0,100,0.01,3.50449e-18,2,-68.528121915,,97.99,-68.5281
1.39907,5012.41198655,0.2,200,-75.8681794213,198.315340877,0.888307,0.998261,57.9113,0.005,-75.8681794213,5012.41198655,198.115862928,0.00700755,-130.884,1.00951,100,0.00444927,2.13439e-07,1,-75.8681794213,0.00850787,106.34,-71.6112
1.0,54.6013723211,0.2,200,-59.2978353539,100.0,1.0,1.0,7.35224,0.01,-59.2978353539,54.6013723211,200.0,0.01,-76.1548,1.0,100,0.01,3.50449e-18,2,-59.2978353539,,86.52,-59.2978
1.56773,3833.29670108,0.2,200,-72.1963198863,195.053210175,0.344321,0.996126,36.6845,0.005,-72.1963198863,3833.29670108,196.46645973,0.00786914,-124.244,1.01799,100,0.0017283,6.37205e-07,1,-72.1963198863,0.0252911,101.76,-64.7233
1.0,2618.43123196,0.2,200,-68.3802013297,100.0,1.0,1.0,50.9141,0.01,-68.3802013297,2618.43123196,200.0,0.01,-151.809,1.0,100,0.01,3.50449e-18,2,-68.3802013297,,97.16,-68.3802
1.25957,1356.03906727,0.2,200,-64.1622699358,197.768830752,0.611004,0.993511,39.302,0.005,-64.1622699358,1356.03906727,197.623600032,0.006339,-124.835,1.01202,100,0.00307497,2.83457e-07,1,-64.1622699358,0.0111916,92.65,-65.4885
1.0,1365.17609666,0.2,200,-64.1531505999,100.0,1.0,1.0,36.7631,0.01,-64.1531505999,1365.17609666,200.0,0.01,-147.556,1.0,100,0.01,3.50449e-18,2,-64.1531505999,,92.49,-64.1532
1.3838,5001.60673104,0.2,200,-74.909227946,199.291573876,0.94587,0.998756,55.1715,0.005,-74.909227946,5001.60673104,199.182787656,0.00692763,-128.396,1.0041,100,0.00473524,8.93179e-08,1,-74.909227946,0.00356383,105.35,-69.2818
1.0,3804.15598878,0.2,200,-72.3320072126,100.0,1.0,1.0,61.3687,0.01,-72.3320072126,3804.15598878,200.0,0.01,-155.759,1.0,100,0.01,3.50449e-18,2,-72.3320072126,,102.42,-72.332
1.60632,6148.01699813,0.2,200,-78.7685624182,196.514985458,0.547123,1.01009,66.4038,0.005,-78.7685624182,6148.01699813,196.738293009,0.00795137,-134.023,1.01658,100,0.00270828,4.45576e-07,1,-78.7685624182,0.0181846,109.74,-74.5442
1.0,5050.14465713,0.2,200,-73.0474832442,100.0,1.0,1.0,70.7082,0.01,-73.0474832442,5050.14465713,200.0,0.01,-156.476,1.0,100,0.01,3.50449e-18,2,-73.0474832442,,102.27,-73.0475
1.83283,2598.57106747,0.2,200,-69.1460769935,196.250188073,0.824293,1.01309,56.0157,0.005,-69.1460769935,2598.57106747,196.325483029,0.00904572,-129.463,1.01872,100,0.00406821,4.80074e-07,1,-69.1460769935,0.019709,98.1,-69.9204
1.0,7303.55002603,0.2,200,-82.0652862035,100.0,1.0,1.0,85.0324,0.01,-82.0652862035,7303.55002603,200.0,0.01,-165.494,1.0,100,0.01,3.50449e-18,2,-82.0652862035,,113.68,-82.0653
1.74944,9458.86431436,0.2,200,-90.6032553676,193.919720802,0.453011,0.99596,86.4094,0.005,-90.6032553676,9458.86431436,194.133061301,0.00878266,-144.401,1.03022,100,0.00227424,7.87801e-07,1,-90.6032553676,0.031258,123.51,-84.5235
1.0,1345.71960203,0.2,200,-65.4910283241,100.0,1.0,1.0,36.5002,0.01,-65.4910283241,1345.71960203,200.0,0.01,-148.918,1.0,100,0.01,3.50449e-18,2,-65.4910283241,,94.57,-65.491
