EpsThisIter,VarRet,delta,VanillaAvgRet,SamplesThisIter,AvgRet,VarJ,MinVanillaIw,ESSClassic,J,renyi2,Bound,MaxVanillaIw,AvgVanillaIw,IterType,MaxNormIw,AvgEpLen,AvgNormIw,VarDiscRet,VarVanillaIw,ESSRenyi,AvgDiscRet,VarNormIw,BatchSize,MinNormIw
8358,3707.9092547294586,0.1,49.792065109816946,50000,49.792065109816946,1906.2019,0.013338197,49.93623219852914,9560.246,0.7389987,34.62088,42.999992,1.0005776,1,2.8565559e-05,5.982292414453219,6.64699e-07,3707.9092547294586,0.17095287,47.75918725539282,49.792065109816946,7.544406e-14,100,8.86077e-09
8236,3759.4859297775392,0.1,50.677466476491645,50000,50.677466476491645,2160.2976,0.016293373,47.99928613904206,9933.492,1.3829832,39.367172,48.907124,1.0005147,1,3.29731e-05,6.070908207867897,6.745455e-07,3759.4859297775392,0.23485212,25.082915932991728,50.677466476491645,1.0675048e-13,100,1.0984964e-08
8432,3688.541720906137,0.1,49.267784718631155,50000,49.267784718631155,2118.8184,0.071789436,48.73880915714399,9408.3,1.5993943,30.973469,43.01771,1.0008676,1,2.8318327e-05,5.9297912713472485,6.588657e-07,3688.541720906137,0.13939606,20.20188475607101,49.267784718631155,6.040751e-14,100,4.72586e-08
8556,3126.601611761149,0.1,48.407894173309835,50000,48.407894173309835,1028.925,0.08752314,49.55167879321785,9025.886,1.9882624,26.080929,17.856815,0.99983823,1,1.1596609e-05,5.84385226741468,6.49317e-07,3126.601611761149,0.074661605,13.693314960243294,48.407894173309835,3.1488443e-14,100,5.683945e-08
8298,4219.847506483839,0.1,50.222580746664356,50000,50.222580746664356,1061.4536,0.16110502,46.92280970113603,9312.072,2.0797524,16.966988,9.601039,0.9998842,1,6.428692e-06,6.025548324897565,6.695051e-07,4219.847506483839,0.045552082,12.496114985003365,50.222580746664356,2.0422884e-14,100,1.0787317e-07
8508,3451.6469372836723,0.1,48.73532918574011,50000,48.73532918574011,1674.0773,0.041549172,49.61079379990424,9306.699,2.654996,33.86723,41.72156,0.9999698,1,2.7244176e-05,5.876821814762576,6.5298053e-07,3451.6469372836723,0.1471574,7.029912607457349,48.73532918574011,6.2749224e-14,100,2.7131605e-08
8404,3470.8509652205016,0.1,49.46432847189119,50000,49.46432847189119,1285.5663,0.06129991,48.307989437726526,9296.01,2.9967399,30.68472,27.466663,1.000301,1,1.8151673e-05,5.949547834364588,6.6106105e-07,3470.8509652205016,0.09925084,4.994964430904475,49.46432847189119,4.3346677e-14,100,4.051078e-08
8354,3705.758038482094,0.1,49.8210749214058,50000,49.8210749214058,1960.2894,0.058193658,47.874242047539305,9475.604,3.0515945,30.608578,45.687424,1.0001606,1,3.0378056e-05,5.985156811108451,6.650175e-07,3705.758038482094,0.122271195,4.728346958042198,49.8210749214058,5.4056853e-14,100,3.8693585e-08
8228,3822.0563266973054,0.1,50.73715760938924,50000,50.73715760938924,1177.9111,0.07848158,47.25432887676452,9529.75,3.268129,32.53768,27.660976,0.9992927,1,1.8689945e-05,6.076810889645114,6.752008e-07,3822.0563266973054,0.09071855,3.8077600046771956,50.73715760938924,4.1416848e-14,100,5.3028366e-08
8132,4112.887914328519,0.1,51.45372820300526,50000,51.45372820300526,2131.7307,0.029300034,46.769003389686475,10031.432,3.64733,37.75364,39.62917,1.0005732,1,2.7058033e-05,6.148548942449582,6.831721e-07,4112.887914328519,0.19936812,2.6060616303194846,51.45372820300526,9.294331e-14,100,2.00055e-08
8410,3450.830370084123,0.1,49.42236311454453,50000,49.42236311454453,1605.8794,0.059641898,49.26075143071804,9290.734,4.185031,26.597752,37.465794,1.0001538,1,2.4745696e-05,5.945303210463734,6.6058954e-07,3450.830370084123,0.09343999,1.5221734916840333,49.42236311454453,4.076265e-14,100,3.9392738e-08
8496,3579.2487803583067,0.1,48.82083666722409,50000,48.82083666722409,1966.4491,0.0788152,48.66967837036121,9270.543,4.24206,28.883303,41.679565,1.0002656,1,2.7247133e-05,5.885122410546139,6.539024e-07,3579.2487803583067,0.120510265,1.4377939551049188,48.82083666722409,5.150143e-14,100,5.1523767e-08
8440,3878.9288190209486,0.1,49.20889786267254,50000,49.20889786267254,1206.3153,0.10886948,48.163821763524304,9219.182,4.4620514,24.719578,18.350426,0.99996763,1,1.2079397e-05,5.924170616113744,6.582413e-07,3878.9288190209486,0.078365296,1.1538669093327278,49.20889786267254,3.3956423e-14,100,7.1664694e-08
8622,3344.590197727456,0.1,47.960910108660215,50000,47.960910108660215,1029.296,0.091040224,49.34575520979644,8937.535,4.7285137,26.22532,18.102352,0.9997084,1,1.1667589e-05,5.799118533982835,6.443468e-07,3344.590197727456,0.07207731,0.8839599560852536,47.960910108660215,2.9942706e-14,100,5.867856e-08
8418,3471.8191313613643,0.1,49.36587314376529,50000,49.36587314376529,1956.4457,0.019457368,48.806112488919084,9520.52,5.274481,35.832565,44.85163,1.0013016,1,2.9561868e-05,5.939653124257544,6.5996187e-07,3471.8191313613643,0.1989682,0.5120614473736849,49.36587314376529,8.643523e-14,100,1.282442e-08
8444,3446.320983243707,0.1,49.1832409885709,50000,49.1832409885709,1231.4906,0.04617074,48.37348648069426,9289.816,5.653892,31.159298,38.121468,1.0004671,1,2.5069525e-05,5.921364282330649,6.579294e-07,3446.320983243707,0.12088024,0.35038531906043524,49.1832409885709,5.2276715e-14,100,3.0362905e-08
8300,3650.5258439105223,0.1,50.20961675158534,50000,50.20961675158534,1130.0782,0.10384594,47.88125037486264,9360.641,6.102869,24.92477,22.337055,1.0003991,1,1.494521e-05,6.024096385542169,6.693441e-07,3650.5258439105223,0.06870261,0.2236442047840531,50.20961675158534,3.075567e-14,100,6.948093e-08
8442,3579.401432978228,0.1,49.19762530305342,50000,49.19762530305342,1969.866,0.022481233,48.13997342996962,9529.6,6.637229,37.332443,43.965336,0.9997522,1,2.8940109e-05,5.922767116796967,6.580852e-07,3579.401432978228,0.18807907,0.13106540478883102,49.19762530305342,8.1492965e-14,100,1.4798234e-08
8512,3147.968959120782,0.1,48.710355013035716,50000,48.710355013035716,1524.4918,0.06496629,49.73355355127987,9267.068,6.8703804,33.698425,49.277172,1.0007625,1,3.2137395e-05,5.87406015037594,6.5267363e-07,3147.968959120782,0.14579237,0.10380821027650594,48.710355013035716,6.20104e-14,100,4.2369464e-08
8060,9980.193775590511,0.1,52.00596648949847,50000,52.00596648949847,1358.3448,0.7426381,44.96486509007884,9402.844,6.9617047,-114.50667,1.5017735,1.0000126,1,1.0351216e-06,6.20347394540943,6.892749e-07,9980.193775590511,0.0015190399,0.09474799773724386,52.00596648949847,7.216773e-16,100,5.118753e-07
8236,3877.7681138723265,0.1,50.678177371138986,50000,50.678177371138986,1071.1893,0.15514609,47.00498837733951,9402.928,7.0309753,21.738834,14.417046,1.0003452,1,9.721595e-06,6.070908207867897,6.745456e-07,3877.7681138723265,0.053833183,0.08840691007057444,50.678177371138986,2.4477799e-14,100,1.04616966e-07
8372,4160.764413241684,0.1,49.692394096605376,50000,49.692394096605376,2628.6,0.17610292,48.11195043076313,9262.16,7.193149,-7.1015472,25.048782,1.0006158,1,1.6611832e-05,5.972288580984233,6.6358746e-07,4160.764413241684,0.038821753,0.07517181834957667,49.692394096605376,1.7074065e-14,100,1.167878e-07
8646,3019.251696045022,0.1,47.800099081839576,50000,47.800099081839576,1580.5691,0.0397613,49.995028811771526,9232.311,7.588041,37.56639,35.589546,0.9995377,1,2.2878921e-05,5.783021050196623,6.4255806e-07,3019.251696045022,0.20277005,0.050647236065580255,47.800099081839576,8.37973e-14,100,2.5560755e-08
8362,3562.858772624372,0.1,49.76343811229771,50000,49.76343811229771,2017.3479,0.0218912,48.98260601589055,9603.886,8.12436,34.432777,49.98525,1.0015535,1,3.3157747e-05,5.97943075819182,6.6438145e-07,3562.858772624372,0.17603524,0.029623423796635195,49.76343811229771,7.7461495e-14,100,1.4521542e-08
8504,3467.98106768068,0.1,48.76580130037434,50000,48.76580130037434,2027.1503,0.015298152,50.08663222741376,9461.754,8.403644,37.362236,49.647747,1.0011247,1,3.2397802e-05,5.87958607714017,6.532871e-07,3467.98106768068,0.22938332,0.02240494799273327,48.76580130037434,9.767738e-14,100,9.982861e-09
8248,4541.314337619599,0.1,50.590211542417386,50000,50.590211542417386,1066.3524,0.22638127,46.32558740161398,9254.063,8.746405,-3.916233,12.050304,0.99979776,1,8.1182925e-06,6.062075654704171,6.73564e-07,4541.314337619599,0.016803436,0.015903207858731682,50.590211542417386,7.626604e-15,100,1.5251311e-07
8322,3904.873782100913,0.1,50.0508363755928,50000,50.0508363755928,1305.6681,0.0676378,47.097158451464544,9439.382,8.945471,33.094887,24.470394,0.9993357,1,1.6346672e-05,6.00817111271329,6.6757434e-07,3904.873782100913,0.09782191,0.013032610097714666,50.0508363755928,4.3652893e-14,100,4.518329e-08
8242,4334.102342627207,0.1,50.63138814374069,50000,50.63138814374069,2622.444,0.048839003,47.286468819340946,9916.77,9.584519,34.875786,54.961754,1.000735,1,3.7019996e-05,6.066488716330988,6.740544e-07,4334.102342627207,0.20341936,0.006878537719610248,50.63138814374069,9.2287695e-14,100,3.2895958e-08
8130,3968.631619124202,0.1,51.469184483841076,50000,51.469184483841076,1222.0657,0.08413038,46.571541422416786,9608.916,9.718761,29.555336,32.984837,0.9997308,1,2.2545932e-05,6.150061500615006,6.8334026e-07,3968.631619124202,0.07328422,0.006014444769835304,51.469184483841076,3.423879e-14,100,5.7505144e-08
8330,4197.045940251563,0.1,49.99066188463849,50000,49.99066188463849,1407.8564,0.1195971,47.930311935785404,9352.16,10.029765,18.753613,21.71698,1.0009767,1,1.4469649e-05,6.002400960384153,6.669338e-07,4197.045940251563,0.06914485,0.004406850793844249,49.99066188463849,3.0695647e-14,100,7.968548e-08
8352,3763.021009745202,0.1,49.83305880506345,50000,49.83305880506345,1533.995,0.077380456,48.92375732878458,9416.462,10.367137,29.889439,36.527325,1.0004183,1,2.4286965e-05,5.986590038314176,6.6517663e-07,3763.021009745202,0.1053894,0.0031449202596868764,49.83305880506345,4.6591606e-14,100,5.145015e-08
8286,3726.1875348943845,0.1,50.3116976680359,50000,50.3116976680359,910.9457,0.26183465,46.80317124203248,9218.364,10.826528,12.852024,5.5123196,1.0000255,1,3.695778e-06,6.034274680183442,6.7047483e-07,3726.1875348943845,0.025053073,0.001986546887201307,50.3116976680359,1.1261707e-14,100,1.755491e-07
8392,3638.6367639919495,0.1,49.54990306801089,50000,49.54990306801089,1709.2052,0.029842386,48.37222278306863,9445.605,11.242351,34.4964,38.08949,1.0002886,1,2.5208203e-05,5.958055290753098,6.6200624e-07,3638.6367639919495,0.15306717,0.0013107177183025959,49.54990306801089,6.704336e-14,100,1.9750145e-08
8254,4563.834087743145,0.1,50.54534954492038,50000,50.54534954492038,1527.3936,0.1429251,48.16029679254479,9417.351,11.742838,10.514141,21.955881,1.000771,1,1.4766555e-05,6.05766900896535,6.730743e-07,4563.834087743145,0.049576234,0.0007946031546986809,50.54534954492038,2.2424892e-14,100,9.61251e-08
8380,3834.5708320552653,0.1,49.63268177316068,50000,49.63268177316068,2093.7476,0.06080153,48.651092135859066,9441.982,11.967836,29.729736,47.04429,1.0015253,1,3.1140706e-05,5.966587112171838,6.629541e-07,3834.5708320552653,0.12880465,0.0006345044931345126,49.63268177316068,5.6438412e-14,100,4.0247237e-08
8082,4165.570765812807,0.1,51.83142397641894,50000,51.83142397641894,2033.8853,0.041060098,48.06429158721772,10009.865,12.165891,36.790268,55.89035,1.0002345,1,3.8409944e-05,6.186587478346944,6.873987e-07,4165.570765812807,0.18747233,0.0005205000997489644,51.83142397641894,8.854229e-14,100,2.8218038e-08
8186,3807.2123646789905,0.1,51.0483711480368,50000,51.0483711480368,2317.907,0.04848704,48.24836194374792,9792.139,12.328776,29.25542,36.288166,1.001156,1,2.459909e-05,6.10798924993892,6.786653e-07,3807.2123646789905,0.14514652,0.0004422628600365199,51.0483711480368,6.669828e-14,100,3.286849e-08
8122,4636.170483082356,0.1,51.52956940681905,50000,51.52956940681905,3218.7864,0.04922618,46.78093189687193,9977.815,12.6091,22.116112,47.733387,1.0014879,1,3.260176e-05,6.156119182467372,6.8401323e-07,4636.170483082356,0.13352418,0.00033414680677303044,51.52956940681905,6.2287035e-14,100,3.3621337e-08
8416,3783.602257806868,0.1,49.3800832075149,50000,49.3800832075149,1164.1825,0.14296219,47.971549983277704,9196.729,13.113804,23.969833,25.028915,1.0003626,1,1.6516055e-05,5.94106463878327,6.601181e-07,3783.602257806868,0.06637836,0.00020171925319498082,49.3800832075149,2.8903807e-14,100,9.433774e-08
8314,3463.4779333466454,0.1,50.10569201555618,50000,50.10569201555618,946.945,0.15119182,47.2137351368913,9246.29,13.025352,20.81194,15.2973,0.9996853,1,1.0225133e-05,6.013952369497233,6.6821735e-07,3463.4779333466454,0.04465834,0.00022037468655144193,50.10569201555618,1.9953123e-14,100,1.01060735e-07
8084,4499.828052710618,0.1,51.8185592062651,50000,51.8185592062651,1866.2394,0.08199612,46.12134596878762,9751.65,13.180957,20.918686,36.928867,1.0006595,1,2.5361845e-05,6.185056902523503,6.872285e-07,4499.828052710618,0.07657945,0.00018861801115746267,51.8185592062651,3.6119535e-14,100,5.631294e-08
8160,4022.861087691188,0.1,51.243141592700724,50000,51.243141592700724,2405.0454,0.088538624,46.88714419965323,9735.887,13.298625,22.546497,36.240025,1.0007392,1,2.4654993e-05,6.127450980392157,6.8082807e-07,4022.861087691188,0.10479676,0.00016767973171242926,51.243141592700724,4.8504332e-14,100,6.023504e-08
8242,4110.688100000026,0.1,50.6335038420178,50000,50.6335038420178,1078.3943,0.18212187,47.09048311591675,9328.717,13.31059,11.00782,13.561966,0.9996404,1,9.14479e-06,6.066488716330988,6.740544e-07,4110.688100000026,0.031100476,0.00016568542922985063,50.6335038420178,1.41406475e-14,100,1.228042e-07
8224,4064.1519115520127,0.1,50.76663074237827,50000,50.76663074237827,1448.3063,0.18102196,47.02796596025609,9470.904,13.321951,15.2925,21.779701,1.0003443,1,1.470777e-05,6.07976653696498,6.755295e-07,4064.1519115520127,0.05800818,0.00016381369754851777,50.76663074237827,2.645325e-14,100,1.222436e-07
8304,4073.7976291529867,0.1,50.18056047032904,50000,50.18056047032904,947.8292,0.36515027,46.62220396487245,9148.029,13.599191,-9.053272,3.7459629,0.9997456,1,2.506768e-06,6.021194605009634,6.6902163e-07,4073.7976291529867,0.01166515,0.00012414994147106197,50.18056047032904,5.223863e-15,100,2.443556e-07
