delta,AvgDiscRet,VarDiscRet,BatchSize,VanillaAvgRet,AvgNormIw,J,MaxNormIw,VarVanillaIw,MinNormIw,MaxVanillaIw,AvgVanillaIw,MinVanillaIw,EpsThisIter,VarJ,renyi2,AvgRet,SamplesThisIter,AvgEpLen,VarRet,Bound,VarNormIw,ESSRenyi,ESSClassic,IterType
0.3,-57.8742530011,64.0422638852,100,-57.8742530011,9.4162e-06,-10008.9,8.03381e-05,0.312415,3.15287e-09,7.77827,0.911668,0.000305258,590,131.359,inf,-57.8742530011,50000,84.7457627119,64.0422638852,-60.2926,3.3328e-11,,3.72960219968,1
0.3,-58.4030962517,76.0207876081,100,-58.4030962517,9.54563e-06,-10284.2,3.56464e-05,0.113385,5.43545e-08,3.53216,0.945864,0.00538591,582,110.505,inf,-58.4030962517,50000,85.910652921,76.0207876081,-65.779,1.1548e-11,,3.64698059171,1
0.3,-57.772222867,60.5031844089,100,-57.772222867,9.4162e-06,-9911.08,0.000127515,0.597069,2.49344e-09,13.0959,0.967049,0.000256077,590,167.753,nan,-57.772222867,50000,84.7457627119,60.5031844089,-59.0615,5.66081e-11,nan,3.76042617442,1
0.3,-58.219118369,68.2479291101,100,-58.219118369,9.48047e-06,-10019.6,0.0001151,0.43846,3.29837e-10,11.5015,0.94734,3.29591e-05,586,176.196,inf,-58.219118369,50000,85.3242320819,68.2479291101,-60.1356,4.39114e-11,,4.08223845714,1
0.3,-58.1557729329,51.5264502256,100,-58.1557729329,9.46432e-06,-10066.5,0.000175573,0.419831,3.05526e-09,17.4414,0.940187,0.000303509,587,215.419,nan,-58.1557729329,50000,85.1788756388,51.5264502256,-59.7162,4.25428e-11,nan,4.11964234019,1
0.3,-58.1708458168,57.6979777223,100,-58.1708458168,9.49668e-06,-10099.1,0.000124753,0.345533,2.84816e-08,12.7436,0.970095,0.00290942,585,227.018,inf,-58.1708458168,50000,85.4700854701,57.6979777223,-61.4964,3.31134e-11,,3.77556559882,1
0.3,-57.7363049397,54.9414269412,100,-57.7363049397,9.4162e-06,-9951.38,0.000144284,0.497017,1.23127e-09,14.6215,0.954225,0.000124775,590,179.533,inf,-57.7363049397,50000,84.7457627119,54.9414269412,-59.3699,4.83973e-11,,3.99175380187,1
0.3,-58.0230432088,67.2061781578,100,-58.0230432088,9.46432e-06,-10086.2,0.000102719,0.283925,3.3096e-08,10.4613,0.963883,0.00337062,587,207.037,inf,-58.0230432088,50000,85.1788756388,67.2061781578,-62.1511,2.73737e-11,,3.41263662451,1
0.3,-58.1347501893,63.0840533369,100,-58.1347501893,9.49668e-06,-10001.6,0.000146322,0.569536,1.30422e-09,15.2609,0.990471,0.000136026,585,256.448,inf,-58.1347501893,50000,85.4700854701,63.0840533369,-60.249,5.23577e-11,,3.9637842545,1
0.3,-57.817465792,55.8821707578,100,-57.817465792,9.40026e-06,-10001.7,0.000141043,0.491504,4.30663e-09,14.6681,0.977602,0.000447877,591,209.99,inf,-57.817465792,50000,84.6023688663,55.8821707578,-59.6658,4.54447e-11,,4.03368955314,1
0.3,-58.7072925059,67.8411348776,100,-58.7072925059,9.56206e-06,-10196.8,9.48665e-05,0.313493,7.80956e-09,9.43173,0.95067,0.000776435,581,166.566,inf,-58.7072925059,50000,86.0585197935,67.8411348776,-61.4812,3.17154e-11,,3.85889972012,1
0.3,-58.415152648,67.5729501068,100,-58.415152648,9.52926e-06,-10056.8,0.000208942,0.673662,3.37386e-08,22.1485,1.01013,0.0035764,583,412.857,inf,-58.415152648,50000,85.7632933105,67.5729501068,-60.5492,5.99522e-11,,3.95862724351,1
0.3,-58.6024328896,56.9470160394,100,-58.6024328896,9.54563e-06,-10180.9,6.76741e-05,0.30071,2.13893e-09,6.60494,0.931645,0.000208758,582,118.885,nan,-58.6024328896,50000,85.910652921,56.9470160394,-61.4378,3.15687e-11,nan,3.62655294306,1
0.3,-58.5084375098,265.839113993,100,-58.5084375098,9.49668e-06,-10414.1,2.82753e-05,0.020851,8.17817e-07,2.9563,0.992916,0.0855061,585,175.964,inf,-58.5084375098,50000,85.4700854701,265.839113993,-83.273,1.90741e-12,,3.43495750866,1
0.3,-58.5070237195,67.3178140127,100,-58.5070237195,9.54563e-06,-10043.8,0.000227292,0.810913,1.40547e-09,24.085,1.0115,0.00014893,582,442.626,inf,-58.5070237195,50000,85.910652921,67.3178140127,-59.7283,7.22192e-11,,3.50380298453,1
0.3,-58.6490376547,71.1995967684,100,-58.6490376547,9.54563e-06,-9996.78,0.000249821,0.885555,1.62016e-09,26.6726,1.01916,0.000172979,582,377.901,inf,-58.6490376547,50000,85.910652921,71.1995967684,-59.9879,7.76857e-11,,3.34764118032,1
0.3,-59.1713048777,479.707432669,100,-59.1713048777,9.59509e-06,-10476.2,2.43069e-05,0.025609,5.9106e-07,2.50435,0.988586,0.0608972,579,209.244,inf,-59.1713048777,50000,86.3557858377,479.707432669,-83.6475,2.41247e-12,,3.4372437759,1
0.3,-58.9524561026,107.128139086,100,-58.9524561026,9.61169e-06,-10460.7,2.42085e-05,0.0498133,6.18657e-07,2.45831,0.976043,0.0628231,578,123.544,inf,-58.9524561026,50000,86.5051903114,107.128139086,-72.674,4.83066e-12,,3.49755988216,1
0.3,-58.120221514,54.6797596626,100,-58.120221514,9.44822e-06,-10011.7,0.000138572,0.587735,9.70911e-10,14.3206,0.976415,0.000100338,588,199.727,inf,-58.120221514,50000,85.0340136054,54.6797596626,-59.694,5.50317e-11,,4.21792028326,1
0.3,-58.6920953126,60.6961453949,100,-58.6920953126,9.54563e-06,-10213.6,8.32046e-05,0.251753,2.68381e-09,8.02154,0.920269,0.000258739,582,121.693,inf,-58.6920953126,50000,85.910652921,60.6961453949,-61.8993,2.70866e-11,,3.6980524148,1
0.3,-58.1993148078,55.6493251315,100,-58.1993148078,9.46432e-06,-10090.9,0.000127695,0.434434,1.13332e-10,13.0932,0.970419,1.16205e-05,587,161.077,inf,-58.1993148078,50000,85.1788756388,55.6493251315,-60.0756,4.13222e-11,,3.85074239738,1
0.3,-59.1944219184,56.3427740781,100,-59.1944219184,9.66184e-06,-10171.4,0.000112503,0.592665,2.54833e-10,11.1439,0.957047,2.52423e-05,575,139.099,nan,-59.1944219184,50000,86.9565217391,56.3427740781,-60.1285,6.04036e-11,nan,4.15126463253,1
0.3,-58.1987236361,271.078164904,100,-58.1987236361,9.43218e-06,-10352.8,2.78638e-05,0.0218205,9.34905e-07,2.9286,0.991362,0.0982624,589,175.791,inf,-58.1987236361,50000,84.8896434635,271.078164904,-82.9635,1.97526e-12,,3.45178812716,1
0.3,-58.0126768845,47.4425123628,100,-58.0126768845,9.44822e-06,-10022.0,0.000109271,0.475095,6.63047e-10,10.8528,0.938395,6.58537e-05,588,141.746,nan,-58.0126768845,50000,85.0340136054,47.4425123628,-59.5035,4.81625e-11,nan,3.81074493485,1
0.3,-59.0288643129,284.415360619,100,-59.0288643129,9.59509e-06,-10448.1,3.68847e-05,0.0380663,4.46754e-07,3.78053,0.983457,0.0457905,579,175.429,inf,-59.0288643129,50000,86.3557858377,284.415360619,-77.5177,3.6235e-12,,3.41156354695,1
0.3,-58.7595742113,260.215431312,100,-58.7595742113,9.52925e-06,-10469.6,2.19912e-05,0.0185818,8.1429e-07,2.29066,0.992594,0.0848187,583,169.438,inf,-58.7595742113,50000,85.7632933105,260.215431312,-83.6647,1.71263e-12,,3.41875195617,1
0.3,-58.3641192487,64.0447460872,100,-58.3641192487,9.48047e-06,-10149.4,0.00013713,0.388148,2.7657e-08,14.2453,0.984842,0.00287305,586,256.903,inf,-58.3641192487,50000,85.3242320819,64.0447460872,-60.9295,3.59686e-11,,3.98450615175,1
0.3,-58.7857367831,264.459196961,100,-58.7857367831,9.54563e-06,-10471.4,2.01724e-05,0.0187485,1.03139e-06,2.09598,0.99182,0.107164,582,169.046,inf,-58.7857367831,50000,85.910652921,264.459196961,-83.7578,1.73664e-12,,3.40509426154,1
0.3,-58.1760170405,53.7493341493,100,-58.1760170405,9.46432e-06,-10108.2,6.69018e-05,0.290155,3.96009e-09,6.45605,0.913309,0.00038215,587,117.12,inf,-58.1760170405,50000,85.1788756388,53.7493341493,-60.7935,3.11583e-11,,3.89729794737,1
0.3,-58.0192875334,51.6237546693,100,-58.0192875334,9.43218e-06,-10060.7,9.42321e-05,0.364125,1.34327e-09,9.29901,0.930786,0.000132557,589,134.252,inf,-58.0192875334,50000,84.8896434635,51.6237546693,-60.1764,3.73917e-11,,3.53730903009,1
0.3,-58.20371509,66.526480238,100,-58.20371509,9.46432e-06,-10191.6,4.80465e-05,0.17518,2.68663e-08,4.7538,0.936417,0.0026582,587,115.174,inf,-58.20371509,50000,85.1788756388,66.526480238,-63.4668,1.78947e-11,,3.6909552147,1
0.3,-59.2600314139,63.4134880434,100,-59.2600314139,9.67867e-06,-10220.9,0.000185249,0.532331,5.61999e-09,19.0008,0.992728,0.000576435,574,334.266,inf,-59.2600314139,50000,87.1080139373,63.4134880434,-61.664,5.06001e-11,,3.51528959584,1
0.3,-58.2743601002,59.5094627597,100,-58.2743601002,9.48047e-06,-10121.9,0.00017501,0.446278,2.79842e-09,18.1158,0.981347,0.000289672,586,281.955,inf,-58.2743601002,50000,85.3242320819,59.5094627597,-60.0678,4.16504e-11,,3.75218631554,1
0.3,-57.7042815781,66.5887450295,100,-57.7042815781,9.38438e-06,-9947.87,0.000319115,1.04385,4.52528e-09,34.8873,1.02595,0.000494727,592,437.314,inf,-57.7042815781,50000,84.4594594595,66.5887450295,-58.067,8.73366e-11,,3.93382587798,1
0.3,-58.1224954667,48.8855315549,100,-58.1224954667,9.44822e-06,-10074.1,0.000141148,0.425175,5.82432e-09,14.2711,0.955281,0.000588879,588,173.714,inf,-58.1224954667,50000,85.0340136054,48.8855315549,-60.4066,4.15916e-11,,3.79595928926,1
0.3,-58.3280753823,56.1559719262,100,-58.3280753823,9.51294e-06,-10091.0,8.44274e-05,0.373307,8.67259e-10,8.2429,0.928776,8.46731e-05,584,126.247,inf,-58.3280753823,50000,85.6164383562,56.1559719262,-60.452,3.91627e-11,,3.75455756978,1
0.3,-57.6768008654,49.7415229415,100,-57.6768008654,9.40026e-06,-10005.8,0.000168734,0.376092,4.39505e-09,16.9483,0.944199,0.000441455,591,251.253,inf,-57.6768008654,50000,84.6023688663,49.7415229415,-59.9439,3.72776e-11,,3.84297054512,1
0.3,-58.0027390916,52.1529654655,100,-58.0027390916,9.44822e-06,-10039.0,9.42876e-05,0.404118,2.9967e-09,9.26873,0.928786,0.000294584,588,125.004,nan,-58.0027390916,50000,85.0340136054,52.1529654655,-59.63,4.18193e-11,nan,3.98131014349,1
0.3,-59.1005204725,491.315229702,100,-59.1005204725,9.57854e-06,-10438.9,2.80193e-05,0.031198,6.75701e-07,2.88614,0.986642,0.0696009,580,218.934,inf,-59.1005204725,50000,86.2068965517,491.315229702,-83.3784,2.94039e-12,,3.40874944408,1
0.3,-58.0845588902,55.8497387602,100,-58.0845588902,9.49668e-06,-10048.5,0.000196293,0.456044,3.88818e-09,19.8815,0.961872,0.000393815,585,190.2,inf,-58.0845588902,50000,85.4700854701,55.8497387602,-59.7383,4.44545e-11,,4.02457543685,1
0.3,-57.9076382002,62.2366596643,100,-57.9076382002,9.43218e-06,-10135.1,5.31532e-05,0.178093,4.27445e-09,5.23809,0.929512,0.000421233,589,113.458,inf,-57.9076382002,50000,84.8896434635,62.2366596643,-62.8181,1.83384e-11,,3.74627594479,1
0.3,-57.8436658697,59.5479383949,100,-57.8436658697,9.4162e-06,-9895.16,0.000237826,0.998842,4.5374e-09,25.788,1.02102,0.000492,590,387.913,inf,-57.8436658697,50000,84.7457627119,59.5479383949,-58.5241,8.49532e-11,,3.41733283078,1
0.3,-58.2143809598,57.0997212179,100,-58.2143809598,9.49668e-06,-10096.2,0.000148957,0.440681,8.60839e-09,15.4434,0.984587,0.000892493,585,270.171,inf,-58.2143809598,50000,85.4700854701,57.0997212179,-60.774,4.09976e-11,,4.10992418591,1
0.3,-57.7217014359,53.6984900266,100,-57.7217014359,9.36856e-06,-10003.8,7.26017e-05,0.354043,4.00551e-10,7.15615,0.923433,3.94812e-05,593,123.598,inf,-57.7217014359,50000,84.3170320405,53.6984900266,-59.7654,3.6441e-11,,3.68307088368,1
0.3,-58.333644175,63.8038373184,100,-58.333644175,9.52925e-06,-9979.01,0.00032956,1.29847,3.04539e-09,35.846,1.03649,0.000331245,583,482.527,nan,-58.333644175,50000,85.7632933105,63.8038373184,-58.7747,1.09753e-10,nan,3.5903419038,1
0.3,-57.8287332461,61.6224237996,100,-57.8287332461,9.40026e-06,-9950.96,0.000303584,0.940943,2.76891e-09,32.7461,1.01396,0.000298668,591,463.345,inf,-57.8287332461,50000,84.6023688663,61.6224237996,-58.6471,8.08727e-11,,3.90329132456,1
0.3,-58.1122187599,222.645705627,100,-58.1122187599,9.44822e-06,-10332.7,2.18457e-05,0.0257152,8.58626e-07,2.28768,0.989415,0.0899151,588,161.407,inf,-58.1122187599,50000,85.0340136054,222.645705627,-80.2571,2.34495e-12,,3.44557944121,1
0.3,-57.1375538348,50.3950149421,100,-57.1375538348,9.29023e-06,-9863.83,0.000153506,0.672213,5.46846e-10,16.3805,0.991351,5.83534e-05,598,209.543,inf,-57.1375538348,50000,83.6120401338,50.3950149421,-58.5189,5.90344e-11,,4.03443314461,1
0.3,-57.7823351201,50.9423941412,100,-57.7823351201,9.40026e-06,-10087.5,8.44883e-05,0.23669,5.48275e-09,8.32068,0.925768,0.000539959,591,123.69,inf,-57.7823351201,50000,84.6023688663,50.9423941412,-61.3563,2.44037e-11,,3.7229676569,1
0.3,-58.5205206059,66.6056346033,100,-58.5205206059,9.51294e-06,-10155.0,0.000140404,0.30054,1.11887e-08,13.791,0.934398,0.001099,584,192.414,inf,-58.5205206059,50000,85.6164383562,66.6056346033,-61.43,3.11507e-11,,3.62804659054,1
0.3,-58.0881025974,66.7233500711,100,-58.0881025974,9.46432e-06,-9941.48,0.000151946,0.602505,5.5593e-10,15.3598,0.956717,5.61972e-05,587,195.797,inf,-58.0881025974,50000,85.1788756388,66.7233500711,-59.2601,5.8962e-11,,4.07193578085,1
0.3,-58.0062204803,59.1961098961,100,-58.0062204803,9.43218e-06,-10057.6,0.000137464,0.317942,3.07398e-09,13.5217,0.927798,0.000302372,589,170.939,nan,-58.0062204803,50000,84.8896434635,59.1961098961,-60.6675,3.28598e-11,nan,3.91546408863,1
0.3,-58.0981417592,68.0269462325,100,-58.0981417592,9.46432e-06,-9877.53,0.000237392,1.10357,1.49758e-08,25.7549,1.02679,0.00162474,587,424.239,inf,-58.0981417592,50000,85.1788756388,68.0269462325,-58.8686,9.37586e-11,,3.10285056913,1
0.3,-58.6707009117,266.601878799,100,-58.6707009117,9.54563e-06,-10443.6,2.01187e-05,0.0203074,9.71361e-07,2.09052,0.991877,0.100933,582,172.618,inf,-58.6707009117,50000,85.910652921,266.601878799,-83.4661,1.88082e-12,,3.35212369938,1
0.3,-57.7185436012,53.794625354,100,-57.7185436012,9.38438e-06,-10118.5,0.000243265,0.457256,2.50335e-08,26.044,1.0047,0.0026801,592,334.393,inf,-57.7185436012,50000,84.4594594595,53.794625354,-59.3863,3.98934e-11,,4.15126528513,1
0.3,-57.8963753694,48.8617723886,100,-57.8963753694,9.4162e-06,-10070.2,0.000150807,0.443207,3.54554e-09,15.6453,0.97687,0.000367827,590,212.954,inf,-57.8963753694,50000,84.7457627119,48.8617723886,-59.8713,4.11798e-11,,4.26624142542,1
0.3,-58.0703827076,55.0722481879,100,-58.0703827076,9.46432e-06,-9918.77,0.000145245,0.76471,2.00709e-10,14.867,0.968749,2.05441e-05,587,179.338,inf,-58.0703827076,50000,85.1788756388,55.0722481879,-58.8362,7.29882e-11,,3.66236671587,1
0.3,-57.683186881,160.788570725,100,-57.683186881,9.36856e-06,-10175.6,5.09751e-05,0.0704222,4.02554e-07,5.34342,0.98205,0.0421974,593,177.467,inf,-57.683186881,50000,84.3170320405,160.788570725,-70.264,6.40897e-12,,3.59343272872,1
0.3,-57.3440772574,66.332708986,100,-57.3440772574,9.3214e-06,-10011.6,6.92925e-05,0.210218,6.92675e-09,7.09694,0.954698,0.000709438,596,144.379,inf,-57.3440772574,50000,83.8926174497,66.332708986,-62.5573,2.00402e-11,,3.65184518203,1
0.3,-58.2201338971,55.0977004744,100,-58.2201338971,9.48047e-06,-10036.8,0.00018538,0.529908,6.61757e-09,18.9319,0.968195,0.00067582,586,286.438,inf,-58.2201338971,50000,85.3242320819,55.0977004744,-60.1558,5.08084e-11,,3.71553560946,1
0.3,-58.2840147203,67.6916103814,100,-58.2840147203,9.49668e-06,-10053.5,0.000184368,0.545658,1.35192e-08,19.2621,0.992176,0.00141244,585,330.333,inf,-58.2840147203,50000,85.4700854701,67.6916103814,-60.4036,4.99904e-11,,3.58476382144,1
0.3,-57.3135310064,53.0658725223,100,-57.3135310064,9.30579e-06,-9826.29,0.000171471,0.683702,1.78469e-09,17.8213,0.96717,0.000185487,597,214.626,inf,-57.3135310064,50000,83.7520938023,53.0658725223,-58.3659,6.32947e-11,,3.58751572498,1
0.3,-57.913493834,52.0088557929,100,-57.913493834,9.4162e-06,-9991.71,0.000139824,0.502357,8.04043e-10,14.1778,0.954778,8.15278e-05,590,166.816,inf,-57.913493834,50000,84.7457627119,52.0088557929,-59.6227,4.88606e-11,,3.71727569129,1
0.3,-57.5807113486,58.5469422133,100,-57.5807113486,9.35279e-06,-9955.33,0.000142322,0.378576,1.8145e-09,14.2863,0.938837,0.00018214,594,193.575,inf,-57.5807113486,50000,84.1750841751,58.5469422133,-60.0458,3.75712e-11,,3.68730908311,1
0.3,-57.633007493,47.8229770974,100,-57.633007493,9.35279e-06,-9953.2,0.000140964,0.478289,3.01678e-10,14.0786,0.934094,3.01296e-05,594,170.188,nan,-57.633007493,50000,84.1750841751,47.8229770974,-59.1999,4.79503e-11,nan,3.71940144707,1
0.3,-57.7217589236,59.9241532536,100,-57.7217589236,9.40027e-06,-9900.25,0.000217673,0.856444,3.65976e-08,23.6038,1.01934,0.00396854,591,405.9,inf,-57.7217589236,50000,84.6023688663,59.9241532536,-59.0005,7.28355e-11,,3.51132877454,1
0.3,-57.5377898838,43.2859428573,100,-57.5377898838,9.36856e-06,-10035.3,6.79224e-05,0.321516,1.18954e-08,6.79648,0.937441,0.00119028,593,108.394,inf,-57.5377898838,50000,84.3170320405,43.2859428573,-59.8817,3.21115e-11,,4.55485680065,1
0.3,-58.7164583829,54.4654980791,100,-58.7164583829,9.56206e-06,-10187.2,6.85743e-05,0.340426,1.28832e-09,6.67306,0.930498,0.000125368,581,114.646,inf,-58.7164583829,50000,86.0585197935,54.4654980791,-60.8635,3.59497e-11,,3.55534169174,1
0.3,-58.2401114393,311.511722022,100,-58.2401114393,9.48047e-06,-10324.0,1.96515e-05,0.030233,4.40793e-07,2.04499,0.986565,0.0458702,586,172.896,inf,-58.2401114393,50000,85.3242320819,311.511722022,-77.9963,2.79183e-12,,3.44770227276,1
0.3,-57.5934796571,49.7562958226,100,-57.5934796571,9.36856e-06,-9941.57,8.92692e-05,0.455227,1.08915e-09,8.95311,0.939605,0.000109235,593,134.424,inf,-57.5934796571,50000,84.3170320405,49.7562958226,-59.4042,4.52567e-11,,3.90499199512,1
0.3,-57.049106535,56.0524925209,100,-57.049106535,9.27472e-06,-9744.79,0.00034755,0.879701,5.3318e-11,37.4904,1.00047,5.75145e-06,599,337.129,inf,-57.049106535,50000,83.4724540902,56.0524925209,-58.153,7.56012e-11,,3.95124150234,1
0.3,-57.7110504522,59.6583089483,100,-57.7110504522,9.4162e-06,-9966.68,0.000197338,0.640824,5.40978e-09,21.0533,1.00458,0.00057715,590,311.05,inf,-57.7110504522,50000,84.7457627119,59.6583089483,-59.1367,5.63017e-11,,3.82496945471,1
0.3,-58.2821249111,67.1634512312,100,-58.2821249111,9.49667e-06,-10053.0,0.000277861,0.819304,9.57715e-12,29.5922,1.0114,1.01997e-06,585,411.543,inf,-58.2821249111,50000,85.4700854701,67.1634512312,-58.8979,7.22342e-11,,4.34082470942,1
0.3,-57.7683294514,59.1278311332,100,-57.7683294514,9.40026e-06,-9919.22,0.000287128,1.12083,5.4608e-09,31.3311,1.02575,0.000595877,591,431.876,inf,-57.7683294514,50000,84.6023688663,59.1278311332,-58.0124,9.41326e-11,,3.90171772655,1
0.3,-57.4033177762,56.9251009454,100,-57.4033177762,9.35279e-06,-9853.86,0.000168857,0.696404,1.86654e-10,17.7743,0.984498,1.96477e-05,594,241.802,inf,-57.4033177762,50000,84.1750841751,56.9251009454,-58.7682,6.28513e-11,,4.3253686795,1
0.3,-57.8855452082,45.364870825,100,-57.8855452082,9.4162e-06,-10044.8,8.44655e-05,0.395043,6.79508e-11,8.39836,0.936248,6.75631e-06,590,116.782,inf,-57.8855452082,50000,84.7457627119,45.364870825,-59.8371,3.9959e-11,,3.92079065114,1
0.3,-57.0046587117,47.7096340961,100,-57.0046587117,9.25926e-06,-9874.68,0.000240134,0.505696,4.10597e-09,25.166,0.97037,0.000430306,600,314.598,inf,-57.0046587117,50000,83.3333333333,47.7096340961,-58.4636,4.60434e-11,,3.91895118512,1
0.3,-58.2424716546,48.4817410517,100,-58.2424716546,9.46432e-06,-10112.5,8.49605e-05,0.328559,3.00128e-10,8.2524,0.91929,2.9152e-05,587,113.047,inf,-58.2424716546,50000,85.1788756388,48.4817410517,-60.4625,3.48247e-11,,3.70037123013,1
0.3,-57.9640837947,59.554945944,100,-57.9640837947,9.43218e-06,-9975.26,0.000222498,0.750201,2.13585e-10,23.713,1.00524,2.2763e-05,589,362.748,inf,-57.9640837947,50000,84.8896434635,59.554945944,-59.1397,6.60478e-11,,4.31111242257,1
0.3,-57.7996408232,65.5343952412,100,-57.7996408232,9.40026e-06,-9928.22,0.000353497,1.18812,5.60206e-10,38.6368,1.02744,6.12299e-05,591,503.515,nan,-57.7996408232,50000,84.6023688663,65.5343952412,-57.9682,9.94551e-11,nan,4.10545941791,1
0.3,-57.3498828022,52.5222103616,100,-57.3498828022,9.33707e-06,-9905.83,0.000138057,0.491728,4.40922e-09,14.1996,0.960348,0.000453503,595,203.04,inf,-57.3498828022,50000,84.0336134454,52.5222103616,-59.0775,4.64824e-11,,3.82714417193,1
0.3,-57.8020973926,63.1760922432,100,-57.8020973926,9.43218e-06,-9970.15,0.000202027,0.432881,3.39255e-09,20.4303,0.953846,0.000343077,589,285.279,nan,-57.8020973926,50000,84.8896434635,63.1760922432,-60.2225,4.23288e-11,nan,3.86731427642,1
0.3,-58.1081689269,62.3531777346,100,-58.1081689269,9.48047e-06,-10049.5,0.000192742,0.580757,1.03372e-08,20.1914,0.993161,0.00108291,586,346.051,inf,-58.1081689269,50000,85.3242320819,62.3531777346,-59.3437,5.29193e-11,,3.96794253737,1
0.3,-58.1037297043,56.780411458,100,-58.1037297043,9.48047e-06,-10109.3,0.000163755,0.497676,1.04954e-08,17.2557,0.999009,0.00110596,586,267.886,inf,-58.1037297043,50000,85.3242320819,56.780411458,-59.947,4.48196e-11,,3.98357761842,1
0.3,-57.7896888232,69.5040518502,100,-57.7896888232,9.40026e-06,-10023.5,0.000160607,0.486035,2.74802e-08,17.2292,1.00842,0.00294795,591,353.275,inf,-57.7896888232,50000,84.6023688663,69.5040518502,-60.6832,4.22345e-11,,3.99275643505,1
0.3,-58.294968736,63.4165827852,100,-58.294968736,9.49668e-06,-10073.4,0.000131786,0.448481,1.37938e-09,13.5048,0.973168,0.000141352,585,211.054,inf,-58.294968736,50000,85.4700854701,63.4165827852,-60.7834,4.27082e-11,,3.70807520696,1
0.3,-57.7217481436,51.0380068087,100,-57.7217481436,9.38438e-06,-10002.7,0.000136962,0.448039,8.26241e-10,14.0877,0.965264,8.4986e-05,592,185.677,inf,-57.7217481436,50000,84.4594594595,51.0380068087,-59.8889,4.23482e-11,,4.03984683204,1
0.3,-57.7035192768,81.4428372683,100,-57.7035192768,9.38438e-06,-10126.8,5.31511e-05,0.141174,6.35987e-08,5.43473,0.959558,0.006503,592,134.319,inf,-57.7035192768,50000,84.4594594595,81.4428372683,-64.9048,1.35027e-11,,3.7029653487,1
0.3,-57.65054843,50.0544834548,100,-57.65054843,9.38438e-06,-9997.11,6.95618e-05,0.349962,6.7971e-09,6.8408,0.922873,0.000668436,592,118.154,inf,-57.65054843,50000,84.4594594595,50.0544834548,-59.5573,3.61866e-11,,3.63000464169,1
0.3,-57.9698174831,59.0680709986,100,-57.9698174831,9.44822e-06,-10132.2,4.70344e-05,0.201486,1.00176e-08,4.61247,0.926547,0.000982383,588,116.623,inf,-57.9698174831,50000,85.0340136054,59.0680709986,-62.5056,2.09512e-11,,3.72067868115,1
0.3,-57.7440492875,47.0465095558,100,-57.7440492875,9.36856e-06,-10023.8,7.79919e-05,0.340896,2.77439e-09,7.66572,0.920823,0.000272691,593,123.035,inf,-57.7440492875,50000,84.3170320405,47.0465095558,-60.129,3.5287e-11,,3.66889770467,1
0.3,-57.5140092092,50.2165868596,100,-57.5140092092,9.33707e-06,-9874.63,9.88586e-05,0.617694,4.96545e-10,10.0719,0.951275,5.05888e-05,595,147.912,inf,-57.5140092092,50000,84.0336134454,50.2165868596,-58.6058,5.9509e-11,,3.6647635172,1
0.3,-57.8838507838,62.2480226851,100,-57.8838507838,9.4162e-06,-9904.68,0.000290327,0.978321,3.21225e-09,31.5826,1.02432,0.000349439,590,433.962,inf,-57.8838507838,50000,84.7457627119,62.2480226851,-58.9764,8.26721e-11,,3.47162970742,1
0.3,-56.7829725728,54.4816267031,100,-56.7829725728,9.21319e-06,-9802.54,0.000439478,1.25263,2.23583e-09,49.0476,1.02823,0.000249529,603,486.767,inf,-56.7829725728,50000,82.9187396352,54.4816267031,-56.8037,1.00568e-10,,4.10942329852,1
0.3,-57.7328529787,53.2234980292,100,-57.7328529787,9.38438e-06,-10012.1,9.33721e-05,0.364563,2.87699e-09,9.30416,0.935116,0.00028668,592,136.838,inf,-57.7328529787,50000,84.4594594595,53.2234980292,-59.9553,3.67158e-11,,4.06509563415,1
0.3,-57.5343993183,57.5729139217,100,-57.5343993183,9.36856e-06,-9854.17,0.000203813,0.847918,3.12187e-09,21.8185,1.00292,0.000334201,593,295.094,inf,-57.5343993183,50000,84.3170320405,57.5729139217,-58.6167,7.39892e-11,,3.89158491617,1
0.3,-58.1326429587,52.165435333,100,-58.1326429587,9.48047e-06,-10027.9,0.000183483,0.549069,4.9813e-10,18.6394,0.963086,5.06033e-05,586,230.311,inf,-58.1326429587,50000,85.3242320819,52.165435333,-59.2861,5.32054e-11,,4.23619922561,1
0.3,-57.570496983,53.8211264377,100,-57.570496983,9.36856e-06,-9893.08,0.000171117,0.708876,1.61976e-09,18.0648,0.989038,0.000170998,593,249.04,inf,-57.570496983,50000,84.3170320405,53.8211264377,-59.0355,6.36047e-11,,3.67307991961,1
0.3,-58.1808037504,54.3844780423,100,-58.1808037504,9.49668e-06,-10061.0,7.78483e-05,0.377491,4.00077e-09,7.58376,0.925139,0.000389744,585,127.505,inf,-58.1808037504,50000,85.4700854701,54.3844780423,-60.2929,3.97773e-11,,4.2800380861,1
0.3,-58.3017138637,58.9854108636,100,-58.3017138637,9.48047e-06,-10019.8,0.000162412,0.494925,4.30733e-10,15.99,0.933386,4.24072e-05,586,205.517,inf,-58.3017138637,50000,85.3242320819,58.9854108636,-59.9616,5.10595e-11,,3.60634164004,1
0.3,-58.4514517643,62.2013499146,100,-58.4514517643,9.51294e-06,-10149.0,8.62201e-05,0.305001,8.2342e-09,8.58703,0.947435,0.000820079,584,166.223,inf,-58.4514517643,50000,85.6164383562,62.2013499146,-62.0055,3.07491e-11,,3.66172875036,1
