MinNormIw,AvgNormIw,BatchSize,VarVanillaIw,ESSRenyi,VarNormIw,Bound,delta,IterType,EpsThisIter,VarDiscRet,VanillaAvgRet,VarJ,AvgEpLen,AvgDiscRet,MinVanillaIw,MaxNormIw,J,MaxVanillaIw,SamplesThisIter,VarRet,ESSClassic,renyi2,AvgVanillaIw,AvgRet
,6.6469914e-07,100,inf,nan,3.208141e-07,432.05807,0.7,1,8358,3707.9092547294586,49.792065109816946,26953.861,5.982292414453219,49.792065109816946,,0.49117756,52198.637,8.01906e+22,50000,3707.9092547294586,1.9994398817057366,nan,1.0852007e+17,49.792065109816946
,6.576178e-07,100,inf,nan,1.538569e-07,762.33765,0.7,1,8448,4168.418256067479,49.15520347815465,15727.544,5.918560606060606,49.15520347815465,,0.32667604,102085.4,2.7913777e+23,50000,4168.418256067479,1.824524137581374,nan,5.6192054e+17,49.15520347815465
,6.4780266e-07,100,3.3235653e+31,nan,3.2378165e-07,403.3294,0.7,1,8576,3304.941907931456,48.27211411942863,23992.008,5.830223880597015,48.27211411942863,,0.4999081,40442.617,5.0648453e+18,50000,3304.941907931456,2.0000000395385706,nan,6563247000000.0,48.27211411942863
,6.6789556e-07,100,inf,nan,2.0145379e-07,520.85645,0.7,1,8318,4025.323070778017,50.07983882309566,21662.951,6.011060351045924,50.07983882309566,,0.36380014,67861.41,1.3750668e+26,50000,4025.323070778017,1.7551623418805775,nan,2.5244659e+20,50.07983882309566
,7.2564717e-07,100,1.2122628e+25,nan,2.727362e-07,513.132,0.7,1,7656,5246.204458324194,55.27444905393385,26584.133,6.530825496342738,55.27444905393385,,0.42966065,55776.63,2864524700000000.0,50000,5246.204458324194,1.9648479654394002,nan,4837851600.0,55.27444905393385
,8.565464e-07,100,1.5591232e+16,nan,4.2810663e-07,617.5269,0.7,1,6486,7311.414197490244,67.0483665387898,43318.742,7.708911501695961,67.0483665387898,,0.49990353,42299.45,95400450000.0,50000,7311.414197490244,2.000000033048205,nan,163461.23,67.0483665387898
,1.0549859e-06,100,inf,nan,5.2749164e-07,1530.229,0.7,1,5266,13635.889113662113,84.89823291804571,9864.429,9.4948727687049,84.89823291804571,,0.4999997,202187.89,4.5446414e+27,50000,13635.889113662113,1.9999999662203962,nan,9.58907e+21,84.89823291804571
,1.2188582e-06,100,inf,nan,6.094283e-07,1390.8118,0.7,1,4558,19243.217307270465,99.63806098686557,24768.484,10.969723562966212,99.63806098686557,,0.5,121851.86,3.694832e+24,50000,19243.217307270465,1.999999911121983,nan,9.0069524e+18,99.63806098686557
,1.154521e-06,100,4.4793324e+17,nan,5.772e-07,773.0351,0.7,1,4812,15528.64185124585,93.8521087552685,37136.402,10.390689941812136,93.8521087552685,,0.499974,66495.914,440444550000.0,50000,15528.64185124585,2.0000000358020324,nan,1017057.94,93.8521087552685
,1.6989467e-06,100,1.4009722e+26,nan,5.975532e-07,2684.4363,0.7,1,3270,45361.22427459378,142.82916275430853,83085.05,15.290519877675841,142.82916275430853,,0.41289997,424211.53,6322244500000000.0,50000,45361.22427459378,1.9388846943709819,nan,26013942000.0,142.82916275430853
,1.3543528e-06,100,inf,nan,6.7715257e-07,875.2113,0.7,1,4102,20618.483528863966,111.82729517642375,30394.455,12.189176011701608,111.82729517642375,,0.49999124,126543.05,8.122505e+22,50000,20618.483528863966,1.9999999212926378,nan,2.2001862e+17,111.82729517642375
,1.8543242e-06,100,5.4909474e+19,nan,9.050065e-07,834.26294,0.7,1,2996,30115.106850594308,156.79604206296767,38444.023,16.688918558077436,156.79604206296767,,0.49395615,135176.25,3847567400000.0,50000,30115.106850594308,1.999999959548078,nan,14443869.0,156.79604206296767
,2.7421302e-06,100,1.7541552e+27,nan,9.208991e-07,948.1983,0.7,1,2026,41253.92996621944,236.6528892402057,30019.447,24.679170779861796,236.6528892402057,,0.397733,168074.69,1.7358794e+16,50000,41253.92996621944,1.884291631695317,nan,119678460000.0,236.6528892402057
,2.593629e-06,100,39077710.0,nan,1.302443e-07,1023.22955,0.7,1,2142,45071.29362922555,223.29992735511806,33284.152,23.34267040149393,223.29992735511806,,0.10055185,139683.45,1741707.6,50000,45071.29362922555,1.099900776112917,nan,44.925533,223.29992735511806
,3.189182e-06,100,inf,nan,1.5936567e-06,1289.2493,0.7,1,1742,56556.253363393866,276.8786216350178,28957.422,28.70264064293915,276.8786216350178,,0.4998542,158838.88,2.166786e+19,50000,56556.253363393866,1.9999999264903572,nan,138245820000000.0,276.8786216350178
,4.2603965e-06,100,4.760438e+16,nan,2.1301655e-06,nan,0.7,1,1304,154001.9764118253,373.28482261889644,nan,38.34355828220859,373.28482261889644,,0.49999732,nan,74745400000.0,50000,154001.9764118253,1.9999999691629944,nan,636893.3,373.28482261889644
,4.925137e-06,100,1872809400000.0,nan,1.336389e-06,nan,0.7,1,1128,329203.34818106977,433.1523790582067,nan,44.326241134751776,433.1523790582067,,0.366031,nan,433309540.0,50000,329203.34818106977,1.9999423555681677,nan,5830.406,433.1523790582067
,6.2003974e-06,100,8087264000.0,nan,4.0944244e-07,nan,0.7,1,896,488152.3273322898,547.906210768029,nan,55.80357142857143,547.906210768029,,0.105555765,nan,14834958.0,50000,488152.3273322898,3.6169645922969256,nan,871.4126,547.906210768029
,6.8250065e-06,100,148361730.0,nan,7.149808e-07,3909.6301,0.7,1,814,699253.7800369245,604.1551774439562,55051.78,61.42506142506142,604.1551774439562,,0.20759147,598303.0,2990358.8,50000,699253.7800369245,2.4484122003334803,nan,98.31434,604.1551774439562
,5.7991183e-06,100,75374230000.0,nan,8.166858e-07,3372.1956,0.7,1,958,439580.0108043041,511.79016437717274,85897.14,52.19206680584551,511.79016437717274,,0.21943226,364258.0,66662932.0,50000,439580.0108043041,1.9852891386352962,nan,1761.7566,511.79016437717274
,7.032349e-06,100,140610940.0,nan,3.8749832e-07,nan,0.7,1,790,713089.8467371633,622.8849027022267,nan,63.29113924050633,622.8849027022267,,0.1269492,nan,2418269.2,50000,713089.8467371633,1.9970775030952133,nan,133.95998,622.8849027022267
,4.189711e-06,100,4.5781826e+16,nan,2.0872167e-06,4030.4768,0.7,1,1326,485120.864085285,367.0114975812072,76644.02,37.70739064856712,367.0114975812072,,0.49908844,498158.7,73916310000.0,50000,485120.864085285,1.9999998710125488,nan,620507.06,367.0114975812072
,6.7916326e-06,100,245699040.0,nan,7.1098543e-07,3654.712,0.7,1,818,590391.2894388154,601.1128485520269,75136.98,61.12469437652812,601.1128485520269,,0.21009439,486335.84,3905582.5,50000,590391.2894388154,1.9750064659757693,nan,126.25411,601.1128485520269
,9.077704e-06,100,1312774100.0,nan,2.7352826e-06,4318.3057,0.7,1,612,1551900.1073104625,807.3521933985876,47884.625,81.69934640522875,807.3521933985876,,0.3826748,643156.5,8383470.0,50000,1551900.1073104625,2.0146668961821623,nan,198.87033,807.3521933985876
,1.2683916e-05,100,722419.6,nan,4.8475306e-07,4081.8647,0.7,1,438,2118811.580141262,1132.0655640286425,56003.434,114.15525114155251,1132.0655640286425,,0.117890984,699598.75,143917.98,50000,2118811.580141262,2.1609456569810908,nan,15.484167,1132.0655640286425
,1.74703e-05,100,1476.6498,nan,3.0441882e-08,4452.46,0.7,1,318,3005274.0128220418,1563.4942665245928,34462.613,157.23270440251574,1563.4942665245928,,0.0139989555,762577.6,3083.1782,50000,3005274.0128220418,8.27326859642493,nan,3.8477192,1563.4942665245928
,2.4366474e-05,100,413.48392,nan,2.905063e-08,4485.146,0.7,1,228,3483193.003186835,2184.5368634360593,27293.555,219.2982456140351,2184.5368634360593,,0.015178761,833134.56,1810.8724,50000,3483193.003186835,2.050908478547606,nan,2.9069943,2184.5368634360593
,2.4801586e-05,100,49.742958,nan,8.341658e-09,4540.2017,0.7,1,224,3939951.8147907495,2224.327288769851,23376.266,223.21428571428572,2224.327288769851,,0.002436105,850652.5,188.12027,50000,3939951.8147907495,5.193169659628341,nan,1.9152218,2224.327288769851
,2.6709402e-05,100,5562.9766,nan,5.721911e-07,4534.702,0.7,1,208,3455631.7721533696,2396.3257484964834,25135.844,240.3846153846154,2396.3257484964834,,0.08832521,847622.6,8708.99,50000,3455631.7721533696,2.008089498481202,nan,2.6335847,2396.3257484964834
,2.8058364e-05,100,42.87386,nan,8.545238e-09,4512.936,0.7,1,198,3543749.4392622835,2517.295062349577,20648.713,252.5252525252525,2517.295062349577,,0.0009094524,852044.4,64.41903,50000,3543749.4392622835,2.3448495797927413,nan,1.9874513,2517.295062349577
,3.5161742e-05,100,7.7249694,nan,6.2310144e-09,4577.17,0.7,1,158,3601880.1579264845,3157.901147430034,13845.5205,316.45569620253167,3157.901147430034,,0.0012080685,862502.4,42.536385,50000,3601880.1579264845,2.8209834236074682,nan,1.2380536,3157.901147430034
,3.4722223e-05,100,15.923879,nan,1.0939885e-08,4563.2524,0.7,1,160,3435304.487063886,3118.156855807082,14927.232,312.5,3118.156855807082,,0.0045842854,859975.0,174.89996,50000,3435304.487063886,4.515352613820528,nan,1.3247246,3118.156855807082
,2.596054e-05,100,56.334198,nan,9.357079e-09,4559.3105,0.7,1,214,3711710.7972301664,2328.755675215488,26719.082,233.6448598130841,2328.755675215488,,0.0034782162,841242.1,269.8811,50000,3711710.7972301664,2.893460266749521,nan,2.0143254,2328.755675215488
,3.229974e-05,100,11.631284,nan,7.103306e-09,4561.7827,0.7,1,172,3718946.8890828146,2899.8040281426493,18744.889,290.69767441860466,2899.8040281426493,,0.0022895564,842802.56,92.64776,50000,3718946.8890828146,2.7582712283114996,nan,1.3070211,2899.8040281426493
,3.229974e-05,100,14.368706,nan,6.961564e-09,4565.052,0.7,1,172,3645029.753680392,2899.9961623770037,17109.83,290.69767441860466,2899.9961623770037,,0.002910113,842055.4,132.21028,50000,3645029.753680392,3.4051101156301846,nan,1.46742,2899.9961623770037
,3.2679738e-05,100,65.89688,nan,3.2939425e-08,4577.9854,0.7,1,170,3920509.509355859,2934.3736325172767,19054.994,294.11764705882354,2934.3736325172767,,0.02010684,844185.3,899.3283,50000,3920509.509355859,2.3857302800780786,nan,1.4616823,2934.3736325172767
,3.3467197e-05,100,4.9672313,nan,5.511482e-09,4617.5405,0.7,1,166,4548149.086184542,3006.3376831656046,15153.617,301.2048192771084,3006.3376831656046,,0.0015005744,852760.6,45.048523,50000,4548149.086184542,2.9931495456124564,nan,1.0047139,3006.3376831656046
,3.5612535e-05,100,4.935321,nan,5.5667257e-09,4592.271,0.7,1,156,4041223.955256382,3198.6895730449105,14632.6,320.5128205128205,3198.6895730449105,,0.0014013156,853600.25,41.724747,50000,4041223.955256382,3.2197823055790544,nan,1.060378,3198.6895730449105
,3.5612535e-05,100,4.079551,nan,4.8636513e-09,4591.599,0.7,1,156,3817572.8437601444,3199.031122410062,15211.558,320.5128205128205,3199.031122410062,,0.00092690974,845946.5,26.844936,50000,3817572.8437601444,2.5939448384878623,nan,1.0314018,3199.031122410062
