AvgRet,VanillaAvgRet,AvgEpLen,VarDiscRet,MinNormIw,ESSRenyi,AvgVanillaIw,eRenyi2,J,VarVanillaIw,VarNormIw,MaxVanillaIw,Bound,AvgNormIw,MinVanillaIw,AvgDiscRet,ESSClassic,BatchSize,MaxNormIw,VarJ,VarRet
148.52412902531444,148.52412902531444,15.86,48369.84684223524,6.256882e-07,12.586951404444715,3.5138001,7.9447355,750.3002,319.2838,0.0025859661,145.66638,423.09497,0.01,0.00021985432,148.52412902531444,3.7592483902639753,100,0.41455513,1221.4349,48369.84684223524
145.42938539691443,145.42938539691443,15.55,33927.27592165063,1.6335877e-18,4.894951269238659,0.712564,20.429213,935.55347,31.866379,0.0062760287,56.125366,540.01025,0.01,1.1640358e-16,145.42938539691443,1.5839655852856132,100,0.7876537,860.40594,33927.27592165063
666.6680602316275,666.6680602316275,67.69,177944.98772721607,1.6374956e-16,7.350988869439566,1.0126839,13.603612,1508.9141,21.82224,0.0021279021,41.96269,822.93054,0.01,1.6582654e-14,666.6680602316275,4.531812616334972,100,0.41437104,1818.1736,177944.98772721607
1325.993313221334,1325.993313221334,133.61,843774.4229660537,1.2132779e-23,7.025187676496303,1.0834254,14.234495,4366.4653,30.90953,0.0026332631,40.150543,2778.8047,0.010000002,1.3144962e-21,1325.993313221334,3.694221031175269,100,0.3705889,2716.6882,843774.4229660537
1720.6534104950842,1720.6534104950842,173.12,1069765.1480733242,,5.809231249260395,1.1269058,17.213982,3657.282,33.35496,0.0026265476,45.406197,1981.4027,0.01,,1720.6534104950842,3.703316702067352,100,0.40292808,3839.3376,1069765.1480733242
1955.4868178275253,1955.4868178275253,196.61,1448337.6703946928,7.840652e-22,11.565089307231323,1.5373133,8.646712,3184.5217,24.665665,0.0010436814,35.88081,1947.1495,0.009999999,1.2053539e-19,1955.4868178275253,8.824219883583504,100,0.23339945,4478.642,1448337.6703946928
2442.614747078221,2442.614747078221,245.23,2068551.5203224418,,9.296212057071147,1.2275587,10.75707,4428.4595,54.271343,0.0036015213,72.570244,3048.3079,0.01,,2442.614747078221,2.7281361372327146,100,0.5911753,3651.7158,2068551.5203224418
2813.696633806627,2813.696633806627,282.31,2437858.4537489065,2.5387425e-21,8.502626176395177,0.82874155,11.761072,4486.901,16.980474,0.00247236,36.478867,3043.7556,0.010000002,2.1039614e-19,2813.696633806627,3.9252073039076825,100,0.4401718,2415.015,2437858.4537489065
2764.351270632817,2764.351270632817,277.42,1904760.473728241,4.620582e-12,15.490326744647952,1.1153183,6.4556417,3968.027,7.8797865,0.00063345657,18.790081,2898.834,0.01,5.15342e-10,2764.351270632817,13.75285141191205,100,0.16847281,2228.0854,1904760.473728241
2598.527838417273,2598.527838417273,260.85,2064133.386111192,6.647399e-14,11.847313713223592,1.8353916,8.440732,4096.6,106.10698,0.003149825,101.79151,2874.0322,0.010000002,1.2200581e-11,2598.527838417273,3.1072040192438317,100,0.55460376,5183.88,2064133.386111192
2857.484652896901,2857.484652896901,286.71,1933035.9796071898,2.3795996e-36,9.938212210613791,0.7638318,10.062172,4458.0146,7.951603,0.0013628852,16.837908,3123.1658,0.010000002,1.8176138e-34,2857.484652896901,6.900090624971826,100,0.22044,1905.763,1933035.9796071898
2920.9993211473748,2920.9993211473748,293.1,1870154.9682919744,2.0354652e-13,12.938783137958707,1.4168228,7.728702,4101.491,31.506079,0.001569507,51.437046,2931.6157,0.010000002,2.8838935e-11,2920.9993211473748,6.046635704962645,100,0.363045,3969.1313,1870154.9682919744
3152.2958525062063,3152.2958525062063,316.25,1726756.4500789628,,13.2391421177923,0.60779405,7.5533595,4717.9404,5.337146,0.0014447615,15.19188,3561.4114,0.010000002,,3152.2958525062063,6.534606384539522,100,0.24995112,1133.9087,1726756.4500789628
2957.9162729019313,2957.9162729019313,296.79,1759593.350190691,2.0279783e-06,18.019248180097623,1.6654105,5.549621,4005.0164,60.14641,0.002168539,77.342804,3013.687,0.01,0.00033774163,2957.9162729019313,4.450669080746516,100,0.46440685,4968.406,1759593.350190691
2929.1204301364514,2929.1204301364514,293.93,1659947.468777416,0.000100035504,37.62279894771438,0.9772792,2.6579628,3380.7617,3.243084,0.00033956347,16.321486,2694.7053,0.01,0.009776262,2929.1204301364514,22.92695838032133,100,0.16700944,1647.0695,1659947.468777416
2746.309776909464,2746.309776909464,275.62,2197374.7277537994,4.652302e-14,21.053009885363277,1.4207181,4.7499146,3655.0056,25.024939,0.0012398161,48.469337,2737.8787,0.01,6.6096096e-12,2746.309776909464,7.533424138247616,100,0.34116083,3078.1504,2197374.7277537994
3237.0685464330063,3237.0685464330063,324.63,2015306.5681904557,1.0228998e-05,16.196445164989424,1.2424477,6.1741943,4244.9497,23.418097,0.0015170338,39.101936,3199.3228,0.01,0.0012708995,3237.0685464330063,6.242729527408669,100,0.31471696,3178.3928,2015306.5681904557
2771.632792247306,2771.632792247306,278.2,1893662.7599018626,3.545574e-09,24.945705093907765,1.3932748,4.008706,3557.5547,21.455322,0.0011052527,42.17444,2715.0186,0.01,4.939959e-07,2771.632792247306,8.373807197705812,100,0.30270007,2737.1357,1893662.7599018626
2788.600382864722,2788.600382864722,279.82,2220960.2357342835,5.1577e-06,47.78861507943968,1.0549424,2.0925486,3201.963,1.2232726,0.00010991724,4.6194506,2593.234,0.010000002,0.0005441076,2788.600382864722,47.888575878643586,100,0.043788657,1555.0725,2220960.2357342835
2932.6215628985865,2932.6215628985865,294.28,1715671.0307857608,1.48172985e-05,58.30296998323598,1.0028887,1.7151785,3192.4236,0.65025276,6.465121e-05,3.9211109,2641.3125,0.01,0.00148601,2932.6215628985865,60.9738567897664,100,0.03909817,1671.7656,1715671.0307857608
