AvgRet,VarJ,AvgEpLen,StepSize,BatchSize,J,NatGradInftyNorm,NatGrad2Norm
1999.993290901184,2.6781682199633895e-07,200.0,515.538446875529,100,1999.993290901184,0.0008780510778598373,0.0011874328148510304
1999.994290342331,2.4750137113509065e-07,200.0,714.5236102504431,100,1999.994290342331,0.0005052400072018605,0.0007388585569515884
1999.9947456741334,2.0454046191504192e-07,200.0,612.3042968119377,100,1999.9947456741334,0.0005184005648781151,0.0006860490866254798
1994.1917158122174,33.67412763045387,199.43,0.03156001129204893,100,1994.1917158122174,16.51334258262837,22.04208514629974
1999.9937852191924,2.3064562343242506e-07,200.0,482.34105443273705,100,1999.9937852191924,0.00039170974020677295,0.0007167093904148306
1999.994489030838,1.7544682693709304e-07,200.0,991.5708270733807,100,1999.994489030838,0.00026805832518324806,0.0003851441941920049
1999.995142917633,1.8226602931628644e-07,200.0,800.6074977835679,100,1999.995142917633,0.0002860116392220621,0.000504983769793446
1999.9939278888703,2.195347445139663e-07,200.0,690.8002875858024,100,1999.9939278888703,0.0007254398122080257,0.0008653612296554294
1999.9952529525756,1.7927654237913277e-07,200.0,861.0572418881457,100,1999.9952529525756,0.0001715235023230559,0.00031091663838956794
1999.9959739589692,1.070307150588302e-07,200.0,856.3202047903942,100,1999.9959739589692,0.00035788685237034767,0.0005674140236759932
1999.9953328418733,1.504394656408157e-07,200.0,636.3055574101846,100,1999.9953328418733,0.0006168543364885121,0.0007619508239571966
1999.9955347061157,1.1911580543829872e-07,200.0,1133.8237623347193,100,1999.9955347061157,0.00021897225084292743,0.00041402760157563303
1999.995402173996,1.381150698431487e-07,200.0,1091.2009261987953,100,1999.995402173996,0.00025899791910328465,0.0003568129498996997
1999.9951945877076,1.367398347859059e-07,200.0,767.7466040940744,100,1999.9951945877076,0.0004416595129988221,0.0006951275443104632
1999.994614124298,1.5025604938677539e-06,200.0,141.2988640418785,100,1999.994614124298,0.004389702619542828,0.004996181228545645
1999.9958506965638,1.1231210157366331e-07,200.0,760.621330652981,100,1999.9958506965638,0.00040142004502470704,0.00067483036584651
1999.9947906875611,1.4307669921298368e-07,200.0,770.5930628104696,100,1999.9947906875611,0.0006681714268277638,0.0008604582505471167
1999.9954581069946,1.4889423962243875e-07,200.0,1122.2184594160658,100,1999.9954581069946,0.00027195907635604416,0.00045044809532447964
1999.995200691223,1.3634329502243838e-07,200.0,764.8974643835963,100,1999.995200691223,0.0005695124250146406,0.0007246602356485823
1999.9951935958861,1.2707376525286976e-07,200.0,713.0802375631293,100,1999.9951935958861,0.0006397835310660196,0.0008112922826332585
1999.9954448604583,1.393923607186783e-07,200.0,1243.770773743592,100,1999.9954448604583,0.0003881561305770378,0.00047466830808780736
1999.9959837150573,9.596237066925643e-08,200.0,1288.618482387539,100,1999.9959837150573,0.00011757709504989432,0.00019742800659012754
1999.9947558116912,1.538793189461608e-07,200.0,649.5540243950376,100,1999.9947558116912,0.0006387708958546354,0.0008676140301225735
1999.995328464508,1.4929007595881818e-07,200.0,743.2767071489317,100,1999.995328464508,0.0004354601113638071,0.0006393421734540407
1999.9957456302643,1.4318962445178494e-07,200.0,1245.3334910256647,100,1999.9957456302643,0.00028465702505690946,0.0003746786792603388
1999.9949915885925,1.1026634105420648e-07,200.0,935.2641421553668,100,1999.9949915885925,0.0004249896265973802,0.0005910631145826526
1999.9950003910064,1.2438565282270314e-07,200.0,917.9293828855249,100,1999.9950003910064,0.00041661936340565053,0.0005467783078181197
1999.9944805240632,2.0651663952215884e-07,200.0,352.200909402494,100,1999.9944805240632,0.0015258578758302948,0.0019048379074954316
1999.9953464984894,1.1048999202543976e-07,200.0,1018.1607773111101,100,1999.9953464984894,0.00022327526420794124,0.00033283248961909155
1999.9946394634246,1.1463675427325086e-07,200.0,1444.663292468637,100,1999.9946394634246,0.00027815982482182574,0.0004074508045651544
1999.9952605056762,1.0896203793247813e-07,200.0,931.9784070029591,100,1999.9952605056762,0.0002263451636452445,0.00029989625046411247
1999.995755739212,1.0096329296808988e-07,200.0,760.8922051953875,100,1999.995755739212,0.0003588295292027583,0.000544886183296252
1999.9945755004883,1.3503656568119745e-07,200.0,833.1545223307958,100,1999.9945755004883,0.0004109657437697466,0.0005971609804379114
1999.995981311798,8.434082765877131e-08,200.0,2400.436586372188,100,1999.995981311798,0.00014326030160459447,0.00021853080105436532
1999.9950172233582,1.1359769444912086e-07,200.0,755.5077910956273,100,1999.9950172233582,0.0004087460785993066,0.0005479358820371673
1999.995589504242,1.3294854896120146e-07,200.0,701.125020849908,100,1999.995589504242,0.0005600198908215133,0.0007434513240694297
1999.9956004714966,1.250762684679957e-07,200.0,989.9656341763995,100,1999.9956004714966,0.0003261557307734931,0.0004795913200077183
1999.9954251098634,1.2768684350473884e-07,200.0,688.9069621985099,100,1999.9954251098634,0.0006529127459929127,0.0007190252795181228
1999.9957157611848,1.0052769188074638e-07,200.0,1274.8700008922137,100,1999.9957157611848,0.0004520291213639125,0.0004796511574217363
1999.9951745414735,1.1468059334458867e-07,200.0,990.0068458985515,100,1999.9951745414735,0.0003163262379236698,0.0003875518027113301
1999.9951994895935,1.1114925076650582e-07,200.0,1163.7160980914944,100,1999.9951994895935,0.0002719622401646142,0.0004096459403939456
1999.994951915741,1.255764737200507e-07,200.0,819.8363015366881,100,1999.994951915741,0.00031202459301398595,0.0003925477189362099
1999.9959601306916,1.0275218758514978e-07,200.0,1086.635397141675,100,1999.9959601306916,0.0004442609685557087,0.0004927643828703396
1999.9953353881835,1.3619650876581096e-07,200.0,1166.7827002635468,100,1999.9953353881835,0.0002455307820887604,0.0003483046511586996
1999.9959181690217,9.926430700649478e-08,200.0,786.4777683742088,100,1999.9959181690217,0.0003117401679936173,0.0005252716628247343
1999.9954247951507,1.0591924757880577e-07,200.0,1190.1492753183968,100,1999.9954247951507,0.00034268612091935193,0.000496093365159826
1999.9958117580413,9.964539645770485e-08,200.0,1498.030747200879,100,1999.9958117580413,0.00019755279624755997,0.0002852675686685353
1999.9964002704621,8.717563070163264e-08,200.0,850.091700705742,100,1999.9964002704621,0.00036523702143266134,0.0005671402663684309
1999.995200433731,1.0920071804459001e-07,200.0,909.6703132978615,100,1999.995200433731,0.00034340604980794204,0.0004827049368091605
1999.9955817604066,1.0956567212732884e-07,200.0,1896.1526869212728,100,1999.9955817604066,0.00018412580456620133,0.0002630425169429359
1999.9957416915893,8.941349360887246e-08,200.0,1339.8338311055218,100,1999.9957416915893,0.0003552805502249849,0.00046139258772066784
1999.9959110069276,7.380606734703621e-08,200.0,1200.9592810909344,100,1999.9959110069276,0.0003910051023957635,0.0004816642579898585
1999.9956124782561,1.9657710876657289e-07,200.0,403.40476396835743,100,1999.9956124782561,0.0011757153560644886,0.001456098989833865
1999.9957684326173,1.0154441139699583e-07,200.0,1245.4684296606074,100,1999.9957684326173,0.0004078343122798017,0.00045048856543768775
1999.9955645656585,1.768933604084437e-07,200.0,297.29954008024566,100,1999.9955645656585,0.0020915329059458475,0.0023254386919883195
1999.9957951641084,1.0640401261307582e-07,200.0,1284.260569897346,100,1999.9957951641084,0.0003376226068036868,0.0004519308092883667
1999.9962001609802,9.738660912923728e-08,200.0,1177.8853142753526,100,1999.9962001609802,0.00024303811258156308,0.0003418451451155925
1999.9964751243592,9.688837641501455e-08,200.0,985.8373968702454,100,1999.9964751243592,0.0003053579460841304,0.00047907475378122853
1999.9962010097504,7.919562448560927e-08,200.0,1217.6537854014773,100,1999.9962010097504,0.00024371654077842925,0.0004308563205995864
1999.995853395462,1.0652944926980791e-07,200.0,745.8773541922628,100,1999.995853395462,0.0004449161568180805,0.0008094824823783021
1999.9966426753997,8.660101544004226e-08,200.0,921.2001510525031,100,1999.9966426753997,0.00043262213184338665,0.0005175376103039717
1999.9960702323913,1.0392621338218708e-07,200.0,1071.5923707392722,100,1999.9960702323913,0.0002549056408867954,0.0003720804468670834
1999.9956886005402,8.532060968296131e-08,200.0,1388.8481469516878,100,1999.9956886005402,0.00025902874886836626,0.00037811157819507573
1999.9965139675141,8.507895135511663e-08,200.0,1727.5117441456666,100,1999.9965139675141,0.00028167934849856075,0.0003978906381292967
1999.996108150482,7.496689451929544e-08,200.0,1144.7495011474657,100,1999.996108150482,0.0002979084409996883,0.0005084274104764789
1999.9965091991426,7.931620900464367e-08,200.0,1529.2981674971525,100,1999.9965091991426,0.0002705290476022922,0.0003229851856693954
1999.9961697483063,7.971820714006716e-08,200.0,1498.1667537515111,100,1999.9961697483063,0.00023929522002297092,0.0002811939482066605
1999.9963567256927,6.703103306588471e-08,200.0,1285.4004322546841,100,1999.9963567256927,0.00020831867067149307,0.0003653398738758964
1999.996980524063,6.213704115696307e-08,200.0,988.2847026610361,100,1999.996980524063,0.0005633087743519697,0.0006449985674350342
1999.996543035507,7.916413620625113e-08,200.0,1280.2353492052287,100,1999.996543035507,0.0001758933749441909,0.00027497265635869174
1999.996490831375,7.01261810222191e-08,200.0,1422.2879132258965,100,1999.996490831375,0.0002853215120097568,0.0004029572808057725
1999.9968315315245,6.750311399030975e-08,200.0,1307.3584218481535,100,1999.9968315315245,0.0002475596061380028,0.00037257531185574044
1999.9966636848449,7.833443595507452e-08,200.0,793.7033593029981,100,1999.9966636848449,0.0002827554084079909,0.00036273584715926135
1999.9962906360627,7.782534502705793e-08,200.0,1525.6203963775513,100,1999.9962906360627,0.00020143241147142202,0.00028655667071948206
1999.9963474750518,6.57879706173991e-08,200.0,1197.2057885728077,100,1999.9963474750518,0.000393617372249403,0.0004723795834663294
