eRenyi2,VarVanillaIw,VarJ,EpsThisIter,VarNormIw,MaxVanillaIw,IterType,BatchSize,VarDiscRet,Bound,MaxNormIw,AvgRet,AvgEpLen,VanillaAvgRet,J,MinVanillaIw,AvgNormIw,AvgVanillaIw,ESSClassic,MinNormIw,VarRet,ESSRenyi,AvgDiscRet,Delta
6.46947,5.83849,75.7561,100,2.14753e-05,27.1752,1,500,258.280728333,60.0122,0.0521185,61.0422838989,500.0,61.0422838989,67.0609,1.69726e-14,0.002,1.04282,78.639995079,3.25513e-17,258.280728333,77.286094818,61.0422838989,0.8
1.0,,14.9263,100,3.50449e-18,1.0,2,500,225.046395524,54.4171,0.01,59.5349106804,500.0,59.5349106804,59.5349,1.0,0.01,1.0,100.0,0.01,225.046395524,500.0,59.5349106804,0.8
1.0,,15.3917,100,2.1793e-19,1.0,2,500,250.245550857,57.1951,0.005,62.0930944285,500.0,62.0930944285,60.814,1.0,0.005,1.0,200.000000102,0.005,250.245550857,500.0,62.0930944285,0.8
1.0,,15.4367,100,5.43914e-20,1.0,2,500,243.259523918,57.9703,0.00333333,61.4116406595,500.0,61.4116406595,61.0132,1.0,0.00333333,1.0,299.999969474,0.00333333,243.259523918,500.0,61.4116406595,0.8
1.0,,15.708,100,5.4346e-20,1.0,2,500,274.3018446,58.3624,0.0025,61.8524354907,500.0,61.8524354907,61.223,1.0,0.0025,1.0,400.0,0.0025,274.3018446,500.0,61.8524354907,0.8
3.2147,2.30722,28.7663,100,8.8879e-06,10.5696,1,500,275.620334259,60.8701,0.020745,62.3663848305,500.0,62.3663848305,65.4576,9.33115e-18,0.002,1.019,155.39865859,1.83143e-20,275.620334259,155.535532621,62.3663848305,0.8
1.0,,16.9813,100,3.50449e-18,1.0,2,500,291.277836455,57.3513,0.01,62.9023919621,500.0,62.9023919621,62.9024,1.0,0.01,1.0,100.0,0.01,291.277836455,500.0,62.9023919621,0.8
1.0,,16.6021,100,2.1793e-19,1.0,2,500,264.50598594,58.2589,0.005,61.4657469033,500.0,61.4657469033,62.1841,1.0,0.005,1.0,200.000000102,0.005,264.50598594,500.0,61.4657469033,0.8
1.0,,16.07,100,5.43914e-20,1.0,2,500,225.63471854,59.1102,0.00333333,62.5770407416,500.0,62.5770407416,62.3151,1.0,0.00333333,1.0,299.999969474,0.00333333,225.63471854,500.0,62.5770407416,0.8
1.0,,16.0108,100,5.4346e-20,1.0,2,500,252.141046717,59.8313,0.0025,63.4820794471,500.0,63.4820794471,62.6068,1.0,0.0025,1.0,400.0,0.0025,252.141046717,500.0,63.4820794471,0.8
11.9197,15.8976,77.3144,100,6.63375e-05,54.1352,1,500,301.617182975,63.324,0.110584,62.1285975776,500.0,62.1285975776,72.4224,9.74476e-14,0.002,0.979076,28.488060034,1.9906e-16,301.617182975,41.9474629405,62.1285975776,0.8
1.0,,14.7405,100,3.50449e-18,1.0,2,500,219.478316408,55.0792,0.01,59.6397947087,500.0,59.6397947087,59.6398,1.0,0.01,1.0,100.0,0.01,219.478316408,500.0,59.6397947087,0.8
1.0,,15.099,100,2.1793e-19,1.0,2,500,240.237752683,55.4881,0.005,58.3423140615,500.0,58.3423140615,58.9911,1.0,0.005,1.0,200.000000102,0.005,240.237752683,500.0,58.3423140615,0.8
1.0,,15.5128,100,5.43914e-20,1.0,2,500,267.206790408,56.2594,0.00333333,60.4619434799,500.0,60.4619434799,59.4813,1.0,0.00333333,1.0,299.999969474,0.00333333,267.206790408,500.0,60.4619434799,0.8
1.0,,15.2749,100,5.4346e-20,1.0,2,500,213.436299288,56.7594,0.0025,59.7547567927,500.0,59.7547567927,59.5497,1.0,0.0025,1.0,400.0,0.0025,213.436299288,500.0,59.7547567927,0.8
2.75816,2.91537,41.724,100,1.09803e-05,22.7615,1,500,250.170829827,58.5539,0.0441735,62.0429622131,500.0,62.0429622131,62.9035,0.0410209,0.002,1.03055,133.704277604,7.96097e-05,250.170829827,181.280595366,62.0429622131,0.8
1.0,,14.8588,100,3.50449e-18,1.0,2,500,223.013732131,58.9145,0.01,63.8845022389,500.0,63.8845022389,63.8845,1.0,0.01,1.0,100.0,0.01,223.013732131,500.0,63.8845022389,0.8
1.0,,15.6265,100,2.1793e-19,1.0,2,500,267.922008162,59.2863,0.005,61.7168019238,500.0,61.7168019238,62.8007,1.0,0.005,1.0,200.000000102,0.005,267.922008162,500.0,61.7168019238,0.8
1.0,,15.3078,100,5.43914e-20,1.0,2,500,216.781831132,59.9121,0.00333333,62.7889901794,500.0,62.7889901794,62.7968,1.0,0.00333333,1.0,299.999969474,0.00333333,216.781831132,500.0,62.7889901794,0.8
1.0,,15.724,100,5.4346e-20,1.0,2,500,285.998581005,59.811,0.0025,60.8466487177,500.0,60.8466487177,62.3092,1.0,0.0025,1.0,400.0,0.0025,285.998581005,500.0,60.8466487177,0.8
2.33873,1.85871,24.7824,100,7.02721e-06,19.5414,1,500,299.781257513,60.7995,0.0379963,64.2513991635,500.0,64.2513991635,65.1122,3.18641e-08,0.002,1.02859,181.601062098,6.19567e-11,299.781257513,213.791106058,64.2513991635,0.8
1.0,,16.8467,100,3.50449e-18,1.0,2,500,286.679362823,55.9283,0.01,60.9249892278,500.0,60.9249892278,60.925,1.0,0.01,1.0,100.0,0.01,286.679362823,500.0,60.9249892278,0.8
1.0,,16.3208,100,2.1793e-19,1.0,2,500,249.759885411,58.0578,0.005,62.7495855391,500.0,62.7495855391,61.8373,1.0,0.005,1.0,200.000000102,0.005,249.759885411,500.0,62.7495855391,0.8
1.0,,16.9517,100,5.43914e-20,1.0,2,500,331.22727597,59.2383,0.00333333,63.2979077287,500.0,63.2979077287,62.3242,1.0,0.00333333,1.0,299.999969474,0.00333333,331.22727597,500.0,63.2979077287,0.8
1.0,,16.3292,100,5.4346e-20,1.0,2,500,204.21727696,60.0916,0.0025,64.083916999,500.0,64.083916999,62.7641,1.0,0.0025,1.0,400.0,0.0025,204.21727696,500.0,64.083916999,0.8
37.0037,56.8678,111.55,100,0.000294735,127.774,1,500,449.981597439,69.5292,0.290888,63.103017832,500.0,63.103017832,86.3126,,0.002,0.878512,6.70814430287,,449.981597439,13.5121622037,63.103017832,0.8
1.0,,15.0769,100,3.50449e-18,1.0,2,500,229.608111367,56.9398,0.01,61.8699568907,500.0,61.8699568907,61.87,1.0,0.01,1.0,100.0,0.01,229.608111367,500.0,61.8699568907,0.8
1.0,,16.3463,100,2.1793e-19,1.0,2,500,309.662923797,58.1331,0.005,62.8931011782,500.0,62.8931011782,62.3815,1.0,0.005,1.0,200.000000102,0.005,309.662923797,500.0,62.8931011782,0.8
1.0,,16.6828,100,5.43914e-20,1.0,2,500,303.291489581,59.1311,0.00333333,63.0367679107,500.0,63.0367679107,62.5999,1.0,0.00333333,1.0,299.999969474,0.00333333,303.291489581,500.0,63.0367679107,0.8
1.0,,16.774,100,5.4346e-20,1.0,2,500,291.333180611,59.1773,0.0025,60.9258440309,500.0,60.9258440309,62.1814,1.0,0.0025,1.0,400.0,0.0025,291.333180611,500.0,60.9258440309,0.8
1.86875,1.10444,20.6657,100,4.06093e-06,9.42628,1,500,265.61020575,60.8301,0.0180752,63.9569440671,500.0,63.9569440671,64.5032,0.0480585,0.002,1.04301,248.360573826,9.21537e-05,265.61020575,267.55885613,63.9569440671,0.8
1.0,,17.5422,100,3.50449e-18,1.0,2,500,310.835726083,57.7951,0.01,62.9837855964,500.0,62.9837855964,62.9838,1.0,0.01,1.0,100.0,0.01,310.835726083,500.0,62.9837855964,0.8
1.0,,17.006,100,2.1793e-19,1.0,2,500,272.623588312,59.7068,0.005,64.2349355942,500.0,64.2349355942,63.6094,1.0,0.005,1.0,200.000000102,0.005,272.623588312,500.0,64.2349355942,0.8
1.0,,17.7241,100,5.43914e-20,1.0,2,500,362.43778655,58.9959,0.00333333,60.8134134416,500.0,60.8134134416,62.6774,1.0,0.00333333,1.0,299.999969474,0.00333333,362.43778655,500.0,60.8134134416,0.8
1.0,,17.4601,100,5.4346e-20,1.0,2,500,279.413045046,59.6656,0.0025,63.3832507676,500.0,63.3832507676,62.8538,1.0,0.0025,1.0,400.0,0.0025,279.413045046,500.0,63.3832507676,0.8
1.0,7.87302e-11,2.08067e-05,100,0.002,0.000198406,1,500,317.792274916,67.2387,1.0,58.3184334454,500.0,58.3184334454,70.0904,,0.002,3.96813e-07,1.00000014669,,317.792274916,499.998092659,58.3184334454,0.8
1.0,,16.855,100,3.50449e-18,1.0,2,500,286.961445692,57.7435,0.01,63.6861122428,500.0,63.6861122428,63.6861,1.0,0.01,1.0,100.0,0.01,286.961445692,500.0,63.6861122428,0.8
1.0,,16.8377,100,2.1793e-19,1.0,2,500,285.692546985,59.272,0.005,63.2620394412,500.0,63.2620394412,63.4741,1.0,0.005,1.0,200.000000102,0.005,285.692546985,500.0,63.2620394412,0.8
1.0,,17.3565,100,5.43914e-20,1.0,2,500,340.129522829,60.0264,0.00333333,63.424038383,500.0,63.424038383,63.4574,1.0,0.00333333,1.0,299.999969474,0.00333333,340.129522829,500.0,63.424038383,0.8
1.0,,16.9917,100,5.4346e-20,1.0,2,500,253.663899181,60.4884,0.0025,63.4667573146,500.0,63.4667573146,63.4597,1.0,0.0025,1.0,400.0,0.0025,253.663899181,500.0,63.4667573146,0.8
8.22154,51.1545,124.893,100,0.000125955,154.608,1,500,312.348348259,63.6165,0.242603,60.7099841792,500.0,60.7099841792,71.2367,3.14909e-05,0.002,1.27457,15.4198440226,4.94141e-08,312.348348259,60.8158535468,60.7099841792,0.8
1.0,,17.0022,100,3.50449e-18,1.0,2,500,291.994826893,57.9493,0.01,63.356089246,500.0,63.356089246,63.3561,1.0,0.01,1.0,100.0,0.01,291.994826893,500.0,63.356089246,0.8
1.0,,17.3085,100,2.1793e-19,1.0,2,500,311.431459855,58.5898,0.005,61.4698344686,500.0,61.4698344686,62.413,1.0,0.005,1.0,200.000000102,0.005,311.431459855,500.0,61.4698344686,0.8
1.0,,17.1984,100,5.43914e-20,1.0,2,500,288.623105509,59.6028,0.00333333,64.3275148202,500.0,64.3275148202,63.0511,1.0,0.00333333,1.0,299.999969474,0.00333333,288.623105509,500.0,64.3275148202,0.8
1.0,,17.1508,100,5.4346e-20,1.0,2,500,291.616702435,59.851,0.0025,62.195908812,500.0,62.195908812,62.8373,1.0,0.0025,1.0,400.0,0.0025,291.616702435,500.0,62.195908812,0.8
1.47555,0.470432,20.8033,100,1.88964e-06,3.61553,1,500,290.943749702,60.2761,0.00724625,61.4285587966,500.0,61.4285587966,63.5782,0.00639256,0.002,0.997904,339.797289116,1.2812e-05,290.943749702,338.855671842,61.4285587966,0.8
1.0,,17.4397,100,3.50449e-18,1.0,2,500,307.216650307,55.6234,0.01,61.8617757458,500.0,61.8617757458,61.8618,1.0,0.01,1.0,100.0,0.01,307.216650307,500.0,61.8617757458,0.8
1.0,,17.6856,100,2.1793e-19,1.0,2,500,315.385291759,55.3078,0.005,57.5762782236,500.0,57.5762782236,59.719,1.0,0.005,1.0,200.000000102,0.005,315.385291759,500.0,57.5762782236,0.8
1.0,,16.4966,100,5.43914e-20,1.0,2,500,192.764272746,56.1659,0.00333333,59.8648857772,500.0,59.8648857772,59.7676,1.0,0.00333333,1.0,299.999969474,0.00333333,192.764272746,500.0,59.8648857772,0.8
1.0,,16.3729,100,5.4346e-20,1.0,2,500,258.351915376,56.5531,0.0025,59.3863116984,500.0,59.3863116984,59.6723,1.0,0.0025,1.0,400.0,0.0025,258.351915376,500.0,59.3863116984,0.8
1.99065,1.0234,27.0331,100,4.08035e-06,4.6746,1,500,295.081152266,58.9391,0.00933404,65.3860458929,500.0,65.3860458929,62.8754,0.000294597,0.002,1.00162,247.76436972,5.88238e-07,295.081152266,251.174126988,65.3860458929,0.8
1.0,,15.5982,100,3.50449e-18,1.0,2,500,245.759979026,56.8277,0.01,61.6386850715,500.0,61.6386850715,61.6387,1.0,0.01,1.0,100.0,0.01,245.759979026,500.0,61.6386850715,0.8
1.0,,16.0694,100,2.1793e-19,1.0,2,500,275.601367519,58.2587,0.005,62.4204575061,500.0,62.4204575061,62.0296,1.0,0.005,1.0,200.000000102,0.005,275.601367519,500.0,62.4204575061,0.8
1.0,,15.5902,100,5.43914e-20,1.0,2,500,214.824407084,59.0254,0.00333333,62.2536897641,500.0,62.2536897641,62.1043,1.0,0.00333333,1.0,299.999969474,0.00333333,214.824407084,500.0,62.2536897641,0.8
1.0,,16.2388,100,5.4346e-20,1.0,2,500,328.919636037,59.4278,0.0025,62.064151998,500.0,62.064151998,62.0942,1.0,0.0025,1.0,400.0,0.0025,328.919636037,500.0,62.064151998,0.8
1.81659,0.732063,19.0235,100,2.9481e-06,5.00172,1,500,316.240360977,59.8202,0.0100373,61.3251626109,500.0,61.3251626109,63.1645,0.00394439,0.002,0.996627,288.092908832,7.91548e-06,316.240360977,275.240511207,61.3251626109,0.8
1.0,,16.1639,100,3.50449e-18,1.0,2,500,263.910442205,56.4011,0.01,61.4371281812,500.0,61.4371281812,61.4371,1.0,0.01,1.0,100.0,0.01,263.910442205,500.0,61.4371281812,0.8
1.0,,17.3184,100,2.1793e-19,1.0,2,500,341.113072431,56.7124,0.005,60.1103355913,500.0,60.1103355913,60.7737,1.0,0.005,1.0,200.000000102,0.005,341.113072431,500.0,60.1103355913,0.8
1.0,,17.5312,100,5.43914e-20,1.0,2,500,320.42609858,58.0439,0.00333333,63.4981334883,500.0,63.4981334883,61.6819,1.0,0.00333333,1.0,299.999969474,0.00333333,320.42609858,500.0,63.4981334883,0.8
1.0,,17.4448,100,5.4346e-20,1.0,2,500,298.231066242,58.5615,0.0025,61.8026452816,500.0,61.8026452816,61.7121,1.0,0.0025,1.0,400.0,0.0025,298.231066242,500.0,61.8026452816,0.8
2.14242,1.27578,24.8833,100,4.57124e-06,5.27124,1,500,212.133030079,59.4887,0.00997795,60.3791740098,500.0,60.3791740098,63.6133,3.44286e-05,0.002,1.05658,233.587592281,6.51701e-08,212.133030079,233.380547644,60.3791740098,0.8
1.0,,18.151,100,3.50449e-18,1.0,2,500,332.785650186,57.2848,0.01,63.7004901386,500.0,63.7004901386,63.7005,1.0,0.01,1.0,100.0,0.01,332.785650186,500.0,63.7004901386,0.8
1.0,,18.4754,100,2.1793e-19,1.0,2,500,350.17042084,57.3535,0.005,60.0795981723,500.0,60.0795981723,61.89,1.0,0.005,1.0,200.000000102,0.005,350.17042084,500.0,60.0795981723,0.8
1.0,,17.655,100,5.43914e-20,1.0,2,500,248.327002477,59.2324,0.00333333,65.0293040316,500.0,65.0293040316,62.9365,1.0,0.00333333,1.0,299.999969474,0.00333333,248.327002477,500.0,65.0293040316,0.8
1.0,,17.0828,100,5.4346e-20,1.0,2,500,234.041306153,59.5261,0.0025,62.1264877961,500.0,62.1264877961,62.734,1.0,0.0025,1.0,400.0,0.0025,234.041306153,500.0,62.1264877961,0.8
2.47446,1.61442,26.9432,100,6.72145e-06,6.3464,1,500,326.591990724,61.1132,0.0129494,63.326689041,500.0,63.326689041,65.6265,2.69961e-06,0.002,0.980182,186.776196039,5.50838e-09,326.591990724,202.064414854,63.326689041,0.8
1.0,,17.2882,100,3.50449e-18,1.0,2,500,301.902349129,57.8165,0.01,63.9407132111,500.0,63.9407132111,63.9407,1.0,0.01,1.0,100.0,0.01,301.902349129,500.0,63.9407132111,0.8
1.0,,16.8826,100,2.1793e-19,1.0,2,500,273.597095528,59.2245,0.005,63.1691079425,500.0,63.1691079425,63.5549,1.0,0.005,1.0,200.000000102,0.005,273.597095528,500.0,63.1691079425,0.8
1.0,,16.682,100,5.43914e-20,1.0,2,500,262.311886416,59.0941,0.00333333,60.7798357917,500.0,60.7798357917,62.6299,1.0,0.00333333,1.0,299.999969474,0.00333333,262.311886416,500.0,60.7798357917,0.8
1.0,,17.182,100,5.4346e-20,1.0,2,500,349.147849528,59.6213,0.0025,63.3321498138,500.0,63.3321498138,62.8054,1.0,0.0025,1.0,400.0,0.0025,349.147849528,500.0,63.3321498138,0.8
5.16014,29.4622,78.8449,100,7.17098e-05,114.003,1,500,289.53169832,63.9557,0.177858,64.3714664342,500.0,64.3714664342,70.4252,0.000118696,0.002,1.28196,26.4667826471,1.85179e-07,289.53169832,96.8965414,64.3714664342,0.8
1.0,,16.6167,100,3.50449e-18,1.0,2,500,278.904073401,55.2637,0.01,61.1175389832,500.0,61.1175389832,61.1175,1.0,0.01,1.0,100.0,0.01,278.904073401,500.0,61.1175389832,0.8
1.0,,17.3061,100,2.1793e-19,1.0,2,500,325.291456841,57.4024,0.005,62.4226542143,500.0,62.4226542143,61.7701,1.0,0.005,1.0,200.000000102,0.005,325.291456841,500.0,62.4226542143,0.8
1.0,,16.8348,100,5.43914e-20,1.0,2,500,252.830560932,58.5957,0.00333333,62.9454622299,500.0,62.9454622299,62.1619,1.0,0.00333333,1.0,299.999969474,0.00333333,252.830560932,500.0,62.9454622299,0.8
1.0,,16.6384,100,5.4346e-20,1.0,2,500,257.625358408,58.6584,0.0025,60.5015877313,500.0,60.5015877313,61.7468,1.0,0.0025,1.0,400.0,0.0025,257.625358408,500.0,60.5015877313,0.8
2.42628,1.20169,22.2168,100,5.89507e-06,7.03515,1,500,273.059231905,61.0503,0.015582,65.1877996011,500.0,65.1877996011,65.3747,0.000223331,0.002,0.902987,202.361703458,4.94651e-07,273.059231905,206.076628615,65.1877996011,0.8
1.0,,19.0576,100,3.50449e-18,1.0,2,500,366.861690504,58.1473,0.01,64.160331257,500.0,64.160331257,64.1603,1.0,0.01,1.0,100.0,0.01,366.861690504,500.0,64.160331257,0.8
1.0,,17.472,100,2.1793e-19,1.0,2,500,249.312719414,59.3936,0.005,63.1304797192,500.0,63.1304797192,63.6454,1.0,0.005,1.0,200.000000102,0.005,249.312719414,500.0,63.1304797192,0.8
1.0,,17.2928,100,5.43914e-20,1.0,2,500,289.074509704,60.2813,0.00333333,64.4136903984,500.0,64.4136903984,63.9015,1.0,0.00333333,1.0,299.999969474,0.00333333,289.074509704,500.0,64.4136903984,0.8
1.0,,17.2644,100,5.4346e-20,1.0,2,500,297.138897384,60.485,0.0025,62.7763401914,500.0,62.7763401914,63.6202,1.0,0.0025,1.0,400.0,0.0025,297.138897384,500.0,62.7763401914,0.8
2.73285,1.7561,28.8374,100,7.39584e-06,8.7375,1,500,322.218094659,61.6503,0.0179311,61.2004137268,500.0,61.2004137268,66.2861,6.46664e-12,0.002,0.974564,175.730793211,1.32708e-14,322.218094659,182.959432188,61.2004137268,0.8
1.0,,14.2661,100,3.50449e-18,1.0,2,500,205.576909389,57.6928,0.01,62.5940004574,500.0,62.5940004574,62.594,1.0,0.01,1.0,100.0,0.01,205.576909389,500.0,62.5940004574,0.8
1.0,,14.7467,100,2.1793e-19,1.0,2,500,224.781366169,56.1071,0.005,58.3809702547,500.0,58.3809702547,60.4875,1.0,0.005,1.0,200.000000102,0.005,224.781366169,500.0,58.3809702547,0.8
1.0,,15.5083,100,5.43914e-20,1.0,2,500,288.408816543,57.3322,0.00333333,61.7512852962,500.0,61.7512852962,60.9088,1.0,0.00333333,1.0,299.999969474,0.00333333,288.408816543,500.0,61.7512852962,0.8
1.0,,15.092,100,5.4346e-20,1.0,2,500,190.200939511,58.1346,0.0025,62.2017831255,500.0,62.2017831255,61.232,1.0,0.0025,1.0,400.0,0.0025,190.200939511,500.0,62.2017831255,0.8
6.27667,11.7843,55.8952,100,4.0097e-05,61.3032,1,500,262.758997548,60.9889,0.11308,61.2787675171,500.0,61.2787675171,67.9297,1.71077e-06,0.002,1.08424,45.4372395777,3.1557e-09,262.758997548,79.6600263812,61.2787675171,0.8
1.0,,18.2496,100,3.50449e-18,1.0,2,500,336.41303191,58.1576,0.01,64.2993621004,500.0,64.2993621004,64.2994,1.0,0.01,1.0,100.0,0.01,336.41303191,500.0,64.2993621004,0.8
1.0,,17.2413,100,2.1793e-19,1.0,2,500,264.039347144,59.7618,0.005,63.9100337869,500.0,63.9100337869,64.1047,1.0,0.005,1.0,200.000000102,0.005,264.039347144,500.0,63.9100337869,0.8
1.0,,17.5294,100,5.43914e-20,1.0,2,500,314.878518969,58.947,0.00333333,59.2693372176,500.0,59.2693372176,62.4929,1.0,0.00333333,1.0,299.999969474,0.00333333,314.878518969,500.0,59.2693372176,0.8
1.0,,18.3347,100,5.4346e-20,1.0,2,500,426.912712879,59.5159,0.0025,62.9609652896,500.0,62.9609652896,62.6099,1.0,0.0025,1.0,400.0,0.0025,426.912712879,500.0,62.9609652896,0.8
1.0,,17.888,100,5.43187e-20,1.0,1,500,256.175332823,59.5554,0.002,61.1741575807,500.0,61.1741575807,62.3228,1.0,0.002,1.0,500.000006643,0.002,256.175332823,500.0,61.1741575807,0.8
1.0,,14.8482,100,3.50449e-18,1.0,2,500,222.6966138,56.3425,0.01,61.3246339062,500.0,61.3246339062,61.3246,1.0,0.01,1.0,100.0,0.01,222.6966138,500.0,61.3246339062,0.8
1.0,,16.3142,100,2.1793e-19,1.0,2,500,314.063894168,58.4748,0.005,62.6771599128,500.0,62.6771599128,62.0009,1.0,0.005,1.0,200.000000102,0.005,314.063894168,500.0,62.6771599128,0.8
1.0,,16.6999,100,5.43914e-20,1.0,2,500,306.123969949,58.0254,0.00333333,60.6101058789,500.0,60.6101058789,61.5373,1.0,0.00333333,1.0,299.999969474,0.00333333,306.123969949,500.0,60.6101058789,0.8
1.0,,16.2671,100,5.4346e-20,1.0,2,500,212.752313002,59.4614,0.0025,65.3994793917,500.0,65.3994793917,62.5028,1.0,0.0025,1.0,400.0,0.0025,212.752313002,500.0,65.3994793917,0.8
1.0,5.83244e-11,15.9896,100,2.33252e-16,1.00004,1,500,221.729677106,59.9161,0.00200007,63.1705637214,500.0,63.1705637214,62.6364,0.999969,0.002,0.999999,499.999834544,0.00199994,221.729677106,500.0,63.1705637214,0.8
1.0,,14.6878,100,3.50449e-18,1.0,2,500,217.909477846,56.3885,0.01,61.7438206164,500.0,61.7438206164,61.7438,1.0,0.01,1.0,100.0,0.01,217.909477846,500.0,61.7438206164,0.8
1.0,,15.951,100,2.1793e-19,1.0,2,500,296.084384836,58.0434,0.005,61.9165155915,500.0,61.9165155915,61.8302,1.0,0.005,1.0,200.000000102,0.005,296.084384836,500.0,61.9165155915,0.8
1.0,,17.0427,100,5.43914e-20,1.0,2,500,363.674749615,58.0189,0.00333333,59.9117994719,500.0,59.9117994719,61.1907,1.0,0.00333333,1.0,299.999969474,0.00333333,363.674749615,500.0,59.9117994719,0.8
1.0,,17.2461,100,5.4346e-20,1.0,2,500,315.929918026,58.2189,0.0025,63.9199389784,500.0,63.9199389784,61.873,1.0,0.0025,1.0,400.0,0.0025,315.929918026,500.0,63.9199389784,0.8
1.0,,17.1627,100,5.43187e-20,1.0,1,500,284.619449148,58.8592,0.002,63.1452881717,500.0,63.1452881717,62.1275,1.0,0.002,1.0,500.000006643,0.002,284.619449148,500.0,63.1452881717,0.8
1.0,,16.2239,100,3.50449e-18,1.0,2,500,265.87532875,59.1754,0.01,64.3323836054,500.0,64.3323836054,64.3324,1.0,0.01,1.0,100.0,0.01,265.87532875,500.0,64.3323836054,0.8
1.0,,16.0627,100,2.1793e-19,1.0,2,500,255.075997757,59.8583,0.005,63.5880927633,500.0,63.5880927633,63.9602,1.0,0.005,1.0,200.000000102,0.005,255.075997757,500.0,63.5880927633,0.8
1.0,,16.8118,100,5.43914e-20,1.0,2,500,325.61210381,61.2005,0.00333333,67.7415194035,500.0,67.7415194035,65.2207,1.0,0.00333333,1.0,299.999969474,0.00333333,325.61210381,500.0,67.7415194035,0.8
1.0,,16.9992,100,5.4346e-20,1.0,2,500,305.540582603,61.062,0.0025,62.5122576218,500.0,62.5122576218,64.5436,1.0,0.0025,1.0,400.0,0.0025,305.540582603,500.0,62.5122576218,0.8
1.0,,16.9118,100,5.43187e-20,1.0,1,500,276.893173625,61.4666,0.002,64.7289617649,500.0,64.7289617649,64.5807,1.0,0.002,1.0,500.000006643,0.002,276.893173625,500.0,64.7289617649,0.8
1.0,,14.3931,100,3.50449e-18,1.0,2,500,209.253291887,55.5179,0.01,60.564412541,500.0,60.564412541,60.5644,1.0,0.01,1.0,100.0,0.01,209.253291887,500.0,60.564412541,0.8
1.0,,15.6522,100,2.1793e-19,1.0,2,500,284.179237603,57.1482,0.005,62.2879841588,500.0,62.2879841588,61.4262,1.0,0.005,1.0,200.000000102,0.005,284.179237603,500.0,62.2879841588,0.8
1.0,,15.3673,100,5.43914e-20,1.0,2,500,220.315529499,57.685,0.00333333,60.6816938525,500.0,60.6816938525,61.178,1.0,0.00333333,1.0,299.999969474,0.00333333,220.315529499,500.0,60.6816938525,0.8
1.0,,15.4081,100,5.4346e-20,1.0,2,500,242.641335071,58.4349,0.0025,62.3057335972,500.0,62.3057335972,61.46,1.0,0.0025,1.0,400.0,0.0025,242.641335071,500.0,62.3057335972,0.8
1.0,,15.2127,100,5.43187e-20,1.0,1,500,207.107799648,59.1055,0.002,63.2160848598,500.0,63.2160848598,61.8112,1.0,0.002,1.0,500.000006643,0.002,207.107799648,500.0,63.2160848598,0.8
1.0,,17.0434,100,3.50449e-18,1.0,2,500,293.410057469,58.4763,0.01,63.767656608,500.0,63.767656608,63.7677,1.0,0.01,1.0,100.0,0.01,293.410057469,500.0,63.767656608,0.8
1.0,,16.6772,100,2.1793e-19,1.0,2,500,268.339805151,59.6252,0.005,64.2685882487,500.0,64.2685882487,64.0181,1.0,0.005,1.0,200.000000102,0.005,268.339805151,500.0,64.2685882487,0.8
1.0,,16.6764,100,5.43914e-20,1.0,2,500,279.196853215,60.9545,0.00333333,65.587516455,500.0,65.587516455,64.5413,1.0,0.00333333,1.0,299.999969474,0.00333333,279.196853215,500.0,65.587516455,0.8
1.0,,16.5864,100,5.4346e-20,1.0,2,500,268.564012311,61.5804,0.0025,65.1231232185,500.0,65.1231232185,64.6867,1.0,0.0025,1.0,400.0,0.0025,268.564012311,500.0,65.1231232185,0.8
1.0,,16.4781,100,5.43187e-20,1.0,1,500,257.638315948,61.5818,0.002,63.0536561898,500.0,63.0536561898,64.3601,1.0,0.002,1.0,500.000006643,0.002,257.638315948,500.0,63.0536561898,0.8
1.0,,17.6106,100,3.50449e-18,1.0,2,500,313.265010951,56.4741,0.01,62.7361294902,500.0,62.7361294902,62.7361,1.0,0.01,1.0,100.0,0.01,313.265010951,500.0,62.7361294902,0.8
1.0,,16.5016,100,2.1793e-19,1.0,2,500,236.694982361,58.5754,0.005,63.2704999043,500.0,63.2704999043,63.0033,1.0,0.005,1.0,200.000000102,0.005,236.694982361,500.0,63.2704999043,0.8
1.0,,17.0216,100,5.43914e-20,1.0,2,500,326.016020732,59.9431,0.00333333,64.6687442189,500.0,64.6687442189,63.5585,1.0,0.00333333,1.0,299.999969474,0.00333333,326.016020732,500.0,64.6687442189,0.8
1.0,,16.9474,100,5.4346e-20,1.0,2,500,269.513396557,59.3936,0.0025,59.4231123598,500.0,59.4231123598,62.5246,1.0,0.0025,1.0,400.0,0.0025,269.513396557,500.0,59.4231123598,0.8
1.0,3.85578e-12,16.8275,100,1.55288e-17,1.00001,1,500,269.495086525,59.6332,0.00200002,62.0698719291,500.0,62.0698719291,62.4337,0.99999,0.002,1.0,500.000006643,0.00199998,269.495086525,500.0,62.0698719291,0.8
1.0,,19.5161,100,3.50449e-18,1.0,2,500,384.726069518,56.3615,0.01,61.2752078637,500.0,61.2752078637,61.2752,1.0,0.01,1.0,100.0,0.01,384.726069518,500.0,61.2752078637,0.8
1.0,,19.3418,100,2.1793e-19,1.0,2,500,369.519842235,57.8025,0.005,63.0116038609,500.0,63.0116038609,62.1434,1.0,0.005,1.0,200.000000102,0.005,369.519842235,500.0,63.0116038609,0.8
