TimeElapsed,meankl,surrgain,DiscEpRewMean,ev_tdlam_before,Step_size,EpThisIter,optimgain,EpisodesSoFar,entloss,EpLenMean,TimestepsSoFar,entropy,EpRewMean
108.12514901161194,0.0077252,0.0009793475,-416.1941675645113,,1.0,100,0.0009793475,100,,500.0,50000,0.4189424,-416.19416759237646
233.89525294303894,0.009882701,0.0007668649,-411.24542187094687,,1.0,100,0.0007668649,200,,500.0,100000,0.4189424,-411.24542186900976
350.5728192329407,0.0099896155,0.00079994387,-402.0801122635603,,1.0,100,0.00079994387,300,,500.0,150000,0.4189424,-402.0801122523844
461.3626220226288,0.0098153055,0.0007289197,-390.1540366911888,,1.0,100,0.0007289197,400,,500.0,200000,0.4189424,-390.1540367312729
576.8017108440399,0.0098877475,0.0011836094,-382.6929952967167,,1.0,100,0.0011836094,500,,498.6,249860,0.4189424,-383.7398787426948
687.2044441699982,0.00993533,0.0044077635,-345.9293467724323,,1.0,100,0.0044077635,600,,482.79,298139,0.4189424,-358.52886464104057
799.4945578575134,0.010027554,0.0038803425,-310.5492076075077,,1.0,100,0.0038803425,700,,459.65,344104,0.4189424,-338.01971133500336
894.8311188220978,0.010022018,0.0038187536,-228.6722154444456,,1.0,100,0.0038187536,800,,395.16,383620,0.4189424,-286.026328856647
966.6913483142853,0.01000266,0.004419801,-173.12198651790618,,1.0,100,0.004419801,900,,345.05,418125,0.4189424,-248.87534660965204
1049.9246227741241,0.010020758,0.0008091327,-161.26299587786198,,1.0,100,0.0008091327,1000,,333.98,451523,0.4189424,-243.45299807414412
1124.2792601585388,0.010006586,0.006754031,-96.18068546056747,,1.0,100,0.006754031,1100,,259.95,477518,0.4189424,-187.96770575493574
1182.5720658302307,0.010026303,0.008263499,-93.13703655719758,,1.0,100,0.008263499,1200,,252.64,502782,0.4189424,-181.18209751337767
1268.024388551712,0.010035876,0.004408755,-120.38019733548164,,1.0,100,0.004408755,1300,,294.25,532207,0.4189424,-212.08692315876485
1333.2844111919403,0.009917179,0.0029573597,-90.42358992040157,,1.0,100,0.0029573597,1400,,251.07,557314,0.4189424,-181.7950023303926
1399.256902217865,0.010008803,0.010498994,-73.51435857772827,,1.0,100,0.010498994,1500,,221.93,579507,0.4189424,-160.32077279418706
1473.1452751159668,0.01002562,0.0052488237,-68.80291548252106,,1.0,100,0.0052488237,1600,,215.83,601090,0.4189424,-155.96886604472994
1533.9939591884613,0.009954245,0.0013915838,-81.9705646520853,,1.0,100,0.0013915838,1700,,238.59,624949,0.4189424,-172.82776892960072
1593.273891210556,0.010031215,0.006387756,-66.05276754438877,,1.0,100,0.006387756,1800,,210.39,645988,0.4189424,-151.99583619236947
1638.221254825592,0.010019445,0.009588843,-49.51122425198555,,1.0,100,0.009588843,1900,,186.05,664593,0.4189424,-133.56824038475753
1692.8656837940216,0.00999092,0.0056788563,-61.21713355123997,,1.0,100,0.0056788563,2000,,204.84,685077,0.4189424,-147.86236623004078
1743.323511838913,0.010033378,0.01049917,-61.15465755164623,,1.0,100,0.01049917,2100,,204.71,705548,0.4189424,-147.4993491539359
1795.67062997818,0.009959653,0.0026025884,-50.372246890068055,,1.0,100,0.0026025884,2200,,188.57,724405,0.4189424,-136.2718881520629
1858.1609466075897,0.009991942,0.0049239085,-56.692830412983895,,1.0,100,0.0049239085,2300,,200.16,744421,0.4189424,-143.68199424013494
1927.0374734401703,0.010017042,0.009460566,-55.44921640515327,,1.0,100,0.009460566,2400,,199.11,764332,0.4189424,-142.8431325429678
1984.9500908851624,0.010015263,0.002153639,-61.10344702601433,,1.0,100,0.002153639,2500,,208.14,785146,0.4189424,-150.44747031584382
2037.098051071167,0.010023811,0.01432605,-52.28575229585171,,1.0,100,0.01432605,2600,,186.63,803809,0.4189424,-133.52626812636854
2094.0189566612244,0.009934604,0.005131273,-44.69758151352406,,1.0,100,0.005131273,2700,,177.58,821567,0.4189424,-126.58234365820884
2157.3192756175995,0.010006912,0.022900134,-54.94808022856712,,1.0,100,0.022900134,2800,,194.41,841008,0.4189424,-140.22371163085103
2206.6162152290344,0.009993028,0.010383005,-48.955436627864835,,1.0,100,0.010383005,2900,,184.71,859479,0.4189424,-132.31498545721172
2270.794520378113,0.01000037,0.009510008,-58.50348090469837,,1.0,100,0.009510008,3000,,195.33,879012,0.4189424,-141.13969989076256
2324.3191154003143,0.010009433,0.0038518824,-54.12721949398517,,1.0,100,0.0038518824,3100,,186.15,897627,0.4189424,-133.48702950417996
2372.129104614258,0.010016502,0.004366012,-41.15948797941208,,1.0,100,0.004366012,3200,,166.2,914247,0.4189424,-119.01237406566739
2423.005632162094,0.009947819,0.005063429,-40.492362288832666,,1.0,100,0.005063429,3300,,167.08,930955,0.4189424,-119.29040860310197
2472.857934474945,0.009984016,0.0034380846,-40.90126850485802,,1.0,100,0.0034380846,3400,,168.3,947785,0.4189424,-120.72129760101437
2524.7369573116302,0.00997066,0.0032921778,-45.76991883456707,,1.0,100,0.0032921778,3500,,178.67,965652,0.4189424,-128.4248962546885
2567.9249472618103,0.009998999,0.002269901,-52.42413752615452,,1.0,100,0.002269901,3600,,188.69,984521,0.4189424,-135.3535887439549
2619.9780490398407,0.009866685,0.00321349,-38.48646478652954,,1.0,100,0.00321349,3700,,165.92,1001113,0.4189424,-118.11213525012136
2676.243414402008,0.0024759555,0.00011202209,-46.40352397739887,,0.5,100,0.00011202209,3800,,181.4,1019253,0.4189424,-129.57995657995343
2731.8448798656464,0.010014917,0.00660647,-54.96054027378559,,1.0,100,0.00660647,3900,,197.83,1039036,0.4189424,-141.74189473256467
2793.556144475937,0.0099684615,0.0071722483,-54.71815656363964,,1.0,100,0.0071722483,4000,,194.73,1058509,0.4189424,-138.51621742844583
2839.9538056850433,0.010004953,0.0055618486,-46.7981548255682,,1.0,100,0.0055618486,4100,,182.9,1076799,0.4189424,-129.95610548079014
2902.510885000229,0.009987345,0.0034301311,-49.05409832775593,,1.0,100,0.0034301311,4200,,188.16,1095615,0.4189424,-133.9213592082262
2960.055634498596,0.0099761905,0.002245393,-50.98592520058155,,1.0,100,0.002245393,4300,,184.83,1114098,0.4189424,-131.9413118416071
3019.2651319503784,0.009987609,0.0032150818,-51.02421216487885,,1.0,100,0.0032150818,4400,,187.58,1132856,0.4189424,-133.5366053916514
3069.5537536144257,0.009899317,0.0034390795,-56.27890450894833,,1.0,100,0.0034390795,4500,,199.0,1152756,0.4189424,-141.93738740861417
3133.1522250175476,0.01001288,0.005478073,-45.198072388768196,,1.0,100,0.005478073,4600,,178.51,1170607,0.4189424,-127.04226946264505
3191.6344447135925,0.009945793,0.0062993914,-39.37683272004128,,1.0,100,0.0062993914,4700,,165.22,1187129,0.4189424,-116.60219447106122
3232.4867844581604,0.010018299,0.007256222,-45.78303388416767,,1.0,100,0.007256222,4800,,178.51,1204980,0.4189424,-126.96202071219683
3282.0704765319824,0.010008089,0.006444415,-51.434317278862,,1.0,100,0.006444415,4900,,187.07,1223687,0.4189424,-133.7749470600486
3331.0164048671722,0.009985956,0.0025675811,-54.2861991328001,,1.0,100,0.0025675811,5000,,192.76,1242963,0.4189424,-137.3487519647181
3381.276686668396,0.010014018,0.019474244,-61.11281768739224,,1.0,100,0.019474244,5100,,208.46,1263809,0.4189424,-147.47902632296086
3437.283515691757,0.00989312,0.00049429934,-66.15036856651307,,1.0,100,0.00049429934,5200,,209.92,1284801,0.4189424,-148.71281519725918
3487.943589448929,0.009953369,0.0015617884,-49.15779959857464,,1.0,100,0.0015617884,5300,,183.62,1303163,0.4189424,-130.25634066835045
3541.8131306171417,0.010011181,0.0146064805,-70.03760764598846,,1.0,100,0.0146064805,5400,,220.87,1325250,0.4189424,-158.05732654482125
3594.4528439044952,0.010010931,0.00461083,-65.07122463762761,,1.0,100,0.00461083,5500,,212.89,1346539,0.4189424,-150.27989013567566
3645.036506652832,0.010005098,0.007575442,-66.1189262419939,,1.0,100,0.007575442,5600,,208.37,1367376,0.4189424,-147.27616581439972
3692.1646852493286,0.009958272,0.0059138453,-61.46842769742012,,1.0,100,0.0059138453,5700,,202.37,1387613,0.4189424,-143.45895538792013
3739.472839832306,0.010013492,0.006777319,-74.3040503013134,,1.0,100,0.006777319,5800,,229.34,1410547,0.4189424,-161.59151507511734
3789.7288749217987,0.010018754,0.009707547,-74.78728972673416,,1.0,100,0.009707547,5900,,231.51,1433698,0.4189424,-161.93347615793348
3842.31663274765,0.010020733,0.0019433814,-73.7365667271614,,1.0,100,0.0019433814,6000,,228.46,1456544,0.4189424,-159.32607014015318
3896.1942970752716,0.010022177,0.0016195899,-73.7965977627039,,1.0,100,0.0016195899,6100,,218.52,1478396,0.4189424,-153.0006272600591
3947.569869995117,0.010001975,0.001275199,-58.73689764142036,,1.0,100,0.001275199,6200,,205.97,1498993,0.4189424,-143.7115959407389
3996.695494413376,0.009992687,0.005665156,-62.23457914769649,,1.0,100,0.005665156,6300,,212.65,1520258,0.4189424,-148.09005333378911
4047.6938242912292,0.009967597,0.004684409,-71.74245869040489,,1.0,100,0.004684409,6400,,230.12,1543270,0.4189424,-159.930537712723
4099.353978395462,0.010004846,0.004363721,-57.56155196607113,,1.0,100,0.004363721,6500,,205.51,1563821,0.4189424,-143.03197374284267
4149.218342781067,0.009981462,0.004573158,-60.61460176050663,,1.0,100,0.004573158,6600,,211.09,1584930,0.4189424,-146.71160106390715
4194.303679943085,0.009949663,0.0048002256,-57.37870067536831,,1.0,100,0.0048002256,6700,,204.38,1605368,0.4189424,-142.89343531623481
4239.538105964661,0.010007373,0.0011929163,-48.54971555709839,,1.0,100,0.0011929163,6800,,182.14,1623582,0.4189424,-127.47066883146763
4271.276958942413,0.00999246,0.007652025,-41.517826199531555,,1.0,100,0.007652025,6900,,170.11,1640593,0.4189424,-119.0433752298355
4308.938794136047,0.010000053,0.012395795,-50.13264543533325,,1.0,100,0.012395795,7000,,187.01,1659294,0.4189424,-131.22299455299972
4343.994209766388,0.010002719,0.0033633867,-49.09641263127327,,1.0,100,0.0033633867,7100,,184.3,1677724,0.4189424,-128.5103087234497
4382.380908727646,0.009955404,0.0012010266,-55.56990546107292,,1.0,100,0.0012010266,7200,,198.82,1697606,0.4189424,-138.53009725004435
4427.7765555381775,0.010007563,0.008069834,-43.28412606835365,,1.0,100,0.008069834,7300,,178.89,1715495,0.4189424,-124.87334905028344
4458.62761092186,0.009961829,0.005865431,-43.65859509348869,,1.0,100,0.005865431,7400,,179.61,1733456,0.4189424,-124.46063145413994
4488.373148202896,0.010025127,0.0026390576,-42.888426047563556,,1.0,100,0.0026390576,7500,,176.15,1751071,0.4189424,-123.07837237477302
4527.915805339813,0.009888757,0.0006929224,-34.34566123843193,,1.0,100,0.0006929224,7600,,160.5,1767121,0.4189424,-111.49927205398679
4570.478002071381,0.009983979,0.0049010864,-32.31074497401714,,1.0,100,0.0049010864,7700,,154.64,1782585,0.4189424,-107.44733746260404
4588.245340824127,0.010001852,0.008809663,-37.53239320099354,,1.0,100,0.008809663,7800,,157.1,1798295,0.4189424,-109.3553878429532
4627.070719718933,0.01000177,0.014817406,-33.76283978104591,,1.0,100,0.014817406,7900,,156.03,1813898,0.4189424,-107.51535950660706
4664.241033554077,0.010010329,0.004318836,-36.65058829128742,,1.0,100,0.004318836,8000,,168.38,1830736,0.4189424,-116.05984237447382
4699.402419090271,0.010006596,0.01463771,-34.8574828261137,,1.0,100,0.01463771,8100,,158.69,1846605,0.4189424,-109.897235198766
4722.56112241745,0.010010147,0.0064727087,-32.38594212830067,,1.0,100,0.0064727087,8200,,151.88,1861793,0.4189424,-104.9421741643548
4759.473885059357,0.0100151915,0.0063604712,-34.92254464149475,,1.0,100,0.0063604712,8300,,157.01,1877494,0.4189424,-108.11840794458985
4797.631755828857,0.010012641,0.007987851,-37.851848089694975,,1.0,100,0.007987851,8400,,162.82,1893776,0.4189424,-112.70875291109085
4825.06818318367,0.009979054,0.0051194285,-38.34781458616257,,1.0,100,0.0051194285,8500,,166.23,1910399,0.4189424,-114.61106017366052
4851.722933292389,0.0099581685,0.0037813764,-33.145333021879196,,1.0,100,0.0037813764,8600,,157.62,1926161,0.4189424,-109.82470253899693
4889.614133119583,0.010010914,0.00020468628,-33.521543637514114,,1.0,100,0.00020468628,8700,,156.39,1941800,0.4189424,-109.29579620227217
4914.994042396545,0.010009938,0.0051079793,-32.899095392227174,,1.0,100,0.0051079793,8800,,147.5,1956550,0.4189424,-102.81555007323622
4937.486739397049,0.009914977,0.0020469055,-28.99449759840965,,1.0,100,0.0020469055,8900,,143.31,1970881,0.4189424,-100.05280875787139
4968.793487071991,0.009822935,0.0028631531,-26.612403233647346,,1.0,100,0.0028631531,9000,,136.34,1984515,0.4189424,-94.61300852194428
4986.243948698044,0.009984277,0.011754804,-27.12799183547497,,1.0,100,0.011754804,9100,,137.14,1998229,0.4189424,-96.1810508094728
5015.961536407471,0.0099472385,0.000786347,-25.48520368039608,,1.0,100,0.000786347,9200,,132.24,2011453,0.4189424,-92.11126051813363
5050.830442905426,0.009859035,0.0037960813,-23.834359186291696,,1.0,100,0.0037960813,9300,,128.8,2024333,0.4189424,-89.88852941557765
5074.429975032806,0.009845605,0.00498907,-20.93829199254513,,1.0,100,0.00498907,9400,,121.14,2036447,0.4189424,-83.92437840729951
5099.747673034668,0.0099912975,0.008464396,-25.077339767217637,,1.0,100,0.008464396,9500,,131.45,2049592,0.4189424,-91.6150216691196
5125.572907447815,0.009833117,0.005379731,-23.198022925257682,,1.0,100,0.005379731,9600,,129.47,2062539,0.4189424,-90.80261386424303
