entropy,EpLenMean,EpisodesSoFar,optimgain,meankl,DiscEpRewMean,EpThisIter,Step_size,entloss,EpRewMean,ev_tdlam_before,surrgain,TimeElapsed,TimestepsSoFar
0.4189424,191.34,2000,0.01148609,0.010015562,-53.979319919347766,100,1.0,,-137.65104831203817,,0.01148609,793.7142577171326,811867
0.4189424,196.9,2100,0.0014415844,0.009986563,-60.5310189217329,100,1.0,,-142.52783993557097,,0.0014415844,818.5196349620819,831557
0.4189424,185.17,2200,0.011422673,0.010016831,-48.69497993767261,100,1.0,,-133.1472679980099,,0.011422673,844.0642204284668,850074
0.4189424,183.95,2300,0.010135636,0.010025611,-49.53656742691994,100,1.0,,-131.6430308660865,,0.010135636,869.7980089187622,868469
0.4189424,179.05,2400,0.0027662744,0.010012858,-46.9738029307127,100,1.0,,-128.87473055616022,,0.0027662744,890.7549269199371,886374
0.4189424,176.01,2500,0.0032766198,0.010016542,-43.69794821321964,100,1.0,,-126.37756395369769,,0.0032766198,914.989423751831,903975
0.4189424,182.37,2600,0.005706711,0.010002923,-47.31857472002506,100,1.0,,-131.00834712609648,,0.005706711,939.364235162735,922212
0.4189424,186.06,2700,0.010205088,0.009998056,-51.00481072127819,100,1.0,,-133.91190014526248,,0.010205088,964.1228940486908,940818
0.4189424,182.77,2800,0.00250924,0.010018176,-48.08674648880959,100,1.0,,-130.28846547067167,,0.00250924,990.0273852348328,959095
0.4189424,202.18,2900,0.0023021314,0.009988113,-52.95771463096142,100,1.0,,-145.75704851582645,,0.0023021314,1016.4820733070374,979313
0.4189424,218.79,3000,0.0047327196,0.010037007,-69.9704699164629,100,1.0,,-158.38967887431383,,0.0047327196,1043.6538395881653,1001192
0.4189424,234.99,3100,0.014058689,0.010012959,-76.79238010227681,100,1.0,,-168.09956836789846,,0.014058689,1073.479095697403,1024691
0.4189424,243.12,3200,0.004743755,0.009977896,-89.87419119298458,100,1.0,,-176.43384037449957,,0.004743755,1100.787457704544,1049003
0.4189424,243.98,3300,0.0070166565,0.010024047,-87.52664577424527,100,1.0,,-175.03218607634307,,0.0070166565,1129.2783052921295,1073401
0.4189424,222.39,3400,0.017605163,0.010018236,-69.82442325413227,100,1.0,,-159.56828080624342,,0.017605163,1157.862402677536,1095640
0.4189424,218.79,3500,0.0059403772,0.010025756,-68.48398152947426,100,1.0,,-157.08385652646422,,0.0059403772,1185.6849076747894,1117519
0.4189424,196.2,3600,0.0005091675,0.01002532,-57.06331249713898,100,1.0,,-141.11237301543355,,0.0005091675,1208.6558978557587,1137139
0.4189424,179.87,3700,0.0028874585,0.009948398,-47.56552915751934,100,1.0,,-129.1699420875311,,0.0028874585,1232.9562385082245,1155126
0.4189424,215.47,3800,0.0041540796,0.00992248,-69.1711455410719,100,1.0,,-155.44779507756232,,0.0041540796,1259.2965309619904,1176673
0.4189424,230.57,3900,0.0069573084,0.010021979,-73.60215995788575,100,1.0,,-165.9792354296148,,0.0069573084,1289.2051486968994,1199730
0.4189424,216.53,4000,0.004457405,0.009996681,-66.8306686848402,100,1.0,,-155.2929197177291,,0.004457405,1313.6887893676758,1221383
0.4189424,212.36,4100,0.005478799,0.009976295,-70.05865673244,100,1.0,,-153.12882529988886,,0.005478799,1342.0563690662384,1242619
0.4189424,205.78,4200,0.015121714,0.01002229,-59.499912526011464,100,1.0,,-147.45894208759069,,0.015121714,1371.231163740158,1263197
0.4189424,200.14,4300,0.002812146,0.009944941,-58.945095527172086,100,1.0,,-143.63678971856834,,0.002812146,1394.352509021759,1283211
0.4189424,209.96,4400,0.009189334,0.010001558,-64.4032693296671,100,1.0,,-149.86655227333307,,0.009189334,1421.298190832138,1304207
0.4189424,224.63,4500,0.00917155,0.009996962,-72.0241766256094,100,1.0,,-159.22847434058787,,0.00917155,1447.4814128875732,1326670
0.4189424,231.07,4600,0.0034180116,0.009950244,-76.9413494926691,100,1.0,,-165.30781485527754,,0.0034180116,1472.0177521705627,1349777
0.4189424,284.35,4700,0.0016270264,0.009912136,-113.18563712656498,100,1.0,,-202.5258868327737,,0.0016270264,1507.2167966365814,1378212
0.4189424,235.93,4800,0.0018678753,0.009979508,-80.6324783217907,100,1.0,,-168.47821483045817,,0.0018678753,1536.5868215560913,1401805
0.4189424,219.88,4900,0.002970448,0.009991253,-71.28233038127422,100,1.0,,-157.8334714205563,,0.002970448,1560.9910144805908,1423793
0.4189424,231.98,5000,0.0037584815,0.010020137,-81.59258341550827,100,1.0,,-164.65129318386317,,0.0037584815,1592.491767168045,1446991
0.4189424,234.65,5100,0.004358176,0.009940261,-78.1149058997631,100,1.0,,-167.31591961354016,,0.004358176,1617.1653232574463,1470456
0.4189424,211.31,5200,0.0048546195,0.009981696,-67.03907292246818,100,1.0,,-151.64467694178222,,0.0048546195,1643.8508262634277,1491587
0.4189424,201.53,5300,0.0031991224,0.009962965,-59.788704942464825,100,1.0,,-145.3399915292859,,0.0031991224,1672.618557691574,1511740
0.4189424,207.45,5400,0.008378929,0.010016691,-62.003917108178136,100,1.0,,-148.47357090204954,,0.008378929,1696.920701265335,1532485
0.4189424,210.45,5500,0.0109229665,0.009997259,-66.67437123537064,100,1.0,,-149.83400554686784,,0.0109229665,1726.7218787670135,1553530
0.4189424,220.08,5600,0.002438457,0.009954234,-73.29740025103092,100,1.0,,-157.3980845658481,,0.002438457,1755.539073228836,1575538
0.4189424,191.24,5700,0.0011041181,0.009974065,-52.35317421197891,100,1.0,,-136.4350519387424,,0.0011041181,1775.9241726398468,1594662
0.4189424,177.41,5800,0.0075878003,0.0100001795,-43.345218450427055,100,1.0,,-126.75321605265141,,0.0075878003,1804.014880180359,1612403
0.4189424,209.06,5900,0.018263,0.01000977,-60.63569976985455,100,1.0,,-149.02628068163992,,0.018263,1825.8052611351013,1633309
0.4189424,205.84,6000,0.001015387,0.010018882,-60.65946215391159,100,1.0,,-146.81960112288596,,0.001015387,1852.5695104599,1653893
0.4189424,205.6,6100,1.9681396e-05,0.0006250706,-59.497368282675744,100,0.25,,-145.51950896307827,,1.9681396e-05,1877.9565765857697,1674453
0.4189424,196.2,6200,0.0037377807,0.009962937,-57.793219019770625,100,1.0,,-139.5027237327397,,0.0037377807,1903.2293071746826,1694073
0.4189424,191.62,6300,0.009739685,0.009957305,-53.294441083073615,100,1.0,,-136.4032323156297,,0.009739685,1928.6405985355377,1713235
0.4189424,171.57,6400,0.003590611,0.010010256,-41.038743976354596,100,1.0,,-121.3203115811944,,0.003590611,1948.4832768440247,1730392
0.4189424,166.36,6500,0.009867024,0.00999905,-39.76376488685608,100,1.0,,-118.25312474861741,,0.009867024,1975.358776807785,1747028
0.4189424,172.14,6600,0.005769734,0.010018402,-40.91404380440712,100,1.0,,-122.754008859545,,0.005769734,1996.251719236374,1764242
0.4189424,169.72,6700,0.0034984571,0.0098772505,-40.09674353659153,100,1.0,,-120.37422385603189,,0.0034984571,2022.0628826618195,1781214
0.4189424,157.21,6800,0.002171538,0.009961996,-34.72658037781716,100,1.0,,-111.18354921966791,,0.002171538,2042.0830328464508,1796935
0.4189424,150.73,6900,0.010749356,0.010003857,-33.141669722795484,100,1.0,,-106.48488112032413,,0.010749356,2065.5646574497223,1812008
0.4189424,144.2,7000,0.007821179,0.0099898605,-29.97695143520832,100,1.0,,-102.33690445050597,,0.007821179,2085.846381187439,1826428
0.4189424,150.78,7100,0.008522753,0.010036057,-33.744578204751015,100,1.0,,-106.49502260267735,,0.008522753,2107.2865738868713,1841506
0.4189424,146.69,7200,0.01327305,0.010007033,-30.951893758177757,100,1.0,,-103.1923064546287,,0.01327305,2129.0033810138702,1856175
0.4189424,147.91,7300,0.0057679834,0.009888828,-29.514637555480004,100,1.0,,-104.18549503609538,,0.0057679834,2151.6583709716797,1870966
0.4189424,136.41,7400,0.005951796,0.00998323,-27.51303772687912,100,1.0,,-96.90039149388672,,0.005951796,2173.0709381103516,1884607
0.4189424,135.81,7500,0.004984094,0.010010498,-25.88334662914276,100,1.0,,-95.56538319244981,,0.004984094,2193.247457265854,1898188
0.4189424,136.73,7600,0.0026655395,0.009960356,-25.573864116072656,100,1.0,,-96.21587620228529,,0.0026655395,2214.324104309082,1911861
0.4189424,156.06,7700,0.00588121,0.009914391,-34.4065908908844,100,1.0,,-110.71826610162854,,0.00588121,2236.5520577430725,1927467
0.4189424,138.32,7800,0.0050100815,0.010003297,-26.129067814946175,100,1.0,,-97.27503516495227,,0.0050100815,2258.902899980545,1941299
0.4189424,135.49,7900,0.0026583513,0.009836092,-26.117740874290465,100,1.0,,-95.31357829079032,,0.0026583513,2281.3412866592407,1954848
0.4189424,150.93,8000,0.005369917,0.010009952,-34.88869109094143,100,1.0,,-106.44507433980704,,0.005369917,2302.8451068401337,1969941
0.4189424,152.27,8100,0.0022232055,0.00983946,-33.67832084238529,100,1.0,,-107.69674029529095,,0.0022232055,2325.3382766246796,1985168
0.4189424,163.95,8200,0.00065291504,0.010010639,-37.045810978412625,100,1.0,,-116.61605903983116,,0.00065291504,2349.2098891735077,2001563
0.4189424,164.51,8300,0.005590977,0.009942495,-37.56839544832707,100,1.0,,-116.82362602546812,,0.005590977,2370.6098470687866,2018014
0.4189424,176.61,8400,0.0077265566,0.010019576,-44.64290561974049,100,1.0,,-125.75262795180082,,0.0077265566,2393.9802083969116,2035675
0.4189424,175.52,8500,0.002682304,0.00995013,-44.1514005023241,100,1.0,,-124.43535634279252,,0.002682304,2415.5221536159515,2053227
0.4189424,178.15,8600,0.011918427,0.010003229,-43.745546591281894,100,1.0,,-125.36641704425216,,0.011918427,2439.4882204532623,2071042
0.4189424,186.94,8700,0.00087966066,0.009929182,-50.16757375895977,100,1.0,,-131.40096471607686,,0.00087966066,2464.4715332984924,2089736
0.4189424,174.48,8800,0.00051538576,0.00986788,-45.25425250530243,100,1.0,,-123.12453791320324,,0.00051538576,2488.2468094825745,2107184
0.4189424,190.06,8900,0.006398006,0.010006219,-49.58114026010036,100,1.0,,-134.3995476949215,,0.006398006,2512.7306723594666,2126190
0.4189424,190.36,9000,0.0054237037,0.010019219,-50.703523455262186,100,1.0,,-134.59623568221926,,0.0054237037,2535.947430372238,2145226
0.4189424,197.21,9100,0.002382832,0.0100278165,-55.83580078721047,100,1.0,,-138.9311652457714,,0.002382832,2559.1230249404907,2164947
0.4189424,171.06,9200,0.009202233,0.010019939,-39.86267093837261,100,1.0,,-120.06950572222472,,0.009202233,2582.3583450317383,2182053
0.4189424,184.35,9300,0.0075621265,0.009984557,-47.40399071097374,100,1.0,,-130.54224090635776,,0.0075621265,2606.718068599701,2200488
0.4189424,171.43,9400,0.005456162,0.010014811,-42.351420234441754,100,1.0,,-121.75692336574197,,0.005456162,2629.666195631027,2217631
0.4189424,172.68,9500,0.0037100292,0.010014453,-41.547218390107155,100,1.0,,-121.58809393063187,,0.0037100292,2651.8255245685577,2234899
0.4189424,165.45,9600,0.0030661512,0.009871143,-39.85212666630745,100,1.0,,-117.17813125520945,,0.0030661512,2674.951198577881,2251444
0.4189424,154.32,9700,0.02005836,0.010004202,-33.56436283290386,100,1.0,,-108.68814256519079,,0.02005836,2695.6737236976624,2266876
0.4189424,157.13,9800,0.0034974841,0.009991173,-36.88151973009109,100,1.0,,-111.74588526472449,,0.0034974841,2719.015731573105,2282589
0.4189424,154.77,9900,0.0036525857,0.0100056445,-34.56685169279575,100,1.0,,-109.30682660594583,,0.0036525857,2739.1547594070435,2298066
0.4189424,149.31,10000,0.004402605,0.010022533,-30.92586015045643,100,1.0,,-106.38356751188635,,0.004402605,2760.297301530838,2312997
0.4189424,149.08,10100,0.005866448,0.009986458,-32.34188991546631,100,1.0,,-104.4802143368125,,0.005866448,2781.1189954280853,2327905
0.4189424,154.28,10200,0.0013133691,0.009995976,-35.93424043655396,100,1.0,,-108.48757972687483,,0.0013133691,2803.181032180786,2343333
0.4189424,154.7,10300,0.0005884021,0.009959938,-32.884589926600455,100,1.0,,-108.75694685384632,,0.0005884021,2822.966951608658,2358803
0.4189424,168.15,10400,0.0018524671,0.010013079,-41.644004950523374,100,1.0,,-118.80195447474718,,0.0018524671,2847.071870803833,2375618
0.4189424,164.65,10500,0.014357908,0.010004749,-38.56416701436043,100,1.0,,-116.58031044647097,,0.014357908,2869.4215862751007,2392083
0.4189424,165.4,10600,0.006097516,0.010006706,-39.41041720449925,100,1.0,,-117.04115569621325,,0.006097516,2893.81183719635,2408623
0.4189424,166.68,10700,0.0026243774,0.009906008,-39.62881384372711,100,1.0,,-117.9411045832932,,0.0026243774,2916.04500746727,2425291
0.4189424,182.61,10800,0.0010225,0.00990848,-48.15855868518352,100,1.0,,-129.66262284561992,,0.0010225,2942.9051401615143,2443552
0.4189424,168.93,10900,0.006293086,0.009986965,-39.3414993917942,100,1.0,,-119.79443138375878,,0.006293086,2964.9111557006836,2460445
0.4189424,172.25,11000,0.0036121418,0.009988287,-44.234848047494886,100,1.0,,-122.52481436789036,,0.0036121418,2987.4798271656036,2477670
0.4189424,175.81,11100,0.009880757,0.010007336,-44.640712476968766,100,1.0,,-124.04421109005808,,0.009880757,3012.2143001556396,2495251
0.4189424,177.15,11200,0.003123037,0.009976711,-46.79114444971085,100,1.0,,-125.63800672069192,,0.003123037,3036.0940403938293,2512966
0.4189424,168.99,11300,0.008456264,0.010003254,-42.183428706526755,100,1.0,,-120.07443147659302,,0.008456264,3059.7693672180176,2529865
0.4189424,167.26,11400,0.00337782,0.009980739,-40.10500829994678,100,1.0,,-117.98798756971955,,0.00337782,3082.3996381759644,2546591
0.4189424,158.85,11500,0.0076571167,0.010015595,-34.67006539106369,100,1.0,,-111.8563571804762,,0.0076571167,3102.629322052002,2562476
0.4189424,155.98,11600,0.0025000232,0.009994286,-34.281908006072044,100,1.0,,-110.32680848106742,,0.0025000232,3126.970860719681,2578074
0.4189424,147.87,11700,0.00298282,0.010011216,-32.090131556987764,100,1.0,,-104.19932561695576,,0.00298282,3145.95565366745,2592861
0.4189424,157.56,11800,0.00097221864,0.01001927,-36.39336932003498,100,1.0,,-110.89162155508996,,0.00097221864,3167.3325860500336,2608617
0.4189424,147.98,11900,0.004173982,0.009965019,-29.72776604235172,100,1.0,,-104.25792638108135,,0.004173982,3183.2932617664337,2623415
0.4189424,148.45,12000,0.0023181452,0.009921944,-30.543256503939627,100,1.0,,-104.41691168367862,,0.0023181452,3204.7038831710815,2638260
0.4189424,149.24,12100,0.013215198,0.010016385,-31.23936677336693,100,1.0,,-104.80666969522834,,0.013215198,3223.57231426239,2653184
0.4189424,144.3,12200,0.0036793633,0.009998887,-29.403327474594118,100,1.0,,-100.74620901077986,,0.0036793633,3247.4306874275208,2667614
0.4189424,152.04,12300,0.0034977114,0.010030832,-33.074011640548704,100,1.0,,-107.44284392133355,,0.0034977114,3266.7497692108154,2682818
0.4189424,144.9,12400,0.0013349225,0.009999336,-30.0591261023283,100,1.0,,-102.37427428871393,,0.0013349225,3291.3526606559753,2697308
0.4189424,139.0,12500,0.0014588904,0.009870772,-29.048476055264473,100,1.0,,-98.14915624484419,,0.0014588904,3308.8046085834503,2711208
0.4189424,129.76,12600,0.0027101391,0.009972317,-23.197171714305878,100,1.0,,-90.90818928197027,,0.0027101391,3332.253804206848,2724184
0.4189424,120.58,12700,0.004509844,0.009993559,-19.787995638251303,100,1.0,,-84.21070239782334,,0.004509844,3349.1215794086456,2736242
0.4189424,123.67,12800,0.0034693994,0.009864458,-23.506822103857996,100,1.0,,-86.7689731939137,,0.0034693994,3370.1864647865295,2748609
0.4189424,115.84,12900,0.008992721,0.009956665,-19.03702115356922,100,1.0,,-80.92841597750783,,0.008992721,3387.7576100826263,2760193
0.4189424,116.31,13000,0.013920843,0.009978104,-19.411373440027237,100,1.0,,-81.18764498606325,,0.013920843,3407.657272338867,2771824
0.4189424,127.01,13100,0.0037003723,0.010029412,-23.01414583325386,100,1.0,,-89.44434041053057,,0.0037003723,3422.7275590896606,2784525
0.4189424,122.67,13200,0.008064018,0.010024202,-21.61104419052601,100,1.0,,-85.52930042698979,,0.008064018,3446.649219751358,2796792
0.4189424,120.23,13300,0.009946054,0.009975014,-21.104933387041093,100,1.0,,-84.19306390494108,,0.009946054,3462.927110671997,2808815
0.4189424,119.68,13400,0.0077313026,0.00999978,-19.457463879585266,100,1.0,,-83.75198410421609,,0.0077313026,3484.149300813675,2820783
0.4189424,121.65,13500,0.0048468565,0.009894173,-20.77795525729656,100,1.0,,-85.27465702220798,,0.0048468565,3496.4511590003967,2832948
0.4189424,127.72,13600,1.5820312e-06,0.0006256414,-24.666912791728972,100,0.25,,-89.62013722807168,,1.5820312e-06,3516.5337607860565,2845720
0.4189424,130.88,13700,0.0041804365,0.009940976,-23.72406163752079,100,1.0,,-91.8770658069849,,0.0041804365,3535.095178604126,2858808
0.4189424,124.13,13800,0.005520376,0.009961985,-21.236064874529838,100,1.0,,-87.30933103755116,,0.005520376,3558.3065288066864,2871221
0.4189424,119.57,13900,0.0004776477,0.0100270705,-20.513118621706962,100,1.0,,-83.26667554989457,,0.0004776477,3570.681485891342,2883178
0.4189424,120.91,14000,0.0034284722,0.01002385,-20.000285279750823,100,1.0,,-84.88507699146867,,0.0034284722,3590.810506105423,2895269
0.4189424,125.12,14100,0.009776207,0.010025029,-21.799069217443467,100,1.0,,-87.64790243148803,,0.009776207,3606.313960313797,2907781
0.4189424,122.76,14200,0.004556778,0.0100195175,-21.43944474697113,100,1.0,,-86.29405911684036,,0.004556778,3626.212550640106,2920057
0.4189424,125.65,14300,0.008136345,0.010025452,-21.99399436235428,100,1.0,,-88.03896093532443,,0.008136345,3642.73042178154,2932622
0.4189424,122.06,14400,0.0027533008,0.010012287,-20.977322345376013,100,1.0,,-85.38957103580236,,0.0027533008,3660.902856349945,2944828
0.4189424,129.71,14500,0.012058674,0.009984635,-23.3899558031559,100,1.0,,-91.41850393265486,,0.012058674,3678.415896654129,2957799
0.4189424,125.73,14600,0.0020143182,0.009949591,-22.974236521720886,100,1.0,,-88.10298004969954,,0.0020143182,3696.293236732483,2970372
0.4189424,126.98,14700,0.007881208,0.010015664,-22.752063685059547,100,1.0,,-89.23614229604601,,0.007881208,3714.448818206787,2983070
0.4189424,126.83,14800,0.004474245,0.01001954,-22.445637508630753,100,1.0,,-88.13261181592941,,0.004474245,3730.679468154907,2995753
0.4189424,130.66,14900,0.0033317504,0.010023702,-24.969048738479614,100,1.0,,-90.66571149244905,,0.0033317504,3749.4371860027313,3008819
0.4189424,131.66,15000,0.005208216,0.009952291,-25.308620542883872,100,1.0,,-91.38729703947902,,0.005208216,3765.8728988170624,3021985
0.4189424,132.08,15100,0.004484328,0.009988451,-24.48936498582363,100,1.0,,-91.81718376994132,,0.004484328,3785.3417024612427,3035193
0.4189424,133.65,15200,0.0073208283,0.009973244,-26.4010159856081,100,1.0,,-92.88012297302484,,0.0073208283,3799.8391683101654,3048558
0.4189424,134.39,15300,0.004419538,0.009939657,-25.74254605472088,100,1.0,,-93.43789683461189,,0.004419538,3822.529401779175,3061997
0.4189424,126.22,15400,0.007991815,0.010020859,-22.97354913532734,100,1.0,,-88.03923369556665,,0.007991815,3838.7776861190796,3074619
0.4189424,130.87,15500,0.0009016861,0.0099673215,-25.19303028345108,100,1.0,,-91.2372945781052,,0.0009016861,3857.7330796718597,3087706
0.4189424,135.26,15600,0.004466527,0.009913246,-26.049828653931616,100,1.0,,-94.47634104594589,,0.004466527,3877.002482175827,3101232
0.4189424,129.99,15700,0.003290102,0.009890673,-24.595975552797317,100,1.0,,-91.2786403876543,,0.003290102,3895.125886440277,3114231
0.4189424,123.38,15800,0.0024407667,0.0098859435,-22.946956818699835,100,1.0,,-86.3000964693725,,0.0024407667,3912.0100708007812,3126569
0.4189424,117.41,15900,0.003253412,0.009885903,-19.338928472995757,100,1.0,,-81.92549410894513,,0.003253412,3929.64914894104,3138310
0.4189424,122.21,16000,0.0043474426,0.009930772,-20.34475816130638,100,1.0,,-85.06337054416537,,0.0043474426,3946.2320444583893,3150531
0.4189424,127.4,16100,0.0015423755,0.010031337,-22.184357441663742,100,1.0,,-89.24294735506177,,0.0015423755,3963.99423122406,3163271
0.4189424,127.94,16200,0.004539425,0.00998876,-24.37647862136364,100,1.0,,-89.64791414499282,,0.004539425,3981.910156726837,3176065
0.4189424,126.53,16300,0.007898419,0.009983923,-22.330761756300927,100,1.0,,-88.97677983522415,,0.007898419,4001.8742220401764,3188718
0.4189424,126.68,16400,0.0075774016,0.010031969,-22.262499915361403,100,1.0,,-88.73389738887549,,0.0075774016,4019.6720719337463,3201386
0.4189424,128.61,16500,0.0055926396,0.01000569,-22.6773104095459,100,1.0,,-90.6797032108903,,0.0055926396,4037.8871915340424,3214247
0.4189424,128.85,16600,0.0025774732,0.010011488,-22.267875352501868,100,1.0,,-90.53789684787392,,0.0025774732,4057.2612760066986,3227132
0.4189424,131.79,16700,0.0037624731,0.00984279,-25.970343621373175,100,1.0,,-93.25109442606568,,0.0037624731,4073.3216319084167,3240311
0.4189424,138.97,16800,0.007877974,0.010005327,-27.8041482424736,100,1.0,,-97.64447681516408,,0.007877974,4091.822075366974,3254208
0.4189424,144.45,16900,0.001390965,0.010038501,-28.88332002103329,100,1.0,,-102.4400417546928,,0.001390965,4110.447713136673,3268653
0.4189424,149.36,17000,0.002716089,0.010033193,-30.000383553504943,100,1.0,,-105.62224375247955,,0.002716089,4129.781087636948,3283589
0.4189424,145.65,17100,0.006480962,0.010012451,-27.481462103128433,100,1.0,,-102.85051672711968,,0.006480962,4147.6021366119385,3298154
0.4189424,144.04,17200,0.0060605938,0.010004347,-28.32758799612522,100,1.0,,-101.98732241377235,,0.0060605938,4166.147943496704,3312558
0.4189424,150.25,17300,0.011590889,0.0100125065,-31.080472910404204,100,1.0,,-105.56851865842938,,0.011590889,4185.854769229889,3327583
0.4189424,152.32,17400,0.0010384216,0.009873435,-32.831972618699076,100,1.0,,-107.83860153228045,,0.0010384216,4203.811873674393,3342815
0.4189424,144.5,17500,0.003450144,0.010028147,-29.894970875382423,100,1.0,,-101.55566597670317,,0.003450144,4221.8521955013275,3357265
0.4189424,142.46,17600,0.003956751,0.009922846,-28.301029441356658,100,1.0,,-100.75561877518892,,0.003956751,4239.3951506614685,3371511
0.4189424,145.33,17700,0.0059802555,0.010014485,-30.509091912508012,100,1.0,,-101.62307257145643,,0.0059802555,4255.838744401932,3386044
0.4189424,140.7,17800,0.0025689313,0.009910414,-27.40235579609871,100,1.0,,-98.59031180948018,,0.0025689313,4275.043643712997,3400114
0.4189424,154.96,17900,0.004347586,0.010012656,-32.53230735123157,100,1.0,,-108.82893633887171,,0.004347586,4293.214366674423,3415610
0.4189424,158.25,18000,0.0068224035,0.010008168,-35.73570162713528,100,1.0,,-112.0795314861834,,0.0068224035,4312.984449625015,3431435
0.4189424,147.89,18100,0.0021851112,0.009870459,-34.09984583795071,100,1.0,,-104.40066346645355,,0.0021851112,4331.402568817139,3446224
0.4189424,180.2,18200,0.0018017798,0.0099080615,-46.90714033961296,100,1.0,,-128.0871595260501,,0.0018017798,4351.4634754657745,3464244
0.4189424,150.5,18300,0.0089325365,0.010012715,-35.20086230695247,100,1.0,,-106.23020916119218,,0.0089325365,4373.086450099945,3479294
0.4189424,151.48,18400,0.0046574217,0.010020358,-32.06265397012234,100,1.0,,-107.661414681077,,0.0046574217,4391.651045322418,3494442
0.4189424,155.51,18500,0.011347792,0.0100051835,-36.30751242637634,100,1.0,,-110.28348312810063,,0.011347792,4413.224085569382,3509993
0.4189424,152.23,18600,0.0025375318,0.010016187,-35.31475997149944,100,1.0,,-107.31522712692619,,0.0025375318,4432.062769651413,3525216
0.4189424,153.59,18700,0.0033131165,0.009985065,-32.75740656733513,100,1.0,,-108.32541246965528,,0.0033131165,4450.561376094818,3540575
0.4189424,173.73,18800,0.001005769,0.009922074,-44.63015284121037,100,1.0,,-123.52798710152507,,0.001005769,4471.510221719742,3557948
0.4189424,150.54,18900,0.004206672,0.010020184,-33.804348629117015,100,1.0,,-106.51236132875084,,0.004206672,4491.0553686618805,3573002
0.4189424,154.48,19000,0.0077670338,0.00998523,-34.57126372754574,100,1.0,,-109.69303733825683,,0.0077670338,4512.447020769119,3588450
0.4189424,148.11,19100,0.0032752168,0.009988817,-32.821428018212316,100,1.0,,-104.73563403919339,,0.0032752168,4530.57727432251,3603261
0.4189424,156.84,19200,0.0040825782,0.00996515,-37.30675305485725,100,1.0,,-111.20622783184052,,0.0040825782,4550.670464992523,3618945
0.4189424,152.26,19300,0.005104193,0.010023159,-33.29301941096783,100,1.0,,-107.53012331396341,,0.005104193,4569.324951410294,3634171
0.4189424,141.38,19400,0.010733945,0.01001752,-28.346885492801665,100,1.0,,-99.58407014653086,,0.010733945,4591.676501750946,3648309
0.4189424,141.15,19500,0.0037812695,0.010024691,-26.92166499257088,100,1.0,,-98.89840464249254,,0.0037812695,4622.5789313316345,3662424
0.4189424,146.01,19600,0.0019469751,0.010002047,-28.146218054294586,100,1.0,,-102.47203859657048,,0.0019469751,4659.676005125046,3677025
