TimestepsSoFar,EpLenMean,meankl,EpRewMean,DiscEpRewMean,EpThisIter,TimeElapsed,surrgain,optimgain,entropy,ev_tdlam_before,Step_size,entloss,EpisodesSoFar
1897868,161.77,0.0099172685,-113.49283628329634,-36.45016843676567,100,609.2082347869873,0.0047211973,0.0047211973,0.4189424,,1.0,,4800
1912447,145.79,0.00987068,-102.38678663775325,-33.29497083365917,100,617.3846492767334,0.0015092627,0.0015092627,0.4189424,,1.0,,4900
1926508,140.61,0.01002044,-98.81554597705603,-27.60808084309101,100,625.3229002952576,0.005621511,0.005621511,0.4189424,,1.0,,5000
1939711,132.03,0.009856575,-92.04935117334128,-25.6436606746912,100,634.0855131149292,0.0017546655,0.0017546655,0.4189424,,1.0,,5100
1954109,143.98,0.009996759,-101.8976983551681,-30.620019573569298,100,641.6919751167297,0.0072386633,0.0072386633,0.4189424,,1.0,,5200
1967884,137.75,0.0098280795,-96.2823355858028,-26.79304467201233,100,648.5695044994354,0.0016944656,0.0016944656,0.4189424,,1.0,,5300
1981336,134.52,0.009934011,-94.19279095843434,-25.08064898133278,100,656.3054938316345,0.0038085089,0.0038085089,0.4189424,,1.0,,5400
1994754,134.18,0.009928309,-93.53867945313453,-27.210973379611968,100,663.9752440452576,0.0010607361,0.0010607361,0.4189424,,1.0,,5500
2008274,135.2,0.00999805,-94.7547226536274,-25.685105271339417,100,672.8948910236359,0.003880324,0.003880324,0.4189424,,1.0,,5600
2021475,132.01,0.010007342,-91.78231769084931,-25.036504993438722,100,681.3352365493774,0.010812451,0.010812451,0.4189424,,1.0,,5700
2035118,136.43,0.010018788,-95.48263517782092,-25.66016704916954,100,689.2384374141693,0.0027818945,0.0027818945,0.4189424,,1.0,,5800
2048178,130.6,0.009871367,-90.59295841768385,-23.442421560287475,100,696.0998015403748,0.0015846405,0.0015846405,0.4189424,,1.0,,5900
2062298,141.2,0.01001822,-98.66843853577971,-31.11604159653187,100,703.7102696895599,0.0044135596,0.0044135596,0.4189424,,1.0,,6000
2076775,144.77,0.009992463,-100.94588179320097,-30.6087131524086,100,710.8638412952423,0.0047061094,0.0047061094,0.4189424,,1.0,,6100
2091434,146.59,0.010021178,-102.16033842116595,-30.793462386727334,100,718.6333832740784,0.011361693,0.011361693,0.4189424,,1.0,,6200
2105770,143.36,0.010014646,-100.31149869129062,-28.305533118247986,100,726.6246380805969,0.0059979884,0.0059979884,0.4189424,,1.0,,6300
2120345,145.75,0.0099805845,-100.89745992526412,-30.014594885110856,100,735.2362883090973,0.008242692,0.008242692,0.4189424,,1.0,,6400
2134382,140.37,0.009975388,-97.71283573955297,-27.155251682400703,100,743.3903079032898,0.005560831,0.005560831,0.4189424,,1.0,,6500
2149402,150.2,0.010012307,-104.62702831372619,-31.421649235486985,100,751.5998451709747,0.004487603,0.004487603,0.4189424,,1.0,,6600
2163254,138.52,0.010007894,-95.97271079525352,-26.05128320157528,100,758.8275485038757,0.006010669,0.006010669,0.4189424,,1.0,,6700
2178310,150.56,0.009967272,-104.10723068639636,-32.28944996416569,100,767.3473320007324,0.003220434,0.003220434,0.4189424,,1.0,,6800
2191778,134.68,0.009864313,-93.25550822585821,-26.275556814074516,100,775.1625292301178,0.00100918,0.00100918,0.4189424,,1.0,,6900
2206855,150.77,0.009980146,-104.32574098512531,-32.61519955813885,100,783.7098612785339,5.024292e-05,5.024292e-05,0.4189424,,1.0,,7000
2221167,143.12,0.009999149,-99.6203148379922,-28.633685066103936,100,790.5445098876953,0.0047537205,0.0047537205,0.4189424,,1.0,,7100
2235671,145.04,0.009982187,-101.2528658528626,-28.902839785218237,100,798.531284570694,0.004177309,0.004177309,0.4189424,,1.0,,7200
2250413,147.42,0.009981639,-102.69960252106189,-29.75722519874573,100,805.7822556495667,0.0051235687,0.0051235687,0.4189424,,1.0,,7300
2264244,138.31,0.010016891,-96.06547902852297,-27.165498595237732,100,813.6296689510345,0.007450198,0.007450198,0.4189424,,1.0,,7400
2278507,142.63,0.009853501,-99.32101940482855,-28.973361397981645,100,821.2299251556396,0.003315586,0.003315586,0.4189424,,1.0,,7500
2293812,153.05,0.009998588,-106.69189354509115,-32.425080390572546,100,829.4726791381836,0.0040034615,0.0040034615,0.4189424,,1.0,,7600
2308381,145.69,0.010018591,-100.40190289631487,-29.999236834049224,100,837.5935051441193,0.0046367995,0.0046367995,0.4189424,,1.0,,7700
2322557,141.76,0.010003893,-97.7008145749569,-27.973962199687957,100,845.0695688724518,0.005013778,0.005013778,0.4189424,,1.0,,7800
2336906,143.49,0.010011267,-99.52075739040971,-29.79319642663002,100,853.0049934387207,0.01109959,0.01109959,0.4189424,,1.0,,7900
2351000,140.94,0.010028228,-97.16222181633115,-27.88058026790619,100,861.5210678577423,0.0056853527,0.0056853527,0.4189424,,1.0,,8000
2365198,141.98,0.009988421,-98.36893655821682,-28.549264998435973,100,870.7379877567291,0.0033264635,0.0033264635,0.4189424,,1.0,,8100
2378810,136.12,0.010015779,-93.89474980831146,-25.184114059209822,100,878.7840948104858,0.006355417,0.006355417,0.4189424,,1.0,,8200
2392611,138.01,0.00991458,-95.48817447632551,-27.05520644724369,100,886.6125090122223,0.0027177373,0.0027177373,0.4189424,,1.0,,8300
2407194,145.83,0.009979654,-100.69377934023738,-30.26784006178379,100,893.4973499774933,0.0031712304,0.0031712304,0.4189424,,1.0,,8400
2420758,135.64,0.010019953,-94.10557838171721,-26.37830522060394,100,900.8330836296082,0.0023763038,0.0023763038,0.4189424,,1.0,,8500
2434679,139.21,0.010001448,-96.42146961048246,-27.17545574247837,100,908.1043782234192,0.011917067,0.011917067,0.4189424,,1.0,,8600
2448694,140.15,0.009992761,-97.1023965215683,-26.850842381715776,100,915.6866526603699,0.0039844615,0.0039844615,0.4189424,,1.0,,8700
2462100,134.06,0.010013094,-93.37439357101917,-26.511021410822867,100,923.0387001037598,0.008207953,0.008207953,0.4189424,,1.0,,8800
2475167,130.67,0.009973358,-90.55533233985305,-24.02965190410614,100,930.9157335758209,0.003044163,0.003044163,0.4189424,,1.0,,8900
2489109,139.42,0.010033036,-96.4754490120709,-29.192608434557915,100,938.6328213214874,0.0048721116,0.0048721116,0.4189424,,1.0,,9000
2503013,139.04,0.010012101,-96.85572432219982,-26.781079576015472,100,946.0019414424896,0.0093022,0.0093022,0.4189424,,1.0,,9100
2516611,135.98,0.010017943,-94.36381947562099,-26.77735053539276,100,953.3465874195099,0.0029573028,0.0029573028,0.4189424,,1.0,,9200
2530223,136.12,0.0024889184,-94.55652979314327,-27.31717830300331,100,960.4759569168091,0.0001001123,0.0001001123,0.4189424,,0.5,,9300
2544697,144.74,0.00994321,-100.43270482212306,-29.819403532743454,100,968.0179064273834,0.002306173,0.002306173,0.4189424,,1.0,,9400
2559452,147.55,0.0099748485,-102.20419842153788,-29.603904313445092,100,974.853105545044,0.0074078823,0.0074078823,0.4189424,,1.0,,9500
2574107,146.55,0.0100092115,-101.65031567916274,-29.8771637570858,100,982.8099322319031,0.0051099486,0.0051099486,0.4189424,,1.0,,9600
2588413,143.06,0.010018304,-99.13119322121143,-27.463477216362953,100,990.3583686351776,0.005454049,0.005454049,0.4189424,,1.0,,9700
2602571,141.58,0.009963083,-97.48958498418331,-27.714182564020156,100,997.881833076477,0.0042021605,0.0042021605,0.4189424,,1.0,,9800
2618334,157.63,0.009981182,-108.35785064712167,-34.613249531388284,100,1006.1600210666656,0.003075077,0.003075077,0.4189424,,1.0,,9900
2632665,143.31,0.010001326,-98.73516927629709,-28.227708649635314,100,1013.8612022399902,0.005628389,0.005628389,0.4189424,,1.0,,10000
2647045,143.8,0.009965976,-99.10321481183172,-29.706780059933664,100,1022.192631483078,0.0030828088,0.0030828088,0.4189424,,1.0,,10100
2660484,134.39,0.0100119,-92.41953827947378,-24.88847518205643,100,1030.3446040153503,0.0068949987,0.0068949987,0.4189424,,1.0,,10200
2673823,133.39,0.009930685,-92.27399732992053,-25.10247170627117,100,1039.1091749668121,0.0032190478,0.0032190478,0.4189424,,1.0,,10300
2688341,145.18,0.009980669,-99.8706721559167,-28.899927693605424,100,1047.045955657959,0.0012306739,0.0012306739,0.4189424,,1.0,,10400
2702298,139.57,0.010010811,-96.01865059629083,-28.6797421759367,100,1053.7872631549835,0.0066328724,0.0066328724,0.4189424,,1.0,,10500
2715831,135.33,0.010001736,-92.73851404830813,-24.11761946737766,100,1061.1782839298248,0.0040017986,0.0040017986,0.4189424,,1.0,,10600
2729079,132.48,0.009973394,-91.79544784218074,-25.253301109075547,100,1069.132476091385,0.004386431,0.004386431,0.4189424,,1.0,,10700
2742434,133.55,0.009913519,-92.79289544150234,-25.373556561470032,100,1076.7912797927856,0.0036022046,0.0036022046,0.4189424,,1.0,,10800
2754649,122.15,0.010028465,-84.54608193174005,-20.692900505661964,100,1084.2233953475952,0.00802468,0.00802468,0.4189424,,1.0,,10900
2767033,123.84,0.009881346,-85.35627975687385,-21.521669471859934,100,1091.3062217235565,0.0005340358,0.0005340358,0.4189424,,1.0,,11000
2780225,131.92,0.009843472,-91.48001817986369,-25.132482067346572,100,1098.7649381160736,0.00083283114,0.00083283114,0.4189424,,1.0,,11100
2792821,125.96,0.0100434,-87.30137569233776,-22.104212841391565,100,1106.3137741088867,0.0013758374,0.0013758374,0.4189424,,1.0,,11200
2805504,126.83,0.009816287,-87.3845191130042,-22.900073568820954,100,1114.026516199112,0.0041224463,0.0041224463,0.4189424,,1.0,,11300
2817685,121.81,0.009942357,-84.20059066817164,-21.109947595000268,100,1121.0765039920807,0.0054787183,0.0054787183,0.4189424,,1.0,,11400
2829338,116.53,0.010019939,-79.88220249563456,-18.40855185687542,100,1128.0193557739258,0.0022509717,0.0022509717,0.4189424,,1.0,,11500
2840651,113.13,0.010018611,-78.10329282030463,-17.339130578041075,100,1135.164370059967,0.0020837109,0.0020837109,0.4189424,,1.0,,11600
2852594,119.43,0.009917805,-82.16510241419077,-19.853287955522536,100,1143.201601266861,0.007994471,0.007994471,0.4189424,,1.0,,11700
2864100,115.06,0.010023004,-79.701036336869,-17.145432279706,100,1151.0581045150757,0.0011833893,0.0011833893,0.4189424,,1.0,,11800
2875569,114.69,0.010012649,-79.05308625802398,-19.71089202582836,100,1158.8435781002045,0.0065657534,0.0065657534,0.4189424,,1.0,,11900
2886474,109.05,0.010039638,-75.1885381220281,-16.625624720454216,100,1165.3374679088593,0.006076566,0.006076566,0.4189424,,1.0,,12000
2897631,111.57,0.009992583,-77.41745552271604,-17.093516243696214,100,1172.1787893772125,0.0009375012,0.0009375012,0.4189424,,1.0,,12100
2909149,115.18,0.009981953,-80.12360392585397,-17.988427988886833,100,1179.4311146736145,0.009515986,0.009515986,0.4189424,,1.0,,12200
2920552,114.03,0.009990542,-79.15434264451265,-18.128359382152556,100,1186.7901973724365,0.003348253,0.003348253,0.4189424,,1.0,,12300
2932133,115.81,0.010021621,-80.57720122098922,-18.484365634918213,100,1195.0802958011627,0.015339011,0.015339011,0.4189424,,1.0,,12400
2943103,109.7,0.009916116,-75.83910366758704,-16.34772058069706,100,1202.1686708927155,0.0021734107,0.0021734107,0.4189424,,1.0,,12500
2954153,110.5,0.009888396,-76.79832618266344,-16.105587263703345,100,1208.8402481079102,0.0031212072,0.0031212072,0.4189424,,1.0,,12600
2966044,118.91,0.009934711,-82.14210626900196,-19.110903710722923,100,1215.5379967689514,0.006617512,0.006617512,0.4189424,,1.0,,12700
2978433,123.89,0.01002085,-85.87449702873826,-21.409568725824357,100,1222.7002143859863,0.0013589893,0.0013589893,0.4189424,,1.0,,12800
2990937,125.04,0.009979249,-85.84269385233522,-21.107584830522537,100,1230.7651448249817,0.004975763,0.004975763,0.4189424,,1.0,,12900
3003043,121.06,0.009915199,-84.00250550076366,-19.497903319001196,100,1238.4866180419922,0.0056151953,0.0056151953,0.4189424,,1.0,,13000
3015357,123.14,0.009898432,-85.82924975022674,-21.932189851999283,100,1246.8991425037384,0.0044493238,0.0044493238,0.4189424,,1.0,,13100
3028983,136.26,0.010011505,-95.03264617964625,-27.127736707925795,100,1254.9276037216187,0.0043055504,0.0043055504,0.4189424,,1.0,,13200
3042053,130.7,0.0099921385,-90.98824514761567,-24.47019670844078,100,1261.7176427841187,0.0029465095,0.0029465095,0.4189424,,1.0,,13300
3054892,128.39,0.010011734,-88.96740583971143,-23.691394340991973,100,1268.8747885227203,0.0008478241,0.0008478241,0.4189424,,1.0,,13400
3067991,130.99,0.0100229075,-91.25702807068825,-23.805923775434493,100,1276.10870885849,0.0072792964,0.0072792964,0.4189424,,1.0,,13500
3081206,132.15,0.009998546,-92.12231726393104,-25.218099058270454,100,1284.237186908722,0.015718853,0.015718853,0.4189424,,1.0,,13600
3093786,125.8,0.009984436,-88.12369454190134,-22.10341951906681,100,1291.7240397930145,0.005366458,0.005366458,0.4189424,,1.0,,13700
3106649,128.63,0.010022083,-89.64530363023282,-22.79308705508709,100,1299.3457276821136,0.0089711845,0.0089711845,0.4189424,,1.0,,13800
3119457,128.08,0.010013055,-89.50944287836552,-23.86853342592716,100,1307.6151571273804,0.0022800483,0.0022800483,0.4189424,,1.0,,13900
3132638,131.81,0.0100177415,-92.14864672482014,-25.36178047478199,100,1315.5614235401154,0.0075728954,0.0075728954,0.4189424,,1.0,,14000
3146053,134.15,0.010000533,-93.29982657715678,-23.912232097387314,100,1323.405117034912,0.0030918652,0.0030918652,0.4189424,,1.0,,14100
3159488,134.35,0.009913949,-93.1136295440793,-25.501483311653136,100,1330.7165987491608,0.0035263263,0.0035263263,0.4189424,,1.0,,14200
3172911,134.23,0.009962602,-93.37362480118871,-26.383948494195938,100,1338.7756040096283,0.0065186964,0.0065186964,0.4189424,,1.0,,14300
3185954,130.43,0.009855858,-90.84623937308788,-23.2828678637743,100,1345.4182014465332,0.0046216957,0.0046216957,0.4189424,,1.0,,14400
3198524,125.7,0.009928346,-87.55473848149181,-21.29434007525444,100,1353.4527497291565,0.0018725091,0.0018725091,0.4189424,,1.0,,14500
3210627,121.03,0.010012312,-83.89318196058274,-21.403773906230928,100,1360.6060321331024,0.0007096991,0.0007096991,0.4189424,,1.0,,14600
3222861,122.34,0.01001626,-84.59627777874469,-21.375895814299582,100,1367.592043876648,0.01619456,0.01619456,0.4189424,,1.0,,14700
3235212,123.51,0.010021324,-86.05791585117578,-22.170200979709627,100,1374.8521826267242,0.0022947951,0.0022947951,0.4189424,,1.0,,14800
3247321,121.09,0.009991498,-83.71433960050345,-22.070314875245096,100,1382.762125492096,0.010580855,0.010580855,0.4189424,,1.0,,14900
3259173,118.52,0.009867104,-82.1747626516223,-19.919594497680663,100,1390.1250400543213,0.001820913,0.001820913,0.4189424,,1.0,,15000
3270722,115.49,0.0100031905,-80.30915805250406,-18.296979765295983,100,1396.687573671341,0.009515313,0.009515313,0.4189424,,1.0,,15100
3282373,116.51,0.010027967,-80.89369250923396,-20.09186268031597,100,1403.6970868110657,0.0035541975,0.0035541975,0.4189424,,1.0,,15200
3294286,119.13,0.009999622,-83.14618646919727,-20.487480516433717,100,1411.0356438159943,0.0044799945,0.0044799945,0.4189424,,1.0,,15300
3306352,120.66,0.010016323,-83.62070383504033,-20.54821930885315,100,1418.8012301921844,0.0029198215,0.0029198215,0.4189424,,1.0,,15400
3318393,120.41,0.009928669,-83.12798143297434,-18.888923951387405,100,1425.6066858768463,8.4804684e-05,8.4804684e-05,0.4189424,,1.0,,15500
3330532,121.39,0.009906425,-83.6808107765019,-20.704072422385217,100,1432.9855561256409,0.002663523,0.002663523,0.4189424,,1.0,,15600
3343447,129.15,0.010013489,-89.52302223831416,-24.509034230709076,100,1440.6643116474152,0.0035243395,0.0035243395,0.4189424,,1.0,,15700
3356590,131.43,0.01002498,-90.66925052508712,-23.966081941723825,100,1448.083237171173,0.0031129285,0.0031129285,0.4189424,,1.0,,15800
3369462,128.72,0.009903368,-88.77183014407754,-24.04224108338356,100,1455.1499173641205,0.00058831053,0.00058831053,0.4189424,,1.0,,15900
3383777,143.15,0.009934587,-99.2397105807066,-28.191071804761886,100,1462.7069282531738,0.0027373314,0.0027373314,0.4189424,,1.0,,16000
3396747,129.7,0.010026644,-89.40768371269107,-23.747072830200196,100,1469.589433670044,0.0026040457,0.0026040457,0.4189424,,1.0,,16100
3410047,133.0,0.009929371,-91.80722184583544,-22.76455081164837,100,1477.0955533981323,0.0029496264,0.0029496264,0.4189424,,1.0,,16200
3422074,120.27,0.010025405,-83.21864766791462,-20.009887790679933,100,1484.7929139137268,0.012584772,0.012584772,0.4189424,,1.0,,16300
3434503,124.29,0.009866769,-85.66055563762784,-20.861640310287477,100,1492.8788647651672,0.003358629,0.003358629,0.4189424,,1.0,,16400
3446286,117.83,0.010072356,-81.1210376815498,-20.390287849903107,100,1500.170821428299,0.0024181176,0.0024181176,0.4189424,,1.0,,16500
3458149,118.63,0.009936643,-81.3384392952919,-20.85154598414898,100,1507.915231704712,0.0013892774,0.0013892774,0.4189424,,1.0,,16600
3469720,115.71,0.009921816,-79.4771490573883,-18.67847615599632,100,1515.6846868991852,0.0043296632,0.0043296632,0.4189424,,1.0,,16700
3480753,110.33,0.010012936,-75.88072999507189,-16.544664135575296,100,1522.9198021888733,0.008645212,0.008645212,0.4189424,,1.0,,16800
3491791,110.38,0.009979881,-76.23752137318253,-17.2621545368433,100,1530.7439365386963,0.005222258,0.005222258,0.4189424,,1.0,,16900
3502682,108.91,0.010015909,-74.93964902684093,-15.826470128297807,100,1538.2897255420685,0.0043011354,0.0043011354,0.4189424,,1.0,,17000
3513480,107.98,0.009963141,-74.8753973789513,-15.553905205130578,100,1545.9218072891235,0.0036195007,0.0036195007,0.4189424,,1.0,,17100
3524575,110.95,0.009951466,-76.95479845345021,-18.291118179559707,100,1553.8017444610596,0.00548927,0.00548927,0.4189424,,1.0,,17200
3535208,106.33,0.009928014,-73.70559977412223,-15.046918057799338,100,1561.8826570510864,0.0046684467,0.0046684467,0.4189424,,1.0,,17300
3546252,110.44,0.010027197,-76.33618349030614,-17.84500291466713,100,1569.821848154068,0.0025045697,0.0025045697,0.4189424,,1.0,,17400
3557316,110.64,0.009997727,-76.79373300045728,-17.320292417407035,100,1577.7953705787659,0.007040101,0.007040101,0.4189424,,1.0,,17500
3568671,113.55,0.010013128,-78.6265656274557,-17.259097177386284,100,1585.467589855194,0.004939064,0.004939064,0.4189424,,1.0,,17600
3579979,113.08,0.009866123,-78.15967375859618,-17.733098782896995,100,1593.4490003585815,0.00018829833,0.00018829833,0.4189424,,1.0,,17700
3591793,118.14,0.009991267,-81.51315237700939,-19.761070244908332,100,1601.2326385974884,0.007963489,0.007963489,0.4189424,,1.0,,17800
3603442,116.49,0.009843305,-81.21742597863079,-18.8355951410532,100,1609.0646178722382,0.00043751494,0.00043751494,0.4189424,,1.0,,17900
3615948,125.06,0.009756841,-87.17989467337728,-22.28912362575531,100,1617.377606868744,0.0036856043,0.0036856043,0.4189424,,1.0,,18000
3628735,127.87,0.0098901,-89.7436519509554,-23.04480660021305,100,1625.4974038600922,0.003924222,0.003924222,0.4189424,,1.0,,18100
3641528,127.93,0.0099439,-89.26980240747332,-23.213608754277228,100,1633.4361333847046,0.00424411,0.00424411,0.4189424,,1.0,,18200
3654307,127.79,0.009981953,-88.7518564467132,-23.224699326753615,100,1641.303052186966,0.0016818676,0.0016818676,0.4189424,,1.0,,18300
3667041,127.34,0.0099564,-88.45145210653544,-22.657351793050765,100,1649.37735080719,0.0010676304,0.0010676304,0.4189424,,1.0,,18400
3680445,134.04,0.009933765,-92.90048629403114,-24.048433304429054,100,1657.465547800064,0.0023898608,0.0023898608,0.4189424,,1.0,,18500
3693504,130.59,0.009881416,-91.06573909968138,-24.813715549111365,100,1666.0323538780212,0.0016967249,0.0016967249,0.4189424,,1.0,,18600
3705817,123.13,0.010019539,-85.48709880650044,-22.534789464473725,100,1673.9769086837769,0.005432394,0.005432394,0.4189424,,1.0,,18700
3718365,125.48,0.010017063,-87.78979915425181,-21.273802721500395,100,1681.9642746448517,0.008385688,0.008385688,0.4189424,,1.0,,18800
3730755,123.9,0.010028761,-85.86294618815184,-20.17854454278946,100,1689.955682516098,0.002253863,0.002253863,0.4189424,,1.0,,18900
3742773,120.18,0.010021795,-83.34938561528921,-19.15344665825367,100,1697.7179226875305,0.0037443775,0.0037443775,0.4189424,,1.0,,19000
3754781,120.08,0.00994714,-83.51715595126151,-19.453676959872247,100,1705.3133635520935,0.0050856075,0.0050856075,0.4189424,,1.0,,19100
3766230,114.49,0.009938989,-79.47101030692458,-18.75035383105278,100,1712.960322380066,0.0037778162,0.0037778162,0.4189424,,1.0,,19200
3777404,111.74,0.010003081,-77.74929458796979,-16.381309456825257,100,1720.6067423820496,0.007426621,0.007426621,0.4189424,,1.0,,19300
3789366,119.62,0.009916965,-83.11854746684432,-19.703753923773764,100,1728.290862083435,0.0010742077,0.0010742077,0.4189424,,1.0,,19400
3800549,111.83,0.009820631,-77.71798728689551,-18.18460215806961,100,1736.2211093902588,0.0043218364,0.0043218364,0.4189424,,1.0,,19500
