EpThisIter,meankl,surrgain,EpRewMean,ev_tdlam_before,entloss,EpisodesSoFar,optimgain,TimestepsSoFar,EpLenMean,entropy,Step_size,TimeElapsed,DiscEpRewMean
100,0.010007262,0.014315027,-123.89333825469016,,,3400,0.014315027,1157698,172.86,0.4189424,1.0,2940.858779668808,-43.60824988126755
100,0.010007201,0.002485083,-133.24135158106685,,,3500,0.002485083,1176234,185.36,0.4189424,1.0,3001.022115945816,-49.149923875927925
100,0.009985723,0.0125018,-127.70096401274205,,,3600,0.0125018,1194048,178.14,0.4189424,1.0,3058.8341245651245,-46.14300312340259
100,0.010011142,0.0043493574,-122.57066879555583,,,3700,0.0043493574,1211188,171.4,0.4189424,1.0,3105.912849664688,-44.02674439609051
100,0.010011567,0.00911407,-130.41335358828306,,,3800,0.00911407,1229413,182.25,0.4189424,1.0,3152.754151582718,-47.86984338879585
100,0.010021586,0.0064381836,-128.4714174064994,,,3900,0.0064381836,1247345,179.32,0.4189424,1.0,3203.797744035721,-44.235650815963744
100,0.010014557,0.01219699,-127.74630458757281,,,4000,0.01219699,1265173,178.28,0.4189424,1.0,3261.19403219223,-44.3626688182354
100,0.00999438,0.011260964,-122.24828770041466,,,4100,0.011260964,1282274,171.01,0.4189424,1.0,3294.157007932663,-43.282496891617775
100,0.0099148,0.0041838195,-120.33413037896156,,,4200,0.0041838195,1299169,168.95,0.4189424,1.0,3340.71697807312,-41.24273844480515
100,0.010015437,0.007895642,-139.11312072843313,,,4300,0.007895642,1318804,196.35,0.4189424,1.0,3393.9542355537415,-53.850005818605425
100,0.010012667,0.0075170263,-141.37832088306547,,,4400,0.0075170263,1338711,199.07,0.4189424,1.0,3446.1684176921844,-57.19015425145626
100,0.0099530155,0.0029133093,-140.3090100736916,,,4500,0.0029133093,1358550,198.39,0.4189424,1.0,3498.4364111423492,-54.788792142271994
100,0.010000506,0.0060794875,-116.28239816725254,,,4600,0.0060794875,1375119,165.69,0.4189424,1.0,3542.8595237731934,-40.59037605464459
100,0.010024081,0.0015074384,-117.71444349065423,,,4700,0.0015074384,1391797,166.78,0.4189424,1.0,3590.314239501953,-39.11222320795059
100,0.009960009,0.005124109,-119.18550753131508,,,4800,0.005124109,1408622,168.25,0.4189424,1.0,3631.678380727768,-38.99995027005672
100,0.010011881,0.007717461,-116.7946918195486,,,4900,0.007717461,1425078,164.56,0.4189424,1.0,3670.1726274490356,-37.052071259617804
100,0.009938882,0.0018524438,-112.55587760314346,,,5000,0.0018524438,1441033,159.55,0.4189424,1.0,3710.801010608673,-38.261761723160745
100,0.009999067,0.008912455,-120.10329408943653,,,5100,0.008912455,1457995,169.62,0.4189424,1.0,3753.679709672928,-41.924539626836776
100,0.009894741,0.0026482104,-122.62755417481065,,,5200,0.0026482104,1475371,173.76,0.4189424,1.0,3798.9288766384125,-40.97605681598186
100,0.0099891005,0.003169143,-144.93468731373548,,,5300,0.003169143,1495770,203.99,0.4189424,1.0,3846.950926065445,-62.79565686225891
100,0.010012667,0.009288368,-149.1057664708793,,,5400,0.009288368,1517000,212.3,0.4189424,1.0,3899.093266248703,-62.647807304859164
100,0.010023756,0.0091985185,-149.92533953905107,,,5500,0.0091985185,1538359,213.59,0.4189424,1.0,3948.4683651924133,-66.59005086839198
100,0.010033124,0.003250874,-140.95975461110473,,,5600,0.003250874,1558502,201.43,0.4189424,1.0,3997.896505832672,-57.11077513694763
100,0.010012862,0.001374862,-137.59517166122794,,,5700,0.001374862,1578173,196.71,0.4189424,1.0,4049.3102316856384,-55.654916843771936
100,0.010003966,0.0027064444,-136.33832996934652,,,5800,0.0027064444,1597760,195.87,0.4189424,1.0,4096.600547790527,-55.028595362305644
100,0.010000293,0.0017944556,-148.77131382241845,,,5900,0.0017944556,1618951,211.91,0.4189424,1.0,4147.114312410355,-60.66572380065918
100,0.009965802,0.0023215772,-149.64620656251907,,,6000,0.0023215772,1640383,214.32,0.4189424,1.0,4193.176985740662,-61.843598020076755
100,0.010014164,0.018088814,-136.44881593436003,,,6100,0.018088814,1659901,195.18,0.4189424,1.0,4237.021771907806,-52.9634936606884
100,0.010000453,0.0051126,-136.55775824025272,,,6200,0.0051126,1679436,195.35,0.4189424,1.0,4282.17505812645,-53.87159181892872
100,0.009958756,0.0028675043,-142.17047809064388,,,6300,0.0028675043,1699890,204.54,0.4189424,1.0,4328.670123338699,-59.98387710213661
100,0.009924026,0.002230985,-134.95755784094334,,,6400,0.002230985,1719219,193.29,0.4189424,1.0,4376.462923526764,-51.91458263158798
100,0.010028484,0.0071151885,-114.41792802020908,,,6500,0.0071151885,1735656,164.37,0.4189424,1.0,4421.591375112534,-37.11850365996361
100,0.009925134,0.004500675,-123.66341020867229,,,6600,0.004500675,1753277,176.21,0.4189424,1.0,4457.051540851593,-42.609913470745084
100,0.010007697,0.008160336,-110.33534086987376,,,6700,0.008160336,1769039,157.62,0.4189424,1.0,4492.877852678299,-36.689996303915976
100,0.010019606,0.009759326,-114.61284552931785,,,6800,0.009759326,1785464,164.25,0.4189424,1.0,4528.999677658081,-37.653952628970146
100,0.010004623,0.0038759464,-112.87113514348864,,,6900,0.0038759464,1801577,161.13,0.4189424,1.0,4569.543746948242,-37.68573084652424
100,0.009970537,0.0037026708,-123.87175617545843,,,7000,0.0037026708,1819187,176.1,0.4189424,1.0,4605.438078403473,-44.87714412450791
100,0.010009424,0.013723198,-114.62085855528713,,,7100,0.013723198,1835483,162.96,0.4189424,1.0,4639.396654129028,-37.48509349107742
100,0.009897704,0.0037788672,-119.66795859500766,,,7200,0.0037788672,1852392,169.09,0.4189424,1.0,4670.877885341644,-41.04300630390644
100,0.009971879,0.00381361,-127.98297049999238,,,7300,0.00381361,1870436,180.44,0.4189424,1.0,4712.458566904068,-46.07905280828476
100,0.009998702,0.0017687854,-130.32576218396426,,,7400,0.0017687854,1888800,183.64,0.4189424,1.0,4752.30117893219,-48.931750970482824
100,0.0099760005,0.004359236,-134.91509951099752,,,7500,0.004359236,1907836,190.36,0.4189424,1.0,4787.656619548798,-52.461416105031965
100,0.009924022,0.0035131273,-137.28254546433686,,,7600,0.0035131273,1927317,194.81,0.4189424,1.0,4810.796184301376,-54.303202859163285
100,0.010007144,0.0018114051,-123.39400913372636,,,7700,0.0018114051,1944766,174.49,0.4189424,1.0,4842.075622320175,-44.405550288558004
100,0.010015187,0.010053272,-125.8165805272758,,,7800,0.010053272,1962570,178.04,0.4189424,1.0,4876.155704021454,-44.154306014180186
100,0.0099879,0.0029581073,-126.42736673355103,,,7900,0.0029581073,1980434,178.64,0.4189424,1.0,4899.9763062000275,-44.335072051286694
100,0.009924927,0.004624269,-129.88599936097862,,,8000,0.004624269,1998766,183.32,0.4189424,1.0,4928.966779470444,-50.1474622797966
100,0.009971194,0.0014414478,-116.45089078247547,,,8100,0.0014414478,2015227,164.61,0.4189424,1.0,4963.62513589859,-36.09917065918446
100,0.010015854,0.014007449,-121.58814983189106,,,8200,0.014007449,2032521,172.94,0.4189424,1.0,5002.654973268509,-43.73369483888149
100,0.010019493,0.008195756,-126.57234911426902,,,8300,0.008195756,2050461,179.4,0.4189424,1.0,5039.7974309921265,-45.26118055284023
100,0.010001155,0.0030566296,-116.13609686672687,,,8400,0.0030566296,2067073,166.12,0.4189424,1.0,5068.529474020004,-40.10920946002007
100,0.010025155,0.0021260693,-116.68984687149525,,,8500,0.0021260693,2083645,165.72,0.4189424,1.0,5102.918659687042,-41.3672602558136
100,0.00988919,0.0019366468,-107.21957511276007,,,8600,0.0019366468,2099074,154.29,0.4189424,1.0,5130.530348777771,-34.77478155374527
100,0.009917482,0.0048247157,-102.57580457031727,,,8700,0.0048247157,2113677,146.03,0.4189424,1.0,5164.40506029129,-29.891643354892732
100,0.00981418,0.004764091,-97.03089721113443,,,8800,0.004764091,2127471,137.94,0.4189424,1.0,5194.301430940628,-26.32646155655384
100,0.009868143,0.0046328777,-90.39707010284066,,,8900,0.0046328777,2140415,129.44,0.4189424,1.0,5213.295452594757,-23.312245560288428
100,0.009944294,0.009671792,-94.48395808637142,,,9000,0.009671792,2153904,134.89,0.4189424,1.0,5239.350146770477,-23.272801641225815
100,0.010001491,0.0040109693,-101.14587004765868,,,9100,0.0040109693,2168291,143.87,0.4189424,1.0,5258.436381340027,-29.51080889463425
100,0.009955543,0.0049579125,-99.00875564649701,,,9200,0.0049579125,2182412,141.21,0.4189424,1.0,5279.900593757629,-28.087548869252206
100,0.010013105,0.005869698,-105.10722857475281,,,9300,0.005869698,2197466,150.54,0.4189424,1.0,5308.899366855621,-33.079844479560855
100,0.009868589,0.001995454,-106.85336801692843,,,9400,0.001995454,2212649,151.83,0.4189424,1.0,5329.961559295654,-32.72434862494469
100,0.009941118,0.0029868823,-120.28419363096356,,,9500,0.0029868823,2229680,170.31,0.4189424,1.0,5353.850563526154,-43.44636479139328
100,0.010019284,0.009915481,-106.60043620556593,,,9600,0.009915481,2244920,152.4,0.4189424,1.0,5386.9939551353455,-29.888844608664513
100,0.0100103915,0.00503478,-105.45513524144889,,,9700,0.00503478,2260118,151.98,0.4189424,1.0,5413.722545385361,-32.64985074341297
100,0.0099922465,0.0023986676,-106.14208463728428,,,9800,0.0023986676,2275350,152.32,0.4189424,1.0,5432.60102057457,-31.982184259295465
100,0.010020661,0.0055548768,-103.48411074116827,,,9900,0.0055548768,2290156,148.06,0.4189424,1.0,5460.998653173447,-30.84379580974579
100,0.010017505,0.0031341016,-108.37457408815622,,,10000,0.0031341016,2305579,154.23,0.4189424,1.0,5486.085129261017,-33.04467344939709
100,0.009974525,0.00200156,-108.33984707608819,,,10100,0.00200156,2320993,154.14,0.4189424,1.0,5508.66144490242,-31.483870483636856
100,0.009937739,0.0036636926,-115.65583273023367,,,10200,0.0036636926,2337390,163.97,0.4189424,1.0,5535.555687427521,-37.27294100284576
100,0.01001068,0.0076631755,-115.36399798408151,,,10300,0.0076631755,2353892,165.02,0.4189424,1.0,5568.3771023750305,-39.50724969267845
100,0.009990199,0.0023285279,-126.01989050030708,,,10400,0.0023285279,2371866,179.74,0.4189424,1.0,5598.9803783893585,-46.797857396006584
100,0.009982815,0.007137852,-116.3337427675724,,,10500,0.007137852,2388424,165.58,0.4189424,1.0,5616.017501592636,-39.61529425919056
100,0.010018398,0.0037331076,-115.30772655040026,,,10600,0.0037331076,2404750,163.26,0.4189424,1.0,5642.596181869507,-38.774309354424474
100,0.009971485,0.011552781,-108.07147807210684,,,10700,0.011552781,2420162,154.12,0.4189424,1.0,5668.070185422897,-33.88172240436077
100,0.009914434,0.00072544435,-108.02461549505591,,,10800,0.00072544435,2435453,152.91,0.4189424,1.0,5684.984764814377,-33.18448737978935
100,0.010013972,0.011294721,-100.29229524090886,,,10900,0.011294721,2449711,142.58,0.4189424,1.0,5713.618463039398,-27.957917333841323
100,0.009938674,0.0045304224,-98.48132801175117,,,11000,0.0045304224,2463721,140.1,0.4189424,1.0,5735.660078048706,-29.88378314614296
100,0.0100136185,0.0073951585,-103.67625555112959,,,11100,0.0073951585,2478377,146.56,0.4189424,1.0,5757.150376319885,-31.415852595567703
100,0.002502915,0.00026090333,-110.69274747654795,,,11200,0.00026090333,2494111,157.34,0.4189424,0.5,5784.885550022125,-34.98906386733055
100,0.010019884,0.0065408093,-105.9734783640504,,,11300,0.0065408093,2509079,149.68,0.4189424,1.0,5812.179850578308,-31.49576907992363
100,0.009941153,0.0078095593,-112.32218786731363,,,11400,0.0078095593,2525023,159.44,0.4189424,1.0,5827.391825675964,-34.87856360912323
100,0.009924826,0.004217998,-100.66871638596058,,,11500,0.004217998,2539366,143.43,0.4189424,1.0,5850.90343952179,-30.39713405549526
100,0.009994945,0.0060889088,-112.74628028482199,,,11600,0.0060889088,2555373,160.07,0.4189424,1.0,5868.48050904274,-34.92881522595882
100,0.009960655,0.0044424776,-109.64350429072977,,,11700,0.0044424776,2570973,156.0,0.4189424,1.0,5892.529002666473,-35.04655667245388
100,0.009949249,0.0058340174,-109.829442384094,,,11800,0.0058340174,2586526,155.53,0.4189424,1.0,5918.894706487656,-34.97123731315136
100,0.009982961,0.0019859693,-106.60988944113255,,,11900,0.0019859693,2601634,151.08,0.4189424,1.0,5941.428126811981,-32.573431879878044
100,0.0098653445,0.002136045,-97.928922765553,,,12000,0.002136045,2615605,139.71,0.4189424,1.0,5961.250410556793,-26.647426061034203
100,0.010013371,0.006509251,-104.55667003110051,,,12100,0.006509251,2630413,148.08,0.4189424,1.0,5989.788395643234,-28.904773923158647
100,0.010012815,0.007219055,-102.55680612772703,,,12200,0.007219055,2644979,145.66,0.4189424,1.0,6009.468044042587,-29.02541701436043
100,0.009985465,0.0024579652,-107.89564212828874,,,12300,0.0024579652,2660270,152.91,0.4189424,1.0,6031.8213102817535,-35.29077369093895
100,0.00987784,0.0027690008,-97.53838287368417,,,12400,0.0027690008,2674163,138.93,0.4189424,1.0,6059.548881053925,-28.1044633859396
100,0.0098778475,0.002176756,-91.82210035726428,,,12500,0.002176756,2687228,130.65,0.4189424,1.0,6084.254676103592,-24.260142956376075
100,0.009873661,0.0061965357,-100.52550042778253,,,12600,0.0061965357,2701458,142.3,0.4189424,1.0,6099.947174310684,-27.725479319095612
100,0.010014353,0.010348874,-105.06197723120451,,,12700,0.010348874,2716381,149.23,0.4189424,1.0,6126.014668941498,-29.043818480968476
100,0.010008713,0.01129388,-108.97940860137344,,,12800,0.01129388,2731861,154.8,0.4189424,1.0,6146.21325469017,-34.66756725072861
100,0.010021568,0.003477787,-105.5945589415729,,,12900,0.003477787,2746824,149.63,0.4189424,1.0,6168.948851823807,-30.35643686234951
100,0.010013218,0.0030334783,-106.63171281158924,,,13000,0.0030334783,2761957,151.33,0.4189424,1.0,6195.172054767609,-33.03349328160286
100,0.009974804,0.0034552026,-103.0242107360065,,,13100,0.0034552026,2776679,147.22,0.4189424,1.0,6211.763869762421,-30.43463850915432
100,0.010005732,0.0034193378,-96.99844782352447,,,13200,0.0034193378,2790364,136.85,0.4189424,1.0,6235.5822167396545,-27.068300614953042
100,0.010019506,0.009158354,-97.59681081995367,,,13300,0.009158354,2804243,138.79,0.4189424,1.0,6262.468741893768,-27.926840438246728
100,0.009973247,0.0057519935,-96.27765922173857,,,13400,0.0057519935,2818010,137.67,0.4189424,1.0,6276.7132833004,-26.356566041111947
100,0.009936736,0.004044139,-97.4964801979065,,,13500,0.004044139,2831795,137.85,0.4189424,1.0,6301.996287584305,-28.39819817841053
100,0.009897288,0.006161415,-97.52711560040713,,,13600,0.006161415,2845831,140.36,0.4189424,1.0,6315.284322500229,-27.427569288611412
100,0.009960567,0.0030529157,-103.29237469598651,,,13700,0.0030529157,2860566,147.35,0.4189424,1.0,6341.562050819397,-31.262421450018884
100,0.010023842,0.0072018383,-98.19076351866126,,,13800,0.0072018383,2874589,140.23,0.4189424,1.0,6362.83199262619,-30.285185197591783
100,0.010014813,0.001214541,-98.97286776676773,,,13900,0.001214541,2888657,140.68,0.4189424,1.0,6382.33910036087,-27.311779886484146
100,0.009866758,0.00044279054,-97.03347048386931,,,14000,0.00044279054,2902540,138.83,0.4189424,1.0,6409.148154258728,-26.23206286787987
100,0.010014052,0.002577378,-95.10243464708329,,,14100,0.002577378,2916127,135.87,0.4189424,1.0,6425.730601072311,-25.784063614606858
100,0.010016058,0.0057972237,-93.30257100388408,,,14200,0.0057972237,2929408,132.81,0.4189424,1.0,6450.636457443237,-26.354144299626352
100,0.009992166,0.011406421,-90.88767133519053,,,14300,0.011406421,2942446,130.38,0.4189424,1.0,6476.465456724167,-24.273878118395807
100,0.009984169,0.0032151307,-94.71413922324777,,,14400,0.0032151307,2955952,135.06,0.4189424,1.0,6491.36728310585,-26.07950391471386
100,0.009937203,0.003617876,-90.08736221134663,,,14500,0.003617876,2968815,128.63,0.4189424,1.0,6516.02724480629,-22.614490384459497
100,0.009969762,0.0021384303,-97.31479553163052,,,14600,0.0021384303,2982741,139.26,0.4189424,1.0,6540.2779240608215,-27.663655768036843
100,0.009959604,0.002866709,-92.40506937861443,,,14700,0.002866709,2995959,132.18,0.4189424,1.0,6556.919178724289,-23.9210914427042
100,0.010023664,0.008836359,-87.79780982360244,,,14800,0.008836359,3008511,125.52,0.4189424,1.0,6583.074092388153,-22.025918599963187
100,0.010014024,0.005029347,-86.36797151505947,,,14900,0.005029347,3020963,124.52,0.4189424,1.0,6598.393563270569,-21.166493576169014
100,0.0099977525,0.0038041382,-89.62488475248217,,,15000,0.0038041382,3033822,128.59,0.4189424,1.0,6621.501096487045,-23.63292589247227
100,0.009956856,0.009847501,-87.96241066604853,,,15100,0.009847501,3046430,126.08,0.4189424,1.0,6639.527867555618,-21.315713531374932
100,0.009821797,0.0020925836,-92.26034807294607,,,15200,0.0020925836,3059653,132.23,0.4189424,1.0,6661.066916227341,-24.551109411120414
100,0.010022217,0.0048451945,-86.42673292413355,,,15300,0.0048451945,3072050,123.97,0.4189424,1.0,6685.675080537796,-21.729940668344497
100,0.00989729,0.0031742055,-83.69192834943533,,,15400,0.0031742055,3084045,119.95,0.4189424,1.0,6700.763296127319,-20.250795659422874
100,0.009796261,0.001195288,-82.06574035093189,,,15500,0.001195288,3095861,118.16,0.4189424,1.0,6727.23620891571,-18.889390674233436
100,0.0098438915,0.002391266,-78.35690174147487,,,15600,0.002391266,3107161,113.0,0.4189424,1.0,6746.374180555344,-18.086581157445906
100,0.010015072,0.0045194738,-85.64680823028088,,,15700,0.0045194738,3119400,122.39,0.4189424,1.0,6766.138232469559,-21.386448454856872
100,0.0100186,0.0056473757,-81.27335399597884,,,15800,0.0056473757,3131099,116.99,0.4189424,1.0,6789.008453845978,-19.56994970321655
100,0.010035986,0.00021333618,-86.27144755840301,,,15900,0.00021333618,3143448,123.49,0.4189424,1.0,6803.3471212387085,-21.75629665017128
100,0.00993362,0.006892577,-81.0584332472086,,,16000,0.006892577,3155156,117.08,0.4189424,1.0,6826.640931606293,-20.649535519480704
100,0.009946953,0.0050540846,-82.6834432439506,,,16100,0.0050540846,3166991,118.35,0.4189424,1.0,6837.461751461029,-21.6143547052145
100,0.009941943,0.005614795,-82.44797003701329,,,16200,0.005614795,3178847,118.56,0.4189424,1.0,6857.804580688477,-19.954609073996544
100,0.009961745,0.005892987,-84.33417171731591,,,16300,0.005892987,3190959,121.12,0.4189424,1.0,6869.064069986343,-20.26768357217312
100,0.010021405,0.003491806,-87.78442515015603,,,16400,0.003491806,3203559,126.0,0.4189424,1.0,6894.851562976837,-23.434570528268814
100,0.009960103,0.0030916175,-86.14831758186222,,,16500,0.0030916175,3215969,124.1,0.4189424,1.0,6914.012880086899,-20.645890036225317
100,0.010013441,0.0047653546,-80.96349891930818,,,16600,0.0047653546,3227623,116.54,0.4189424,1.0,6934.646135568619,-18.376717383265497
100,0.010022796,0.009452114,-80.88100778013468,,,16700,0.009452114,3239347,117.24,0.4189424,1.0,6955.781028747559,-19.740042318105697
100,0.010012379,0.010454592,-82.13064083486796,,,16800,0.010454592,3251188,118.41,0.4189424,1.0,6971.548226356506,-20.705516141057014
100,0.01002822,0.0038571213,-80.84123654320837,,,16900,0.0038571213,3262893,117.05,0.4189424,1.0,6996.184008359909,-19.11801715672016
100,0.009954846,0.005870442,-79.41567073658109,,,17000,0.005870442,3274392,114.99,0.4189424,1.0,7014.292480945587,-18.67837921500206
100,0.0099087935,0.0065225926,-80.0234434145689,,,17100,0.0065225926,3286001,116.09,0.4189424,1.0,7035.582635164261,-19.128634199500084
100,0.009984395,0.0055408496,-84.73059397101402,,,17200,0.0055408496,3298240,122.39,0.4189424,1.0,7056.480510234833,-22.108134184479713
100,0.010009095,0.009305806,-85.8676515892148,,,17300,0.009305806,3310664,124.24,0.4189424,1.0,7070.851982593536,-20.340542423129083
100,0.009925831,0.0036870318,-86.72458099231125,,,17400,0.0036870318,3323232,125.68,0.4189424,1.0,7091.7104370594025,-22.17804709970951
100,0.009997988,0.007977463,-84.51719102099538,,,17500,0.007977463,3335443,122.11,0.4189424,1.0,7105.449766874313,-20.72732502222061
100,0.009850649,0.0041295346,-84.37076500013471,,,17600,0.0041295346,3347674,122.31,0.4189424,1.0,7132.875138998032,-21.53763919353485
100,0.0025059604,0.00014772888,-87.1582161796093,,,17700,0.00014772888,3360261,125.87,0.4189424,0.5,7148.353719472885,-21.97665982067585
100,0.010010229,0.004617974,-89.39784851461648,,,17800,0.004617974,3373201,129.4,0.4189424,1.0,7172.284567832947,-21.793687167167665
100,0.009967249,0.0028960768,-90.56019915297628,,,17900,0.0028960768,3386323,131.22,0.4189424,1.0,7193.972890377045,-24.74873599290848
100,0.00999385,0.0011908354,-84.73412470504641,,,18000,0.0011908354,3398669,123.46,0.4189424,1.0,7209.707713365555,-20.493409346342087
100,0.009966278,0.009997178,-87.63693675309419,,,18100,0.009997178,3411403,127.34,0.4189424,1.0,7235.763482809067,-21.817225254774094
100,0.009949759,0.0063924687,-84.55478734642267,,,18200,0.0063924687,3423665,122.62,0.4189424,1.0,7252.644403219223,-20.58135286986828
100,0.01002601,0.004798538,-83.21320631891489,,,18300,0.004798538,3435705,120.4,0.4189424,1.0,7276.303307056427,-20.199465842843054
100,0.01001925,0.0048435866,-80.9739040349424,,,18400,0.0048435866,3447513,118.08,0.4189424,1.0,7291.066068172455,-19.344583612680434
100,0.010013167,0.0024726887,-82.48293594136834,,,18500,0.0024726887,3459484,119.71,0.4189424,1.0,7312.078613519669,-20.50521782040596
100,0.009916538,0.0004589258,-83.02150532662868,,,18600,0.0004589258,3471557,120.73,0.4189424,1.0,7328.9010310173035,-20.663700667023658
100,0.010064256,0.0025612782,-85.61253555864096,,,18700,0.0025612782,3484022,124.65,0.4189424,1.0,7347.846878528595,-22.04150606870651
100,0.010001294,0.0096523,-82.36845628932119,,,18800,0.0096523,3495986,119.64,0.4189424,1.0,7368.887788772583,-19.341575733423234
100,0.010030512,0.0074028675,-82.73238758012653,,,18900,0.0074028675,3508035,120.49,0.4189424,1.0,7385.394203424454,-20.62703995525837
100,0.010024559,0.002529995,-83.05201064884663,,,19000,0.002529995,3520134,120.99,0.4189424,1.0,7408.508681774139,-20.6257939183712
100,0.009960725,0.0074113943,-82.73020374566316,,,19100,0.0074113943,3532189,120.55,0.4189424,1.0,7420.991652011871,-19.560578749775885
100,0.009963686,0.001950292,-83.22581682384015,,,19200,0.001950292,3544318,121.29,0.4189424,1.0,7444.867296934128,-20.694121362566946
100,0.009855427,0.00707302,-83.09625569939614,,,19300,0.00707302,3556456,121.38,0.4189424,1.0,7463.544425725937,-20.17507022857666
100,0.009949256,0.00438537,-81.56362772464752,,,19400,0.00438537,3568380,119.24,0.4189424,1.0,7485.079226970673,-19.349768117666244
100,0.010005673,0.007886018,-82.7207213756442,,,19500,0.007886018,3580470,120.9,0.4189424,1.0,7497.163125276566,-20.184834708571433
100,0.009925351,0.0031141534,-82.81170794814825,,,19600,0.0031141534,3592527,120.57,0.4189424,1.0,7519.5343289375305,-20.235729145407678
