entloss,optimgain,EpThisIter,entropy,EpRewMean,EpisodesSoFar,TimeElapsed,DiscEpRewMean,Step_size,surrgain,meankl,ev_tdlam_before,EpLenMean,TimestepsSoFar
,0.00056363863,100,0.4189424,-416.15430237814786,100,13.352175235748291,-416.1543023967743,1.0,0.00056363863,0.009007277,,500.0,50000
,0.000886384,100,0.4189424,-416.3993031156063,200,25.001933097839355,-416.39930307626724,1.0,0.000886384,0.007055177,,500.0,100000
,0.00072135683,100,0.4189424,-415.9787200661004,300,38.77680325508118,-415.9787200886011,1.0,0.00072135683,0.008617998,,500.0,150000
,0.00073893555,100,0.4189424,-408.1009345194697,400,58.37558031082153,-408.1009345948696,1.0,0.00073893555,0.00940177,,500.0,200000
,0.000913671,100,0.4189424,-411.2788638095558,500,82.14479446411133,-411.27886381208896,1.0,0.000913671,0.00972227,,500.0,250000
,0.00016015412,100,0.4189424,-399.92582084059717,600,108.20168566703796,-399.92582087516786,1.0,0.00016015412,0.009974442,,500.0,300000
,0.0009014032,100,0.4189424,-407.46984647899865,700,135.82638931274414,-407.4698465317488,1.0,0.0009014032,0.009359536,,500.0,350000
,0.00053503935,100,0.4189424,-410.662718949914,800,179.85021591186523,-410.66271891474724,1.0,0.00053503935,0.009045868,,500.0,400000
,0.00069809874,100,0.4189424,-410.80056213244796,900,219.82836389541626,-410.80056210815906,1.0,0.00069809874,0.009850712,,500.0,450000
,0.0014175534,100,0.4189424,-398.2759762263298,1000,256.6183307170868,-398.27597618758676,1.0,0.0014175534,0.009877228,,500.0,500000
,0.0011871589,100,0.4189424,-390.2156481787562,1100,290.4146783351898,-390.2156481766701,1.0,0.0011871589,0.009987833,,500.0,550000
,0.0006945477,100,0.4189424,-398.9802751465142,1200,323.7253592014313,-398.98027522325515,1.0,0.0006945477,0.009926176,,500.0,600000
,0.0010928106,100,0.4189424,-407.23443162024023,1300,355.2601566314697,-407.2344316124916,1.0,0.0010928106,0.009822642,,500.0,650000
,0.0011041937,100,0.4189424,-413.94574707061054,1400,385.34400606155396,-413.9457470303774,1.0,0.0011041937,0.008380921,,500.0,700000
,0.00085282593,100,0.4189424,-407.9135472227633,1500,417.9183793067932,-407.9135473448038,1.0,0.00085282593,0.009332383,,500.0,750000
,0.0009492465,100,0.4189424,-406.07307356223464,1600,446.89461278915405,-406.07307364404204,1.0,0.0009492465,0.009411714,,500.0,800000
,0.0019457868,100,0.4189424,-404.16264794901014,1700,478.6830017566681,-404.1626479500532,1.0,0.0019457868,0.009863061,,500.0,850000
,0.00030061248,100,0.4189424,-410.89330001711846,1800,506.60651183128357,-410.8932999396324,1.0,0.00030061248,0.009760337,,500.0,900000
,0.00074204314,100,0.4189424,-397.1951382716,1900,536.6333315372467,-397.1951382803917,1.0,0.00074204314,0.009993713,,500.0,950000
,0.0028691143,100,0.4189424,-378.73545134484766,2000,563.900304555893,-376.80555273711684,1.0,0.0028691143,0.009852749,,497.45,999745
,0.00092296384,100,0.4189424,-375.59823403909803,2100,593.4765107631683,-374.2240061289072,1.0,0.00092296384,0.009917113,,498.21,1049566
,0.0012163068,100,0.4189424,-344.72136414647105,2200,624.7559766769409,-324.8753821468353,1.0,0.0012163068,0.009955605,,469.67,1096533
,0.008137826,100,0.4189424,-331.260256178081,2300,649.2019815444946,-296.74089304864407,1.0,0.008137826,0.009997564,,449.4,1141473
,0.004033546,100,0.4189424,-314.2130208174884,2400,685.8347759246826,-272.4851596015692,1.0,0.004033546,0.010014495,,430.91,1184564
,0.008571892,100,0.4189424,-272.0781247714162,2500,714.6781260967255,-203.84524544477463,1.0,0.008571892,0.010021839,,378.31,1222395
,0.0031009547,100,0.4189424,-241.19879993617533,2600,744.8096480369568,-156.50547273039817,1.0,0.0031009547,0.010001268,,334.96,1255891
,0.0052579516,100,0.4189424,-193.61831879526378,2700,765.8010830879211,-102.97602317750454,1.0,0.0052579516,0.010018387,,268.19,1282710
,0.0013524316,100,0.4189424,-178.54159579142927,2800,800.6803591251373,-87.61826947808265,1.0,0.0013524316,0.009971712,,249.38,1307648
,0.004960432,100,0.4189424,-166.19380544319748,2900,823.2501573562622,-77.07802585542203,1.0,0.004960432,0.009995138,,230.94,1330742
,0.008982146,100,0.4189424,-158.1901151037216,3000,841.7569925785065,-67.45338876903057,1.0,0.008982146,0.010005738,,219.21,1352663
,0.0039177476,100,0.4189424,-162.32037381991745,3100,876.0838243961334,-73.99379609882831,1.0,0.0039177476,0.009999135,,226.61,1375324
,0.0017164916,100,0.4189424,-165.02789921417832,3200,895.770688533783,-77.68179759323597,1.0,0.0017164916,0.010012739,,229.5,1398274
,0.0069633154,100,0.4189424,-169.63385085389018,3300,922.4103434085846,-80.89002772510052,1.0,0.0069633154,0.010015801,,235.24,1421798
,0.013511264,100,0.4189424,-167.65037710890175,3400,948.9496223926544,-78.39422767937184,1.0,0.013511264,0.010010566,,233.08,1445106
,0.0021625536,100,0.4189424,-159.5057529783249,3500,967.0053579807281,-73.69562853217126,1.0,0.0021625536,0.010001824,,222.25,1467331
,0.0039701643,100,0.4189424,-151.36013373091816,3600,997.8859288692474,-63.40505610704422,1.0,0.0039701643,0.009995392,,211.66,1488497
,0.0058699683,100,0.4189424,-154.33187401726843,3700,1018.7259435653687,-64.2393408870697,1.0,0.0058699683,0.0100188395,,215.87,1510084
,0.0037759375,100,0.4189424,-150.29572734028102,3800,1035.8806841373444,-63.89339306950569,1.0,0.0037759375,0.010017317,,210.25,1531109
,0.00031472565,100,0.4189424,-138.4176216572523,3900,1061.534061908722,-52.54265653848648,1.0,0.00031472565,0.009907329,,194.55,1550564
,0.0047272057,100,0.4189424,-118.53482238933444,4000,1079.9660584926605,-42.27639753818512,1.0,0.0047272057,0.010024202,,166.22,1567186
,0.0025863477,100,0.4189424,-115.84227383881807,4100,1102.8382868766785,-40.63479739904404,1.0,0.0025863477,0.009896829,,163.18,1583504
,0.007330874,100,0.4189424,-128.0680628606677,4200,1127.0496695041656,-46.74960586845875,1.0,0.007330874,0.010011706,,179.91,1601495
,0.004536581,100,0.4189424,-127.08425368532538,4300,1151.228872537613,-47.62762320399284,1.0,0.004536581,0.009986527,,178.51,1619346
,0.0038122558,100,0.4189424,-132.65878034725785,4400,1171.577978849411,-49.37404959142208,1.0,0.0038122558,0.010008592,,186.78,1638024
,0.0022117188,100,0.4189424,-129.64276718318462,4500,1198.6190211772919,-49.88514075815678,1.0,0.0022117188,0.009917892,,182.3,1656254
,0.0016248743,100,0.4189424,-120.3432877613604,4600,1218.0899639129639,-39.45250967204571,1.0,0.0016248743,0.010047679,,169.23,1673177
,0.004659943,100,0.4189424,-111.01761744514107,4700,1240.4792959690094,-33.69399659335613,1.0,0.004659943,0.0099312095,,155.88,1688765
