TimeElapsed,entloss,Step_size,EpThisIter,ev_tdlam_before,EpisodesSoFar,meankl,DiscEpRewMean,EpLenMean,entropy,optimgain,EpRewMean,surrgain,TimestepsSoFar
30.681995630264282,,1.0,100,,100,0.008940183,-416.183898690939,500.0,0.4189424,0.00055092806,-416.1838986541331,0.00055092806,50000
60.73404097557068,,1.0,100,,200,0.009387401,-409.86886715710165,500.0,0.4189424,0.0007978186,-409.86886721149085,0.0007978186,100000
91.07317924499512,,1.0,100,,300,0.009868218,-412.65799647033214,500.0,0.4189424,0.0004263397,-412.657996468097,0.0004263397,150000
122.81589269638062,,1.0,100,,400,0.0073337224,-415.68253160595896,500.0,0.4189424,0.0009902731,-415.6825316247344,0.0009902731,200000
152.81644654273987,,1.0,100,,500,0.00836761,-416.1992825436592,500.0,0.4189424,0.00054447143,-416.1992825628817,0.00054447143,250000
183.45841431617737,,1.0,100,,600,0.009907921,-410.3522430443764,500.0,0.4189424,0.0010725842,-410.35224304184317,0.0010725842,300000
215.40853238105774,,1.0,100,,700,0.009734447,-399.5370468187332,500.0,0.4189424,0.0001903421,-399.5370468153059,0.0001903421,350000
245.52929162979126,,1.0,100,,800,0.009885127,-394.8531361591816,500.0,0.4189424,0.0010724509,-394.8531361627579,0.0010724509,400000
276.613116979599,,1.0,100,,900,0.010026754,-385.1530884492397,500.0,0.4189424,0.00063677214,-385.1530884201825,0.00063677214,450000
305.34825706481934,,1.0,100,,1000,0.00998544,-324.6608148497343,473.08,0.4189424,0.010993715,-342.8708683691919,0.010993715,497308
334.7212805747986,,1.0,100,,1100,0.010021955,-257.9319426572323,423.14,0.4189424,0.0036475929,-306.5909747523069,0.0036475929,539622
359.2044463157654,,1.0,100,,1200,0.010031903,-176.7523064428568,349.37,0.4189424,0.0026199073,-251.8127905921638,0.0026199073,574559
378.16113781929016,,1.0,100,,1300,0.0100227585,-109.14218689024449,274.6,0.4189424,0.006499103,-197.88949050560595,0.006499103,602019
398.1003143787384,,1.0,100,,1400,0.010013206,-98.22716748416424,263.17,0.4189424,0.011353918,-189.04983586862684,0.011353918,628336
420.2174799442291,,1.0,100,,1500,0.010027699,-96.21620177567006,263.18,0.4189424,0.0091412235,-189.93812505453826,0.0091412235,654654
438.06742334365845,,1.0,100,,1600,0.01001796,-79.36093288838863,227.9,0.4189424,0.0070093214,-164.5102932885289,0.0070093214,677444
456.57966589927673,,1.0,100,,1700,0.010015913,-72.89589249372483,225.18,0.4189424,0.021483228,-162.6523111253977,0.021483228,699962
475.6343312263489,,1.0,100,,1800,0.010017724,-65.25210944116115,212.99,0.4189424,0.0102702,-153.5608485738933,0.0102702,721261
490.32204365730286,,1.0,100,,1900,0.010004314,-57.852287158966064,200.46,0.4189424,0.009050777,-144.40335619568825,0.009050777,741307
509.04727840423584,,1.0,100,,2000,0.009875282,-61.277892429232594,201.59,0.4189424,0.0023697717,-145.14340039432048,0.0023697717,761466
529.7727990150452,,1.0,100,,2100,0.00994583,-86.1938824391365,242.78,0.4189424,0.0038226014,-174.12108755916358,0.0038226014,785744
544.7014169692993,,1.0,100,,2200,0.010017136,-68.550129185915,217.8,0.4189424,0.0034436127,-158.0209425871074,0.0034436127,807524
561.933666229248,,1.0,100,,2300,0.009999289,-68.6277262866497,213.95,0.4189424,0.0022185522,-154.33897060662508,0.0022185522,828919
580.2873225212097,,1.0,100,,2400,0.01001912,-64.12074983000755,210.36,0.4189424,0.007330724,-151.61277958989143,0.007330724,849955
593.3826990127563,,1.0,100,,2500,0.010008745,-58.87665791392326,204.05,0.4189424,0.0010586329,-145.96008157357574,0.0010586329,870360
614.6647109985352,,1.0,100,,2600,0.009979701,-83.69451134443283,239.39,0.4189424,0.006081588,-173.06167873457073,0.006081588,894299
631.0066564083099,,1.0,100,,2700,0.010019194,-71.42241464734077,222.85,0.4189424,0.0053788894,-160.34633904382588,0.0053788894,916584
643.821811914444,,1.0,100,,2800,0.009962908,-63.21135423541069,208.23,0.4189424,0.008163163,-149.8745845977962,0.008163163,937407
661.7762126922607,,1.0,100,,2900,0.009942707,-55.60384944975376,197.74,0.4189424,0.0018702978,-141.98807562440635,0.0018702978,957181
675.1754689216614,,1.0,100,,3000,0.0100035705,-83.24483618319034,239.62,0.4189424,0.009148997,-172.0858668656647,0.009148997,981143
694.8734095096588,,1.0,100,,3100,0.010028351,-90.04468944728374,249.39,0.4189424,0.012393984,-179.26842527598143,0.012393984,1006082
710.7911901473999,,1.0,100,,3200,0.010025076,-82.6846587651968,238.85,0.4189424,0.0061665564,-171.786436599195,0.0061665564,1029967
727.0115959644318,,1.0,100,,3300,0.010005455,-65.25803498327733,216.2,0.4189424,0.009779136,-154.95662634164094,0.009779136,1051587
745.1300182342529,,1.0,100,,3400,0.009961597,-73.30142250835895,222.33,0.4189424,0.0023227753,-159.4001108893752,0.0023227753,1073820
758.0502052307129,,1.0,100,,3500,0.009981197,-69.21572016716003,222.71,0.4189424,0.003419751,-158.70190418839454,0.003419751,1096091
776.9209640026093,,1.0,100,,3600,0.010016805,-71.4002575623989,217.85,0.4189424,0.010995195,-155.91472272858024,0.010995195,1117876
792.7697558403015,,1.0,100,,3700,0.0100107845,-62.89093379855156,201.5,0.4189424,0.019823276,-144.65476671397687,0.019823276,1138026
808.5180516242981,,1.0,100,,3800,0.01002362,-59.65881034612656,204.65,0.4189424,0.016023315,-146.3698239773512,0.016023315,1158491
824.4161128997803,,1.0,100,,3900,0.010022931,-57.67453650057316,202.21,0.4189424,0.0056038084,-145.27720209792255,0.0056038084,1178712
838.0109143257141,,1.0,100,,4000,0.009998315,-50.11499044895172,191.18,0.4189424,0.0029340186,-135.9227583965659,0.0029340186,1197830
849.4842162132263,,1.0,100,,4100,0.010000432,-49.121950301527974,179.34,0.4189424,0.002324646,-127.29181896582246,0.002324646,1215764
863.6066365242004,,1.0,100,,4200,0.0100047905,-48.84225924789906,185.39,0.4189424,0.0076700365,-132.7377108965814,0.0076700365,1234303
877.9632267951965,,1.0,100,,4300,0.010011201,-47.31702125608921,179.59,0.4189424,0.012506609,-127.61148215398192,0.012506609,1252262
892.1422996520996,,1.0,100,,4400,0.009981284,-52.757423298358916,188.67,0.4189424,0.00020757935,-134.67609317645432,0.00020757935,1271129
904.7232975959778,,1.0,100,,4500,0.010016422,-44.56959844887257,173.45,0.4189424,0.004255268,-123.47742267385125,0.004255268,1288474
918.3746829032898,,1.0,100,,4600,0.010010645,-36.88229419052601,169.96,0.4189424,0.006167197,-120.8016148686409,0.006167197,1305470
931.8765616416931,,1.0,100,,4700,0.010015591,-39.84867997765541,165.17,0.4189424,0.0069647045,-116.62774717986584,0.0069647045,1321987
945.6982192993164,,1.0,100,,4800,0.01001573,-42.9287779045105,172.28,0.4189424,0.0006648401,-121.92008081495761,0.0006648401,1339215
959.2472784519196,,1.0,100,,4900,0.009943569,-43.27184806644917,166.81,0.4189424,0.00632337,-118.38041123777629,0.00632337,1355896
972.7089688777924,,1.0,100,,5000,0.010005755,-32.190393810868265,150.62,0.4189424,0.008110384,-106.3206798531115,0.008110384,1370958
984.9731292724609,,1.0,100,,5100,0.010018853,-32.013020007014276,152.9,0.4189424,0.0003753882,-108.76175151854754,0.0003753882,1386248
997.1194610595703,,1.0,100,,5200,0.009993623,-27.08571916460991,137.85,0.4189424,0.0044267126,-96.97476256608962,0.0044267126,1400033
1009.3514354228973,,1.0,100,,5300,0.010017378,-32.768903211951255,149.2,0.4189424,0.0061323866,-104.53432579264044,0.0061323866,1414953
1020.3822884559631,,1.0,100,,5400,0.01002222,-34.03765234470367,150.36,0.4189424,0.0062427185,-105.56813384637236,0.0062427185,1429989
1032.6358556747437,,1.0,100,,5500,0.010001029,-25.54252738773823,139.26,0.4189424,0.009465443,-97.51224541932345,0.009465443,1443915
1044.0603375434875,,1.0,100,,5600,0.00996829,-29.712129828333854,144.53,0.4189424,0.002738714,-101.78601811736822,0.002738714,1458368
1054.4452562332153,,1.0,100,,5700,0.010005196,-25.100226694345473,133.63,0.4189424,0.004392693,-93.06800396502018,0.004392693,1471731
1066.149037361145,,1.0,100,,5800,0.010009824,-26.600004175305365,135.72,0.4189424,0.0046487222,-95.28264813020826,0.0046487222,1485303
1077.4821381568909,,1.0,100,,5900,0.009997013,-31.289943694472313,147.16,0.4189424,0.008793989,-103.1135093125701,0.008793989,1500019
1089.1440877914429,,1.0,100,,6000,0.009999226,-31.317298820614816,146.28,0.4189424,0.0027706225,-101.87170509383083,0.0027706225,1514647
1099.867028951645,,1.0,100,,6100,0.010009156,-32.80712425708771,151.87,0.4189424,0.0019246484,-107.13813047647476,0.0019246484,1529834
1111.1871209144592,,1.0,100,,6200,0.009999841,-36.49419603407383,159.41,0.4189424,0.0141234435,-112.66853826448322,0.0141234435,1545775
1121.5839762687683,,1.0,100,,6300,0.010013439,-35.37875205397606,155.24,0.4189424,0.006383535,-108.50104802906513,0.006383535,1561299
1133.5813255310059,,1.0,100,,6400,0.00996345,-34.9449518686533,157.62,0.4189424,0.0099108415,-110.30681050568819,0.0099108415,1577061
1145.6215918064117,,1.0,100,,6500,0.010021355,-34.345346081256864,155.28,0.4189424,0.008414186,-108.57356960460544,0.008414186,1592589
