EpThisIter,EpLenMean,EpisodesSoFar,TimestepsSoFar,entloss,TimeElapsed,optimgain,entropy,meankl,Step_size,ev_tdlam_before,EpRewMean,DiscEpRewMean,surrgain
100,187.88,6700,2031212,,744.3102011680603,0.018590683,0.4189424,0.010008646,1.0,,-133.81910220339896,-51.991785130500794,0.018590683
100,183.88,6800,2049600,,752.7268249988556,0.0044121905,0.4189424,0.009930436,1.0,,-130.17678151726722,-46.34019148468971,0.0044121905
100,195.08,6900,2069108,,761.4823877811432,0.0075665615,0.4189424,0.010008993,1.0,,-137.70493183374404,-53.9361876052618,0.0075665615
100,190.5,7000,2088158,,769.8514869213104,0.0050750743,0.4189424,0.0100157745,1.0,,-134.72475387513637,-50.29840783774853,0.0050750743
100,177.25,7100,2105883,,777.2751562595367,0.0022176981,0.4189424,0.009904117,1.0,,-124.16659655600786,-45.63721707940102,0.0022176981
100,159.86,7200,2121869,,785.0617089271545,0.0036467512,0.4189424,0.010009508,1.0,,-112.60270657628774,-35.82071758568287,0.0036467512
100,165.0,7300,2138369,,793.3713808059692,0.011805369,0.4189424,0.010008308,1.0,,-116.2128624460101,-40.27708608269691,0.011805369
100,171.09,7400,2155478,,801.6769154071808,0.0071016503,0.4189424,0.010014765,1.0,,-120.76819855257868,-43.94971336781978,0.0071016503
100,173.49,7500,2172827,,810.1694278717041,0.002949474,0.4189424,0.010003724,1.0,,-122.6028625921905,-41.86957612931728,0.002949474
100,158.68,7600,2188695,,817.5573496818542,0.001289505,0.4189424,0.0099261,1.0,,-112.05968193307518,-36.60825181901455,0.001289505
100,175.06,7700,2206201,,825.6465590000153,0.009752604,0.4189424,0.010018352,1.0,,-122.51794323131442,-42.46098222017288,0.009752604
100,176.85,7800,2223886,,833.7571630477905,0.0034031714,0.4189424,0.010031745,1.0,,-124.27822518661618,-43.96850069642067,0.0034031714
100,183.47,7900,2242233,,842.834570646286,0.004364729,0.4189424,0.010018852,1.0,,-128.94570847764612,-49.709081115722654,0.004364729
100,187.66,8000,2260999,,852.3414895534515,0.004415039,0.4189424,0.010000447,1.0,,-132.5203034068644,-51.29652987599373,0.004415039
100,179.84,8100,2278983,,862.3400635719299,0.0032076002,0.4189424,0.010004379,1.0,,-126.25545550942421,-48.561403566002845,0.0032076002
100,165.63,8200,2295546,,871.3098320960999,0.0029433349,0.4189424,0.0100033,1.0,,-117.68432598292827,-39.09174474179745,0.0029433349
100,166.85,8300,2312231,,879.6029343605042,0.0059090145,0.4189424,0.0100145,1.0,,-118.0884596952796,-39.95838199853897,0.0059090145
100,169.7,8400,2329201,,887.2112927436829,0.013152022,0.4189424,0.009998236,1.0,,-119.78509700581431,-43.76667730331421,0.013152022
100,163.56,8500,2345557,,895.1309146881104,0.012937635,0.4189424,0.010002793,1.0,,-115.18806815490126,-36.95803731441498,0.012937635
100,161.1,8600,2361667,,902.4690089225769,0.007122269,0.4189424,0.0099675255,1.0,,-113.81004473805427,-37.687599999904634,0.007122269
100,161.31,8700,2377798,,910.5281364917755,0.0028823463,0.4189424,0.010011075,1.0,,-113.9706476418674,-38.08573796451092,0.0028823463
100,168.89,8800,2394687,,918.7542984485626,0.0020586865,0.4189424,0.009898555,1.0,,-119.27696252673864,-37.96792805790901,0.0020586865
100,160.75,8900,2410762,,927.0927035808563,0.007518916,0.4189424,0.01004228,1.0,,-113.29845563456416,-35.28455759704113,0.007518916
100,152.89,9000,2426051,,934.6296262741089,0.009643287,0.4189424,0.010000902,1.0,,-107.75435410365462,-32.960113866329195,0.009643287
100,149.9,9100,2441041,,942.28111577034,0.0034280103,0.4189424,0.010017176,1.0,,-105.55862543791532,-30.775758201479913,0.0034280103
100,147.93,9200,2455834,,949.4662811756134,0.0021260486,0.4189424,0.009902643,1.0,,-104.24239997714758,-31.581530888676642,0.0021260486
100,140.72,9300,2469906,,957.0614647865295,0.0010760241,0.4189424,0.009987171,1.0,,-99.29732623115181,-26.65825203835964,0.0010760241
100,134.45,9400,2483351,,964.4324297904968,0.0045632613,0.4189424,0.009876899,1.0,,-94.38814746156335,-25.268733804821967,0.0045632613
100,138.7,9500,2497221,,971.6719496250153,0.003620542,0.4189424,0.010032649,1.0,,-97.16225254833698,-28.70434939324856,0.003620542
100,147.5,9600,2511971,,979.9951250553131,0.0032291806,0.4189424,0.009996225,1.0,,-103.84627380251885,-31.564865562319756,0.0032291806
100,147.37,9700,2526708,,987.5785779953003,0.0027587267,0.4189424,0.010024998,1.0,,-104.23562246397138,-31.793281312584877,0.0027587267
100,137.91,9800,2540499,,995.8326280117035,0.011891853,0.4189424,0.010006395,1.0,,-97.03254400327802,-28.181343392729758,0.011891853
100,147.02,9900,2555201,,1004.4198627471924,1.2679443e-05,0.4189424,0.0006260173,0.25,,-104.67124731749296,-33.186336500644686,1.2679443e-05
100,146.53,10000,2569854,,1012.779013633728,0.003913764,0.4189424,0.009873718,1.0,,-103.22322617158294,-30.351112726330758,0.003913764
100,138.78,10100,2583732,,1021.0210995674133,0.010351725,0.4189424,0.010012237,1.0,,-98.44948110833764,-29.150294601917267,0.010351725
100,135.13,10200,2597245,,1029.1864111423492,0.003374729,0.4189424,0.009950797,1.0,,-94.65504712581634,-24.40735809147358,0.003374729
100,133.83,10300,2610628,,1036.3499476909637,0.0021594653,0.4189424,0.009842631,1.0,,-94.55046592488885,-26.7311843252182,0.0021594653
100,139.86,10400,2624614,,1043.2615342140198,0.0038695044,0.4189424,0.010018632,1.0,,-99.40123844489455,-30.41332017183304,0.0038695044
100,143.45,10500,2638959,,1050.7722370624542,0.0013671619,0.4189424,0.009920902,1.0,,-100.86736939013004,-29.48348500728607,0.0013671619
100,130.48,10600,2652007,,1058.8727576732635,0.00531551,0.4189424,0.009948208,1.0,,-91.90433443337679,-25.216980635523797,0.00531551
100,130.38,10700,2665045,,1065.8477914333344,0.0048327837,0.4189424,0.009874944,1.0,,-91.9513751320541,-24.64121668756008,0.0048327837
100,135.82,10800,2678627,,1073.276700258255,0.002220813,0.4189424,0.010022527,1.0,,-95.39217981770635,-29.974818484187125,0.002220813
100,139.66,10900,2692593,,1080.3859152793884,0.0025346435,0.4189424,0.009971825,1.0,,-98.5354576832056,-25.379034955501556,0.0025346435
100,143.7,11000,2706963,,1087.585262298584,0.0017890112,0.4189424,0.009894981,1.0,,-101.38999114692211,-27.237081308960914,0.0017890112
100,133.76,11100,2720339,,1095.070527791977,0.0016449523,0.4189424,0.01002624,1.0,,-94.39070560351014,-25.659241013526916,0.0016449523
100,133.14,11200,2733653,,1102.017139673233,0.018058186,0.4189424,0.010000396,1.0,,-93.98039426594973,-24.046537441015243,0.018058186
100,134.85,11300,2747138,,1109.5983681678772,0.003079419,0.4189424,0.009915876,1.0,,-95.00945240154863,-27.61735870242119,0.003079419
100,149.42,11400,2762080,,1117.5066068172455,0.0032137826,0.4189424,0.009889885,1.0,,-105.55420281141997,-32.26855856180191,0.0032137826
100,157.86,11500,2777866,,1125.872353553772,0.0030326368,0.4189424,0.009963692,1.0,,-111.43690206646919,-36.07639872848988,0.0030326368
100,148.68,11600,2792734,,1134.129590511322,0.00616372,0.4189424,0.009990668,1.0,,-105.25165802299976,-33.229023385643956,0.00616372
100,153.83,11700,2808117,,1143.1970782279968,0.0029140583,0.4189424,0.009950486,1.0,,-108.61100846037269,-34.67559247195721,0.0029140583
100,173.56,11800,2825473,,1151.2096376419067,0.011065586,0.4189424,0.010018055,1.0,,-122.92299330562354,-40.712093570828436,0.011065586
100,175.09,11900,2842982,,1160.1493561267853,0.0046690074,0.4189424,0.009987576,1.0,,-124.51058654233813,-42.08665554583072,0.0046690074
100,169.43,12000,2859925,,1168.488049030304,0.0057608825,0.4189424,0.009977917,1.0,,-120.17030313268305,-42.66630823433399,0.0057608825
100,176.67,12100,2877592,,1177.5830895900726,0.005777422,0.4189424,0.009995359,1.0,,-124.68576116859913,-47.23468514561653,0.005777422
100,175.56,12200,2895148,,1186.8851470947266,0.003995758,0.4189424,0.010006566,1.0,,-123.2447632534802,-43.90896604716778,0.003995758
100,178.61,12300,2913009,,1195.6159658432007,0.0056019737,0.4189424,0.00993504,1.0,,-127.0270139889419,-41.794328418374064,0.0056019737
100,163.22,12400,2929331,,1203.9388670921326,0.000865061,0.4189424,0.0098940665,1.0,,-115.9532733438909,-40.87861874341965,0.000865061
100,192.3,12500,2948561,,1211.895203590393,0.008384888,0.4189424,0.010008991,1.0,,-137.07643451735376,-47.96891699194908,0.008384888
100,189.03,12600,2967464,,1220.422414302826,0.007480236,0.4189424,0.010010291,1.0,,-133.19428351834415,-50.70382652044296,0.007480236
100,194.37,12700,2986901,,1229.0317573547363,0.0044202795,0.4189424,0.010017863,1.0,,-138.84894208267332,-53.929338229298594,0.0044202795
100,180.15,12800,3004916,,1238.284939289093,0.0013141602,0.4189424,0.009973871,1.0,,-127.62713383927941,-46.69618796765804,0.0013141602
100,193.86,12900,3024302,,1247.838796377182,0.011617392,0.4189424,0.010016863,1.0,,-138.1550848311186,-53.61218027830124,0.011617392
100,190.64,13000,3043366,,1256.6879982948303,0.012024832,0.4189424,0.010013982,1.0,,-133.93765382900835,-51.972190877199175,0.012024832
100,184.36,13100,3061802,,1265.267638206482,0.00042900757,0.4189424,0.009985259,1.0,,-128.69030593767764,-47.56407082140446,0.00042900757
100,168.08,13200,3078610,,1273.3267781734467,0.0049442113,0.4189424,0.009969087,1.0,,-117.68252391666174,-42.616872519254684,0.0049442113
100,167.69,13300,3095379,,1281.8293721675873,0.0046978337,0.4189424,0.010019706,1.0,,-117.99070400163531,-40.70255111277103,0.0046978337
100,175.88,13400,3112967,,1290.591714143753,0.007518961,0.4189424,0.009956552,1.0,,-123.59450225949287,-43.64665594339371,0.007518961
100,163.69,13500,3129336,,1299.6623854637146,0.01298655,0.4189424,0.010010036,1.0,,-116.4600772973895,-38.094496440887454,0.01298655
100,168.18,13600,3146154,,1307.7103490829468,0.0024222657,0.4189424,0.009851871,1.0,,-118.80009531095624,-39.94326831221581,0.0024222657
100,145.72,13700,3160726,,1316.118805885315,0.0038538983,0.4189424,0.010025412,1.0,,-102.6685829553008,-29.108289583921433,0.0038538983
100,145.55,13800,3175281,,1323.7634427547455,0.0035581347,0.4189424,0.010002135,1.0,,-102.46130179002881,-29.487884083390234,0.0035581347
100,149.18,13900,3190199,,1331.609744310379,0.005441955,0.4189424,0.009912158,1.0,,-105.34062705248594,-30.669920387268068,0.005441955
100,156.0,14000,3205799,,1338.7546401023865,0.00043144287,0.4189424,0.009892447,1.0,,-109.7521140563488,-34.68358708679676,0.00043144287
100,139.96,14100,3219795,,1346.1110095977783,0.006250011,0.4189424,0.010015631,1.0,,-97.39032743662595,-27.383014339208604,0.006250011
100,149.16,14200,3234711,,1353.5387902259827,0.004718128,0.4189424,0.009864355,1.0,,-104.36543254718184,-30.68926457107067,0.004718128
100,135.93,14300,3248304,,1361.1359632015228,0.0037217736,0.4189424,0.009970696,1.0,,-96.01364198327065,-28.560915070176126,0.0037217736
100,141.4,14400,3262444,,1368.0613358020782,0.002482885,0.4189424,0.010014047,1.0,,-98.69319032162429,-28.48579045236111,0.002482885
100,138.4,14500,3276284,,1375.6388211250305,0.0017689258,0.4189424,0.009983005,1.0,,-96.74673994719983,-26.74192713201046,0.0017689258
100,151.74,14600,3291458,,1382.8519232273102,0.005153838,0.4189424,0.010009928,1.0,,-106.23542597353459,-35.56255492687225,0.005153838
100,151.69,14700,3306627,,1390.8640804290771,0.011900034,0.4189424,0.010011208,1.0,,-106.57351325839758,-33.29477108836174,0.011900034
100,144.16,14800,3321043,,1399.015149116516,0.0057662404,0.4189424,0.009992897,1.0,,-100.77403724968434,-28.70947746396065,0.0057662404
100,152.91,14900,3336334,,1406.8088545799255,0.0058957776,0.4189424,0.010014182,1.0,,-107.15234163507819,-34.41219135224819,0.0058957776
100,157.96,15000,3352130,,1414.5362865924835,0.0047091576,0.4189424,0.009991279,1.0,,-110.36472912549972,-34.36504335522652,0.0047091576
100,156.9,15100,3367820,,1422.2053620815277,0.0032713574,0.4189424,0.010026818,1.0,,-109.3127218799293,-33.909189873337745,0.0032713574
100,151.48,15200,3382968,,1429.5618376731873,0.00034678404,0.4189424,0.01000229,1.0,,-105.55408401980996,-31.180614235401155,0.00034678404
100,148.26,15300,3397794,,1437.2911648750305,4.4378663e-05,0.4189424,0.0024968444,0.5,,-103.76283880636096,-30.704947921037675,4.4378663e-05
100,149.89,15400,3412783,,1444.4600381851196,0.00025785033,0.4189424,0.0099772215,1.0,,-103.8268990674615,-31.896977194547652,0.00025785033
100,142.68,15500,3427051,,1452.0764355659485,0.0016902395,0.4189424,0.0098729525,1.0,,-99.30545406907797,-29.194947326779367,0.0016902395
100,134.33,15600,3440484,,1459.4876708984375,0.002840696,0.4189424,0.009884921,1.0,,-94.04285948038101,-26.357384141087532,0.002840696
100,119.09,15700,3452393,,1467.3397607803345,0.008610136,0.4189424,0.010003848,1.0,,-82.75420889034868,-20.377154829502107,0.008610136
100,122.18,15800,3464611,,1475.2853419780731,0.004452074,0.4189424,0.009924362,1.0,,-84.93103886321187,-20.278565257787704,0.004452074
100,118.89,15900,3476500,,1482.8598952293396,0.0040950133,0.4189424,0.010006214,1.0,,-82.75761652648448,-20.341707268357275,0.0040950133
100,121.36,16000,3488636,,1490.4069304466248,0.001436421,0.4189424,0.009841189,1.0,,-84.26876528054476,-19.473580512404443,0.001436421
100,128.13,16100,3501449,,1497.8238060474396,0.0065986086,0.4189424,0.010011603,1.0,,-88.63341507673263,-21.89595872581005,0.0065986086
100,126.66,16200,3514115,,1505.4445729255676,0.017936287,0.4189424,0.010014455,1.0,,-88.01132942795753,-23.293978857398034,0.017936287
100,126.03,16300,3526718,,1513.6431632041931,0.002396781,0.4189424,0.009882996,1.0,,-87.35551957264542,-20.619923102259637,0.002396781
100,118.43,16400,3538561,,1521.3288955688477,0.002514566,0.4189424,0.0100210225,1.0,,-81.85634078964591,-19.176104147434234,0.002514566
100,122.72,16500,3550833,,1529.100180864334,0.004982578,0.4189424,0.009866227,1.0,,-85.58749802470207,-19.92957771360874,0.004982578
100,119.8,16600,3562813,,1536.7840676307678,0.012001297,0.4189424,0.010004801,1.0,,-83.25109927073122,-18.92414725482464,0.012001297
100,119.94,16700,3574807,,1544.7786860466003,0.012325235,0.4189424,0.009970097,1.0,,-83.02080396443606,-19.40393351316452,0.012325235
100,119.98,16800,3586805,,1552.8171691894531,0.00093249755,0.4189424,0.009996172,1.0,,-83.6645658954978,-21.659439311623572,0.00093249755
100,122.92,16900,3599097,,1560.5457437038422,0.006879595,0.4189424,0.010016746,1.0,,-85.32043843477965,-21.705383398532867,0.006879595
100,120.29,17000,3611126,,1568.6855521202087,0.008889652,0.4189424,0.01002405,1.0,,-83.24077776655555,-21.25573038458824,0.008889652
100,122.15,17100,3623341,,1576.781967163086,0.009694151,0.4189424,0.010022619,1.0,,-84.95959114119411,-21.78921056509018,0.009694151
100,117.63,17200,3635104,,1584.9883704185486,0.0063579003,0.4189424,0.010008129,1.0,,-81.04486266687512,-19.813041808009146,0.0063579003
100,122.82,17300,3647386,,1592.81480884552,0.006359552,0.4189424,0.009958433,1.0,,-85.08301454216242,-21.010425558686258,0.006359552
100,114.97,17400,3658883,,1600.4136209487915,0.004731864,0.4189424,0.010005438,1.0,,-79.73710568875075,-19.389006729125978,0.004731864
100,119.47,17500,3670830,,1608.766079902649,0.0034319144,0.4189424,0.009934568,1.0,,-82.69637834712863,-19.459218751192093,0.0034319144
100,117.37,17600,3682567,,1617.1187546253204,0.0027989405,0.4189424,0.010014075,1.0,,-82.0092057056725,-18.328687555789948,0.0027989405
100,120.65,17700,3694632,,1625.1890671253204,0.0060432754,0.4189424,0.009942119,1.0,,-82.91714567154646,-19.896595600247384,0.0060432754
100,116.9,17800,3706322,,1633.1322512626648,0.0037506823,0.4189424,0.010007731,1.0,,-80.72058646917343,-19.160759759545325,0.0037506823
100,127.01,17900,3719023,,1641.2141916751862,0.0036720128,0.4189424,0.009882473,1.0,,-88.02369684025645,-23.75158871948719,0.0036720128
100,115.97,18000,3730620,,1648.9215688705444,0.010507035,0.4189424,0.010008949,1.0,,-80.2424727192521,-19.117018652558325,0.010507035
100,117.73,18100,3742393,,1657.3880417346954,0.006142739,0.4189424,0.009953851,1.0,,-81.41816481485962,-18.025439326763152,0.006142739
100,117.38,18200,3754131,,1665.449723482132,0.0046090716,0.4189424,0.009994208,1.0,,-81.01616157352925,-19.968239825367927,0.0046090716
100,120.35,18300,3766166,,1673.4759438037872,0.003807339,0.4189424,0.00996773,1.0,,-83.30400626897811,-19.612088503241537,0.003807339
100,118.61,18400,3778027,,1681.6166760921478,0.0019827662,0.4189424,0.010035425,1.0,,-82.59790289103985,-18.93854939699173,0.0019827662
100,112.25,18500,3789252,,1689.9784491062164,0.005685492,0.4189424,0.010022643,1.0,,-77.13823646366596,-16.833687413930893,0.005685492
100,112.63,18600,3800515,,1696.9707052707672,0.002909019,0.4189424,0.009926129,1.0,,-77.85242973536253,-18.80084724366665,0.002909019
100,109.02,18700,3811417,,1704.6023724079132,0.005645797,0.4189424,0.0100094965,1.0,,-75.23156788319349,-17.07494311630726,0.005645797
100,108.93,18800,3822310,,1712.333161354065,0.010578217,0.4189424,0.009969781,1.0,,-75.54163718700408,-16.549360440969465,0.010578217
100,106.01,18900,3832911,,1719.8010659217834,0.0057489113,0.4189424,0.009998299,1.0,,-72.93680379226804,-16.130242193937303,0.0057489113
100,107.32,19000,3843643,,1727.796247959137,0.0070048803,0.4189424,0.010035958,1.0,,-73.70651821583509,-16.385267506837845,0.0070048803
100,105.99,19100,3854242,,1735.465490102768,0.00052005064,0.4189424,0.010033324,1.0,,-72.95777995198965,-15.852500784993172,0.00052005064
100,108.49,19200,3865091,,1742.9489197731018,0.004139843,0.4189424,0.009903091,1.0,,-74.49254852458834,-16.629149063825608,0.004139843
100,102.4,19300,3875331,,1750.4202497005463,0.008074283,0.4189424,0.010010703,1.0,,-70.6581690877676,-14.084318785071373,0.008074283
100,105.08,19400,3885839,,1757.9942693710327,0.006460388,0.4189424,0.009998822,1.0,,-72.09079836294055,-16.099524602293968,0.006460388
100,106.49,19500,3896488,,1765.5962009429932,0.0063703624,0.4189424,0.010014405,1.0,,-73.39463096782565,-15.670842730402946,0.0063703624
100,102.72,19600,3906760,,1773.192985534668,0.005771756,0.4189424,0.010028548,1.0,,-70.35123865008354,-14.394125957489013,0.005771756
