EpisodesSoFar,EpRewMean,optimgain,TimeElapsed,DiscEpRewMean,entropy,Step_size,EpLenMean,ev_tdlam_before,entloss,surrgain,meankl,EpThisIter,TimestepsSoFar
100,-416.18376081928614,0.00073225494,27.651247024536133,-416.18376079678535,0.4189424,1.0,500.0,,,0.00073225494,0.008713047,100,50000
200,-416.39365789607166,0.00086504885,63.44326424598694,-416.3936579322815,0.4189424,1.0,500.0,,,0.00086504885,0.007762781,100,100000
300,-415.86184369906783,0.00020140717,114.67709803581238,-415.8618437379599,0.4189424,1.0,500.0,,,0.00020140717,0.008091539,100,150000
400,-416.2693451446295,0.00045785063,169.33975100517273,-416.26934508085253,0.4189424,1.0,500.0,,,0.00045785063,0.0074865986,100,200000
500,-413.80856456667186,0.001669752,223.36339163780212,-413.8085646533966,0.4189424,1.0,500.0,,,0.001669752,0.008764319,100,250000
600,-415.64220713227985,0.00086703704,275.1729462146759,-415.64220716714857,0.4189424,1.0,500.0,,,0.00086703704,0.008766565,100,300000
700,-405.1796241390705,0.00064853457,332.9823389053345,-405.1796241486073,0.4189424,1.0,500.0,,,0.00064853457,0.0094785495,100,350000
800,-401.354055775851,0.0013446985,390.4540305137634,-401.35405571758747,0.4189424,1.0,500.0,,,0.0013446985,0.009711845,100,400000
900,-394.3288882607222,0.00037084686,444.56351709365845,-394.32888824939727,0.4189424,1.0,500.0,,,0.00037084686,0.009777356,100,450000
1000,-399.4333842474222,0.0012997787,502.55047369003296,-399.4333842033148,0.4189424,1.0,500.0,,,0.0012997787,0.009680771,100,500000
1100,-401.4826407088339,0.000621814,560.7801151275635,-401.48264069974425,0.4189424,1.0,500.0,,,0.000621814,0.009746731,100,550000
1200,-395.81004182264206,0.00047617248,621.0058100223541,-395.810041808486,0.4189424,1.0,500.0,,,0.00047617248,0.009689212,100,600000
1300,-395.78326508909464,0.00061536836,677.3061254024506,-395.7832650732994,0.4189424,1.0,500.0,,,0.00061536836,0.0098967515,100,650000
1400,-403.0311309395731,0.0006168033,736.07262134552,-403.0311308789253,0.4189424,1.0,500.0,,,0.0006168033,0.009531035,100,700000
1500,-402.9091378340125,0.00063073396,800.3402512073517,-402.90913778960703,0.4189424,1.0,500.0,,,0.00063073396,0.009680257,100,750000
1600,-398.59345540702344,0.00088660937,852.9514195919037,-398.5934554260969,0.4189424,1.0,500.0,,,0.00088660937,0.009679475,100,800000
1700,-399.50645413964986,0.0008379294,908.1386249065399,-399.50645419359205,0.4189424,1.0,500.0,,,0.0008379294,0.009673953,100,850000
1800,-396.29849014908075,0.00075510226,969.8341777324677,-396.29849020063875,0.4189424,1.0,500.0,,,0.00075510226,0.009710767,100,900000
1900,-394.54192682385445,0.0011847534,1030.8820946216583,-394.54192677140236,0.4189424,1.0,500.0,,,0.0011847534,0.00979693,100,950000
2000,-398.68838770985604,0.0006309351,1089.840811252594,-398.68838777244093,0.4189424,1.0,500.0,,,0.0006309351,0.009686203,100,1000000
2100,-396.3794583813846,0.0011085006,1142.821468114853,-396.3794583940506,0.4189424,1.0,500.0,,,0.0011085006,0.009698293,100,1050000
2200,-393.1651169514656,0.000284144,1199.260805606842,-393.16511697351933,0.4189424,1.0,500.0,,,0.000284144,0.009742929,100,1100000
2300,-388.7251845161617,0.00085688784,1254.8475141525269,-388.7251845061779,0.4189424,1.0,500.0,,,0.00085688784,0.009916845,100,1150000
2400,-395.79220479771493,0.00082928955,1314.4030830860138,-395.79220471441744,0.4189424,1.0,500.0,,,0.00082928955,0.009981274,100,1200000
2500,-384.6297089087963,0.001286986,1365.5381326675415,-384.62970891058444,0.4189424,1.0,500.0,,,0.001286986,0.009891176,100,1250000
2600,-372.4499923951924,0.00017734802,1429.0864675045013,-371.54672338068485,0.4189424,1.0,498.62,,,0.00017734802,0.00989135,100,1299862
2700,-381.22639062330126,0.0010199747,1477.4166157245636,-381.0369788658619,0.4189424,1.0,499.75,,,0.0010199747,0.009883453,100,1349837
2800,-370.9233720293641,0.0019901886,1534.424703836441,-369.49019571363925,0.4189424,1.0,497.83,,,0.0019901886,0.009885881,100,1399620
2900,-361.6325823381543,0.0020001966,1586.206841468811,-354.22616625249384,0.4189424,1.0,489.96,,,0.0020001966,0.0100272335,100,1448616
3000,-294.19429351493716,0.0022035888,1638.8423762321472,-239.16878081858158,0.4189424,1.0,410.26,,,0.0022035888,0.009940923,100,1489642
3100,-266.0824032780528,0.0035209863,1681.630604982376,-197.55975730776788,0.4189424,1.0,373.27,,,0.0035209863,0.010021026,100,1526969
3200,-218.81125115722418,0.0035177784,1726.4478573799133,-130.38100882947444,0.4189424,1.0,305.86,,,0.0035177784,0.010020073,100,1557555
3300,-253.93758568376302,0.003750973,1765.503806591034,-179.48426318764686,0.4189424,1.0,356.11,,,0.003750973,0.010018675,100,1593166
3400,-201.41829257309436,0.011113868,1801.3318030834198,-115.90473617613316,0.4189424,1.0,280.78,,,0.011113868,0.010017091,100,1621244
3500,-201.96875470817088,0.005233432,1838.5742359161377,-111.41394004046917,0.4189424,1.0,280.0,,,0.005233432,0.009983778,100,1649244
3600,-192.05845827281476,0.014936855,1876.7794334888458,-102.47978137910366,0.4189424,1.0,268.72,,,0.014936855,0.010013536,100,1676116
3700,-183.30374677330255,0.005076886,1908.2159457206726,-91.7080757766962,0.4189424,1.0,255.26,,,0.005076886,0.010001177,100,1701642
3800,-172.69210745319725,0.0038924103,1936.2894954681396,-81.99276535928249,0.4189424,1.0,240.76,,,0.0038924103,0.009963588,100,1725718
3900,-179.57207051709295,0.0081529,1970.9279127120972,-87.7601649582386,0.4189424,1.0,250.16,,,0.0081529,0.010018943,100,1750734
4000,-172.02268986657262,0.007245159,2002.4426336288452,-82.86259908556939,0.4189424,1.0,239.62,,,0.007245159,0.009998831,100,1774696
4100,-179.66111359059812,0.0052521825,2028.486568927765,-89.49994441211224,0.4189424,1.0,248.54,,,0.0052521825,0.009981072,100,1799550
4200,-175.59053494080902,0.0025582581,2073.6412806510925,-84.30020853936672,0.4189424,1.0,242.54,,,0.0025582581,0.0100120315,100,1823804
4300,-175.3944075894356,0.0057784864,2109.000606775284,-86.33171783268452,0.4189424,1.0,244.32,,,0.0057784864,0.0100281,100,1848236
4400,-171.99791840597987,0.011820686,2136.3269078731537,-84.96557462930679,0.4189424,1.0,238.48,,,0.011820686,0.010019805,100,1872084
4500,-157.38212020576,0.0045696413,2169.171189546585,-69.90408398389816,0.4189424,1.0,219.02,,,0.0045696413,0.009976585,100,1893986
4600,-162.45944231957196,0.0012213843,2200.7955193519592,-72.39237276017666,0.4189424,1.0,225.26,,,0.0012213843,0.010024964,100,1916512
4700,-157.95664041355252,0.0024393762,2227.0611214637756,-71.21496350407601,0.4189424,1.0,218.12,,,0.0024393762,0.010019298,100,1938324
4800,-149.12762710899113,0.015131702,2264.7980694770813,-64.98964372634887,0.4189424,1.0,206.96,,,0.015131702,0.01000326,100,1959020
4900,-140.727043261379,0.0011312414,2290.1439695358276,-56.42670546591282,0.4189424,1.0,195.89,,,0.0011312414,0.009976297,100,1978609
5000,-164.61023654609917,0.004039729,2321.0170538425446,-74.85029525160789,0.4189424,1.0,228.85,,,0.004039729,0.010026357,100,2001494
5100,-150.3083971694112,0.004463723,2354.3470799922943,-64.92050265431403,0.4189424,1.0,209.51,,,0.004463723,0.00988258,100,2022445
5200,-141.31403122678398,0.0001312915,2384.4901649951935,-54.807078011631965,0.4189424,0.5,196.01,,,0.0001312915,0.0024954895,100,2042046
5300,-137.9903738568723,0.0084143495,2409.6536502838135,-49.963990437984464,0.4189424,1.0,190.76,,,0.0084143495,0.009977896,100,2061122
5400,-144.72377655208112,0.006366233,2451.76247549057,-55.5942516219616,0.4189424,1.0,200.45,,,0.006366233,0.010022987,100,2081167
5500,-144.61356092602014,0.013813137,2474.5454642772675,-57.46486798226833,0.4189424,1.0,201.0,,,0.013813137,0.010004498,100,2101267
5600,-137.2068049143255,0.009298818,2508.660663843155,-49.85674313008785,0.4189424,1.0,191.48,,,0.009298818,0.010021083,100,2120415
5700,-138.45781298726797,0.004963813,2537.443384170532,-55.88404468178749,0.4189424,1.0,191.93,,,0.004963813,0.009911989,100,2139608
5800,-119.35534987062216,0.002916728,2555.3786613941193,-40.67181739926338,0.4189424,1.0,166.8,,,0.002916728,0.009942397,100,2156288
5900,-126.89130235388875,0.0011087146,2588.423550605774,-44.980199351906776,0.4189424,1.0,176.07,,,0.0011087146,0.0099206865,100,2173895
6000,-141.3666522720456,0.0063539576,2609.1596393585205,-54.56266047537327,0.4189424,1.0,197.07,,,0.0063539576,0.010011212,100,2193602
6100,-136.36527703627945,0.005327079,2648.6116733551025,-53.10223687112332,0.4189424,1.0,190.94,,,0.005327079,0.009944852,100,2212696
6200,-150.8398954498768,0.0051462185,2673.6865334510803,-62.36648639321327,0.4189424,1.0,210.39,,,0.0051462185,0.009982007,100,2233735
6300,-147.66685755640268,0.0046798866,2702.859260559082,-58.61998964071274,0.4189424,1.0,204.7,,,0.0046798866,0.010018973,100,2254205
6400,-142.9382345160842,0.013029846,2733.219934463501,-58.875676230192184,0.4189424,1.0,197.42,,,0.013029846,0.01001664,100,2273947
6500,-134.9153924578428,0.0021555438,2762.765866756439,-46.274170697927474,0.4189424,1.0,188.96,,,0.0021555438,0.009886682,100,2292843
6600,-156.99805374667048,0.0039614527,2786.838062286377,-70.70147378206254,0.4189424,1.0,218.36,,,0.0039614527,0.009987876,100,2314679
6700,-169.11655583545564,0.004863772,2822.7347486019135,-79.85852932333947,0.4189424,1.0,234.51,,,0.004863772,0.010021693,100,2338130
6800,-155.5226655986905,0.0010156238,2847.228532552719,-68.08720231771468,0.4189424,1.0,218.46,,,0.0010156238,0.009926527,100,2359976
6900,-193.4430502381921,0.0043862304,2879.7504794597626,-112.12720825076103,0.4189424,1.0,271.39,,,0.0043862304,0.010001714,100,2387115
7000,-181.60366285279395,0.0052330764,2918.8818833827972,-93.88507225215434,0.4189424,1.0,253.91,,,0.0052330764,0.010018573,100,2412506
7100,-183.78658621415497,0.003193197,2958.148609161377,-96.14300599396229,0.4189424,1.0,256.23,,,0.003193197,0.010023346,100,2438129
7200,-166.54266053542494,0.005514573,2984.286878824234,-77.30154009401798,0.4189424,1.0,234.35,,,0.005514573,0.010015055,100,2461564
7300,-154.28022489115597,0.0032829575,3014.9711537361145,-65.92117825567722,0.4189424,1.0,218.66,,,0.0032829575,0.009945981,100,2483430
7400,-141.58608484238385,0.012250573,3045.1575434207916,-57.890797131061554,0.4189424,1.0,200.03,,,0.012250573,0.010014833,100,2503433
7500,-138.77728337869047,0.0066978466,3069.4376146793365,-53.8103777974844,0.4189424,1.0,196.45,,,0.0066978466,0.010011352,100,2523078
7600,-131.25145193323493,0.008495587,3098.4651217460632,-49.97597125470638,0.4189424,1.0,185.8,,,0.008495587,0.009986723,100,2541658
7700,-151.1281372451782,0.0048231054,3132.931875705719,-65.51824210107327,0.4189424,1.0,212.68,,,0.0048231054,0.009990143,100,2562926
7800,-128.80067997962237,0.005084724,3152.4978551864624,-45.45966892957687,0.4189424,1.0,182.34,,,0.005084724,0.0099824825,100,2581160
7900,-121.06854467093945,0.001584801,3180.3871421813965,-41.61290060043335,0.4189424,1.0,171.83,,,0.001584801,0.009953218,100,2598343
8000,-112.35367046102881,0.00329063,3200.99325466156,-33.051200112700464,0.4189424,1.0,159.11,,,0.00329063,0.0099110305,100,2614254
8100,-103.14048348098993,0.011359411,3227.3761308193207,-30.585810272693635,0.4189424,1.0,146.71,,,0.011359411,0.009999274,100,2628925
8200,-107.80973268672824,0.011258261,3250.2597908973694,-32.143437495827676,0.4189424,1.0,152.22,,,0.011258261,0.009978757,100,2644147
8300,-107.55979301542044,0.0020531695,3274.2912333011627,-33.42924849689007,0.4189424,1.0,151.52,,,0.0020531695,0.009983452,100,2659299
8400,-98.59127295821905,0.0020630183,3295.1046934127808,-27.656420827507972,0.4189424,1.0,139.9,,,0.0020630183,0.009907443,100,2673289
8500,-90.89479962587356,0.014973182,3321.4197878837585,-23.368864317536353,0.4189424,1.0,129.42,,,0.014973182,0.0100206155,100,2686231
8600,-98.7078324341774,0.0040325257,3344.29833483696,-28.343104610443117,0.4189424,1.0,138.6,,,0.0040325257,0.009959791,100,2700091
8700,-97.70488539546729,0.0030999335,3370.6677556037903,-26.60213862121105,0.4189424,1.0,138.5,,,0.0030999335,0.009827221,100,2713941
8800,-110.68331157699227,0.00097238494,3394.862033367157,-34.99056021928787,0.4189424,1.0,156.12,,,0.00097238494,0.009955806,100,2729553
8900,-102.04921726748347,0.004505619,3420.9543285369873,-29.715370064973833,0.4189424,1.0,144.07,,,0.004505619,0.010038956,100,2743960
9000,-105.85335904628039,0.0032677648,3453.5224149227142,-29.838312271237374,0.4189424,1.0,149.11,,,0.0032677648,0.009981386,100,2758871
9100,-97.94848470002412,0.01017305,3475.398586988449,-26.655492606759072,0.4189424,1.0,138.91,,,0.01017305,0.009965289,100,2772762
9200,-97.34028710067273,0.0023966308,3507.3481073379517,-27.47581812918186,0.4189424,1.0,137.73,,,0.0023966308,0.009942347,100,2786535
9300,-98.09893712952733,0.009151773,3529.0902638435364,-27.001867676973344,0.4189424,1.0,139.12,,,0.009151773,0.010013496,100,2800447
9400,-103.18038351818919,0.009188403,3565.46555519104,-31.862275265455246,0.4189424,1.0,145.77,,,0.009188403,0.0100149745,100,2815024
9500,-97.8486423368752,0.0032379956,3582.87682557106,-26.615860508084296,0.4189424,1.0,137.96,,,0.0032379956,0.009945105,100,2828820
