EpThisIter,entropy,EpLenMean,meankl,DiscEpRewMean,ev_tdlam_before,EpisodesSoFar,surrgain,TimestepsSoFar,Step_size,optimgain,entloss,TimeElapsed,EpRewMean
100,0.4189424,500.0,0.010007657,-390.55569918572905,,1900,4.940979e-05,950000,1.0,4.940979e-05,,549.2467908859253,-390.5556990835071
100,0.4189424,500.0,0.010045172,-397.22958709657195,,2000,0.0010268964,1000000,1.0,0.0010268964,,576.0747282505035,-397.22958699822425
100,0.4189424,500.0,0.009996947,-388.78319927573204,,2100,0.0006321468,1050000,1.0,0.0006321468,,604.9263954162598,-388.78319930925966
100,0.4189424,500.0,0.0100306375,-378.07489885151386,,2200,0.0010507498,1100000,1.0,0.0010507498,,628.3919034004211,-378.07489886075257
100,0.4189424,499.76,0.010013264,-363.79161879360674,,2300,0.0009812787,1149976,1.0,0.0009812787,,656.3031735420227,-363.9564691476524
100,0.4189424,496.32,0.009958965,-352.0264672166109,,2400,0.00025462554,1199608,1.0,0.00025462554,,682.5991034507751,-354.46376980409025
100,0.4189424,499.78,0.0100513045,-361.72920729756356,,2500,0.0007123953,1249586,1.0,0.0007123953,,709.977169752121,-361.87091447651386
100,0.4189424,479.94,0.009953273,-322.59137007474897,,2600,0.0030489448,1297580,1.0,0.0030489448,,737.0534856319427,-335.3058150985837
100,0.4189424,487.17,0.009953805,-336.2438601535559,,2700,0.009371991,1346297,1.0,0.009371991,,764.6762697696686,-345.12922201171517
100,0.4189424,466.26,0.009970043,-304.7111901056767,,2800,0.0038550799,1392923,1.0,0.0038550799,,793.8374795913696,-327.6707038007677
100,0.4189424,421.52,0.009996061,-247.99113379240035,,2900,0.006475458,1435075,1.0,0.006475458,,820.2375943660736,-292.9956149666011
100,0.4189424,373.09,0.010054598,-197.52842188358306,,3000,0.0023737634,1472384,1.0,0.0023737634,,842.5588400363922,-259.7306519767642
100,0.4189424,303.54,0.010007821,-133.25189713656903,,3100,0.014116267,1502738,1.0,0.014116267,,859.9221346378326,-214.58063500717282
100,0.4189424,282.16,0.010008488,-112.70906369686126,,3200,0.015396504,1530954,1.0,0.015396504,,876.8206555843353,-198.4367937538028
100,0.4189424,258.77,0.010019751,-98.14366965413093,,3300,0.01317611,1556831,1.0,0.01317611,,895.0413303375244,-183.37519451260567
100,0.4189424,230.03,0.009958217,-72.06213754475117,,3400,0.0015032397,1579834,1.0,0.0015032397,,912.9562599658966,-163.14202536448838
100,0.4189424,274.19,0.010009012,-106.89245378494263,,3500,0.00457206,1607253,1.0,0.00457206,,929.7619276046753,-195.16649471104145
100,0.4189424,255.93,0.010015354,-92.4775977641344,,3600,0.00534849,1632846,1.0,0.00534849,,947.0465495586395,-182.7083130133152
100,0.4189424,243.78,0.010020376,-85.97576410293578,,3700,0.004761987,1657224,1.0,0.004761987,,961.7630805969238,-174.30200242310764
100,0.4189424,229.08,0.010013743,-78.04387613117694,,3800,0.008174408,1680132,1.0,0.008174408,,974.9751887321472,-165.015185649544
100,0.4189424,209.72,0.009953974,-62.76878318548202,,3900,0.0058685034,1701104,1.0,0.0058685034,,989.160603761673,-150.3217934951186
100,0.4189424,221.03,0.010008531,-71.35854096114636,,4000,0.017127639,1723207,1.0,0.017127639,,1002.6052279472351,-158.07581666797398
100,0.4189424,217.27,0.010019869,-66.70097601115704,,4100,0.01789133,1744934,1.0,0.01789133,,1016.335691690445,-156.230119266361
100,0.4189424,204.88,0.010019819,-57.49484339952469,,4200,0.0054826112,1765422,1.0,0.0054826112,,1030.3308284282684,-146.8618469363451
100,0.4189424,199.21,0.0100216055,-55.66824901342392,,4300,0.009460385,1785343,1.0,0.009460385,,1043.7280359268188,-143.38250029861928
100,0.4189424,182.94,0.010011868,-49.66126459121704,,4400,0.0064207017,1803637,1.0,0.0064207017,,1055.9054641723633,-131.39620333015918
100,0.4189424,180.37,0.009996713,-45.38080226957798,,4500,0.008131667,1821674,1.0,0.008131667,,1070.2534716129303,-129.23006024956703
100,0.4189424,180.1,0.009941415,-46.6100771009922,,4600,0.0004352051,1839684,1.0,0.0004352051,,1083.15283203125,-129.3312757575512
100,0.4189424,192.14,0.009980881,-56.73777214109898,,4700,0.01126988,1858898,1.0,0.01126988,,1097.0828788280487,-139.01888954013586
100,0.4189424,195.52,0.0100083,-54.507789998054506,,4800,0.01136482,1878450,1.0,0.01136482,,1108.3309710025787,-141.2117506825924
100,0.4189424,188.12,0.009997954,-52.88938158750534,,4900,0.0085307155,1897262,1.0,0.0085307155,,1121.9065325260162,-135.58069546669722
100,0.4189424,186.43,0.009884052,-49.09100987493992,,5000,0.0006400842,1915905,1.0,0.0006400842,,1135.2143092155457,-133.5808552339673
100,0.4189424,173.07,0.010009859,-43.17482157766819,,5100,0.009192101,1933212,1.0,0.009192101,,1147.8172533512115,-124.773053034693
100,0.4189424,171.63,0.009941046,-45.340349820256236,,5200,0.005285913,1950375,1.0,0.005285913,,1159.8439259529114,-123.58722548112273
100,0.4189424,150.44,0.010010092,-34.25584317088127,,5300,0.0075395876,1965419,1.0,0.0075395876,,1170.8507239818573,-106.92779321551323
100,0.4189424,162.88,0.010007069,-37.676115731596944,,5400,0.006931179,1981707,1.0,0.006931179,,1182.007221698761,-117.07810926213861
100,0.4189424,150.01,0.010026817,-33.593236494660374,,5500,0.006616699,1996708,1.0,0.006616699,,1193.7928247451782,-106.64900704234839
100,0.4189424,146.21,0.009848734,-31.929300023913385,,5600,0.0029265478,2011329,1.0,0.0029265478,,1204.39369058609,-104.24437399879098
100,0.4189424,138.65,0.009974124,-28.69156876683235,,5700,0.0033464655,2025194,1.0,0.0033464655,,1215.929321050644,-98.80773619934916
100,0.4189424,140.61,0.009987948,-28.090601009726523,,5800,0.010616931,2039255,1.0,0.010616931,,1226.1127393245697,-99.83324846595525
100,0.4189424,141.57,0.010029878,-28.207469338178633,,5900,0.0054293214,2053412,1.0,0.0054293214,,1238.241293668747,-100.95506216406822
100,0.4189424,144.47,0.009958971,-29.16765617966652,,6000,0.0042108246,2067859,1.0,0.0042108246,,1251.2102358341217,-103.064354763031
100,0.4189424,157.42,0.010017117,-35.39423915028572,,6100,0.01580776,2083601,1.0,0.01580776,,1263.882788658142,-112.9417603342235
100,0.4189424,146.29,0.010020858,-29.652108737826346,,6200,0.006172617,2098230,1.0,0.006172617,,1275.4855761528015,-103.23075727343559
100,0.4189424,145.82,0.010002536,-29.647494659423828,,6300,0.00700646,2112812,1.0,0.00700646,,1288.4401886463165,-103.34026064574718
100,0.4189424,143.96,0.009977959,-28.55013825893402,,6400,0.0035744715,2127208,1.0,0.0035744715,,1301.750034570694,-102.37227235242725
100,0.4189424,143.9,0.009864704,-29.657438422441484,,6500,0.0022717016,2141598,1.0,0.0022717016,,1314.1592798233032,-101.90175528645516
100,0.4189424,155.44,0.00996752,-35.37062674045563,,6600,0.0026452001,2157142,1.0,0.0026452001,,1327.2665717601776,-111.1801675607264
100,0.4189424,162.71,0.009986433,-39.78539724111557,,6700,0.010364629,2173413,1.0,0.010364629,,1341.4738566875458,-116.39912058770656
100,0.4189424,169.13,0.009971458,-40.266528882980346,,6800,0.003498548,2190326,1.0,0.003498548,,1353.4776017665863,-120.99591642707587
100,0.4189424,182.5,0.009983905,-48.77672546505928,,6900,0.0023039826,2208576,1.0,0.0023039826,,1365.6662817001343,-129.91462983056903
100,0.4189424,168.03,0.010043996,-43.11847663283348,,7000,0.0054246522,2225379,1.0,0.0054246522,,1377.3014359474182,-120.27301736801863
100,0.4189424,186.53,0.010000731,-49.43450269818306,,7100,0.0022074073,2244032,1.0,0.0022074073,,1391.3685698509216,-133.04912955477835
100,0.4189424,180.14,0.009997411,-44.757348629832265,,7200,0.012952132,2262046,1.0,0.012952132,,1402.5563638210297,-128.6103329950571
100,0.4189424,195.62,0.010014141,-52.39564073562622,,7300,0.013374466,2281608,1.0,0.013374466,,1414.9816346168518,-139.6599805223942
100,0.4189424,182.31,0.010020228,-50.726043376922604,,7400,0.001426748,2299839,1.0,0.001426748,,1427.1405427455902,-130.59861444041132
100,0.4189424,180.1,0.010017642,-46.087217065691945,,7500,0.0002623175,2317849,1.0,0.0002623175,,1439.753191947937,-127.35254409939051
100,0.4189424,171.33,0.009988078,-40.41597902357578,,7600,0.0051528225,2334982,1.0,0.0051528225,,1451.8668875694275,-121.51956874504685
100,0.4189424,177.33,0.009890283,-45.26989934802055,,7700,0.0008973029,2352715,1.0,0.0008973029,,1464.321115732193,-126.43480062529444
100,0.4189424,153.83,0.010005203,-33.513015515208245,,7800,0.0060605127,2368098,1.0,0.0060605127,,1477.1528928279877,-109.07490175247193
100,0.4189424,159.27,0.010020491,-36.68077457249164,,7900,0.01197529,2384025,1.0,0.01197529,,1488.1560854911804,-113.54081659376621
100,0.4189424,156.87,0.009992582,-35.993916540145875,,8000,0.0033217457,2399712,1.0,0.0033217457,,1499.845120191574,-111.16464752852917
100,0.4189424,154.12,0.010023506,-33.4958919274807,,8100,0.00297698,2415124,1.0,0.00297698,,1511.0125057697296,-109.25528360307217
100,0.4189424,150.98,0.009979483,-32.309771462082864,,8200,0.009972419,2430222,1.0,0.009972419,,1522.5584139823914,-106.34931102454662
100,0.4189424,160.1,0.010024359,-35.97442154347897,,8300,0.0011077393,2446232,1.0,0.0011077393,,1535.622395992279,-113.16474508211017
100,0.4189424,161.75,0.01001716,-36.437805483341215,,8400,0.006132369,2462407,1.0,0.006132369,,1549.3160965442657,-113.73604649484157
100,0.4189424,165.17,0.010001715,-38.82803015589714,,8500,0.00922358,2478924,1.0,0.00922358,,1563.0559828281403,-117.17009379789233
100,0.4189424,158.98,0.009869969,-34.95904954910279,,8600,0.0040045287,2494822,1.0,0.0040045287,,1576.3479354381561,-112.79879711732268
100,0.4189424,146.55,0.009957912,-32.6717090010643,,8700,0.0027303277,2509477,1.0,0.0027303277,,1588.8327612876892,-104.07503505036235
100,0.4189424,140.36,0.010016673,-29.32497547507286,,8800,0.0047626733,2523513,1.0,0.0047626733,,1600.4772901535034,-99.22164766207338
100,0.4189424,142.69,0.010021953,-29.748426371216773,,8900,0.007959055,2537782,1.0,0.007959055,,1612.8658142089844,-100.97071491912007
100,0.4189424,136.87,0.010031526,-26.546227462291718,,9000,0.005170635,2551469,1.0,0.005170635,,1625.9540572166443,-96.36533840283751
100,0.4189424,132.49,0.010001883,-22.669030919075013,,9100,0.0119025195,2564718,1.0,0.0119025195,,1637.468854188919,-93.46695672422648
100,0.4189424,137.52,0.010025974,-26.52485715985298,,9200,0.0022549543,2578470,1.0,0.0022549543,,1648.913904428482,-97.10293056085706
100,0.4189424,138.19,0.0100251725,-29.48189517736435,,9300,0.007869707,2592289,1.0,0.007869707,,1661.421225309372,-97.68969445690513
100,0.4189424,131.65,0.010020201,-26.238784992694853,,9400,0.0017507788,2605454,1.0,0.0017507788,,1673.546719789505,-92.68621271029114
100,0.4189424,131.05,0.009874632,-25.037328001260757,,9500,0.00066226197,2618559,1.0,0.00066226197,,1685.434054851532,-92.19293102666735
100,0.4189424,125.2,0.010022664,-22.436631016731262,,9600,0.0029296947,2631079,1.0,0.0029296947,,1696.8301134109497,-87.34138236641884
100,0.4189424,124.74,0.009988625,-21.469429655075075,,9700,0.0053155515,2643553,1.0,0.0053155515,,1707.7978880405426,-86.89208144128322
100,0.4189424,121.32,0.009922054,-21.698673268556593,,9800,0.0003868402,2655685,1.0,0.0003868402,,1718.6222853660583,-84.32906104147435
100,0.4189424,130.72,0.009981647,-23.425622348189354,,9900,0.0049277795,2668757,1.0,0.0049277795,,1729.0517265796661,-91.0875543552637
100,0.4189424,134.95,0.009970082,-26.165414072275162,,10000,0.0004132434,2682252,1.0,0.0004132434,,1738.7021038532257,-94.0863378161192
100,0.4189424,134.91,0.009878992,-25.249239488244058,,10100,0.003612431,2695743,1.0,0.003612431,,1748.5768699645996,-94.40303905159234
100,0.4189424,125.82,0.009916648,-22.155644891262053,,10200,0.0037631164,2708325,1.0,0.0037631164,,1759.955917596817,-88.34602694451809
100,0.4189424,121.92,0.010015767,-22.212902584671973,,10300,0.00372336,2720517,1.0,0.00372336,,1772.2462272644043,-84.77810834646225
100,0.4189424,123.18,0.009995951,-20.248926064372064,,10400,0.0048073316,2732835,1.0,0.0048073316,,1784.4539005756378,-85.60962171807886
100,0.4189424,122.32,0.009939764,-21.76944842159748,,10500,0.0041552526,2745067,1.0,0.0041552526,,1796.6413207054138,-85.0429003933072
100,0.4189424,117.37,0.009945081,-20.501915234327317,,10600,0.00046396302,2756804,1.0,0.00046396302,,1808.1773056983948,-81.63222955733538
100,0.4189424,117.42,0.009911547,-19.06605788230896,,10700,0.007451719,2768546,1.0,0.007451719,,1819.9854848384857,-81.59398146361113
100,0.4189424,121.43,0.010008249,-20.06073683619499,,10800,0.009469567,2780689,1.0,0.009469567,,1832.0401525497437,-84.46751303419471
100,0.4189424,122.28,0.009900952,-20.07229170024395,,10900,0.0036678626,2792917,1.0,0.0036678626,,1842.83096241951,-85.0186651173234
100,0.4189424,123.83,0.010015722,-20.794649267196654,,11000,0.005741737,2805300,1.0,0.005741737,,1852.802120923996,-85.70211752280593
100,0.4189424,125.58,0.010036742,-22.79557316482067,,11100,0.002706031,2817858,1.0,0.002706031,,1862.6728899478912,-86.61438409730792
100,0.4189424,129.5,0.009993213,-23.685247708559036,,11200,0.0034434826,2830808,1.0,0.0034434826,,1871.7318205833435,-90.08372569918633
100,0.4189424,129.18,0.009995179,-24.026427272558212,,11300,0.0194468,2843726,1.0,0.0194468,,1882.3263232707977,-89.34210944488645
100,0.4189424,128.19,0.010009723,-21.514647094011305,,11400,0.0054430896,2856545,1.0,0.0054430896,,1894.1148192882538,-88.71655695915223
100,0.4189424,127.2,0.009978211,-21.233366458415986,,11500,0.0015964527,2869265,1.0,0.0015964527,,1904.6543748378754,-88.60997070834041
100,0.4189424,132.06,0.010005566,-23.361773988604547,,11600,0.0031025314,2882471,1.0,0.0031025314,,1914.484962940216,-91.52511634528636
100,0.4189424,131.39,0.009895572,-24.064653987288477,,11700,0.0025982626,2895610,1.0,0.0025982626,,1924.5732171535492,-91.02387418717146
100,0.4189424,124.31,0.0100015635,-20.96199283361435,,11800,0.0028940905,2908041,1.0,0.0028940905,,1935.2144639492035,-86.25184664666652
100,0.4189424,133.62,0.00981726,-27.430268571972846,,11900,0.00096135313,2921403,1.0,0.00096135313,,1947.188336610794,-93.48935372129083
100,0.4189424,124.7,0.009981396,-21.259147959947587,,12000,0.007868836,2933873,1.0,0.007868836,,1958.232223033905,-86.6796656639874
100,0.4189424,120.79,0.009875971,-20.752003564834595,,12100,0.0019826773,2945952,1.0,0.0019826773,,1969.8782269954681,-83.62978165522217
100,0.4189424,122.39,0.009996137,-20.31902724802494,,12200,0.009629866,2958191,1.0,0.009629866,,1980.797564983368,-85.11784222498537
100,0.4189424,119.64,0.009889916,-20.57020980298519,,12300,6.5967404e-05,2970155,1.0,6.5967404e-05,,1991.6242201328278,-82.86051518917084
100,0.4189424,115.09,0.009976161,-18.51748355448246,,12400,0.0060542678,2981664,1.0,0.0060542678,,2001.3395323753357,-79.88475650161504
100,0.4189424,114.41,0.009975749,-17.61459803044796,,12500,0.005210962,2993105,1.0,0.005210962,,2012.2443556785583,-79.04458420604468
100,0.4189424,113.21,0.009877214,-18.0130901324749,,12600,0.0062634936,3004426,1.0,0.0062634936,,2020.3357248306274,-78.77708201408386
100,0.4189424,107.83,0.010001909,-15.068279929757118,,12700,0.0035287135,3015209,1.0,0.0035287135,,2028.8053691387177,-74.7341780744493
100,0.4189424,107.96,0.009931809,-16.424961966276168,,12800,0.003492262,3026005,1.0,0.003492262,,2039.3643367290497,-75.14536420926451
100,0.4189424,102.61,0.009937613,-14.697762600183488,,12900,0.0038342813,3036266,1.0,0.0038342813,,2050.0483055114746,-71.21210764855147
100,0.4189424,104.36,0.010022279,-15.972398711442947,,13000,0.008789315,3046702,1.0,0.008789315,,2061.14613366127,-72.03273550853133
100,0.4189424,104.89,0.009953286,-15.07071022093296,,13100,0.0047961767,3057191,1.0,0.0047961767,,2070.4455823898315,-72.9047665835917
100,0.4189424,106.85,0.00997471,-16.229640411734582,,13200,0.006992984,3067876,1.0,0.006992984,,2080.626340866089,-73.39602110147476
100,0.4189424,107.8,0.010011548,-16.20606119275093,,13300,0.0026750404,3078656,1.0,0.0026750404,,2090.102789402008,-74.2020104663074
100,0.4189424,107.56,0.009931886,-17.373721197247505,,13400,0.0039847437,3089412,1.0,0.0039847437,,2101.6219305992126,-74.39035159900784
100,0.4189424,104.75,0.010016594,-14.987187203764915,,13500,0.0031990628,3099887,1.0,0.0031990628,,2109.5338912010193,-72.19367040127516
100,0.4189424,101.06,0.010014731,-13.73980448961258,,13600,0.004826178,3109993,1.0,0.004826178,,2120.653603076935,-69.927833994627
100,0.4189424,101.89,0.009988545,-14.785999378561973,,13700,0.005897056,3120182,1.0,0.005897056,,2131.869396209717,-70.56030494496227
100,0.4189424,103.01,0.0099064205,-14.651713182926178,,13800,0.006672008,3130483,1.0,0.006672008,,2141.58585524559,-71.05805217340588
100,0.4189424,104.65,0.0099401865,-14.984645804166794,,13900,0.005514682,3140948,1.0,0.005514682,,2151.291674375534,-72.2633899718523
100,0.4189424,108.37,0.009821017,-15.901150830388069,,14000,0.0053729652,3151785,1.0,0.0053729652,,2159.6180770397186,-74.97048788353801
100,0.4189424,105.02,0.009971276,-15.633533281683922,,14100,0.0091830855,3162287,1.0,0.0091830855,,2169.0069127082825,-72.6861127886176
100,0.4189424,102.14,0.009950323,-14.967024928331375,,14200,0.005033138,3172501,1.0,0.005033138,,2179.5440063476562,-70.45726415991783
100,0.4189424,103.32,0.0099673085,-15.613988828063011,,14300,0.0055254186,3182833,1.0,0.0055254186,,2189.6301958560944,-71.78668463855982
100,0.4189424,104.81,0.010026034,-15.117936273813248,,14400,0.0024290644,3193314,1.0,0.0024290644,,2199.76997756958,-72.73609825104475
100,0.4189424,106.84,0.009903901,-16.899369847774505,,14500,0.004067488,3203998,1.0,0.004067488,,2209.9564402103424,-74.17116434916854
100,0.4189424,106.06,0.010008291,-15.957301058769225,,14600,0.004223822,3214604,1.0,0.004223822,,2220.287130355835,-73.15040059536696
100,0.4189424,107.45,0.009915687,-15.857133938670158,,14700,0.006553226,3225349,1.0,0.006553226,,2230.1699011325836,-74.4056957398355
100,0.4189424,105.45,0.009973941,-16.47823343157768,,14800,0.0032290937,3235894,1.0,0.0032290937,,2238.4251210689545,-72.63517192408443
100,0.4189424,108.83,0.010002422,-16.521395484805108,,14900,0.0047310865,3246777,1.0,0.0047310865,,2249.556756734848,-75.26456975415348
100,0.4189424,104.55,0.010022384,-15.862741020321845,,15000,0.010270956,3257232,1.0,0.010270956,,2261.0263409614563,-72.33082344979047
100,0.4189424,110.03,0.010022245,-17.395764439702035,,15100,0.004795787,3268235,1.0,0.004795787,,2271.8816859722137,-75.75563036635518
100,0.4189424,107.42,0.009980192,-15.95463057935238,,15200,0.007206766,3278977,1.0,0.007206766,,2282.7350182533264,-74.12119270950556
100,0.4189424,106.25,0.009955841,-16.72689119875431,,15300,0.003498999,3289602,1.0,0.003498999,,2291.6661562919617,-73.59791830450297
100,0.4189424,102.94,0.009937902,-14.202735152244568,,15400,0.003676928,3299896,1.0,0.003676928,,2303.499037504196,-71.61805698871612
100,0.4189424,108.43,0.009958667,-15.533494195938111,,15500,0.010681697,3310739,1.0,0.010681697,,2314.181534767151,-75.34909781515599
100,0.4189424,112.22,0.009935061,-17.680388669967652,,15600,0.0015361945,3321961,1.0,0.0015361945,,2324.8348157405853,-77.73063335999846
100,0.4189424,109.16,0.010024515,-15.718113597035408,,15700,0.01061048,3332877,1.0,0.01061048,,2335.169023513794,-75.48291036576033
100,0.4189424,108.34,0.010003422,-15.881370718479156,,15800,0.004227046,3343711,1.0,0.004227046,,2343.4464321136475,-75.05364797860383
100,0.4189424,112.96,0.010017647,-18.941055240631105,,15900,0.007351974,3355007,1.0,0.007351974,,2354.578952074051,-77.88277563139796
100,0.4189424,114.31,0.00982207,-18.009001131653786,,16000,0.0013635926,3366438,1.0,0.0013635926,,2364.9019050598145,-78.73319855362178
100,0.4189424,107.1,0.009871121,-17.122015040516853,,16100,0.002845818,3377148,1.0,0.002845818,,2374.971126317978,-74.47541901931167
100,0.4189424,110.1,0.00996772,-17.308738000392914,,16200,0.004435381,3388158,1.0,0.004435381,,2385.2384781837463,-76.39611768946051
100,0.4189424,111.88,0.010020103,-19.75073971390724,,16300,0.0069755395,3399346,1.0,0.0069755395,,2395.684940814972,-77.22171697318554
100,0.4189424,115.73,0.009946916,-18.71312631845474,,16400,0.006005983,3410919,1.0,0.006005983,,2406.1392261981964,-80.0734295836091
100,0.4189424,111.0,0.010020594,-16.91742176711559,,16500,0.0054144566,3422019,1.0,0.0054144566,,2416.169872522354,-76.62640216082335
100,0.4189424,108.17,0.010008014,-16.525543758869173,,16600,0.0059197475,3432836,1.0,0.0059197475,,2425.998096227646,-74.64089092612267
100,0.4189424,114.35,0.00987844,-18.480072707533836,,16700,0.00311958,3444271,1.0,0.00311958,,2436.921436548233,-78.37005016803741
100,0.4189424,112.63,0.0098968465,-17.434117375016214,,16800,0.003997924,3455534,1.0,0.003997924,,2447.146570444107,-77.23742609456181
100,0.4189424,111.01,0.009995997,-16.687881212234497,,16900,0.010625943,3466635,1.0,0.010625943,,2456.775400876999,-76.67858452662826
100,0.4189424,107.76,0.009985176,-16.140286567211152,,17000,0.0075029065,3477411,1.0,0.0075029065,,2467.4003598690033,-74.41566911265254
100,0.4189424,108.06,0.009862652,-16.72314063370228,,17100,0.0012112976,3488217,1.0,0.0012112976,,2479.471093893051,-74.58990491226315
100,0.4189424,113.09,0.00995312,-17.49886916220188,,17200,0.00068930665,3499526,1.0,0.00068930665,,2489.6751716136932,-77.58294007882476
100,0.4189424,107.75,0.009968936,-17.52148395597935,,17300,0.008915805,3510301,1.0,0.008915805,,2500.968916654587,-74.28432217791676
100,0.4189424,102.52,0.009987596,-14.645824831724166,,17400,0.003736109,3520553,1.0,0.003736109,,2512.1111495494843,-70.36613813206553
100,0.4189424,104.09,0.009894717,-13.680208176374435,,17500,0.0021239477,3530962,1.0,0.0021239477,,2522.743871450424,-71.73225102990865
100,0.4189424,108.31,0.00992744,-16.960635914206506,,17600,0.0072263894,3541793,1.0,0.0072263894,,2533.9356293678284,-74.95632944867015
100,0.4189424,107.77,0.00998558,-16.269681485891343,,17700,0.00040024047,3552570,1.0,0.00040024047,,2543.9628562927246,-74.1723937509954
100,0.4189424,101.0,0.009832528,-14.865876800417901,,17800,0.002299751,3562670,1.0,0.002299751,,2552.9441742897034,-69.27546466961503
100,0.4189424,103.02,0.009975232,-14.774398719668389,,17900,0.0013945517,3572972,1.0,0.0013945517,,2560.68607378006,-70.94806326642633
100,0.4189424,103.97,0.009859327,-15.16917414188385,,18000,0.0033501952,3583369,1.0,0.0033501952,,2569.28004860878,-71.56954637393355
100,0.4189424,105.37,0.0099064605,-16.84529866337776,,18100,0.0020015347,3593906,1.0,0.0020015347,,2580.7942140102386,-72.07254774853587
100,0.4189424,103.41,0.010013234,-15.211383140683175,,18200,0.0065000975,3604247,1.0,0.0065000975,,2590.237178325653,-71.01881372541189
100,0.4189424,103.72,0.010018988,-14.990025967955589,,18300,0.004923424,3614619,1.0,0.004923424,,2599.879873752594,-71.40119427517057
100,0.4189424,107.61,0.00997503,-16.74802182495594,,18400,0.009514724,3625380,1.0,0.009514724,,2608.532954931259,-73.59081885516643
100,0.4189424,102.77,0.010028288,-14.896595355272293,,18500,0.003431502,3635657,1.0,0.003431502,,2616.9042892456055,-70.74912461817264
100,0.4189424,108.09,0.010012295,-16.56327325105667,,18600,0.003547816,3646466,1.0,0.003547816,,2626.0393958091736,-73.95804314732551
100,0.4189424,107.23,0.010022955,-16.557872618436814,,18700,0.0069607887,3657189,1.0,0.0069607887,,2635.9550318717957,-73.91812272429466
100,0.4189424,110.12,0.009978345,-16.317180286049844,,18800,0.004947867,3668201,1.0,0.004947867,,2645.057717561722,-75.49398044109344
100,0.4189424,104.5,0.00994299,-14.596691835522652,,18900,0.006932042,3678651,1.0,0.006932042,,2654.1011521816254,-71.79640915304422
100,0.4189424,104.48,0.009965322,-15.3834022128582,,19000,0.0024499695,3689099,1.0,0.0024499695,,2663.1606574058533,-71.89575398996472
100,0.4189424,102.65,0.010007457,-14.924800555706025,,19100,0.0055365697,3699364,1.0,0.0055365697,,2673.829756498337,-70.48238040357828
100,0.4189424,104.28,0.009873557,-14.973629819750785,,19200,0.00457238,3709792,1.0,0.00457238,,2685.082098007202,-71.98665181398391
100,0.4189424,102.64,0.009869511,-14.60223598062992,,19300,0.0036086438,3720056,1.0,0.0036086438,,2695.6517684459686,-70.39395494878292
100,0.4189424,104.5,0.009936977,-13.982662927508354,,19400,0.00249807,3730506,1.0,0.00249807,,2706.931581020355,-72.35325620859861
100,0.4189424,104.56,0.009809151,-15.46607318341732,,19500,0.0029477042,3740962,1.0,0.0029477042,,2716.778576374054,-72.15084063753486
