ev_tdlam_before,surrgain,entropy,TimestepsSoFar,EpLenMean,DiscEpRewMean,EpisodesSoFar,optimgain,TimeElapsed,EpRewMean,Step_size,entloss,meankl,EpThisIter
,0.012651444,0.4189424,717730,344.3,-167.44554204761982,1500,0.012651444,1043.9218139648438,-248.84705213859678,1.0,,0.010020735,100
,0.00066652586,0.4189424,748431,307.01,-137.7936459249258,1600,0.00066652586,1107.960018157959,-222.09607315018772,1.0,,0.009958176,100
,0.0051793763,0.4189424,772922,244.91,-86.45697503685952,1700,0.0051793763,1155.7189421653748,-175.85812015295028,1.0,,0.009943668,100
,0.0062430883,0.4189424,800415,274.93,-112.542983366251,1800,0.0062430883,1199.1618280410767,-197.335518425107,1.0,,0.010009209,100
,0.0022139612,0.4189424,827584,271.69,-106.02320000052453,1900,0.0022139612,1256.1319189071655,-194.29703069657089,1.0,,0.009939414,100
,0.006520048,0.4189424,851043,234.59,-81.11029780328273,2000,0.006520048,1297.880070924759,-169.15247383266689,1.0,,0.010039647,100
,0.01033998,0.4189424,872052,210.09,-63.86289475083351,2100,0.01033998,1350.4477026462555,-151.39174785375596,1.0,,0.010021884,100
,0.0022722045,0.4189424,891952,199.0,-56.603147044181824,2200,0.0022722045,1398.8639070987701,-142.5065524686873,1.0,,0.010016013,100
,0.012284795,0.4189424,913123,211.71,-69.73184189975262,2300,0.012284795,1450.594388961792,-152.78898384660482,1.0,,0.0100042885,100
,0.0020565027,0.4189424,933798,206.75,-59.53467622697353,2400,0.0020565027,1495.5236294269562,-149.0526659268141,1.0,,0.010004207,100
,0.0043028863,0.4189424,954576,207.78,-63.354934307336805,2500,0.0043028863,1538.9654340744019,-148.13492472186684,1.0,,0.009978592,100
,0.017554535,0.4189424,975735,211.59,-61.61709428429604,2600,0.017554535,1589.8488998413086,-151.095106716156,1.0,,0.0099993795,100
,0.0033551855,0.4189424,998310,225.75,-73.0299513810873,2700,0.0033551855,1637.1612644195557,-161.26999980017544,1.0,,0.009951778,100
,0.011844988,0.4189424,1018599,202.89,-60.98589296042919,2800,0.011844988,1670.0929367542267,-144.73686447381974,1.0,,0.010001652,100
,0.006768455,0.4189424,1038660,200.61,-56.502875433564185,2900,0.006768455,1702.3727385997772,-144.2333929361403,1.0,,0.010013514,100
,0.005056145,0.4189424,1058577,199.17,-55.90314876019955,3000,0.005056145,1749.7053136825562,-141.85547897577285,1.0,,0.009957464,100
,0.0047288695,0.4189424,1079611,210.34,-60.531888093352315,3100,0.0047288695,1800.6458494663239,-150.57942717596887,1.0,,0.010023288,100
,0.00012279907,0.4189424,1103054,234.43,-77.96947396695614,3200,0.00012279907,1839.1686334609985,-167.45700744822622,1.0,,0.010012685,100
,0.0033266137,0.4189424,1129377,263.23,-98.83086306750775,3300,0.0033266137,1873.516010761261,-188.76197001233697,1.0,,0.009922803,100
,0.000521571,0.4189424,1150551,211.74,-67.68424563467502,3400,0.000521571,1917.7900805473328,-151.85294893726706,1.0,,0.00996991,100
,0.0017819752,0.4189424,1172069,215.18,-66.55225928127766,3500,0.0017819752,1965.5618681907654,-155.11985153988005,1.0,,0.009887199,100
,0.013854861,0.4189424,1189960,178.91,-45.793348900675774,3600,0.013854861,2004.066358089447,-128.62599719151854,1.0,,0.010017932,100
,0.011761894,0.4189424,1207291,173.31,-40.845474622249604,3700,0.011761894,2045.64115858078,-124.77487025409937,1.0,,0.010023238,100
,0.0005342676,0.4189424,1225814,185.23,-45.535928601026534,3800,0.0005342676,2089.227642774582,-133.24551672294737,1.0,,0.0100247655,100
,0.002963219,0.4189424,1244215,184.01,-48.548639664053916,3900,0.002963219,2130.629800796509,-131.55026574209333,1.0,,0.010022599,100
,0.0040685316,0.4189424,1261464,172.49,-43.097787192463876,4000,0.0040685316,2165.4001059532166,-123.29430832386016,1.0,,0.009930006,100
,0.013831884,0.4189424,1280816,193.52,-53.98878867030144,4100,0.013831884,2207.544158935547,-137.9968277223408,1.0,,0.010021753,100
,0.0035560816,0.4189424,1300355,195.39,-50.84431379258633,4200,0.0035560816,2249.086306333542,-139.49214332863687,1.0,,0.009889214,100
,0.0005263278,0.4189424,1317183,168.28,-41.55387892782688,4300,0.0005263278,2288.4062979221344,-119.87922555908561,1.0,,0.009887505,100
,0.0045798635,0.4189424,1336230,190.47,-54.696310318112374,4400,0.0045798635,2324.7672727108,-136.68650249019265,1.0,,0.010011621,100
,0.0048322193,0.4189424,1355271,190.41,-51.69902616918087,4500,0.0048322193,2366.208935022354,-136.62703284189104,1.0,,0.010019121,100
,0.0006703491,0.4189424,1371799,165.28,-38.928174959421156,4600,0.0006703491,2397.4906759262085,-116.74735060960055,1.0,,0.0099475505,100
,0.006303066,0.4189424,1390787,189.88,-49.004059551358225,4700,0.006303066,2439.523720741272,-134.50600587368012,1.0,,0.010027735,100
,0.0012479913,0.4189424,1412048,212.61,-64.88165948152542,4800,0.0012479913,2487.912089109421,-151.9456266193092,1.0,,0.009926959,100
,0.0036434608,0.4189424,1430612,185.64,-48.991613579392435,4900,0.0036434608,2527.7956800460815,-132.652849830091,1.0,,0.010003903,100
,0.0020335182,0.4189424,1448892,182.8,-47.5263940602541,5000,0.0020335182,2565.79026389122,-131.44483956336975,1.0,,0.009968303,100
,0.0046386695,0.4189424,1465003,161.11,-37.5531003010273,5100,0.0046386695,2595.1348145008087,-114.78949205607177,1.0,,0.009992122,100
,0.0019327637,0.4189424,1481556,165.53,-41.25915627837181,5200,0.0019327637,2633.304396390915,-118.84128378406167,1.0,,0.009975032,100
,0.002640721,0.4189424,1496694,151.38,-31.15261199772358,5300,0.002640721,2673.2644352912903,-108.06226675406099,1.0,,0.010000191,100
,0.02100562,0.4189424,1512172,154.78,-34.34793345928192,5400,0.02100562,2709.686168909073,-110.82242759436369,1.0,,0.010014345,100
,0.013825615,0.4189424,1527398,152.26,-33.193910094499586,5500,0.013825615,2734.9081416130066,-108.74301353856922,1.0,,0.010020487,100
,0.0036535705,0.4189424,1542510,151.12,-35.95780980288983,5600,0.0036535705,2755.2232468128204,-107.38839266791939,1.0,,0.010012783,100
,0.00299461,0.4189424,1557888,153.78,-34.511094123125076,5700,0.00299461,2782.588780403137,-110.0938385783136,1.0,,0.009964466,100
,0.013181783,0.4189424,1572289,144.01,-28.351781626343726,5800,0.013181783,2810.0467913150787,-102.97191925480962,1.0,,0.01000474,100
,0.0011199841,0.4189424,1586591,143.02,-30.26214348435402,5900,0.0011199841,2832.0842123031616,-101.68118861347438,1.0,,0.010021175,100
,0.00015974732,0.4189424,1599776,131.85,-24.97975096285343,6000,0.00015974732,2857.1537277698517,-93.3256260831654,0.5,,0.0024935978,100
,0.0024454882,0.4189424,1613085,133.09,-26.913621382713316,6100,0.0024454882,2883.8117649555206,-94.72534499064088,1.0,,0.00989509,100
,0.0071632983,0.4189424,1628034,149.49,-34.344196662306786,6200,0.0071632983,2912.9276189804077,-107.0052314735949,1.0,,0.0100255385,100
,0.0016103955,0.4189424,1642689,146.55,-28.807744329571722,6300,0.0016103955,2939.8572869300842,-104.82888629704713,1.0,,0.009915498,100
,0.0020890734,0.4189424,1658868,161.79,-39.35687782049179,6400,0.0020890734,2970.1404614448547,-115.22901277169585,1.0,,0.01003329,100
,0.009149223,0.4189424,1673453,145.85,-29.691750925183296,6500,0.009149223,3002.935780286789,-103.28051873460412,1.0,,0.00997788,100
,0.005712501,0.4189424,1688318,148.65,-32.120263775587084,6600,0.005712501,3032.789926290512,-106.14246935039759,1.0,,0.009913917,100
,0.001364237,0.4189424,1703784,154.66,-35.086560984253886,6700,0.001364237,3061.3801856040955,-110.33007539063692,1.0,,0.0099712005,100
,0.005627063,0.4189424,1719005,152.21,-34.6237752020359,6800,0.005627063,3110.4453823566437,-108.67029243722558,1.0,,0.01001331,100
,0.0076777996,0.4189424,1733736,147.31,-31.09207786858082,6900,0.0076777996,3154.8808872699738,-104.55122098818421,1.0,,0.0099743465,100
,0.001114281,0.4189424,1748741,150.05,-32.76369072496891,7000,0.001114281,3183.283632993698,-106.79073026284576,1.0,,0.009958624,100
,0.0029363085,0.4189424,1763955,152.14,-32.45479856312275,7100,0.0029363085,3215.9156036376953,-107.96823654800653,1.0,,0.009941443,100
,0.00891111,0.4189424,1779117,151.62,-32.66146375715733,7200,0.00891111,3247.963709115982,-107.75243584796786,1.0,,0.009929163,100
,0.00847797,0.4189424,1793620,145.03,-30.108920835256576,7300,0.00847797,3278.832546710968,-103.79586537837982,1.0,,0.010008055,100
,0.004115408,0.4189424,1807159,135.39,-25.957994481921197,7400,0.004115408,3314.4035291671753,-96.2115910449624,1.0,,0.009954526,100
,0.004351937,0.4189424,1821884,147.25,-30.361992291212083,7500,0.004351937,3345.5066969394684,-104.21743277862669,1.0,,0.010004089,100
,0.0010688769,0.4189424,1836159,142.75,-28.782004929184914,7600,0.0010688769,3374.4402050971985,-100.93428248122335,1.0,,0.00996786,100
,0.002548346,0.4189424,1850540,143.81,-28.719328553676604,7700,0.002548346,3405.2385199069977,-101.63166836559772,1.0,,0.009946399,100
,0.0012139307,0.4189424,1864263,137.23,-26.660824570655823,7800,0.0012139307,3433.9397377967834,-97.59441296175122,1.0,,0.010018922,100
,0.006824246,0.4189424,1878140,138.77,-27.879320476055145,7900,0.006824246,3474.33291387558,-98.73741839706898,1.0,,0.009989414,100
,0.0016156018,0.4189424,1891730,135.9,-25.49336110472679,8000,0.0016156018,3510.668850660324,-96.3890834069252,1.0,,0.0100190565,100
,0.0013716479,0.4189424,1905198,134.68,-23.146507284641267,8100,0.0013716479,3538.446188688278,-95.56993038266897,1.0,,0.009883276,100
,0.009205815,0.4189424,1919629,144.31,-29.368653122782707,8200,0.009205815,3568.030297756195,-102.33744986489415,1.0,,0.0099885175,100
,0.0017783741,0.4189424,1934479,148.5,-32.46919213712216,8300,0.0017783741,3617.1839368343353,-106.1726288202405,1.0,,0.009851801,100
,0.0109004835,0.4189424,1947994,135.15,-26.961870836019514,8400,0.0109004835,3656.5168080329895,-96.37400263726711,1.0,,0.010019826,100
,0.0033903248,0.4189424,1961674,136.8,-26.595533262491227,8500,0.0033903248,3685.354960203171,-97.14427441895008,1.0,,0.009846831,100
,0.013011853,0.4189424,1973939,122.65,-21.823567075729372,8600,0.013011853,3715.723523378372,-86.5341207011044,1.0,,0.009994342,100
,0.005238569,0.4189424,1986735,127.96,-22.06868321120739,8700,0.005238569,3756.171740293503,-90.54104268148541,1.0,,0.009969337,100
,0.008614115,0.4189424,1998865,121.3,-21.097847971320153,8800,0.008614115,3797.220662355423,-85.35719281435013,1.0,,0.010018237,100
,0.0010815149,0.4189424,2011704,128.39,-24.084671446084975,8900,0.0010815149,3830.548842906952,-91.06896067872644,1.0,,0.00997337,100
,0.004203596,0.4189424,2023725,120.21,-18.44285079538822,9000,0.004203596,3864.2435290813446,-84.23085069566964,1.0,,0.009952872,100
,0.00031617522,0.4189424,2036061,123.36,-22.146454629302024,9100,0.00031617522,3898.484840154648,-86.70412250861526,1.0,,0.009867673,100
,0.0027195897,0.4189424,2049561,135.0,-24.62578131020069,9200,0.0027195897,3930.523922920227,-96.02868941739202,1.0,,0.010009998,100
,0.0056855786,0.4189424,2063842,142.81,-30.23051712810993,9300,0.0056855786,3967.2486176490784,-101.77716434970498,1.0,,0.01002453,100
,0.0029970985,0.4189424,2077497,136.55,-28.184397651553155,9400,0.0029970985,4003.824359893799,-96.6527385559678,1.0,,0.010013761,100
,0.005423121,0.4189424,2090770,132.73,-26.647277760505677,9500,0.005423121,4045.0185902118683,-94.41277142778038,1.0,,0.010023996,100
,0.0016289013,0.4189424,2104274,135.04,-26.860856395363808,9600,0.0016289013,4079.5325770378113,-95.69143228560687,1.0,,0.009891251,100
,0.007699214,0.4189424,2117017,127.43,-25.119314436912536,9700,0.007699214,4108.744841814041,-90.04703420624136,1.0,,0.0100233955,100
,0.0069964123,0.4189424,2130397,133.8,-26.659475277662278,9800,0.0069964123,4137.068881034851,-95.23005270436406,1.0,,0.010018408,100
,0.0069355792,0.4189424,2143106,127.09,-22.250682647228242,9900,0.0069355792,4176.167818546295,-89.68129052147269,1.0,,0.009967471,100
,0.0040505365,0.4189424,2155863,127.57,-24.054317233562468,10000,0.0040505365,4213.148219585419,-90.25494970262051,1.0,,0.010017091,100
,0.0028834606,0.4189424,2168777,129.14,-24.142807938456535,10100,0.0028834606,4252.074694633484,-91.0770379115641,1.0,,0.009974696,100
,0.0062960167,0.4189424,2181558,127.81,-23.644700350165365,10200,0.0062960167,4283.069682121277,-90.23088103637099,1.0,,0.010028422,100
,0.003963099,0.4189424,2195051,134.93,-25.515345373153686,10300,0.003963099,4312.512456893921,-95.9451929347217,1.0,,0.010034904,100
,0.0036068975,0.4189424,2208090,130.39,-26.104858675599097,10400,0.0036068975,4343.27511882782,-92.15783572971822,1.0,,0.010015922,100
,0.007881039,0.4189424,2221363,132.73,-24.165550112724304,10500,0.007881039,4375.033669948578,-93.87567368224263,1.0,,0.009992025,100
,0.0018553467,0.4189424,2234383,130.2,-21.37751119673252,10600,0.0018553467,4418.915641069412,-92.08929276928306,1.0,,0.0099132145,100
,0.0037320245,0.4189424,2247582,131.99,-25.333681577444075,10700,0.0037320245,4452.548449516296,-93.60208063259721,1.0,,0.009978028,100
,0.0054965992,0.4189424,2260768,131.86,-26.167142208218575,10800,0.0054965992,4490.800763607025,-92.78552859067916,1.0,,0.010017543,100
,0.0061056586,0.4189424,2273964,131.96,-25.193331326246263,10900,0.0061056586,4521.112626314163,-93.7124658294022,1.0,,0.010008727,100
,0.0008249579,0.4189424,2287384,134.2,-26.27017095029354,11000,0.0008249579,4554.170976400375,-95.52353103235365,1.0,,0.009883361,100
,0.0021209307,0.4189424,2300424,130.4,-25.104038751721383,11100,0.0021209307,4588.946755409241,-92.23948793441058,1.0,,0.009890212,100
,0.010186409,0.4189424,2314385,139.61,-26.52873754143715,11200,0.010186409,4630.692145586014,-98.80517859563231,1.0,,0.010022207,100
,4.522705e-07,0.4189424,2327816,134.31,-26.11132456064224,11300,4.522705e-07,4667.074353218079,-95.32547964125871,0.0625,,3.8639446e-05,100
,0.0091718845,0.4189424,2341609,137.93,-28.370328875780107,11400,0.0091718845,4704.73432469368,-97.73283081039786,1.0,,0.009970478,100
,0.009895803,0.4189424,2355261,136.52,-27.60792498409748,11500,0.009895803,4743.9167313575745,-96.21228993996978,1.0,,0.009957131,100
,0.00512606,0.4189424,2369714,144.53,-28.737389742136003,11600,0.00512606,4774.664417028427,-102.32062941595912,1.0,,0.0098648565,100
,0.0031685552,0.4189424,2383142,134.28,-25.029249606728555,11700,0.0031685552,4806.645119190216,-94.57463958397507,1.0,,0.010001782,100
,0.012346258,0.4189424,2396027,128.85,-25.29931507229805,11800,0.012346258,4845.935448646545,-90.79124437838793,1.0,,0.010033283,100
,0.0010787939,0.4189424,2409017,129.9,-25.261120851635933,11900,0.0010787939,4878.861509561539,-91.69408948928118,1.0,,0.009921983,100
,0.012862798,0.4189424,2422186,131.69,-26.290628312826158,12000,0.012862798,4909.874876260757,-92.62706987246871,1.0,,0.0100226225,100
,0.00832524,0.4189424,2435733,135.47,-24.519275619387628,12100,0.00832524,4943.917912006378,-94.60364212989808,1.0,,0.010017111,100
,0.0018037742,0.4189424,2449551,138.18,-26.61337177991867,12200,0.0018037742,4981.354088783264,-97.55119584530593,1.0,,0.009924857,100
,0.010125741,0.4189424,2462723,131.72,-25.428619114756586,12300,0.010125741,5032.340222597122,-93.03990230187773,1.0,,0.009947403,100
,0.011508356,0.4189424,2476151,134.28,-24.22195284605026,12400,0.011508356,5062.685287475586,-94.28274145647883,1.0,,0.009980003,100
,0.01034116,0.4189424,2489607,134.56,-24.71327663779259,12500,0.01034116,5101.214378118515,-95.03615938410162,1.0,,0.010028623,100
,0.007913142,0.4189424,2503041,134.34,-28.344086684584617,12600,0.007913142,5144.415889263153,-94.85406861692667,1.0,,0.009941013,100
,0.00892213,0.4189424,2515888,128.47,-22.05713801443577,12700,0.00892213,5170.745132684708,-91.06836184725165,1.0,,0.01001133,100
,0.0027210852,0.4189424,2528968,130.8,-23.176464812159537,12800,0.0027210852,5212.490714073181,-92.03489160954952,1.0,,0.009914945,100
,0.0033086108,0.4189424,2541186,122.18,-21.68657682597637,12900,0.0033086108,5247.6236407756805,-86.13047497704625,1.0,,0.009905927,100
,0.0114763975,0.4189424,2553642,124.56,-22.673972296714783,13000,0.0114763975,5288.9154443740845,-87.36026647910475,1.0,,0.0100103365,100
,0.0008958203,0.4189424,2566471,128.29,-24.051982993483545,13100,0.0008958203,5323.672723293304,-90.60443988129497,1.0,,0.009993353,100
,0.0018629791,0.4189424,2579627,131.56,-24.736429691910743,13200,0.0018629791,5351.985192060471,-93.03270492374897,1.0,,0.010021631,100
,0.010166984,0.4189424,2593935,143.08,-30.490802244544028,13300,0.010166984,5382.3582236766815,-101.37629598647356,1.0,,0.009985348,100
,0.0026890284,0.4189424,2608801,148.66,-32.98341548264027,13400,0.0026890284,5409.26765704155,-105.7668687479198,1.0,,0.010004701,100
,0.0065461346,0.4189424,2623012,142.11,-29.304091220498083,13500,0.0065461346,5440.545232534409,-100.6225670169294,1.0,,0.009914561,100
,0.0034520996,0.4189424,2637820,148.08,-30.582066297531128,13600,0.0034520996,5485.957512617111,-104.36711472123861,1.0,,0.010009765,100
,0.0043189703,0.4189424,2651616,137.96,-25.567706214785577,13700,0.0043189703,5512.654454231262,-96.5056254017353,1.0,,0.010003033,100
,0.004752015,0.4189424,2666719,151.03,-34.37606400072575,13800,0.004752015,5535.237316608429,-106.65085381656885,1.0,,0.01001651,100
,0.009681673,0.4189424,2681527,148.08,-30.560027231574058,13900,0.009681673,5565.944081783295,-104.13233152195811,1.0,,0.010016987,100
,0.0009508313,0.4189424,2696646,151.19,-33.55595327794552,14000,0.0009508313,5602.336042881012,-106.7518209478259,1.0,,0.009911693,100
,0.005190232,0.4189424,2712995,163.49,-37.741973910927776,14100,0.005190232,5643.477791786194,-115.11135280415415,1.0,,0.00999078,100
,0.0038152807,0.4189424,2728584,155.89,-33.91236609578132,14200,0.0038152807,5673.727440595627,-109.71512157663703,1.0,,0.009938212,100
,0.0037144267,0.4189424,2743259,146.75,-30.716828572750092,14300,0.0037144267,5704.849276781082,-103.80872204840183,1.0,,0.010009779,100
,0.0031940956,0.4189424,2756900,136.41,-25.478091453313827,14400,0.0031940956,5750.379109859467,-95.46839784562587,1.0,,0.00998965,100
,0.002901847,0.4189424,2769971,130.71,-23.752517769932748,14500,0.002901847,5779.730837583542,-91.76908440634608,1.0,,0.00998,100
,0.0049742456,0.4189424,2784433,144.62,-26.981092736124992,14600,0.0049742456,5816.191425561905,-101.91210661143064,1.0,,0.009942939,100
,0.0016490686,0.4189424,2799158,147.25,-31.15178682923317,14700,0.0016490686,5850.949468612671,-102.64774489760399,1.0,,0.009959784,100
,0.007333849,0.4189424,2812601,134.43,-23.414719762206076,14800,0.007333849,5876.778747320175,-93.5325852714479,1.0,,0.010003816,100
,0.0060310615,0.4189424,2826660,140.59,-29.366421695947647,14900,0.0060310615,5902.9412796497345,-98.46739536866545,1.0,,0.009992239,100
,0.005826977,0.4189424,2840459,137.99,-27.520398106575012,15000,0.005826977,5937.063956022263,-96.15850756555795,1.0,,0.010002022,100
,0.0031323426,0.4189424,2854795,143.36,-30.29512384712696,15100,0.0031323426,5956.725089788437,-100.10687839701772,1.0,,0.01000849,100
,0.004739633,0.4189424,2869350,145.55,-30.07090864062309,15200,0.004739633,5987.761486291885,-101.03374003335834,1.0,,0.010015396,100
,0.0038211248,0.4189424,2884013,146.63,-29.474154207110406,15300,0.0038211248,6018.818695068359,-101.66928726479411,1.0,,0.01001768,100
,0.0016119605,0.4189424,2898429,144.16,-29.155205642580984,15400,0.0016119605,6054.654011011124,-100.15084016487002,1.0,,0.010008502,100
,0.004312156,0.4189424,2913708,152.79,-32.27692147433758,15500,0.004312156,6082.125083208084,-105.33514369264245,1.0,,0.01001559,100
,0.0050436957,0.4189424,2929096,153.88,-33.17284303069115,15600,0.0050436957,6113.04140162468,-106.85458086043596,1.0,,0.009995007,100
,0.0051095556,0.4189424,2944016,149.2,-32.162148049473764,15700,0.0051095556,6136.714081287384,-103.95111085176468,1.0,,0.010004374,100
,0.0064548855,0.4189424,2959517,155.01,-31.63732232451439,15800,0.0064548855,6176.64279294014,-106.90873559236526,1.0,,0.009927793,100
,0.004581388,0.4189424,2974140,146.23,-30.53438120007515,15900,0.004581388,6214.619124412537,-101.16116983413696,1.0,,0.009998125,100
,0.0066656093,0.4189424,2988559,144.19,-27.945325896143913,16000,0.0066656093,6236.739261388779,-100.01353152751922,1.0,,0.0100264205,100
,0.0053400975,0.4189424,3003263,147.04,-28.941745939850808,16100,0.0053400975,6260.188129425049,-101.54471866741777,1.0,,0.010013175,100
,0.002875338,0.4189424,3018182,149.19,-30.97066393852234,16200,0.002875338,6292.02737736702,-103.90945323556662,1.0,,0.009851818,100
,0.0027604566,0.4189424,3033699,155.17,-34.87320205569267,16300,0.0027604566,6327.955602884293,-107.70905391842126,1.0,,0.010002783,100
,0.011289881,0.4189424,3049700,160.01,-34.38083107113838,16400,0.011289881,6364.291797161102,-112.10111788094044,1.0,,0.009980155,100
,0.005307168,0.4189424,3066384,166.84,-40.331959822177886,16500,0.005307168,6393.603336811066,-116.2759161747992,1.0,,0.010005659,100
,0.0068671876,0.4189424,3082163,157.79,-35.53888856947422,16600,0.0068671876,6418.904900789261,-110.31002952158451,1.0,,0.010011986,100
,0.010374895,0.4189424,3098398,162.35,-38.7031479626894,16700,0.010374895,6447.563754796982,-113.094199000597,1.0,,0.00999481,100
,0.0036701683,0.4189424,3114825,164.27,-37.57374654173851,16800,0.0036701683,6476.153438806534,-113.48379108011723,1.0,,0.009951772,100
,0.0024223719,0.4189424,3132889,180.64,-44.552638304233554,16900,0.0024223719,6513.414848089218,-124.8376959861815,1.0,,0.009936002,100
,0.011837756,0.4189424,3149851,169.62,-41.6236196500063,17000,0.011837756,6540.30415058136,-117.56551858499647,1.0,,0.009998589,100
,0.0088641355,0.4189424,3166445,165.94,-36.53997358560562,17100,0.0088641355,6567.965589284897,-113.91239456161857,1.0,,0.010012988,100
,0.0036466205,0.4189424,3183128,166.83,-39.187115676403046,17200,0.0036466205,6595.083152770996,-114.60189598053694,1.0,,0.009998892,100
,0.0027760644,0.4189424,3200411,172.83,-43.12233012735844,17300,0.0027760644,6629.478497743607,-118.65125749453902,1.0,,0.010008057,100
,0.0020613575,0.4189424,3217683,172.72,-39.690485394597054,17400,0.0020613575,6661.069162130356,-118.56138103529811,1.0,,0.010012136,100
,0.005727832,0.4189424,3235034,173.51,-42.09743743419647,17500,0.005727832,6692.819171667099,-118.9508842267096,1.0,,0.0100175515,100
,0.0016904456,0.4189424,3252587,175.53,-41.60367388725281,17600,0.0016904456,6727.085228204727,-119.93356594845653,1.0,,0.010026372,100
,0.004312705,0.4189424,3269473,168.86,-39.186327060461046,17700,0.004312705,6753.077206373215,-116.17834633141756,1.0,,0.010018734,100
,3.0637206e-05,0.4189424,3286371,168.98,-37.97226900458336,17800,3.0637206e-05,6781.618091583252,-115.92164463460445,0.5,,0.0024900208,100
,0.0019454657,0.4189424,3304169,177.98,-45.04246771156788,17900,0.0019454657,6807.5904545784,-122.01012826055289,1.0,,0.009955713,100
,0.0071176635,0.4189424,3320421,162.52,-36.899131200909615,18000,0.0071176635,6838.521195650101,-111.08334430649876,1.0,,0.010010199,100
,0.00584593,0.4189424,3336244,158.23,-33.291187395453456,18100,0.00584593,6878.04464507103,-107.87213603556157,1.0,,0.009983586,100
,0.002713888,0.4189424,3352148,159.04,-34.533481171131136,18200,0.002713888,6908.901189804077,-108.71531692698598,1.0,,0.009967957,100
,0.0052167345,0.4189424,3369841,176.93,-44.130728157162665,18300,0.0052167345,6944.363418579102,-120.99591069430113,1.0,,0.010014491,100
,0.006848523,0.4189424,3387359,175.18,-40.24853632450104,18400,0.006848523,6972.962719202042,-119.87897343099117,1.0,,0.009982231,100
,0.0043971944,0.4189424,3404472,171.13,-40.56244764089584,18500,0.0043971944,7017.292523384094,-117.46911040499806,1.0,,0.010007615,100
,0.0028838136,0.4189424,3421636,171.64,-40.17309844791889,18600,0.0028838136,7052.206863641739,-117.7054343931377,1.0,,0.00997729,100
,0.00552077,0.4189424,3437922,162.86,-35.846161536574364,18700,0.00552077,7083.527458190918,-111.28656397163869,1.0,,0.0100001935,100
,0.00082912843,0.4189424,3453873,159.51,-34.35084380626679,18800,0.00082912843,7117.482030391693,-109.29863770857453,1.0,,0.009937997,100
,0.010400464,0.4189424,3468600,147.27,-29.705055016875267,18900,0.010400464,7145.160021543503,-101.53950646862387,1.0,,0.009999112,100
,0.0022185754,0.4189424,3483214,146.14,-31.353830157518388,19000,0.0022185754,7183.446952342987,-100.81756893396377,1.0,,0.009892275,100
,0.0031856457,0.4189424,3498365,151.51,-31.45150643646717,19100,0.0031856457,7225.032253980637,-104.26946771129965,1.0,,0.010006144,100
,0.010739578,0.4189424,3513598,152.33,-32.184765738844874,19200,0.010739578,7261.404694318771,-104.50186512127519,1.0,,0.010007176,100
,0.0040812963,0.4189424,3529310,157.12,-33.14870217323303,19300,0.0040812963,7294.847784996033,-107.93883667349816,1.0,,0.010022472,100
,0.013272639,0.4189424,3545327,160.17,-35.44486612319946,19400,0.013272639,7335.406196117401,-110.47582860782742,1.0,,0.0099972095,100
,0.001303461,0.4189424,3561156,158.29,-35.224803553819655,19500,0.001303461,7373.009057044983,-109.77613477140665,1.0,,0.010007923,100
,0.004844392,0.4189424,3577109,159.53,-34.90083840429783,19600,0.004844392,7410.146705389023,-110.57746051996946,1.0,,0.010016386,100
