optimgain,DiscEpRewMean,Step_size,EpThisIter,meankl,EpLenMean,EpRewMean,surrgain,TimeElapsed,ev_tdlam_before,entropy,TimestepsSoFar,entloss,EpisodesSoFar
0.0010372449,-416.16121564507483,1.0,100,0.00876844,500.0,-416.16121566295624,0.0010372449,11.961018323898315,,0.4189424,50000,,100
0.0005010501,-416.38080243587495,1.0,100,0.0034739666,500.0,-416.38080246955155,0.0005010501,23.681053161621094,,0.4189424,100000,,200
0.00065266265,-416.4374509447813,1.0,100,0.00817111,500.0,-416.43745090588925,0.00065266265,36.20619797706604,,0.4189424,150000,,300
0.00037185638,-416.4258923101425,1.0,100,0.0039832043,500.0,-416.4258923280239,0.00037185638,49.363415241241455,,0.4189424,200000,,400
0.0005966254,-416.4240909653902,1.0,100,0.005880981,500.0,-416.424090924561,0.0005966254,64.99531984329224,,0.4189424,250000,,500
0.0007004514,-416.41689232051374,1.0,100,0.0029582782,500.0,-416.41689232409,0.0007004514,84.46254825592041,,0.4189424,300000,,600
0.0009698651,-416.43870371341706,1.0,100,0.0046867384,500.0,-416.4387036700547,0.0009698651,108.72963976860046,,0.4189424,350000,,700
0.000543865,-416.39138818740844,1.0,100,0.008058768,500.0,-416.39138811543586,0.000543865,137.12365889549255,,0.4189424,400000,,800
0.0005923572,-416.4066555547714,1.0,100,0.0053540636,500.0,-416.4066555957496,0.0005923572,167.1707422733307,,0.4189424,450000,,900
0.0019693666,-416.4102877932787,1.0,100,0.0064015533,500.0,-416.41028779923914,0.0019693666,198.1960265636444,,0.4189424,500000,,1000
0.00094263215,-416.37991196990015,1.0,100,0.0073654503,500.0,-416.3799119670689,0.00094263215,228.66853880882263,,0.4189424,550000,,1100
0.0011039557,-416.3836900305748,1.0,100,0.0029694785,500.0,-416.3836900220811,0.0011039557,255.6806788444519,,0.4189424,600000,,1200
0.00064944185,-416.43134686291216,1.0,100,0.006347083,500.0,-416.43134693458677,0.00064944185,284.8569231033325,,0.4189424,650000,,1300
0.00042426575,-416.41393801033496,1.0,100,0.0064940844,500.0,-416.41393800020217,0.00042426575,314.6982705593109,,0.4189424,700000,,1400
0.00078703614,-416.43856535851955,1.0,100,0.0065851975,500.0,-416.43856529682876,0.00078703614,345.0699200630188,,0.4189424,750000,,1500
0.0008717468,-416.4033995938301,1.0,100,0.007705094,500.0,-416.4033995629847,0.0008717468,377.8177442550659,,0.4189424,800000,,1600
0.0012997614,-414.4077341598272,1.0,100,0.009461887,500.0,-414.40773411169647,0.0012997614,408.2337121963501,,0.4189424,850000,,1700
3.793945e-05,-416.08818256378174,1.0,100,0.009155856,500.0,-416.08818260788917,3.793945e-05,437.36792635917664,,0.4189424,900000,,1800
0.0006968204,-406.24430545330046,1.0,100,0.009969677,500.0,-406.2443054330349,0.0006968204,469.8607313632965,,0.4189424,950000,,1900
0.00070130493,-396.1960025060177,1.0,100,0.009954149,500.0,-396.19600251868366,0.00070130493,500.1916391849518,,0.4189424,1000000,,2000
0.0009143542,-404.300684812665,1.0,100,0.009983613,500.0,-404.30068477094176,0.0009143542,528.8882644176483,,0.4189424,1050000,,2100
0.0008439139,-394.3076742768288,1.0,100,0.00999171,500.0,-394.30767426773906,0.0008439139,560.2613384723663,,0.4189424,1100000,,2200
0.00079748,-386.7091205054522,1.0,100,0.009973366,500.0,-386.7091204124689,0.00079748,586.4840967655182,,0.4189424,1150000,,2300
0.0034434793,-372.0216621345282,1.0,100,0.009884113,498.58,-372.96489027127626,0.0034434793,615.918393611908,,0.4189424,1199858,,2400
0.00070472487,-378.105256819129,1.0,100,0.009910441,500.0,-378.1052567511797,0.00070472487,641.4059817790985,,0.4189424,1249858,,2500
0.00062611635,-385.2574296104908,1.0,100,0.009900527,500.0,-385.2574295914173,0.00062611635,670.2056956291199,,0.4189424,1299858,,2600
0.0011133823,-391.6836369502544,1.0,100,0.009997325,500.0,-391.6836369204521,0.0011133823,697.8974974155426,,0.4189424,1349858,,2700
0.00085357577,-382.30567839205264,1.0,100,0.010006347,500.0,-382.3056784027815,0.00085357577,720.1471672058105,,0.4189424,1399858,,2800
0.0010597402,-370.1525050663948,1.0,100,0.009960832,500.0,-370.1525050666928,0.0010597402,748.7081198692322,,0.4189424,1449858,,2900
0.0010506494,-380.1704442870617,1.0,100,0.009953448,500.0,-380.17044434323907,0.0010506494,774.9903810024261,,0.4189424,1499858,,3000
0.0006592551,-386.4237275350094,1.0,100,0.010006615,500.0,-386.42372757717965,0.0006592551,802.4572420120239,,0.4189424,1549858,,3100
0.00083569397,-373.90729621767997,1.0,100,0.00994463,498.91,-374.66772509485486,0.00083569397,826.2988936901093,,0.4189424,1599749,,3200
0.0009870887,-382.1172914683819,1.0,100,0.009977757,500.0,-382.1172914637625,0.0009870887,854.1557052135468,,0.4189424,1649749,,3300
0.00085966673,-368.71952877581117,1.0,100,0.010045971,498.42,-369.903398771584,0.00085966673,883.2581679821014,,0.4189424,1699591,,3400
0.0006373859,-355.1144231313467,1.0,100,0.009967686,497.8,-356.47585161447523,0.0006373859,911.3389294147491,,0.4189424,1749371,,3500
0.003006499,-338.049144205451,1.0,100,0.009996883,490.13,-344.9779775771499,0.003006499,935.2087843418121,,0.4189424,1798384,,3600
0.01232199,-270.01762537002566,1.0,100,0.009989781,438.95,-304.3865785868466,0.01232199,955.2979888916016,,0.4189424,1842279,,3700
0.009609825,-211.0712029004097,1.0,100,0.010008386,388.99,-268.5918193896115,0.009609825,976.3717384338379,,0.4189424,1881178,,3800
0.0069655483,-156.75372325181962,1.0,100,0.0100140795,336.1,-233.77971011936665,0.0069655483,994.4537949562073,,0.4189424,1914788,,3900
0.0062226756,-122.42623080790042,1.0,100,0.010006115,296.71,-208.0699813295901,0.0062226756,1013.3235447406769,,0.4189424,1944459,,4000
0.004227999,-103.81498566806316,1.0,100,0.010012513,268.76,-190.04963468939067,0.004227999,1031.2860028743744,,0.4189424,1971335,,4100
0.010869845,-87.75304221749306,1.0,100,0.010006466,245.61,-174.84992013767362,0.010869845,1046.9945747852325,,0.4189424,1995896,,4200
0.011139726,-73.37285075068473,1.0,100,0.010007007,224.13,-158.38803250476718,0.011139726,1061.909247636795,,0.4189424,2018309,,4300
0.0066043604,-67.75251074135303,1.0,100,0.010030386,216.51,-153.98460725009443,0.0066043604,1075.2501924037933,,0.4189424,2039960,,4400
0.009639827,-79.376319886446,1.0,100,0.010003157,234.22,-166.0414090436697,0.009639827,1091.5299229621887,,0.4189424,2063382,,4500
0.0034243213,-83.87159832417964,1.0,100,0.010018157,240.46,-172.14327252730726,0.0034243213,1106.4579062461853,,0.4189424,2087428,,4600
0.005176493,-63.78538130044937,1.0,100,0.010015164,209.1,-149.37753398284315,0.005176493,1118.1124472618103,,0.4189424,2108338,,4700
0.00279016,-54.076247512698174,1.0,100,0.009991708,195.19,-139.57088794007896,0.00279016,1130.937670469284,,0.4189424,2127857,,4800
0.007012991,-54.41722450077534,1.0,100,0.009997596,200.31,-143.52456075012685,0.007012991,1143.29376912117,,0.4189424,2147888,,4900
0.0058926903,-59.66062888741493,1.0,100,0.009980341,201.73,-145.1064993955195,0.0058926903,1156.1858723163605,,0.4189424,2168061,,5000
0.013094291,-53.48733703553677,1.0,100,0.010002803,189.21,-134.59529844880103,0.013094291,1169.1029467582703,,0.4189424,2186982,,5100
0.012581657,-53.83530327737331,1.0,100,0.010014635,192.99,-137.92732802852987,0.012581657,1183.5198945999146,,0.4189424,2206281,,5200
0.004318909,-46.1787318867445,1.0,100,0.010018361,184.88,-132.3982521265745,0.004318909,1196.6314532756805,,0.4189424,2224769,,5300
0.007050494,-49.258715748786926,1.0,100,0.010013393,184.74,-132.98658952757717,0.007050494,1208.1513109207153,,0.4189424,2243243,,5400
0.0033947998,-45.925506541132926,1.0,100,0.0098989615,180.58,-130.17164730638265,0.0033947998,1221.8492674827576,,0.4189424,2261301,,5500
0.0033767193,-38.89463449895382,1.0,100,0.01001731,160.85,-114.8558876350522,0.0033767193,1232.9467482566833,,0.4189424,2277386,,5600
0.00731935,-33.20349626421928,1.0,100,0.0100245355,149.65,-106.57353981286288,0.00731935,1245.0672907829285,,0.4189424,2292351,,5700
0.0037284303,-34.63523912906647,1.0,100,0.010000321,153.6,-110.22049336463213,0.0037284303,1255.2011291980743,,0.4189424,2307711,,5800
0.0093788635,-28.7196384036541,1.0,100,0.009965561,143.89,-102.71327483296395,0.0093788635,1265.9817502498627,,0.4189424,2322100,,5900
0.0065998854,-30.894155349731445,1.0,100,0.010011603,145.91,-103.64496216639877,0.0065998854,1277.3285946846008,,0.4189424,2336691,,6000
0.0031738488,-29.453476618528367,1.0,100,0.009908534,136.3,-96.54437688753009,0.0031738488,1286.7532966136932,,0.4189424,2350321,,6100
0.0073845666,-32.16910645127297,1.0,100,0.010016102,152.44,-108.82760118588806,0.0073845666,1298.8783774375916,,0.4189424,2365565,,6200
0.012914751,-31.858925785422326,1.0,100,0.009996989,147.04,-105.46704591110348,0.012914751,1311.6785480976105,,0.4189424,2380269,,6300
0.0018751996,-32.174736875295636,1.0,100,0.009983572,148.49,-105.9892964437604,0.0018751996,1324.6489524841309,,0.4189424,2395118,,6400
0.012909929,-32.1823923176527,1.0,100,0.009985386,150.27,-107.54131524682045,0.012909929,1337.2645041942596,,0.4189424,2410145,,6500
0.005120072,-32.740040437579154,1.0,100,0.009897877,150.49,-107.65377370789648,0.005120072,1349.160344362259,,0.4189424,2425194,,6600
0.0025225617,-29.270648469924925,1.0,100,0.010003851,143.31,-102.1353701992333,0.0025225617,1361.8326094150543,,0.4189424,2439525,,6700
0.0020907489,-29.7079666441679,1.0,100,0.0098657785,145.81,-104.30000555813312,0.0020907489,1374.6930677890778,,0.4189424,2454106,,6800
0.0046564257,-36.95202690124512,1.0,100,0.010029037,159.22,-113.7604859110713,0.0046564257,1387.8228497505188,,0.4189424,2470028,,6900
0.0062508006,-32.029035974740985,1.0,100,0.010018436,150.25,-106.66017219483852,0.0062508006,1400.3123919963837,,0.4189424,2485053,,7000
0.0015346942,-30.685961918234824,1.0,100,0.0099741835,145.43,-103.21856883823871,0.0015346942,1412.1768441200256,,0.4189424,2499596,,7100
0.0110520115,-34.76844644784927,1.0,100,0.0100118285,156.96,-111.89893376410008,0.0110520115,1424.2202861309052,,0.4189424,2515292,,7200
0.0050295056,-33.278962998986245,1.0,100,0.009963039,154.03,-109.89298006758094,0.0050295056,1435.662044763565,,0.4189424,2530695,,7300
0.0026187447,-36.06861198723316,1.0,100,0.009978638,158.92,-113.38723034575581,0.0026187447,1447.7731366157532,,0.4189424,2546587,,7400
0.0035017687,-34.70958342552185,1.0,100,0.009977076,157.5,-112.16118641287089,0.0035017687,1459.3211381435394,,0.4189424,2562337,,7500
0.0024216846,-35.325538702607155,1.0,100,0.00990556,155.16,-110.05114817336202,0.0024216846,1472.6193811893463,,0.4189424,2577853,,7600
0.0034781995,-46.232230820059776,1.0,100,0.010003632,175.66,-126.28776504099369,0.0034781995,1486.8854823112488,,0.4189424,2595419,,7700
0.008222393,-45.544517062306404,1.0,100,0.009978199,177.17,-127.62921782642603,0.008222393,1497.5131578445435,,0.4189424,2613136,,7800
0.0011411841,-45.90068458557129,1.0,100,0.0099778995,179.0,-127.75112679168582,0.0011411841,1509.3594493865967,,0.4189424,2631036,,7900
0.0046916846,-47.226258493065835,1.0,100,0.0100144055,179.59,-128.8510884127021,0.0046916846,1522.9256613254547,,0.4189424,2648995,,8000
0.0044005434,-42.25959842801094,1.0,100,0.009948961,175.54,-125.08006879329682,0.0044005434,1536.7776052951813,,0.4189424,2666549,,8100
0.0039179227,-37.234692858457564,1.0,100,0.0100198435,162.8,-115.51772351264954,0.0039179227,1548.9734508991241,,0.4189424,2682829,,8200
0.0015746866,-38.97293489396572,1.0,100,0.010027416,163.01,-116.03886690825225,0.0015746866,1560.5892572402954,,0.4189424,2699130,,8300
0.0036657264,-38.64400421559811,1.0,100,0.0100233285,161.45,-115.21025372326375,0.0036657264,1572.3334448337555,,0.4189424,2715275,,8400
0.0013431836,-37.459770599007605,1.0,100,0.009947732,158.1,-112.59109003171325,0.0013431836,1584.1753313541412,,0.4189424,2731085,,8500
0.0051491545,-30.236962477564813,1.0,100,0.010027826,146.64,-104.13646112903953,0.0051491545,1597.528553724289,,0.4189424,2745749,,8600
0.004109624,-31.81011361896992,1.0,100,0.009945951,149.96,-106.47503275319934,0.004109624,1610.896556377411,,0.4189424,2760745,,8700
0.0048758006,-25.219176480770113,1.0,100,0.009957716,135.2,-95.82506357565522,0.0048758006,1623.74573969841,,0.4189424,2774265,,8800
0.0033221655,-30.602247406840323,1.0,100,0.009961615,145.81,-103.64166840016841,0.0033221655,1637.093539237976,,0.4189424,2788846,,8900
0.005747429,-30.02927286207676,1.0,100,0.01001214,139.24,-98.88746825486422,0.005747429,1649.0681681632996,,0.4189424,2802770,,9000
