EpLenMean,surrgain,EpRewMean,entloss,TimestepsSoFar,entropy,optimgain,meankl,DiscEpRewMean,EpisodesSoFar,EpThisIter,Step_size,TimeElapsed,ev_tdlam_before
141.59,0.00883672,-101.09954962775112,,2395302,0.4189424,0.00883672,0.009993683,-28.190806885957716,7900,100,1.0,3603.779377937317,
144.52,0.0023161087,-103.1569319574535,,2409754,0.4189424,0.0023161087,0.009977997,-29.786234175562857,8000,100,1.0,3635.3307559490204,
130.77,0.007696067,-92.66876401662826,,2422831,0.4189424,0.007696067,0.010000004,-24.611296873688698,8100,100,1.0,3663.7013614177704,
130.87,0.0024274902,-93.4895653899014,,2435918,0.4189424,0.0024274902,0.010010721,-25.463264147639276,8200,100,1.0,3698.5938143730164,
127.88,0.003012704,-90.0546428771317,,2448706,0.4189424,0.003012704,0.009856283,-24.852437611222268,8300,100,1.0,3728.563647508621,
121.15,0.003714763,-85.34102374061942,,2460821,0.4189424,0.003714763,0.010013914,-20.07459759891033,8400,100,1.0,3760.175426721573,
124.4,0.005201112,-88.17293012604118,,2473261,0.4189424,0.005201112,0.010017736,-21.520186613798142,8500,100,1.0,3789.975415945053,
123.12,0.0046675527,-87.07275783032179,,2485573,0.4189424,0.0046675527,0.010014835,-21.829929965138437,8600,100,1.0,3816.936534643173,
120.48,0.0023444407,-85.08257944598795,,2497621,0.4189424,0.0023444407,0.009810082,-20.65888192951679,8700,100,1.0,3847.782710790634,
129.31,0.0011683404,-91.59350258603692,,2510552,0.4189424,0.0011683404,0.010027154,-23.82519538283348,8800,100,1.0,3874.4378328323364,
130.52,0.0011155725,-92.13037109166383,,2523604,0.4189424,0.0011155725,0.009929592,-25.392417638897896,8900,100,1.0,3907.4798216819763,
132.34,0.0102042155,-94.15180843651295,,2536838,0.4189424,0.0102042155,0.010015681,-25.24878410458565,9000,100,1.0,3938.5715746879578,
128.45,0.008410904,-90.34623475402594,,2549683,0.4189424,0.008410904,0.010023949,-22.690870137810705,9100,100,1.0,3977.3002631664276,
122.28,0.011501513,-86.23998304188251,,2561911,0.4189424,0.011501513,0.009997301,-22.07526740372181,9200,100,1.0,4006.7734575271606,
133.27,0.0022107312,-94.14053877040743,,2575238,0.4189424,0.0022107312,0.0099891685,-24.905117077827455,9300,100,1.0,4032.2667372226715,
131.7,0.0017906843,-92.86135984331369,,2588408,0.4189424,0.0017906843,0.009918878,-25.092613294124604,9400,100,1.0,4060.8897881507874,
134.37,0.0042408584,-94.64684547275304,,2601845,0.4189424,0.0042408584,0.0099432,-23.59662676692009,9500,100,1.0,4093.8474237918854,
141.86,0.0052660606,-100.48865363925695,,2616031,0.4189424,0.0052660606,0.0100285355,-30.063548471331597,9600,100,1.0,4126.4761917591095,
149.72,0.00392618,-106.49762611940503,,2631003,0.4189424,0.00392618,0.010018731,-32.40210984110832,9700,100,1.0,4173.599143743515,
147.38,0.00717574,-104.54086176812649,,2645741,0.4189424,0.00717574,0.010004332,-31.91045432627201,9800,100,1.0,4203.778342485428,
145.15,0.0017292273,-101.83805207267403,,2660256,0.4189424,0.0017292273,0.009880463,-28.38801875770092,9900,100,1.0,4231.849488019943,
162.5,0.0065011815,-114.42446715071797,,2676506,0.4189424,0.0065011815,0.010005488,-40.031998860836026,10000,100,1.0,4258.72548532486,
166.87,0.002153645,-116.87109473869205,,2693193,0.4189424,0.002153645,0.0100239795,-38.0827357929945,10100,100,1.0,4295.169699907303,
163.74,0.005635459,-115.54588862597943,,2709567,0.4189424,0.005635459,0.010016233,-35.93732916533947,10200,100,1.0,4330.3815286159515,
163.71,0.0041985423,-115.77419563278556,,2725938,0.4189424,0.0041985423,0.009925802,-38.10178983211517,10300,100,1.0,4367.240215063095,
151.82,0.0010067371,-107.00965630978345,,2741120,0.4189424,0.0010067371,0.010002145,-31.638658685684206,10400,100,1.0,4398.992137670517,
143.07,0.002595319,-100.90172875821591,,2755427,0.4189424,0.002595319,0.010006239,-29.97955519616604,10500,100,1.0,4427.687262773514,
140.64,0.003038423,-98.2839276792109,,2769491,0.4189424,0.003038423,0.009943736,-28.642775282263756,10600,100,1.0,4455.705301761627,
135.77,0.004566929,-95.15823541328311,,2783068,0.4189424,0.004566929,0.010013022,-27.281341166496276,10700,100,1.0,4486.982355117798,
142.8,0.003305354,-100.10583584174513,,2797348,0.4189424,0.003305354,0.01000789,-29.375846474170686,10800,100,1.0,4517.975813150406,
141.49,0.0020264369,-100.30067725718021,,2811497,0.4189424,0.0020264369,0.009851402,-30.042185454368592,10900,100,1.0,4552.729195594788,
126.41,0.0030119116,-88.60339728042483,,2824138,0.4189424,0.0030119116,0.009807056,-22.06352419257164,11000,100,1.0,4585.750489234924,
123.42,0.0070322924,-86.69165074378252,,2836480,0.4189424,0.0070322924,0.010014955,-20.496411761641504,11100,100,1.0,4611.794107437134,
120.05,0.0023013842,-83.37706542804837,,2848485,0.4189424,0.0023013842,0.0100336885,-20.992671897411345,11200,100,1.0,4641.295875072479,
126.59,0.01258634,-88.77750251203776,,2861144,0.4189424,0.01258634,0.0100142155,-22.402460585832596,11300,100,1.0,4667.2708258628845,
128.07,0.0055652442,-90.26918519809843,,2873951,0.4189424,0.0055652442,0.00993013,-23.309846178889273,11400,100,1.0,4697.82754278183,
123.95,0.009356885,-87.41824956431985,,2886346,0.4189424,0.009356885,0.010002379,-20.7512466776371,11500,100,1.0,4724.366989850998,
126.79,0.008268784,-88.78011931940914,,2899025,0.4189424,0.008268784,0.00995082,-22.873771317601204,11600,100,1.0,4750.35698390007,
127.59,0.007113668,-89.9419026210904,,2911784,0.4189424,0.007113668,0.010020219,-22.84336046874523,11700,100,1.0,4775.623075008392,
131.43,0.001189779,-92.49250676244498,,2924927,0.4189424,0.001189779,0.009909826,-25.124318996071814,11800,100,1.0,4808.564492702484,
133.78,0.0019368896,-94.28166179299355,,2938305,0.4189424,0.0019368896,0.009937434,-24.97540185689926,11900,100,1.0,4838.180636644363,
130.57,0.0028266907,-91.56425171479583,,2951362,0.4189424,0.0028266907,0.010023081,-24.917513370513916,12000,100,1.0,4865.889442443848,
131.62,0.0013647546,-92.39239383295178,,2964524,0.4189424,0.0013647546,0.010012171,-25.054585223793982,12100,100,1.0,4902.198126554489,
127.44,0.0024908788,-88.91714758396148,,2977268,0.4189424,0.0024908788,0.010012028,-21.886842281222343,12200,100,1.0,4925.886270284653,
130.94,0.011368065,-92.28898250550031,,2990362,0.4189424,0.011368065,0.010011385,-25.042122626900674,12300,100,1.0,4963.037555932999,
126.18,0.0035748524,-88.74297478988767,,3002980,0.4189424,0.0035748524,0.009948201,-21.909786862134933,12400,100,1.0,4991.51709485054,
125.85,0.0019670276,-89.0243300396204,,3015565,0.4189424,0.0019670276,0.009874511,-21.988283509016036,12500,100,1.0,5019.420118808746,
135.15,0.008036254,-95.22961354508996,,3029080,0.4189424,0.008036254,0.010018727,-26.866448326706887,12600,100,1.0,5054.011779546738,
131.75,0.010820124,-92.48774790480734,,3042255,0.4189424,0.010820124,0.009997507,-26.552630751729012,12700,100,1.0,5083.984128236771,
129.63,0.0033203834,-91.3930333507061,,3055218,0.4189424,0.0033203834,0.009977519,-24.323839566111566,12800,100,1.0,5112.6266486644745,
128.69,0.005158638,-90.43399670362473,,3068087,0.4189424,0.005158638,0.009859788,-24.149673392772673,12900,100,1.0,5140.259838104248,
137.7,0.008957901,-97.68968579381705,,3081857,0.4189424,0.008957901,0.009994958,-27.027942720651627,13000,100,1.0,5170.96450138092,
135.06,0.007928767,-95.45885301679373,,3095363,0.4189424,0.007928767,0.009933039,-25.970621398091318,13100,100,1.0,5205.508260726929,
143.21,0.00066604064,-100.61145962372422,,3109684,0.4189424,0.00066604064,0.010038134,-28.327893600463867,13200,100,1.0,5241.006627559662,
151.85,0.004527975,-107.93253979042173,,3124869,0.4189424,0.004527975,0.0099302,-33.290840982198716,13300,100,1.0,5271.6094291210175,
136.99,0.0013700553,-96.50674858182668,,3138568,0.4189424,0.0013700553,0.010012546,-27.169309340119362,13400,100,1.0,5297.873671770096,
132.61,0.0031654271,-93.69372711285949,,3151829,0.4189424,0.0031654271,0.010021415,-25.69613726198673,13500,100,1.0,5322.149500131607,
136.59,0.0028656044,-96.44099541082979,,3165488,0.4189424,0.0028656044,0.009959623,-26.72240801513195,13600,100,1.0,5350.388674736023,
129.25,0.0036052612,-91.01021233916282,,3178413,0.4189424,0.0036052612,0.009936615,-22.60787281870842,13700,100,1.0,5374.078408241272,
125.69,0.004849034,-88.72952867105603,,3190982,0.4189424,0.004849034,0.009982042,-22.40574072957039,13800,100,1.0,5402.885061502457,
130.92,0.006751283,-92.91081222087145,,3204074,0.4189424,0.006751283,0.009930074,-25.799311282634736,13900,100,1.0,5438.87780880928,
131.52,0.0016898785,-92.09347506061196,,3217226,0.4189424,0.0016898785,0.009911298,-24.30475812911987,14000,100,1.0,5463.809049129486,
136.98,0.002940675,-96.9329417271912,,3230924,0.4189424,0.002940675,0.010022766,-28.141810457706452,14100,100,1.0,5489.1165244579315,
133.27,0.004877402,-93.18041403189301,,3244251,0.4189424,0.004877402,0.010021869,-24.41130569577217,14200,100,1.0,5516.510906934738,
131.18,0.006944779,-91.4119570478797,,3257369,0.4189424,0.006944779,0.010021331,-25.178433055877687,14300,100,1.0,5538.458225011826,
132.17,0.003396792,-92.23465577706695,,3270586,0.4189424,0.003396792,0.010023921,-25.480694631934167,14400,100,1.0,5574.397377252579,
132.87,0.0025094708,-92.89020232900977,,3283873,0.4189424,0.0025094708,0.01000579,-25.06626281440258,14500,100,1.0,5600.290730714798,
129.38,0.0066247326,-90.74224705085159,,3296811,0.4189424,0.0066247326,0.010002235,-24.611394453644753,14600,100,1.0,5624.164126873016,
131.61,0.0049612573,-92.58469543784857,,3309972,0.4189424,0.0049612573,0.010006221,-23.622785310149194,14700,100,1.0,5652.5144193172455,
132.4,0.009227538,-93.25499438866973,,3323212,0.4189424,0.009227538,0.010022582,-24.725828543901443,14800,100,1.0,5683.106852531433,
136.21,0.0032225773,-95.9272188153863,,3336833,0.4189424,0.0032225773,0.00997484,-27.05635936975479,14900,100,1.0,5710.206952095032,
138.55,0.0022711535,-97.34093850210309,,3350688,0.4189424,0.0022711535,0.009982456,-25.82341122686863,15000,100,1.0,5744.134471654892,
132.93,0.009389612,-93.63860865265131,,3363981,0.4189424,0.009389612,0.010020597,-24.13613317370415,15100,100,1.0,5775.511952877045,
129.06,0.0031882129,-90.84671407699585,,3376887,0.4189424,0.0031882129,0.009915201,-25.191181347966193,15200,100,1.0,5800.964868783951,
128.42,0.010182457,-90.08977964535356,,3389729,0.4189424,0.010182457,0.009984566,-23.384076673984527,15300,100,1.0,5824.372109413147,
122.29,0.009854157,-85.88244701132179,,3401958,0.4189424,0.009854157,0.009988787,-20.263953965902328,15400,100,1.0,5846.545836925507,
125.29,0.0070237853,-87.48182938188314,,3414487,0.4189424,0.0070237853,0.01002753,-21.85377568781376,15500,100,1.0,5876.649635791779,
125.76,0.009667637,-88.41223949044942,,3427063,0.4189424,0.009667637,0.010036713,-23.352450351119042,15600,100,1.0,5898.293454170227,
120.61,0.0027477888,-84.45838842943311,,3439124,0.4189424,0.0027477888,0.010014706,-21.678895327448846,15700,100,1.0,5918.646000862122,
124.65,0.002162462,-87.75944198518991,,3451589,0.4189424,0.002162462,0.009889572,-21.702701759338378,15800,100,1.0,5944.566329240799,
128.89,0.0025120226,-91.08185269758106,,3464478,0.4189424,0.0025120226,0.009960532,-25.75178215622902,15900,100,1.0,5973.513548612595,
129.67,0.0021599084,-91.41500390022993,,3477445,0.4189424,0.0021599084,0.010033064,-24.875241070985794,16000,100,1.0,6006.28497004509,
137.99,0.0054839845,-97.36398833498359,,3491244,0.4189424,0.0054839845,0.009998717,-27.681609949469568,16100,100,1.0,6030.889753818512,
136.97,0.005145144,-96.85035487264395,,3504941,0.4189424,0.005145144,0.010006297,-27.580076014995576,16200,100,1.0,6049.545176267624,
131.82,0.006345559,-92.73402610421181,,3518123,0.4189424,0.006345559,0.009822726,-24.64635470509529,16300,100,1.0,6073.999758243561,
141.03,0.0038952355,-99.04222160160542,,3532226,0.4189424,0.0038952355,0.009862335,-28.68379035115242,16400,100,1.0,6106.082802772522,
153.1,0.0024296546,-108.58246001154184,,3547536,0.4189424,0.0024296546,0.010046012,-31.622480005025864,16500,100,1.0,6144.183030843735,
138.88,0.0047071977,-97.79199508294464,,3561424,0.4189424,0.0047071977,0.010021079,-29.245442948937416,16600,100,1.0,6171.415637254715,
141.48,0.002876421,-99.45174393907189,,3575572,0.4189424,0.002876421,0.010020263,-28.465460965037344,16700,100,1.0,6194.925195217133,
135.43,0.0052324207,-94.39168035015464,,3589115,0.4189424,0.0052324207,0.0099781,-26.173278361558914,16800,100,1.0,6215.284980535507,
139.92,0.006033447,-97.55369508951902,,3603107,0.4189424,0.006033447,0.0099626845,-26.233964658379556,16900,100,1.0,6247.199223518372,
139.74,0.0065755895,-98.01667346447707,,3617081,0.4189424,0.0065755895,0.009995155,-27.615755711197853,17000,100,1.0,6283.601873874664,
139.93,0.0029355395,-98.21630474984646,,3631074,0.4189424,0.0029355395,0.009951558,-26.3389367210865,17100,100,1.0,6312.054940700531,
126.21,0.0027163061,-88.25146102443337,,3643695,0.4189424,0.0027163061,0.010012049,-23.010755102038384,17200,100,1.0,6336.7435002326965,
132.38,0.004478594,-92.44722729876638,,3656933,0.4189424,0.004478594,0.009994877,-24.089928750395774,17300,100,1.0,6361.320393562317,
123.7,0.0045137303,-86.31885902345181,,3669303,0.4189424,0.0045137303,0.010021018,-20.92387780189514,17400,100,1.0,6385.4184238910675,
127.8,0.0070941034,-88.83968622595071,,3682083,0.4189424,0.0070941034,0.010014212,-22.18047906279564,17500,100,1.0,6409.770804405212,
131.1,0.00923766,-91.87287915855646,,3695193,0.4189424,0.00923766,0.009995434,-24.167499362826348,17600,100,1.0,6436.105904817581,
120.33,0.011793855,-84.35133286878467,,3707226,0.4189424,0.011793855,0.0099984,-19.489069256186486,17700,100,1.0,6465.542802095413,
129.04,0.0016066779,-90.40544666677714,,3720130,0.4189424,0.0016066779,0.009912276,-22.914999616742133,17800,100,1.0,6482.243409872055,
125.61,0.004510115,-87.8508491538465,,3732691,0.4189424,0.004510115,0.010006229,-22.616740758419038,17900,100,1.0,6505.766409873962,
118.82,0.0046206634,-82.88653006240726,,3744573,0.4189424,0.0046206634,0.009974622,-20.551474429368973,18000,100,1.0,6528.534598350525,
122.02,0.006392287,-85.06393519774079,,3756775,0.4189424,0.006392287,0.009940831,-21.63223388850689,18100,100,1.0,6556.882236242294,
125.7,0.00769603,-87.55771266251803,,3769345,0.4189424,0.00769603,0.009941807,-23.125428961515425,18200,100,1.0,6586.336575269699,
133.98,0.011509323,-93.24837892383337,,3782743,0.4189424,0.011509323,0.01001622,-23.86135411441326,18300,100,1.0,6613.3669238090515,
132.18,0.0032117737,-92.41419760838151,,3795961,0.4189424,0.0032117737,0.010009196,-24.398675901889803,18400,100,1.0,6643.729448318481,
133.79,0.004327911,-93.02967138394713,,3809340,0.4189424,0.004327911,0.01002654,-25.659491126537322,18500,100,1.0,6666.343594551086,
135.63,0.0056840377,-94.21049460828304,,3822903,0.4189424,0.0056840377,0.009976885,-25.170019258856772,18600,100,1.0,6693.61513543129,
131.66,0.0039314562,-92.09117921456695,,3836069,0.4189424,0.0039314562,0.010016023,-24.73630773961544,18700,100,1.0,6716.128792285919,
128.59,0.0070616393,-89.28088926032186,,3848928,0.4189424,0.0070616393,0.009956895,-23.221577757596968,18800,100,1.0,6740.752404928207,
128.06,0.0020061743,-89.63739573195576,,3861734,0.4189424,0.0020061743,0.010016828,-24.106884375810623,18900,100,1.0,6763.131217718124,
131.4,0.013779937,-91.56378070041538,,3874874,0.4189424,0.013779937,0.010009326,-22.969612480998038,19000,100,1.0,6800.849810838699,
129.98,0.0024650146,-90.81862748667598,,3887872,0.4189424,0.0024650146,0.009827834,-22.539184625148774,19100,100,1.0,6831.658138513565,
134.05,0.0035911743,-93.7517809343338,,3901277,0.4189424,0.0035911743,0.010019534,-24.568508217930795,19200,100,1.0,6854.531851053238,
143.92,0.0052549825,-101.26430196121335,,3915669,0.4189424,0.0052549825,0.01002134,-28.73814948499203,19300,100,1.0,6877.4523339271545,
132.41,0.0047421637,-92.28717742726207,,3928910,0.4189424,0.0047421637,0.009948444,-24.055406609177588,19400,100,1.0,6904.060921430588,
140.3,0.0022268908,-97.60925960168242,,3942940,0.4189424,0.0022268908,0.009915996,-26.92819077372551,19500,100,1.0,6938.022710323334,
156.76,0.00756921,-110.00992271021009,,3958616,0.4189424,0.00756921,0.010015474,-33.499057183265684,19600,100,1.0,6974.8007073402405,
