MaxVanillaIw,VarVanillaIw,AvgEpLen,AvgVanillaIw,renyi2,MinVanillaIw,VanillaAvgRet,Bound,MinNormIw,AvgDiscRet,delta,SamplesThisIter,VarJ,IterType,ESSClassic,J,VarNormIw,ESSRenyi,MaxNormIw,EpsThisIter,AvgRet,AvgNormIw,VarRet,BatchSize,VarDiscRet
1364.37,1284.53,373.134328358,7.98005,nan,,-295.445607142,-160.697,,-295.445607142,0.5,50000,1377.73,1,6.88875908755,-21685.8,3.4672e-08,nan,0.0070884,134,-295.445607142,4.14594e-05,19780.2440113,100,19780.2440113
7.20582e+17,2.46447e+32,427.35042735,3.42528e+14,nan,,-329.259960961,-178.545,,-329.259960961,0.5,50000,1770.7,1,9.99999055978,-25049.6,4.73602e-06,nan,0.0998916,117,-329.259960961,4.74834e-05,14173.1220095,100,14173.1220095
42.4712,35.6536,279.329608939,2.91305,nan,,-211.951962833,-110.54,,-211.951962833,0.5,50000,1289.62,1,3.99140437159,-15494.8,4.04722e-09,nan,0.000452502,179,-211.951962833,3.10366e-05,25368.2390543,100,25368.2390543
141.66,28.088,267.379679144,2.81077,nan,,-202.912520169,-108.748,,-202.912520169,0.5,50000,1124.79,1,2.97509421851,-15187.6,3.13793e-09,nan,0.0014973,187,-202.912520169,2.97089e-05,25580.4849895,100,25580.4849895
78.0574,46.6809,282.485875706,3.2903,nan,,-220.659494206,-115.948,,-220.659494206,0.5,50000,1202.03,1,3.26683792707,-15821.2,4.24792e-09,nan,0.000744617,177,-220.659494206,3.13873e-05,26583.1550052,100,26583.1550052
185.868,379.472,349.65034965,6.64875,nan,,-273.048301753,-138.802,,-273.048301753,0.5,50000,1335.93,1,2.41569023395,-16904.2,1.29563e-08,nan,0.00108607,143,-273.048301753,3.885e-05,22715.8017773,100,22715.8017773
284.042,235.384,285.714285714,5.36735,nan,,-216.961865891,-122.939,,-216.961865891,0.5,50000,1311.24,1,2.89124697791,-16905.1,8.23447e-09,nan,0.00168001,175,-216.961865891,3.1746e-05,19752.0934408,100,19752.0934408
53.2062,31.8839,295.857988166,2.66671,nan,,-229.310514437,-129.112,,-229.310514437,0.5,50000,1173.03,1,4.96894089216,-18687.9,4.8451e-09,nan,0.000655885,169,-229.310514437,3.28731e-05,23421.1163369,100,23421.1163369
86.0949,49.4996,282.485875706,3.55192,nan,,-220.419843965,-116.137,,-220.419843965,0.5,50000,1088.11,1,4.78761675804,-15825.6,3.86531e-09,nan,0.000760797,177,-220.419843965,3.13873e-05,26169.4145328,100,26169.4145328
21.7505,15.4256,232.558139535,2.23752,nan,,-168.725586346,-116.658,,-168.725586346,0.5,50000,992.913,1,2.91207153285,-17028.6,2.05725e-09,nan,0.000251184,215,-168.725586346,2.58398e-05,16508.8806572,100,16508.8806572
38.5334,6.64227,232.558139535,1.60778,nan,,-169.293168384,-112.07,,-169.293168384,0.5,50000,978.329,1,3.45104719032,-16509.6,1.7157e-09,nan,0.000619299,215,-169.293168384,2.58398e-05,17647.1051272,100,17647.1051272
52.6806,7.69135,200.803212851,1.65472,nan,,-148.767856118,-93.8101,,-148.767856118,0.5,50000,1081.67,1,3.14848826792,-13710.4,1.39833e-09,nan,0.000710319,249,-148.767856118,2.23115e-05,18344.1934978,100,18344.1934978
13.9792,5.30384,190.114068441,1.65457,nan,,-137.96520919,-94.4752,,-137.96520919,0.5,50000,836.569,1,4.59153741598,-13482.6,8.64494e-10,nan,0.000178471,263,-137.96520919,2.11238e-05,16372.5667904,100,16372.5667904
25.7467,9.64975,224.215246637,1.98431,nan,,-162.286595248,-95.4628,,-162.286595248,0.5,50000,1097.08,1,5.12967703029,-13933.4,1.52104e-09,nan,0.000323247,223,-162.286595248,2.49128e-05,19825.5861396,100,19825.5861396
16.5199,2.48316,170.648464164,1.32326,nan,,-124.584195153,-93.1553,,-124.584195153,0.5,50000,785.704,1,5.20747271414,-13718.6,5.09842e-10,nan,0.000236713,293,-124.584195153,1.89609e-05,14464.970405,100,14464.970405
20.908,5.10671,199.203187251,1.67067,nan,,-147.685500916,-94.0953,,-147.685500916,0.5,50000,1028.11,1,5.35147824219,-14214.6,8.96334e-10,nan,0.000276998,251,-147.685500916,2.21337e-05,19330.3521685,100,19330.3521685
55.1766,11.2729,234.741784038,2.1109,nan,,-170.222075101,-99.1355,,-170.222075101,0.5,50000,1065.5,1,3.06551490381,-14667.1,1.72106e-09,nan,0.000681765,213,-170.222075101,2.60824e-05,20607.7404,100,20607.7404
16.2517,1.8446,175.438596491,1.23473,nan,,-131.399690924,-91.2771,,-131.399690924,0.5,50000,885.599,1,5.4522623102,-13851.0,4.5975e-10,nan,0.000256571,285,-131.399690924,1.94932e-05,17682.6071214,100,17682.6071214
18.359,8.3556,206.611570248,1.87662,nan,,-148.927710696,-91.4579,,-148.927710696,0.5,50000,999.087,1,3.70047874369,-13468.7,1.2504e-09,nan,0.000224586,242,-148.927710696,2.29568e-05,18325.9168425,100,18325.9168425
7.53002,0.745097,127.226463104,1.03657,nan,2.18791e-22,-89.5389909713,-83.5393,2.98376e-27,-89.5389909713,0.5,50000,510.493,1,4.11489459299,-12116.7,1.38574e-10,nan,0.000102691,393,-89.5389909713,1.41363e-05,6381.68417649,100,6381.68417649
8.25557,0.64686,117.647058824,1.08075,nan,1.31566e-26,-84.5121353857,-81.1502,1.59132e-31,-84.5121353857,0.5,50000,487.79,1,4.46150824121,-11854.0,9.46322e-11,nan,9.98531e-05,425,-84.5121353857,1.30719e-05,6375.19300892,100,6375.19300892
6.53739,0.611595,114.678899083,1.0517,nan,6.93162e-13,-79.0553571201,-78.3775,8.39819e-18,-79.0553571201,0.5,50000,395.8,1,4.96474502469,-11496.8,8.97771e-11,nan,7.92055e-05,436,-79.0553571201,1.27421e-05,4314.44666756,100,4314.44666756
7.0034,0.641083,109.170305677,1.06669,nan,2.48268e-11,-76.0095274965,-77.1274,2.82322e-16,-76.0095274965,0.5,50000,454.538,1,4.97097732576,-10988.7,8.29017e-11,nan,7.96404e-05,458,-76.0095274965,1.213e-05,3859.72968339,100,3859.72968339
6.09972,0.426794,102.249488753,1.03382,nan,2.40091e-08,-71.294496776,-76.8287,2.63844e-13,-71.294496776,0.5,50000,376.409,1,4.23797677038,-10920.1,5.15421e-11,nan,6.70319e-05,489,-71.294496776,1.13611e-05,2875.0550514,100,2875.0550514
7.06118,0.332672,97.2762645914,1.05754,39.2788,0.000198268,-66.3941622817,-74.8656,2.02638e-09,-66.3941622817,0.5,50000,327.638,1,5.31776554595,-10611.4,3.47498e-11,8.7386648257e-16,7.21682e-05,514,-66.3941622817,1.08085e-05,1861.82140342,100,1861.82140342
4.75649,0.388968,103.734439834,1.04509,nan,1.21601e-09,-72.0581686295,-77.1885,1.34112e-14,-72.0581686295,0.5,50000,388.953,1,4.26841492444,-11083.5,4.73119e-11,nan,5.24583e-05,482,-72.0581686295,1.1526e-05,3022.28330722,100,3022.28330722
4.71515,0.371104,102.669404517,1.0345,nan,1.52199e-13,-71.7365756557,-77.2238,1.67834e-18,-71.7365756557,0.5,50000,338.151,1,5.2737934606,-11074.6,4.51262e-11,nan,5.19951e-05,487,-71.7365756557,1.14077e-05,2944.10045343,100,2944.10045343
6.22297,0.372812,99.6015936255,1.0229,nan,5.23708e-07,-69.3903397649,-75.9424,5.66605e-12,-69.3903397649,0.5,50000,437.25,1,3.90547067579,-10863.5,4.36386e-11,nan,6.73269e-05,502,-69.3903397649,1.10668e-05,2751.35747518,100,2751.35747518
4.14428,0.242469,97.0873786408,1.00635,40.4393,1.33172e-07,-66.2294404809,-74.0833,1.42753e-12,-66.2294404809,0.5,50000,238.92,1,3.84572906101,-10772.9,2.78612e-11,2.73797804419e-16,4.44243e-05,515,-66.2294404809,1.07875e-05,1814.98746174,100,1814.98746174
133.932,6.86738,86.3557858377,1.39452,nan,3.56952e-37,-59.0272508739,-55.4493,2.45648e-42,-59.0272508739,0.5,50000,287.695,1,4.93333624299,-9592.43,3.25118e-10,nan,0.000921532,579,-59.0272508739,9.59509e-06,80.9739443081,100,80.9739443081
6.51137,0.145078,87.7192982456,1.01532,40.3381,0.016258,-59.6532800118,-71.1118,1.5607e-07,-59.6532800118,0.5,50000,187.02,1,4.44679167858,-10366.4,1.33691e-11,3.02962515319e-16,6.25061e-05,570,-59.6532800118,9.74659e-06,226.032573367,100,226.032573367
5.29024,0.11486,88.9679715302,1.00422,40.5303,0.0173729,-61.0960473387,-74.9111,1.71015e-07,-61.0960473387,0.5,50000,197.807,1,4.38473977223,-10553.5,1.11298e-11,2.49990920397e-16,5.20758e-05,562,-61.0960473387,9.88533e-06,359.207986369,100,359.207986369
24.5714,5.0543,89.4454382826,1.43509,nan,,-61.1371973855,-57.5646,,-61.1371973855,0.5,50000,164.854,1,4.33401232086,-9933.69,2.42401e-10,nan,0.000170164,559,-61.1371973855,9.93838e-06,120.437787479,100,120.437787479
98.3574,28.3606,86.9565217391,1.92766,nan,,-59.7419472337,-55.0826,,-59.7419472337,0.5,50000,202.238,1,3.79296715094,-9453.87,7.12479e-10,nan,0.000492987,575,-59.7419472337,9.66183e-06,88.8333519564,100,88.8333519564
3.20676,0.11522,87.1080139373,1.00542,41.0767,0.0165804,-59.6537336596,-73.8918,1.59612e-07,-59.6537336596,0.5,50000,188.866,1,4.04949318508,-10345.1,1.06774e-11,1.44751002141e-16,3.08699e-05,574,-59.6537336596,9.67867e-06,304.116362342,100,304.116362342
282984.0,8.00643e+06,83.7520938023,54.3365,nan,,-57.5851915075,-52.9519,,-57.5851915075,0.5,50000,309.132,1,10.892606366,-7815.19,2.34834e-07,nan,0.0484645,597,-57.5851915075,9.30579e-06,66.4347604431,100,66.4347604431
2.5053e+09,6.0857e+14,86.5051903114,278908.0,nan,,-58.8713375461,-49.7157,,-58.8713375461,0.5,50000,273.269,1,9.91190772525,-7303.78,7.22749e-07,nan,0.0863373,578,-58.8713375461,9.61169e-06,74.7723685615,100,74.7723685615
114.575,9.7431,89.2857142857,1.4709,nan,,-60.7693122336,-56.1889,,-60.7693122336,0.5,50000,381.804,1,3.96342342823,-9606.6,4.43207e-10,nan,0.000772758,560,-60.7693122336,9.92064e-06,142.099626378,100,142.099626378
31.3242,4.7749,88.1834215168,1.47858,nan,5.32865e-24,-60.2532594242,-58.2526,3.53115e-29,-60.2532594242,0.5,50000,95.9557,1,6.86245185966,-10136.8,2.09682e-10,nan,0.000207576,567,-60.2532594242,9.79816e-06,54.2217372219,100,54.2217372219
51392.3,395249.0,88.0281690141,22.1318,nan,,-59.4541789995,-55.1227,,-59.4541789995,0.5,50000,342.626,1,6.56385452207,-8600.21,7.71961e-08,nan,0.0227123,568,-59.4541789995,9.78091e-06,56.864374121,100,56.864374121
23.8975,4.53627,85.3242320819,1.46418,nan,9.202e-16,-58.1064790358,-56.6719,5.95822e-21,-58.1064790358,0.5,50000,122.751,1,5.59571397313,-9806.64,1.90181e-10,nan,0.000154735,586,-58.1064790358,9.48047e-06,53.0495851307,100,53.0495851307
43.0062,2.09929,86.6551126516,1.21937,nan,1.51806e-09,-59.1315254998,-59.2895,1.19869e-14,-59.1315254998,0.5,50000,310.644,1,5.59342888068,-9866.85,1.3089e-10,nan,0.000339585,577,-59.1315254998,9.62835e-06,131.627074096,100,131.627074096
726.483,558.25,85.4700854701,4.58449,nan,,-58.1584825687,-50.7197,,-58.1584825687,0.5,50000,190.431,1,13.4755784062,-8725.03,2.39546e-09,nan,0.00150489,585,-58.1584825687,9.49668e-06,83.7309109329,100,83.7309109329
20.7495,2.76152,84.8896434635,1.29197,nan,9.18826e-28,-58.0209491118,-56.8178,6.70802e-33,-58.0209491118,0.5,50000,137.97,1,5.70404083866,-9735.28,1.47187e-10,nan,0.000151485,589,-58.0209491118,9.43218e-06,70.1505439494,100,70.1505439494
4.45131,0.202069,91.0746812386,1.0023,inf,9.75759e-08,-63.6207532173,-73.268,9.85141e-13,-63.6207532173,0.5,50000,271.243,1,4.41568745078,-10316.2,2.05974e-11,,4.49411e-05,549,-63.6207532173,1.01194e-05,2275.62569268,100,2275.62569268
131.95,12.6774,84.7457627119,1.52945,nan,,-57.8315269491,-53.9663,,-57.8315269491,0.5,50000,264.377,1,2.99718864223,-9387.53,4.80518e-10,nan,0.000812358,590,-57.8315269491,9.4162e-06,65.064933012,100,65.064933012
5.09612,0.113047,86.9565217391,0.999179,inf,0.0166069,-59.3837403756,-74.1065,1.60585e-07,-59.3837403756,0.5,50000,195.75,1,4.03720571423,-10316.1,1.05704e-11,,4.92783e-05,575,-59.3837403756,9.66184e-06,291.440124009,100,291.440124009
6900.7,14161.4,87.8734622144,8.8432,nan,,-59.8154557006,-54.1299,,-59.8154557006,0.5,50000,335.059,1,3.53621648961,-8427.13,1.72631e-08,nan,0.00761902,569,-59.8154557006,9.76372e-06,73.5055338801,100,73.5055338801
1.22871e+12,4.14984e+20,86.6551126516,4.37434e+08,nan,,-58.644238845,-35.4917,,-58.644238845,0.5,50000,351.312,1,3.50123067312,-5976.05,2.01053e-07,nan,0.027045,577,-58.644238845,9.62835e-06,107.932182869,100,107.932182869
5.10518,0.260396,102.459016393,0.972858,nan,1.40895e-08,-71.5370371038,-75.6723,1.64875e-13,-71.5370371038,0.5,50000,426.274,1,4.92343554009,-10922.7,3.56575e-11,nan,5.97405e-05,488,-71.5370371038,1.13843e-05,4370.88850151,100,4370.88850151
3.54349e+12,3.30172e+21,86.3557858377,2.02825e+09,nan,,-58.5782118722,nan,,-58.5782118722,0.5,50000,nan,1,3.64447154462,nan,7.38919e-08,nan,0.0167633,579,-58.5782118722,9.59509e-06,96.4692581435,100,96.4692581435
4.54142,0.267598,102.459016393,0.966625,nan,7.53869e-10,-72.8990110686,-76.1865,8.87862e-15,-72.8990110686,0.5,50000,430.797,1,5.06444744598,-11020.5,3.71178e-11,nan,5.34862e-05,488,-72.8990110686,1.13843e-05,4902.88033028,100,4902.88033028
15.4845,3.57796,91.2408759124,1.35827,nan,2.63033e-21,-62.11301211,-59.8256,1.96323e-26,-62.11301211,0.5,50000,105.068,1,7.92020315884,-10345.8,1.99323e-10,nan,0.000115573,548,-62.11301211,1.01379e-05,86.0320088077,100,86.0320088077
8.89158,0.482087,97.8473581213,1.06216,nan,2.37047e-05,-66.7591374295,-75.2922,2.42635e-10,-66.7591374295,0.5,50000,433.418,1,4.26165942959,-10695.6,5.05081e-11,nan,9.10116e-05,511,-66.7591374295,1.08719e-05,754.667102492,100,754.667102492
5.83747,0.206169,85.6164383562,1.02765,inf,0.0211488,-58.7582358899,-70.7827,1.95775e-07,-58.7582358899,0.5,50000,261.456,1,4.21956268093,-10061.5,1.7667e-11,,5.40375e-05,584,-58.7582358899,9.51294e-06,275.017999391,100,275.017999391
115.07,7.81176,88.0281690141,1.41314,nan,,-59.8691583101,-56.397,,-59.8691583101,0.5,50000,523.704,1,4.74480250668,-9759.77,3.74228e-10,nan,0.000796443,568,-59.8691583101,9.78091e-06,82.723403808,100,82.723403808
82.1324,21.9052,86.9565217391,1.90919,nan,,-59.3538169886,-55.0034,,-59.3538169886,0.5,50000,165.65,1,6.20483438685,-9547.23,5.61009e-10,nan,0.000415648,575,-59.3538169886,9.66184e-06,89.520999646,100,89.520999646
6.52231,0.212455,85.1788756388,1.04856,inf,0.0220155,-58.3896357691,-71.6539,1.98712e-07,-58.3896357691,0.5,50000,321.182,1,4.34467421064,-9988.83,1.73085e-11,,5.88706e-05,587,-58.3896357691,9.46432e-06,481.900795929,100,481.900795929
4.90463,0.22726,94.8766603416,1.00646,inf,1.38192e-07,-65.4292897688,-72.7935,1.44745e-12,-65.4292897688,0.5,50000,298.545,1,6.68152267586,-10610.9,2.49323e-11,,5.13719e-05,527,-65.4292897688,1.05419e-05,1960.7025105,100,1960.7025105
5.59888e+18,3.01798e+33,86.6551126516,5.39804e+14,nan,,-58.9649943275,-39.0925,,-58.9649943275,0.5,50000,310.647,1,9.99999310944,-5919.67,9.60168e-07,nan,0.0998657,577,-58.9649943275,9.62835e-06,126.892986428,100,126.892986428
6.65253,0.328856,101.01010101,1.04526,nan,3.12567e-06,-69.7616764006,-75.7651,3.35615e-11,-69.7616764006,0.5,50000,393.451,1,4.75856809562,-11059.0,3.79142e-11,nan,7.14306e-05,495,-69.7616764006,1.12233e-05,2696.8529687,100,2696.8529687
28.382,7.17625,89.928057554,1.60825,nan,6.20884e-13,-60.7829312764,-58.9878,3.85753e-18,-60.7829312764,0.5,50000,98.3052,1,8.21109813333,-10160.6,2.7701e-10,nan,0.000176337,556,-60.7829312764,9.99201e-06,66.6503308624,100,66.6503308624
15.911,2.56077,90.5797101449,1.33915,nan,4.47871e-12,-62.255292917,-62.3802,3.36597e-17,-62.255292917,0.5,50000,164.666,1,6.3548347296,-10301.6,1.4464e-10,nan,0.00011958,552,-62.255292917,1.00644e-05,139.597615008,100,139.597615008
85.2772,4.63381,85.1788756388,1.33123,nan,6.1559e-13,-58.2996327955,-56.1131,4.37651e-18,-58.2996327955,0.5,50000,422.434,1,3.76596188968,-9782.04,2.34214e-10,nan,0.000606276,587,-58.2996327955,9.46432e-06,45.3677326413,100,45.3677326413
49.3283,8.73995,89.928057554,1.58854,nan,2.33338e-23,-61.3368968656,-58.6075,1.46771e-28,-61.3368968656,0.5,50000,181.207,1,5.50857325523,-10105.4,3.45796e-10,nan,0.000310279,556,-61.3368968656,9.99201e-06,68.8585363748,100,68.8585363748
4.90816,0.202445,97.4658869396,1.00202,nan,1.60807e-05,-67.9083101073,-76.3201,1.73796e-10,-67.9083101073,0.5,50000,370.765,1,4.94958889144,-10959.7,2.36471e-11,nan,5.30462e-05,513,-67.9083101073,1.08295e-05,2918.564993,100,2918.564993
6.07779,0.205165,86.6551126516,1.04024,inf,0.0149112,-59.2009011596,-71.7504,1.38017e-07,-59.2009011596,0.5,50000,307.568,1,4.74323901688,-10117.8,1.75769e-11,,5.62556e-05,577,-59.2009011596,9.62835e-06,501.64257737,100,501.64257737
5.09332,0.239854,87.7192982456,1.04827,inf,0.0142238,-59.8247831499,-70.4684,1.3225e-07,-59.8247831499,0.5,50000,204.09,1,4.7205443414,-10287.8,2.07352e-11,,4.73567e-05,570,-59.8247831499,9.74659e-06,225.14191968,100,225.14191968
5.79107e+14,3.21758e+25,86.3557858377,5.56373e+10,nan,,-58.8646360465,-36.1776,,-58.8646360465,0.5,50000,334.243,1,9.99999116038,-6421.96,9.56961e-07,nan,0.0998715,579,-58.8646360465,9.59509e-06,104.02864381,100,104.02864381
903586.0,1.02127e+08,82.5082508251,279.49,nan,,-56.3360057939,-51.6998,,-56.3360057939,0.5,50000,243.065,1,7.32595613058,-7695.95,1.0988e-07,nan,0.0296387,606,-56.3360057939,9.16758e-06,48.8082093051,100,48.8082093051
6.06714,0.266523,103.519668737,0.999596,nan,6.09875e-10,-72.4446918018,-75.762,7.01773e-15,-72.4446918018,0.5,50000,481.999,1,5.05123263561,-11069.6,3.52896e-11,nan,6.98136e-05,483,-72.4446918018,1.15022e-05,4396.02685871,100,4396.02685871
4.65418,0.254617,94.696969697,1.00872,nan,9.47687e-07,-65.0549985375,-72.6936,9.88528e-12,-65.0549985375,0.5,50000,329.257,1,3.88949040932,-10593.0,2.77035e-11,nan,4.85475e-05,528,-65.0549985375,1.05219e-05,1883.07434632,100,1883.07434632
78.9745,25.0898,84.8896434635,1.83504,nan,6.71045e-33,-57.9675456155,-54.4836,3.4492e-38,-57.9675456155,0.5,50000,185.711,1,4.2606398873,-9435.96,6.62872e-10,nan,0.000405932,589,-57.9675456155,9.43218e-06,50.0519265042,100,50.0519265042
7.89313e+12,6.89911e+21,83.7520938023,1.38532e+09,nan,,-57.3691014967,-28.8887,,-57.3691014967,0.5,50000,344.48,1,8.40121420721,-5547.72,3.11313e-07,nan,0.0530214,597,-57.3691014967,9.30579e-06,89.4464859675,100,89.4464859675
18367.8,114711.0,86.8055555556,16.782,nan,,-59.4146239024,-53.1793,,-59.4146239024,0.5,50000,383.914,1,2.86418695114,-7955.33,3.789e-08,nan,0.0105565,576,-59.4146239024,9.64506e-06,89.1517520359,100,89.1517520359
2.56167e+09,8.57437e+14,85.1788756388,884180.0,nan,,-58.0790808633,-39.4584,,-58.0790808633,0.5,50000,298.479,1,7.23671630364,-5772.09,9.82426e-08,nan,0.0274203,587,-58.0790808633,9.46432e-06,123.293801398,100,123.293801398
6.00694,0.270229,90.2527075812,1.0356,inf,8.9052e-05,-61.8508843097,-71.0347,8.6232e-10,-61.8508843097,0.5,50000,302.001,1,4.48048937756,-10294.5,2.53386e-11,,5.81672e-05,554,-61.8508843097,1.00281e-05,585.468613478,100,585.468613478
3.15514,0.139768,90.7441016334,1.02668,inf,0.00416977,-62.061842169,-75.6498,4.09497e-08,-62.061842169,0.5,50000,198.412,1,4.54756170322,-10707.1,1.34799e-11,,3.09854e-05,551,-62.061842169,1.00827e-05,357.726449664,100,357.726449664
3.8591,0.119284,89.605734767,1.01261,inf,0.00981541,-61.0645247041,-73.7087,9.65067e-08,-61.0645247041,0.5,50000,192.593,1,3.98030999043,-10619.7,1.15314e-11,,3.79433e-05,558,-61.0645247041,9.95619e-06,353.485383355,100,353.485383355
10.6454,0.763223,89.928057554,1.12246,nan,8.55827e-07,-61.5275569053,-62.0566,7.61847e-12,-61.5275569053,0.5,50000,143.969,1,6.49632252506,-10262.7,6.04805e-11,nan,9.47641e-05,556,-61.5275569053,9.99201e-06,312.539149331,100,312.539149331
18.9665,1.88956,89.928057554,1.19988,nan,5.21061e-12,-61.4950472018,-60.2658,4.33913e-17,-61.4950472018,0.5,50000,396.451,1,4.16055388753,-9751.25,1.31035e-10,nan,0.000157943,556,-61.4950472018,9.99201e-06,547.701658651,100,547.701658651
27.2739,5.2541,88.3392226148,1.49607,nan,8.32607e-08,-60.2874146504,-58.6838,5.46258e-13,-60.2874146504,0.5,50000,137.072,1,5.7007651766,-10057.0,2.26159e-10,nan,0.000178939,566,-60.2874146504,9.81547e-06,84.8175645126,100,84.8175645126
97.956,54.8642,86.6551126516,2.2712,nan,8.81203e-35,-59.0999642432,-53.7578,3.73571e-40,-59.0999642432,0.5,50000,180.017,1,3.1951773835,-9321.97,9.86012e-10,nan,0.000415267,577,-59.0999642432,9.62835e-06,86.3708089232,100,86.3708089232
70.624,7.78066,88.0281690141,1.49338,nan,1.83895e-19,-59.788371351,-56.8977,1.20442e-24,-59.788371351,0.5,50000,251.359,1,4.2760043413,-9824.59,3.33759e-10,nan,0.000462552,568,-59.788371351,9.78091e-06,78.562986968,100,78.562986968
1.17159e+19,inf,86.8055555556,1.13001e+15,nan,,-58.9955746259,-46.1149,,-58.9955746259,0.5,50000,215.852,1,9.99999719725,-7465.7,9.64422e-07,nan,0.1,576,-58.9955746259,9.64506e-06,81.9131308298,100,81.9131308298
