ESSClassic,StdIWNorm,StdIW,Bound,EpRewMean,ReturnStepMaxmin,InitialReturnMin,TimeElapsed,J_sample_variance,ReturnMeanIW,TimestepsSoFar,MinIWNorm,MaxIW,EpThisIter,ESSRenyi,MinIW,MeanIW,OptimizationReturnMax,InitialReturnStd,InitialReturnMean,MeanEntropy,VarianceInit,OptimizationReturnMin,EpisodesSoFar,Iteration,LearnableVariance,InitialReturnMax,MeanIWNorm,OptimizationReturnMean,EmpiricalD2,InitialBound,ReturnStepMax,MaxIWNorm,EpLenMean
1.0231487,9.105118,910.51166,1180.507,14.16696498386638,0.023957789,-0.061888814,2119.601161956787,253967520.0,1608.3208,550000,1.6041768e-09,9151.818,100,0.00077626796,1.6041768e-07,92.5738,23.901031,4.693716,14.166965,1.6378663,-0.6,,1100,11,,23.839142,0.925738,14.228854,128821.49,12.975007,0.2226517,91.51818,500.0
1.2050492,3.0783823,307.83823,644.2681,15.806037123959886,0.010158107,5.4954014,2406.498806476593,23240460.0,706.6333,600000,2.5377904e-07,3088.434,100,0.034369472,2.5377904e-05,33.99832,17.628363,4.002498,15.806038,1.6378663,-0.6,,1200,12,,23.123764,0.33998322,10.310636,2909.5588,14.64985,0.23642996,30.88434,500.0
1.0192064,6.114474,611.44745,1105.163,15.914873444448753,0.025129527,3.1014686,2690.076285123825,95744570.0,1178.1327,650000,1.8971858e-07,6145.858,100,0.031643786,1.8971858e-05,62.046127,22.859257,3.8876336,15.914873,1.6378663,-0.6,,1300,13,,25.960726,0.6204612,12.813404,3160.1782,14.616837,0.29599556,61.458576,500.0
1.0340488,4.6022234,460.22238,733.3647,14.445421973350976,0.038732395,3.163282,2975.121738433838,55758572.0,904.8654,700000,7.152714e-08,4626.0596,100,0.004858776,7.1527143e-06,47.043034,20.745607,4.149371,14.445421,1.6378663,-0.6,,1400,14,,23.90889,0.47043023,11.28214,20581.314,13.249978,0.25566387,46.260593,500.0
1.0190072,4.5620303,456.20303,739.4819,15.121262008305404,0.048273265,5.583784,3228.7771587371826,41642624.0,907.0716,750000,1.6891421e-07,4585.422,100,0.0050188224,1.6891421e-05,46.28826,18.16155,3.410856,15.121263,1.6378663,-0.6,,1500,15,,23.745335,0.4628826,9.537478,19924.992,13.933995,0.23295113,45.854218,500.0
1.0001931,1986.5045,198650.44,259768.17,14.95648301719947,0.033593327,2.7004576,3456.7232468128204,11677482000000.0,395634.94,800000,1.8254546e-14,1996514.0,100,8.273761e-09,1.8254547e-12,19967.068,22.016483,4.062187,14.956482,1.6378663,-0.6,,1600,16,,24.71694,199.67067,12.256025,12086402000.0,13.720636,0.2645846,19965.139,500.0
2.106452,0.33855575,33.85558,77.70758,16.4102574225403,0.060889617,5.554834,3681.784745454788,236391.3,91.23268,850000,4.022769e-06,339.49002,100,0.92031,0.00040227693,4.9662547,20.395172,4.687403,16.410257,1.6378663,-0.6,,1700,17,,25.950006,0.04966254,10.855424,108.659035,15.112755,0.2856362,3.3949,500.0
1.1769238,1.1230055,112.300545,171.95306,15.490746137978336,0.017813385,6.939196,3911.2088339328766,1367403.6,206.95627,900000,2.6066898e-06,1129.2455,100,0.11349817,0.00026066898,12.255383,16.645605,3.628134,15.490747,1.6378663,-0.6,,1800,18,,23.5848,0.12255382,8.55155,881.0715,14.311505,0.29714394,11.292455,500.0
1.0007344,39.519993,3951.9995,6126.354,13.462905178651521,0.064017326,1.2183322,4193.754666090012,5850764300.0,8135.0645,950000,4.2778456e-09,39719.242,100,3.3571567e-05,4.2778456e-07,397.33826,22.058994,4.461421,13.462904,1.6378663,-0.6,,1900,19,,23.277327,3.973382,12.244573,2978711.2,12.299039,0.27387646,397.1924,500.0
1.2697349,1.0143358,101.43357,170.73596,14.64984834007474,0.014813691,1.3298181,4477.551942110062,2727488.8,198.23662,1000000,1.4316606e-06,1018.9267,100,0.1626607,0.00014316606,11.503052,20.85288,3.6657126,14.649849,1.6378663,-0.6,,2000,20,,22.1827,0.11503053,13.320032,614.7766,13.540712,0.27134654,10.189267,500.0
1.0250506,2.63004,263.004,331.69653,14.352389958955168,0.013567209,-2.062899,4723.732814073563,23732434.0,437.3377,1050000,5.6045764e-07,2643.5906,100,0.012533139,5.6045767e-05,26.765314,25.716272,4.5886607,14.35239,1.6378663,-0.6,,2100,21,,23.653374,0.2676531,16.415289,7978.8467,13.169722,0.2992856,26.435905,500.0
1.0058162,9.086675,908.6675,1071.8752,15.081402687778656,0.015231669,3.4268339,4903.217711448669,167707580.0,1612.0746,1100000,2.2670715e-08,9132.716,100,0.00043860296,2.2670715e-06,91.592415,19.199797,3.7702796,15.081403,1.6378663,-0.6,,2200,22,,22.62663,0.915924,11.654569,227996.64,13.950069,0.2786485,91.327156,500.0
5.640389,0.11845763,11.845762,45.23757,15.995467689615332,0.048498705,3.6897416,5087.0092232227325,45269.61,58.236046,1150000,1.3534102e-06,84.928734,100,0.9135979,0.00013534102,2.8961728,21.158743,4.078842,15.995469,1.6378663,-0.6,,2300,23,,24.848484,0.028961726,12.305725,109.457344,14.753044,0.28311485,0.84928733,500.0
1.0410087,10.928783,1092.8783,1544.1405,15.965159449173841,0.027019605,4.267459,5267.37019777298,255995740.0,2094.8823,1200000,3.729339e-09,10985.587,100,0.0005049474,3.729339e-07,112.091156,20.484016,4.064503,15.96516,1.6378663,-0.6,,2400,24,,24.751476,1.1209114,11.697701,198040.44,14.727586,0.21832499,109.855865,500.0
1.0347005,4.407558,440.75577,747.53796,14.219972724639536,0.014778152,-2.2486305,5494.82332777977,102603640.0,924.37585,1250000,2.258458e-07,4430.4585,100,0.0037055563,2.258458e-05,45.067543,23.77804,4.499753,14.219974,1.6378663,-0.6,,2500,25,,21.52941,0.45067552,16.468603,26986.502,13.143502,0.22712804,44.304585,500.0
2.7958083,0.23937288,23.937288,52.286106,16.45745201437287,0.101242796,4.726488,5731.29058098793,117487.48,70.455635,1300000,3.197315e-06,229.10103,100,0.46495432,0.0003197315,4.0596275,20.052227,4.422191,16.457453,1.6378663,-0.6,,2600,26,,24.778715,0.04059627,11.730965,215.07489,15.218515,0.29034746,2.2910101,500.0
1.4528041,0.46441317,46.44132,112.33247,17.26986029740407,0.10828076,3.5883567,5965.898581027985,794162.44,121.97892,1350000,1.3818764e-05,467.28674,100,1.6518997,0.0013818764,5.63879,21.208084,4.1106257,17.269861,1.6378663,-0.6,,2700,27,,24.79644,0.0563879,13.681504,60.53636,16.030037,0.30311877,4.6728673,500.0
1.0984792,3.129678,312.96783,540.1739,16.964001939010526,0.050428614,0.38412458,6195.786434412003,32620462.0,607.5853,1400000,5.0364355e-07,3146.3608,100,0.034818318,5.0364353e-05,32.9833,24.773373,5.1189756,16.964003,1.6378663,-0.6,,2800,28,,25.157497,0.32983303,16.579878,2872.0515,15.706126,0.24739411,31.463608,500.0
1.4592954,0.7403076,74.03077,102.04085,17.890757483031194,0.08668856,3.9826767,6433.827512979507,1251864.1,159.8208,1450000,3.582896e-08,740.7196,100,0.046369027,3.5828962e-06,9.008988,20.901377,3.5661383,17.890757,1.6378663,-0.6,,2900,29,,24.884054,0.09008989,13.90808,2156.612,16.646553,0.26135764,7.407196,500.0
1.0558093,2.4509637,245.09639,439.0794,18.604253155873103,0.022360325,-0.00985606,6679.533491611481,26451572.0,525.99915,1500000,4.1656968e-08,2463.8494,100,0.025139239,4.1656967e-06,25.318298,27.572727,4.354773,18.604254,1.6378663,-0.6,,3000,30,,27.562872,0.253183,18.61411,3977.8452,17.22611,0.22619234,24.638493,500.0
1.0448207,5.7493663,574.9366,687.4802,18.608303869217583,0.11065242,1.7440591,6885.083430051804,60485556.0,904.842,1550000,4.735539e-08,5779.3496,100,0.0034785827,4.735539e-06,59.077423,23.89572,4.209744,18.608305,1.6378663,-0.6,,3100,31,,25.639778,0.5907742,16.864246,28747.34,17.326315,0.29306102,57.793495,500.0
2.8271759,0.47861978,47.861977,148.79247,19.695722386266866,0.024929687,3.5532565,7060.975006341934,832073.9,183.07967,1600000,1.6434825e-06,386.12772,100,0.16469365,0.00016434825,8.163842,24.275927,4.881219,19.695723,1.6378663,-0.6,,3200,32,,27.829184,0.08163841,16.142466,607.1879,18.304266,0.24956365,3.861277,500.0
1.0044248,29.807566,2980.7568,6459.716,20.475394265197878,0.032874182,5.2624736,7241.193494081497,3243999500.0,7283.8247,1650000,4.5237725e-09,29958.363,100,0.00032127145,4.5237724e-07,300.2461,24.280252,4.821796,20.475395,1.6378663,-0.6,,3300,33,,29.542727,3.00246,15.21292,311263.25,18.998257,0.2393476,299.58362,500.0
1.1961977,1.4522258,145.22258,239.95947,22.775523330438094,0.05792448,10.823839,7419.537066459656,2712608.2,348.28284,1700000,1.2537815e-07,1458.8201,100,0.019186068,1.2537815e-05,15.978972,19.184721,4.131906,22.775524,1.6378663,-0.6,,3400,34,,30.00856,0.15978973,11.951683,5212.115,21.275095,0.25577247,14.588201,500.0
1.0278562,3.8210092,382.10092,1037.0492,22.17423382980626,0.0063161254,12.642744,7603.091445207596,45312970.0,1170.1858,1750000,2.9981187e-08,3840.6907,100,0.012798446,2.9981188e-06,38.939266,17.480803,3.7111607,22.174236,1.6378663,-0.6,,3500,35,,30.123547,0.3893927,9.53149,7813.448,20.668056,0.27550793,38.406906,500.0
1.0058117,18.185747,1818.5747,2805.0464,24.260145461988063,0.0589229,8.344925,7790.8048441410065,677878900.0,4137.6133,1800000,6.896403e-09,18277.883,100,0.00016527566,6.8964033e-07,183.30936,25.917927,4.8937235,24.260143,1.6378663,-0.6,,3600,36,,34.26285,1.8330935,15.915222,605049.75,22.547,0.28678486,182.77882,500.0
1.0184989,5.7449956,574.4996,1213.1298,24.94253457918171,0.0059082955,8.467505,7979.015240430832,105627900.0,1528.6765,1850000,1.7709528e-08,5774.4297,100,0.0025787873,1.7709528e-06,58.276432,23.580528,4.69448,24.942533,1.6378663,-0.6,,3700,37,,32.048035,0.5827643,16.475029,38777.918,23.340132,0.21197513,57.744297,500.0
1.002482,24.506695,2450.6694,6325.804,23.29413573952879,0.0014976561,10.765195,8168.395867109299,1652741500.0,6714.9985,1900000,4.702546e-08,24630.46,100,0.0015212921,4.702546e-06,246.61009,19.594883,4.5502663,23.294136,1.6378663,-0.6,,3800,38,,30.360077,2.4661012,12.528942,65733.59,21.776133,0.20471081,246.30461,500.0
1.5866271,1.6782533,167.82535,316.3803,23.20167953077657,0.010073543,11.135299,8428.77194237709,5132562.5,515.4169,1950000,2.8943186e-08,1624.4883,100,0.008492774,2.8943186e-06,21.309238,25.549625,4.2673564,23.20168,1.6378663,-0.6,,3900,39,,36.684925,0.21309237,12.0663805,11774.716,21.367434,0.26245156,16.244883,500.0
1.1786498,0.84257346,84.25734,210.49368,25.18307542063344,0.0500191,9.467591,8685.296768903732,3521886.0,285.77747,2000000,2.5594868e-06,847.09247,100,0.047948588,0.0002559487,9.201841,23.502438,5.1659026,25.183077,1.6378663,-0.6,,4000,40,,32.970028,0.0920184,15.715485,2085.5671,23.534573,0.26415253,8.470924,500.0
1.0001167,592.17267,59217.27,181084.83,25.30520135387728,0.009396538,11.863096,8924.539161682129,1315228200000.0,185076.61,2050000,9.443465e-10,595156.3,100,1.7275657e-05,9.443465e-08,5951.9106,21.319742,4.89437,25.3052,1.6378663,-0.6,,4100,41,,33.18284,59.519108,13.442105,5788491.5,23.646057,0.20983098,5951.563,500.0
1.0040725,17.710453,1771.0453,4699.804,27.890333967769855,0.064136446,11.516602,9174.550136327744,1375815700.0,5762.9844,2100000,9.996303e-10,17800.037,100,0.00028135482,9.996303e-08,178.36252,24.150196,4.6293907,27.890337,1.6378663,-0.6,,4200,42,,35.666798,1.7836255,16.373732,355423.1,26.106993,0.32207546,178.00037,500.0
1.0733117,2.396994,239.69943,396.61115,26.02287569829559,0.079157606,4.4453087,9408.432037591934,26965748.0,648.7721,2150000,7.987362e-08,2409.5706,100,0.004970028,7.987363e-06,24.96739,31.108593,5.6899447,26.022877,1.6378663,-0.6,,4300,43,,35.5539,0.2496739,21.577566,20120.611,24.245178,0.32119727,24.095705,500.0
2.8474863,0.5417549,54.175488,224.07805,25.75563185784378,0.04632218,8.563158,9599.34199166298,1451585.6,287.19693,2200000,1.4358981e-06,501.81317,100,0.08402332,0.00014358982,9.274845,28.0291,5.676231,25.755632,1.6378663,-0.6,,4400,44,,36.59226,0.09274845,17.192472,1190.1458,23.92602,0.29317632,5.0181317,500.0
2.9184794,0.31526804,31.5268,98.481415,27.054579065442248,0.003136605,10.738095,9790.01035785675,241380.67,142.1743,2250000,6.116784e-07,238.66899,100,0.18859039,6.116784e-05,5.4662557,27.210926,5.6633677,27.05458,1.6378663,-0.6,,4500,45,,37.94902,0.05466255,16.316483,530.2497,25.15713,0.207476,2.38669,500.0
1.2911589,0.78915244,78.915245,116.10457,24.57720445271418,0.10720301,9.350817,9984.88820362091,659027.7,181.40598,2300000,2.7750555e-06,793.5644,100,0.08383719,0.00027750555,9.02553,28.464773,5.786563,24.577202,1.6378663,-0.6,,4600,46,,37.81559,0.09025529,15.226388,1192.7881,22.686424,0.34866416,7.9356437,500.0
1.0066614,48.679424,4867.943,13541.543,24.710023371008937,0.005024448,13.668036,10214.868785142899,6875268000.0,14993.35,2350000,1.1776962e-09,48926.14,100,0.00013263087,1.1776962e-07,490.88995,19.771572,5.000387,24.710022,1.6378663,-0.6,,4700,47,,33.43961,4.9089,11.041986,753972.25,23.038042,0.2417906,489.26138,500.0
1.0004112,104.435646,10443.565,13038.898,24.123359511989996,0.00766851,7.1676083,10464.739428281784,18883582000.0,21250.38,2400000,6.227428e-11,104962.0,100,4.4314315e-06,6.2274284e-09,1049.8358,27.404322,5.2184944,24.12336,1.6378663,-0.6,,4800,48,,34.57193,10.49836,16.955751,22566072.0,22.394762,0.2459238,1049.62,500.0
1.004333,73.58701,7358.7017,17294.87,24.81875153205525,0.0796825,9.59535,10674.826406002045,11140674000.0,17662.943,2450000,8.366522e-09,73959.31,100,0.0020466167,8.366522e-07,741.19415,23.707655,4.6027646,24.818752,1.6378663,-0.6,,4900,49,,33.303005,7.411943,15.223401,48861.13,23.1536,0.29938298,739.5931,500.0
1.0303981,3.5658786,356.5879,913.3208,24.540016033229634,0.024654776,10.942065,10871.937706947327,45533100.0,1080.0297,2500000,3.8673384e-08,3584.2183,100,0.009054885,3.8673384e-06,36.38465,20.785015,5.024428,24.540014,1.6378663,-0.6,,5000,50,,31.72708,0.36384654,13.59795,11043.762,22.953661,0.23572583,35.842182,500.0
1.0537508,4.9406037,494.06036,768.8773,21.86710982172077,0.01217632,4.204303,11072.208650827408,53695492.0,970.6798,2550000,5.4974244e-08,4966.044,100,0.0067599616,5.4974244e-06,50.98581,28.97969,6.652059,21.86711,1.6378663,-0.6,,5100,51,,33.183994,0.509858,17.662806,14792.983,20.207909,0.24531822,49.66044,500.0
1.0562435,3.4199421,341.9942,988.7681,22.927389557904164,0.112984344,0.76814616,11339.045818567276,114784050.0,1120.1709,2600000,2.1848994e-07,3437.8745,100,0.015163649,2.1848995e-05,35.33512,31.59393,6.475068,22.927387,1.6378663,-0.6,,5200,52,,32.362076,0.3533512,22.159246,6594.7188,21.309284,0.3474406,34.378746,500.0
1.000106,288.04102,28804.102,88006.33,23.441198834809196,0.050544992,4.252795,11638.38499212265,612902900000.0,90593.65,2650000,8.80926e-09,289492.28,100,3.8273844e-05,8.80926e-07,2895.0762,27.76054,5.96866,23.441198,1.6378663,-0.6,,5300,53,,32.013336,28.950762,19.188404,2612750.5,21.840532,0.25338355,2894.9229,500.0
1.0000049,3240.3733,324037.3,753792.9,23.879462338458087,0.030323237,3.0351408,11935.111135482788,59863867000000.0,872501.25,2700000,1.6675978e-11,3256698.0,100,1.8664991e-08,1.6675978e-09,32567.06,29.400707,4.8411045,23.879463,1.6378663,-0.6,,5400,54,,32.43585,325.6706,20.844322,5357624000.0,22.257671,0.23816349,32566.979,500.0
1.5832745,0.46118546,46.118538,109.76381,23.70004968111432,0.07142262,9.647338,12232.638688325882,484288.8,140.20306,2750000,2.2363643e-06,462.5731,100,0.30925068,0.00022363642,5.8495064,24.207386,5.334877,23.700048,1.6378663,-0.6,,5500,55,,33.854725,0.05849506,14.052712,323.36227,22.007315,0.31538275,4.625731,500.0
1.1434257,1.1309372,113.093735,173.15982,23.065115235013508,0.037001878,6.5695167,12518.735401153564,3415998.5,276.5149,2800000,2.1883265e-08,1137.314,100,0.026234321,2.1883266e-06,12.162973,26.911352,5.8533607,23.065115,1.6378663,-0.6,,5600,56,,33.48087,0.121629745,16.495598,3811.8005,21.391073,0.25764304,11.373139,500.0
1.0350254,1.7708347,177.08347,291.23816,22.037130860465126,0.08906154,3.6262274,12811.243428707123,12689524.0,427.34952,2850000,1.4318682e-06,1780.0461,100,0.014161037,0.00014318683,18.10976,28.768314,5.9917397,22.037132,1.6378663,-0.6,,5700,57,,32.394543,0.1810976,18.410904,7061.6294,20.4174,0.31665465,17.80046,500.0
1.1165355,4.059742,405.97418,944.1136,20.81365152418878,0.08057779,-4.267113,13091.799164533615,160015100.0,1140.8489,2900000,1.0401313e-07,4078.8643,100,0.0065165497,1.0401313e-05,43.13928,36.030083,6.5446935,20.813652,1.6378663,-0.6,,5800,58,,31.762968,0.43139276,25.080765,15345.544,19.225502,0.26419967,40.788643,500.0
2.3864038,1.5569584,155.69583,443.20807,21.820780440832824,0.012710661,5.1724367,13303.682631731033,9387735.0,594.8198,2950000,2.5812268e-08,1282.3344,100,0.011058878,2.581227e-06,24.344107,26.714909,5.458046,21.820782,1.6378663,-0.6,,5900,59,,31.887344,0.24344106,16.648344,9042.509,20.226412,0.2524361,12.823343,500.0
3.2531583,0.24903141,24.90314,77.644936,22.536590666876865,0.02742827,7.3075676,13501.434980154037,197258.47,98.13184,3000000,1.20745e-06,237.20178,100,0.5279545,0.00012074501,4.566551,22.464207,4.306706,22.536592,1.6378663,-0.6,,6000,60,,29.771774,0.045665517,15.229022,189.41025,21.048002,0.26004714,2.3720179,500.0
1.0122511,15.823597,1582.3597,4303.167,21.271229274753278,0.027782947,4.8571973,13695.626168251038,1293668600.0,4391.1646,3050000,1.6765943e-06,15904.273,100,0.030516837,0.00016765943,160.01427,25.887499,5.621741,21.27123,1.6378663,-0.6,,6100,61,,30.744696,1.6001425,16.414032,3276.8796,19.733994,0.26472595,159.04272,500.0
1.039982,3.715984,371.5984,764.55084,22.536719794244323,0.01229018,7.6415467,13899.083278894424,48428140.0,995.7525,3100000,1.9715122e-07,3735.3806,100,0.004700713,1.9715122e-05,38.09402,24.06163,5.320371,22.536716,1.6378663,-0.6,,6200,62,,31.703176,0.38094017,14.895175,21273.37,20.95156,0.22306398,37.353806,500.0
1.1387284,1.6700251,167.0025,411.24905,20.54715077520825,0.08636384,4.6881576,14144.669112682343,12824407.0,461.69977,3150000,6.1782714e-07,1679.2758,100,0.09152959,6.178272e-05,17.923382,25.838413,5.4002905,20.547152,1.6378663,-0.6,,6300,63,,30.526571,0.17923382,15.858993,1092.5428,19.020823,0.28420126,16.792757,500.0
1.1114218,1.1312411,113.12412,215.42416,22.517816225437535,0.009319723,8.37564,14355.068279504776,2759887.2,274.40863,3200000,5.759725e-06,1137.4496,100,0.071857356,0.0005759725,11.992827,23.24738,5.371151,22.517815,1.6378663,-0.6,,6400,64,,31.623018,0.119928285,14.142177,1391.646,20.936666,0.27002662,11.3744955,500.0
1.0100203,27.512518,2751.252,6773.816,22.327697288139852,0.039447263,7.8669486,14537.01269698143,2241138400.0,6925.0605,3250000,9.8011725e-08,27652.312,100,0.010429093,9.801172e-06,277.90717,23.024132,4.639348,22.327696,1.6378663,-0.6,,6500,65,,30.89108,2.7790716,14.460749,9588.562,20.783142,0.26882324,276.52313,500.0
1.0017517,232.98897,23298.895,38168.75,22.01107036391447,0.061610892,11.794297,14732.520159959793,59320120000.0,51844.867,3300000,1.384609e-09,234164.7,100,1.1584553e-06,1.384609e-07,2343.6978,17.645336,3.7964914,22.01107,1.6378663,-0.6,,6600,66,,29.439634,23.436975,10.216773,86321840.0,20.539087,0.27127126,2341.647,500.0
1.7433125,0.31625387,31.625387,72.15741,21.871925625963396,0.026768118,9.771011,14966.568273067474,200192.62,97.81569,3350000,1.2453813e-05,317.79663,100,0.34780264,0.0012453813,4.2125244,20.492826,3.6991513,21.871923,1.6378663,-0.6,,6700,67,,30.263838,0.042125244,12.100914,287.51938,20.358734,0.23093401,3.1779664,500.0
1.3905845,0.50110805,50.110806,136.32732,21.440489506094362,0.11299494,10.259525,15212.77869606018,733016.9,154.50958,3400000,9.958694e-07,503.4955,100,0.5848078,9.958695e-05,5.9507384,17.549425,3.8246512,21.440489,1.6378663,-0.6,,6800,68,,27.80895,0.059507385,11.180964,170.99635,20.050041,0.35497332,5.034955,500.0
1.0703554,2.0883937,208.83936,408.96246,20.46274145832955,0.006111771,4.378971,15471.963611125946,19540274.0,549.296,3450000,2.7184666e-07,2099.506,100,0.011325388,2.7184667e-05,21.722666,25.489851,4.6975303,20.462742,1.6378663,-0.6,,6900,69,,29.868822,0.21722664,16.083773,8829.72,18.969301,0.25642315,20.99506,500.0
1.1079828,1.2898705,128.98706,244.0887,21.193899696005428,0.009687573,10.017996,15769.533068180084,1706663.8,275.15482,3500000,4.8657453e-06,1296.9719,100,0.23674285,0.00048657454,13.653123,20.2132,4.1909456,21.1939,1.6378663,-0.6,,7000,70,,30.231195,0.13653123,11.175904,422.39923,19.68234,0.22899178,12.969719,500.0
1.009292,7.329673,732.9674,1515.8096,21.489081084216924,0.086857855,7.083527,16045.104692459106,162004080.0,1800.8423,3550000,2.0193416e-07,7366.9316,100,0.0025867398,2.0193416e-05,74.01092,21.91001,3.9103718,21.48908,1.6378663,-0.6,,7100,71,,28.993536,0.74010926,14.405554,38658.7,20.039404,0.28299877,73.66931,500.0
1.0147024,5.4243517,542.4352,754.8529,19.931962234506162,0.027971044,4.274247,16289.782498121262,59343410.0,1011.5268,3600000,4.138197e-08,5452.068,100,0.003137452,4.1381973e-06,54.92017,24.479877,4.3099375,19.931963,1.6378663,-0.6,,7200,72,,28.754126,0.5492016,15.657714,31872.998,18.494255,0.21171701,54.520676,500.0
1.0008168,40.50114,4050.1145,9351.563,19.3907483162921,0.066099554,9.197633,16530.329864025116,4421496300.0,10385.849,3650000,1.7222873e-10,40705.348,100,0.00020122998,1.7222874e-08,407.2197,20.146187,4.365781,19.390747,1.6378663,-0.6,,7300,73,,29.343819,4.0721965,10.193116,496943.84,17.923555,0.31993106,407.05347,500.0
1.0608644,1.2236404,122.36405,216.75688,20.387767738171966,0.012155771,10.069234,16777.38111591339,4626241.5,344.8259,3700000,2.45898e-08,1230.1144,100,0.012226616,2.4589801e-06,12.670673,18.25298,4.3594728,20.387768,1.6378663,-0.6,,7400,74,,28.322214,0.12670675,10.318534,8178.878,18.971657,0.23407987,12.301144,500.0
3.7000835,0.16116169,16.116169,59.463158,21.969828881915078,0.12941074,8.867908,17078.70132112503,42735.832,68.66125,3750000,3.3720546e-05,156.27878,100,2.8955178,0.0033720545,3.1590366,22.435444,4.713861,21.969831,1.6378663,-0.6,,7500,75,,31.30335,0.031590365,13.101921,34.536137,20.404661,0.35062072,1.5627878,500.0
1.0033348,61.130295,6113.03,10564.082,22.06832983494756,0.029440954,11.921946,17339.0726146698,3591437300.0,13297.201,3800000,6.6397304e-11,61439.273,100,3.172123e-05,6.6397305e-09,615.41656,18.86479,4.057334,22.06833,1.6378663,-0.6,,7600,76,,30.786736,6.1541643,10.146383,3152463.0,20.528992,0.2720703,614.3927,500.0
