MeanEntropy,StdIWNorm,ReturnMeanIW,EpThisIter,MinIW,OptimizationReturnMean,Iteration,ReturnStepMax,ESSRenyi,InitialReturnStd,InitialBound,OptimizationReturnMin,EmpiricalD2,TimeElapsed,InitialReturnMin,MeanIW,TimestepsSoFar,OptimizationReturnMax,InitialReturnMax,EpLenMean,MaxIW,J_sample_variance,Bound,ReturnStepMaxmin,EpRewMean,EpisodesSoFar,LearnableVariance,StdIW,ESSClassic,InitialReturnMean,MaxIWNorm,MeanIWNorm,VarianceInit,MinIWNorm
1.6378663,39.90445,10132.414,100,1.4021286e-06,13.786349,11,0.26864508,9.555704e-05,5.6322207,22.573978,,1046495.4,1864.202734708786,10.656196,401.1989,550000,26.715038,37.371235,500.0,40105.62,3446276900.0,8220.906,0.014832616,24.44254376945461,1100,,3990.4446,1.0007118,24.442543,401.0562,4.011989,-0.6,1.4021286e-08
1.6378663,2.632543,867.1797,100,3.246908e-05,13.127315,12,0.26376536,0.010645997,5.469111,22.811928,,9393.202,2091.346785545349,11.491898,26.830114,600000,24.653778,36.145676,500.0,2646.118,30796634.0,692.0204,0.069955036,24.619211608518345,1200,,263.25433,1.0280311,24.619211,26.461178,0.26830113,-0.6,3.246908e-07
1.6378663,12.592429,4641.522,100,3.989123e-06,20.362782,13,0.2121672,0.0015915768,5.5287423,27.91696,,62830.77,2387.024421453476,9.802618,127.76485,650000,35.16613,44.96875,500.0,12656.929,1132793000.0,4077.9272,0.04384312,30.16539768984998,1300,,1259.2428,1.0189568,30.165396,126.56928,1.2776484,-0.6,3.9891226e-08
1.6378663,3.3635738,1141.5189,100,4.6182606e-05,15.94079,14,0.30258602,0.0038829616,5.7038307,30.120966,,25753.54,2673.7203369140625,16.374224,34.24154,700000,27.506739,43.880962,500.0,3380.9136,33101942.0,789.42004,0.029020786,32.31501368825265,1400,,336.3574,1.0257156,32.315014,33.809135,0.34241542,-0.6,4.6182603e-07
1.6378663,1.2891283,521.8333,100,1.3254815e-05,12.624353,15,0.29309085,0.018749824,4.9729195,28.916832,,5333.3833,2965.3361184597015,18.490808,14.9909935,750000,25.47576,43.966568,500.0,1292.7598,5012323.0,361.28937,0.059685707,31.115161152272343,1500,,128.91284,1.3342434,31.115162,12.927597,0.14990993,-0.6,1.3254815e-07
1.6378663,1.45186,478.14792,100,8.863678e-06,11.893667,16,0.23222463,0.038645778,4.536248,29.347622,,2587.6047,3250.8065254688263,19.534039,15.2936735,800000,22.067562,41.6016,500.0,1459.717,2995790.8,372.33734,0.00089114904,31.42770491124617,1600,,145.18599,1.0974422,31.427706,14.59717,0.15293674,-0.6,8.8636774e-08
1.6378663,27.363873,10325.458,100,2.806819e-06,18.063726,17,0.30616942,0.00034097163,5.5739155,30.25859,,293279.53,3482.132415533066,14.422194,275.11893,850000,30.124372,44.546566,500.0,27501.828,4055385300.0,9119.242,0.09677571,32.48592028001261,1700,,2736.3877,1.0007321,32.48592,275.01828,2.751189,-0.6,2.8068191e-08
1.6378663,0.40563086,200.98251,100,0.00031183238,16.360308,18,0.22924921,0.15430935,5.8872356,30.899687,,648.0489,3712.5274310112,16.876324,5.4638214,900000,29.862514,46.73884,500.0,404.5617,730671.7,141.49144,0.005181372,33.23663280571584,1800,,40.563087,1.7820582,33.236633,4.045617,0.054638203,-0.6,3.1183238e-06
1.6378663,132.60739,59762.945,100,5.875747e-09,21.512354,19,0.3812005,4.366621e-06,6.1251125,32.798473,,22901004.0,3934.897360801697,13.716774,1333.2126,950000,34.896378,48.61315,500.0,133275.89,172260660000.0,48131.035,0.16983967,35.22912823319384,1900,,13260.737,1.0006809,35.22913,1332.7589,13.332127,-0.6,5.875747e-11
1.6378663,2.9272537,1380.5779,100,6.1553817e-07,14.754897,20,0.2780204,0.002325177,6.187291,37.12705,,43007.48,4201.322811365128,24.917433,29.977129,1000000,25.988245,50.905678,500.0,2942.4702,39339760.0,852.73065,0.03897004,39.6723302920956,2000,,292.72537,1.0378356,39.67233,29.424702,0.2997713,-0.6,6.1553815e-09
1.6378663,133.85577,55458.508,100,9.353056e-10,16.580507,21,0.29558003,1.5738646e-06,6.1704464,38.313194,,63537868.0,4483.44681596756,24.434185,1345.5995,1050000,29.595795,54.02998,500.0,134530.4,52058948000.0,33924.688,0.108830675,41.0146928911616,2100,,13385.577,1.0004393,41.014694,1345.3041,13.4559965,-0.6,9.353056e-12
1.6378663,3.9237504,1912.996,100,7.612707e-05,17.579361,22,0.25231588,0.0066889836,6.900268,35.36727,,14949.954,4766.289921760559,20.328405,39.90118,1100000,30.481451,50.809856,500.0,3943.9226,120403430.0,1602.3699,0.030356467,37.907765391545915,2200,,392.3751,1.0235299,37.907764,39.439224,0.39901173,-0.6,7.612707e-07
1.6378663,3.337011,1574.2212,100,4.2649124e-05,16.018457,23,0.2663442,0.009816983,6.1607075,40.17889,,10186.429,4977.359447002411,26.948862,34.026905,1150000,28.81972,55.76858,500.0,3354.2288,42951164.0,1292.791,0.018389598,42.967319761638606,2300,,333.7011,1.0290519,42.96732,33.542286,0.34026897,-0.6,4.2649123e-07
1.6378663,21.179537,9347.907,100,4.374527e-06,15.419922,24,0.23407234,0.00026999862,5.6351943,39.54645,,370372.25,5160.041375875473,27.163616,214.98303,1200000,33.578087,60.741703,500.0,21287.871,1237697500.0,7499.5913,0.0143034905,42.58353771491724,2400,,2117.9539,1.0198202,42.583534,212.87871,2.1498303,-0.6,4.374527e-08
1.6378663,0.39934042,291.85632,100,0.00045655036,16.442162,25,0.27216676,0.15126026,5.828673,39.818943,,661.1122,5347.573743343353,26.140285,6.6031237,1250000,29.129704,55.26999,500.0,335.28647,677812.56,220.80093,0.068972826,42.582445096735555,2500,,39.934044,2.6613243,42.582447,3.3528645,0.06603124,-0.6,4.5655033e-06
1.6378663,126.872795,59313.523,100,1.2826207e-07,19.736734,26,0.2537175,2.867525e-05,6.5515785,39.78406,,3487328.0,5566.732259511948,22.779787,1275.2134,1300000,31.869394,54.64918,500.0,127512.055,92435300000.0,54210.824,0.049797773,42.51652084957025,2600,,12687.28,1.0001456,42.516525,1275.1205,12.752132,-0.6,1.2826207e-09
1.6378663,846.1795,354474.97,100,5.5477926e-07,18.720587,27,0.2451338,3.470403e-05,6.127609,37.085255,,2881509.8,5805.828532218933,21.074255,8505.303,1350000,33.117508,54.19176,500.0,850443.25,3102342400000.0,349875.44,0.04915504,39.794842401099274,2700,,84617.945,1.0002046,39.794846,8504.433,85.053024,-0.6,5.5477924e-09
1.6378663,0.27521172,178.50859,100,8.839658e-05,14.167922,28,0.28308284,0.6069978,4.9952707,40.8756,,164.74524,6038.29945898056,29.488167,4.003924,1400000,26.121597,55.609764,500.0,274.4408,185960.42,142.82016,0.10942118,43.65608844972458,2800,,27.521172,2.0727236,43.65609,2.744408,0.040039238,-0.6,8.8396575e-07
1.6378663,1.024403,554.7459,100,1.7082384e-05,18.290573,29,0.2610165,0.024026366,5.234981,39.11028,,4162.094,6274.6208238601685,23.536827,10.820695,1450000,30.805561,54.34239,500.0,1029.9396,8457925.0,379.45288,0.020246625,41.82739889602968,2900,,102.44029,1.1034425,41.827396,10.299396,0.10820694,-0.6,1.7082384e-07
1.6378663,0.03502417,70.288445,100,0.017045965,18.701624,30,0.29583982,13.621749,6.2331886,39.64219,,7.3412013,6520.135432481766,23.680782,1.5878491,1500000,31.123516,54.8043,500.0,23.108341,8130.279,62.863926,0.030710727,42.382406248593554,3000,,3.5024173,17.049173,42.3824,0.23108341,0.015878491,-0.6,0.00017045965
1.6378663,11.827121,5369.4365,100,2.2537643e-06,13.6200695,31,0.25792602,0.0006449257,5.6160464,41.079113,,155056.62,6762.260865211487,30.348768,119.050674,1550000,27.445734,57.794502,500.0,11886.887,321032640.0,4231.543,0.03525676,43.968837711825444,3100,,1182.7123,1.0030608,43.968838,118.868866,1.1905067,-0.6,2.2537643e-08
1.6378663,0.71924806,406.78256,100,1.537364e-05,13.794791,32,0.26082656,0.044931643,5.203798,41.15105,,2225.603,6982.743836641312,30.099844,7.87988,1600000,24.771814,54.87166,500.0,723.32007,2619649.8,277.35046,0.06829314,43.894635028547135,3200,,71.924805,1.1860422,43.894634,7.2332006,0.07879879,-0.6,1.537364e-07
1.6378663,15.118513,7980.4404,100,2.8937624e-05,14.072498,33,0.29489425,0.008223188,5.8741813,38.93627,,12160.733,7165.481808423996,27.500303,152.5268,1650000,25.230349,52.73065,500.0,15195.239,1446693500.0,7689.695,0.11265193,41.57280354822475,3300,,1511.8513,1.0075723,41.572803,151.9524,1.5252678,-0.6,2.8937623e-07
1.6378663,1.782971,962.6044,100,4.3174663e-05,15.377523,34,0.26119578,0.02092712,5.824436,43.315506,,4778.4883,7337.052675962448,30.842926,18.996672,1700000,27.255905,58.09883,500.0,1791.7306,14172077.0,761.7956,0.026447192,46.220448633440334,3400,,178.2971,1.1224426,46.220448,17.917305,0.18996672,-0.6,4.3174663e-07
1.6378663,183.0195,95959.586,100,1.29731925e-05,15.476554,35,0.2829489,2.001169e-05,6.0209193,38.789787,,4997079.0,7505.786405801773,26.122387,1839.4766,1750000,30.060543,56.18293,500.0,183941.6,231842330000.0,89679.98,0.012541711,41.59894062414167,3500,,18301.951,1.0000659,41.59894,1839.4159,18.394764,-0.6,1.2973192e-07
1.6378663,0.6258445,447.96945,100,7.15772e-05,12.916213,36,0.22864,0.06766616,5.008707,44.24794,,1477.8436,7690.159519433975,34.14328,9.023754,1800000,22.087727,56.231007,500.0,598.7922,1246143.6,339.88577,0.016106814,47.05949270896057,3600,,62.584454,2.0365987,47.059494,5.9879217,0.09023755,-0.6,7.1577193e-07
1.6378663,10.86301,5941.8936,100,6.537109e-07,17.381226,37,0.25980887,0.0009960694,5.87786,41.934853,,100394.61,7861.612602472305,27.502056,109.648476,1850000,31.466454,58.96851,500.0,10918.188,860607740.0,5007.6816,0.051680133,44.88328187389217,3700,,1086.3011,1.0085616,44.88328,109.181885,1.0964848,-0.6,6.537109e-09
1.6378663,3.2110035,1774.704,100,5.0633083e-05,20.238886,38,0.32699972,0.013488218,6.2249045,45.43227,,7413.878,8062.474708557129,28.175251,32.854774,1900000,31.462059,59.63731,500.0,3227.7212,71579670.0,1517.9539,0.1050996,48.414137811620655,3800,,321.1004,1.0360775,48.41414,32.27721,0.32854775,-0.6,5.063308e-07
1.6378663,44.23583,24465.295,100,2.3462107e-07,15.070117,39,0.29619327,1.2255517e-05,5.9891257,43.79015,,8159591.0,8247.15946817398,31.624008,445.1874,1950000,26.45543,58.079437,500.0,44459.266,10979079000.0,16170.101,0.031127244,46.69412601596081,3900,,4423.583,1.0026764,46.694126,444.59265,4.451874,-0.6,2.3462106e-09
1.6378663,10.847598,5187.9956,100,1.3681288e-06,16.066936,40,0.21015354,0.00038642605,5.6281633,41.835358,,258781.73,8448.960725545883,28.842928,109.501816,2000000,32.647163,61.490093,500.0,10902.706,419215680.0,3623.977,0.0081216395,44.9098647396782,4000,,1084.7598,1.0087241,44.909863,109.02706,1.0950183,-0.6,1.3681287e-08
1.6378663,0.41198152,237.47903,100,4.0286373e-05,12.386208,41,0.2436124,0.17605922,6.03353,42.218037,,567.9907,8729.647768735886,32.857773,4.851373,2050000,27.661121,60.518894,500.0,413.8435,486494.06,165.36304,0.021184966,45.243980446619034,4100,,41.198154,1.367707,45.24398,4.138435,0.048513737,-0.6,4.0286372e-07
1.6378663,2.4697294,1015.8741,100,2.575342e-05,16.153559,42,0.27315858,0.049438752,5.6730666,41.01728,,2022.7047,8970.507460594177,27.848236,25.641556,2100000,31.842007,59.690243,500.0,2482.881,9068408.0,881.64716,0.036649972,44.00179339059511,4200,,246.97296,1.0664331,44.001797,24.82881,0.25641555,-0.6,2.575342e-07
1.6378663,1.5869918,764.56934,100,0.00021683297,15.032153,43,0.31860825,0.0853861,6.129301,39.49033,,1171.1509,9221.251965761185,27.381187,17.031385,2150000,31.079021,58.46021,500.0,1595.0457,8078756.0,664.53784,0.10043177,42.41334104443265,4300,,158.69917,1.1386162,42.41334,15.950457,0.17031385,-0.6,2.1683297e-06
1.6378663,5.763655,2030.6095,100,6.765299e-05,11.233268,44,0.31323826,0.019551799,5.208976,36.75293,,5114.619,9466.912575244904,28.09256,58.25365,2200000,23.365425,51.457985,500.0,5793.0127,17987962.0,1846.6046,0.113931194,39.32582827463429,4400,,576.3655,1.0111988,39.32583,57.930126,0.58253646,-0.6,6.7652985e-07
1.6378663,29.951044,10045.645,100,2.6426408e-06,16.74724,45,0.3144543,0.0003740372,6.1219683,37.799942,,267353.1,9671.54833316803,23.7468,301.18796,2250000,30.13515,53.88195,500.0,30102.102,886920700.0,8652.629,0.06330022,40.49404021384648,4500,,2995.1045,1.0011096,40.494038,301.021,3.011879,-0.6,2.6426408e-08
1.6378663,298.1387,113255.14,100,2.3073273e-08,15.288414,46,0.2743693,2.1687706e-06,6.1364174,38.989605,,46109070.0,9870.001058578491,26.458506,2996.9463,2300000,28.68773,55.146236,500.0,299641.22,121640780000.0,94531.984,0.071005195,41.74692041571644,4600,,29813.87,1.0003564,41.746918,2996.412,29.96946,-0.6,2.3073272e-10
1.6378663,1.0770755,431.19913,100,0.00012168053,17.289549,47,0.2799747,0.03943082,6.062544,35.67644,,2536.0874,10066.533336639404,21.14913,11.288122,2350000,34.095703,55.24483,500.0,1082.8373,3466058.0,292.0938,0.055213034,38.43867785433116,4700,,107.70755,1.0864431,38.43868,10.828373,0.112881206,-0.6,1.2168053e-06
1.6378663,61.419933,22916.695,100,1.9669797e-06,11.367701,48,0.24002367,6.512173e-05,4.157073,35.55605,,1535585.9,10281.903650283813,26.569056,617.45935,2400000,21.045073,47.61413,500.0,61729.523,4509389300.0,19966.553,0.0294386,37.936755532828485,4800,,6141.993,1.0005318,37.936756,617.2952,6.1745934,-0.6,1.9669796e-08
1.6378663,1.277491,593.6368,100,3.713036e-07,11.9699955,49,0.24717431,0.027489437,4.7816677,34.66877,,3637.761,10537.063740491867,25.17104,17.18271,2450000,24.27425,49.44529,500.0,1245.4813,1321289.9,444.52496,0.04721357,37.14103448180718,4900,,127.74909,1.7769737,37.141037,12.454813,0.1718271,-0.6,3.7130359e-09
1.6378663,16.530962,6087.1304,100,1.2425382e-06,12.328422,50,0.27019414,0.0007360039,4.3241506,33.857265,,135868.84,10759.435647010803,23.727383,167.42856,2500000,20.243252,43.970634,500.0,16615.385,457201900.0,5276.743,0.024700344,36.055802902604874,5000,,1653.0964,1.0153842,36.0558,166.15384,1.6742854,-0.6,1.24253825e-08
1.6378663,1.3574265,642.70734,100,1.8110033e-05,12.130821,51,0.2590892,0.04548701,4.6124806,34.33337,,2198.43,10965.33021068573,24.680126,15.865678,2550000,24.871502,49.55163,500.0,1361.9353,5072449.5,526.5399,0.00933294,36.81094788031153,5100,,135.74268,1.3476955,36.810947,13.619352,0.15865679,-0.6,1.8110033e-07
1.6378663,0.05976304,81.00842,100,0.0015957901,13.141891,52,0.2800227,3.3638582,4.7718043,36.070545,,29.727768,11159.563131570816,25.33426,2.021975,2600000,22.77785,48.11211,500.0,36.011623,10992.144,67.892296,0.057424724,38.47615208758209,5200,,5.9763045,10.271133,38.47615,0.3601162,0.020219749,-0.6,1.5957901e-05
1.6378663,2.1347814,1239.8217,100,8.253934e-06,14.372965,53,0.27350238,0.006655358,5.0237255,36.105568,,15025.488,11395.964948892593,24.163618,32.323986,2650000,24.456583,48.6202,500.0,1666.7423,10114556.0,941.8321,0.04569067,38.53658214473753,5300,,213.47815,2.2412915,38.536583,16.667423,0.32323983,-0.6,8.253934e-08
1.6378663,577.306,264881.62,100,1.4211162e-07,14.660571,54,0.34058943,3.309459e-07,5.2102346,35.974903,,302164200.0,11697.733612060547,23.843554,5802.3867,2700000,26.740778,50.58433,500.0,580214.7,1620262100000.0,220916.58,0.12109816,38.504123792558374,5400,,57730.598,1.0000827,38.504124,5802.147,58.02386,-0.6,1.4211161e-09
1.6378663,76.433815,25220.676,100,1.3303323e-06,13.865549,55,0.24398147,8.265633e-05,4.9126415,36.220142,,1209828.8,12000.612975597382,24.86992,768.6898,2750000,25.436697,50.306618,500.0,76819.38,4088073700.0,22454.008,0.0100161135,38.7354699748604,5500,,7643.383,1.0012916,38.73547,768.1938,7.686899,-0.6,1.3303323e-08
1.6378663,7.2467303,3263.876,100,4.1411954e-07,12.438053,56,0.29531717,0.0004908562,4.2757926,33.318604,,203725.66,12310.575806379318,23.146893,76.200165,2800000,22.179958,45.32685,500.0,7281.528,209786110.0,2240.94,0.037510097,35.584945179776575,5600,,724.67316,1.0935836,35.584946,72.81528,0.7620016,-0.6,4.1411954e-09
1.6378663,4.7332945,1878.6475,100,1.5348078e-05,16.442507,57,0.31469887,0.0036093397,4.625292,34.871178,,27705.898,12615.500846385956,20.81419,48.247208,2850000,26.896233,47.710423,500.0,4757.6826,75584950.0,1481.5754,0.073853314,37.25669655015085,5700,,473.3295,1.0283198,37.2567,47.576824,0.48247212,-0.6,1.5348077e-07
1.6378663,2.3539152,958.3237,100,1.2947613e-06,9.221105,58,0.29869515,0.007898279,3.926701,36.813927,,12660.986,12905.699759483337,29.996544,24.562744,2900000,18.077862,48.074406,500.0,2366.4292,5065660.5,687.8546,0.0537138,39.217649003238655,5800,,235.39153,1.0771319,39.217648,23.664291,0.24562745,-0.6,1.2947613e-08
1.6378663,19.533472,8533.73,100,4.5500227e-07,9.723902,59,0.2906835,0.00010050148,3.7428417,37.39719,,995010.25,13197.962730169296,30.028135,198.39594,2950000,17.068758,47.096893,500.0,19633.426,687980350.0,6184.7686,0.060676217,39.75203623930209,5900,,1953.3469,1.0210559,39.752037,196.33426,1.9839593,-0.6,4.5500226e-09
1.6378663,8.442915,3676.7095,100,1.4286974e-07,14.668358,60,0.3156553,0.00022650724,4.875153,38.48909,,441487.0,13426.432469129562,26.682457,85.22994,3000000,30.552067,57.234524,500.0,8485.782,200129920.0,1775.2501,0.0754002,41.35081451595452,6000,,844.2916,1.0087796,41.350815,84.85782,0.85229933,-0.6,1.4286974e-09
1.6378663,20.832197,9785.579,100,6.3435984e-08,19.12763,61,0.2257625,0.00016665578,4.8015194,39.556423,,600039.2,13630.540965795517,23.226871,221.1165,3050000,32.73459,55.96146,500.0,20923.305,2044419500.0,7618.1304,0.0066022724,42.354498811494956,6100,,2083.2197,1.1140555,42.354504,209.23305,2.2111647,-0.6,6.3435984e-10
1.6378663,8.534611,3439.711,100,6.169978e-06,13.264983,62,0.33793092,0.0024848708,4.2353053,40.01646,,40243.54,13833.167519807816,29.36018,86.45933,3100000,22.813828,52.174007,500.0,8578.215,85946940.0,2916.385,0.10836068,42.625162368838595,6200,,853.46106,1.0158321,42.62516,85.78215,0.86459327,-0.6,6.169978e-08
1.6378663,8.620393,2834.2651,100,9.636887e-06,10.647765,63,0.24780191,0.0027102549,4.1850147,40.133396,,36896.9,14030.401748657227,32.106716,87.51117,3150000,20.315018,52.421734,500.0,8664.603,8000048.5,2330.792,0.008946076,42.754481061082146,6300,,862.0393,1.0200472,42.754482,86.64603,0.87511194,-0.6,9.6368865e-08
1.6378663,1.4067842,622.69507,100,3.1766187e-05,12.569998,64,0.33190742,0.014331868,4.037236,37.080772,,6977.4575,14276.865040063858,26.877903,15.095991,3200000,20.46463,47.342533,500.0,1413.4712,4409163.5,424.9662,0.056622535,39.44790054252603,6400,,140.67842,1.1384028,39.4479,14.134711,0.15095988,-0.6,3.1766186e-07
1.6378663,110.36463,49332.832,100,5.001876e-07,11.54245,65,0.22303712,2.0631975e-05,4.316082,36.512016,,4846846.0,14496.87752199173,27.392553,1109.351,3250000,21.067148,48.4597,500.0,110920.766,36817020000.0,43998.496,0.037493587,38.93500299362934,6500,,11036.462,1.0002583,38.93501,1109.2076,11.093509,-0.6,5.001876e-09
1.6378663,0.19758663,127.62602,100,0.00034060635,10.531807,66,0.24917467,0.7129903,4.284445,37.148724,,140.25436,14688.02816939354,29.117418,3.3090932,3300000,20.892664,50.010082,500.0,182.99326,40705.684,98.012794,0.026906833,39.649225132779286,6600,,19.758663,2.7282841,39.649227,1.8299326,0.033090934,-0.6,3.4060633e-06
1.6378663,5.614995,2202.1543,100,2.679361e-06,11.950182,67,0.25922918,0.0016991532,4.195137,36.555496,,58852.844,14885.944714069366,26.979126,57.136147,3350000,20.497055,47.47618,500.0,5643.8833,45120548.0,1626.2776,0.05799967,38.92930624016632,6700,,561.4996,1.024824,38.929306,56.43883,0.57136154,-0.6,2.6793609e-08
1.6378663,12.734435,6427.734,100,1.345686e-05,16.64857,68,0.3704565,0.0012587876,5.571108,38.3655,,79441.52,15121.087495803833,24.34157,128.19908,3400000,28.151087,52.492657,500.0,12798.799,1101000300.0,5687.971,0.08213785,40.990138951747355,6800,,1273.4435,1.0033008,40.990135,127.98798,1.2819908,-0.6,1.345686e-07
1.6378663,0.41267017,331.71722,100,0.00027251494,17.30355,69,0.29011875,0.17930159,5.197411,41.71358,,557.71954,15366.67736363411,27.191998,7.3861365,3450000,28.447338,55.639336,500.0,303.739,599730.9,266.01807,0.011978239,44.49554697490556,6900,,41.267014,3.1040885,44.49555,3.03739,0.07386136,-0.6,2.7251492e-06
1.6378663,0.16999239,144.61511,100,0.00035395238,11.011377,70,0.2220327,0.39680126,4.486422,41.646915,,252.01532,15621.389070749283,33.359676,2.796864,3500000,21.123043,54.48272,500.0,169.3193,137682.88,101.36948,0.026487693,44.3710540392183,7000,,16.999239,2.6356263,44.371056,1.693193,0.02796864,-0.6,3.5395237e-06
1.6378663,47.61552,21948.13,100,1.4268599e-08,13.2701845,71,0.2561758,2.670391e-05,5.133035,44.431187,,3744770.0,15924.30946969986,34.17519,478.91354,3550000,26.108547,60.283737,500.0,47855.75,3380866300.0,16115.255,0.07046984,47.445371800543214,7100,,4761.552,1.0014883,47.44537,478.5575,4.7891364,-0.6,1.4268599e-10
1.6378663,134.09749,61510.83,100,2.5712863e-08,12.414918,72,0.23693435,3.5795274e-06,5.0286794,41.178055,,27936648.0,16209.76249217987,31.539051,1347.7919,3600000,23.979256,55.518307,500.0,134773.11,37932876000.0,46838.69,0.036984086,43.95396987177318,7200,,13409.748,1.0000902,43.953964,1347.7311,13.47792,-0.6,2.5712862e-10
1.6378663,9.035479,3604.2761,100,9.754082e-06,12.324529,73,0.22717758,0.028701687,4.172901,38.140015,,3484.1157,16456.575021743774,28.405592,91.372444,3650000,23.396437,51.80203,500.0,9081.543,107124344.0,3451.3918,0.04851252,40.730119728214504,7300,,903.5479,1.0123004,40.730118,90.81543,0.9137244,-0.6,9.754082e-08
1.6378663,23.758553,8312.156,100,3.3291088e-09,11.316654,74,0.30313307,0.00017824266,4.2779703,38.522255,,561032.94,16699.139353752136,29.763048,239.2572,3700000,21.3859,51.14895,500.0,23878.695,192236670.0,6396.5737,0.111422464,41.07970266579886,7400,,2375.8552,1.0039405,41.0797,238.78694,2.392572,-0.6,3.329109e-11
1.6378663,743.1042,336401.5,100,1.945448e-09,13.630381,75,0.2771116,1.3589636e-06,4.826944,37.300983,,73585490.0,16953.34905743599,26.259714,7468.6357,3750000,25.522497,51.78221,500.0,746847.9,2006544800000.0,314191.6,0.00792405,39.89009388656376,7500,,74310.41,1.0000421,39.890095,7468.4785,74.686356,-0.6,1.945448e-11
1.6378663,3.1149452,1575.5015,100,1.6630772e-06,13.967541,76,0.26592907,0.020543583,4.3218226,39.5053,,4867.7,17257.14059972763,28.36096,32.16675,3800000,28.103071,56.46403,500.0,3131.2742,43134410.0,1378.5298,0.0203197,42.3285001580656,7600,,311.49454,1.0551323,42.328495,31.31274,0.32166752,-0.6,1.6630771e-08
