VarianceInit,OptimizationReturnMean,MinIWNorm,ReturnStepMaxmin,MeanEntropy,J_sample_variance,InitialReturnMean,Bound,TimeElapsed,InitialReturnStd,MeanIW,InitialBound,ESSRenyi,OptimizationReturnMax,ReturnMeanIW,MeanIWNorm,LearnableVariance,MinIW,InitialReturnMin,MaxIWNorm,ReturnStepMax,EpLenMean,EpThisIter,Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,StdIW,EmpiricalD2,ESSClassic,TimestepsSoFar,InitialReturnMax,StdIWNorm,EpRewMean
-0.6,10.04029,1.6363616e-08,0.12610796,1.6378663,92388290.0,15.682826,1028.8356,3686.9222509860992,4.1786346,94.78245,14.327838,0.00083893526,21.45721,1496.6472,0.94782454,,1.6363617e-06,5.6425366,94.58245,0.34224677,500.0,100,17,9458.245,1700,,941.0638,119198.71,1.0042329,850000,27.099747,9.410638,15.682825885896602
-0.6,12.485146,2.3703086e-09,0.013027385,1.6378663,132382580000.0,17.240211,39924.324,3928.5929803848267,4.1603193,2561.7307,15.994398,2.087879e-06,20.161201,48546.17,25.617308,,2.3703087e-07,4.755067,2561.6426,0.22274625,500.0,100,18,256164.27,1800,,25488.014,47895496.0,1.0000687,900000,24.91627,254.88014,17.24021179911867
-0.6,10.757289,6.2084613e-12,0.007937491,1.6378663,1606864100.0,14.664983,4189.2764,4222.332155942917,4.2313943,222.5385,13.359733,0.0003582165,22.19733,4878.9146,2.2253847,,6.2084615e-10,3.9076953,222.35771,0.20007437,500.0,100,19,22235.771,1900,,2212.413,279160.78,1.0016267,950000,26.105026,22.12413,14.664983782867472
-0.6,15.750297,1.8126862e-07,0.12511724,1.6378663,9893580.0,12.741003,218.06023,4512.057304143906,4.7881064,14.743199,11.480784,0.035877515,28.213665,284.59286,0.147432,,1.8126862e-05,-3.009293,13.5311365,0.30265668,500.0,100,20,1353.1136,2000,,134.6197,2787.261,1.1851906,1000000,25.204372,1.346197,12.741003465601798
-0.6,11.9470005,1.3503429e-08,0.02713345,1.6378663,551624640.0,11.627756,1782.7302,4745.24330329895,4.2159867,100.48182,10.47184,0.00046055432,23.437548,2321.354,1.004818,,1.3503429e-06,-0.31924462,100.21157,0.24272637,500.0,100,21,10021.157,2100,,997.0661,217129.66,1.0053993,1050000,23.118303,9.97066,11.627754827358025
-0.6,11.319646,1.2782278e-08,0.13834065,1.6378663,235559460.0,15.502981,1591.223,4934.449597120285,4.3589377,153.41064,14.221097,0.00047486374,21.454323,2179.4756,1.5341063,,1.2782278e-06,4.183335,153.07013,0.32982922,500.0,100,22,15307.014,2200,,1522.9955,210586.72,1.0044527,1100000,25.637657,15.229955,15.502981013688492
-0.6,11.585784,2.4641564e-10,0.042321727,1.6378663,11094665000.0,14.79544,8236.203,5121.304334402084,4.2837834,869.91156,13.548432,6.005961e-06,21.730515,13324.567,8.699115,,2.4641563e-08,3.2096565,869.7009,0.27645388,500.0,100,23,86970.09,2300,,8653.394,16650125.0,1.0004845,1150000,24.94017,86.533936,14.795440649665954
-0.6,12.2504635,2.3585832e-07,0.10057095,1.6378663,2438607000.0,18.098553,6068.4023,5328.818048000336,4.3604074,273.918,16.662235,0.00092893967,22.878235,6539.6577,2.73918,,2.3585833e-05,5.848089,273.71783,0.27584904,500.0,100,24,27371.785,2400,,2723.4382,107649.62,1.001463,1200000,28.726324,27.234379,18.09855319611444
-0.6,9.942488,2.6556956e-11,0.061217204,1.6378663,457762140000.0,17.493055,97207.97,5568.388410568237,3.9080427,4359.071,16.19213,1.5693744e-05,18.467949,100491.87,43.59071,,2.6556957e-09,7.550567,4358.972,0.26230147,500.0,100,25,435897.22,2500,,43371.22,6371965.5,1.0000452,1250000,26.018517,433.71213,17.493055756376297
-0.6,9.778067,2.821981e-08,0.0107456595,1.6378663,55030452.0,18.4603,917.3602,5810.8073580265045,3.6075487,46.490444,17.051584,0.0037279164,19.492107,1148.0831,0.46490452,,2.821981e-06,8.682234,46.121353,0.25706577,500.0,100,26,4612.1353,2600,,458.86777,26824.637,1.0160545,1300000,28.174341,4.588678,18.460300382291535
-0.6,9.754595,1.642771e-05,0.040985987,1.6378663,56231.848,19.579756,59.702007,6047.082870483398,4.0436034,3.513396,18.128433,1.0344979,19.201288,73.97119,0.03513396,,0.0016427711,9.825161,2.049297,0.253732,500.0,100,27,204.92972,2700,,20.859993,96.66526,2.7585282,1350000,29.02645,0.2085999,19.57975574644381
-0.6,11.446946,2.4108041e-07,0.016091615,1.6378663,1006921.6,19.598246,115.15003,6287.600664138794,4.7077503,6.9855456,18.161215,0.06632426,20.58931,170.94946,0.069855444,,2.4108042e-05,8.151299,5.958806,0.3701811,500.0,100,28,595.8806,2800,,59.330803,1507.744,1.3672916,1400000,28.740608,0.59330803,19.59824557970815
-0.6,15.37673,5.0802537e-08,0.030211985,1.6378663,57872732.0,20.763494,830.9647,6533.82662987709,4.7436357,56.22109,19.23045,0.0039032274,25.27411,1076.3467,0.56221086,,5.0802537e-06,5.3867626,55.499535,0.23929425,500.0,100,29,5549.9536,2900,,552.1474,25619.824,1.0261456,1450000,30.660873,5.521474,20.76349278043783
-0.6,9.4172325,1.7164222e-08,0.01489763,1.6378663,12007914.0,21.730871,437.50677,6766.499575614929,3.2531788,20.41516,20.235636,0.00798644,17.59108,604.8211,0.20415162,,1.7164222e-06,12.313639,19.65005,0.2334057,500.0,100,30,1965.005,3000,,195.47142,12521.223,1.079015,1500000,29.904718,1.9547144,21.7308714464976
-0.6,11.283287,2.8497533e-08,0.0088673085,1.6378663,509138620.0,25.509998,3096.1597,6954.174629449844,3.9683466,119.82287,23.812374,0.00038588987,19.725758,3960.3506,1.1982288,,2.8497534e-06,14.226707,119.39831,0.22004606,500.0,100,31,11939.831,3100,,1187.9569,259141.3,1.0071214,1550000,33.952465,11.87957,25.50999637452938
-0.6,8.60471,1.1563492e-07,0.036256805,1.6378663,154267140.0,25.049816,2283.0566,7124.569713115692,3.819928,77.48762,23.274294,0.005958941,19.065327,2513.0637,0.7748761,,1.1563492e-05,16.445107,77.028564,0.27000123,500.0,100,32,7702.857,3200,,766.38007,16781.506,1.0119498,1600000,35.510433,7.6638002,25.049815654820836
-0.6,14.7408495,4.9980827e-08,0.09526442,1.6378663,235742750.0,26.35826,1492.1539,7299.705511331558,5.03957,80.89826,24.542574,0.00033726604,24.69634,2480.8318,0.8089826,,4.9980827e-06,11.617411,80.469215,0.295642,500.0,100,33,8046.9214,3300,,800.6229,296501.84,1.0106729,1650000,36.31375,8.006229,26.358260966886508
-0.6,13.386798,1.2320083e-08,0.049544334,1.6378663,906081500.0,27.899237,5143.5527,7476.791862249374,4.4347634,227.49512,25.978926,0.0002750786,23.893738,6301.377,2.274951,,1.2320083e-06,14.512435,226.8333,0.29912427,500.0,100,34,22683.33,3400,,2256.9016,363532.44,1.005839,1700000,38.406174,22.569017,27.89923350680346
-0.6,15.843795,4.098302e-08,0.0154675245,1.6378663,89467544.0,27.64412,1165.361,7659.591017246246,4.938967,40.354385,25.79122,0.005078844,25.257626,1425.3583,0.40354377,,4.0983023e-06,11.80032,40.11826,0.2548105,500.0,100,35,4011.8262,3500,,399.14883,19689.521,1.0118011,1750000,37.057945,3.9914885,27.64411586050037
-0.6,12.194974,5.5106173e-09,0.065744996,1.6378663,67859390.0,29.284569,1538.6576,7857.823821306229,4.4764056,64.60903,27.359182,0.002468605,21.41815,1926.1759,0.6460903,,5.5106176e-07,17.089594,64.1532,0.27152523,500.0,100,36,6415.3203,3600,,638.27246,40508.707,1.0142543,1800000,38.507744,6.3827243,29.284569256728233
-0.6,10.04266,1.5714562e-11,0.042887762,1.6378663,1326561200000.0,28.756874,265957.75,8049.93706870079,3.848131,11142.65,26.868706,1.14410504e-07,19.049122,321780.0,111.42651,,1.5714562e-09,18.714214,11142.603,0.26087573,500.0,100,37,1114260.2,3700,,110867.484,874045630.0,1.0000086,1850000,37.763336,1108.6749,28.756873669161234
-0.6,15.347415,1.0411485e-11,0.042384937,1.6378663,21158703000.0,25.88761,18606.688,8242.470736503601,3.9918807,604.4104,24.1549,5.5420383e-05,24.11399,20934.193,6.0441046,,1.0411485e-09,10.5401945,602.64716,0.22441687,500.0,100,38,60264.72,3800,,5996.1035,1804390.2,1.0058545,1900000,34.654186,59.96103,25.887609572213986
-0.6,10.420791,3.4743677e-10,0.028257504,1.6378663,13517360000.0,28.52953,19094.338,8533.541214466095,4.333477,633.3681,26.591341,2.402608e-05,20.654957,23048.492,6.3336806,,3.4743678e-08,18.108738,632.7432,0.2554341,500.0,100,39,63274.324,3900,,6295.6553,4162144.0,1.0019753,1950000,38.763695,62.956554,28.52952835190596
-0.6,9.417575,1.8554507e-08,0.040341064,1.6378663,22890975000.0,31.364805,37083.66,8786.600581407547,3.9731576,1212.1406,29.097189,2.6419117e-05,23.405111,41495.406,12.121405,,1.8554507e-06,21.94723,1211.9757,0.274403,500.0,100,40,121197.57,4000,,12058.989,3785138.0,1.0002722,2000000,45.35234,120.58988,31.36480396238759
-0.6,13.6825695,5.9490524e-09,0.015280098,1.6378663,817873200.0,30.271275,5074.9287,9036.867568731308,3.9581666,299.72528,28.265015,5.457869e-05,23.5365,7790.591,2.9972525,,5.9490526e-07,16.588705,299.44052,0.26855287,500.0,100,41,29944.053,4100,,2979.3674,1832217.0,1.0019026,2050000,40.125206,29.793673,30.271274508084293
-0.6,14.417233,9.773311e-08,0.09942564,1.6378663,158648110.0,31.899712,3816.2744,9277.790481567383,4.602735,194.15346,29.56715,0.0008615644,29.168715,4610.948,1.9415345,,9.773311e-06,17.482477,193.85544,0.29854563,500.0,100,42,19385.545,4200,,1928.8079,116067.93,1.0030763,2100000,46.65119,19.288078,31.899711142044847
-0.6,9.853827,2.8174932e-06,0.023415595,1.6378663,10739113.0,30.869179,914.12134,9485.637241840363,4.399387,30.657679,28.663229,0.11743988,23.103642,978.492,0.3065768,,0.00028174932,21.015354,29.136957,0.22215432,500.0,100,43,2913.6958,4300,,289.80795,851.4995,1.1066868,2150000,44.118996,2.8980794,30.869181122472032
-0.6,12.340492,7.3865394e-08,0.032383114,1.6378663,2404454.2,29.254827,265.4346,9681.836535692215,3.8862293,12.871381,27.342997,0.019918285,21.32229,400.8985,0.12871379,,7.3865394e-06,16.914335,10.280196,0.22510052,500.0,100,44,1028.0197,4400,,104.21169,5020.5127,1.5025958,2200000,38.236626,1.0421169,29.254827138582677
-0.6,10.112112,2.172691e-08,0.0812825,1.6378663,119644360.0,29.174232,1781.264,9876.931272506714,3.7950923,59.142357,27.286001,0.0018237039,18.702547,2223.423,0.59142345,,2.172691e-06,19.062124,58.174328,0.31388676,500.0,100,45,5817.433,4500,,578.76355,54833.465,1.0334355,2250000,37.76467,5.787635,29.174236333700005
-0.6,13.783709,2.9778898e-08,0.020350754,1.6378663,10058232.0,29.334753,520.8412,10094.345106601715,4.1923957,20.628883,27.271185,0.02982633,25.720314,640.3277,0.20628883,,2.9778898e-06,15.551045,20.34588,0.31270903,500.0,100,46,2034.5881,4600,,202.41364,3352.7424,1.027979,2300000,41.27136,2.0241363,29.33475332926206
-0.6,7.2259645,5.6633945e-07,0.008100554,1.6378663,178493.66,27.117237,192.95813,10345.467376947403,3.108285,10.619307,25.378546,0.07862559,14.882496,254.965,0.106193066,,5.6633944e-05,19.89127,9.52289,0.20668046,500.0,100,47,952.28906,4700,,94.723434,1271.8506,1.2412328,2350000,34.773766,0.94723415,27.117233501100806
-0.6,8.048683,2.4726107e-11,0.018847749,1.6378663,38776800000.0,28.260305,50550.516,10576.804445028305,3.593224,2226.583,26.366856,1.932102e-06,17.657389,64172.453,22.265831,,2.4726108e-09,20.211622,2226.22,0.20216212,500.0,100,48,222622.0,4800,,22150.568,51757104.0,1.0003262,2400000,37.86901,221.50575,28.26030579319378
-0.6,10.432909,2.3562823e-06,0.010833919,1.6378663,1728905.2,28.779829,369.62344,10770.600457668304,3.4357502,15.057735,26.906387,0.19267915,19.121906,412.30328,0.15057735,,0.00023562823,18.34692,14.026566,0.24478039,500.0,100,49,1402.6566,4900,,139.50151,518.9975,1.1516774,2450000,37.468826,1.3950151,28.77982889729872
-0.6,6.3561926,6.2128574e-06,0.068577185,1.6378663,8412.006,27.581387,54.55204,10956.778812408447,2.9551702,2.395222,25.825195,1.6549462,13.898649,68.20353,0.023952218,,0.00062128576,21.225195,0.8034736,0.25515902,500.0,100,50,80.34736,5000,,9.824183,60.424923,5.6107535,2500000,35.123844,0.09824182,27.581388020505628
-0.6,6.546069,2.005183e-09,0.0560209,1.6378663,436614000.0,27.672884,6839.8687,11181.89138507843,3.3875356,310.27292,25.900356,0.00010882333,14.323654,8539.016,3.102729,,2.0051829e-07,21.126812,310.1331,0.28409937,500.0,100,51,31013.309,5100,,3085.7715,918920.56,1.000902,2550000,35.450466,30.857714,27.67288133482803
-0.6,8.953012,1.15829984e-10,0.061464503,1.6378663,17002218000.0,29.13672,37272.715,11484.424613714218,3.1977155,1348.8945,27.333498,4.4486445e-05,15.880741,39976.27,13.488945,,1.1582999e-08,20.183708,1348.7056,0.2674751,500.0,100,52,134870.56,5200,,13419.433,2247875.8,1.0002803,2600000,36.06445,134.19432,29.136719819727094
-0.6,7.0203285,1.8935696e-08,0.008092061,1.6378663,16151106.0,28.242668,1067.6656,11792.38325047493,2.734414,48.652706,26.507006,0.0021652344,13.490995,1440.67,0.48652703,,1.8935697e-06,21.222342,46.708782,0.20183928,500.0,100,53,4670.8784,5300,,464.71283,46184.375,1.0842024,2650000,34.713337,4.6471276,28.24266953531279
-0.6,10.780407,2.3384672e-08,0.09680091,1.6378663,843049.4,29.24131,171.0127,12093.702085733414,3.4898586,7.7783184,27.432287,0.05228163,17.719585,250.12971,0.077783175,,2.3384673e-06,18.460907,6.0130267,0.32326558,500.0,100,54,601.3027,5400,,60.331223,1912.7178,1.6350368,2700000,36.180492,0.6033123,29.241313215165583
-0.6,6.960528,2.7631957e-06,0.064481884,1.6378663,11466915.0,28.968994,1356.7837,12392.96205163002,3.5216894,46.311134,26.931427,0.027772631,18.742868,1479.0491,0.46311128,,0.00027631957,22.008467,24.496288,0.2608995,500.0,100,55,2449.629,5500,,322.59515,3600.667,2.0192764,2750000,40.751335,3.2259514,28.96899394429382
-0.6,8.332112,6.929591e-09,0.087773025,1.6378663,896371.25,30.411728,380.69504,12690.916806936264,3.360609,17.940454,28.394907,0.023012904,18.256758,513.6428,0.17940456,,6.9295913e-07,22.079615,14.40645,0.28167537,500.0,100,56,1440.645,5600,,144.17482,4345.388,1.5248072,2800000,40.336372,1.4417483,30.411726946694944
-0.6,10.420771,3.6364682e-11,0.027873725,1.6378663,10112887000.0,29.415503,20618.645,12988.751013755798,3.6163833,845.1971,27.51781,1.24902745e-05,18.959135,25988.22,8.451972,,3.6364682e-09,18.994734,844.07007,0.23850766,500.0,100,57,84407.01,5700,,8398.284,8006229.0,1.0026708,2850000,37.95387,83.98284,29.415503987248464
-0.6,10.363782,1.9840126e-08,0.052863613,1.6378663,115223770.0,27.209255,1702.9304,13231.077080488205,4.200877,69.67104,25.347265,0.0011871164,20.3943,2243.349,0.6967105,,1.9840127e-06,16.845472,69.46744,0.29327974,500.0,100,58,6946.744,5800,,691.1724,84237.74,1.0058686,2900000,37.239773,6.911724,27.209253739980383
-0.6,13.121077,1.4107572e-06,0.079064816,1.6378663,385558.8,28.385124,111.15457,13432.687804460526,3.7450657,5.0854664,26.400158,0.23354605,24.435287,152.22858,0.050854664,,0.00014107572,15.264049,4.056674,0.32717958,500.0,100,59,405.66742,5900,,40.411533,428.1811,1.5589322,2950000,39.699337,0.4041153,28.385126046047468
-0.6,11.11172,2.1343787e-08,0.017920375,1.6378663,19875144.0,28.209438,845.7346,13631.280643701553,3.4237797,32.7457,26.404531,0.012299815,19.000357,1008.4785,0.327457,,2.1343787e-06,17.097715,32.049496,0.27826035,500.0,100,60,3204.9495,6000,,318.83212,8130.2036,1.0438242,3000000,36.098072,3.1883214,28.209436197951206
-0.6,9.104946,3.8385085e-08,0.07218461,1.6378663,5813626.0,28.639185,415.19635,13829.02690911293,3.6986165,18.146498,26.792519,0.009680618,17.399055,602.88434,0.181465,,3.8385087e-06,19.534237,16.912235,0.291551,500.0,100,61,1691.2235,6100,,168.24902,10329.92,1.1498936,3050000,36.933292,1.6824903,28.63918244826643
-0.6,7.754611,6.038986e-09,0.026555896,1.6378663,57657188.0,26.917944,2711.025,14067.843483686447,3.6779377,137.41669,25.168663,0.0003492814,15.822275,3647.0159,1.374167,,6.038986e-07,19.163332,85.35397,0.2786051,500.0,100,62,8535.397,6200,,988.62213,286302.1,1.8954293,3100000,34.985607,9.886221,26.917943466430955
-0.6,11.430285,1.7279303e-10,0.060364455,1.6378663,71936350000.0,25.893976,40208.164,14295.54557132721,3.6712856,2470.3481,24.220879,5.730297e-07,18.998264,62310.223,24.703484,,1.7279303e-08,14.463692,2470.3186,0.32665822,500.0,100,63,247031.86,6300,,24579.357,174511020.0,1.0000238,3150000,33.461956,245.79358,25.89397693921262
-0.6,7.7578945,3.8952546e-08,0.1176922,1.6378663,23280350.0,26.093023,936.0359,14489.954926252365,3.2522414,48.298325,24.375107,0.0016344774,16.02319,1360.961,0.4829832,,3.895255e-06,18.335129,48.17999,0.36670515,500.0,100,64,4817.999,6400,,479.37314,61181.637,1.0049176,3200000,34.35832,4.7937307,26.09302363638401
-0.6,12.000657,5.3573188e-12,0.077242225,1.6378663,882116460000.0,28.668022,88143.05,14687.310406446457,3.8414571,4778.1104,26.730892,5.184514e-08,22.075272,173218.67,47.781105,,5.357319e-10,16.667366,4777.994,0.283411,500.0,100,65,477799.4,6500,,47540.426,1928821000.0,1.0000486,3250000,38.742638,475.4043,28.668024712598594
-0.6,7.161012,2.890928e-08,0.0083964765,1.6378663,208166300.0,30.098242,4126.276,14922.596707820892,3.000517,153.19867,28.082054,0.00062408013,17.386442,4933.3433,1.5319867,,2.890928e-06,22.937227,150.93936,0.23207642,500.0,100,66,15093.937,6600,,1501.6965,160235.83,1.0300283,3300000,40.32367,15.016964,30.098239488740184
-0.6,13.547237,1.9103175e-09,0.024095595,1.6378663,23422736000.0,29.500225,26482.988,15175.042946577072,4.172963,763.3993,27.514214,0.0004136534,23.767221,27459.469,7.6339936,,1.9103176e-07,15.952986,761.71576,0.28889576,500.0,100,67,76171.58,6700,,7578.8174,241748.28,1.0044223,3350000,39.720207,75.78817,29.500223604148655
-0.6,12.161293,5.117324e-05,0.07566416,1.6378663,82444.68,28.954126,76.83563,15440.771330595016,4.48067,2.6998014,27.084225,3.7464643,20.605204,86.496315,0.026998017,,0.005117324,16.792833,1.6521732,0.28289473,500.0,100,68,165.21732,6800,,16.482906,26.691833,2.6127517,3400000,37.398037,0.16482905,28.954126481668144
-0.6,13.04581,3.7650966e-07,0.028438509,1.6378663,878969.4,29.847597,128.42221,15744.039174556732,3.8386304,4.5881023,27.872168,0.16525784,22.706785,177.01595,0.04588103,,3.7650967e-05,16.80179,4.1169558,0.2822478,500.0,100,69,411.6956,6900,,40.934937,605.115,1.2406695,3450000,39.508575,0.40934938,29.84759946246454
-0.6,9.94619,4.8986447e-05,0.010251313,1.6378663,12267.859,31.59053,60.91095,16023.453744888306,4.311661,2.236119,29.49168,3.5631268,20.332645,72.029945,0.022361191,,0.004898645,21.64434,0.7451467,0.1955018,500.0,100,70,74.51467,7000,,7.9132376,28.065237,7.3946476,3500000,41.976986,0.07913238,31.59053041901177
-0.6,13.921731,4.2414452e-08,0.015284404,1.6378663,10125479.0,31.72419,395.4436,16259.660508394241,4.6013684,16.460794,29.643215,0.008067014,23.817053,627.1354,0.16460794,,4.2414454e-06,17.802462,15.276986,0.21745797,500.0,100,71,1527.6986,7100,,152.00317,12396.161,1.1591319,3550000,41.619514,1.5200317,31.724191908831088
-0.6,12.127864,1.4564022e-09,0.032236457,1.6378663,6133322.5,33.4178,474.94983,16497.326514482498,4.6912427,18.10514,31.276455,0.016375259,21.536978,642.2871,0.1810514,,1.4564023e-07,21.289938,17.00518,0.22697896,500.0,100,72,1700.5181,7200,,169.24854,6106.774,1.1313903,3600000,42.826916,1.6924852,33.41780149643972
-0.6,11.32999,2.5785094e-09,0.022524238,1.6378663,398789220.0,34.930443,4487.165,16737.64048743248,4.98556,212.64293,32.670914,8.2397295e-05,21.590033,6976.369,2.1264293,,2.5785096e-07,23.60045,211.04005,0.2543059,500.0,100,73,21104.006,7300,,2099.6875,1213632.1,1.015222,3650000,45.190483,20.996876,34.93044065068479
-0.6,16.617641,2.8911552e-11,0.0004927963,1.6378663,52202504000.0,36.931854,37392.656,17044.969416856766,5.299684,1041.2145,34.613873,1.2649378e-05,26.04539,43910.066,10.412143,,2.8911553e-09,20.31421,1040.4104,0.24643768,500.0,100,74,104041.05,7400,,10351.877,7905527.0,1.0015459,3700000,46.3596,103.51873,36.931853075263824
-0.6,14.378066,1.1650712e-10,0.021464497,1.6378663,22736941000.0,35.896725,26495.805,17314.83249616623,4.81898,1100.8314,33.55177,3.7623079e-06,25.380444,38585.277,11.008315,,1.1650712e-08,21.518661,1100.2683,0.2978419,500.0,100,75,110026.83,7500,,10947.475,26579430.0,1.0010238,3750000,46.899105,109.47475,35.896726571376064
-0.6,15.275638,4.2729873e-08,0.019493073,1.6378663,2222865.8,37.343315,351.59024,17549.444759845734,4.832371,13.277798,35.02433,0.03404681,24.312052,477.26846,0.13277797,,4.2729876e-06,22.067678,9.123641,0.32644612,500.0,100,76,912.3641,7600,,97.76572,2937.1326,1.8110958,3800000,46.37973,0.9776571,37.3433156656149
