EpThisIter,OptimizationReturnMean,ReturnStepMaxmin,MeanEntropy,StdIWNorm,TimestepsSoFar,EpisodesSoFar,ESSRenyi,MinIWNorm,Bound,InitialReturnMin,EpRewMean,InitialReturnMax,OptimizationReturnMin,ESSClassic,ReturnStepMax,EpLenMean,InitialReturnStd,MeanIW,VarianceInit,InitialBound,EmpiricalD2,TimeElapsed,OptimizationReturnMax,StdIW,MaxIWNorm,MaxIW,MinIW,ReturnMeanIW,Iteration,LearnableVariance,MeanIWNorm,J_sample_variance,InitialReturnMean
100,10.916472,0.0671538,1.6378663,294.51306,3200000,6400,5.5186155e-07,8.872561e-11,63081.5,11.214435,22.130907104864885,31.908474,,1.0018986,0.26960707,500.0,4.566273,2962.8047,-0.6,20.53548,181204860.0,5108.002052783966,20.694038,29451.307,2959.9949,295999.5,8.872561e-09,84557.875,64,,29.628044,264536300000.0,22.130905
100,15.470978,0.019300923,1.6378663,36.732685,3250000,6500,2.1986027e-05,1.460199e-09,4619.441,4.4316297,19.90260693360959,30.42211,,1.0057126,0.23280679,500.0,5.061612,370.2411,-0.6,18.381502,4548343.5,5187.749977827072,25.99048,3673.2695,369.18744,36918.746,1.460199e-07,7863.479,65,,3.7024112,3852593400.0,19.902607
100,17.214582,0.02284199,1.6378663,239.5782,3300000,6600,3.158356e-06,6.336681e-10,59953.566,7.1052957,24.319878362367195,34.688168,,1.0002664,0.21671182,500.0,5.443335,2408.1755,-0.6,22.585468,31662040.0,5273.533108472824,27.582872,23957.82,2407.8547,240785.47,6.336681e-08,69712.914,66,,24.081753,276953760000.0,24.31988
100,12.273394,0.03450796,1.6378663,14.852815,3350000,6700,0.0012455834,1.4215234e-08,2815.8086,9.588069,21.861462002540584,33.521618,,1.0016637,0.2866458,500.0,4.975113,149.40176,-0.6,20.185379,80283.664,5349.688430547714,23.933548,1485.2814,149.27765,14927.765,1.4215235e-06,3290.7156,67,,1.4940178,346829020.0,21.86146
100,25.44704,0.010748476,1.6378663,1362.1101,3400000,6800,1.3206259e-08,1.9334974e-13,254660.69,-1.3232675,24.123774150471583,34.25037,,1.0000117,0.26535526,500.0,5.867444,13689.804,-0.6,22.411253,7572167000.0,5411.648126125336,35.57364,136211.03,13689.724,1368972.4,1.9334975e-11,403680.97,68,,136.89804,17791386000000.0,24.123774
100,33.598404,0.0070256293,1.6378663,3.6535816,3450000,6900,0.0076951482,1.6143667e-06,686.5796,-6.0939655,27.50443601962784,35.73912,,1.0529372,0.22694965,500.0,6.254475,37.689342,-0.6,25.71748,12995.201,5491.6783010959625,41.833084,365.3581,36.72811,3672.811,0.00016143668,890.2863,69,,0.37689343,118411010.0,27.504433
100,21.447735,0.0024423897,1.6378663,19.651781,3500000,7000,0.005184782,1.1043919e-09,5692.8276,5.471281,26.91901416391527,36.754993,,1.0037833,0.32269162,500.0,6.4071083,197.8849,-0.6,25.081263,19287.213,5585.854068994522,31.283712,1965.1783,197.51158,19751.158,1.10439196e-07,5948.0513,70,,1.978849,2360490500.0,26.919014
100,15.978253,0.003060162,1.6378663,20.359901,3550000,7100,0.0008148453,1.1481066e-09,6410.566,9.920637,25.89889068821453,35.345673,,1.0055231,0.23731682,500.0,6.161056,205.19475,-0.6,24.131605,122722.68,5669.187496423721,25.425035,2035.99,204.63034,20463.035,1.1481067e-07,7029.6772,71,,2.0519476,2489199600.0,25.89889
100,29.019487,0.019489616,1.6378663,1365.982,3600000,7200,1.4797963e-08,1.0050809e-09,225344.69,-2.7304745,26.289012645312567,36.40833,,1.0001128,0.27536362,500.0,6.250484,13729.419,-0.6,24.468597,6757687000.0,5745.052370548248,39.1388,136598.2,13728.645,1372864.5,1.00508096e-07,374992.3,72,,137.29417,17013611000000.0,26.289013
100,13.649292,0.06221962,1.6378663,6.547762,3650000,7300,0.0015726656,8.348477e-09,1750.5144,13.857935,27.5072271222178,37.136936,,1.0249792,0.264437,500.0,4.8140984,66.63274,-0.6,25.65038,63586.305,5831.752284526825,23.279001,654.77625,65.81293,6581.293,8.348477e-07,2218.743,73,,0.6663273,165749570.0,27.507227
100,12.497616,0.046133175,1.6378663,2.5546403,3700000,7400,0.022038575,5.9544707e-08,718.0746,17.493502,29.99111769321974,37.971622,,1.0435904,0.2681393,500.0,4.1882453,26.234503,-0.6,28.092537,4537.4985,5917.757166624069,20.47812,255.464,25.680119,2568.012,5.954471e-06,845.96484,74,,0.262345,14680885.0,29.991117
100,13.950932,0.06785059,1.6378663,16.288513,3750000,7500,0.0026801461,4.72015e-08,3788.5593,14.966381,28.917311855454805,40.0871,,1.0046196,0.24498543,500.0,4.515246,164.08722,-0.6,26.912956,37311.4,5996.105417251587,25.12072,1628.8512,163.70943,16370.943,4.72015e-06,4175.7236,75,,1.6408724,300078620.0,28.917309
100,17.55149,0.0019499063,1.6378663,4.421363,3800000,7600,0.0026801245,1.7562908e-07,1049.1311,10.000638,27.552128621703012,35.80523,,1.0205265,0.25850624,500.0,5.147808,44.89477,-0.6,25.761866,37311.7,6075.0564913749695,25.804592,442.1363,44.440544,4444.0547,1.7562908e-05,1394.9423,76,,0.44894767,88314580.0,27.552126
100,17.928673,0.033687875,1.6378663,4.6365137,3850000,7700,0.005939339,4.1837197e-08,1244.4243,12.144047,30.072718522454462,37.453007,,1.0466111,0.28004977,500.0,4.4793873,47.683582,-0.6,28.200068,16836.89,6158.083952665329,25.30896,463.65143,46.608173,4660.8174,4.1837197e-06,1487.414,77,,0.47683585,79424750.0,30.072718
100,15.454696,0.020148963,1.6378663,1.4757113,3900000,7800,0.045467332,4.9726583e-07,406.176,13.638293,29.092989540341836,38.735035,,1.1153017,0.27230865,500.0,4.0608754,15.672308,-0.6,27.156237,2199.3813,6240.164428472519,25.09674,147.5711,14.836844,1483.6844,4.9726586e-05,497.00494,78,,0.15672308,7217671.0,29.092989
100,23.696548,0.026426345,1.6378663,0.3486,3950000,7900,0.3579274,3.0493693e-06,105.359566,5.1759715,28.872521469751533,35.81007,,1.3357514,0.22631179,500.0,4.603387,4.0561156,-0.6,27.082016,279.38626,6324.292175292969,30.634098,34.86,3.5065546,350.65546,0.00030493693,135.28757,79,,0.040561147,1010330.75,28.872522
100,13.703899,0.039692417,1.6378663,3.7619102,4000000,8000,0.0075890045,2.3832595e-08,998.35504,16.63192,30.33581850971244,37.4001,,1.0191333,0.26171625,500.0,3.893735,38.1723,-0.6,28.465813,13176.959,6409.970057725906,20.76818,376.19098,37.812073,3781.2075,2.3832595e-06,1213.0146,80,,0.381723,33269268.0,30.335821
100,19.063532,0.11321293,1.6378663,129.90056,4050000,8100,2.3840776e-06,4.224023e-10,28854.598,9.565975,28.6295065543386,37.575367,,1.0003641,0.33125445,500.0,4.5952997,1305.7898,-0.6,26.750736,41944944.0,6486.900837898254,28.009392,12990.056,1305.5521,130555.21,4.224023e-08,41022.426,81,,13.057898,81536770000.0,28.629505
100,11.325181,0.038328514,1.6378663,11.542494,4100000,8200,0.00034092137,4.1898827e-09,1951.2502,14.596159,25.92134008116201,36.340374,,1.0168792,0.23057315,500.0,4.244664,116.99135,-0.6,24.104322,293322.78,6555.270897388458,21.744215,1154.2494,116.01421,11601.422,4.1898826e-07,2935.3345,82,,1.1699135,150993650.0,25.92134
100,19.205446,0.017827064,1.6378663,4.040844,4150000,8300,0.004920417,1.107459e-07,934.9315,6.6308637,25.83630985966442,35.772873,,1.0471619,0.30056185,500.0,4.90034,41.568546,-0.6,24.047668,20323.48,6630.456840991974,29.14201,404.08435,40.618114,4061.8115,1.10745905e-05,1189.9214,83,,0.41568542,79797250.0,25.836311
100,14.187648,0.004255295,1.6378663,2.4329505,4200000,8400,0.009735951,7.900283e-09,707.9546,13.590205,27.777852280829006,35.81317,,1.0384427,0.27433395,500.0,4.4814563,24.92248,-0.6,25.987192,10271.21,6711.953171491623,22.222965,243.29506,24.456455,2445.6455,7.900283e-07,889.43243,84,,0.24922478,29647050.0,27.777855
100,17.618105,0.01839,1.6378663,1.2405277,4250000,8500,0.020447731,1.3368911e-08,301.97266,11.279743,28.897848712010497,37.419704,,1.1215041,0.24692938,500.0,4.802975,13.211618,-0.6,27.026861,4890.518,6785.424032688141,26.139961,124.05277,12.47385,1247.385,1.3368912e-06,432.81485,85,,0.1321162,7412888.0,28.89785
100,15.3031845,0.013401553,1.6378663,93.89427,4300000,8600,5.5218525e-06,4.5103192e-09,23167.953,14.553841,29.857025598484405,39.71766,,1.0018454,0.23300937,500.0,5.2136364,944.552,-0.6,27.871141,18109864.0,6862.810120105743,25.163818,9389.426,943.6815,94368.16,4.5103192e-07,31619.014,86,,9.445521,32087323000.0,29.857029
100,16.517605,0.00428994,1.6378663,0.051195856,4350000,8700,13.860746,0.000106963904,45.614857,13.99395,30.51155422127418,42.66201,,9.88573,0.2042626,500.0,6.002985,1.6956742,-0.6,28.378454,7.2146187,6946.706756353378,28.66806,5.1195855,0.4730696,47.30696,0.010696391,51.34437,87,,0.016956741,9651.544,30.511555
100,16.658545,0.037051797,1.6378663,65.681946,4400000,8800,4.5874105e-05,1.0435368e-08,25821.309,14.153455,30.81199892077041,44.022797,,1.0010223,0.2681242,500.0,5.932131,660.4691,-0.6,28.610859,2179879.0,7036.6345002651215,29.869343,6568.1943,660.1317,66013.17,1.0435368e-06,29071.162,88,,6.604692,38966820000.0,30.812
100,19.423508,0.05197279,1.6378663,0.33649796,4450000,8900,0.35799524,1.0241746e-05,128.66837,14.442764,33.86627219365322,42.749523,,1.9270022,0.2622709,500.0,5.2778044,4.716815,-0.6,31.728796,279.3333,7125.257340669632,28.306759,33.6498,3.285491,328.5491,0.0010241746,164.39258,89,,0.04716815,495723.8,33.866272
100,22.790518,0.0103293955,1.6378663,24.212988,4500000,9000,0.00011760871,5.3337007e-10,7887.4688,11.561688,34.35220630672546,46.044758,,1.0051775,0.27850872,500.0,6.5778813,243.9852,-0.6,32.049965,850277.2,7199.796095609665,34.48307,2421.2983,243.3559,24335.59,5.3337008e-08,10010.373,90,,2.4398518,5156997600.0,34.352203
100,15.564622,0.13220459,1.6378663,778.2768,4550000,9100,9.0850976e-05,1.7960617e-09,251185.62,18.300184,33.8648054698886,44.52733,,1.0003376,0.35005406,500.0,5.4504223,7823.3086,-0.6,31.638437,1100703.6,7279.098327159882,26.227144,77827.67,7821.989,782198.9,1.7960618e-07,253521.4,91,,78.233086,1237901200000.0,33.864803
100,15.778224,0.056286722,1.6378663,118.90686,4600000,9200,4.2889904e-05,3.0375633e-09,40418.28,17.416391,33.194614725551126,42.12943,,1.0005937,0.24394433,500.0,4.5178328,1195.4172,-0.6,31.088146,2331551.0,7362.646765947342,24.713037,11890.6875,1195.0625,119506.25,3.0375634e-07,43634.742,92,,11.954171,52461556000.0,33.194614
100,17.974,0.06394772,1.6378663,26.9741,4650000,9300,3.8094964e-05,2.3176452e-09,6724.6553,13.854516,31.828515240145002,43.19852,,1.0009867,0.2842831,500.0,5.76522,271.23495,-0.6,29.66859,2625019.0,7447.133293628693,29.344006,2697.4102,271.10126,27110.125,2.3176452e-07,10224.147,93,,2.7123497,4192539400.0,31.828516
100,20.919449,0.03086926,1.6378663,0.8145206,4700000,9400,0.17630312,7.3227164e-07,229.67815,12.6306925,33.55014100103616,42.702934,,1.2037946,0.21466172,500.0,6.2104516,8.991004,-0.6,31.414997,567.20496,7525.235776424408,30.072243,81.45207,8.189032,818.9032,7.3227166e-05,280.52893,94,,0.08991003,2190129.5,33.550144
100,11.5715,0.03647977,1.6378663,5.746772,4750000,9500,0.0016540091,1.0408323e-08,1986.8892,21.344536,32.916036461485966,44.034157,,1.0077116,0.24965553,500.0,5.182979,57.98176,-0.6,30.714327,60459.16,7601.747738599777,22.689621,574.6772,57.75944,5775.9443,1.0408323e-06,2528.255,95,,0.5798176,167563020.0,32.916035
100,20.354671,0.0044652224,1.6378663,2.5003378,4800000,9600,0.019256191,3.285022e-07,903.73944,14.217498,34.57216897985566,47.472347,,1.068647,0.26099372,500.0,6.473148,25.986563,-0.6,32.19855,5193.135,7673.31369304657,33.25485,250.0338,25.136295,2513.6296,3.285022e-05,1074.7904,96,,0.25986558,47327476.0,34.572166
100,20.821295,0.0056029707,1.6378663,15.772899,4850000,9700,0.00021758316,8.552395e-10,4849.9316,12.054027,32.87532047586548,45.14689,,1.0077744,0.21685262,500.0,6.740534,159.14487,-0.6,30.617975,459594.38,7753.105007410049,33.09286,1577.29,158.52892,15852.893,8.552395e-08,6380.262,97,,1.5914487,1982522400.0,32.87532
100,15.237715,0.07490125,1.6378663,1.2116201,4900000,9800,0.024239331,3.995685e-07,339.60477,20.484547,35.722261962119234,43.52527,,1.0771562,0.28895316,500.0,5.0150585,12.643215,-0.6,33.546,4125.5264,7831.996881246567,23.040722,121.162025,12.180903,1218.0903,3.9956853e-05,479.38672,98,,0.12643214,4582066.5,35.72226
100,14.97072,0.04083322,1.6378663,1.2881906,4950000,9900,0.016888196,8.939938e-08,393.36108,20.943752,35.914471365060045,45.78088,,1.1611261,0.2399307,500.0,4.3933425,13.962268,-0.6,33.625427,5921.2954,7905.285069465637,24.837128,128.81906,12.94332,1294.332,8.939938e-06,569.5029,99,,0.13962269,6972504.5,35.914474
100,17.813229,0.043319315,1.6378663,18.57008,5000000,10000,0.00043011585,3.1570602e-09,7781.616,17.614641,35.427870144108994,47.86985,,1.0071088,0.23991862,500.0,5.713965,187.30525,-0.6,33.034374,232495.5,7986.776385307312,30.255209,1857.0079,186.64279,18664.28,3.1570602e-07,8935.705,100,,1.8730525,3172209400.0,35.42787
100,17.197618,0.014916226,1.6378663,372.11887,5050000,10100,1.7679623e-07,1.8840613e-11,88577.04,21.190805,38.38842353736689,48.42993,,1.0000607,0.21458462,500.0,5.7919955,3740.0498,-0.6,35.966923,565622900.0,8068.9245665073395,27.239126,37211.883,3739.9363,373993.62,1.8840614e-09,146167.08,101,,37.400497,454045660000.0,38.388424
100,13.387742,0.028122425,1.6378663,54.352707,5100000,10200,0.00010962882,2.3391664e-09,18241.312,23.366106,36.753848795523005,48.580246,,1.0034603,0.23798096,500.0,6.215037,547.2191,-0.6,34.324837,912168.94,8152.2895765304565,25.21414,5435.2705,546.27454,54627.453,2.3391664e-07,20561.203,102,,5.472192,6201997300.0,36.75385
100,17.203728,0.007956907,1.6378663,2.0361676,5150000,10300,0.069163285,5.5977607e-06,823.00085,19.14585,36.34957603031409,46.419456,,1.060145,0.24543664,500.0,5.759045,21.077087,-0.6,34.028603,1445.8538,8242.310083389282,27.273607,203.6168,20.46929,2046.9291,0.0005597761,911.2544,103,,0.21077086,24736660.0,36.349575
100,21.269037,0.08635484,1.6378663,14.781434,5200000,10400,0.00034228349,1.954796e-10,5266.02,15.428448,36.69748677692702,45.854603,,1.0020992,0.26843235,500.0,5.5432687,148.71645,-0.6,34.404755,292155.5,8335.21506357193,30.426155,1478.1436,148.56058,14856.059,1.9547961e-08,6505.273,104,,1.4871643,1776022400.0,36.697487
100,25.59812,0.018207163,1.6378663,5.2745633,5250000,10500,0.02667324,1.0869237e-07,2037.7213,12.29789,37.89601144417793,49.21135,,1.008981,0.26035768,500.0,6.0255017,53.251278,-0.6,35.435444,3749.0757,8402.807819128036,36.91346,527.4563,53.01371,5301.371,1.08692375e-05,2188.381,105,,0.53251284,233497060.0,37.89601
100,16.667076,0.011592254,1.6378663,0.46666378,5300000,10600,0.13661474,1.9799336e-06,192.7263,22.448519,39.115594431247466,48.19847,,1.5516795,0.19451225,500.0,4.7771697,5.8586955,-0.6,36.70567,731.9855,8481.314707279205,25.749952,46.666378,4.6711364,467.11365,0.00019799337,257.92734,106,,0.058586955,1233632.8,39.115597
100,14.033114,0.04155919,1.6378663,4.116513,5350000,10700,0.005815525,9.364785e-08,1441.2908,24.2691,38.30221442582177,49.761208,,1.0659202,0.27918854,500.0,5.2688475,42.72862,-0.6,35.814156,17195.352,8558.718349695206,25.492107,411.65128,41.381054,4138.1055,9.364785e-06,1767.5527,107,,0.42728618,52242990.0,38.30221
100,11.22635,0.08397265,1.6378663,23.162292,5400000,10800,0.0008507642,3.759176e-09,8324.048,25.49224,36.71859084599336,46.949135,,1.0033044,0.2711482,500.0,4.4723473,233.17801,-0.6,34.37113,117541.38,8646.91461110115,21.456894,2316.2295,232.79364,23279.365,3.7591764e-07,9128.857,108,,2.3317802,1047968000.0,36.71859
100,10.37844,0.04994625,1.6378663,0.3834502,5450000,10900,0.2513429,1.3061115e-06,193.86269,23.762594,34.14103411613838,44.354885,,2.6762855,0.26540524,500.0,4.9110975,6.358664,-0.6,31.923288,397.86285,8724.984263420105,20.59229,38.345024,3.229108,322.91083,0.00013061115,238.09892,109,,0.06358663,333023.2,34.141033
100,14.872406,0.057651967,1.6378663,1.1706082,5500000,11000,0.049243204,2.5819483e-08,392.5176,19.936502,34.808909492852884,42.06422,,1.3283992,0.25942487,500.0,4.7312346,13.582501,-0.6,32.7057,2030.737,8794.752607584,22.127718,117.06082,11.766105,1176.6105,2.5819484e-06,487.29608,110,,0.135825,3480472.5,34.80891
100,24.774765,0.042635247,1.6378663,0.8505531,5550000,11100,0.1931486,2.942722e-06,256.63092,11.717327,36.49209337502762,45.370728,,1.2133772,0.23169495,500.0,5.2239685,9.426495,-0.6,34.22356,517.7361,8869.66045498848,33.6534,85.05531,8.552862,855.28625,0.0002942722,308.24878,111,,0.09426496,3142873.2,36.492092
100,15.983608,0.050917923,1.6378663,0.3080031,5600000,11200,0.49112508,1.7313268e-06,175.1906,20.74775,36.73135880922028,48.371353,,2.3186665,0.29641178,500.0,5.8813624,4.7453523,-0.6,34.31279,203.61412,8941.12551689148,27.623604,30.800308,3.0815613,308.15613,0.00017313269,209.70197,112,,0.047453523,735186.7,36.73136
100,15.9749155,0.02784507,1.6378663,3.928751,5650000,11300,0.007865368,2.052568e-07,1335.977,20.78685,36.76176541113562,46.76746,,1.0393062,0.25197175,500.0,4.8571873,40.261955,-0.6,34.423393,12713.963,9018.210327148438,25.98061,392.8751,39.491653,3949.1653,2.052568e-05,1599.6431,113,,0.4026196,57411548.0,36.761765
100,13.830697,0.123753205,1.6378663,0.18673275,5700000,11400,0.45041162,2.3599513e-07,95.996925,23.478914,37.30961104945212,48.920097,,3.220536,0.31623095,500.0,5.0257273,3.406379,-0.6,34.8636,222.01913,9108.828204631805,25.441183,18.673277,1.7651832,176.51833,2.3599514e-05,132.44315,114,,0.03406379,128369.24,37.30961
100,11.681754,0.04360494,1.6378663,5.4494424,5750000,11500,0.0031778398,4.0586837e-08,2189.3982,26.987354,38.66910941117435,49.652985,,1.0342191,0.26133904,500.0,4.9596343,55.707775,-0.6,36.186455,31467.918,9191.875869512558,22.66563,544.94415,54.77558,5477.558,4.0586838e-06,2629.8003,115,,0.55707777,126162950.0,38.669106
100,14.808061,0.07082969,1.6378663,2.5862284,5800000,11600,0.008442479,4.3805592e-08,641.6493,23.234776,38.04283542691175,48.70159,,1.0470111,0.2613616,500.0,5.970089,26.602846,-0.6,35.60775,11844.862,9271.516375541687,25.466816,258.6229,25.997997,2599.7998,4.3805594e-06,906.669,116,,0.2660285,8344639.5,38.042835
100,13.76423,0.06841101,1.6378663,0.13672584,5850000,11700,2.8640862,4.310904e-05,87.90282,22.929232,36.69346273326417,51.23157,,4.3910823,0.28384387,500.0,5.8438897,2.9301322,-0.6,34.131886,34.91515,9349.445603609085,28.30234,13.672584,1.1318028,113.18028,0.004310904,103.03894,117,,0.02930132,28347.387,36.693462
100,18.704609,0.001973629,1.6378663,81.66844,5900000,11800,1.5345573e-05,5.287247e-11,30934.334,17.456074,36.1606831898896,47.68148,,1.0002646,0.23179387,500.0,6.0281157,820.90857,-0.6,33.77661,6516537.0,9426.494828224182,30.225407,8166.8457,820.8,82080.0,5.287247e-09,37020.28,118,,8.209085,51684274000.0,36.160683
100,13.469905,0.09286682,1.6378663,217.67064,5950000,11900,4.737219e-06,1.2679692e-09,77248.34,25.63605,39.105953945702964,49.523197,,1.0000902,0.3094189,500.0,5.080324,2187.772,-0.6,36.629795,21109430.0,9509.813927173615,23.887148,21767.064,2187.673,218767.31,1.2679692e-07,88625.06,119,,21.877718,109048220000.0,39.105953
100,14.612745,0.07352039,1.6378663,1.1196916,6000000,12000,0.020405268,1.1399578e-07,400.98145,25.78242,40.39516524510296,50.259266,,1.1127949,0.26715663,500.0,5.784284,11.877798,-0.6,37.882202,4900.6953,9596.394603967667,24.476847,111.96916,11.253596,1125.3596,1.1399578e-05,576.90137,120,,0.11877798,6829800.5,40.395164
100,16.325525,0.048305422,1.6378663,0.35487023,6050000,12100,0.19262528,2.7744047e-06,225.92862,23.187292,39.51281825977115,49.74005,,3.4289157,0.24136746,500.0,5.3906655,6.686894,-0.6,37.025814,519.14264,9681.344973564148,26.55276,35.487026,2.6761172,267.61172,0.00027744047,282.59424,121,,0.066868946,560840.75,39.512817
100,17.403267,0.015951931,1.6378663,559.88495,6100000,12200,3.5897136e-07,1.4533261e-11,159782.44,21.892818,39.29608528862036,51.6163,,1.0005747,0.20758958,500.0,5.5589476,5628.6895,-0.6,36.71527,278573760.0,9758.803082942963,29.72348,55988.508,5627.0723,562707.25,1.4533261e-09,202857.61,122,,56.28689,648863600000.0,39.296085
100,20.281366,0.021767884,1.6378663,0.50694406,6150000,12300,0.18698584,2.0679693e-06,216.35338,15.668744,35.95011038375853,49.72174,,2.042181,0.2399841,500.0,6.079021,7.3196044,-0.6,33.464024,534.79987,9838.758786439896,34.052998,50.694412,4.595764,459.57645,0.00020679693,273.84598,123,,0.07319604,1258181.2,35.950108
100,15.202078,0.037795648,1.6378663,4.443535,6200000,12400,0.001451491,1.6414828e-09,1416.6355,22.793034,37.99511025121187,51.412594,,1.0108979,0.27141586,500.0,6.021246,44.904366,-0.6,35.42448,68894.67,9912.441325902939,28.61956,444.3535,44.661568,4466.1567,1.6414829e-07,2091.3691,124,,0.4490437,114276990.0,37.995113
100,22.51725,0.11314273,1.6378663,41.39189,6250000,12500,6.258337e-05,1.10198535e-08,14397.501,16.268887,38.78613752519159,53.684566,,1.0020605,0.32363725,500.0,6.127103,416.43692,-0.6,36.10191,1597868.6,9979.014078378677,37.41568,4139.1895,416.00842,41600.844,1.1019854e-06,17790.549,125,,4.1643696,12156531000.0,38.786137
100,17.503607,0.005323887,1.6378663,75.18507,6300000,12600,4.708221e-06,7.6445755e-10,19787.828,21.49529,38.998897758108846,53.406906,,1.0008713,0.24532905,500.0,5.183756,755.97095,-0.6,36.328552,21239446.0,10070.203524589539,31.911615,7518.507,755.6417,75564.17,7.644576e-08,32094.455,126,,7.5597095,25358707000.0,38.998898
100,15.3776865,0.042427287,1.6378663,102.87998,6350000,12700,6.366108e-06,4.029484e-10,31552.762,23.639795,39.01748168289484,52.85697,,1.0018164,0.2437951,500.0,5.616505,1034.9309,-0.6,36.37463,15708184.0,10146.696656942368,29.217176,10287.998,1033.9918,103399.19,4.029484e-08,42027.31,127,,10.349307,31394525000.0,39.01748
100,18.396019,0.046503603,1.6378663,2.9886582,6400000,12800,0.0017711787,1.3710408e-07,804.1229,20.385357,38.78137603397698,51.363144,,1.01378,0.25490844,500.0,6.223503,30.245495,-0.6,36.21322,56459.58,10227.381161928177,30.977787,298.8658,30.039167,3003.9167,1.3710409e-05,1414.3485,128,,0.30245495,63438796.0,38.781376
100,23.419563,0.0017249733,1.6378663,6.5026007,6450000,12900,0.0012633083,7.7991885e-08,2464.7908,17.618383,41.037945933453464,53.89554,,1.010415,0.21411072,500.0,6.6296587,65.69649,-0.6,38.343166,79157.24,10311.324701786041,36.277153,650.2601,65.35684,6535.684,7.799189e-06,3222.9634,129,,0.6569649,424129800.0,41.037945
100,21.613508,0.089430064,1.6378663,1.5962169,6500000,13000,0.05880287,2.9927614e-07,700.6877,19.396044,41.00955181625666,54.427246,,1.1514145,0.2906566,500.0,6.30927,17.22751,-0.6,38.28819,1700.5973,10398.104881763458,35.031204,159.6217,16.046928,1604.6929,2.9927614e-05,812.91205,130,,0.17227513,20264650.0,41.009552
100,22.505226,0.04507342,1.6378663,1.4992872,6550000,13100,0.014571615,2.1033806e-07,398.30725,20.642212,43.14743898184188,56.529964,,1.1650599,0.27470613,500.0,5.520724,16.278101,-0.6,40.32094,6862.6577,10476.09247803688,35.887753,149.92871,15.066755,1506.6755,2.1033806e-05,632.45764,131,,0.16278099,7498955.0,43.14744
100,22.393335,0.04776956,1.6378663,204.7629,6600000,13200,6.2422578e-06,1.6530465e-09,73498.42,17.198517,39.59185059415765,52.05957,,1.0006084,0.24893788,500.0,5.9522367,2058.577,-0.6,36.98887,16019845.0,10558.426359415054,34.861053,20476.291,2057.951,205795.1,1.6530466e-07,83916.79,132,,20.585766,236453090000.0,39.59185
100,23.411858,0.024778768,1.6378663,90.91397,6650000,13300,1.3820115e-05,2.043102e-09,33398.586,18.609793,42.021653959766255,53.571766,,1.0023718,0.24938937,500.0,6.9528084,914.8137,-0.6,39.34306,7235830.0,10642.560427427292,34.961975,9091.398,913.7303,91373.03,2.043102e-07,40603.85,133,,9.148138,55781507000.0,42.021656
100,22.844864,0.051102564,1.6378663,2.2706132,6700000,13400,0.0033966107,2.294088e-08,545.9425,19.449396,42.294256933102396,53.329224,,1.0734613,0.24500526,500.0,6.309234,23.652658,-0.6,39.627792,29441.113,10725.419862508774,33.87983,227.06134,22.822798,2282.2798,2.294088e-06,1003.4649,134,,0.23652656,27425834.0,42.29426
100,26.613113,0.06302008,1.6378663,6.2889395,6750000,13500,0.005230658,1.6540938e-07,2901.5322,18.38262,44.99573409147398,58.618313,,1.0316644,0.3087509,500.0,8.060454,64.20937,-0.6,42.064816,19118.053,10804.769716739655,40.235695,628.8939,63.213013,6321.3013,1.6540938e-05,3306.7842,135,,0.64209384,444278620.0,44.99573
100,22.612085,0.030843094,1.6378663,5.967645,6800000,13600,0.0047454666,1.0224248e-07,2621.7065,22.059237,44.671319580047104,56.694637,,1.0436652,0.26372153,500.0,5.8586216,61.286076,-0.6,41.83659,21072.744,10889.980388879776,34.6354,596.7645,59.98499,5998.499,1.0224248e-05,3033.209,136,,0.6128608,274561000.0,44.671318
100,26.539026,0.03180608,1.6378663,0.058905546,6850000,13700,6.143166,0.000115074865,64.595184,17.197424,43.73644859342581,55.694054,,6.7284117,0.26813984,500.0,7.069383,1.5821141,-0.6,40.951748,16.278252,10958.573786258698,38.496628,5.8905544,0.55483866,55.483868,0.011507487,75.83044,137,,0.01582114,44987.676,43.736446
100,24.82228,0.0471915,1.6378663,45.999863,6900000,13800,0.0016814686,5.587054e-08,23033.387,19.348686,44.17096708596998,57.098156,,1.0015017,0.24646457,500.0,7.0514245,462.66653,-0.6,41.31605,59471.824,11029.258988142014,37.74947,4599.9863,462.31952,46231.953,5.587054e-06,23729.61,138,,4.6266646,21895764000.0,44.170967
100,20.938398,0.07442266,1.6378663,2.3779356,6950000,13900,0.018954173,2.3995005e-07,663.75995,22.410114,43.348512470499706,56.72193,,1.1189715,0.28852195,500.0,7.0367475,25.296072,-0.6,40.512413,5275.8833,11103.572841405869,34.311817,237.79353,23.900896,2390.0896,2.3995006e-05,869.7606,139,,0.25296077,7744031.5,43.34851
100,20.146465,0.072203726,1.6378663,1.5681932,7000000,14000,0.04071863,2.0238094e-08,620.1331,23.765648,43.912112855056975,57.034042,,1.0967193,0.27251488,500.0,6.4970236,16.513609,-0.6,41.060406,2455.8784,11191.15970158577,33.268394,156.8193,15.766741,1576.6741,2.0238094e-06,761.4544,140,,0.16513607,12716821.0,43.91212
100,21.133085,0.023365647,1.6378663,41.338387,7050000,14100,0.00020896032,2.3986026e-08,19497.152,22.148403,43.281489154125865,57.552715,,1.0037133,0.2602514,500.0,6.8736305,416.24487,-0.6,40.40385,478559.75,11274.424693346024,35.404312,4133.839,415.47397,41547.4,2.3986026e-06,21487.844,141,,4.162449,15101073000.0,43.281483
