InitialBound,OptimizationReturnMin,MinIW,InitialReturnMin,ReturnStepMaxmin,EpisodesSoFar,TimestepsSoFar,VarianceInit,EpLenMean,StdIWNorm,MeanIW,LearnableVariance,EpRewMean,ReturnMeanIW,MeanIWNorm,J_sample_variance,TimeElapsed,ESSRenyi,MaxIWNorm,MaxIW,OptimizationReturnMean,MeanEntropy,InitialReturnMax,Bound,InitialReturnStd,MinIWNorm,OptimizationReturnMax,EpThisIter,ReturnStepMax,ESSClassic,InitialReturnMean,Iteration,StdIW,EmpiricalD2
11.5269985,,6.850763e-08,0.82981044,0.05177474,1100,550000,-0.6,500.0,6.918748,70.0777,,12.692458631797571,1563.1769,0.70077705,224373000.0,873.1359641551971,0.00047125627,69.541084,6954.1084,11.862649,1.6378663,23.309202,1026.3073,5.27793,6.850763e-10,22.479391,100,0.2561503,1.0154811,12.69246,11,691.8748,212198.77
12.512015,,2.0779944e-06,-3.4818501,0.04926966,1200,600000,-0.6,500.0,7.8049474,79.11768,,13.786034357805617,1536.9292,0.79117686,324175140.0,949.5148944854736,0.0011265475,78.44847,7844.8477,17.267883,1.6378663,25.480392,1157.351,5.066797,2.0779943e-08,28.962242,100,0.2440572,1.0171083,13.786034,12,780.4948,88766.79
13.17236,,1.3461609e-05,0.07971113,0.066069245,1300,650000,-0.6,500.0,8.517405,86.20543,,14.561000106926048,1628.5148,0.86205447,259972140.0,1025.1727998256683,0.00057135377,85.60881,8560.881,14.481289,1.6378663,27.772797,1047.567,5.4904704,1.3461609e-07,27.693085,100,0.31496957,1.013978,14.561001,13,851.7404,175022.9
14.2831,,1.0239601e-08,4.7823544,0.0018778443,1400,700000,-0.6,500.0,36.237923,364.45618,,15.582371126583537,6951.705,3.6445615,2711597000.0,1109.5936725139618,4.6950703e-05,364.2073,36420.73,10.800017,1.6378663,25.985413,5055.5293,4.74362,1.0239601e-10,21.203058,100,0.2108401,1.0013669,15.58237,14,3623.793,2129893.5
15.52958,,8.234561e-06,2.7625434,0.0052387416,1500,750000,-0.6,500.0,0.8174906,11.073411,,16.88088557630282,160.3459,0.11073409,942262.6,1200.6115250587463,0.0604211,8.053262,805.32623,14.118342,1.6378663,27.026073,105.371735,4.9097614,8.2345615e-08,24.26353,100,0.26389396,1.8017766,16.880886,15,81.74906,1655.0509
14.481046,,6.665814e-05,6.023692,0.11911318,1600,800000,-0.6,500.0,0.33383054,6.4067783,,15.7074815594622,113.11221,0.064067796,156845.95,1272.2596707344055,0.32193124,2.7656717,276.56717,9.683788,1.6378663,24.528708,91.49682,4.0031376,6.665814e-07,18.505016,100,0.31023943,3.5523756,15.707481,16,33.383057,310.62534
15.671034,,7.218953e-10,8.466176,0.050009325,1700,850000,-0.6,500.0,906.91895,9115.169,,17.01552461257688,157235.11,91.15169,647026200000.0,1359.7320487499237,7.835877e-07,9114.879,911487.94,8.54935,1.6378663,26.889801,142046.66,3.859928,7.218953e-12,18.423626,100,0.23455106,1.0000635,17.015524,17,90691.88,127618130.0
14.177499,,1.12761e-05,2.2683468,0.032582074,1800,900000,-0.6,500.0,1.2277082,15.27223,,15.494210572717902,339.5806,0.15272234,6073635.0,1447.97109913826,0.014663979,12.228794,1222.8794,13.225863,1.6378663,26.334225,230.84677,5.108516,1.1276099e-07,24.065878,100,0.2820601,1.5238622,15.49421,18,122.770836,6819.431
15.575304,,1.2801962e-07,7.1028767,0.010504574,1900,950000,-0.6,500.0,792.37585,7963.7437,,16.895183508359498,203704.27,79.63743,2168192000000.0,1527.621832370758,1.4269818e-07,7963.6763,796367.6,9.792307,1.6378663,26.397554,168764.14,4.6271214,1.2801962e-09,19.294678,100,0.2986152,1.0000169,16.895184,19,79237.586,700779800.0
15.553926,,3.3255898e-07,4.2468967,0.056376174,2000,1000000,-0.6,500.0,9.823352,99.3108,,16.87436656896231,2434.4717,0.99310803,402228380.0,1597.884682893753,0.00020184027,98.733795,9873.38,12.627469,1.6378663,26.40877,1505.0469,4.1211834,3.3255898e-09,22.161873,100,0.2565948,1.0117128,16.874367,20,982.3354,495441.25
14.256202,,0.00010966146,6.1315646,0.011356801,2100,1050000,-0.6,500.0,0.30556053,4.8503795,,15.459819500716312,78.41569,0.048503794,97858.99,1681.3325452804565,0.3856256,2.950252,295.0252,9.328255,1.6378663,24.072363,59.033363,3.8406806,1.0966146e-06,17.940798,100,0.23162262,2.4578156,15.45982,21,30.556057,259.31888
15.046001,,2.946127e-05,2.0070486,0.13656193,2200,1100000,-0.6,500.0,2.075781,21.317966,,16.365141919037868,445.1146,0.21317965,15546908.0,1763.9275646209717,0.01107427,20.866394,2086.6394,14.358092,1.6378663,26.382792,319.76202,4.4852133,2.9461268e-07,24.375744,100,0.34328756,1.043691,16.36514,22,207.57812,9029.94
17.3462,,7.652644e-06,8.082485,0.042669073,2300,1150000,-0.6,500.0,8.040236,81.36301,,18.760133002111857,1747.1794,0.81363,117816240.0,1847.1013309955597,0.0007238888,80.81267,8081.267,10.677648,1.6378663,28.278671,1221.6548,3.9743571,7.652644e-08,20.196186,100,0.2899957,1.0136584,18.760132,23,804.0237,138142.77
17.5675,,8.971462e-06,10.296022,0.02054879,2400,1200000,-0.6,500.0,2.1270077,22.09897,,18.910080894866475,511.1904,0.22098964,7797495.5,1928.5412590503693,0.020093655,21.383297,2138.3298,8.6140585,1.6378663,26.851618,416.4771,3.5568395,8.971462e-08,16.555595,100,0.234398,1.0679302,18.91008,24,212.70082,4976.6953
17.352026,,5.084097e-08,9.032023,0.05705519,2500,1250000,-0.6,500.0,39.55734,398.37192,,18.61571436745066,10041.257,3.9837196,4152479200.0,2004.5059444904327,2.4853654e-05,397.57367,39757.367,9.583692,1.6378663,25.273783,7506.448,3.4450016,5.084097e-10,16.24176,100,0.26492962,1.0040169,18.615715,25,3955.7336,4023553.2
18.112427,,0.00042632635,8.649997,0.032033652,2600,1300000,-0.6,500.0,0.24474932,3.4319296,,19.528013746118255,63.096703,0.034319296,50271.477,2079.0848817825317,0.54088926,2.4464386,244.64386,10.878016,1.6378663,28.311756,43.848835,3.992135,4.2632632e-06,19.661758,100,0.22303347,1.9283124,19.528013,26,24.474932,184.88072
18.76641,,2.1443851e-09,11.57299,0.0027428865,2700,1350000,-0.6,500.0,1557.0662,15649.143,,20.20764791985501,266647.8,156.49141,764838540000.0,2158.0984995365143,4.9355043e-07,15649.103,1564910.2,8.634658,1.6378663,28.824781,246132.88,3.8348389,2.144385e-11,17.251791,100,0.21686913,1.0000051,20.207647,27,155706.6,202613540.0
19.208626,,1.1146738e-05,10.653252,0.03349468,2800,1400000,-0.6,500.0,2.345113,24.365696,,20.58572222736042,592.8894,0.24365693,10516332.0,2234.750326156616,0.008557629,23.574528,2357.453,9.93247,1.6378663,27.541967,444.0259,3.5549653,1.1146738e-07,16.888716,100,0.21824557,1.0679893,20.585722,28,234.5113,11685.48
19.655933,,1.686532e-08,10.45385,0.012556508,2900,1450000,-0.6,500.0,13.791969,139.62787,,21.06176100463116,3091.7388,1.3962789,265451230.0,2317.233175754547,0.00030153038,138.62326,13862.326,10.60791,1.6378663,28.116522,2282.147,3.8769982,1.6865319e-10,17.662672,100,0.26227942,1.0145257,21.061762,29,1379.197,331641.53
20.928526,,1.5708959e-09,9.077458,0.04262717,3000,1500000,-0.6,500.0,711.97906,7155.8286,,22.487997235475373,158469.33,71.55829,878689900000.0,2388.8585007190704,9.572593e-07,7155.6606,715566.06,13.410537,1.6378663,31.18941,142530.28,3.8905346,1.5708958e-11,22.11195,100,0.26317957,1.000047,22.487999,30,71197.92,104464900.0
19.299227,,0.0018143761,12.003854,0.030840665,3100,1550000,-0.6,500.0,0.13464732,2.65721,,20.741583819451797,56.61542,0.0265721,18406.166,2462.6919989585876,2.1208248,1.3269578,132.69579,8.737729,1.6378663,28.847157,46.711193,3.760975,1.814376e-05,16.843304,100,0.22375356,3.7485514,20.741585,31,13.464733,47.151466
18.898066,,1.2287622e-07,8.113759,0.05400917,3200,1600000,-0.6,500.0,8.6333685,89.976166,,20.409480647263322,2181.921,0.8997618,195477070.0,2533.8113281726837,0.0010163608,86.76932,8676.932,12.29572,1.6378663,30.22831,1707.8319,4.227164,1.2287621e-09,22.114552,100,0.29106826,1.0744907,20.40948,32,863.33685,98390.25
19.995586,,1.187199e-07,8.084505,0.096476465,3300,1650000,-0.6,500.0,15.6831875,157.88533,,21.60012124047231,3902.7322,1.5788532,689198700.0,2603.1494002342224,0.0007186258,157.62456,15762.456,13.515615,1.6378663,32.090683,3304.186,4.0209303,1.187199e-09,24.006178,100,0.30918103,1.0033108,21.600122,33,1568.319,139154.48
20.46639,,1.638976e-08,10.365382,0.03664592,3400,1700000,-0.6,500.0,321.74982,3234.089,,22.204891356108046,112445.484,32.340893,623931700000.0,2679.846630334854,7.5155076e-06,3233.711,323371.1,11.839508,1.6378663,34.770008,106103.93,5.0747886,1.638976e-10,24.404625,100,0.2972466,1.0002339,22.204893,34,32174.982,13305821.0
20.76923,,3.152791e-05,12.455774,0.05523914,3500,1750000,-0.6,500.0,3.1980987,32.630642,,22.445065236090002,1052.5283,0.32630643,41244920.0,2761.8891723155975,0.0032677115,32.14589,3214.5889,9.989291,1.6378663,33.51668,759.36536,4.803417,3.152791e-07,21.060907,100,0.31736547,1.0303142,22.445063,35,319.80988,30602.457
23.106049,,1.1675149e-06,14.792553,0.02925317,3600,1800000,-0.6,500.0,1641.249,16495.316,,24.8271167145947,541123.6,164.95317,8887837000000.0,2841.8244409561157,0.000181784,16495.174,1649517.4,10.034564,1.6378663,34.421352,539847.1,4.4998,1.1675149e-08,19.6288,100,0.22399238,1.0000173,24.827116,36,164124.89,550103.44
22.683435,,4.527601e-05,15.226855,0.019037426,3700,1850000,-0.6,500.0,1.5646065,16.361063,,24.45285844718629,524.31244,0.16361065,7271106.5,2915.13370347023,0.011383405,15.729141,1572.9142,9.226004,1.6378663,35.388443,358.47012,4.0104113,4.527601e-07,20.161587,100,0.2224737,1.0816569,24.452858,37,156.46066,8784.718
23.17199,,4.500776e-07,6.904825,0.06298737,3800,1900000,-0.6,500.0,17.649767,177.61964,,24.986531436252907,5424.208,1.7761965,1760368800.0,2977.2787272930145,0.00019570613,177.38911,17738.912,18.081707,1.6378663,36.29082,4127.135,5.1844206,4.5007758e-09,29.385996,100,0.2851228,1.0026001,24.98653,38,1764.9769,510970.2
23.598515,,1.8842735e-07,7.768121,0.023805827,3900,1950000,-0.6,500.0,27.499413,276.64276,,25.328323273048078,7534.546,2.7664275,2900668400.0,3052.3884994983673,0.00016760179,276.38208,27638.209,17.560204,1.6378663,34.59612,6198.387,5.1355863,1.8842734e-09,26.828,100,0.26782614,1.0018871,25.328323,39,2749.9412,596652.4
22.083181,,2.6598502e-07,11.293731,0.011885643,4000,2000000,-0.6,500.0,16.676012,168.24805,,24.051215881881706,4227.7827,1.6824805,538005200.0,3116.6548807621,0.00019166042,167.60591,16760.592,12.757484,1.6378663,39.360653,2806.2197,4.847899,2.6598501e-09,28.066921,100,0.32292303,1.0076674,24.051216,40,1667.6013,521756.12
25.392002,,3.6124078e-07,14.632093,0.038814247,4100,2050000,-0.6,500.0,8.814188,89.32796,,27.40969744045789,2578.6785,0.8932795,161616320.0,3195.447898387909,0.00095093326,88.59215,8859.215,12.777604,1.6378663,40.353897,1924.373,4.8533435,3.6124077e-09,25.721804,100,0.25472426,1.016652,27.409697,41,881.4187,105159.85
23.766512,,0.00016518356,10.78516,0.053867623,4200,2100000,-0.6,500.0,1.7989749,19.403175,,25.502500372084487,628.09125,0.19403173,16041965.0,3269.8602855205536,0.19724822,18.082209,1808.221,14.717339,1.6378663,34.719738,589.00354,4.9431806,1.6518356e-06,23.934578,100,0.25898382,1.1499325,25.5025,42,179.8975,506.97543
24.219246,,4.0230066e-06,15.83915,0.0612541,4300,2150000,-0.6,500.0,8.192887,83.041405,,26.01929517295842,2557.3748,0.83041406,154026670.0,3336.850888490677,0.002878199,82.34802,8234.803,10.180144,1.6378663,36.000923,2221.851,4.3527765,4.0230066e-08,20.161774,100,0.29220435,1.0168957,26.019293,43,819.2888,34743.95
24.519999,,7.6521656e-07,14.531169,0.05088593,4400,2200000,-0.6,500.0,21.50224,216.38486,,26.294049670005347,6277.855,2.1638486,989743900.0,3409.4739706516266,0.00043391515,216.1084,21610.84,11.762882,1.6378663,35.481026,5426.1997,4.5229316,7.652165e-09,20.949856,100,0.26298186,1.00256,26.294052,44,2150.2239,230459.8
24.46308,,3.4301822e-06,10.4215145,0.026572749,4500,2250000,-0.6,500.0,8.285474,83.76635,,26.317365641240205,2429.3076,0.8376636,240900540.0,3491.056135416031,0.0010652856,83.27678,8327.678,15.895852,1.6378663,37.085724,1861.1829,4.972065,3.430182e-08,26.66421,100,0.26108918,1.0117847,26.317366,45,828.5473,93871.53
24.898733,,9.796191e-06,14.698049,0.042871356,4600,2300000,-0.6,500.0,3.5352118,35.826694,,26.647212474764224,1193.0325,0.35826686,44144144.0,3568.5885066986084,0.010707272,35.53308,3553.3083,11.949163,1.6378663,34.96956,1024.0581,4.496257,9.796191e-08,20.271511,100,0.26794827,1.0165877,26.647211,46,353.52124,9339.447
26.446209,,5.424325e-05,19.846714,0.025607422,4700,2350000,-0.6,500.0,30.905321,311.18906,,28.36112974443132,8687.137,3.1118908,666597400.0,3647.136421918869,0.0028789055,310.61584,31061.584,8.514416,1.6378663,38.298378,8330.245,4.0311236,5.424325e-07,18.451664,100,0.22705637,1.0036935,28.36113,47,3090.5317,34735.42
27.5421,,5.3218896e-09,20.227278,0.008909762,4800,2400000,-0.6,500.0,1074.5768,10799.997,,29.5488693152747,338378.1,107.99996,1486359100000.0,3719.78804063797,1.1180959e-07,10799.903,1079990.4,9.321591,1.6378663,40.135387,278363.34,4.388799,5.3218895e-11,19.90811,100,0.25146705,1.0000174,29.548866,48,107457.68,894377660.0
26.610277,,0.015028765,19.564877,0.073170766,4900,2450000,-0.6,500.0,0.045393005,1.9404715,,28.420646288520985,60.304447,0.019404713,6044.6084,3792.471206188202,7.326537,0.32425487,32.425488,8.85577,1.6378663,36.20732,53.616127,3.909713,0.00015028765,16.642445,100,0.29201335,15.450656,28.420645,49,4.5393004,13.649013
27.003916,,1.0265801e-05,15.94189,0.014549226,5000,2500000,-0.6,500.0,3.7045522,38.45043,,28.941965301985203,1478.5511,0.38450432,72571640.0,3862.519204854965,0.012715041,37.24034,3724.0342,13.000074,1.6378663,38.761036,1306.6786,4.6500072,1.02658014e-07,22.819145,100,0.2814351,1.065804,28.941965,50,370.45523,7864.7017
28.619461,,8.3278536e-08,17.715023,0.016998753,5100,2550000,-0.6,500.0,25.064522,252.14493,,30.607329196290625,7989.6675,2.5214493,1259414800.0,3937.046492576599,0.0004716584,251.91023,25191.023,12.892306,1.6378663,39.757343,7074.346,4.634665,8.3278534e-10,22.04232,100,0.24523896,1.001864,30.607328,51,2506.4514,212017.86
28.497206,,6.1019784e-07,21.25909,0.0017002821,5200,2600000,-0.6,500.0,125.55062,1262.15,,30.609299547420022,36577.836,12.621502,10216962000.0,4019.9438483715057,7.2360895e-06,1261.8344,126183.44,9.350208,1.6378663,42.24186,28726.184,4.111637,6.1019785e-09,20.982769,100,0.250046,1.0005003,30.609303,52,12555.0625,13819619.0
29.990566,,9.6105275e-08,21.689098,0.044974864,5300,2650000,-0.6,500.0,31.767227,321.2155,,32.065444661614436,11211.938,3.2121546,1835115100.0,4094.6809101104736,0.001104757,319.28732,31928.732,10.376347,1.6378663,41.49757,10587.6875,4.3633776,9.610527e-10,19.808472,100,0.2614793,1.0120841,32.065445,53,3176.7224,90517.65
29.408613,,2.8010352e-06,16.950327,0.20062838,5400,2700000,-0.6,500.0,5.8224373,58.87397,,31.382543071704305,2131.2935,0.58873963,128112970.0,4169.779849767685,0.0023908308,58.52116,5852.116,14.432217,1.6378663,39.478565,1727.5952,4.2882304,2.8010351e-08,22.528238,100,0.38899252,1.0120898,31.382542,54,582.24384,41826.465
29.896658,,6.146551e-08,20.435476,0.03242822,5500,2750000,-0.6,500.0,11.489624,116.05251,,32.00413270884822,3821.4194,1.1605251,213806400.0,4241.836596250534,0.00051984447,115.48061,11548.062,11.568657,1.6378663,42.14953,2897.0916,4.3892922,6.1465505e-10,21.714052,100,0.25998977,1.0099249,32.004135,55,1148.9624,192365.22
29.984219,,5.5618493e-08,17.901703,0.024802908,5600,2800000,-0.6,500.0,98.61086,991.6086,,32.244178173045846,39817.78,9.916087,48974504000.0,4315.52480340004,7.762096e-06,991.0818,99108.18,14.342476,1.6378663,45.199112,31706.11,4.9593177,5.5618493e-10,27.29741,100,0.2618099,1.0010631,32.244175,56,9861.086,12883118.0
30.922668,,0.0017149105,22.314526,0.09974931,5700,2850000,-0.6,500.0,0.25701746,3.5840888,,33.06740560278923,128.32108,0.035840895,140418.3,4388.7371327877045,1.5872765,2.5669382,256.69382,10.75288,1.6378663,42.894688,111.29764,4.0450754,1.7149105e-05,20.580162,100,0.27166325,1.9075146,33.067406,57,25.701748,63.001
30.730652,,7.344436e-06,22.252045,0.06603491,5800,2900000,-0.6,500.0,5.441682,54.969707,,32.92731247378462,1460.5798,0.54969704,7014417.0,4456.5875515937805,0.009933726,54.69368,5469.368,10.675267,1.6378663,43.933273,1240.1819,4.440498,7.344436e-08,21.681229,100,0.33527184,1.0101162,32.92731,58,544.16815,10066.716
30.131899,,5.9096627e-05,22.722828,0.0070335567,5900,2950000,-0.6,500.0,0.67220914,9.522506,,32.21499693139844,355.84406,0.09522505,1367980.6,4537.081010341644,0.041232914,6.6166477,661.6648,9.492169,1.6378663,41.66194,253.2582,4.0409055,5.9096624e-07,18.939114,100,0.24339962,1.9672741,32.214996,59,67.22091,2425.247
30.087759,,5.8470375e-09,22.335644,0.05851224,6000,3000000,-0.6,500.0,48.754833,490.1737,,32.22411338567571,14413.531,4.901737,1320684900.0,4604.200313568115,1.7222043e-05,490.00616,49000.617,9.88847,1.6378663,42.72709,9265.621,4.008054,5.8470374e-11,20.391445,100,0.32830966,1.0006838,32.224113,60,4875.4834,5806512.0
29.90643,,1.166094e-06,21.399364,0.06568137,6100,3050000,-0.6,500.0,5.928576,60.37639,,32.08652078225264,1987.9032,0.6037638,48959344.0,4679.192103862762,0.002365716,59.59156,5959.1562,10.687157,1.6378663,43.601833,1539.6809,4.02296,1.166094e-08,22.202469,100,0.286194,1.0264845,32.08652,61,592.85767,42270.5
31.242727,,2.12779e-06,21.720284,0.08491719,6200,3100000,-0.6,500.0,7.76983,78.97467,,33.40739218518645,3178.4292,0.7897467,214250370.0,4748.465308427811,0.0018662896,78.09727,7809.7266,11.687108,1.6378663,43.29326,2677.3564,4.2619896,2.1277899e-08,21.572975,100,0.29758272,1.02256,33.407394,62,776.9831,53582.25
29.919912,,0.00023285398,18.150164,0.028915226,6300,3150000,-0.6,500.0,0.6233318,7.4382563,,31.96408080411468,285.32135,0.07438255,1724306.2,4825.162994623184,0.14519438,6.2387724,623.87726,13.813917,1.6378663,40.88341,231.67474,4.666083,2.3285397e-06,22.733248,100,0.24238089,1.4039868,31.964079,63,62.333187,688.7319
31.270237,,2.9856728e-06,22.571743,0.20413974,6400,3200000,-0.6,500.0,5.15873,52.50566,,33.351367282941474,1642.9849,0.5250566,21931430.0,4907.11271572113,0.002231742,51.853306,5185.3306,10.779624,1.6378663,41.622547,1202.4536,4.382785,2.985673e-08,19.050804,100,0.3768736,1.0252997,33.351364,64,515.8729,44808.047
30.401403,,1.1697449e-08,21.05996,0.041923016,6500,3250000,-0.6,500.0,446.78467,4490.7876,,32.46276092584307,133606.67,44.907887,161332600000.0,4994.06667304039,2.2053128e-07,4490.3594,449035.94,11.402802,1.6378663,41.22715,89711.35,4.7628193,1.1697449e-10,20.16719,100,0.25532708,1.0001909,32.46276,65,44678.473,453450430.0
30.149862,,2.3181205e-05,21.58837,0.032229006,6600,3300000,-0.6,500.0,2.5611415,26.101418,,32.24769603169752,906.97644,0.26101416,11898340.0,5075.076261281967,0.009761622,25.743822,2574.3823,10.659327,1.6378663,41.956657,694.64716,4.2802033,2.3181204e-07,20.368288,100,0.25065324,1.0279537,32.247696,66,256.11417,10244.199
28.182848,,3.1134455e-09,19.941435,0.03084305,6700,3350000,-0.6,500.0,911.9815,9165.834,,30.17941542864955,356422.28,91.65832,3048893600000.0,5155.692004203796,7.354524e-08,9165.76,916576.0,10.237982,1.6378663,39.931343,282800.44,4.2744637,3.1134453e-11,19.989908,100,0.2390257,1.0000162,30.179417,67,91198.16,1359707400.0
26.826288,,6.4277125e-11,19.036356,0.0034531504,6800,3400000,-0.6,500.0,784.5607,7889.2407,,28.812672158790726,213683.03,78.89241,425329130000.0,5220.0542533397675,3.1587095e-07,7885.172,788517.2,9.776316,1.6378663,39.727745,178339.56,4.245144,6.4277126e-13,20.69139,100,0.20688023,1.0010321,28.812672,68,78456.08,316585000.0
28.207724,,5.6357654e-05,16.9935,0.059429765,6900,3450000,-0.6,500.0,1.2595141,13.483914,,30.15817734731617,449.50543,0.13483913,4356642.5,5305.046674966812,0.067783326,12.662289,1266.2289,13.164678,1.6378663,39.00905,374.58954,4.1374397,5.635765e-07,22.015549,100,0.22547649,1.1331221,30.158176,69,125.951416,1475.2891
30.30618,,7.826978e-05,11.942467,0.026319861,7000,3500000,-0.6,500.0,0.45611417,7.84513,,32.3639567080957,281.16867,0.0784513,1394320.4,5379.835659980774,0.07266541,4.1273084,412.73083,20.42149,1.6378663,41.155453,204.83194,5.0890336,7.826978e-07,29.212986,100,0.27694693,2.8733692,32.363956,70,45.61142,1376.1707
29.98347,,9.875769e-05,19.412909,0.059086427,7100,3550000,-0.6,500.0,1.0894995,11.88222,,32.234606993806096,404.08157,0.1188222,2789092.5,5460.0464787483215,0.16926396,10.949408,1094.9408,12.821699,1.6378663,45.02274,349.3649,5.511529,9.875769e-07,25.60983,100,0.27982253,1.1754545,32.234608,71,108.94996,590.7932
30.24094,,5.163515e-06,18.11857,0.0067946166,7200,3600000,-0.6,500.0,14.25132,144.1363,,32.372511728011816,5868.188,1.4413631,1059565500.0,5543.519155263901,0.002374477,143.23985,14323.985,14.253942,1.6378663,42.631363,5430.7515,5.524079,5.163515e-08,24.512793,100,0.25608778,1.0125506,32.372513,72,1425.132,42114.54
31.566841,,4.4462727e-06,16.230734,0.012201875,7300,3650000,-0.6,500.0,1.2166626,12.7612295,,33.87843031012881,584.21295,0.12761226,13504451.0,5620.356539487839,0.02671191,12.23235,1223.2351,17.647696,1.6378663,46.231766,442.7776,5.1895494,4.4462727e-08,30.001032,100,0.25146383,1.08816,33.87843,73,121.66628,3743.6484
32.86455,,3.745162e-06,21.312408,0.0005068183,7400,3700000,-0.6,500.0,3.3007,33.921165,,35.07334000312766,1278.933,0.33921164,30365708.0,5701.656794548035,0.0039018812,33.17972,3317.9722,13.760933,1.6378663,44.175747,925.3292,4.7226005,3.745162e-08,22.863338,100,0.26364136,1.0451214,35.073338,74,330.06998,25628.664
35.79591,,1.2573647e-06,26.912615,0.027837217,7500,3750000,-0.6,500.0,3.2832854,33.36114,,38.378820614533254,1463.476,0.3336114,32124828.0,5787.079459667206,0.008351761,33.001705,3300.1704,11.4662075,1.6378663,51.65819,1180.8447,4.85277,1.2573647e-08,24.745577,100,0.22055034,1.0218893,38.378822,75,328.3285,11973.523
37.354115,,3.6820527e-06,21.560158,0.06666523,7600,3800000,-0.6,500.0,20.579199,207.08902,,39.85313142922537,8186.6616,2.07089,1401861400.0,5851.139166593552,0.001560252,206.8313,20683.13,18.292973,1.6378663,49.98041,7553.9985,5.375631,3.6820527e-08,28.420254,100,0.24909791,1.0024934,39.853134,76,2057.92,64092.21
