EpThisIter,MinIWNorm,MaxIWNorm,ReturnStepMaxmin,EpLenMean,InitialReturnMax,MeanEntropy,InitialReturnMean,MaxIW,ReturnMeanIW,MinIW,EpisodesSoFar,EmpiricalD2,TimestepsSoFar,InitialBound,ESSRenyi,InitialReturnMin,InitialReturnStd,LearnableVariance,MeanIWNorm,Iteration,ReturnStepMax,ESSClassic,MeanIW,EpRewMean,Bound,StdIWNorm,VarianceInit,J_sample_variance,TimeElapsed,StdIW,OptimizationReturnMean,OptimizationReturnMin,OptimizationReturnMax
100,5.290528e-10,14287.3,0.0023070723,500.0,27.118309,1.6378663,14.303938,1428730.0,296994.22,5.2905282e-08,1100,329458900.0,550000,12.948024,3.03528e-07,-6.1887517,6.5430636,,142.87431,11,0.19858818,1.0000184,14287.432,14.303937721050909,272383.0,1421.5684,-0.6,14862171000000.0,1841.7752871513367,142156.81,20.492691,,33.30706
100,1.6467008e-07,10.430251,0.08090803,500.0,31.080566,1.6378663,16.320398,1043.0251,288.1357,1.646701e-05,1200,3400.8635,600000,14.76637,0.029404297,-2.0753708,6.145033,,0.112399615,12,0.3263264,1.1593735,11.239961,16.320399826211702,197.50955,1.0378171,-0.6,8806560.0,2072.4811794757843,103.78172,18.395771,,33.155937
100,1.4088895e-08,38.897675,0.011919633,500.0,27.15037,1.6378663,18.231318,3889.7676,732.21454,1.4088896e-06,1300,16255.356,650000,16.873796,0.006151818,2.9988894,5.314276,,0.39840654,13,0.21548195,1.0489069,39.84066,18.23131527068459,559.1357,3.8696196,-0.6,35904788.0,2354.750116109848,386.96198,15.232426,,24.15148
100,6.416095e-09,104.51316,0.12867297,500.0,30.210821,1.6378663,18.72812,10451.316,2613.925,6.416095e-07,1400,199452.02,700000,17.217577,0.0005013737,3.917357,5.7743983,,1.05518,14,0.33404517,1.0193032,105.518,18.728119877582955,1939.3167,10.3980055,-0.6,478348300.0,2647.910824537277,1039.8008,14.810763,,26.293465
100,7.9600554e-08,33.93256,0.04525137,500.0,28.505676,1.6378663,17.631298,3393.256,877.56635,7.960056e-06,1500,15347.696,750000,16.206015,0.0065156356,-3.37254,6.433582,,0.35468674,15,0.2612225,1.0922917,35.468674,17.631298774684616,700.9939,3.3751307,-0.6,91756760.0,2938.987380504608,337.51306,21.003838,,31.878216
100,3.6153613e-09,655.92145,0.048396707,500.0,32.57575,1.6378663,18.619152,65592.15,16335.452,3.6153614e-07,1600,191423.77,800000,16.990362,0.0005224012,2.7337086,6.4473066,,6.5640306,16,0.24640378,1.0014689,656.4031,18.619151378102373,15622.825,65.26288,-0.6,21126177000.0,3228.5687708854675,6526.2886,15.885442,,29.84204
100,1.2115183e-06,11.004571,0.059567183,500.0,29.023962,1.6378663,17.388039,1100.4572,312.9085,0.00012115183,1700,1403.2706,850000,15.93684,0.07126209,1.7058704,6.3521857,,0.13234586,17,0.25586113,1.4170362,13.234586,17.388039312249848,258.54626,1.1038774,-0.6,7439389.0,3479.269082069397,110.38775,15.682169,,27.318092
100,3.5727897e-08,10.857828,0.027654618,500.0,31.211477,1.6378663,18.865135,1085.7828,269.77835,3.5727896e-06,1800,5138.55,900000,17.30456,0.019460743,3.5355568,6.405397,,0.12086714,18,0.28188428,1.2345943,12.086717,18.865134309149234,157.91068,1.0810571,-0.6,4331152.0,3706.021676301956,108.10573,15.329577,,27.67592
100,5.771508e-06,1.405541,0.05332555,500.0,31.52636,1.6378663,19.765291,140.5541,87.929634,0.0005771508,1900,144.68471,950000,18.18897,0.69115806,-0.66875476,7.416881,,0.036060873,19,0.25244802,3.2888455,3.6060877,19.765291419230934,68.9689,0.19554776,-0.6,249474.44,3931.634750843048,19.554775,20.434046,,32.195114
100,1.513258e-07,202.58203,0.0027872473,500.0,34.16524,1.6378663,19.161766,20258.203,2389.119,1.5132581e-05,2000,85491.9,1000000,17.453505,0.0011697015,-5.246491,7.560509,,2.0275254,20,0.22377408,1.0016841,202.75253,19.161765621485234,1889.6401,20.156488,-0.6,1190579700.0,4183.82054400444,2015.6488,24.408257,,39.41173
100,7.422939e-06,4.5927544,0.00027380884,500.0,30.568325,1.6378663,18.369875,459.27545,110.67935,0.0007422939,2100,233.72076,1050000,16.841461,0.427861,1.1244363,5.6360664,,0.058497306,21,0.18978819,1.6070296,5.84973,18.369875929836727,87.313034,0.4577264,-0.6,796867.4,4471.282707452774,45.77264,17.24544,,29.44389
100,2.5242275e-07,16.584972,0.054131016,500.0,30.466331,1.6378663,20.170355,1658.4973,423.57642,2.5242276e-05,2200,6786.486,1100000,18.647036,0.014735167,5.681856,5.329443,,0.17115563,22,0.26366174,1.0648745,17.11556,20.17035385163539,298.0854,1.6497462,-0.6,10075293.0,4752.631085634232,164.97462,14.488499,,24.784475
100,4.2542285e-07,314.13315,0.03454359,500.0,32.676094,1.6378663,19.944086,31413.316,7935.3477,4.2542288e-05,2300,7950.2183,1150000,18.310282,0.012578271,4.5433664,6.216424,,3.1445773,23,0.25011843,1.0020679,314.45782,19.944086740741128,7789.671,31.255531,-0.6,4228613000.0,4970.648758649826,3125.553,15.400719,,28.132729
100,6.4687487e-07,16.326242,0.008188188,500.0,33.623383,1.6378663,21.314716,1632.6243,393.63455,6.468749e-05,2400,2483.8018,1200000,19.633547,0.040260863,3.802043,5.828496,,0.1760418,24,0.22540526,1.1614416,17.604181,21.314716687209128,309.84888,1.6239785,-0.6,9036095.0,5158.004032373428,162.39787,17.512674,,29.821339
100,1.2240353e-08,12.365315,0.023552328,500.0,35.972702,1.6378663,22.496864,1236.5316,392.18552,1.2240353e-06,2500,6025.4976,1250000,20.69823,0.01659614,-1.5423902,6.81603,,0.1335775,25,0.24247463,1.1652404,13.35775,22.4968658866261,252.56813,1.2302132,-0.6,14806568.0,5347.2843062877655,123.021324,24.039255,,37.51509
100,4.797704e-07,32.739105,0.02758722,500.0,38.155106,1.6378663,22.685059,3273.9106,1002.1447,4.797704e-05,2600,14538.358,1300000,20.777304,0.0068783555,5.4368315,6.465329,,0.33181596,26,0.25421214,1.0271869,33.1816,22.685058583111214,772.11694,3.257096,-0.6,66355252.0,5559.559250593185,325.7096,17.248226,,32.718273
100,1.6207075e-07,27.915663,0.04287854,500.0,33.218403,1.6378663,23.945992,2791.5664,941.13354,1.6207076e-05,2700,2153.6155,1350000,22.285072,0.046433546,10.388422,5.4715056,,0.28808615,27,0.23210274,1.0648773,28.808619,23.94598946198346,864.0551,2.776821,-0.6,39617020.0,5799.314077377319,277.6821,13.557569,,22.82998
100,3.990812e-10,204.902,0.032766,500.0,35.83485,1.6378663,25.536585,20490.2,6779.7124,3.9908123e-08,2800,490104.75,1400000,23.744843,0.00020403802,12.2233715,5.8400908,,2.0626047,28,0.2265565,1.0132906,206.26044,25.53658371644045,5525.3584,20.386251,-0.6,1799994800.0,6038.553232192993,2038.625,13.313211,,23.611479
100,7.80618e-07,8.322136,0.0074513108,500.0,38.07694,1.6378663,26.20096,832.2136,292.29874,7.80618e-05,2900,2092.9424,1450000,24.297115,0.047779623,5.6548834,6.708781,,0.093056746,29,0.24277338,1.2434636,9.3056755,26.200961233791496,205.20024,0.829305,-0.6,4665494.5,6276.695868253708,82.9305,20.546076,,32.422054
100,3.5138865e-07,14.687005,0.030798629,500.0,41.95812,1.6378663,26.781214,1468.7006,499.01425,3.5138866e-05,3000,2426.1687,1500000,24.683306,0.04121725,4.551464,7.111256,,0.17261375,30,0.2694447,1.3675097,17.261375,26.781211829802295,395.67947,1.4659535,-0.6,13647448.0,6517.84623169899,146.59535,22.229752,,37.406654
100,3.0237924e-08,48.952065,0.060594037,500.0,38.704754,1.6378663,28.73378,4895.2065,1219.8033,3.0237925e-06,3100,8789.312,1550000,26.79854,0.011377456,7.267651,5.505196,,0.5026704,31,0.23489453,1.0542558,50.26704,28.733778058192158,1038.3722,4.869775,-0.6,67644130.0,6759.698567867279,486.97745,21.466127,,31.437103
100,1.9759958e-09,541.2418,0.002882123,500.0,37.20626,1.6378663,26.900854,54124.184,15647.37,1.9759958e-07,3200,4802119.5,1600000,25.04054,2.0824138e-05,3.3481913,6.3364124,,5.4271173,32,0.25834447,1.0054358,542.71173,26.900853761674348,11570.729,53.85149,-0.6,19041505000.0,6980.451712608337,5385.1494,23.552662,,33.85807
100,1.3466924e-09,158.73149,0.02513042,500.0,39.248547,1.6378663,25.999378,15873.149,5287.9062,1.3466925e-07,3300,305850.2,1650000,24.03695,0.00032695747,14.587307,5.2201176,,1.594507,33,0.29905885,1.009076,159.45071,25.999378408882972,4202.611,15.792911,-0.6,878509440.0,7171.747139930725,1579.2913,11.412071,,24.66124
100,5.780406e-07,14.761802,0.055785686,500.0,37.027245,1.6378663,25.990667,1476.1802,446.10754,5.7804064e-05,3400,3379.085,1700000,24.139303,0.02959381,13.879414,5.4188685,,0.15398149,34,0.26244614,1.0879483,15.3981495,25.990666731321486,338.48804,1.4682128,-0.6,5139129.0,7341.960722208023,146.82127,12.111253,,23.147831
100,1.4256052e-07,307.72165,0.019004747,500.0,38.455906,1.6378663,23.300806,30772.166,6626.5225,1.4256052e-05,3500,189513.5,1750000,21.37801,0.0005276669,-2.3100948,6.5025225,,3.08037,35,0.22970437,1.0020503,308.037,23.300807567134083,5789.469,30.617603,-0.6,5372238300.0,7519.475132703781,3061.7605,25.6109,,40.766
100,1.2841138e-09,283.59464,0.0032280833,500.0,36.34831,1.6378663,26.272001,28359.463,10072.025,1.2841139e-07,3600,709207.8,1800000,24.454588,0.0001410024,11.262151,5.6294284,,2.8381686,36,0.19908503,1.0015676,283.81686,26.272003992316417,8541.498,28.21709,-0.6,4733546000.0,7693.67719912529,2821.709,15.009853,,25.086159
100,1.5704842e-05,3.3584938,0.005049169,500.0,37.94148,1.6378663,26.734072,335.8494,125.35546,0.0015704841,3700,120.47339,1850000,24.836998,0.8300588,15.29218,5.0743656,,0.052705165,37,0.19943787,2.1264985,5.270516,26.734072967381866,104.53311,0.35756347,-0.6,96803.89,7874.7946600914,35.756348,11.441892,,22.6493
100,3.2363814e-09,344.60562,0.016213208,500.0,38.21954,1.6378663,25.60259,34460.562,8521.156,3.2363815e-07,3800,1206197.5,1900000,23.691612,8.2905164e-05,13.952785,5.1695037,,3.448177,38,0.26968437,1.0012313,344.81775,25.602590641688966,6422.3867,34.287613,-0.6,1398145400.0,8073.013878822327,3428.7617,11.649806,,24.266754
100,8.64151e-11,6761.65,0.051975295,500.0,36.30913,1.6378663,27.028515,676165.0,186655.97,8.64151e-09,3900,1127345400.0,1950000,25.213058,8.8703956e-08,9.716187,5.360659,,67.61706,39,0.29940194,1.0000168,6761.707,27.028515415893185,125700.266,672.7756,-0.6,1467425600000.0,8270.082001209259,67277.56,17.312328,,26.592945
100,9.2783023e-07,27.08622,0.06340429,500.0,31.03399,1.6378663,24.307644,2708.622,799.1092,9.2783026e-05,4000,11101.108,2000000,22.755945,0.00900811,8.6349535,3.97951,,0.27296647,40,0.3145367,1.0155897,27.296648,24.307644273013533,635.6193,2.6948438,-0.6,31452674.0,8485.69840836525,269.48438,15.672693,,22.399036
100,1.1051221e-07,13.045551,0.059220597,500.0,34.815296,1.6378663,24.987627,1304.5552,362.3995,1.1051221e-05,4100,2966.578,2050000,23.246862,0.033708874,10.390194,4.347296,,0.13411786,41,0.23928075,1.0568829,13.411788,24.98762622820458,267.5865,1.2976753,-0.6,4748516.5,8768.783345222473,129.76755,14.597431,,24.425102
100,2.5414756e-06,22.502653,0.044873804,500.0,37.69925,1.6378663,26.984121,2250.2654,599.03723,0.00025414757,4200,3813.547,2100000,25.09916,0.026222305,16.163633,4.2444572,,0.2312,42,0.31160578,1.0553681,23.120003,26.984121918267316,482.6334,2.2386284,-0.6,4868491.5,9015.89855837822,223.86284,10.820488,,21.535616
100,1.6430004e-09,131.584,0.032873735,500.0,33.693707,1.6378663,24.858511,13158.4,4359.444,1.6430005e-07,4300,421136.9,2150000,23.173826,0.00023745248,10.091111,4.1922154,,1.3228047,43,0.22763811,1.0105972,132.28047,24.85851148858714,3266.1663,13.091851,-0.6,908952640.0,9263.85508275032,1309.1853,14.7674,,23.602596
100,6.1668366e-08,58.064087,0.17012739,500.0,35.183094,1.6378663,26.577557,5806.4087,1354.2405,6.166837e-06,4400,87613.81,2200000,24.818398,0.0011413725,12.010967,4.77733,,0.5879985,44,0.38669178,1.0254711,58.79985,26.57755524332363,833.5372,5.776653,-0.6,41194460.0,9511.347820520401,577.6653,14.566588,,23.172127
100,6.7943427e-07,1.3377658,0.028856307,500.0,36.207546,1.6378663,27.755373,133.77658,108.15395,6.794343e-05,4500,210.55042,2250000,25.944994,0.47494563,15.298142,4.461523,,0.03767048,45,0.1777493,4.870906,3.7670484,27.755371847815596,81.884735,0.16647652,-0.6,67513.12,9709.645148992538,16.647654,12.4572315,,20.909405
100,2.1710173e-08,113.461266,0.022499993,500.0,39.69184,1.6378663,29.647354,11346.127,3506.3596,2.1710173e-06,4600,43289.8,2300000,27.662758,0.002310013,16.428555,5.1604867,,1.141621,46,0.26767024,1.0123773,114.16209,29.647352695863116,3093.4414,11.288628,-0.6,266117020.0,9896.14332151413,1128.8628,13.218799,,23.263287
100,2.6918801e-06,3.4929454,0.059555724,500.0,38.3464,1.6378663,29.830294,349.29456,159.98526,0.00026918802,4700,533.9676,2350000,27.912971,0.18727729,13.489928,5.064332,,0.04621148,47,0.2796298,1.7373742,4.6211486,29.83029285199234,115.68033,0.3475341,-0.6,672252.06,10096.798042058945,34.753407,16.340364,,24.856472
100,5.218249e-07,5.095476,0.0045749843,500.0,43.125565,1.6378663,30.486107,509.54764,242.65378,5.218249e-05,4800,1014.13116,2400000,28.329824,0.09860657,16.705606,5.650279,,0.058340274,48,0.25285012,1.3076712,5.8340273,30.48610509904665,173.98618,0.5068283,-0.6,1821080.8,10310.761351108551,50.68283,13.780499,,26.419958
100,1.8888109e-07,31.568233,0.018844739,500.0,43.84899,1.6378663,31.736483,3156.8235,1345.8164,1.888811e-05,4900,14200.461,2450000,29.544031,0.0070420248,15.697571,6.040229,,0.31939703,49,0.22005616,1.0236576,31.939705,31.736481589686242,1084.5516,3.1406476,-0.6,70479710.0,10566.083965063095,314.06476,16.038912,,28.15142
100,6.6005214e-08,256.96667,0.021185294,500.0,43.23119,1.6378663,30.752844,25696.668,7661.7935,6.6005214e-06,5000,223199.19,2500000,28.591282,0.0004480303,14.120019,5.887287,,2.5744407,50,0.2252562,1.0037181,257.44403,30.752843226084448,6640.587,25.56739,-0.6,1628870700.0,10792.819002866745,2556.7395,16.632824,,29.111172
100,1.0349376e-07,7.65443,0.036257684,500.0,40.1668,1.6378663,31.383911,765.443,292.93808,1.0349377e-05,5100,2829.791,2550000,29.375572,0.035338297,18.85499,4.180673,,0.085918754,51,0.23595157,1.2570405,8.591877,31.383912767069088,186.10286,0.7614939,-0.6,1437232.4,10992.057956933975,76.1494,12.528923,,21.311811
100,6.991794e-12,1663.8226,0.001305759,500.0,44.07057,1.6378663,30.34105,166382.27,61439.02,6.991794e-10,5200,92393800.0,2600000,28.13752,1.0823237e-06,14.185716,4.9909754,,16.64942,52,0.23114894,1.0013459,1664.9419,30.341048480818312,40258.33,165.54716,-0.6,143461000000.0,11169.668774604797,16554.717,16.155333,,29.884857
100,4.9940035e-10,1687.0868,0.044393077,500.0,42.333355,1.6378663,29.875713,168708.69,62720.582,4.9940038e-08,5300,2242547.8,2650000,27.759045,4.459214e-05,8.066953,5.9226503,,16.874914,53,0.24562207,1.0004797,1687.4915,29.87571399603253,59550.844,167.86261,-0.6,241274320000.0,11399.641956567764,16786.262,21.808762,,34.266403
100,3.0890358e-06,15.60952,0.033688664,500.0,41.037476,1.6378663,30.369106,1560.952,552.7485,0.00030890357,5400,3652.2625,2700000,28.317228,0.02738029,16.060938,5.2632236,,0.17436641,54,0.27307373,1.2408518,17.436644,30.369103262683126,428.74564,1.5555776,-0.6,6118058.0,11687.42495560646,155.55775,14.308166,,24.976538
100,6.251096e-08,82.75963,0.12303689,500.0,40.779335,1.6378663,30.617502,8275.963,2397.0261,6.2510962e-06,5500,89113.08,2750000,28.578537,0.0011221698,10.278275,5.3885846,,0.8299681,55,0.34451666,1.0057383,82.9968,30.617502650898636,1788.3577,8.234247,-0.6,237877380.0,11988.459002494812,823.42474,20.339228,,30.50106
100,2.9323777e-05,0.6978529,0.06956792,500.0,39.302147,1.6378663,27.6438,69.78529,63.88507,0.0029323779,5600,56.03154,2800000,25.678694,1.7847091,12.492142,4.625225,,0.01918311,56,0.3070174,5.0592217,1.9183115,27.6438007273738,49.175415,0.083100505,-0.6,42485.938,12288.364012241364,8.310051,15.151659,,26.810005
100,3.2357707e-07,2.6334283,0.07554774,500.0,41.643482,1.6378663,29.486229,263.34283,117.599434,3.2357708e-05,5700,105.15704,2850000,27.404053,0.95095867,19.141857,4.393013,,0.033615824,57,0.29686752,1.6198641,3.3615828,29.486226704575785,96.24755,0.26197404,-0.6,198175.02,12584.641835451126,26.197403,10.34437,,22.501625
100,4.66928e-08,39.876236,0.021289751,500.0,40.30009,1.6378663,30.699516,3987.6238,1292.3531,4.6692803e-06,5800,24109.72,2900000,28.684505,0.0041477047,20.181686,4.5673223,,0.40665302,58,0.2680201,1.0399141,40.665302,30.699514615867816,979.4773,3.9669366,-0.6,22098460.0,12867.782688617706,396.69366,10.517827,,20.118404
100,2.2855266e-11,840.1774,0.00451304,500.0,42.275066,1.6378663,31.93206,84017.74,29949.611,2.2855267e-09,5900,4555422.0,2950000,29.818306,2.1951862e-05,22.355068,4.252962,,8.406281,59,0.23264083,1.0010726,840.628,31.932058957714776,25438.137,83.59615,-0.6,12793400000.0,13176.40663933754,8359.615,9.576992,,19.919998
100,1.2697595e-06,4.2859974,0.122143626,500.0,43.99935,1.6378663,33.66821,428.59976,200.05112,0.00012697595,6000,552.714,3000000,31.46824,0.1809254,17.41505,4.3879795,,0.051129863,60,0.33062947,1.4169201,5.1129856,33.66821066518684,148.33017,0.42648432,-0.6,938913.0,13425.00902915001,42.648434,16.253159,,26.584301
100,4.1606523e-07,29.833725,0.08720286,500.0,45.58609,1.6378663,35.338028,2983.3726,1122.6797,4.1606523e-05,6100,12165.018,3050000,33.05872,0.008220293,24.731253,4.2620854,,0.30214146,61,0.2854527,1.0256486,30.214146,35.33802777538802,871.28345,2.9680579,-0.6,14332444.0,13626.01031589508,296.8058,10.606775,,20.854837
100,7.4370746e-07,2.7156625,0.09136261,500.0,47.215923,1.6378663,35.69967,271.56625,281.62228,7.437075e-05,6200,836.47546,3100000,33.33887,0.11954923,24.470976,4.587343,,0.076870956,62,0.32433465,3.8937936,7.687095,35.69967034179932,213.3436,0.38190165,-0.6,257391.08,13827.097323656082,38.190163,11.228695,,22.744947
100,3.4164003e-07,13.487821,0.03523414,500.0,46.200287,1.6378663,36.35738,1348.7821,487.66602,3.4164004e-05,6300,3230.632,3150000,34.047363,0.030953694,20.56175,4.667301,,0.14367197,63,0.26693383,1.1338618,14.367197,36.35738085005777,356.36792,1.3415774,-0.6,3237138.0,14018.695147275925,134.15776,15.7956295,,25.638536
100,8.074758e-10,131.56154,0.024802893,500.0,47.349358,1.6378663,35.97076,13156.154,6070.7944,8.074758e-08,6400,904393.2,3200000,33.603294,0.000110571375,22.155373,4.756501,,1.3206086,64,0.24155922,1.0075994,132.06087,35.97076046807459,3819.342,13.089744,-0.6,992283970.0,14258.498609542847,1308.9744,13.815387,,25.193985
100,1.5373134e-08,103.526215,0.08512758,500.0,51.81963,1.6378663,39.68568,10352.622,4274.6133,1.5373134e-06,6500,140388.27,3250000,37.0947,0.00071231026,27.162342,4.5206747,,1.0390067,65,0.29901096,1.0072442,103.900665,39.68568019214371,3303.8135,10.300365,-0.6,217937020.0,14495.16741490364,1030.0366,12.523337,,24.657288
100,1.0071391e-07,63.39201,0.004710719,500.0,49.377068,1.6378663,38.72636,6339.201,2605.9224,1.0071391e-05,6600,33431.555,3300000,36.257504,0.002991186,23.516973,5.5416822,,0.64582306,66,0.2527268,1.0378361,64.582306,38.72635722712014,2154.5098,6.3064322,-0.6,118485304.0,14686.142400503159,630.64325,15.209385,,25.860094
100,2.8414883e-07,15.890226,0.0066169947,500.0,48.744884,1.6378663,39.932728,1589.0227,760.95013,2.8414885e-05,6700,5785.9126,3350000,37.49548,0.017283358,23.31072,4.7800517,,0.16701864,67,0.25308332,1.1041206,16.701864,39.9327260866523,575.56067,1.5806865,-0.6,12924774.0,14880.232622385025,158.06865,16.622005,,25.434164
100,2.1363247e-09,218.868,0.05826685,500.0,52.184082,1.6378663,41.671402,21886.8,8508.25,2.1363246e-07,6800,77989.63,3400000,39.062195,0.0012822218,24.983847,5.0731697,,2.1902838,68,0.25733486,1.0014658,219.02838,41.67140205941523,7779.5874,21.77693,-0.6,950384640.0,15112.568383932114,2177.6929,16.687555,,27.200235
100,4.913495e-08,82.50312,0.04468307,500.0,55.228176,1.6378663,44.475132,8250.3125,3955.217,4.913495e-06,6900,38317.633,3450000,41.713726,0.0026097645,30.364208,4.41951,,0.8258318,69,0.3228454,1.0019422,82.583206,44.47513359108215,3414.6743,8.208878,-0.6,215601900.0,15369.214705228806,820.88776,14.110924,,24.863968
100,4.8843026e-06,2.7493224,0.07163158,500.0,52.576122,1.6378663,43.414413,274.93225,191.83171,0.00048843026,7000,103.83098,3500000,40.785603,0.9631037,31.25768,4.9399686,,0.045367178,70,0.33203194,2.5243955,4.536719,43.41441394012705,165.04483,0.28191042,-0.6,144570.5,15629.984206914902,28.191044,12.156734,,21.318441
100,4.7144766e-10,115.66313,0.091627404,500.0,52.481438,1.6378663,42.07493,11566.313,5131.7476,4.7144766e-08,7100,373696.03,3550000,39.450855,0.00026759718,31.760149,4.1641726,,1.1586723,71,0.3148292,1.0035313,115.86722,42.07492755430222,3527.6345,11.508136,-0.6,223940100.0,15927.973807811737,1150.8135,10.314779,,20.721289
100,4.82102e-06,2.2352505,0.10271369,500.0,54.089153,1.6378663,45.136078,223.52505,191.6308,0.000482102,7200,147.95448,3600000,42.431618,0.67588353,31.117012,4.340389,,0.041237213,72,0.3137298,3.1440728,4.1237206,45.13607542280407,158.73471,0.22887905,-0.6,152366.05,16217.842030763626,22.887905,14.019064,,22.972141
100,8.059211e-08,75.408134,0.07035443,500.0,55.876007,1.6378663,46.771114,7540.8135,3508.4275,8.059211e-06,7300,34238.44,3650000,43.97731,0.0029206937,32.65637,4.44447,,0.8350412,73,0.2922622,1.2132413,83.50412,46.77111550152268,2991.473,7.535007,-0.6,52520980.0,16453.343504667282,753.50073,14.114747,,23.219639
100,2.1335504e-08,50.97958,0.026402667,500.0,54.679016,1.6378663,45.56292,5097.958,2805.5369,2.1335504e-06,7400,35728.016,3700000,42.828968,0.002798924,35.473038,4.0948024,,0.5141457,74,0.23574135,1.0171078,51.414562,45.562922758171354,2288.7695,5.0720406,-0.6,99221144.0,16697.758418798447,507.204,10.089885,,19.205978
100,1.0564848e-07,19.87817,0.0075351,500.0,55.700157,1.6378663,47.22951,1987.817,1073.5892,1.0564849e-05,7500,3264.6243,3750000,44.4445,0.030631397,32.059883,4.48854,,0.20920898,75,0.2113148,1.1072084,20.920898,47.22951177429904,914.4625,1.977188,-0.6,15410254.0,16951.11083006859,197.71881,15.169629,,23.640274
100,3.1401473e-10,6846.6343,0.031974003,500.0,57.12273,1.6378663,48.533356,684663.44,379654.84,3.1401473e-08,7600,103612040.0,3800000,45.677223,9.651388e-07,39.594395,3.7019665,,68.466866,76,0.27719343,1.0000153,6846.687,48.53335827834485,350582.22,681.23145,-0.6,1252848000000.0,17262.46394443512,68123.15,8.938963,,17.528336
