StdIWNorm,ReturnStepMax,InitialReturnMin,MinIWNorm,InitialReturnMax,StdIW,InitialReturnMean,ReturnStepMaxmin,OptimizationReturnMax,MeanEntropy,InitialBound,LearnableVariance,EpRewMean,InitialReturnStd,Bound,ESSClassic,EmpiricalD2,EpThisIter,TimeElapsed,MinIW,EpisodesSoFar,ReturnMeanIW,J_sample_variance,MaxIWNorm,MeanIWNorm,TimestepsSoFar,VarianceInit,OptimizationReturnMean,Iteration,MaxIW,EpLenMean,ESSRenyi,MeanIW,OptimizationReturnMin
6.375213,0.29402107,4.777267,9.092815e-07,25.972334,637.52136,17.1848,0.056951836,21.195066,1.6378663,15.886185,,17.184800076740554,3.8969135,752.8576,1.0383912,20965.242,100,2176.156683921814,9.092815e-05,1100,940.8892,37735744.0,64.08367,0.65304303,550000,-0.6,12.407532,11,6408.3677,500.0,0.0047697993,65.30431,
129.25111,0.22291496,6.5023723,5.7823496e-10,24.637987,12925.113,16.59443,0.0033899844,18.135614,1.6378663,15.36253,,16.594430928508242,4.0622773,17948.701,1.0002451,1969325.1,100,2470.285352706909,5.7823495e-08,1200,19677.459,12679262000.0,1299.0243,12.991834,600000,-0.6,10.092058,12,129902.44,500.0,5.0778817e-05,1299.1835,
11.517073,0.24206509,3.7594228,5.457328e-08,25.60395,1151.7073,15.348176,0.015017286,21.844528,1.6378663,14.06798,,15.348176778126764,4.362284,1533.5867,1.012449,14317.964,100,2765.357528924942,5.4573284e-06,1300,1686.7721,153847620.0,115.75781,1.1647652,650000,-0.6,11.588754,13,11575.781,500.0,0.0069842334,116.476524,
29.461077,0.2527735,6.647795,5.22781e-08,25.79864,2946.1074,16.489687,0.01438424,19.150845,1.6378663,15.199755,,16.48968833262606,3.9264174,6041.4487,1.0008248,820899.25,100,3064.066749572754,5.22781e-06,1400,7210.172,2749309700.0,296.0962,2.962183,700000,-0.6,9.841894,14,29609.62,500.0,0.000121817626,296.2183,
25.037489,0.2828399,11.431751,2.7347875e-08,27.18436,2503.749,20.564842,0.0905029,15.752609,1.6378663,19.205622,,20.564840496693055,3.1095624,4991.6255,1.0023537,1440903.5,100,3323.5915982723236,2.7347876e-06,1500,6623.1987,1407828600.0,251.63913,2.5193515,750000,-0.6,9.133089,15,25163.914,500.0,6.94009e-05,251.93518,
13.706852,0.25197795,9.995499,4.8988685e-08,29.600643,1370.6854,21.837158,0.05371903,19.605145,1.6378663,20.357126,,21.837157819546157,3.9233987,2480.3374,1.0054733,120248.72,100,3553.8595457077026,4.8988686e-06,1600,2993.5667,260887650.0,137.7628,1.3813938,800000,-0.6,11.841659,16,13776.28,500.0,0.0008316097,138.13936,
4.682783,0.23986222,13.184003,8.272607e-09,29.509495,468.27835,21.130564,0.03250566,16.325493,1.6378663,19.65509,,21.13056640953446,3.6938188,485.43268,1.0353967,80108.26,100,3787.586677312851,8.2726064e-07,1700,903.04224,7328257.5,47.070995,0.47898003,850000,-0.6,7.9465632,17,4707.0996,500.0,0.0012483108,47.898014,
0.3620872,0.30265498,10.954589,1.0968891e-05,33.343388,36.20872,22.43098,0.04069221,22.388798,1.6378663,20.763811,,22.430982794765473,4.6846266,99.28599,1.6664969,89.93578,100,4046.4832243919373,0.0010968891,1800,115.096504,266183.5,3.6434765,0.04713729,900000,-0.6,11.476396,18,364.34766,500.0,1.1119045,4.7137294,
18.562513,0.2650519,10.175566,4.6801376e-09,32.591217,1856.2513,22.931286,0.037023365,22.415651,1.6378663,21.301725,,22.931285724001256,4.7906866,4349.9517,1.0065508,453242.4,100,4339.375863075256,4.6801378e-07,1900,5447.0254,1252083700.0,186.56609,1.8717656,950000,-0.6,12.755719,19,18656.61,500.0,0.00022063249,187.17654,
3.4918604,0.27869937,10.728739,3.8817085e-08,34.559673,349.18607,23.411507,0.08719759,23.830935,1.6378663,21.683521,,23.411506945583213,4.3146033,670.21814,1.042139,22022.068,100,4636.15394115448,3.8817084e-06,2000,926.648,28845296.0,35.09989,0.3583395,1000000,-0.6,12.682767,20,3509.9893,500.0,0.0045409,35.833946,
87.78838,0.2521348,8.109285,1.0515748e-10,33.180035,8778.84,23.086449,0.0020552576,25.07075,1.6378663,21.427446,,23.086448027133297,4.961313,23825.883,1.0007544,3339387.2,100,4851.479569911957,1.0515748e-08,2100,26857.541,38839970000.0,882.3098,8.826426,1050000,-0.6,14.977163,21,88230.984,500.0,2.9945613e-05,882.6426,
1.1500245,0.22140983,8.143446,4.060145e-07,33.718258,115.00246,24.122114,0.005378723,25.574812,1.6378663,22.436201,,24.122114613201905,4.6929197,207.4786,1.0814412,6407.7407,100,5042.30100941658,4.060145e-05,2200,342.43317,5663704.5,11.561201,0.12024573,1100000,-0.6,15.978669,22,1156.1201,500.0,0.015606125,12.024572,
218.25613,0.26540506,10.31335,4.6057316e-10,37.97333,21825.615,27.236841,5.939603e-05,27.65998,1.6378663,25.338177,,27.23684269914517,5.716766,52315.92,1.0001341,8443497.0,100,5233.179481506348,4.6057316e-08,2300,57833.01,124467430000.0,2193.5583,21.937054,1150000,-0.6,16.923494,23,219355.83,500.0,1.1843434e-05,2193.7053,
1.2918085,0.2556056,11.866669,4.460001e-07,36.38928,129.18086,26.662117,0.031583294,24.52261,1.6378663,24.842651,,26.66211759951531,5.321908,365.47577,1.2292416,1542.5708,100,5463.653932094574,4.460001e-05,2400,436.93625,5818946.5,12.984026,0.1441128,1200000,-0.6,14.795448,24,1298.4026,500.0,0.064826846,14.411281,
0.6173686,0.22852448,15.615459,6.213844e-07,35.303425,61.736866,28.01115,0.008687854,19.687965,1.6378663,26.245977,,28.011149406499488,4.0919423,148.15253,1.6046137,3306.9731,100,5706.37792301178,6.213844e-05,2500,249.66098,1039882.25,6.1888733,0.07883922,1250000,-0.6,12.39569,25,618.8873,500.0,0.030239133,7.8839235,
37.621376,0.31972367,17.091682,7.6904383e-10,38.20016,3762.1372,28.162083,0.117581174,21.108479,1.6378663,26.252073,,28.162081440954545,4.3349967,10888.068,1.0021201,3487483.0,100,5951.776843547821,7.6904385e-08,2600,14454.972,6412469000.0,378.113,3.785138,1300000,-0.6,11.070399,26,37811.3,500.0,2.8673974e-05,378.5137,
14.793568,0.35903367,9.343813,7.522333e-08,39.427708,1479.3567,26.561638,0.08207786,30.083895,1.6378663,24.59025,,26.561637141548896,5.540375,4481.3096,1.0032122,49654.215,100,6189.074986219406,7.522334e-06,2700,4920.5977,1244804700.0,148.68333,1.4892197,1350000,-0.6,17.217823,27,14868.333,500.0,0.0020139278,148.92197,
12.532523,0.22566994,16.822502,2.5711442e-08,36.940224,1253.2524,28.47552,0.051269487,20.117722,1.6378663,26.628506,,28.475519637037156,4.570468,3643.142,1.0165054,185021.22,100,6440.283947467804,2.5711443e-06,2800,4437.617,527430500.0,125.96443,1.2700242,1400000,-0.6,11.653018,28,12596.443,500.0,0.00054047856,127.00242,
0.109257534,0.22023568,14.688118,1.6783517e-05,41.18429,10.925754,31.286087,0.019321099,26.496174,1.6378663,29.226871,,31.286087101964718,4.8942785,77.90938,5.7793994,53.94294,100,6687.282212257385,0.0016783517,2900,93.033455,63161.445,0.9329527,0.027059501,1450000,-0.6,16.59797,29,93.29527,500.0,1.8538107,2.7059507,
5.872772,0.23815177,13.681239,1.4780744e-08,39.68691,587.27716,30.773544,0.028582528,26.005669,1.6378663,28.789204,,30.77354549021496,5.3095636,1882.0234,1.0129927,44637.414,100,6902.07718038559,1.4780744e-06,3000,2301.2673,220611070.0,59.027245,0.5940968,1500000,-0.6,17.092304,30,5902.7246,500.0,0.0022402732,59.409683,
4.0350666,0.26183984,16.232191,2.708532e-07,42.831264,403.50674,32.078846,0.048034415,26.599073,1.6378663,29.937283,,32.078845682699395,4.7825127,1253.4628,1.0433357,9597.907,100,7081.639860153198,2.7085322e-05,3100,1463.2694,60850600.0,40.561287,0.41432422,1550000,-0.6,15.846654,31,4056.129,500.0,0.010418938,41.43242,
13.578,0.2532807,11.82348,2.0706422e-07,41.08307,1357.8002,30.649616,0.02089186,29.25959,1.6378663,28.595463,,30.649615505715403,5.6253138,4629.727,1.0037354,96749.16,100,7265.954822778702,2.0706422e-05,3200,5268.6616,1332695700.0,136.46655,1.3672125,1600000,-0.6,18.826136,32,13646.656,500.0,0.0010336008,136.72127,
0.29866266,0.27299854,21.965572,8.107894e-06,42.777584,29.866262,33.70913,0.10594684,20.812012,1.6378663,31.570246,,33.709126392354044,4.296068,84.112595,2.0006697,477.44235,100,7451.910476922989,0.0008107894,3300,130.84808,69207.66,2.9773767,0.04267338,1650000,-0.6,11.743553,33,297.73767,500.0,0.20944937,4.267338,
0.9396527,0.328326,22.406647,1.933084e-06,45.12583,93.96527,34.286903,0.08940168,22.719185,1.6378663,32.03061,,34.28690186752885,4.329021,275.6638,1.4253603,1110.9081,100,7637.074548482895,0.0001933084,3400,350.86664,548710.6,9.343912,0.112991855,1700000,-0.6,11.880255,34,934.39124,500.0,0.09001645,11.299185,
6.9837446,0.2465427,21.789173,1.0330547e-06,43.273705,698.37445,34.249218,0.017122835,21.484531,1.6378663,32.085533,,34.24921883070855,4.616229,2635.843,1.0105159,9659.775,100,7827.742789983749,0.00010330547,3500,2848.499,173143950.0,70.192856,0.70561105,1750000,-0.6,12.460045,35,7019.2856,500.0,0.010352207,70.561104,
8.778476,0.24153545,21.200356,8.037438e-09,44.987965,877.84753,33.072384,0.016177803,23.78761,1.6378663,30.822987,,33.072386237214616,4.9174843,3307.7666,1.0188093,93844.66,100,8027.662196397781,8.037439e-07,3600,3996.8489,444095300.0,88.23455,0.8906135,1800000,-0.6,11.87203,36,8823.455,500.0,0.0010655908,89.06134,
1.0455898,0.27038106,21.008768,4.480558e-07,45.88494,104.558975,34.653027,0.045519784,24.876173,1.6378663,32.358784,,34.65302769470765,4.9755144,373.589,1.7502241,2639.1929,100,8224.043248414993,4.480558e-05,3700,491.4515,1946044.5,10.352055,0.13955404,1850000,-0.6,13.644259,37,1035.2054,500.0,0.03789037,13.955402,
0.22127743,0.29456633,15.682494,6.8618107e-07,44.23757,22.127745,33.608547,0.08748253,28.555077,1.6378663,31.39667,,33.60854412947384,5.612093,69.35512,1.8818115,387.84677,100,8500.138435602188,6.861811e-05,3800,112.915474,257912.47,2.215584,0.030644352,1900000,-0.6,17.926048,38,221.55841,500.0,0.25783378,3.0644355,
266.72275,0.32564065,18.493761,4.4670066e-11,46.620377,26672.273,32.42648,0.10289472,28.126616,1.6378663,30.09546,,32.426480931881734,5.71024,104841.46,1.0001816,13027717.0,100,8755.071171998978,4.4670068e-09,3900,113255.02,407905470000.0,2680.6667,26.809105,1950000,-0.6,13.932721,39,268066.7,500.0,7.675942e-06,2680.9104,
12.669307,0.36422223,14.827424,1.2541839e-08,44.75418,1266.9307,34.064037,0.19251855,29.926758,1.6378663,31.826324,,34.064034047495944,5.3850756,5299.588,1.0718127,67415.875,100,9004.187196731567,1.2541839e-06,4000,5880.599,1455873800.0,127.34076,1.3187189,2000000,-0.6,19.236609,40,12734.076,500.0,0.0014833302,131.87189,
2.031587,0.34087947,13.17898,3.486106e-07,45.122295,203.1587,35.059032,0.08809051,31.943316,1.6378663,32.802917,,35.05903199821381,6.34405,473.2451,1.0493193,4129.4907,100,9255.648795843124,3.486106e-05,4100,618.2255,11042190.0,20.422737,0.20920876,2050000,-0.6,21.88005,41,2042.2737,500.0,0.024216061,20.920876,
384.35867,0.24271572,19.415894,5.5923117e-11,46.171883,38435.875,36.001328,0.0004196763,26.75599,1.6378663,33.692734,,36.001326471176725,5.4425616,93785.74,1.0000473,163998140.0,100,9486.746749162674,5.592312e-09,4200,123350.01,239394700000.0,3862.9512,38.63042,2100000,-0.6,16.585432,42,386295.12,500.0,6.09763e-07,3863.0425,
0.45882657,0.30536577,18.404522,3.47762e-06,50.22686,45.882656,36.293434,0.094868526,31.822338,1.6378663,33.78209,,36.293432195758534,6.150343,240.90671,2.5964606,670.7581,100,9685.266251087189,0.00034776202,4300,305.94797,1227787.2,4.1060767,0.074912116,2150000,-0.6,17.88891,43,410.60767,500.0,0.14908504,7.4912114,
1.2043886,0.19605318,24.077036,6.593573e-07,48.206955,120.438866,37.233566,0.005035892,24.12992,1.6378663,34.82322,,37.233566161751156,5.068065,437.65662,1.0519348,4272.9995,100,9887.780502080917,6.593573e-05,4400,595.2167,8623321.0,12.107493,0.12418164,2200000,-0.6,13.15653,44,1210.7494,500.0,0.023402764,12.418165,
1.4748522,0.2388411,24.008429,1.3080268e-07,51.29974,147.48523,40.960255,0.029278219,27.291311,1.6378663,38.395267,,40.9602556036782,5.2377133,537.35114,1.1485516,4284.044,100,10090.887370347977,1.3080267e-05,4500,705.2362,9700810.0,14.815698,0.15897626,2250000,-0.6,16.951828,45,1481.5698,500.0,0.02334243,15.897625,
37.437878,0.28325257,19.739096,9.599351e-10,50.75576,3743.787,39.592594,0.07751213,31.016665,1.6378663,37.054806,,39.5925952374027,5.949018,11609.893,1.0059501,1701854.9,100,10343.04996919632,9.599352e-08,4600,14920.567,5613543400.0,376.27554,3.7739382,2300000,-0.6,19.853498,46,37627.555,500.0,5.875942e-05,377.39383,
10.000543,0.27519417,18.518393,1.6249061e-07,49.64719,1000.05444,37.094933,0.049484357,31.128798,1.6378663,34.612568,,37.094932723542364,6.9110136,4185.2554,1.0062933,84208.81,100,10592.639637947083,1.6249061e-05,4700,4905.605,922437200.0,100.51239,1.0082822,2350000,-0.6,18.57654,47,10051.239,500.0,0.0011875242,100.828224,
4.1250725,0.33756968,24.501877,2.6867687e-08,53.52692,412.50726,39.670242,0.10569641,29.025043,1.6378663,36.993893,,39.670241353308136,5.540959,1407.3599,1.0316304,21594.557,100,10783.901219367981,2.6867688e-06,4800,1800.6512,58775228.0,41.463028,0.42115843,2400000,-0.6,15.168365,48,4146.3027,500.0,0.0046307966,42.11584,
1.2741708,0.25853765,24.619457,1.7143766e-07,50.651516,127.417076,39.490017,0.07908429,26.032059,1.6378663,36.957436,,39.4900135163781,5.238306,479.3891,1.1536824,2440.8008,100,10974.074450969696,1.7143766e-05,4900,604.50964,6501878.5,12.810704,0.13765456,2450000,-0.6,14.870556,49,1281.0704,500.0,0.04097016,13.765455,
1.8335923,0.28765023,24.430779,2.0354461e-08,49.150726,183.35922,39.938423,0.072138295,24.719948,1.6378663,37.48089,,39.938424067019724,4.9203477,799.697,1.1033803,3558.61,100,11194.473828077316,2.0354462e-06,5000,946.29913,20979144.0,18.431719,0.1936755,2500000,-0.6,15.507647,50,1843.1719,500.0,0.02810086,19.367548,
1.4528393,0.19436322,29.714926,3.181653e-06,52.396523,145.28394,42.98737,0.01769197,22.681597,1.6378663,40.36754,,42.987366760868355,4.7227364,721.80115,1.0716252,642.1065,100,11476.922208070755,0.00031816532,5100,788.1871,11174787.0,14.60613,0.15120931,2550000,-0.6,13.272442,51,1460.613,500.0,0.1557374,15.120934,
4.3330045,0.24879532,30.286898,8.8155254e-08,52.16546,433.30045,42.603233,0.013062373,21.878561,1.6378663,39.99496,,42.60323605205951,4.8795586,1625.6079,1.0356665,24674.148,100,11778.177204370499,8.815526e-06,5200,2035.3157,48590724.0,43.555107,0.44326124,2600000,-0.6,12.316338,52,4355.5107,500.0,0.004052825,44.32612,
527.05334,0.2836925,29.066942,3.3590855e-08,52.153637,52705.332,41.870712,0.015011519,23.086695,1.6378663,39.26303,,41.87071410063635,4.914259,197567.66,1.0001873,991329.8,100,12088.473480701447,3.3590854e-06,5300,200164.02,237144920000.0,5297.0913,52.97588,2650000,-0.6,12.803771,53,529709.1,500.0,0.000100874604,5297.5874,
18.628428,0.29684994,23.602003,7.4294473e-09,51.387302,1862.8425,39.8166,0.084398136,27.7853,1.6378663,37.247234,,39.816602631932476,4.8511405,6285.6777,1.0019085,120704.52,100,12402.727161884308,7.4294474e-07,5400,7178.341,777109800.0,187.2245,1.874031,2700000,-0.6,16.2146,54,18722.451,500.0,0.00082846935,187.4031,
3.672107,0.21744943,22.065302,8.843494e-09,46.757065,367.21075,37.99449,0.0035035312,24.691763,1.6378663,35.65664,,37.994491262931014,4.765419,907.1561,1.0570867,60596.44,100,12714.558634281158,8.843494e-07,5500,1482.6501,40259140.0,36.909786,0.37955812,2750000,-0.6,15.92919,55,3690.9785,500.0,0.0016502619,37.955814,
18.587873,0.25447914,25.82032,8.143564e-08,48.06813,1858.7872,39.50465,0.05142528,22.24781,1.6378663,37.10124,,39.504647860508214,4.5383415,7963.4463,1.0070149,189474.06,100,13026.807704210281,8.143564e-06,5600,9009.616,1751108000.0,186.8214,1.8747587,2800000,-0.6,13.684327,56,18682.14,500.0,0.0005277767,187.47589,
0.45145085,0.23821722,28.454374,4.24642e-06,52.933765,45.14509,42.401524,0.0115624815,24.479391,1.6378663,39.754833,,42.40151890545881,3.9726834,179.70682,1.3526872,339.86417,100,13275.9065554142,0.000424642,5700,228.49959,483789.0,4.5405765,0.0528648,2850000,-0.6,13.947144,57,454.05765,500.0,0.2942352,5.2864795,
0.051251937,0.28670764,33.37115,0.00012436895,53.892635,5.1251936,44.528786,0.01957357,20.521484,1.6378663,41.83415,,44.52878478738904,5.229702,67.144165,8.386761,6.228926,100,13478.79378938675,0.012436895,5800,73.86938,12605.49,0.49847254,0.015507016,2900000,-0.6,11.157635,58,49.847256,500.0,16.05413,1.5507017,
0.76381075,0.25179842,32.375183,3.55994e-08,55.816963,76.38108,45.134987,0.033407673,23.44178,1.6378663,42.34414,,45.13498720064637,5.0958166,292.11792,1.2983636,2583.2764,100,13671.414795398712,3.55994e-06,5900,433.9654,1918422.1,7.64468,0.08760358,2950000,-0.6,12.759805,59,764.468,500.0,0.03871053,8.760357,
18.673286,0.2116684,33.62221,2.9395004e-09,58.421444,1867.3285,43.929268,0.024757087,24.799232,1.6378663,41.00819,,43.92926589100645,4.089296,9404.898,1.0042548,291566.9,100,13872.746354103088,2.9395005e-07,6000,10982.188,2206561800.0,187.67749,1.8807644,3000000,-0.6,10.3070545,60,18767.75,500.0,0.00034297444,188.07646,
4.7500854,0.27801502,38.599365,6.6215855e-10,55.39979,475.00848,47.225266,0.047071084,16.800426,1.6378663,44.45527,,47.22525984002801,4.1123185,1816.4563,1.0093775,41718.19,100,14122.147116422653,6.6215854e-08,6100,2382.2275,31494040.0,47.74236,0.47965747,3050000,-0.6,8.625895,61,4774.236,500.0,0.002397036,47.965744,
2.0548618,0.3530547,33.542458,5.705521e-09,53.627647,205.48619,44.699238,0.06047535,20.08519,1.6378663,42.017857,,44.699234666077565,4.000516,747.8284,1.0389847,5430.7163,100,14359.345984458923,5.705521e-07,6200,945.4286,6003208.5,20.65584,0.21055001,3100000,-0.6,11.156777,62,2065.584,500.0,0.018413777,21.054995,
0.28162342,0.20105657,34.61157,2.9786854e-06,55.223946,28.162342,44.966408,0.0169757,20.612377,1.6378663,42.205215,,44.96641018105168,4.070186,168.42183,2.2008705,228.63887,100,14555.07499742508,0.00029786854,6300,210.17337,217897.25,2.779393,0.042247258,3150000,-0.6,10.354842,63,277.9393,500.0,0.43737096,4.2247257,
0.9821281,0.22389011,37.125233,1.8080937e-07,55.21682,98.21281,47.288563,0.015947804,18.091587,1.6378663,44.527714,,47.28855980961537,3.6159804,420.37488,1.6444832,2804.0059,100,14750.668992519379,1.8080937e-05,6400,566.56934,868352.8,9.610998,0.12699407,3200000,-0.6,10.163326,64,961.0998,500.0,0.035663262,12.699408,
2.2301753,0.22266251,32.566113,2.4751026e-07,53.41665,223.0175,45.112057,0.030729398,20.850536,1.6378663,42.441223,,45.11205932180594,3.7032962,846.4636,1.2941898,12272.731,100,14994.979996919632,2.4751025e-05,6500,1142.3447,7989384.0,22.26363,0.25536808,3250000,-0.6,12.545947,65,2226.363,500.0,0.008148145,25.536806,
11.861867,0.25442266,34.37312,1.4648205e-08,54.6833,1186.1869,45.932255,0.026523963,20.31018,1.6378663,43.19809,,45.93225460960363,3.7669864,5091.336,1.0092518,100744.81,100,15244.67425274849,1.4648206e-06,6600,5959.169,353908930.0,119.221375,1.1977206,3300000,-0.6,11.559135,66,11922.138,500.0,0.000992607,119.772064,
2.1928122,0.2458206,36.04164,1.1191694e-06,54.45348,219.28122,46.774815,0.047973424,18.411839,1.6378663,44.05214,,46.77481347008769,3.743949,1024.6383,1.042527,1141.7788,100,15510.996740102768,0.00011191695,6700,1116.6381,9648212.0,22.042488,0.22507165,3350000,-0.6,10.733172,67,2204.2488,500.0,0.08758264,22.507164,
1.4744158,0.27343038,25.058367,3.169988e-07,52.67004,147.44159,44.84936,0.022021264,27.611673,1.6378663,42.21586,,44.849363171507775,4.3350124,530.44183,1.187362,2472.6257,100,15824.023498296738,3.169988e-05,6800,661.39404,5605670.0,14.825642,0.1616238,3400000,-0.6,19.790997,68,1482.5642,500.0,0.040442836,16.16238,
0.42062077,0.21157429,31.957153,2.3447292e-06,51.288036,42.06208,41.600674,0.0059503466,19.330883,1.6378663,39.03627,,41.60067473452641,3.6952224,184.41818,1.5894319,365.29044,100,16109.826927423477,0.00023447291,6900,233.4305,323526.6,4.2121916,0.053455308,3450000,-0.6,9.643521,69,421.21918,500.0,0.27375478,5.345531,
27.506233,0.24996582,32.465965,3.5062558e-10,49.452522,2750.623,42.249516,0.025387824,16.986557,1.6378663,39.77689,,42.24951785031703,3.3736224,7560.084,1.0078787,3114070.0,100,16360.029292821884,3.506256e-08,7000,11923.46,923317700.0,276.4575,2.7754595,3500000,-0.6,9.783553,70,27645.748,500.0,3.2112315e-05,277.54596,
216.83945,0.30321065,31.088022,5.4917804e-10,49.014877,21683.947,41.814907,0.10677582,17.926855,1.6378663,39.36416,,41.81490591706047,3.939225,81843.61,1.0005826,13665686.0,100,16601.167214632034,5.4917805e-08,7100,90903.305,58115800000.0,2179.325,21.799597,3550000,-0.6,10.726884,71,217932.5,500.0,7.3175984e-06,2179.96,
15.749419,0.31326967,32.362106,1.4200887e-08,50.139317,1574.942,42.129955,0.08112033,17.77721,1.6378663,39.622986,,42.129956783738955,3.4239004,4993.52,1.0031283,586663.8,100,16860.336780786514,1.4200887e-06,7200,6913.705,343874400.0,158.29008,1.5853752,3600000,-0.6,9.76785,72,15829.009,500.0,0.00017045537,158.53752,
13.777566,0.32432833,31.893047,4.5492782e-10,51.188244,1377.7567,41.41781,0.08872253,19.295197,1.6378663,38.85839,,41.41780635659502,3.8246477,5080.3716,1.0028241,371265.97,100,17167.727188825607,4.5492783e-08,7300,6639.8623,510366530.0,138.47171,1.386671,3650000,-0.6,9.524759,73,13847.171,500.0,0.00026934867,138.66711,
9.520553,0.2417171,32.541027,1.573144e-08,51.635033,952.05536,44.676075,0.037993282,19.094006,1.6378663,42.094326,,44.6760804939638,3.8435476,3459.358,1.0096554,190250.34,100,17426.43432188034,1.573144e-06,7400,4585.4585,220339380.0,95.689415,0.9615068,3700000,-0.6,12.135054,74,9568.941,500.0,0.0005256232,96.15067,
38.697113,0.2745751,37.913925,9.847032e-10,53.24262,3869.7112,46.151134,0.028459743,15.328693,1.6378663,43.489006,,46.151136848470266,3.435743,12451.74,1.0079898,3113167.2,100,17669.302871227264,9.847032e-08,7500,17148.85,762882600.0,388.9343,3.9048703,3750000,-0.6,8.237212,75,38893.43,500.0,3.212163e-05,390.487,
96.57665,0.2472394,35.43855,2.3164663e-08,54.232147,9657.667,46.397083,0.036484957,18.793598,1.6378663,43.685474,,46.3970854449832,4.1276526,38454.844,1.0006664,780935.25,100,17911.57891845703,2.3164664e-06,7600,40851.105,5341523500.0,970.6352,9.709586,3800000,-0.6,10.958535,76,97063.52,500.0,0.00012805159,970.9586,
