VarRet,VarNormIw,VarVanillaIw,AvgVanillaIw,VanillaAvgRet,MaxVanillaIw,MaxNormIw,Delta,VarDiscRet,AvgEpLen,AvgNormIw,EpsThisIter,IterType,VarJ,Bound,MinNormIw,AvgRet,ESSRenyi,BatchSize,MinVanillaIw,ESSClassic,J,eRenyi2,AvgDiscRet
2586.71045212,6.35339e-07,0.0248379,0.988609,-70.0948786673,1.4478,0.00732239,0.3,2586.71045212,100.63,0.005,100,1,50.6309,-116.665,0.00373354,-70.0948786673,194.635769434,200,0.738202,195.067515588,-70.9922,1.02756,-70.0948786673
2586.23544761,3.50449e-18,,1.0,-69.9891053429,1.0,0.01,0.3,2586.23544761,99.64,0.01,100,2,50.6001,-133.709,0.01,-69.9891053429,200.0,200,1.0,100.0,-69.9891,1.0,-69.9891053429
2627.45995773,2.19837e-07,0.00888076,1.00495,-70.0243472572,1.45196,0.00722403,0.3,2627.45995773,99.48,0.005,100,1,47.7732,-114.823,0.00456743,-70.0243472572,198.277043485,200,0.918007,198.265307189,-69.5714,1.00869,-70.0243472572
7269.95633618,3.50449e-18,,1.0,-83.607379169,1.0,0.01,0.3,7269.95633618,115.32,0.01,100,2,84.8366,-147.326,0.01,-83.607379169,200.0,200,1.0,100.0,-83.6074,1.0,-83.607379169
11570.1107121,1.19999e-06,0.0462332,0.981428,-97.2063719986,1.40429,0.0071543,0.3,11570.1107121,130.72,0.005,100,1,93.0111,-134.439,0.00165383,-97.2063719986,190.362561294,200,0.324624,190.883445874,-88.2557,1.05063,-97.2063719986
3821.71173143,3.50449e-18,,1.0,-73.0455923824,1.0,0.01,0.3,3821.71173143,103.01,0.01,100,2,61.5101,-136.764,0.01,-73.0455923824,200.0,200,1.0,100.0,-73.0456,1.0,-73.0455923824
8399.33371805,7.92996e-07,0.0320816,1.00569,-87.4684100811,1.31548,0.00654022,0.3,8399.33371805,119.49,0.005,100,1,74.0871,-124.503,0.00255928,-87.4684100811,193.222344494,200,0.514768,193.880843593,-78.6627,1.03508,-87.4684100811
5034.90150193,3.50449e-18,,1.0,-75.7729231262,1.0,0.01,0.3,5034.90150193,106.14,0.01,100,2,70.6014,-139.489,0.01,-75.7729231262,200.0,200,1.0,100.0,-75.7729,1.0,-75.7729231262
2570.60578261,4.08411e-07,0.016498,1.00493,-72.0433900774,1.20474,0.00599414,0.3,2570.60578261,102.82,0.005,100,1,57.7999,-118.519,0.00309841,-72.0433900774,196.519159522,200,0.622739,196.801106289,-73.0662,1.01771,-72.0433900774
6192.56592349,3.50449e-18,,1.0,-78.2077334867,1.0,0.01,0.3,6192.56592349,108.76,0.01,100,2,78.2984,-141.926,0.01,-78.2077334867,200.0,200,1.0,100.0,-78.2077,1.0,-78.2077334867
4946.02692877,1.26193e-06,0.0505929,1.00114,-78.873210559,1.67998,0.00839028,0.3,4946.02692877,110.64,0.005,100,1,69.7858,-122.824,0.000650407,-78.873210559,191.287626095,200,0.13023,190.435439066,-76.7534,1.04555,-78.873210559
3817.71951369,3.50449e-18,,1.0,-72.3128116839,1.0,0.01,0.3,3817.71951369,101.94,0.01,100,2,61.478,-136.027,0.01,-72.3128116839,200.0,200,1.0,100.0,-72.3128,1.0,-72.3128116839
3807.43054648,8.08513e-07,0.0333094,1.01487,-73.2725911747,1.23947,0.00610657,0.3,3807.43054648,103.49,0.005,100,1,55.1522,-117.237,0.00197205,-73.2725911747,193.628652563,200,0.400274,193.764801179,-71.4451,1.0329,-73.2725911747
4941.32732951,3.50449e-18,,1.0,-77.3165412365,1.0,0.01,0.3,4941.32732951,108.65,0.01,100,2,69.9422,-141.036,0.01,-77.3165412365,200.0,200,1.0,100.0,-77.3166,1.0,-77.3165412365
3794.14649158,1.24554e-06,0.0507189,1.00896,-72.114325339,2.13911,0.0106005,0.3,3794.14649158,101.81,0.005,100,1,54.6762,-118.075,0.00133438,-72.114325339,190.306591917,200,0.269267,190.553742979,-71.8852,1.05094,-72.114325339
3836.29754935,3.50449e-18,,1.0,-72.7575110032,1.0,0.01,0.3,3836.29754935,102.53,0.01,100,2,61.6274,-136.477,0.01,-72.7575110032,200.0,200,1.0,100.0,-72.7575,1.0,-72.7575110032
6136.46663905,8.44766e-07,0.0332397,0.991814,-79.5693581571,2.09783,0.0105757,0.3,6136.46663905,110.84,0.005,100,1,64.9994,-120.464,0.00311069,-79.5693581571,194.134746085,200,0.617045,193.494341008,-74.7325,1.03021,-79.5693581571
2601.14427978,3.50449e-18,,1.0,-71.0387894021,1.0,0.01,0.3,2601.14427978,101.28,0.01,100,2,50.7458,-134.758,0.01,-71.0387894021,200.0,200,1.0,100.0,-71.0388,1.0,-71.0387894021
2601.27447134,3.3142e-07,0.0133664,1.00412,-68.5935881408,1.53181,0.00762757,0.3,2601.27447134,97.97,0.005,100,1,47.7607,-114.573,0.00384579,-68.5935881408,197.611286396,200,0.77233,197.396247539,-69.2451,1.01209,-68.5935881408
3807.16026011,3.50449e-18,,1.0,-73.2019143915,1.0,0.01,0.3,3807.16026011,103.34,0.01,100,2,61.3929,-136.919,0.01,-73.2019143915,200.0,200,1.0,100.0,-73.2019,1.0,-73.2019143915
2613.62219876,6.34766e-07,0.0247328,0.98696,-68.906088466,1.3144,0.00665881,0.3,2613.62219876,98.37,0.005,100,1,51.5782,-115.516,0.00193628,-68.906088466,195.333729732,200,0.382206,195.071766203,-69.925,1.02389,-68.906088466
1355.51506592,3.50449e-18,,1.0,-63.7976114264,1.0,0.01,0.3,1355.51506592,91.44,0.01,100,2,36.6328,-127.509,0.01,-63.7976114264,200.0,200,1.0,100.0,-63.7976,1.0,-63.7976114264
1354.12791246,4.12135e-07,0.0161834,0.990798,-67.688037207,1.1679,0.00589375,0.3,1354.12791246,97.16,0.005,100,1,31.4262,-110.376,0.00243813,-67.688037207,196.916859479,200,0.483139,196.77235844,-64.9693,1.01566,-67.688037207
3789.9241371,3.50449e-18,,1.0,-72.5042776725,1.0,0.01,0.3,3789.9241371,102.3,0.01,100,2,61.2538,-136.223,0.01,-72.5042776725,200.0,200,1.0,100.0,-72.5043,1.0,-72.5042776725
3789.77338373,4.89265e-07,0.0190778,0.987329,-71.8021678035,1.16388,0.00589411,0.3,3789.77338373,101.7,0.005,100,1,58.912,-116.797,0.00252521,-71.8021678035,196.809653016,200,0.498642,196.179855607,-71.3771,1.01621,-71.8021678035
6152.13939214,3.50449e-18,,1.0,-79.1454223043,1.0,0.01,0.3,6152.13939214,109.86,0.01,100,2,78.0424,-142.865,0.01,-79.1454223043,200.0,200,1.0,100.0,-79.1454,1.0,-79.1454223043
86.4839787726,2.81581e-07,0.0111435,0.994669,-61.5609184739,1.13732,0.00571708,0.3,86.4839787726,89.84,0.005,100,1,53.6516,-115.166,0.00327781,-61.5609184739,197.63735867,200,0.652068,197.783400961,-69.8408,1.01195,-61.5609184739
4937.11070496,3.50449e-18,,1.0,-77.651678208,1.0,0.01,0.3,4937.11070496,109.19,0.01,100,2,69.9124,-141.37,0.01,-77.651678208,200.0,200,1.0,100.0,-77.6517,1.0,-77.651678208
4985.72387851,4.61871e-07,0.0186459,1.00462,-76.1698593348,1.33958,0.00666713,0.3,4985.72387851,106.62,0.005,100,1,66.7937,-121.586,0.00295238,-76.1698593348,196.021115842,200,0.593202,196.389906048,-76.0753,1.0203,-76.1698593348
2594.27791681,3.50449e-18,,1.0,-69.4790462442,1.0,0.01,0.3,2594.27791681,98.33,0.01,100,2,50.6787,-133.197,0.01,-69.4790462442,200.0,200,1.0,100.0,-69.479,1.0,-69.4790462442
4984.38423117,8.26747e-07,0.0338019,1.01101,-76.388741115,2.1803,0.0107828,0.3,4984.38423117,107.32,0.005,100,1,53.3006,-117.206,0.00294791,-76.388741115,194.331932784,200,0.596072,193.62866454,-71.4978,1.02917,-76.388741115
8343.23006295,3.50449e-18,,1.0,-87.5497103125,1.0,0.01,0.3,8343.23006295,120.0,0.01,100,2,90.8834,-151.27,0.01,-87.5497103125,200.0,200,1.0,100.0,-87.5497,1.0,-87.5497103125
3806.30267095,8.20038e-07,0.0331214,1.00486,-73.4389562549,2.48863,0.0123829,0.3,3806.30267095,104.24,0.005,100,1,72.2611,-124.818,0.00435968,-73.4389562549,194.739941893,200,0.876177,193.678873014,-79.1569,1.02701,-73.4389562549
5027.30110566,3.50449e-18,,1.0,-74.7920354939,1.0,0.01,0.3,5027.30110566,104.8,0.01,100,2,70.548,-138.511,0.01,-74.7920354939,200.0,200,1.0,100.0,-74.792,1.0,-74.7920354939
3816.95119311,8.02353e-07,0.0325751,1.00747,-72.7456605832,1.4071,0.00698337,0.3,3816.95119311,102.45,0.005,100,1,59.3691,-117.965,0.00158901,-72.7456605832,192.701843307,200,0.320174,193.81096367,-72.0632,1.03787,-72.7456605832
1346.73182449,3.50449e-18,,1.0,-66.2014516814,1.0,0.01,0.3,1346.73182449,95.38,0.01,100,2,36.5139,-129.92,0.01,-66.2014516814,200.0,200,1.0,100.0,-66.2014,1.0,-66.2014516814
6097.42126384,2.12513e-06,0.0855362,1.00312,-81.0602575819,1.90515,0.00949614,0.3,6097.42126384,113.3,0.005,100,1,46.0631,-117.229,0.00126236,-81.0602575819,185.83735337,200,0.253259,184.403160151,-70.4868,1.07621,-81.0602575819
3794.18026967,3.50449e-18,,1.0,-72.1025506759,1.0,0.01,0.3,3794.18026967,101.69,0.01,100,2,61.2882,-135.816,0.01,-72.1025506759,200.0,200,1.0,100.0,-72.1025,1.0,-72.1025506759
3799.99227564,5.76877e-07,0.0238122,1.01585,-72.67634849,1.60778,0.0079135,0.3,3799.99227564,102.38,0.005,100,1,56.5101,-116.938,0.00385377,-72.67634849,195.995422432,200,0.782968,195.511104827,-71.4248,1.02043,-72.67634849
5041.03911668,3.50449e-18,,1.0,-74.6767140611,1.0,0.01,0.3,5041.03911668,103.69,0.01,100,2,70.6444,-138.396,0.01,-74.6767140611,200.0,200,1.0,100.0,-74.6767,1.0,-74.6767140611
4979.59319137,2.13805e-06,0.0849218,0.996485,-76.1789268464,1.37327,0.00689055,0.3,4979.59319137,107.07,0.005,100,1,57.0384,-118.015,0.000847338,-76.1789268464,185.045959786,200,0.168872,184.315816693,-71.1731,1.08081,-76.1789268464
10435.3261799,3.50449e-18,,1.0,-95.387176158,1.0,0.01,0.3,10435.3261799,129.26,0.01,100,2,101.641,-159.106,0.01,-95.387176158,200.0,200,1.0,100.0,-95.3872,1.0,-95.387176158
104.763549218,1.00202e-06,0.040265,1.00229,-61.2987108414,1.28543,0.00641242,0.3,104.763549218,89.16,0.005,100,1,69.0359,-122.692,0.00130621,-61.2987108414,192.065969925,200,0.26184,192.329780973,-76.7151,1.04131,-61.2987108414
5007.00383549,3.50449e-18,,1.0,-76.3424650978,1.0,0.01,0.3,5007.00383549,106.85,0.01,100,2,70.4055,-140.062,0.01,-76.3424650978,200.0,200,1.0,100.0,-76.3425,1.0,-76.3424650978
2607.78941832,4.00317e-07,0.0160908,1.00244,-69.8715591054,1.82692,0.00911241,0.3,2607.78941832,99.69,0.005,100,1,57.5497,-117.832,0.00293937,-69.8715591054,197.02501576,200,0.589307,196.863362516,-72.4362,1.0151,-69.8715591054
4971.63366076,3.50449e-18,,1.0,-77.5005514424,1.0,0.01,0.3,4971.63366076,108.25,0.01,100,2,70.1564,-141.22,0.01,-77.5005514424,200.0,200,1.0,100.0,-77.5005,1.0,-77.5005514424
4989.93830343,2.12815e-06,0.0831597,0.988382,-76.4726269516,1.59015,0.00804421,0.3,4989.93830343,106.72,0.005,100,1,59.8867,-119.971,0.000429634,-76.4726269516,185.204986837,200,0.0849285,184.38262736,-73.1494,1.07988,-76.4726269516
3803.60410862,3.50449e-18,,1.0,-72.5079984322,1.0,0.01,0.3,3803.60410862,103.09,0.01,100,2,61.3642,-136.227,0.01,-72.5079984322,200.0,200,1.0,100.0,-72.508,1.0,-72.5079984322
1377.91365756,1.71224e-06,0.0706125,1.01538,-67.4014655448,1.30512,0.00642677,0.3,1377.91365756,97.18,0.005,100,1,28.9223,-113.188,0.000943722,-67.4014655448,186.85565311,200,0.191647,187.240132636,-66.5739,1.07034,-67.4014655448
3808.91814632,3.50449e-18,,1.0,-71.6881083845,1.0,0.01,0.3,3808.91814632,101.17,0.01,100,2,61.4071,-135.406,0.01,-71.6881083845,200.0,200,1.0,100.0,-71.6881,1.0,-71.6881083845
6118.18421232,1.75655e-06,0.070829,1.00403,-80.7168999594,4.17548,0.0207937,0.3,6118.18421232,112.28,0.005,100,1,63.0675,-120.585,0.00428767,-80.7168999594,194.664134143,200,0.860986,186.931406308,-74.9155,1.02741,-80.7168999594
9432.76830514,3.50449e-18,,1.0,-91.1017991345,1.0,0.01,0.3,9432.76830514,124.35,0.01,100,2,96.6356,-154.821,0.01,-91.1017991345,200.0,200,1.0,100.0,-91.1018,1.0,-91.1017991345
7277.19562094,1.18638e-06,0.0466076,0.991028,-83.3155040771,2.67217,0.0134818,0.3,7277.19562094,114.91,0.005,100,1,86.8529,-131.396,0.00408755,-83.3155040771,192.264945178,200,0.810176,190.982163373,-85.4423,1.04023,-83.3155040771
6103.4178946,3.50449e-18,,1.0,-80.4176572026,1.0,0.01,0.3,6103.4178946,111.84,0.01,100,2,77.7328,-144.136,0.01,-80.4176572026,200.0,200,1.0,100.0,-80.4177,1.0,-80.4176572026
3808.42061436,1.02783e-07,0.00409588,0.99812,-72.8029342982,1.50351,0.00753173,0.3,3808.42061436,103.2,0.005,100,1,69.2046,-121.538,0.00428199,-72.8029342982,198.915198742,200,0.854787,199.185159537,-76.3598,1.00545,-72.8029342982
7289.19965853,3.50449e-18,,1.0,-82.5548696856,1.0,0.01,0.3,7289.19965853,113.91,0.01,100,2,84.9489,-146.274,0.01,-82.5548696856,200.0,200,1.0,100.0,-82.5549,1.0,-82.5548696856
6093.12967469,6.94843e-07,0.0272988,0.991056,-81.2681758732,1.55806,0.0078606,0.3,6093.12967469,112.78,0.005,100,1,76.9133,-126.295,0.00356885,-81.2681758732,194.024016943,200,0.707386,194.617876647,-80.5497,1.0308,-81.2681758732
2597.73733935,3.50449e-18,,1.0,-69.6293356214,1.0,0.01,0.3,2597.73733935,99.53,0.01,100,2,50.7125,-133.349,0.01,-69.6293356214,200.0,200,1.0,100.0,-69.6293,1.0,-69.6293356214
2596.35193467,2.45707e-07,0.00979629,0.998372,-68.6107160373,1.18166,0.00591791,0.3,2596.35193467,97.99,0.005,100,1,48.5161,-113.913,0.00348948,-68.6107160373,197.837132739,200,0.696761,198.063125338,-68.611,1.01093,-68.6107160373
1341.58748328,3.50449e-18,,1.0,-66.2228576581,1.0,0.01,0.3,1341.58748328,96.0,0.01,100,2,36.4441,-129.942,0.01,-66.2228576581,200.0,200,1.0,100.0,-66.2229,1.0,-66.2228576581
6137.78299331,6.22652e-07,0.0253679,1.00923,-80.4770495555,1.56965,0.00777645,0.3,6137.78299331,112.18,0.005,100,1,55.2906,-117.74,0.00290425,-80.4770495555,194.908421406,200,0.58621,195.163570583,-72.0987,1.02612,-80.4770495555
4974.59372479,3.50449e-18,,1.0,-76.4546898173,1.0,0.01,0.3,4974.59372479,106.74,0.01,100,2,70.1773,-140.174,0.01,-76.4546898173,200.0,200,1.0,100.0,-76.4547,1.0,-76.4546898173
10531.7251505,2.07285e-06,0.0796754,0.980274,-93.8588297316,1.39528,0.0071168,0.3,10531.7251505,127.53,0.005,100,1,78.6835,-127.498,0.000483307,-93.8588297316,186.238984489,200,0.0947547,184.757518222,-80.8065,1.07389,-93.8588297316
3810.30887997,3.50449e-18,,1.0,-73.7415767542,1.0,0.01,0.3,3810.30887997,103.91,0.01,100,2,61.4183,-137.46,0.01,-73.7415767542,200.0,200,1.0,100.0,-73.7416,1.0,-73.7415767542
3794.26384189,6.26138e-07,0.0255256,1.00954,-72.1171287055,1.1974,0.00593042,0.3,3794.26384189,102.09,0.005,100,1,56.4563,-117.484,0.00200653,-72.1171287055,194.842279894,200,0.405133,195.137219124,-71.8348,1.02647,-72.1171287055
3807.64051926,3.50449e-18,,1.0,-72.1116642995,1.0,0.01,0.3,3807.64051926,101.74,0.01,100,2,61.3968,-135.831,0.01,-72.1116642995,200.0,200,1.0,100.0,-72.1117,1.0,-72.1116642995
2595.36815683,6.50672e-08,0.00260971,1.00135,-68.8102148919,1.37187,0.0068501,0.3,2595.36815683,98.38,0.005,100,1,55.8424,-115.46,0.00478203,-68.8102148919,199.49456953,200,0.957696,199.483415129,-70.346,1.00253,-68.8102148919
89.1225943429,3.50449e-18,,1.0,-62.1168469094,1.0,0.01,0.3,89.1225943429,91.23,0.01,100,2,9.39316,-75.7837,0.01,-62.1168469094,200.0,200,1.0,100.0,-62.1168,1.0,-62.1168469094
3804.7536616,1.17028e-06,0.0480836,1.0135,-71.9085735746,1.29299,0.00637882,0.3,3804.7536616,101.58,0.005,100,1,23.9833,-110.442,0.00142071,-71.9085735746,189.663178945,200,0.287979,191.09913816,-64.175,1.0545,-71.9085735746
4959.85711731,3.50449e-18,,1.0,-76.5610261486,1.0,0.01,0.3,4959.85711731,107.47,0.01,100,2,70.0732,-140.28,0.01,-76.5610261486,200.0,200,1.0,100.0,-76.561,1.0,-76.5610261486
3790.21785569,3.31304e-07,0.0131826,0.997372,-73.4140168656,1.66634,0.00835364,0.3,3790.21785569,103.6,0.005,100,1,63.2332,-119.721,0.00450034,-73.4140168656,197.680392966,200,0.897703,197.397218776,-74.401,1.01173,-73.4140168656
5006.35838798,3.50449e-18,,1.0,-76.0401231007,1.0,0.01,0.3,5006.35838798,106.7,0.01,100,2,70.401,-139.755,0.01,-76.0401231007,200.0,200,1.0,100.0,-76.0401,1.0,-76.0401231007
5022.64191291,1.08615e-06,0.0434156,0.99965,-74.7175906105,1.37769,0.00689086,0.3,5022.64191291,104.24,0.005,100,1,62.0227,-119.202,0.00180666,-74.7175906105,191.858958664,200,0.361206,191.712509183,-73.203,1.04243,-74.7175906105
6144.7948114,3.50449e-18,,1.0,-80.1928388651,1.0,0.01,0.3,6144.7948114,111.8,0.01,100,2,77.9958,-143.912,0.01,-80.1928388651,200.0,200,1.0,100.0,-80.1928,1.0,-80.1928388651
3791.41075113,1.85708e-07,0.00726034,0.98863,-73.113834447,1.37107,0.00693417,0.3,3791.41075113,103.7,0.005,100,1,68.5357,-121.485,0.00362318,-73.113834447,198.171721967,200,0.716398,198.532670298,-76.2213,1.00923,-73.113834447
1396.41182803,3.50449e-18,,1.0,-66.3675027384,1.0,0.01,0.3,1396.41182803,95.15,0.01,100,2,37.1813,-130.075,0.01,-66.3675027384,200.0,200,1.0,100.0,-66.3675,1.0,-66.3675027384
4994.80235901,2.81799e-07,0.0111062,0.99262,-76.1352284443,1.46824,0.00739577,0.3,4994.80235901,106.6,0.005,100,1,53.0389,-115.938,0.00348411,-76.1352284443,197.495278397,200,0.69168,197.781754607,-70.5972,1.01268,-76.1352284443
6166.94894829,3.50449e-18,,1.0,-78.8153665358,1.0,0.01,0.3,6166.94894829,109.21,0.01,100,2,78.1363,-142.54,0.01,-78.8153665358,200.0,200,1.0,100.0,-78.8154,1.0,-78.8153665358
2586.86753126,3.05747e-06,0.131824,1.03821,-69.7113317975,1.57859,0.00760244,0.3,2586.86753126,99.61,0.005,100,1,34.098,-115.458,0.000456611,-69.7113317975,176.279181778,200,0.0948118,178.302788525,-67.4616,1.13456,-69.7113317975
3849.50689282,3.50449e-18,,1.0,-71.2617406976,1.0,0.01,0.3,3849.50689282,100.32,0.01,100,2,61.7334,-134.981,0.01,-71.2617406976,200.0,200,1.0,100.0,-71.2617,1.0,-71.2617406976
6134.58864343,3.81347e-07,0.0154615,1.00678,-80.1183863614,1.86526,0.00926348,0.3,6134.58864343,111.39,0.005,100,1,67.3204,-120.318,0.00443573,-80.1183863614,196.725535823,200,0.893164,197.00983168,-74.888,1.01664,-80.1183863614
7321.73179016,3.50449e-18,,1.0,-82.4048812605,1.0,0.01,0.3,7321.73179016,113.05,0.01,100,2,85.1382,-146.125,0.01,-82.4048812605,200.0,200,1.0,100.0,-82.4049,1.0,-82.4048812605
2602.17570342,9.04619e-07,0.0365845,1.00551,-70.7540130906,1.28228,0.00637625,0.3,2602.17570342,101.23,0.005,100,1,62.6314,-120.53,0.00197237,-70.7540130906,190.987187392,200,0.396646,193.049437737,-74.4229,1.04719,-70.7540130906
5029.96419185,3.50449e-18,,1.0,-74.4950824679,1.0,0.01,0.3,5029.96419185,104.16,0.01,100,2,70.5667,-138.215,0.01,-74.4950824679,200.0,200,1.0,100.0,-74.4951,1.0,-74.4950824679
4985.66570899,3.66892e-07,0.0149975,1.0109,-76.1059216739,1.51089,0.00747298,0.3,4985.66570899,106.55,0.005,100,1,67.3888,-120.018,0.00365903,-76.1059216739,196.867388164,200,0.739785,197.121581553,-74.6045,1.01591,-76.1059216739
3784.31802513,3.50449e-18,,1.0,-74.0900895374,1.0,0.01,0.3,3784.31802513,104.68,0.01,100,2,61.2085,-137.809,0.01,-74.0900895374,200.0,200,1.0,100.0,-74.0901,1.0,-74.0900895374
9555.30356068,6.70799e-07,0.02738,1.01016,-88.9235203083,1.92902,0.00954809,0.3,9555.30356068,120.63,0.005,100,1,76.1747,-125.796,0.00323573,-88.9235203083,194.225250694,200,0.653723,194.799353858,-80.0742,1.02973,-88.9235203083
1342.74965034,3.50449e-18,,1.0,-64.6837956509,1.0,0.01,0.3,1342.74965034,93.2,0.01,100,2,36.4599,-128.399,0.01,-64.6837956509,200.0,200,1.0,100.0,-64.6838,1.0,-64.6837956509
5006.43750635,2.35909e-07,0.00941109,0.99866,-75.4003576928,1.35141,0.00676614,0.3,5006.43750635,105.4,0.005,100,1,53.5588,-114.868,0.00446027,-75.4003576928,198.109476365,200,0.890859,198.139613087,-69.5967,1.00954,-75.4003576928
2609.41018935,3.50449e-18,,1.0,-69.3106228854,1.0,0.01,0.3,2609.41018935,99.01,0.01,100,2,50.8263,-133.029,0.01,-69.3106228854,200.0,200,1.0,100.0,-69.3106,1.0,-69.3106228854
2599.33931092,1.6645e-06,0.0671275,1.0041,-68.6432176197,1.34521,0.00669856,0.3,2599.33931092,98.03,0.005,100,1,33.1733,-112.547,0.00157632,-68.6432176197,188.038582326,200,0.316556,187.573794218,-66.0798,1.06361,-68.6432176197
2596.30922478,3.50449e-18,,1.0,-69.6025066547,1.0,0.01,0.3,2596.30922478,99.22,0.01,100,2,50.6986,-133.316,0.01,-69.6025066547,200.0,200,1.0,100.0,-69.6025,1.0,-69.6025066547
5004.57613104,1.92431e-06,0.0775706,1.00388,-75.2226625408,1.41826,0.00706393,0.3,5004.57613104,105.5,0.005,100,1,42.6418,-114.824,0.000886122,-75.2226625408,186.083997703,200,0.177911,185.77210192,-68.1131,1.07478,-75.2226625408
4971.55923987,3.50449e-18,,1.0,-78.4829292461,1.0,0.01,0.3,4971.55923987,109.49,0.01,100,2,70.1559,-142.202,0.01,-78.4829292461,200.0,200,1.0,100.0,-78.4829,1.0,-78.4829292461
3776.29897716,1.34436e-06,0.0578891,1.03755,-74.0352320904,2.259,0.0108862,0.3,3776.29897716,105.13,0.005,100,1,57.0018,-120.308,0.00396236,-74.0352320904,193.243888109,200,0.822232,189.842393978,-74.4706,1.03496,-74.0352320904
2578.80135135,3.50449e-18,,1.0,-68.818209244,1.0,0.01,0.3,2578.80135135,98.08,0.01,100,2,50.5274,-132.538,0.01,-68.818209244,200.0,200,1.0,100.0,-68.8182,1.0,-68.818209244
4975.00193911,2.75681e-07,0.0113335,1.01379,-76.5877710585,1.56538,0.00772045,0.3,4975.00193911,107.18,0.005,100,1,60.3898,-117.592,0.00452552,-76.5877710585,198.574805884,200,0.917585,197.829357825,-72.3741,1.00718,-76.5877710585
4974.41100298,3.50449e-18,,1.0,-76.6127034976,1.0,0.01,0.3,4974.41100298,107.34,0.01,100,2,70.176,-140.332,0.01,-76.6127034976,200.0,200,1.0,100.0,-76.6127,1.0,-76.6127034976
1357.55164166,1.15368e-07,0.00457631,0.995828,-64.6249645837,1.16848,0.0058669,0.3,1357.55164166,93.26,0.005,100,1,54.5763,-115.54,0.0037371,-64.6249645837,198.833726089,200,0.744303,199.085896574,-70.3518,1.00587,-64.6249645837
4976.83448518,3.50449e-18,,1.0,-77.6833853953,1.0,0.01,0.3,4976.83448518,108.54,0.01,100,2,70.1931,-141.402,0.01,-77.6833853953,200.0,200,1.0,100.0,-77.6834,1.0,-77.6833853953
1355.06771748,1.98903e-06,0.0789897,0.996403,-66.8218798974,1.72026,0.00863234,0.3,1355.06771748,96.51,0.005,100,1,42.4822,-115.668,0.000513142,-66.8218798974,187.526124444,200,0.102259,185.328735539,-69.1377,1.06652,-66.8218798974
3814.74176169,3.50449e-18,,1.0,-73.8220545009,1.0,0.01,0.3,3814.74176169,103.66,0.01,100,2,61.454,-137.542,0.01,-73.8220545009,200.0,200,1.0,100.0,-73.8221,1.0,-73.8220545009
5024.70844727,1.15189e-06,0.0453465,0.992056,-74.2965964384,1.24516,0.00627565,0.3,5024.70844727,103.71,0.005,100,1,60.5154,-118.063,0.00124818,-74.2965964384,192.633010308,200,0.247652,191.232913577,-72.1535,1.03824,-74.2965964384
1380.74921468,3.50449e-18,,1.0,-64.931251623,1.0,0.01,0.3,1380.74921468,93.85,0.01,100,2,36.9722,-128.65,0.01,-64.931251623,200.0,200,1.0,100.0,-64.9313,1.0,-64.931251623
1352.94208868,7.12907e-07,0.0292123,1.01213,-64.3688753258,1.24449,0.00614789,0.3,1352.94208868,93.1,0.005,100,1,21.2382,-108.78,0.0016417,-64.3688753258,194.189865866,200,0.332323,194.481886304,-63.0546,1.02992,-64.3688753258
2621.71913155,3.50449e-18,,1.0,-68.4418033071,1.0,0.01,0.3,2621.71913155,97.64,0.01,100,2,50.9461,-132.161,0.01,-68.4418033071,200.0,200,1.0,100.0,-68.4418,1.0,-68.4418033071
5001.04630507,6.16815e-08,0.00247185,1.00093,-75.8578540793,1.05811,0.00528565,0.3,5001.04630507,106.48,0.005,100,1,61.0226,-117.135,0.00369536,-75.8578540793,199.31066034,200,0.73976,199.510210692,-72.0006,1.00346,-75.8578540793
2597.3427295,3.50449e-18,,1.0,-68.3617914747,1.0,0.01,0.3,2597.3427295,97.57,0.01,100,2,50.7087,-132.082,0.01,-68.3617914747,200.0,200,1.0,100.0,-68.3618,1.0,-68.3617914747
4996.1934414,7.11718e-07,0.0289593,1.00858,-76.2976347144,1.80548,0.00895061,0.3,4996.1934414,106.77,0.005,100,1,56.176,-116.743,0.00208503,-76.2976347144,194.474929088,200,0.420584,194.490804595,-71.0511,1.02841,-76.2976347144
5019.49937852,3.50449e-18,,1.0,-74.8600183767,1.0,0.01,0.3,5019.49937852,104.4,0.01,100,2,70.4933,-138.579,0.01,-74.8600183767,200.0,200,1.0,100.0,-74.86,1.0,-74.8600183767
1353.35922346,8.19147e-07,0.031758,0.9845,-66.1685162933,2.00032,0.010159,0.3,1353.35922346,95.36,0.005,100,1,50.7762,-114.928,0.0031958,-66.1685162933,194.459127888,200,0.629253,193.685572547,-69.235,1.02849,-66.1685162933
3822.45138885,3.50449e-18,,1.0,-72.7713033396,1.0,0.01,0.3,3822.45138885,102.78,0.01,100,2,61.5161,-136.489,0.01,-72.7713033396,200.0,200,1.0,100.0,-72.7713,1.0,-72.7713033396
5014.35551742,2.16081e-06,0.0888007,1.01361,-76.4619275256,4.11891,0.020318,0.3,5014.35551742,106.97,0.005,100,1,56.6313,-118.29,0.00242045,-76.4619275256,189.434186553,200,0.490677,184.162050397,-71.9938,1.05578,-76.4619275256
3781.57385904,3.50449e-18,,1.0,-73.9027093822,1.0,0.01,0.3,3781.57385904,105.03,0.01,100,2,61.1863,-137.622,0.01,-73.9027093822,200.0,200,1.0,100.0,-73.9027,1.0,-73.9027093822
