AvgDiscRet,VarVanillaIw,AvgVanillaIw,MaxVanillaIw,VarNormIw,eRenyi2,VarRet,ESSClassic,VanillaAvgRet,J,VarDiscRet,VarJ,AvgRet,IterType,EpsThisIter,MaxNormIw,MinNormIw,MinVanillaIw,Bound,ESSRenyi,AvgEpLen,BatchSize,AvgNormIw
-297.6103699477017,6.7446938,1.4582117,8.7415085,0.0003171912,5.8537345,24805.66166595126,24.15346630462594,-297.6103699477017,-88.9447,24805.66166595126,62.425068,-297.6103699477017,1,100,0.059946775,3.2428938e-24,4.7288256e-22,-173.88861,17.083111664052254,366.19,100,0.01
-105.51643784299493,0.44521204,1.0788807,2.2059472,3.8249003e-05,1.4591613,8567.378175458638,72.53392570766734,-105.51643784299493,-82.02638,8567.378175458638,52.281704,-105.51643784299493,1,100,0.020446628,5.379123e-06,0.0005803432,-124.434975,68.53252019634762,145.15,100,0.010000002
-99.3062382300198,0.05582397,1.0118216,1.815798,5.452715e-06,1.0597745,7936.91641530151,94.87828737262683,-99.3062382300198,-97.23137,7936.91641530151,84.69857,-99.3062382300198,1,100,0.017945832,0.006512365,0.6589352,-133.37225,94.35969472779234,135.62,100,0.01
-95.20821107953788,0.348772,0.9797984,2.435868,3.633024e-05,1.310574,6989.764243458634,73.54729558050197,-95.20821107953788,-81.916725,6989.764243458634,54.11231,-95.20821107953788,1,100,0.024860911,5.4992594e-05,0.0053881654,-122.1078,76.30244139200204,130.7,100,0.01
-92.41451247274875,0.10261038,1.0063622,2.093346,1.0131708e-05,1.1276491,7057.150934394523,90.88399406344517,-92.41451247274875,-87.437584,7057.150934394523,71.502426,-92.41451247274875,1,100,0.020801121,0.00642403,0.64649004,-124.71823,88.68007145480382,126.64,100,0.01
-104.79847630411386,1.0462729,0.9672818,3.1844418,0.000111825,1.922853,11103.490116616551,47.45931808786098,-104.79847630411386,-81.38217,11103.490116616551,84.07453,-104.79847630411386,1,100,0.032921553,2.6789148e-05,0.0025912656,-130.06477,52.006055774126075,140.57,100,0.010000002
-68.11057562544941,0.019734656,1.0123205,1.7651387,1.9257213e-06,1.0126308,1369.4135475372032,98.1292016318176,-68.11057562544941,-67.66796,1369.4135475372032,34.542305,-68.11057562544941,1,100,0.01743656,0.008881516,0.89909405,-102.99657,98.75267273902142,97.57,100,0.01
-98.45205763712525,0.88378537,1.0999333,3.1344514,7.3048985e-05,1.8009471,10267.361116387803,58.03207644006199,-98.45205763712525,-70.74154,10267.361116387803,33.701675,-98.45205763712525,1,100,0.028496742,4.3076476e-09,4.7381246e-07,-117.85498,55.526340367814825,133.45,100,0.01
-88.33271850019693,0.07030444,1.0223932,1.7330031,6.725845e-06,1.0936521,7095.618073018423,93.75710435365392,-88.33271850019693,-84.79607,7095.618073018423,72.2913,-88.33271850019693,1,100,0.016950455,0.0056360844,0.57622945,-121.51078,91.43675336287481,122.07,100,0.01
-88.58688111811877,0.50904155,1.1056781,6.762755,4.163857e-05,1.1852566,8292.857173366268,70.81038988357304,-88.58688111811877,-81.32845,8292.857173366268,72.47385,-88.58688111811877,1,100,0.06116387,0.0029357225,0.3245964,-119.55289,84.36991615819238,121.55,100,0.010000002
-78.27618895769119,0.7086058,1.0260484,8.88031,6.730835e-05,1.1193053,4903.998907924521,60.011294091013475,-78.27618895769119,-74.363914,4903.998907924521,59.631775,-78.27618895769119,1,100,0.08654864,0.0027075454,0.27780727,-111.503426,89.34113346595788,109.83,100,0.010000003
-91.08908144786955,0.6187837,0.9244335,2.5751204,7.2408155e-05,1.6444194,8235.095941371666,58.24652591228058,-91.08908144786955,-76.35753,8235.095941371666,57.240303,-91.08908144786955,1,100,0.0278562,1.2324044e-06,0.00011392759,-121.377144,60.811735785344624,124.2,100,0.009999998
-78.40907334208488,6.439684,1.2065706,25.892416,0.0004423428,1.317672,4943.088635583916,18.590144677773715,-78.40907334208488,-68.919044,4943.088635583916,56.50055,-78.40907334208488,1,100,0.21459512,0.0037717032,0.45508263,-109.21863,75.89141980673155,110.1,100,0.01
-72.0120632314682,0.031112382,0.9954636,1.1982613,3.139659e-06,1.0283998,2617.135970570318,96.98543166773179,-72.0120632314682,-70.777725,2617.135970570318,45.579773,-72.0120632314682,1,100,0.012037218,0.0024380533,0.24269933,-106.37904,97.23844516470278,102.19,100,0.010000002
-90.40202780604362,0.5786932,1.0308986,2.3103461,5.4452343e-05,1.6322187,8221.870844191473,64.97395692373271,-90.40202780604362,-71.44253,8221.870844191473,34.911575,-90.40202780604362,1,100,0.022410994,1.1110955e-08,1.1454267e-06,-116.29541,61.26629897379084,123.48,100,0.01
-95.39084533795715,0.3961859,1.0235597,3.7544746,3.7815746e-05,1.3685775,9226.645114215096,72.76029722891491,-95.39084533795715,-83.65201,9226.645114215096,71.04399,-95.39084533795715,1,100,0.036680564,0.00015512669,0.015878143,-124.72214,73.06857042313635,130.28,100,0.01
-86.19448332399129,0.045391113,1.0045543,1.8205284,4.498047e-06,1.0822223,7179.103811304949,95.73677788234235,-86.19448332399129,-83.0902,7179.103811304949,73.60474,-86.19448332399129,1,100,0.018122748,0.00497661,0.49992752,-119.61137,92.4024537968895,118.61,100,0.01
-84.30869708433747,0.19229388,1.051262,2.5653744,1.7399769e-05,1.1650612,6041.513732668975,85.30547087499112,-84.30869708433747,-78.99472,6041.513732668975,61.768387,-84.30869708433747,1,100,0.024402807,0.0022038606,0.23168351,-116.889175,85.83239829731015,117.38,100,0.01
-69.10338278099894,0.0112197725,1.0027337,1.3920708,1.1158679e-06,1.0113508,1367.9984929437983,98.90737995538517,-69.10338278099894,-68.67066,1367.9984929437983,33.851204,-69.10338278099894,1,100,0.013882755,0.00905029,0.9075031,-103.925415,98.87766426110863,99.62,100,0.01
-79.69808922976256,0.026276972,0.98978144,1.851086,2.6822343e-06,1.0409634,4943.6170876224705,97.41331338181801,-79.69808922976256,-77.97548,4943.6170876224705,62.785973,-79.69808922976256,1,100,0.018701969,0.0084580155,0.8371586,-113.79485,96.06485579749695,111.31,100,0.009999998
-90.40279881373048,0.04202353,0.9950719,2.334552,4.2440806e-06,1.062249,8235.264654701681,95.96779318153155,-90.40279881373048,-87.76996,8235.264654701681,81.686745,-90.40279881373048,1,100,0.02346114,0.0075960807,0.7558646,-123.95381,94.13989107587543,123.92,100,0.009999999
-73.19461463779211,0.04554181,0.9956663,2.7379248,4.593911e-06,1.0337001,2569.519180512566,95.64985489066648,-73.19461463779211,-71.98317,2569.519180512566,44.734066,-73.19461463779211,1,100,0.027498417,0.0077429563,0.7709401,-107.67688,96.73985634226912,103.85,100,0.010000002
-68.91691568613052,0.0063229445,1.0014595,1.3086171,6.304529e-07,1.0055462,1359.9672781299685,99.37972932902983,-68.91691568613052,-68.70642,1359.9672781299685,34.40368,-68.91691568613052,1,100,0.013067101,0.009252635,0.9266138,-103.8669,99.4484378610272,98.88,100,0.01
-75.2644262214005,0.09456047,1.0224541,1.3776189,9.045278e-06,1.0941805,3785.214468980392,91.78115527562514,-75.2644262214005,-69.761925,3785.214468980392,37.69316,-75.2644262214005,1,100,0.0134736495,0.0007687748,0.07860369,-106.484924,91.39260224623422,106.26,100,0.01
-80.55133538812399,0.17520835,0.9650946,1.7812843,1.8811135e-05,1.1523215,4938.172498273658,84.30066554017486,-80.55133538812399,-74.142075,4938.172498273658,49.048252,-80.55133538812399,1,100,0.018457096,0.0021193072,0.20453319,-111.82865,86.78133980552995,112.67,100,0.01
-73.45450232341885,0.07992522,1.0100249,1.4225473,7.834652e-06,1.0737698,2593.2825293187716,92.80199605759283,-73.45450232341885,-71.33166,2593.2825293187716,40.0035,-73.45450232341885,1,100,0.0140842805,0.0010826974,0.10935514,-107.708145,93.12983031571477,104.91,100,0.01
-84.16341037407517,0.1689554,1.0197911,1.543639,1.6246117e-05,1.1412807,6075.014915632492,86.14478907898331,-84.16341037407517,-80.24493,6075.014915632492,66.90678,-84.16341037407517,1,100,0.015136814,7.707515e-05,0.007860056,-117.75015,87.62086687816151,117.28,100,0.01
-90.08240182742476,0.6990445,0.7632798,2.5816934,0.00011998785,1.7193475,8242.427046080122,45.706353698583946,-90.08240182742476,-70.4756,8242.427046080122,48.51474,-90.08240182742476,1,100,0.033823684,2.24675e-08,1.7148989e-06,-116.51011,58.16159987442221,123.81,100,0.01
-86.8109746530652,0.06418654,1.0037951,1.3011391,6.37021e-06,1.0575927,7157.18719725496,94.06762989746754,-86.8109746530652,-85.22166,7157.18719725496,79.579445,-86.8109746530652,1,100,0.012962198,0.003102595,0.31143698,-121.325775,94.55435472513763,119.97,100,0.01
-83.62164217412472,0.14832424,1.0516602,2.5356722,1.34110005e-05,1.1611698,7266.468455122125,88.27926784631816,-83.62164217412472,-78.103065,7266.468455122125,65.64013,-83.62164217412472,1,100,0.024111135,0.0030085654,0.31639886,-115.933975,86.12005135618983,115.12,100,0.01
-88.91377871006728,0.04858292,0.9853617,1.8715298,5.0037115e-06,1.0517309,7069.195425934468,95.28014484195491,-88.91377871006728,-87.11652,7069.195425934468,78.203804,-88.91377871006728,1,100,0.018993327,0.006149562,0.6059543,-123.120705,95.08135849036073,122.85,100,0.01
-99.21800786688924,0.16181749,0.94035065,2.1225023,1.8299776e-05,1.1531316,11415.7356405167,84.66197157086016,-99.21800786688924,-94.48197,11415.7356405167,101.76926,-99.21800786688924,1,100,0.022571392,0.001884667,0.17722479,-132.1818,86.72037054247683,133.63,100,0.01
-81.55043074592948,0.027833492,1.014569,1.6267842,2.7039857e-06,1.0328366,6090.770868262746,97.39285367195332,-81.55043074592948,-80.2939,6090.770868262746,73.194275,-81.55043074592948,1,100,0.016034238,0.006805656,0.6904808,-115.97306,96.82074029718858,113.47,100,0.01
-71.03229380980135,0.00040429024,0.99881417,1.0945613,4.0525073e-08,1.0004503,2580.670838318751,99.95990254855178,-71.03229380980135,-71.016525,2580.670838318751,50.318977,-71.03229380980135,1,100,0.010958608,0.009799317,0.9787697,-106.12893,99.9549949150331,101.22,100,0.01
-81.66155319198965,0.046060793,0.9836781,1.6600597,4.760202e-06,1.0423458,6081.862854747004,95.49949378116415,-81.66155319198965,-80.09843,6081.862854747004,72.64049,-81.66155319198965,1,100,0.016876046,0.0060341884,0.59356993,-115.94447,95.93745532564105,113.12,100,0.01
-82.75828451409936,0.4628547,0.97971135,2.0637405,4.822235e-05,1.4351972,6048.520734705922,67.68641958455751,-82.75828451409936,-71.96145,6048.520734705922,40.24768,-82.75828451409936,1,100,0.02106478,1.2185309e-06,0.00011938086,-114.018,69.67683438922191,115.44,100,0.01
-72.55255108326674,0.070943855,1.0025696,1.587775,7.058067e-06,1.0705386,2600.2597473884603,93.46887246445465,-72.55255108326674,-70.069664,2600.2597473884603,37.267483,-72.55255108326674,1,100,0.015837057,0.004458999,0.44704562,-106.391846,93.41092069121298,102.67,100,0.009999999
-76.36582735270262,0.3213721,0.9281887,1.7139579,3.73023e-05,1.2857068,3724.670872366468,73.03039339367477,-76.36582735270262,-68.330124,3724.670872366468,22.996832,-76.36582735270262,1,100,0.01846562,1.18708385e-05,0.0011018378,-108.13651,77.77823313049534,107.86,100,0.01
-79.43433474108576,0.041062698,1.016596,1.2224911,3.9732936e-06,1.0506666,3721.1068441535917,96.21532906606349,-79.43433474108576,-76.810104,3721.1068441535917,52.211197,-79.43433474108576,1,100,0.012025339,0.0026692844,0.27135837,-112.79297,95.17767367134768,111.95,100,0.009999999
-76.27263870194554,0.11920107,1.0627879,1.5609176,1.0553267e-05,1.1255056,3789.8970840362504,90.5405732639644,-76.27263870194554,-71.31741,3789.8970840362504,40.889244,-76.27263870194554,1,100,0.014687009,0.0015127239,0.16077046,-108.55805,88.8489608295358,107.22,100,0.01
