VarDiscRet,delta,BatchSize,renyi2,SamplesThisIter,MaxVanillaIw,EpsThisIter,VarRet,AvgDiscRet,VanillaAvgRet,J,MaxNormIw,AvgNormIw,ESSClassic,IterType,AvgVanillaIw,VarNormIw,AvgRet,MinNormIw,ESSRenyi,VarJ,VarVanillaIw,Bound,AvgEpLen,MinVanillaIw
20.915650152,0.7,100,nan,50000,3946.19,100,20.915650152,-2.54716786658,-2.54716786658,664.349,0.0275852,5.52486e-05,3.52333604671,1,7.90357,2.03787e-07,-2.54716786658,2.56438e-43,nan,30.5913,4170.41,1.23451,500.0,3.65875e-38
15.9253900344,0.7,100,nan,50000,537.499,100,15.9253900344,-2.59119199013,-2.59119199013,474.972,0.00474116,5.52486e-05,0.64501045681,1,6.26346,3.38054e-08,-2.59119199013,,nan,28.3898,434.482,0.904401,500.0,
17.1131944012,0.7,100,nan,50000,2823.75,100,17.1131944012,-3.26339923917,-3.26339923917,563.564,0.0126871,5.52486e-05,2.43165750366,1,12.2966,8.29154e-08,-3.26339923917,9.14723e-26,nan,28.1232,4107.33,1.1139,500.0,2.03588e-20
13.5077200485,0.7,100,nan,50000,163228.0,100,13.5077200485,-2.7925970161,-2.7925970161,557.604,0.107599,5.52486e-05,3.30448784653,1,83.8126,3.09628e-06,-2.7925970161,,nan,23.8384,7.12551e+06,1.4606,500.0,
9.76731590667,0.7,100,nan,50000,9.6353e+06,100,9.76731590667,-3.43314733751,-3.43314733751,384.121,0.244991,5.52486e-05,3.99965794648,1,2172.89,1.3263e-05,-3.43314733751,,nan,36.3178,2.05151e+10,-0.125685,500.0,
11.4868205436,0.7,100,nan,50000,1.05583e+09,100,11.4868205436,-3.88050571615,-3.88050571615,488.475,0.192341,5.52486e-05,3.67222729654,1,303281.0,8.90288e-06,-3.88050571615,,nan,25.3662,2.68273e+14,0.0252848,500.0,
11.8278022458,0.7,100,nan,50000,90234.9,100,11.8278022458,-2.59616607738,-2.59616607738,677.826,0.041292,5.52486e-05,4.73607824088,1,120.734,8.02129e-07,-2.59616607738,,nan,26.7609,3.83055e+06,1.39916,500.0,
22.4415354186,0.7,100,nan,50000,458438.0,100,22.4415354186,-4.20947023182,-4.20947023182,801.4,0.112635,5.52486e-05,3.06842280185,1,224.868,3.6524e-06,-4.20947023182,,nan,47.3692,6.05047e+07,-0.054584,500.0,
20.4003762267,0.7,100,nan,50000,1.60073e+23,100,20.4003762267,-2.29239627053,-2.29239627053,nan,0.134336,5.52486e-05,2.37527079309,1,6.58333e+19,6.71339e-06,-2.29239627053,,nan,nan,inf,nan,500.0,
18.9676944472,0.7,100,nan,50000,909468.0,100,18.9676944472,-3.45272741981,-3.45272741981,750.922,0.134389,5.52486e-05,3.78856546255,1,373.89,4.24426e-06,-3.45272741981,,nan,30.5119,1.94377e+08,1.41301,500.0,
12.5482966274,0.7,100,nan,50000,2.23274e+23,100,12.5482966274,-2.30714489376,-2.30714489376,1192.42,0.246133,5.52486e-05,3.99975344465,1,5.01175e+19,1.33867e-05,-2.30714489376,,nan,4.65514,inf,3.83236,500.0,
18.9899032129,0.7,100,nan,50000,4.33511e+15,100,18.9899032129,-3.85977596541,-3.85977596541,847.011,0.240448,5.52486e-05,3.99370583733,1,9.96093e+11,1.27947e-05,-3.85977596541,,nan,29.951,4.15897e+27,1.36439,500.0,
16.0372753292,0.7,100,nan,50000,3.4492e+07,100,16.0372753292,-2.48697643013,-2.48697643013,822.607,0.241111,5.52486e-05,3.99929036563,1,7903.57,1.28476e-05,-2.48697643013,,nan,37.5522,2.62921e+11,1.53235,500.0,
30.0300417982,0.7,100,nan,50000,8.2261e+06,100,30.0300417982,-3.4473364518,-3.4473364518,1400.21,0.215835,5.52486e-05,3.99559863361,1,2105.69,1.03137e-05,-3.4473364518,,nan,12.1696,1.49817e+10,4.94895,500.0,
18.2130200291,0.7,100,nan,50000,35.1526,100,18.2130200291,-2.95854797837,-2.95854797837,158.417,0.000882511,5.52486e-05,0.899681339176,1,2.20069,1.2565e-08,-2.95854797837,3.13331e-18,nan,25.888,19.9361,-0.997413,500.0,1.24808e-13
21.742441665,0.7,100,nan,50000,5.84252e+20,100,21.742441665,-3.60126061603,-3.60126061603,1231.32,0.249978,5.52486e-05,4.0,1,1.29128e+17,1.38075e-05,-3.60126061603,,nan,27.0859,inf,3.62456,500.0,
12.662093258,0.7,100,nan,50000,146.202,100,12.662093258,-3.5434775591,-3.5434775591,85.6767,0.00193165,5.52486e-05,0.519782367853,1,4.18163,2.44033e-08,-3.5434775591,4.67598e-16,nan,18.6447,139.797,-1.03039,500.0,3.53914e-11
15.5336050724,0.7,100,nan,50000,147.818,100,15.5336050724,-3.32292828872,-3.32292828872,289.007,0.00147265,5.52486e-05,0.636521202334,1,5.54558,2.85452e-08,-3.32292828872,4.11982e-43,nan,21.4009,287.597,0.063972,500.0,4.13145e-38
23.2096881742,0.7,100,nan,50000,5.67461e+20,100,23.2096881742,-2.75319584746,-2.75319584746,1720.95,0.226549,5.52486e-05,3.9882424173,1,1.38387e+17,1.13734e-05,-2.75319584746,,nan,12.9646,inf,6.04852,500.0,
10.7567610529,0.7,100,nan,50000,8.56351e+22,100,10.7567610529,-1.78904703831,-1.78904703831,984.638,0.219979,5.52486e-05,3.92944516132,1,2.15076e+19,1.08836e-05,-1.78904703831,,nan,6.99185,inf,2.46267,500.0,
12.0944699068,0.7,100,nan,50000,1.30573e+07,100,12.0944699068,-4.78127897613,-4.78127897613,410.557,0.128079,5.52486e-05,3.2073271464,1,5632.42,4.51852e-06,-4.78127897613,,nan,27.9213,4.69616e+10,-0.211457,500.0,
23.0173668611,0.7,100,nan,50000,246.201,100,23.0173668611,-1.82263163439,-1.82263163439,795.696,0.0021008,5.52486e-05,0.84792508707,1,6.4748,2.52025e-08,-1.82263163439,,nan,24.0833,346.142,2.49419,500.0,
13.0338978847,0.7,100,nan,50000,669.01,100,13.0338978847,-2.45092024571,-2.45092024571,463.445,0.00425875,5.52486e-05,2.33539991086,1,8.67903,5.22389e-08,-2.45092024571,7.45063e-34,nan,19.5877,1289.12,0.874052,500.0,1.17042e-28
19.5055270765,0.7,100,nan,50000,325.634,100,19.5055270765,-3.1782807309,-3.1782807309,529.589,0.00196355,5.52486e-05,1.11308047705,1,9.1624,3.43385e-08,-3.1782807309,,nan,15.5154,944.403,1.06814,500.0,
12.8984232667,0.7,100,nan,50000,1.23365e+06,100,12.8984232667,-2.0269352296,-2.0269352296,683.537,0.130473,5.52486e-05,2.80072657844,1,522.388,5.37102e-06,-2.0269352296,6.75269e-38,nan,34.4389,4.80176e+08,0.757818,500.0,6.38482e-31
22.7878866244,0.7,100,nan,50000,57875.3,100,22.7878866244,-2.09563062318,-2.09563062318,910.048,0.074951,5.52486e-05,2.56513252386,1,42.6616,1.93684e-06,-2.09563062318,,nan,24.9149,1.15485e+06,2.81627,500.0,
14.3990579636,0.7,100,nan,50000,80.0562,100,14.3990579636,-3.11387283747,-3.11387283747,200.065,0.000937274,5.52486e-05,1.39001376112,1,4.719,1.7214e-08,-3.11387283747,2.37507e-20,nan,10.6414,125.585,-0.233174,500.0,2.02864e-15
18.4273792531,0.7,100,nan,50000,267039.0,100,18.4273792531,-1.52582279439,-1.52582279439,846.857,0.0821432,5.52486e-05,5.36780429222,1,179.608,2.30874e-06,-1.52582279439,,nan,32.2789,2.43996e+07,2.31543,500.0,
23.6832299373,0.7,100,nan,50000,33429.4,100,23.6832299373,-2.24802443096,-2.24802443096,1081.78,0.0420603,5.52486e-05,2.13515461209,1,43.9115,1.00627e-06,-2.24802443096,,nan,22.7014,635665.0,3.57431,500.0,
20.3201364932,0.7,100,nan,50000,7.06165e+17,100,20.3201364932,-1.82050857804,-1.82050857804,1468.02,0.249957,5.52486e-05,4.0,1,1.56086e+14,1.38051e-05,-1.82050857804,,nan,28.6589,1.10185e+32,5.14348,500.0,
14.6090169875,0.7,100,nan,50000,4.05797e+11,100,14.6090169875,-2.23758839421,-2.23758839421,825.943,0.240374,5.52486e-05,3.99421168564,1,9.32702e+07,1.27851e-05,-2.23758839421,,nan,35.219,3.64374e+19,1.9933,500.0,
10.4185105962,0.7,100,nan,50000,5.15425e+10,100,10.4185105962,-1.22749439775,-1.22749439775,802.981,0.112247,5.52486e-05,2.39783904384,1,2.53696e+07,4.64202e-06,-1.22749439775,,nan,19.2944,9.78792e+17,2.43817,500.0,
26.4889274386,0.7,100,nan,50000,1.79797e+15,100,26.4889274386,-0.618940280103,-0.618940280103,1788.86,0.161458,5.52486e-05,3.11299100052,1,6.1524e+11,7.39993e-06,-0.618940280103,,nan,17.902,9.17642e+26,7.07723,500.0,
18.7349808135,0.7,100,nan,50000,9.78188e+12,100,18.7349808135,-1.18504902269,-1.18504902269,1078.32,0.249605,5.52486e-05,4.00029929591,1,2.16516e+09,1.37662e-05,-1.18504902269,,nan,28.8791,2.11424e+22,3.17793,500.0,
17.8094690133,0.7,100,nan,50000,81164.2,100,17.8094690133,-0.522829857438,-0.522829857438,1007.44,0.0697178,5.52486e-05,10.2430992518,1,64.3194,1.74947e-06,-0.522829857438,,nan,26.5306,2.37109e+06,3.71786,500.0,
21.7826893287,0.7,100,nan,50000,1.78018e+07,100,21.7826893287,-3.08384267553,-3.08384267553,764.924,0.152269,5.52486e-05,7.60213333768,1,6459.13,7.14008e-06,-3.08384267553,,nan,32.0734,9.75906e+10,1.76327,500.0,
16.3526142306,0.7,100,nan,50000,1.89847e+06,100,16.3526142306,-0.997879878071,-0.997879878071,930.698,0.110201,5.52486e-05,7.29948233271,1,951.787,4.40314e-06,-0.997879878071,,nan,26.2568,1.30677e+09,2.57405,500.0,
15.0307876764,0.7,100,nan,50000,5.23265e+20,100,15.0307876764,-1.28001189536,-1.28001189536,1305.92,0.134067,5.52486e-05,2.29907266405,1,2.15636e+17,6.90822e-06,-1.28001189536,,nan,16.6452,inf,5.06079,500.0,
13.0361364815,0.7,100,nan,50000,1.82482e+18,100,13.0361364815,-1.96121759227,-1.96121759227,938.648,0.249817,5.52486e-05,3.9999981924,1,4.0357e+14,1.37896e-05,-1.96121759227,,nan,26.8591,7.35781e+32,2.24568,500.0,
12.2258629116,0.7,100,nan,50000,137301.0,100,12.2258629116,-2.09786173498,-2.09786173498,606.95,0.135249,5.52486e-05,4.88412148788,1,56.0866,4.14097e-06,-2.09786173498,1.55997e-34,nan,21.029,4.26754e+06,1.41159,500.0,1.58363e-28
24.3837614766,0.7,100,nan,50000,1.27974e+19,100,24.3837614766,-0.533169475725,-0.533169475725,1364.29,0.25,5.52486e-05,4.0,1,2.82815e+15,1.38099e-05,-0.533169475725,,nan,29.3818,inf,4.79311,500.0,
23.3780834564,0.7,100,nan,50000,334.213,100,23.3780834564,-3.03213868997,-3.03213868997,569.223,0.00238726,5.52486e-05,1.17263309888,1,7.73474,3.60393e-08,-3.03213868997,1.0356e-30,nan,25.7156,706.359,1.09514,500.0,1.44983e-25
14.8939954531,0.7,100,nan,50000,1384.48,100,14.8939954531,-2.10831461332,-2.10831461332,655.37,0.00633402,5.52486e-05,1.19063279258,1,12.0761,4.36632e-08,-2.10831461332,5.48443e-30,nan,14.8116,2086.07,2.03118,500.0,1.19878e-24
16.7329418074,0.7,100,nan,50000,5.06101e+12,100,16.7329418074,-2.14526782834,-2.14526782834,1044.91,0.247212,5.52486e-05,3.99950611125,1,1.13107e+09,1.35052e-05,-2.14526782834,,nan,23.8146,5.66024e+21,3.15112,500.0,
16.6559448185,0.7,100,nan,50000,979.101,100,16.6559448185,-1.08528547553,-1.08528547553,844.394,0.00553825,5.52486e-05,1.18458658,1,9.76735,5.73703e-08,-1.08528547553,2.76024e-27,nan,26.8759,1793.07,2.44375,500.0,4.87981e-22
24.593833367,0.7,100,nan,50000,75559.6,100,24.593833367,-1.2095270844,-1.2095270844,1144.54,0.0979722,5.52486e-05,3.66202237126,1,42.6097,2.32169e-06,-1.2095270844,,nan,37.9098,1.38095e+06,4.01854,500.0,
16.9039566855,0.7,100,nan,50000,1.10235e+14,100,16.9039566855,-2.2898650201,-2.2898650201,1099.48,0.247663,5.52486e-05,3.99973519328,1,2.45912e+10,1.35537e-05,-2.2898650201,,nan,35.8619,2.68518e+24,2.37912,500.0,
12.6402844493,0.7,100,nan,50000,1.85122e+07,100,12.6402844493,-0.0123236900419,-0.0123236900419,914.474,0.248433,5.52486e-05,3.99999135706,1,4116.9,1.36373e-05,-0.0123236900419,,nan,16.9267,7.57227e+10,3.93937,500.0,
11.0205305785,0.7,100,nan,50000,180.849,100,11.0205305785,-2.13619124839,-2.13619124839,335.08,0.00170401,5.52486e-05,1.00427745609,1,5.86361,3.02612e-08,-2.13619124839,8.11769e-20,nan,14.7781,340.858,0.42355,500.0,8.61541e-15
11.7710504515,0.7,100,nan,50000,337232.0,100,11.7710504515,-1.5073632339,-1.5073632339,779.416,0.156003,5.52486e-05,4.15919254228,1,119.431,5.47377e-06,-1.5073632339,1.07801e-30,nan,13.061,2.55788e+07,2.83937,500.0,2.33035e-24
8.91491183797,0.7,100,nan,50000,2.3626e+06,100,8.91491183797,-1.2627807639,-1.2627807639,463.313,0.246966,5.52486e-05,4.0000033861,1,528.537,1.34766e-05,-1.2627807639,7.92379e-22,nan,19.4108,1.23336e+09,1.12632,500.0,7.58031e-15
7.0555042705,0.7,100,nan,50000,1.69243e+10,100,7.0555042705,0.539939397594,0.539939397594,976.766,0.140768,5.52486e-05,2.51325631657,1,6.64248e+06,6.96697e-06,0.539939397594,,nan,10.5343,1.00707e+17,4.12394,500.0,
11.1938945963,0.7,100,nan,50000,1.68747e+24,100,11.1938945963,0.713557074207,0.713557074207,1384.41,0.14477,5.52486e-05,2.78030981671,1,6.43987e+20,6.66089e-06,0.713557074207,,nan,7.33695,inf,5.30364,500.0,
26.8162464582,0.7,100,nan,50000,2.41868e+15,100,26.8162464582,-0.558433311968,-0.558433311968,1511.95,0.240676,5.52486e-05,4.0,1,5.55222e+11,1.2818e-05,-0.558433311968,,nan,22.0822,1.29452e+27,6.05846,500.0,
15.5630391886,0.7,100,nan,50000,4.14882e+23,100,15.5630391886,-0.85341248208,-0.85341248208,1453.67,0.146464,5.52486e-05,3.06162527686,1,1.565e+20,6.19102e-06,-0.85341248208,,nan,8.20729,inf,4.59464,500.0,
23.207282832,0.7,100,nan,50000,1.55521e+21,100,23.207282832,-0.520633030195,-0.520633030195,1746.35,0.11054,5.52486e-05,2.23810604311,1,7.77307e+17,4.82333e-06,-0.520633030195,,nan,7.23837,inf,6.28568,500.0,
21.6369085179,0.7,100,nan,50000,2.39454e+21,100,21.6369085179,-1.99870463637,-1.99870463637,1345.57,0.249684,5.52486e-05,3.99999529806,1,5.29849e+17,1.3775e-05,-1.99870463637,,nan,19.2893,inf,5.26524,500.0,
12.5484360096,0.7,100,nan,50000,5.51198e+21,100,12.5484360096,-0.456967745392,-0.456967745392,1061.1,0.249993,5.52486e-05,4.0,1,1.21815e+18,1.38091e-05,-0.456967745392,,nan,17.932,inf,3.911,500.0,
20.8132683281,0.7,100,nan,50000,4.41983e+20,100,20.8132683281,-0.00153358747027,-0.00153358747027,2066.11,0.118661,5.52486e-05,2.14617480978,1,2.05788e+17,5.79675e-06,-0.00153358747027,,nan,9.60386,inf,7.842,500.0,
19.5214909712,0.7,100,nan,50000,2635.49,100,19.5214909712,-0.472044670033,-0.472044670033,1014.89,0.0127789,5.52486e-05,1.76341032087,1,11.3943,1.33211e-07,-0.472044670033,1.26816e-40,nan,29.0441,5665.98,3.31287,500.0,2.61541e-35
11.7232138639,0.7,100,nan,50000,2.82678e+07,100,11.7232138639,-0.453358667717,-0.453358667717,921.063,0.241071,5.52486e-05,3.99930955994,1,6478.41,1.28444e-05,-0.453358667717,,nan,16.3099,1.76607e+11,3.84204,500.0,
20.6003839324,0.7,100,nan,50000,63428.1,100,20.6003839324,-1.97219494491,-1.97219494491,1045.98,0.0494708,5.52486e-05,7.33396819209,1,70.8361,1.27002e-06,-1.97219494491,,nan,22.6583,2.08775e+06,3.79992,500.0,
15.650198934,0.7,100,nan,50000,5.65194e+24,100,15.650198934,-2.38027263462,-2.38027263462,964.939,0.249994,5.52486e-05,4.0,1,1.24908e+21,1.38092e-05,-2.38027263462,,nan,14.3849,inf,2.09425,500.0,
21.6183874379,0.7,100,nan,50000,4.18605e+21,100,21.6183874379,-1.08500676559,-1.08500676559,1302.48,0.249985,5.52486e-05,4.0,1,9.25149e+17,1.38082e-05,-1.08500676559,,nan,25.5746,inf,4.42639,500.0,
13.6659662405,0.7,100,nan,50000,2.43088e+06,100,13.6659662405,-1.66363856362,-1.66363856362,806.112,0.0995942,5.52486e-05,11.0499962529,1,1348.5,3.90582e-06,-1.66363856362,,nan,19.8816,2.32687e+09,2.7047,500.0,
17.1975973818,0.7,100,nan,50000,1.01187e+11,100,17.1975973818,-1.29934799833,-1.29934799833,1115.79,0.187441,5.52486e-05,3.60297925658,1,2.9825e+07,8.61741e-06,-1.29934799833,,nan,25.2537,2.51129e+18,3.85492,500.0,
24.1575700499,0.7,100,nan,50000,201459.0,100,24.1575700499,-0.119051065792,-0.119051065792,1338.32,0.060024,5.52486e-05,4.21038957832,1,185.431,1.69738e-06,-0.119051065792,,nan,24.6379,1.91206e+07,5.41623,500.0,
19.4627540261,0.7,100,nan,50000,7.2581e+11,100,19.4627540261,-1.46192450636,-1.46192450636,1038.2,0.249852,5.52486e-05,3.9999985553,1,1.60495e+08,1.37935e-05,-1.46192450636,,nan,12.5411,1.16401e+20,3.85024,500.0,
22.7686619496,0.7,100,nan,50000,7.58372e+12,100,22.7686619496,-0.0409846720348,-0.0409846720348,1518.17,0.249703,5.52486e-05,3.99999778773,1,1.67796e+09,1.3777e-05,-0.0409846720348,,nan,24.2291,1.27079e+22,5.87415,500.0,
19.5904562363,0.7,100,nan,50000,1191.14,100,19.5904562363,0.497537744774,0.497537744774,1059.92,0.0091875,5.52486e-05,1.13868588385,1,7.16286,7.00222e-08,0.497537744774,,nan,32.1917,1176.97,4.18602,500.0,
18.0618043947,0.7,100,nan,50000,1.97765e+22,100,18.0618043947,0.485968452226,0.485968452226,1849.95,0.249984,5.52486e-05,4.0,1,4.37079e+18,1.38081e-05,0.485968452226,,nan,21.303,inf,7.35098,500.0,
22.1046870363,0.7,100,nan,50000,2.47454e+07,100,22.1046870363,-0.0879128886865,-0.0879128886865,1420.74,0.124481,5.52486e-05,2.29768044183,1,10982.8,5.95891e-06,-0.0879128886865,,nan,24.1994,2.35477e+11,5.51233,500.0,
26.5333014439,0.7,100,nan,50000,2.95137e+21,100,26.5333014439,0.31130855964,0.31130855964,1848.8,0.225229,5.52486e-05,3.95219575906,1,7.2397e+17,1.13438e-05,0.31130855964,,nan,23.063,inf,7.38522,500.0,
16.235964794,0.7,100,nan,50000,2.20178e+06,100,16.235964794,-0.617774546123,-0.617774546123,1133.2,0.157923,5.52486e-05,3.91593810384,1,770.281,5.74393e-06,-0.617774546123,9.06474e-32,nan,33.7335,1.11651e+09,3.54843,500.0,1.26381e-24
18.1637925775,0.7,100,nan,50000,27225.1,100,18.1637925775,-1.7196332907,-1.7196332907,1036.05,0.0302978,5.52486e-05,4.45896225875,1,49.6455,4.29715e-07,-1.7196332907,,nan,19.4236,346974.0,3.28898,500.0,
16.3896469207,0.7,100,nan,50000,56947.8,100,16.3896469207,-1.43475166275,-1.43475166275,869.273,0.0793749,5.52486e-05,3.99921723769,1,39.6383,2.0857e-06,-1.43475166275,,nan,23.5932,1.0736e+06,3.15411,500.0,
16.0111106849,0.7,100,nan,50000,1.17049e+12,100,16.0111106849,-0.272129288107,-0.272129288107,1622.56,0.239842,5.52486e-05,3.99358542817,1,2.69628e+08,1.27306e-05,-0.272129288107,,nan,18.1051,3.03205e+20,6.6956,500.0,
14.3003534829,0.7,100,nan,50000,2.81969e+20,100,14.3003534829,0.748130435528,0.748130435528,1518.56,0.167535,5.52486e-05,3.221117361,1,9.29861e+16,7.70011e-06,0.748130435528,,nan,12.4546,inf,5.84529,500.0,
21.7430464241,0.7,100,nan,50000,1.78992e+16,100,21.7430464241,-1.33965553123,-1.33965553123,1358.73,0.247121,5.52486e-05,3.99975238046,1,4.00172e+12,1.34944e-05,-1.33965553123,,nan,16.9154,7.07951e+28,4.7724,500.0,
11.9516088641,0.7,100,nan,50000,36407.6,100,11.9516088641,0.692869456486,0.692869456486,1092.55,0.0335555,5.52486e-05,3.73236085979,1,59.9446,8.06675e-07,0.692869456486,,nan,19.1213,949634.0,4.68859,500.0,
24.5551118874,0.7,100,nan,50000,26766.1,100,24.5551118874,-0.298707556444,-0.298707556444,1175.93,0.0932505,5.52486e-05,3.77152735339,1,15.8583,2.03923e-06,-0.298707556444,3.12467e-40,nan,44.711,168010.0,3.93841,500.0,8.96892e-35
14.7483481191,0.7,100,nan,50000,1.51364e+22,100,14.7483481191,0.025580184318,0.025580184318,1291.84,0.173926,5.52486e-05,3.55077570929,1,4.80815e+18,7.52831e-06,0.025580184318,,nan,7.02403,inf,4.94224,500.0,
9.46775294293,0.7,100,nan,50000,1.58764e+21,100,9.46775294293,0.638643666192,0.638643666192,1235.69,0.249977,5.52486e-05,4.0,1,3.50892e+17,1.38074e-05,0.638643666192,,nan,12.0915,inf,4.82249,500.0,
20.055342508,0.7,100,nan,50000,6.65032e+22,100,20.055342508,1.70440910013,1.70440910013,nan,0.143867,5.52486e-05,3.11946575312,1,2.55389e+19,5.86249e-06,1.70440910013,,nan,nan,inf,nan,500.0,
17.6761946761,0.7,100,nan,50000,8.72509e+22,100,17.6761946761,-0.271187125938,-0.271187125938,1562.87,0.249411,5.52486e-05,3.99999091548,1,1.93275e+19,1.37448e-05,-0.271187125938,,nan,4.16418,inf,5.86909,500.0,
12.6054741128,0.7,100,nan,50000,1.28075e+12,100,12.6054741128,-1.1305089265,-1.1305089265,1014.62,0.249886,5.52486e-05,3.99999918128,1,2.83167e+08,1.37973e-05,-1.1305089265,,nan,28.1847,3.6244e+20,3.00438,500.0,
16.5519056318,0.7,100,nan,50000,1.03928e+22,100,16.5519056318,-0.0780430532397,-0.0780430532397,1349.68,0.139179,5.52486e-05,2.44797801593,1,4.12552e+18,6.99227e-06,-0.0780430532397,,nan,15.7122,inf,3.73004,500.0,
10.0219445417,0.7,100,nan,50000,2.00026e+22,100,10.0219445417,0.692334614689,0.692334614689,nan,0.15058,5.52486e-05,2.80139348425,1,7.33906e+18,7.15225e-06,0.692334614689,,nan,nan,inf,nan,500.0,
10.1652763992,0.7,100,nan,50000,2.73014e+23,100,10.1652763992,1.61189433121,1.61189433121,1464.13,0.242806,5.52486e-05,3.99649304494,1,6.21222e+19,1.30378e-05,1.61189433121,,nan,19.2207,inf,5.84025,500.0,
11.9502885769,0.7,100,nan,50000,949591.0,100,11.9502885769,1.38516151107,1.38516151107,1030.11,0.217942,5.52486e-05,3.99423062123,1,240.723,1.05101e-05,1.38516151107,8.28035e-30,nan,13.079,1.99526e+08,4.65162,500.0,3.60782e-23
10.6149240612,0.7,100,nan,50000,2.08911e+08,100,10.6149240612,1.41487533994,1.41487533994,1541.35,0.127069,5.52486e-05,2.27869440928,1,90832.8,6.26106e-06,1.41487533994,,nan,22.4346,1.69235e+13,6.27126,500.0,
12.8821160419,0.7,100,nan,50000,3359.08,100,12.8821160419,2.36150000447,2.36150000447,1341.25,0.0150107,5.52486e-05,4.62169794652,1,12.3635,1.07578e-07,2.36150000447,,nan,21.9165,5387.18,6.05148,500.0,
9.871982556,0.7,100,nan,50000,7.18993e+20,100,9.871982556,1.32607763029,1.32607763029,1374.07,0.240618,5.52486e-05,3.99480536271,1,1.65089e+17,1.28092e-05,1.32607763029,,nan,8.17742,inf,5.31378,500.0,
17.5308994015,0.7,100,nan,50000,4.97056e+20,100,17.5308994015,0.507485572329,0.507485572329,1430.67,0.245308,5.52486e-05,3.99853769021,1,1.11948e+17,1.33012e-05,0.507485572329,,nan,20.5511,inf,4.66145,500.0,
6.89632783262,0.7,100,nan,50000,1.34696e+22,100,6.89632783262,1.98273392456,1.98273392456,1535.0,0.219656,5.52486e-05,3.92511109057,1,3.38791e+18,1.08637e-05,1.98273392456,,nan,4.5979,inf,5.79606,500.0,
15.5420791996,0.7,100,nan,50000,1.30343e+06,100,15.5420791996,-0.53027034089,-0.53027034089,1133.1,0.12996,5.52486e-05,3.55302669322,1,554.115,4.32189e-06,-0.53027034089,,nan,28.2165,4.3474e+08,3.54964,500.0,
