InitialReturnMax,InitialReturnMin,OptimizationReturnMean,Penalization,TimeElapsed,EpLenMean,MaxIW,ReturnStepMax,OptimizationReturnMin,ReturnStepMaxmin,MinIW,EpisodesSoFar,Inner Iteration,MinBehavPdf,Epsilon,InitialReturnMean,StdIW,InitialReturnStd,EpThisIter,Weights,MeanEntropy,TimestepsSoFar,MeanD2-0,ReturnMeanIW,VarianceInitializer,ESSRenyiArithmetic,WReturnMean,MinTargetPdf,Iteration,InitialBound,EpRewMean,EmpiricalD2Arithmetic,LearnableVariance,MeanIW,EmpiricalD2Harmonic,OptimizationReturnMax,DivergenceHarmonic,StdWReturnMean,Bound,ESSRenyiHarmonic
99.974365,29.978016,25.446356,True,5.70454478263855,6.545454545454546,1289445400.0,9.999969,,9.999969,0.28134847,121,1,-5.80042,1.0,55.424374,370689120.0,23.480755,11,[ 0.109  0.384 -0.02   0.301],0.41894197,768,1.0,292775820000.0,-1.0,11.0,3623.207,-5.80042,2,-5363.092,55.424371488039625,1.0,,117223416.0,1.0,69.99635,7.2220095e+26,,-4.6757587e+16,11.0
189.94801,39.98197,49.058083,True,5.859894752502441,9.909090909090908,0.12981059,9.999998,,9.999998,7.817697e-09,132,2,-9.189129,1.0,89.040054,0.03879513,41.433002,11,[ 0.004  0.05  -0.082 -0.051],0.41894197,877,150699330.0,92.55943,-1.0,7.2993025e-08,92.55943,-17.989258,2,-inf,89.04005377334069,150699330.0,,0.024896456,150699330.0,149.96603,inf,,-inf,7.2993025e-08
219.86826,29.963066,68.16163,True,6.015919923782349,10.818181818181818,2.0447943,9.999986,,9.999986,4.840427e-16,143,3,-10.120568,1.0,98.1247,0.60533947,54.720932,11,[ 0.004  0.05  -0.082 -0.051],0.41894197,996,8309178000.0,638.0294,-1.0,1.3238374e-09,638.0294,-27.752748,2,-inf,98.12470041396986,8309178000.0,,0.2825602,8309177300.0,189.90518,inf,,-inf,1.3238375e-09
149.95622,9.982119,74.50874,True,6.163291931152344,9.454545454545455,1.5657457,9.999998,,9.999998,9.8743044e-08,154,4,-6.622018,1.0,84.49086,0.45556122,48.290226,11,[ 0.004  0.05  -0.082 -0.051],0.41894197,1100,16258.553,219.57486,-1.0,0.00067656697,219.57486,-14.588217,2,-6.4230825e+18,84.49086382708059,16258.553,,0.23653983,16258.552,139.9741,2.6924214e+30,,-6.4230825e+18,0.000676567
99.86451,19.967957,32.71034,True,6.324320316314697,6.2727272727272725,3.892124,9.999917,,9.999917,9.363611e-05,165,5,-4.45355,1.0,52.678295,1.3410836,26.295786,11,[ 0.004  0.05  -0.082 -0.051],0.41894197,1169,217.77428,1399.058,-1.0,0.050511017,585.1199,-6.786292,2,-5401477000000.0,52.67829724180612,217.77428,,0.78064215,217.77428,79.89655,7.0700443e+27,,-1.459743e+17,0.050511017
229.87929,9.982443,84.50139,True,6.560553789138794,10.454545454545455,6.767949,9.999945,,9.999945,3.756065e-15,176,6,-7.644721,1.0,94.48384,1.9376457,61.232235,11,[ 0.049  0.276 -0.138 -0.398],0.41894197,1284,5.160251e+16,262.50323,-1.0,2.1316792e-16,262.50323,-20.981869,2,-inf,94.48383061048008,5.160251e+16,,0.7329866,5.160251e+16,219.89685,inf,,-inf,2.1316792e-16
299.91766,19.967949,74.532936,True,6.76448655128479,10.454545454545455,135.82619,9.999999,,9.999999,2.8956763e-12,187,7,-9.977966,1.0,94.5009,38.811,82.2665,11,[ 0.049  0.276 -0.138 -0.398],0.41894197,1399,41984332.0,5709.708,-1.0,2.620025e-07,5709.708,-23.261868,2,-inf,94.50089171786475,41984332.0,,13.591648,41984332.0,279.9497,inf,,-inf,2.620025e-07
239.73666,9.983388,79.036194,True,6.904089450836182,9.909090909090908,6.641566,9.999947,,9.999947,3.0020794e-28,198,8,-9.688272,1.0,89.019585,1.899635,69.67957,11,[ 0.049  0.276 -0.138 -0.398],0.41894197,1508,4.9123923e+26,2915.0613,-1.0,2.2392348e-26,2915.0613,-36.850616,2,-inf,89.01958157613905,4.9123923e+26,,0.8425221,4.9123923e+26,229.75328,inf,,-inf,2.2392348e-26
259.84058,19.97461,89.96007,True,7.103991508483887,12.0,1.3471787,9.999999,,9.999999,7.043149e-18,209,9,-17.341927,1.0,109.934685,0.5074001,83.42343,11,[ 0.049  0.276 -0.138 -0.398],0.41894197,1640,7373619500000.0,486.8065,-1.0,1.4918047e-12,486.8065,-29.732248,2,-inf,109.93467950833157,7373619500000.0,,0.26051858,7373619500000.0,239.86597,inf,,-inf,1.4918047e-12
259.88577,19.966192,73.602615,True,7.230907201766968,10.363636363636363,6.866754,9.999942,,9.999942,5.1412477e-13,220,10,-7.983096,1.0,93.5688,1.9491471,72.49302,11,[ 0.049  0.276 -0.138 -0.398],0.41894197,1754,378955240000.0,4082.8025,-1.0,2.9027175e-11,4082.8025,-21.873917,2,-inf,93.56880871666338,378955240000.0,,0.7828787,378955240000.0,239.91959,inf,,-inf,2.9027175e-11
199.93802,39.966637,83.598656,True,7.408047437667847,13.363636363636363,35.224735,9.999996,,9.999996,0.6268927,231,1,-8.324089,1.0,123.5653,9.689897,55.783665,11,[ 0.049  0.276 -0.138 -0.398],0.41894197,1901,1.0,138124.78,-1.0,11.0,18380.2,-8.324089,3,-25338.996,123.56529122903792,1.0,,4.74316,1.0,159.97137,557951050000000.0,,-164373640000.0,11.0
229.92442,9.985196,79.95304,True,7.628389120101929,10.0,11.399912,9.999946,,9.999946,0.07209214,242,2,-7.980105,1.0,89.93824,3.8464663,60.131237,11,[ 0.134  0.51  -0.146 -0.383],0.41894197,2011,38.581905,66787.95,-1.0,0.28510773,66624.875,-8.608727,3,-121035014000.0,89.93824024727788,38.581905,,2.6711218,38.581905,219.93922,167836920000000.0,,-119222220000.0,0.28510773
129.90773,9.986003,44.52107,True,7.832564115524292,6.454545454545454,12266.158,9.999912,,9.999912,1.3907505,253,3,-9.6581,1.0,54.507076,3503.6956,35.751003,11,[ 0.137  0.504 -0.141 -0.376],0.41894197,2082,2.68295,7840453.5,-1.0,4.0999646,36237.59,-8.0863695,3,-855302.0,54.507072919043054,2.68295,,1203.6838,2.68295,119.92173,53048210.0,,-29237232.0,4.0999646
379.9047,9.981337,142.64156,True,8.019388437271118,16.272727272727273,13.834281,9.999994,,9.999994,3.3578813e-06,264,4,-15.514113,1.0,152.6229,4.2127023,112.47424,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,2261,1561.6207,68719.3,-1.0,0.0070439638,68719.3,-19.490704,3,-3.2931698e+16,152.62289527034193,1561.6207,,2.6081495,1561.6207,369.92337,1.7180805e+24,,-3.2931698e+16,0.0070439638
359.89404,39.937675,115.39458,True,8.202189683914185,16.545454545454547,11.000698,9.999978,,9.999978,9.786213e-09,275,5,-17.12488,1.0,155.33226,3.1024697,109.277245,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,2443,37733.46,11247.465,-1.0,0.00029151846,11247.465,-19.970818,3,-4.8581673e+20,155.3322558106791,37733.46,,1.2183561,37733.46,319.95636,4.6425893e+32,,-4.8581673e+20,0.00029151846
509.83008,19.968819,198.10289,True,8.396182537078857,22.818181818181817,13.044269,10.0,,10.0,7.2424555e-06,286,6,-20.64373,1.0,218.07172,3.7011716,156.856,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,2694,9092.024,3031.526,-1.0,0.0012098516,3031.526,-25.501083,3,-5.4283873e+18,218.0717108005875,9092.024,,1.3997414,9092.024,489.86127,1.4393082e+28,,-5.4283873e+18,0.0012098516
359.78406,29.956997,105.40689,True,8.566302299499512,14.545454545454545,4.56326,9.999992,,9.999992,6.9607913e-06,297,7,-18.261095,1.0,135.3639,1.2847787,103.044655,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,2854,90700.51,2158.2788,-1.0,0.00012127826,2158.2788,-24.198704,3,-6.744303e+21,135.36389196402408,90700.51,,0.6763012,90700.51,329.82706,8.958193e+34,,-6.744303e+21,0.00012127826
409.7542,39.96453,131.72337,True,8.803625106811523,18.181818181818183,3.9144676,9.9999275,,9.9999275,1.264167e-07,308,8,-16.219944,1.0,171.6879,1.3219538,127.69281,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,3054,155751.98,4821.4116,-1.0,7.06251e-05,4821.4116,-23.378412,3,-2.1381943e+22,171.68789452671373,155751.98,,0.8624464,155751.98,369.78967,5.3519812e+35,,-2.1381943e+22,7.06251e-05
469.84158,9.984581,223.53253,True,8.978005170822144,24.363636363636363,7.139147,9.999999,,9.999999,1.5574422e-11,319,9,-27.202671,1.0,233.51714,2.1499803,163.71684,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,3322,969630.56,7077.476,-1.0,1.1344527e-05,7077.476,-39.645367,3,-inf,233.51713234637688,969630.56,,1.2551475,969630.56,459.857,inf,,-inf,1.1344527e-05
299.82764,9.982219,130.81105,True,9.22363805770874,15.090909090909092,15.377998,9.999961,,9.999961,4.883732e-06,330,10,-11.782878,1.0,140.79327,4.337475,82.02455,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,3488,7229.256,12581.221,-1.0,0.001521595,12581.221,-17.849121,3,-1.6174388e+18,140.79327256911958,7229.256,,1.740281,7229.256,289.84543,1.068275e+28,,-1.6174388e+18,0.001521595
489.70358,29.956722,194.46222,True,9.396674871444702,23.454545454545453,104.44042,9.999993,,9.999993,0.50814587,341,1,-28.200947,1.0,224.41895,29.467571,153.51712,11,[ 0.109  0.179 -0.16  -0.755],0.41894197,3746,1.0,1520177.2,-1.0,11.0,73931.38,-28.200947,4,-115676.92,224.41895944072985,1.0,,16.752356,1.0,459.74686,7.724709e+16,,-11602476000000.0,11.0
489.6404,29.965858,234.39378,True,9.652148723602295,27.454545454545453,1.8400955,9.999943,,9.999943,2.195639e-06,352,2,-27.981752,1.0,264.35962,0.7412314,158.10477,11,[ 0.06   0.074 -0.158 -0.802],0.41894197,4048,120158.48,34962.52,-1.0,9.154577e-05,34962.52,-31.848244,4,-1.629667e+22,264.3596261928494,120158.48,,0.5903356,120158.484,459.67456,1.524764e+35,,-1.629667e+22,9.1545764e-05
349.8095,29.95105,105.387405,True,9.8619384765625,14.545454545454545,6.442127,9.999996,,9.999996,0.19796686,363,3,-10.63741,1.0,135.33847,1.7233208,93.69892,11,[ 0.06   0.074 -0.158 -0.802],0.41894197,4208,26.20415,82707.836,-1.0,0.41978085,85353.9,-10.707899,4,-134094600000.0,135.3384742456889,26.20415,,1.4732949,26.20415,319.85846,37741170000000.0,,-130862195000.0,0.41978085
539.80554,29.952602,248.99858,True,10.192306280136108,28.90909090909091,3.715876,9.999997,,9.999997,6.9642476e-05,374,4,-31.710178,1.0,278.9512,1.0662999,182.08896,11,[ 0.054  0.079 -0.161 -0.806],0.41894197,4526,24.251715,112497.836,-1.0,0.45357618,101807.914,-31.1184,4,-50072070000.0,278.95119407181556,24.251715,,0.743005,24.251715,509.85294,734549600000.0,,-43473977000.0,0.45357618
439.8028,29.959278,173.53212,True,10.471542596817017,21.363636363636363,1.9469177,9.999976,,9.999976,1.4019501e-07,385,5,-18.50345,1.0,203.4914,0.64257514,120.31736,11,[ 0.054  0.073 -0.157 -0.784],0.41894197,4761,85506.055,9337.083,-1.0,0.00012864586,9337.083,-23.512344,4,-8.437458e+21,203.49139350386957,85506.055,,0.60784197,85506.055,409.8435,6.2792137e+34,,-8.437458e+21,0.00012864586
269.9112,29.95935,80.859,True,10.679669618606567,12.090909090909092,20584.133,9.999989,,9.999989,1.0821656,396,6,-12.415886,1.0,110.81835,6181.262,65.00334,11,[ 0.054  0.073 -0.157 -0.784],0.41894197,4894,1.12334,58342800.0,-1.0,9.792227,16672.752,-12.090344,4,-35546.71,110.81835106484796,1.12334,,3410.5955,1.12334,239.95184,1.6982922e+33,,-5.2262602e+20,9.792227
99.97261,9.980842,36.349545,True,10.830127477645874,5.636363636363637,2.6846468,9.9998255,,9.9998255,2.805429e-35,407,7,-4.856526,1.0,46.330387,0.76427424,25.324654,11,[ 0.087  0.653 -0.123  0.029],0.41894197,4956,5.3115585e+32,346.37134,-1.0,2.0709552e-32,346.37134,-41.416897,4,-inf,46.330385623328596,5.3115585e+32,,0.31211188,5.3115585e+32,89.99177,inf,,-inf,2.0709552e-32
209.8617,9.985236,62.706776,True,10.987080335617065,8.272727272727273,0.1551647,9.999985,,9.999985,,418,8,-10.987245,1.0,72.69201,0.044587824,51.15429,11,[ 0.087  0.653 -0.123  0.029],0.41894197,5047,inf,1.4649719,-1.0,,1.4649719,-59.966057,4,nan,72.69200791603784,inf,,0.014166903,inf,199.87646,nan,,nan,
139.96472,9.981754,48.16908,True,11.136715650558472,6.818181818181818,0.08330989,9.999995,,9.999995,2.1068791e-32,429,9,-5.657708,1.0,58.150833,0.023917494,35.876526,11,[ 0.087  0.653 -0.123  0.029],0.41894197,5122,7.521605e+34,2.1172602,-1.0,1.4624539e-34,2.1172602,-37.826614,4,-inf,58.15083153990816,7.521605e+34,,0.009752252,7.521605e+34,129.98297,inf,,-inf,1.4624539e-34
99.958626,19.977406,38.171326,True,11.288048267364502,6.818181818181818,5.5323033,9.999993,,9.999993,2.0511426e-34,440,10,-5.1046114,1.0,58.148727,1.5900512,24.04744,11,[ 0.087  0.653 -0.123  0.029],0.41894197,5197,3.3799747e+34,450.62964,-1.0,3.2544622e-34,450.62964,-43.88936,4,nan,58.148731185142466,3.3799747e+34,,0.60339236,3.3799744e+34,79.98122,nan,,nan,3.2544624e-34
79.93309,19.969208,27.272392,True,11.435074090957642,5.7272727272727275,50623.8,9.999987,,9.999987,0.63132536,451,1,-4.4714932,1.0,47.2416,14548.071,19.57562,11,[ 0.087  0.653 -0.123  0.029],0.41894197,5260,1.0,29458638.0,-1.0,11.0,2614.9736,-4.4714932,5,-3727.2083,47.24159971576801,1.0,,4618.8135,1.0,59.963882,1.8939625e+35,,-4.8404073e+20,11.0
79.97301,9.9868965,39.079063,True,11.585931777954102,5.909090909090909,49.26317,9.999947,,9.999947,2.0268526e-07,462,2,-8.253964,1.0,49.065956,14.101905,20.650007,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5325,387545730.0,19871.746,-1.0,2.8383747e-08,19871.746,-10.927162,5,-inf,49.06595821182848,387545730.0,,5.7533145,387545730.0,69.986115,inf,,-inf,2.8383747e-08
79.95409,9.990164,25.442198,True,11.770150661468506,4.545454545454546,551.079,9.999962,,9.999962,9.2805486e-11,473,3,-7.5172024,1.0,35.432358,158.36716,17.760181,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5375,126771.75,320647.03,-1.0,8.6770124e-05,320647.03,-15.876496,5,-4.4781613e+20,35.43236004762672,126771.75,,50.279503,126771.74,69.96392,1.6193875e+35,,-4.4781613e+20,8.6770124e-05
89.920525,19.972698,32.717724,True,11.939461708068848,6.2727272727272725,3.3675988,9.9999695,,9.9999695,1.5160028e-14,484,4,-5.545299,1.0,52.69042,0.9669559,20.475313,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5444,89503805000000.0,514.0859,-1.0,1.228998e-13,514.0859,-16.734547,5,-inf,52.69042084455643,89503805000000.0,,0.36490268,89503805000000.0,69.94783,inf,,-inf,1.228998e-13
69.95373,19.975155,17.276196,True,12.09846830368042,4.7272727272727275,954.5813,9.999817,,9.999817,6.014818e-14,495,5,-7.4518843,1.0,37.251347,274.39645,14.193623,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5496,1470263900000.0,34758.184,-1.0,7.481651e-12,34758.184,-17.520966,5,-inf,37.251350347760564,1470263900000.0,,86.86395,1470263900000.0,49.978573,inf,,-inf,7.481651e-12
59.981228,19.97108,16.367777,True,12.233120918273926,4.636363636363637,3.385417,9.999841,,9.999841,2.0925815e-17,506,6,-3.4080958,1.0,36.33886,0.95182663,10.680968,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5547,8558750000000000.0,249.96516,-1.0,1.2852344e-15,249.96516,-20.157322,5,-inf,36.338857805750024,8558750000000000.0,,0.41924065,8558750400000000.0,40.010147,inf,,-inf,1.2852343e-15
119.89188,19.976244,33.627827,True,12.370240688323975,6.363636363636363,0.9297998,9.999981,,9.999981,7.781381e-17,517,7,-6.7682576,1.0,53.60407,0.27010205,31.394146,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5617,1.3358059e+20,105.15876,-1.0,8.234729e-20,105.15876,-25.314363,5,-inf,53.60406865535063,1.3358059e+20,,0.14618045,1.3358058e+20,99.915634,inf,,-inf,8.23473e-20
69.968414,9.981763,27.269476,True,12.521796226501465,4.7272727272727275,3.6520238,9.999626,,9.999626,1.5263186e-16,528,8,-7.7180653,1.0,37.251236,1.0370837,18.62697,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5669,33746289000.0,71.68631,-1.0,3.2596176e-10,71.68631,-20.354042,5,nan,37.25123754955667,33746289000.0,,0.3855218,33746287000.0,59.986652,nan,,nan,3.2596179e-10
59.983406,19.971512,16.37346,True,12.665831804275513,4.636363636363637,4.39386,9.999609,,9.999609,5.9663802e-15,539,9,-3.6149595,1.0,36.34497,1.2489899,13.665861,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5720,281504740.0,396.39258,-1.0,3.907572e-08,396.39258,-19.394459,5,-inf,36.344973082231704,281504740.0,,0.48521128,281504740.0,40.011894,inf,,-inf,3.907572e-08
89.98719,19.983316,26.359795,True,12.811396598815918,5.636363636363637,8.8825,9.999989,,9.999989,5.0682174e-16,550,10,-9.586768,1.0,46.343105,2.5460203,22.670752,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5782,30833665000000.0,2025.5791,-1.0,3.5675293e-13,2025.5791,-20.226397,5,nan,46.34310973607506,30833665000000.0,,0.8329275,30833662000000.0,70.003876,nan,,nan,3.5675296e-13
59.988792,9.985759,23.628813,True,12.99683666229248,4.363636363636363,2552.5415,9.999755,,9.999755,0.25071293,561,1,-5.456154,1.0,33.614567,730.95984,16.104824,11,[ 0.093  1.007 -0.185  0.377],0.41894197,5830,1.0,847896.06,-1.0,11.0,1389.3048,-5.456154,6,-2015.75,33.61457076271157,1.0,,241.31361,1.0,50.003033,6.945313e+34,,-1.650932e+20,11.0
59.97715,9.981239,32.72153,True,13.16656494140625,5.2727272727272725,43.722717,9.999953,,9.999953,4.5086414e-24,572,2,-5.26309,1.0,42.702766,12.497685,15.424821,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,5888,2454689500000000.0,10054.236,-1.0,4.4812185e-15,10054.236,-32.141113,6,-inf,42.70276883620775,2454689500000000.0,,4.2929087,2454689500000000.0,49.99591,inf,,-inf,4.4812185e-15
89.91784,9.982523,24.537733,True,13.379354476928711,4.454545454545454,17.434748,9.999992,,9.999992,4.0295356e-28,583,3,-6.294931,1.0,34.520256,5.013789,20.14908,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,5937,1.2183114e+16,1142.6777,-1.0,9.02889e-16,1142.6777,-37.834297,6,-inf,34.520257063632656,1.2183114e+16,,2.3318765,1.2183114e+16,79.93532,inf,,-inf,9.02889e-16
79.97372,,35.431103,True,13.691522359848022,4.545454545454546,6.0271487,9.999908,,9.999908,2.6762837e-21,594,4,-7.28388,1.0,35.431103,1.7146869,23.096775,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,5987,11766081000000.0,575.08307,-1.0,9.348907e-13,575.08307,-30.96881,6,-inf,35.431101844960075,11766081000000.0,,0.816692,11766081000000.0,79.97372,inf,,-inf,9.348907e-13
49.963097,19.971674,12.731287,True,13.98015809059143,4.2727272727272725,11.898899,9.999673,,9.999673,3.491567e-23,605,5,-3.2291489,1.0,32.70296,4.8313403,9.616255,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6034,1.9572468e+18,3869.1055,-1.0,5.6201393e-18,3869.1055,-26.588593,6,-inf,32.702959532348295,1.9572468e+18,,3.0571046,1.9572468e+18,29.991423,inf,,-inf,5.6201393e-18
49.98864,19.964584,10.923387,True,14.247122526168823,4.090909090909091,9.379985,9.999973,,9.999973,7.5886693e-13,616,6,-3.5255911,1.0,30.887972,2.671761,10.834152,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6079,126131680000.0,2200.703,-1.0,8.721044e-11,2200.703,-16.455387,6,-inf,30.887970018811753,126131680000.0,,0.9791202,126131680000.0,30.024055,inf,,-inf,8.721044e-11
69.95256,19.985313,19.079567,True,14.406999826431274,4.909090909090909,6.134335,9.999592,,9.999592,4.082618e-11,627,7,-6.8852,1.0,39.06488,1.7412652,17.288416,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6133,323092480.0,330.51184,-1.0,3.404598e-08,330.51184,-13.709476,6,-inf,39.06488172163817,323092480.0,,0.68058085,323092480.0,49.967247,inf,,-inf,3.404598e-08
69.95079,9.981214,19.9925,True,14.525556325912476,4.0,2.1942275,9.998931,,9.998931,2.2295383e-14,638,8,-5.5535955,1.0,29.973713,0.65609497,19.986332,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6177,161556500000.0,286.85812,-1.0,6.808764e-11,286.85812,-21.270794,6,nan,29.97371370110616,161556500000.0,,0.3851653,161556500000.0,59.969578,nan,,nan,6.808764e-11
49.989136,9.983428,24.544472,True,14.644294500350952,4.454545454545454,640.5328,9.999938,,9.999938,7.3209346e-15,649,9,-4.3473973,1.0,34.527897,184.12126,11.572098,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6226,1984384.0,145489.88,-1.0,5.543282e-06,145489.88,-18.404089,6,-inf,34.52790052535601,1984384.0,,58.290432,1984384.1,40.005707,inf,,-inf,5.5432815e-06
39.97938,9.981726,13.636764,True,14.796636581420898,3.3636363636363638,0.91402084,9.999905,,9.999905,1.6133844e-08,660,10,-4.1665087,1.0,23.618488,0.27563962,7.715222,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6263,372728700.0,50.33875,-1.0,2.9512082e-08,50.33875,-13.137682,6,-inf,23.618488737605265,372728700.0,,0.12501664,372728700.0,29.997656,inf,,-inf,2.9512082e-08
49.992283,9.982483,18.182167,True,14.91789174079895,3.8181818181818183,2151.3484,9.999944,,9.999944,0.73708284,671,1,-2.7324033,1.0,28.16465,791.6807,12.663407,11,[ 0.086  1.315 -0.201  0.77 ],0.41894197,6305,1.0,507329.5,-1.0,11.0,953.6094,-2.7324033,7,-1388.6691,28.164650055654203,1.0,,415.09854,1.0,40.0098,4.7319595e+28,,-9.463885e+16,11.0
109.91916,19.966576,30.002037,True,15.079066276550293,6.0,0.10230299,9.999761,,9.999761,4.1717126e-28,682,2,-4.6018896,1.0,49.968616,0.029273763,25.20833,11,[ 0.115  1.014 -0.126  0.379],0.41894197,6371,6.4887352e+16,4.77367,-1.0,1.6952457e-16,4.77367,-34.876118,7,-inf,49.9686127252014,6.4887352e+16,,0.010485704,6.488735e+16,89.95258,inf,,-inf,1.6952458e-16
