TimeElapsed,StdWReturnMean,InitialBound,MinBehavPdf,InitialReturnMax,LearnableVariance,EpisodesSoFar,ESSRenyiArithmetic,MeanEntropy,Weights,ESSRenyiHarmonic,InitialReturnMean,InitialReturnStd,ReturnStepMax,VarianceInitializer,MeanD2-0,OptimizationReturnMax,Inner Iteration,WReturnMean,OptimizationReturnMean,EmpiricalD2Arithmetic,EpLenMean,EpThisIter,Epsilon,MeanIW,EpRewMean,StdIW,ReturnStepMaxmin,ReturnMeanIW,InitialReturnMin,MinTargetPdf,DivergenceHarmonic,Iteration,MinIW,TimestepsSoFar,OptimizationReturnMin,MaxIW,EmpiricalD2Harmonic,Penalization,Bound
2.4168031215667725,,-38278.023,-11.2939,369.92975,,11,11.0,0.41894197,[ 0.  0.  0. -0.],11.0,73.59618,95.075935,9.999988,-1.0,1.0,349.96432,1,14455.83,53.63075,1.0,8.363636363636363,11,1.0,5.737224,73.59617383588369,7.8214793,9.999988,33599.156,19.965431,-11.2939,100957410000.0,1,0.7365194,92,,24.113312,1.0,True,-7569245700.0
5.177023649215698,,-1.9931428e+19,-13.657322,279.9413,,22,0.000714701,0.41894197,[-0.269 -0.391 -0.078 -0.138],0.0007147011,139.02055,72.919914,9.999992,-1.0,15391.051,220.01132,2,93827.69,79.09055,15391.051,14.909090909090908,11,1.0,5.473842,139.02054670957435,7.8573527,9.999992,93827.69,59.929993,-12.490002,2.1346308e+30,1,0.016526362,256,,24.619879,15391.05,True,-1.9931428e+19
5.584645509719849,,-1881710.2,-7.0415425,199.94958,,33,2.3896513,0.41894197,[-0.269 -0.391 -0.078 -0.138],2.3896513,98.1154,44.474644,9.999926,-1.0,4.603182,149.9958,3,4732.2373,48.16162,4.603182,10.818181818181818,11,1.0,1865.3402,98.11540200210867,3168.316,9.999926,41597744.0,49.95378,-9.47717,50268130000.0,1,6.124743,375,,8399.479,4.603182,True,-1601977700.0
6.0328898429870605,,-inf,-12.368149,89.9883,,44,1.2807419e-22,0.41894197,[-0.231  0.128 -0.004  0.713],1.2807419e-22,54.51222,21.89838,9.999984,-1.0,8.588772e+22,70.00637,4,34273.906,34.53029,8.588772e+22,6.454545454545454,11,1.0,9.900529,54.51221413433725,29.187983,9.999984,34273.906,19.981926,-24.11079,inf,1,6.594155e-17,446,,102.13769,8.588772e+22,True,-inf
6.482316970825195,,nan,-10.251035,79.96446,,55,7.383749e-23,0.41894197,[-0.231  0.128 -0.004  0.713],7.383748e-23,41.794933,17.482311,9.999936,-1.0,1.48975815e+23,59.99564,5,86.01622,21.82611,1.48975815e+23,5.181818181818182,11,1.0,0.17274407,41.79493368025514,0.44046605,9.999936,86.01622,19.968822,-36.322556,nan,1,4.5028743e-28,503,,1.5233151,1.4897582e+23,True,nan
6.934117555618286,,-inf,-4.81011,109.90866,,66,5.9230263e-19,0.41894197,[-0.231  0.128 -0.004  0.713],5.9230263e-19,58.15352,22.87728,9.999989,-1.0,1.8571587e+19,79.93517,6,129.23262,28.180035,1.8571587e+19,6.818181818181818,11,1.0,0.07960547,58.1535224847346,0.24360715,9.999989,129.23262,29.973488,-26.047962,inf,1,3.5730248e-19,578,,0.84959835,1.8571587e+19,True,-inf
7.301318407058716,,nan,-4.076026,79.96933,,77,8.936314e-16,0.41894197,[-0.231  0.128 -0.004  0.713],8.936314e-16,49.067062,19.284164,9.999967,-1.0,1.2309326e+16,59.997833,7,47.274902,29.095564,1.2309326e+16,5.909090909090909,11,1.0,0.019632611,49.067061458029315,0.026579138,9.999967,47.274902,19.971497,-27.385342,nan,1,9.449622e-24,643,,0.06808091,1.2309326e+16,True,nan
7.759756088256836,,-inf,-6.129282,149.96997,,88,1.4041929e-19,0.41894197,[-0.231  0.128 -0.004  0.713],1.4041929e-19,63.60801,36.74789,10.0,-1.0,7.833682e+19,120.00834,8,8933.849,33.646378,7.833682e+19,7.363636363636363,11,1.0,0.5488295,63.6080116693771,1.1551894,10.0,8933.849,29.961634,-21.713608,inf,1,3.9709897e-18,724,,4.095791,7.833682e+19,True,-inf
8.101037979125977,,-inf,-9.549571,49.98327,,99,7.601213e-19,0.41894197,[-0.231  0.128 -0.004  0.713],7.601213e-19,35.430428,12.330835,9.999982,-1.0,1.4471375e+19,40.000397,9,740.56775,25.447554,1.4471375e+19,4.545454545454546,11,1.0,0.5766957,35.43042578167777,1.2100024,9.999982,740.56775,9.982872,-26.841087,inf,1,1.5867442e-17,774,,3.9414074,1.4471375e+19,True,-inf
8.537370920181274,,nan,-5.148695,59.990128,,110,7.479448e-15,0.41894197,[-0.231  0.128 -0.004  0.713],7.479448e-15,45.42623,12.333562,9.99988,-1.0,1470696700000000.0,40.01091,10,205615.23,25.44701,1470696700000000.0,5.545454545454546,11,1.0,57.808,45.42622741425201,177.86484,9.99988,205615.23,19.979218,-23.367085,nan,1,2.6051614e-19,835,,620.1842,1470696700000000.0,True,nan
9.134349346160889,,-5799.366,-10.037247,119.92566,,121,11.0,0.41894197,[-0.231  0.128 -0.004  0.713],11.0,48.14816,31.265106,9.999919,-1.0,1.0,119.92566,1,3295.7524,48.14816,1.0,5.818181818181818,11,1.0,2304664.0,48.14816074391638,7279639.5,9.999919,3685475600.0,,-10.037247,7.863925e+32,2,0.22751689,899,,25324894.0,1.0,True,-7.0208053e+19
9.688164949417114,,-9555203000000000.0,-8.965492,149.97983,,132,0.0036064223,0.41894197,[-0.269 -0.234 -0.006  0.37 ],0.0036064223,46.33292,34.97549,9.999982,-1.0,3050.1143,139.99089,2,1273.4304,36.34398,3050.1143,5.636363636363637,11,1.0,1.9578056,46.332920663510684,3.2478683,9.999982,1273.4304,9.988939,-15.279431,5.9547347e+24,2,3.2793077e-06,961,,9.747974,3050.1143,True,-9555203000000000.0
10.03813624382019,,-4402724300000000.0,-6.5247793,119.96962,,143,0.0036260122,0.41894197,[-0.269 -0.234 -0.006  0.37 ],0.0036260122,49.968216,30.451498,9.999947,-1.0,3033.6357,100.004,3,393.91876,30.002596,3033.6357,6.0,11,1.0,0.5697777,49.968218449228,1.1196309,9.999947,393.91876,19.965622,-16.406776,3.0879607e+24,2,2.6097948e-09,1027,,3.763939,3033.6357,True,-4402724300000000.0
10.46287226676941,,-3.472852e+21,-6.222272,109.95615,,154,6.667024e-05,0.41894197,[-0.269 -0.234 -0.006  0.37 ],6.667024e-05,60.869102,29.98922,9.999849,-1.0,164991.16,89.98507,4,328.08264,40.89802,164991.16,7.090909090909091,11,1.0,0.24496914,60.869096504266935,0.37135142,9.999849,328.08264,19.971075,-17.247208,2.722754e+36,2,8.0661415e-11,1105,,1.2104137,164991.16,True,-3.472852e+21
10.87198805809021,,-inf,-5.166646,89.96656,,165,3.543811e-08,0.41894197,[-0.269 -0.234 -0.006  0.37 ],3.543811e-08,50.872463,22.741037,9.999994,-1.0,310400320.0,69.98844,5,1367.9851,30.894348,310400320.0,6.090909090909091,11,1.0,1.0889531,50.87246403332875,1.7289759,9.999994,1367.9851,19.978117,-11.0735,inf,2,2.6432366e-07,1172,,5.7848983,310400320.0,True,-inf
11.28948426246643,,-inf,-16.459478,249.95535,,176,9.317755e-06,0.41894197,[-0.269 -0.234 -0.006  0.37 ],9.317755e-06,71.78079,59.208622,9.999998,-1.0,1180541.9,220.00746,6,4321.8374,41.8329,1180541.9,8.181818181818182,11,1.0,1.7619293,71.78079702451217,3.491485,9.999998,4321.8374,29.947893,-29.073616,inf,2,1.1053485e-11,1262,,10.643826,1180541.9,True,-inf
11.679818391799927,,-inf,-7.6999483,149.92355,,187,5.321666e-07,0.41894197,[-0.269 -0.234 -0.006  0.37 ],5.321666e-07,85.40872,32.56787,9.999974,-1.0,20670218.0,119.94881,7,363.96722,55.433975,20670218.0,9.545454545454545,11,1.0,0.11247525,85.40872660686273,0.22679172,9.999974,363.96722,29.974749,-18.114437,inf,2,5.698723e-11,1367,,0.63962746,20670218.0,True,-inf
12.023007154464722,,-inf,-6.8157926,99.954895,,198,1.6433358e-05,0.41894197,[-0.269 -0.234 -0.006  0.37 ],1.6433358e-05,53.601463,28.685448,9.999969,-1.0,669370.2,79.985916,8,496.53125,33.632473,669370.2,6.363636363636363,11,1.0,0.59978825,53.60145707748704,0.97028804,9.999969,496.53125,19.968983,-15.017512,inf,2,3.506557e-08,1437,,3.2437758,669370.2,True,-inf
12.409377813339233,,-inf,-6.525173,99.94093,,209,1.518864e-05,0.41894197,[-0.269 -0.234 -0.006  0.37 ],1.518864e-05,59.96177,23.3479,9.999983,-1.0,724225.5,69.9635,9,423.64355,29.984331,724225.5,7.0,11,1.0,0.17665151,59.961766873519174,0.5180855,9.999983,423.64355,29.977436,-16.35044,inf,2,6.3880276e-11,1514,,1.8125106,724225.5,True,-inf
12.740180492401123,,-976873600000.0,-6.522948,139.94284,,220,0.075932056,0.41894197,[-0.269 -0.234 -0.006  0.37 ],0.075932056,62.686134,34.391518,9.999979,-1.0,144.86635,129.95882,10,287.77744,52.70211,144.86635,7.2727272727272725,11,1.0,1.2660766,62.6861338004183,3.8289647,9.999979,289.40024,9.984025,-9.54488,8.082768e+16,2,2.240687e-06,1594,,13.370324,144.86635,True,-969224600000.0
13.116152286529541,,-8362.0625,-6.00429,149.94937,,231,11.0,0.41894197,[-0.269 -0.221 -0.013  0.363],11.0,54.494938,38.448124,9.9998255,-1.0,1.0,129.98096,1,4447.9565,34.526524,1.0,6.454545454545454,11,1.0,1830.8496,54.49493740332518,4986.1343,9.9998255,18306392.0,19.968418,-6.00429,3.939141e+27,3,1.2453605,1665,,17410.865,1.0,True,-2.4565924e+17
13.381655931472778,,-inf,-3.3034735,89.90836,,242,2.3302598e-24,0.41894197,[-0.429  0.676 -0.423  0.308],2.3302596e-24,44.50693,22.290297,9.999995,-1.0,4.7205036e+24,79.92673,2,1145.4202,34.525295,4.7205036e+24,5.454545454545454,11,1.0,0.8091782,44.506933230525746,1.0455545,9.999995,1145.4202,9.981635,-40.92135,inf,3,2.1160682e-33,1725,,2.9387991,4.720504e+24,True,-inf
13.781990051269531,,-inf,-6.981491,129.94188,,253,1.0032762e-17,0.41894197,[-0.429  0.676 -0.423  0.308],1.0032762e-17,62.691772,27.32179,10.0,-1.0,1.0964079e+18,99.98625,3,238694.58,32.736145,1.0964079e+18,7.2727272727272725,11,1.0,15.745954,62.69177505071905,43.57323,10.0,238694.58,29.955627,-21.326933,inf,3,4.7506065e-17,1805,,153.21165,1.0964079e+18,True,-inf
14.176917314529419,,-inf,-4.073018,139.85236,,264,3.0970084e-34,0.41894197,[-0.429  0.676 -0.423  0.308],3.0970084e-34,54.508823,31.406416,9.9998,-1.0,3.5518146e+34,119.86615,4,3597.3958,34.52262,3.5518146e+34,6.454545454545454,11,1.0,1.1002553,54.508822423746444,2.0575194,9.9998,3597.3958,19.986202,-44.363472,inf,3,2.9090248e-37,1876,,6.835741,3.5518146e+34,True,-inf
14.593874454498291,,-inf,-8.7402,99.9536,,275,3.4070453e-12,0.41894197,[-0.429  0.676 -0.423  0.308],3.4070453e-12,62.691525,17.621487,9.99988,-1.0,3228604000000.0,59.988487,5,17496.748,22.726412,3228604000000.0,7.2727272727272725,11,1.0,9.528289,62.6915226885975,27.70106,9.99988,17496.748,39.96511,-30.01044,inf,3,1.2707668e-22,1956,,96.96373,3228604000000.0,True,-inf
15.0593421459198,,-inf,-3.5101354,89.96547,,286,9.1887144e-11,0.41894197,[-0.429  0.676 -0.423  0.308],9.188714e-11,34.525166,21.888224,9.999842,-1.0,119712070000.0,79.98181,6,256.79926,24.54151,119712070000.0,4.454545454545454,11,1.0,0.288916,34.525166457196185,0.36120182,9.999842,256.79926,9.983658,-18.57537,inf,3,7.5558944e-14,2005,,1.0898398,119712080000.0,True,-inf
15.491252899169922,,-inf,-6.6035013,59.97923,,297,1.4459715e-14,0.41894197,[-0.429  0.676 -0.423  0.308],1.4459715e-14,38.154358,11.91625,9.999961,-1.0,760734200000000.0,39.999344,7,986.4064,18.174477,760734200000000.0,4.818181818181818,11,1.0,0.48728073,38.15435942760486,0.9721271,9.999961,986.4064,19.979883,-31.723072,inf,3,1.5185086e-22,2058,,3.2149785,760734200000000.0,True,-inf
15.848650455474854,,-inf,-7.0205536,69.9814,,308,1.685249e-17,0.41894197,[-0.429  0.676 -0.423  0.308],1.685249e-17,44.51668,17.763395,9.999866,-1.0,6.5272254e+17,59.999252,8,6835.698,34.534534,6.5272254e+17,5.454545454545454,11,1.0,2.1949723,44.51668328294276,5.439913,9.999866,6835.698,9.982148,-22.280525,inf,3,1.5933616e-17,2118,,19.297907,6.5272254e+17,True,-inf
16.218442916870117,,-inf,-5.8408947,109.890526,,319,3.679275e-27,0.41894197,[-0.429  0.676 -0.423  0.308],3.679275e-27,41.788387,25.498884,9.999997,-1.0,2.9897196e+27,99.906395,9,44.66659,31.804255,2.9897196e+27,5.181818181818182,11,1.0,0.15831266,41.78838318840903,0.26931357,9.999997,44.66659,9.984128,-36.706802,inf,3,1.5495773e-27,2175,,0.71789455,2.9897196e+27,True,-inf
16.601133584976196,,-2.6132615e+20,-11.475806,99.98268,,330,0.00012828647,0.41894197,[-0.429  0.676 -0.423  0.308],0.00012828647,44.520355,23.876621,9.9999,-1.0,85745.6,80.01088,10,29472.748,24.548553,85745.6,5.454545454545454,11,1.0,6.7832994,44.52035406667419,17.267683,9.9999,29472.748,19.9718,-21.424,2.255177e+34,3,2.2861717e-09,2235,,60.920547,85745.6,True,-2.6132615e+20
17.104913473129272,,-7307.615,-5.284229,109.96532,,341,11.0,0.41894197,[-0.429  0.676 -0.423  0.308],11.0,66.3237,28.35083,9.9999895,-1.0,1.0,89.98195,1,5202.602,46.34033,1.0,7.636363636363637,11,1.0,453156.8,66.32369409461722,1258920.9,9.9999895,1521059300.0,19.98337,-5.284229,2.345862e+36,4,2.7004242,2319,,4414173.0,1.0,True,-3.2240794e+21
