VarJ,NatGrad2Norm,StepSize,AvgEpLen,BatchSize,AvgRet,J,NatGradInftyNorm
15.666776040774348,23.71661697106019,0.04216452967218021,13.93,100,129.2290988225676,120.83054022626779,16.120209120102604
150.61765387987404,108.92035240982119,0.00918102060703424,22.9,100,219.00350633542985,182.40300087142586,94.06749243513151
344.86334196726,156.04478069809124,0.006408416837310036,37.55,100,365.36042582990603,274.94546165062775,146.52270424099436
472.5467671390768,179.15896094753563,0.005581635407524143,51.28,100,502.79926940523086,346.9771379773834,169.61986675320182
443.9534207939632,161.9342326945681,0.006175346517904882,78.58,100,776.0416528211348,489.0880278244841,136.223197520156
486.5558520694208,167.30803466560153,0.005976999263655804,99.93,100,990.2206180908537,568.2546464441374,141.26998724587563
224.36367521566007,132.12975766801566,0.007568317823699965,145.17,100,1444.7939966771937,729.8058507338837,92.18087414717894
142.35097658375742,94.89311215526781,0.010538172658556723,178.23,100,1778.4871479388605,813.084634192573,61.96159969548943
1.2562621142105375,18.9246372998172,0.052841171228663886,198.49,100,1984.080932499552,863.4794186968026,13.388007658185515
1.8026339515464573,27.782153640115475,0.035994329775646705,199.15,100,1991.2434996753746,864.4021421725458,21.65948776879392
0.7142895449480955,14.272860805152742,0.07006303877348703,199.3,100,1992.7146171945333,864.8165625680969,14.156481798191958
3.9572475042310185,63.280654631171075,0.015802617811532808,198.29,100,1982.5277740960382,862.7204271081038,61.584652086283356
5.978921680692468e-06,0.023128712718735053,43.23630165504047,200.0,100,1999.937424106598,865.997338728522,0.0201942252730765
5.397029118392457e-06,0.07830514208773909,12.770553418823036,200.0,100,1999.9530684757233,866.0001893434398,0.0752992250389307
1.5379908123518349e-06,0.20650723794194992,4.842445281656929,200.0,100,1999.9753624629975,866.0080655030185,0.20608400502354055
2.383847791869995e-06,0.06541973113057346,15.285908130745234,200.0,100,1999.9669875335694,866.0050980226889,0.061947349620567284
1.2208155700528982e-06,0.12528528993843493,7.981783020906915,200.0,100,1999.9790452957154,866.0091224370736,0.12520635638643773
9.652631642152185e-07,1.3996967486770662,0.7144404678693135,200.0,100,1999.9783106136322,866.0088398187839,1.3996183417923125
2.0556682102850056e-06,0.4968997922511765,2.0124782010263202,200.0,100,1999.9700076293946,866.005787378119,0.4944166237420422
9.484791901749677e-07,1.2305701577575296,0.8126314405529725,200.0,100,1999.9789868927003,866.0087704683012,1.230536993963079
1.0199150244801777e-06,0.11957590581587393,8.362888770751407,200.0,100,1999.9795014572144,866.009351816426,0.11934113206983045
1.139469843405e-06,0.043167951709623904,23.165333549450274,200.0,100,1999.9735342121123,866.0065938453961,0.03756939663275913
1.389033202088815e-06,0.045971610065572335,21.752555513579665,200.0,100,1999.9742459487916,866.0065146854937,0.041539941721521825
1.2070723225811112e-06,0.04493944944063317,22.25216402174754,200.0,100,1999.9733306312562,866.0068425778097,0.04135940938640153
9.602706029177302e-07,0.037312858961500266,26.800412185831398,200.0,100,1999.9763515281677,866.0080660703388,0.03714867005266842
0.2995456168429129,18.744665912008166,0.053348510167864995,199.67,100,1996.5603138459287,865.4587039069463,16.823470708462693
9.964920548233595e-07,0.05186392249437236,19.281225790596686,200.0,100,1999.9788164615632,866.00868533481,0.04495202172504941
1.2961138143091656e-06,0.006236088488925866,160.3569291513124,200.0,100,1999.9750269603728,866.0081843495443,0.0049740949761247055
0.4152320620168247,5.980255115624854,0.16721694654585212,199.62,100,1996.0648196401262,865.361598795419,4.596767802562431
1.8789202856954275e-06,0.011783418509402963,84.86501597155507,200.0,100,1999.9710839748382,866.0057426903288,0.009494981471166898
5.53808950777519e-07,0.013560133051689882,73.74558908737099,200.0,100,1999.9852544784546,866.0112190576157,0.012153720218024638
0.12231322593873797,6.333116385891284,0.15790014568937472,199.78,100,1997.6746174441464,865.6606636308213,5.701611215341794
8.770514537662273e-07,0.019321497839779878,51.755821846335316,200.0,100,1999.981286611557,866.009499395395,0.017791507515722532
6.411273928392e-07,0.059025527614317896,16.941822299906537,200.0,100,1999.9856192016603,866.0113477376111,0.058981298223934574
8.203653895088761e-07,0.05075754507940692,19.701504445015303,200.0,100,1999.9809900665284,866.0091221847135,0.04651930602819461
7.426221147835498e-07,0.2277837564494014,4.390128671102737,200.0,100,1999.9852161598205,866.0111546481,0.2246019056568902
6.028612733271409e-07,0.012401251722727663,80.63702135545793,200.0,100,1999.9850851726533,866.0110418041616,0.009121689249086089
5.935996688266983e-07,0.03970270603154076,25.187200066554066,200.0,100,1999.9856036758422,866.0110862965765,0.039243657193916766
3.895124209925749e-07,0.06333862935497934,15.788153456803299,200.0,100,1999.9881929779053,866.0124015369963,0.06274816614023052
5.506961111740688e-07,0.39088234077360295,2.558314601833586,200.0,100,1999.9872942447662,866.0119108113344,0.3907201844658204
5.426670592166649e-07,0.03323826958258348,30.085802075688978,200.0,100,1999.9894098949433,866.0133233749604,0.03057046536782322
5.118170016196701e-07,0.03445540701055207,29.02302096427847,200.0,100,1999.987486524582,866.0120442147639,0.03249821248134004
0.024871285879763505,6.69471492495032,0.14937155819333423,199.9,100,1998.8746230269596,865.8515136651544,6.526765460640958
6.419726317156752e-07,0.2694719637597914,3.7109611925766233,200.0,100,1999.9834785175324,866.0102871501381,0.2693598160863187
6.028636490172352e-07,0.739119378337131,1.352961415042043,200.0,100,1999.9832704162598,866.0111095599423,0.7390209574530354
7.716519916353449e-07,40.47198935547498,0.024708446901800782,200.0,100,1999.9822854423523,866.0101185029682,40.47198766645616
6.876167192447923e-07,1.0601105028744242,0.9432978895016715,200.0,100,1999.983294506073,866.0104488881121,1.0600649622155698
6.806063469642425e-07,5.721958661178482,0.1747653311067512,200.0,100,1999.982077522278,866.010219660226,5.721931500769893
6.323387184688566e-07,2.073837710488481,0.4821978088943399,200.0,100,1999.9845180606842,866.011494474553,2.0737880631215257
5.772823288008543e-07,12.35478965919201,0.08094026912518064,200.0,100,1999.9866980075835,866.0123938706466,12.35478435764284
4.394559798783797e-07,47.8891989854558,0.02088153531871989,200.0,100,1999.9880877590178,866.0131637519569,47.889198853655785
0.01636180845773392,5457.885521620786,0.00018322113866965788,199.92,100,1999.0808292853646,865.8839390202656,5457.883173101482
7.207287959609846e-07,41.0729982673821,0.024346895580645855,200.0,100,1999.9837711906432,866.0108492323,41.07299694617109
6.353221600402219e-07,1593.5680692954923,0.0006275226137293869,200.0,100,1999.984636182785,866.0111285070806,1593.5680692689116
6.414068557675065e-07,49.71122691930594,0.02011618022671732,200.0,100,1999.9852054309845,866.0111323222634,49.711226120386264
6.834506199933104e-07,26.173665574374656,0.03820634129974713,200.0,100,1999.983950471878,866.0107546248681,26.173663719343153
4.891363792102445e-07,53.876614106369324,0.018560928829448833,200.0,100,1999.987073535919,866.0124079301472,53.8766135516103
6.317962187381279e-07,296.6441387394241,0.003371042503146885,200.0,100,1999.9841845989226,866.010343642825,296.64413869976624
4.962669798953329e-07,67.44026815945341,0.014827936295206226,200.0,100,1999.9846266269683,866.0104645601741,67.44026700047759
6.433931507588488e-07,1.4364682254114514,0.6961518412379553,200.0,100,1999.9853904438019,866.0116734008063,1.4364590674964028
9.055190785661454e-07,2.7277306306607465,0.36660511443454624,200.0,100,1999.9818451404572,866.0103555599276,2.7276835518242857
6.86839466520441e-07,17.282524973834263,0.05786191551952042,200.0,100,1999.9823805809021,866.0098160452649,17.28251883059099
