EpsThisIter,Bound,VarDiscRet,J,MinNormIw,AvgRet,VarVanillaIw,VanillaAvgRet,ESSClassic,Delta,IterType,MinVanillaIw,VarNormIw,ESSRenyi,BatchSize,AvgDiscRet,AvgNormIw,AvgEpLen,MaxVanillaIw,VarJ,eRenyi2,AvgVanillaIw,MaxNormIw,VarRet
100,4795.2305,483.73009235230194,4999.3545,0.0025,4997.698450994198,,4997.698450994198,400.0,0.6,2,1.0,5.434597e-20,500.0,500,4997.698450994198,0.0024999997,499.79,1.0,10.983897,1.0,1.0,0.0025,483.73009235230194
100,4816.5874,360.9488780602819,4999.2344,0.0015972616,4998.011467853547,0.0009240751,4998.011467853547,499.539240769731,0.6,1,0.79858047,3.6967664e-09,499.6016817036588,500,4998.011467853547,0.002,499.82,1.0393993,10.624704,1.0007973,0.99993694,0.0020789297,360.9488780602819
100,4541.749,248992.66648719952,4949.997,0.01,4949.997264466387,,4949.997264466387,100.0,0.6,2,1.0,3.5044917e-18,500.0,500,4949.997264466387,0.009999998,495.02,1.0,496.49036,1.0,1.0,0.01,248992.66648719952
100,4682.8267,4761.194780263802,4971.502,0.005,4993.0071190222625,,4993.0071190222625,200.00000010221265,0.6,2,1.0,2.179301e-19,500.0,500,4993.0071190222625,0.0049999994,499.32,1.0,355.0643,1.0,1.0,0.005,4761.194780263802
100,4745.2715,0.009117790571286817,4980.9736,0.0033333334,4999.916694405558,,4999.916694405558,299.999969473632,0.6,2,1.0,5.4391416e-20,500.0,500,4999.916694405558,0.0033333336,500.0,1.0,290.21802,1.0,1.0,0.0033333334,0.009117790571286817
100,4781.584,0.012065230666395196,4985.708,0.0025,4999.910647120109,,4999.910647120109,400.0,0.6,2,1.0,5.434597e-20,500.0,500,4999.910647120109,0.0024999997,500.0,1.0,251.46994,1.0,1.0,0.0025,0.012065230666395196
100,4810.174,0.009529943100828421,4995.191,0.00065778533,4999.900383611449,0.029052863,4999.900383611449,485.7072055600047,0.6,1,0.32646993,1.17942676e-07,486.8835374017626,500,4999.900383611449,0.002,500.0,1.2506119,89.8027,1.0269396,0.9926336,0.0025197854,0.009529943100828421
100,4591.6533,0.011019931029270603,4999.9014,0.01,4999.90122457955,,4999.90122457955,100.0,0.6,2,1.0,3.5044917e-18,500.0,500,4999.90122457955,0.009999998,500.0,1.0,0.10446883,1.0,1.0,0.01,0.011019931029270603
100,4711.225,0.014533033568268598,4999.9004,0.005,4999.899833002669,,4999.899833002669,200.00000010221265,0.6,2,1.0,2.179301e-19,500.0,500,4999.899833002669,0.0049999994,500.0,1.0,0.1124835,1.0,1.0,0.005,0.014533033568268598
100,4764.202,0.008035339894063704,4999.9043,0.0033333334,4999.911873217798,,4999.911873217798,299.999969473632,0.6,2,1.0,5.4391416e-20,500.0,500,4999.911873217798,0.0033333336,500.0,1.0,0.10542504,1.0,1.0,0.0033333334,0.008035339894063704
100,4795.7812,0.009351560688540273,4999.9053,0.0025,4999.90673448822,,4999.90673448822,400.0,0.6,2,1.0,5.434597e-20,500.0,500,4999.90673448822,0.0024999997,500.0,1.0,0.10320689,1.0,1.0,0.0025,0.009351560688540273
100,4817.3315,0.015798543533718366,4999.906,0.002,4999.906025375706,,4999.906025375706,500.00000664260017,0.6,1,1.0,5.431875e-20,500.0,500,4999.906025375706,0.0020000003,500.0,1.0,0.107933074,1.0,1.0,0.002,0.015798543533718366
100,4591.644,0.02088135904106056,4999.8926,0.01,4999.892599760061,,4999.892599760061,100.0,0.6,2,1.0,3.5044917e-18,500.0,500,4999.892599760061,0.009999998,500.0,1.0,0.14377397,1.0,1.0,0.01,0.02088135904106056
100,4711.2134,0.010773697121404502,4999.8887,0.005,4999.884147422173,,4999.884147422173,200.00000010221265,0.6,2,1.0,2.179301e-19,500.0,500,4999.884147422173,0.0049999994,500.0,1.0,0.12524214,1.0,1.0,0.005,0.010773697121404502
100,4764.1846,0.022604456886407782,4999.8867,0.0033333334,4999.884324375957,,4999.884324375957,299.999969473632,0.6,2,1.0,5.4391416e-20,500.0,500,4999.884324375957,0.0033333336,500.0,1.0,0.13386519,1.0,1.0,0.0033333334,0.022604456886407782
100,4794.9663,1023.7168389194413,4999.0903,0.0025,4996.698977194826,,4996.698977194826,400.0,0.6,2,1.0,5.434597e-20,500.0,500,4996.698977194826,0.0024999997,499.69,1.0,15.977763,1.0,1.0,0.0025,1023.7168389194413
100,4816.7383,0.06100991498602707,4999.3794,0.0015959503,4999.884521384186,0.00061467604,4999.884521384186,499.6949307755064,0.6,1,0.7997862,2.447582e-09,499.63369998277494,500,4999.884521384186,0.0019999999,500.0,1.0391337,11.41196,1.0007331,1.0022695,0.0020735613,0.06100991498602707
100,4591.6626,0.00770100944507924,4999.9106,0.01,4999.910840861445,,4999.910840861445,100.0,0.6,2,1.0,3.5044917e-18,500.0,500,4999.910840861445,0.009999998,500.0,1.0,0.08731664,1.0,1.0,0.01,0.00770100944507924
100,4711.2363,0.006169423493857347,4999.9116,0.005,4999.912568578776,,4999.912568578776,200.00000010221265,0.6,2,1.0,2.179301e-19,500.0,500,4999.912568578776,0.0049999994,500.0,1.0,0.082862325,1.0,1.0,0.005,0.006169423493857347
100,4753.768,98014.57784908325,4989.47,0.0033333334,4968.588331127169,,4968.588331127169,299.999969473632,0.6,2,1.0,5.4391416e-20,500.0,500,4968.588331127169,0.0033333336,496.88,1.0,180.45178,1.0,1.0,0.0033333334,98014.57784908325
100,4787.957,0.00788270306731922,4992.081,0.0025,4999.912262033777,,4999.912262033777,400.0,0.6,2,1.0,5.434597e-20,500.0,500,4999.912262033777,0.0024999997,500.0,1.0,156.34125,1.0,1.0,0.0025,0.00788270306731922
100,4814.6196,0.008479338459176675,4998.459,0.00046276805,4999.90157150243,0.019481897,4999.90157150243,490.36105982504586,0.6,1,0.23012121,7.878521e-08,493.1412596811933,500,4999.90157150243,0.002,500.0,1.1439785,32.414444,1.0139083,0.99454236,0.0023005123,0.008479338459176675
100,4591.648,0.013728310212218573,4999.8965,0.01,4999.896925697787,,4999.896925697787,100.0,0.6,2,1.0,3.5044917e-18,500.0,500,4999.896925697787,0.009999998,500.0,1.0,0.116573475,1.0,1.0,0.01,0.013728310212218573
100,4711.215,0.014024414429105299,4999.89,0.005,4999.884035239627,,4999.884035239627,200.00000010221265,0.6,2,1.0,2.179301e-19,500.0,500,4999.884035239627,0.0049999994,500.0,1.0,0.11736411,1.0,1.0,0.005,0.014024414429105299
100,4764.1895,0.01953113128029981,4999.8916,0.0033333334,4999.892265686454,,4999.892265686454,299.999969473632,0.6,2,1.0,5.4391416e-20,500.0,500,4999.892265686454,0.0033333336,500.0,1.0,0.12501729,1.0,1.0,0.0033333334,0.01953113128029981
100,4795.7686,0.013773949284655057,4999.8926,0.0025,4999.897016322553,,4999.897016322553,400.0,0.6,2,1.0,5.434597e-20,500.0,500,4999.897016322553,0.0024999997,500.0,1.0,0.12303634,1.0,1.0,0.0025,0.013773949284655057
100,4808.3535,249989.82497133833,4991.9067,0.001216391,4949.899162109734,0.010573496,4949.899162109734,494.8029860061045,0.6,1,0.60961735,4.2096925e-08,494.68073939621246,500,4949.899162109734,0.0019999999,495.01,1.360285,178.4617,1.0107529,1.0023378,0.0027142246,249989.82497133833
100,4541.634,249988.0871215118,4949.8823,0.01,4949.881801129591,,4949.881801129591,100.0,0.6,2,1.0,3.5044917e-18,500.0,500,4949.881801129591,0.009999998,495.01,1.0,497.4819,1.0,1.0,0.01,249988.0871215118
100,4686.214,0.009791024456956735,4974.889,0.005,4999.896320068401,,4999.896320068401,200.00000010221265,0.6,2,1.0,2.179301e-19,500.0,500,4999.896320068401,0.0049999994,500.0,1.0,352.66055,1.0,1.0,0.005,0.009791024456956735
100,4730.8604,249990.79683699596,4966.5625,0.0033333334,4949.908796267925,,4949.908796267925,299.999969473632,0.6,2,1.0,5.4391416e-20,500.0,500,4949.908796267925,0.0033333336,495.01,1.0,406.8767,1.0,1.0,0.0033333334,249990.79683699596
