VarNormIw,VarDiscRet,VanillaAvgRet,MinVanillaIw,VarRet,ESSRenyi,AvgRet,AvgVanillaIw,ESSClassic,J,MinNormIw,EpsThisIter,VarVanillaIw,IterType,VarJ,MaxNormIw,AvgNormIw,AvgDiscRet,renyi2,Bound,AvgEpLen,BatchSize,delta,SamplesThisIter,MaxVanillaIw
2.31093e-08,16.4609683618,-1.99777461951,5.04882e-19,16.4609683618,nan,-1.99777461951,1.86804,0.538972287342,558.936,1.49322e-23,100,26.4191,1,82.0851,0.00166991,5.52486e-05,-1.99777461951,nan,0.144695,500.0,100,0.4,50000,56.4621
1.69622e-08,11.9127189814,-1.80733332564,2.10244e-12,11.9127189814,nan,-1.80733332564,1.89408,1.06417033968,404.665,6.13261e-17,100,19.9359,1,40.1004,0.00123336,5.52486e-05,-1.80733332564,nan,-0.250559,500.0,100,0.4,50000,42.283
2.254e-08,11.9898926434,-1.74358732253,,11.9898926434,nan,-1.74358732253,2.14555,0.982585620356,478.926,,100,33.993,1,48.6294,0.0018232,5.52486e-05,-1.74358732253,nan,0.385918,500.0,100,0.4,50000,70.8031
3.24758e-08,18.2353445597,-1.47851460971,8.96071e-20,18.2353445597,nan,-1.47851460971,2.38044,0.607051588729,859.061,2.07973e-24,100,60.2882,1,97.9789,0.00248695,5.52486e-05,-1.47851460971,nan,0.967783,500.0,100,0.4,50000,107.153
2.55765e-08,17.9691188012,-2.08538236714,6.10481e-17,17.9691188012,nan,-2.08538236714,1.55264,1.14985156655,619.49,2.17232e-21,100,20.1995,1,115.861,0.00351096,5.52486e-05,-2.08538236714,nan,0.536344,500.0,100,0.4,50000,98.6678
3.96636e-08,13.1109047529,-1.32904160097,3.46716e-24,13.1109047529,nan,-1.32904160097,2.36263,1.23768165688,757.876,8.10774e-29,100,72.5336,1,74.7725,0.00453084,5.52486e-05,-1.32904160097,nan,1.07368,500.0,100,0.4,50000,193.755
7.81413e-08,11.0113080357,-1.08544296198,9.84405e-26,11.0113080357,nan,-1.08544296198,4.91427,1.29912267234,917.017,1.10672e-30,100,618.239,1,83.0917,0.00997121,5.52486e-05,-1.08544296198,nan,2.18694,500.0,100,0.4,50000,886.923
5.27181e-08,13.881044794,-1.72741074493,,13.881044794,nan,-1.72741074493,3.54453,1.55957909074,858.203,,100,216.988,1,89.9264,0.00548763,5.52486e-05,-1.72741074493,nan,1.50123,500.0,100,0.4,50000,352.065
2.64083e-08,16.1676250173,-2.23904762008,3.50499e-22,16.1676250173,nan,-2.23904762008,1.78878,0.53164053887,570.803,1.08256e-26,100,27.6829,1,91.3015,0.00226938,5.52486e-05,-2.23904762008,nan,0.217346,500.0,100,0.4,50000,73.4754
3.00301e-08,18.9891059811,-1.5356033656,3.46246e-19,18.9891059811,nan,-1.5356033656,2.40098,1.09937179196,827.554,7.9674e-24,100,56.7143,1,82.0543,0.00294823,5.52486e-05,-1.5356033656,nan,1.24032,500.0,100,0.4,50000,128.124
2.95483e-08,16.7146490426,-1.11351424065,1.79751e-18,16.7146490426,nan,-1.11351424065,2.78505,0.776983040635,735.123,3.56581e-23,100,75.0855,1,40.636,0.00177535,5.52486e-05,-1.11351424065,nan,1.58523,500.0,100,0.4,50000,89.4946
1.65236e-08,8.57207016752,-1.8713001644,1.06766e-14,8.57207016752,nan,-1.8713001644,1.36465,0.840198274832,253.483,4.3225e-19,100,10.081,1,61.7102,0.00180331,5.52486e-05,-1.8713001644,nan,-0.670116,500.0,100,0.4,50000,44.542
3.15101e-08,11.0302897524,-0.670177905239,2.5786e-19,11.0302897524,nan,-0.670177905239,2.42748,0.535702434982,737.701,5.86882e-24,100,60.83,1,54.2676,0.00196693,5.52486e-05,-0.670177905239,nan,1.6847,500.0,100,0.4,50000,86.4215
8.93368e-08,16.3878616144,-1.91305998782,,16.3878616144,nan,-1.91305998782,3.58735,0.448052634942,1007.23,,100,376.647,1,119.677,0.0106293,5.52486e-05,-1.91305998782,nan,1.27938,500.0,100,0.4,50000,690.169
1.7081e-08,13.5457038259,-1.8227763173,3.09734e-18,13.5457038259,nan,-1.8227763173,1.68639,0.747303097729,411.692,1.01474e-22,100,15.9143,1,68.48,0.00200201,5.52486e-05,-1.8227763173,nan,-0.151505,500.0,100,0.4,50000,61.1088
3.38846e-08,11.4840555387,-0.545376457526,2.31711e-15,11.4840555387,nan,-0.545376457526,2.46876,0.613627363257,791.641,5.18547e-20,100,67.6579,1,70.1314,0.00270104,5.52486e-05,-0.545376457526,nan,1.63895,500.0,100,0.4,50000,120.695
4.43074e-08,11.3066658968,-0.0577427583734,4.79514e-25,11.3066658968,nan,-0.0577427583734,3.19046,0.58597682782,990.966,8.30367e-30,100,147.754,1,76.9747,0.00376144,5.52486e-05,-0.0577427583734,nan,2.30366,500.0,100,0.4,50000,217.213
3.28737e-08,12.7716560031,-0.748496600133,3.74468e-30,12.7716560031,nan,-0.748496600133,2.6149,0.481774070318,764.136,7.91191e-35,100,73.6403,1,53.0348,0.00207848,5.52486e-05,-0.748496600133,nan,1.73626,500.0,100,0.4,50000,98.3735
2.11355e-08,12.1309240695,-1.04792237057,8.83948e-18,12.1309240695,nan,-1.04792237057,1.5219,0.788887829904,622.93,3.20894e-22,100,16.0377,1,67.2258,0.00185501,5.52486e-05,-1.04792237057,nan,0.718602,500.0,100,0.4,50000,51.0988
1.45187e-08,14.2702382665,-0.19861798738,9.92967e-33,14.2702382665,nan,-0.19861798738,1.54587,0.77980349074,733.437,3.54881e-37,100,11.3666,1,62.1524,0.00115536,5.52486e-05,-0.19861798738,nan,0.846929,500.0,100,0.4,50000,32.3271
2.62525e-08,11.7002602223,-0.8359883067,3.43432e-15,11.7002602223,nan,-0.8359883067,1.71981,0.663574530892,700.093,1.10327e-19,100,25.4383,1,69.0951,0.00227069,5.52486e-05,-0.8359883067,nan,1.11481,500.0,100,0.4,50000,70.6833
3.59027e-08,13.1065038262,0.0715298340962,4.00699e-21,13.1065038262,nan,0.0715298340962,3.02585,0.555500589408,1029.44,7.31629e-26,100,107.691,1,80.997,0.00284307,5.52486e-05,0.0715298340962,nan,2.98299,500.0,100,0.4,50000,155.709
2.38454e-08,10.8457345718,-0.852574672012,1.04178e-25,10.8457345718,nan,-0.852574672012,1.49847,0.661195673968,599.301,3.84103e-30,100,17.5411,1,57.1182,0.00185597,5.52486e-05,-0.852574672012,nan,1.32065,500.0,100,0.4,50000,50.3381
5.2027e-07,13.193438579,-0.135610267749,2.41095e-25,13.193438579,nan,-0.135610267749,8.47611,0.66130310156,1344.96,1.57149e-30,100,12245.6,1,134.846,0.0387034,5.52486e-05,-0.135610267749,nan,2.96872,500.0,100,0.4,50000,5937.78
1.07313e-07,11.9410472731,0.138862330006,7.32168e-26,11.9410472731,nan,0.138862330006,6.78065,1.33110044935,1201.42,5.96569e-31,100,1616.42,1,65.2761,0.00986584,5.52486e-05,0.138862330006,nan,3.67693,500.0,100,0.4,50000,1210.83
1.8774e-08,12.8513736503,-0.820466204405,6.40441e-22,12.8513736503,nan,-0.820466204405,1.55981,0.992478725084,603.982,2.26845e-26,100,14.9643,1,57.4123,0.00229873,5.52486e-05,-0.820466204405,nan,0.828057,500.0,100,0.4,50000,64.8988
3.57074e-08,12.04116012,0.743023330734,8.73448e-29,12.04116012,nan,0.743023330734,2.57427,0.739514521178,1046.49,1.87458e-33,100,77.5221,1,67.0124,0.00343596,5.52486e-05,0.743023330734,nan,3.38078,500.0,100,0.4,50000,160.096
4.19146e-08,10.4496173521,0.704197898938,8.52931e-23,10.4496173521,nan,0.704197898938,2.72066,0.496469141961,1056.82,1.73205e-27,100,101.642,1,71.6886,0.00543582,5.52486e-05,0.704197898938,nan,3.31311,500.0,100,0.4,50000,267.682
5.10873e-08,11.7463711153,-0.341450125308,4.91872e-15,11.7463711153,nan,-0.341450125308,2.813,0.623802443638,906.609,9.6606e-20,100,132.437,1,94.1717,0.00469314,5.52486e-05,-0.341450125308,nan,2.4281,500.0,100,0.4,50000,238.953
6.40804e-08,9.21609513745,-0.234679036472,9.70451e-30,9.21609513745,nan,-0.234679036472,3.57657,2.21510899329,853.045,1.49909e-34,100,268.544,1,55.7376,0.0100639,5.52486e-05,-0.234679036472,nan,2.73085,500.0,100,0.4,50000,651.496
9.36908e-08,13.3351536829,-0.0284650904014,1.14543e-20,13.3351536829,nan,-0.0284650904014,4.27036,0.794993641286,1268.72,1.48193e-25,100,559.734,1,90.5084,0.00972164,5.52486e-05,-0.0284650904014,nan,3.14427,500.0,100,0.4,50000,751.419
3.97792e-08,9.14491471984,0.325228792379,2.7798e-19,9.14491471984,nan,0.325228792379,3.22173,0.492249121954,874.014,4.76701e-24,100,135.267,1,57.5433,0.00304353,5.52486e-05,0.325228792379,nan,2.72272,500.0,100,0.4,50000,177.478
1.73497e-08,13.3922626716,0.946894852602,2.21544e-22,13.3922626716,nan,0.946894852602,1.58909,0.806022812016,894.352,7.70253e-27,100,14.3531,1,41.8868,0.00133767,5.52486e-05,0.946894852602,nan,2.44223,500.0,100,0.4,50000,38.4747
7.9828e-08,10.4127598459,-0.310057409997,2.52146e-24,10.4127598459,nan,-0.310057409997,3.03171,0.975185636892,855.009,4.59501e-29,100,240.373,1,70.4582,0.0165884,5.52486e-05,-0.310057409997,nan,2.27934,500.0,100,0.4,50000,910.272
2.13943e-08,9.37983083112,-0.150204834761,5.03798e-22,9.37983083112,nan,-0.150204834761,1.6572,0.646350864915,658.535,1.67959e-26,100,19.2488,1,81.2446,0.00238,5.52486e-05,-0.150204834761,nan,1.47111,500.0,100,0.4,50000,71.3889
1.12307e-07,10.4997567949,0.281673271102,1.89228e-28,10.4997567949,nan,0.281673271102,4.66312,1.22505987158,1038.47,2.24197e-33,100,800.048,1,61.0601,0.0222525,5.52486e-05,0.281673271102,nan,2.97359,500.0,100,0.4,50000,1878.17
3.31003e-08,9.73319769934,-0.125023408202,2.813e-24,9.73319769934,nan,-0.125023408202,2.55047,0.458496294734,782.487,6.09357e-29,100,70.5388,1,43.8472,0.00199353,5.52486e-05,-0.125023408202,nan,2.10766,500.0,100,0.4,50000,92.0282
6.54192e-08,11.700177552,-0.015221575989,1.24e-24,11.700177552,nan,-0.015221575989,2.34091,0.909228065871,1133.41,2.92658e-29,100,117.444,1,112.239,0.00680656,5.52486e-05,-0.015221575989,nan,3.17422,500.0,100,0.4,50000,288.397
2.2656e-08,11.158493297,0.449047492375,5.01207e-18,11.158493297,nan,0.449047492375,1.75142,1.03349625927,810.301,1.58106e-22,100,22.7677,1,58.1707,0.00221143,5.52486e-05,0.449047492375,nan,2.07481,500.0,100,0.4,50000,70.1038
1.06437e-06,12.3454198883,0.160077280031,1.73515e-37,12.3454198883,nan,0.160077280031,22.2939,0.719117140503,1684.93,4.30199e-43,100,173310.0,1,152.969,0.0583264,5.52486e-05,0.160077280031,nan,2.88411,500.0,100,0.4,50000,23535.9
2.75655e-08,12.0136210152,0.357322440914,1.67751e-32,12.0136210152,nan,0.357322440914,1.82898,0.567726530986,860.894,5.06732e-37,100,30.2092,1,63.1773,0.00248197,5.52486e-05,0.357322440914,nan,2.61582,500.0,100,0.4,50000,82.1644
2.83386e-07,9.95394500258,0.900521143849,,9.95394500258,nan,0.900521143849,6.0684,2.73680542076,1285.42,,100,3418.88,1,76.9297,0.0277032,5.52486e-05,0.900521143849,nan,3.37438,500.0,100,0.4,50000,3042.86
5.40666e-08,7.971029751,0.481903709719,4.61707e-17,7.971029751,nan,0.481903709719,3.29292,1.07248475433,811.745,7.74653e-22,100,192.065,1,38.7012,0.0117363,5.52486e-05,0.481903709719,nan,2.86197,500.0,100,0.4,50000,699.502
5.40553e-08,11.5069544963,-0.0280047535162,,11.5069544963,nan,-0.0280047535162,3.8814,0.568246557924,1025.33,,100,266.792,1,89.6227,0.00458551,5.52486e-05,-0.0280047535162,nan,2.61045,500.0,100,0.4,50000,322.147
4.75893e-08,9.91288911627,0.15982006821,,9.91288911627,nan,0.15982006821,2.34553,0.499376624449,964.171,,100,85.7728,1,75.4548,0.00357207,5.52486e-05,0.15982006821,nan,2.85635,500.0,100,0.4,50000,151.649
4.56659e-08,10.1960988994,0.794486478837,6.23323e-24,10.1960988994,nan,0.794486478837,4.49263,0.605110170429,1109.27,7.66538e-29,100,301.961,1,53.332,0.00432157,5.52486e-05,0.794486478837,nan,3.69404,500.0,100,0.4,50000,351.415
2.02699e-07,7.69825986935,0.54232264666,4.3954e-32,7.69825986935,nan,0.54232264666,5.14567,0.717288460298,1074.75,4.7193e-37,100,1758.3,1,84.6231,0.0244235,5.52486e-05,0.54232264666,nan,2.80758,500.0,100,0.4,50000,2274.72
3.79777e-08,14.098509778,0.271211066903,8.24403e-23,14.098509778,nan,0.271211066903,2.85487,0.851230528987,999.781,1.59542e-27,100,101.405,1,54.9757,0.00371573,5.52486e-05,0.271211066903,nan,3.11171,500.0,100,0.4,50000,192.004
5.31638e-08,12.6740343691,-0.276667648291,1.65487e-27,12.6740343691,nan,-0.276667648291,2.95463,0.444801589054,986.259,3.09444e-32,100,152.047,1,63.2851,0.00625964,5.52486e-05,-0.276667648291,nan,2.9611,500.0,100,0.4,50000,334.758
2.65772e-07,12.6708473628,1.04657965774,1.68196e-38,12.6708473628,nan,1.04657965774,5.79293,0.68675410257,1484.89,1.59748e-43,100,2921.88,1,112.598,0.0256406,5.52486e-05,1.04657965774,nan,3.85859,500.0,100,0.4,50000,2688.47
3.35161e-08,8.36891625669,0.91186747901,1.70175e-24,8.36891625669,nan,0.91186747901,2.39148,1.36541628622,898.72,3.93142e-29,100,62.7979,1,55.0053,0.00390946,5.52486e-05,0.91186747901,nan,2.96734,500.0,100,0.4,50000,169.224
3.78123e-07,11.6611681848,0.572502547888,2.06142e-18,11.6611681848,nan,0.572502547888,7.49104,0.9196507474,1449.59,1.52036e-23,100,6951.43,1,152.257,0.0371117,5.52486e-05,0.572502547888,nan,2.92119,500.0,100,0.4,50000,5031.9
6.06287e-08,10.8154556692,1.07494022162,3.70846e-20,10.8154556692,nan,1.07494022162,2.75323,1.88702693855,1099.79,7.44171e-25,100,150.564,1,75.1143,0.0115367,5.52486e-05,1.07494022162,nan,3.15116,500.0,100,0.4,50000,574.912
3.82789e-08,12.4345481726,1.12471699684,7.69361e-23,12.4345481726,nan,1.12471699684,3.34503,0.744472891048,1176.98,1.27072e-27,100,140.319,1,52.2647,0.00296864,5.52486e-05,1.12471699684,nan,4.06005,500.0,100,0.4,50000,179.736
3.84769e-08,15.2094216525,0.972378494274,1.56437e-29,15.2094216525,nan,0.972378494274,4.75023,1.328041206,1218.4,1.81948e-34,100,284.437,1,32.9768,0.00295577,5.52486e-05,0.972378494274,nan,4.61542,500.0,100,0.4,50000,254.135
1.74801e-08,12.1558208057,0.502766234529,3.84247e-32,12.1558208057,nan,0.502766234529,1.55968,0.949967264475,789.546,1.36111e-36,100,13.9308,1,41.7266,0.00127966,5.52486e-05,0.502766234529,nan,2.26225,500.0,100,0.4,50000,36.1252
4.01107e-08,7.98444215069,0.607543347405,2.53571e-23,7.98444215069,nan,0.607543347405,2.18501,0.605436273041,912.387,6.4116e-28,100,62.7373,1,77.2335,0.00377561,5.52486e-05,0.607543347405,nan,2.71939,500.0,100,0.4,50000,149.321
2.33021e-08,9.72850211347,0.0570807361251,3.10557e-15,9.72850211347,nan,0.0570807361251,1.79838,0.760745917231,794.147,9.54073e-20,100,24.6897,1,74.4143,0.002104,5.52486e-05,0.0570807361251,nan,1.25585,500.0,100,0.4,50000,68.4866
2.99413e-07,8.23063047316,1.07854110663,2.59969e-24,8.23063047316,nan,1.07854110663,3.94681,1.53265671496,1264.77,3.63913e-29,100,1527.99,1,132.378,0.0444128,5.52486e-05,1.07854110663,nan,2.98296,500.0,100,0.4,50000,3172.73
1.11729e-08,12.1081729183,0.532256942448,3.7768e-16,12.1081729183,nan,0.532256942448,1.21246,0.853299762096,703.431,1.72098e-20,100,5.38096,1,43.7232,0.000888439,5.52486e-05,0.532256942448,nan,1.4976,500.0,100,0.4,50000,19.4973
4.71601e-08,8.01025288046,0.715889841203,7.46079e-18,8.01025288046,nan,0.715889841203,3.39876,0.734587859025,919.288,1.21279e-22,100,178.474,1,47.522,0.00691848,5.52486e-05,0.715889841203,nan,3.06209,500.0,100,0.4,50000,425.609
3.78118e-08,10.1229137154,0.72661826367,1.12032e-19,10.1229137154,nan,0.72661826367,2.16139,0.520019150489,967.714,2.86373e-24,100,57.8697,1,62.8903,0.0032736,5.52486e-05,0.72661826367,nan,3.30065,500.0,100,0.4,50000,128.067
2.86674e-08,13.8857138651,0.809367103953,5.93435e-31,13.8857138651,nan,0.809367103953,1.67696,0.432026736455,1088.61,1.95512e-35,100,26.4113,1,116.775,0.00377319,5.52486e-05,0.809367103953,nan,2.48728,500.0,100,0.4,50000,114.527
1.02196e-07,10.4861262619,1.77403477896,6.64842e-30,10.4861262619,nan,1.77403477896,4.01324,0.530684973871,1513.09,9.1526e-35,100,539.239,1,128.777,0.0120553,5.52486e-05,1.77403477896,nan,3.90216,500.0,100,0.4,50000,875.694
1.78997e-07,9.06099348111,0.539734114935,,9.06099348111,nan,0.539734114935,3.53874,0.569743056418,1161.6,,100,734.345,1,127.396,0.020754,5.52486e-05,0.539734114935,nan,2.6495,500.0,100,0.4,50000,1329.32
3.57543e-08,11.8266605838,0.513726030208,3.63276e-23,11.8266605838,nan,0.513726030208,2.64773,0.610489487861,905.084,7.58028e-28,100,82.1166,1,53.0258,0.00611356,5.52486e-05,0.513726030208,nan,2.90035,500.0,100,0.4,50000,292.985
2.0343e-08,10.2551563647,0.819385352382,7.58032e-22,10.2551563647,nan,0.819385352382,1.7688,0.715519397134,811.866,2.36772e-26,100,20.8512,1,54.4,0.00190705,5.52486e-05,0.819385352382,nan,2.63206,500.0,100,0.4,50000,61.0547
3.83014e-08,7.87920902696,0.780237432721,5.2532e-21,7.87920902696,nan,0.780237432721,2.82449,0.518565299056,906.176,1.02756e-25,100,100.104,1,46.7585,0.0053677,5.52486e-05,0.780237432721,nan,2.74521,500.0,100,0.4,50000,274.414
