AvgDiscRet,MinNormIw,AvgVanillaIw,VarVanillaIw,ESSClassic,MaxNormIw,ESSRenyi,AvgRet,AvgEpLen,MaxVanillaIw,BatchSize,VanillaAvgRet,VarJ,AvgNormIw,Bound,eRenyi2,VarRet,VarNormIw,MinVanillaIw,J,VarDiscRet
-2091.3704890246295,5.2540566e-24,0.9988755,1.6625988,37.74039936757732,0.037182353,37.72682237522335,-2091.3704890246295,200.0,3.714054,100,-2091.3704890246295,207.6223,0.01,-867.7424,2.650634,5113440.000518177,0.00016663442,5.2481485e-22,-78.946815,5113440.000518177
-97.93710830477553,0.0005619307,0.99519384,0.11623633,89.59062743117643,0.013618945,89.05752584530042,-97.93710830477553,200.0,1.3553491,100,-97.93710830477553,49.197044,0.01,-287.16946,1.1228697,243633.92816664794,1.1736173e-05,0.055923,-18.470684,243633.92816664794
-10.023855204169102,0.0001272632,0.99362946,0.14801852,87.0759037584757,0.0138312485,88.2437876689402,-10.023855204169102,200.0,1.3743136,100,-10.023855204169102,8.427793,0.01,-14.639244,1.1332242,98.57106309632555,1.4992263e-05,0.012645246,-9.125822,98.57106309632555
-8.361999611971772,3.77726e-12,0.84615,0.8984906,44.595501786311,0.03054441,52.635413737198654,-8.361999611971772,200.0,2.584515,100,-8.361999611971772,9.509073,0.009999998,-9.916137,1.8998616,59.685249772165655,0.00012549279,3.1961286e-10,-6.65607,59.685249772165655
-9.369456862367649,0.0005671086,1.0686166,0.07104244,188.34150900319582,0.0062667765,182.4509600709741,-9.369456862367649,200.0,1.3393563,200,-9.369456862367649,7.782253,0.005,-10.88336,1.096185,64.33606546028254,1.5552996e-06,0.12120434,-9.18857,64.33606546028254
-8.429970100856556,8.1465635e-07,1.0457555,0.31714514,155.2132393590079,0.008316923,150.47043715955795,-8.429970100856556,200.0,1.7394935,200,-8.429970100856556,8.858456,0.005,-9.975197,1.3291647,61.566840352551026,7.2499965e-06,0.00017038627,-8.021889,61.566840352551026
-8.638095085915484,0.0026495033,0.986909,0.04611225,191.00244145440303,0.00801421,191.37687024080643,-8.638095085915484,200.0,1.581859,200,-8.638095085915484,7.145284,0.005,-10.295135,1.0450584,53.78274065757968,1.1835925e-06,0.5229637,-8.565616,53.78274065757968
-7.922202177959508,4.871489e-32,1.085245,2.4784474,64.64421450485129,0.020431405,62.99251008160048,-7.922202177959508,200.0,4.434616,200,-7.922202177959508,10.811198,0.005,-9.281814,3.1749806,60.764947458488066,5.2609495e-05,1.0573519e-29,-6.261297,60.764947458488066
-9.035749830021082,1.8516049e-06,0.7020836,0.49983266,198.85790936155476,0.008813332,234.15346002746804,-9.035749830021082,200.0,2.4750783,400,-9.035749830021082,9.27216,0.0025,-10.099395,1.7082814,57.23298528182042,6.3376315e-06,0.00051999255,-8.526622,57.23298528182042
-8.421584556875048,0.0020976984,0.9894475,0.029850818,388.193214034638,0.004876166,387.59065160110396,-8.421584556875048,200.0,1.9298842,400,-8.421584556875048,7.459594,0.0025,-9.500568,1.0320166,56.79376680160947,1.9056834e-07,0.830225,-8.385664,56.79376680160947
-8.149799634854316,0.00094942533,0.9997882,0.024036871,390.62991791360315,0.0028104526,391.2193296284141,-8.149799634854316,200.0,1.123943,400,-8.149799634854316,7.395744,0.0025,-9.209252,1.0224444,54.08969620389031,1.502941e-07,0.3796897,-8.127723,54.08969620389031
-7.617595575654218,5.8190765e-31,1.0460886,2.0699892,138.55789990064886,0.009601926,139.0459253405015,-7.617595575654218,200.0,4.017786,400,-7.617595575654218,10.394002,0.0025,-7.977214,2.8767474,47.49451055633867,1.1822552e-05,2.4349077e-28,-6.269398,47.49451055633867
-7.5666242895245635,0.00029063027,1.0635167,0.8158321,232.62708250858933,0.016336588,246.65346846736915,-7.5666242895245635,200.0,6.9496937,400,-7.5666242895245635,7.7767944,0.0025,-8.3049345,1.6217084,47.88336659664083,4.508086e-06,0.12363605,-7.049116,47.88336659664083
-7.759152305842699,3.1796776e-07,0.9773464,0.40677652,280.7436085706813,0.0046461294,287.88565576752274,-7.759152305842699,200.0,1.8163512,400,-7.759152305842699,8.054738,0.0025,-8.53279,1.3894405,48.610531683342856,2.661576e-06,0.00012430587,-7.376251,48.610531683342856
-8.049806554676355,9.406525e-07,0.95809555,0.33794704,292.56129670748413,0.0044370517,307.57123871039533,-8.049806554676355,200.0,1.7004478,400,-8.049806554676355,8.050829,0.0025,-8.871578,1.3005117,48.56407407667433,2.3009702e-06,0.00036049398,-7.750557,48.56407407667433
-7.619227726337181,4.6205844e-07,0.9942171,0.23696367,322.8074036612985,0.003934525,323.6771504275833,-7.619227726337181,200.0,1.5647088,400,-7.619227726337181,7.4082727,0.0025,-8.501789,1.2357993,45.395268435898885,1.4983019e-06,0.00018375456,-7.415518,45.395268435898885
-8.011730432445763,,0.81579775,6.697741,36.23624265828406,0.037633415,46.4390814674439,-8.011730432445763,200.0,12.280501,400,-8.011730432445763,15.271181,0.0025,-8.002625,8.613435,49.51607970411508,6.2898944e-05,,-5.124546,49.51607970411508
-7.4879396258693625,0.0022014685,1.004232,0.098557934,364.46980655591074,0.013939323,384.6687946186957,-7.4879396258693625,200.0,5.599326,400,-7.4879396258693625,6.940193,0.0025,-8.452185,1.0398556,46.18097308412113,6.1080624e-07,0.8843141,-7.456053,46.18097308412113
-7.45007235211516,0.0024261342,1.001474,0.0011550062,399.5410199991413,0.0031027845,399.5990484725245,-7.45007235211516,200.0,1.2429432,400,-7.45007235211516,6.942048,0.0025,-8.413334,1.0010034,48.306885901032736,7.1975563e-09,0.97188413,-7.448857,48.306885901032736
-7.452441595485501,0.00017506888,0.9855561,0.08427437,368.13915818342736,0.0032071793,370.90454156008485,-7.452441595485501,200.0,1.2643421,400,-7.452441595485501,7.1964793,0.0025,-8.413195,1.0784446,47.621125923143666,5.422666e-07,0.069016084,-7.3961434,47.621125923143666
-6.914196635877067,0.00091025734,0.99300545,0.10980104,360.01167780558035,0.0057100626,348.28355733329124,-6.914196635877067,200.0,2.2680492,400,-6.914196635877067,6.910241,0.0025,-7.8263283,1.1484895,43.72011534101939,6.959583e-07,0.3615562,-6.7780695,43.72011534101939
-7.35286298777241,0.00045445815,0.9943155,0.060138773,377.1179489012259,0.0033311124,377.23293524682276,-7.35286298777241,200.0,1.3248707,400,-7.35286298777241,7.0643234,0.0024999997,-8.29121,1.0603528,46.1321797869937,3.8017728e-07,0.18074991,-7.282885,46.1321797869937
-7.757618090971508,0.0002780273,0.97759646,0.07395453,371.33669423259624,0.0031978933,373.099426258883,-7.757618090971508,200.0,1.2504996,400,-7.757618090971508,7.3449097,0.0025,-8.690363,1.0721003,50.34781385208893,4.8364376e-07,0.10871939,-7.6743407,50.34781385208893
-7.861746580590485,,0.8039601,4.5383077,49.975852906205155,0.030408684,57.681552558230045,-7.861746580590485,200.0,9.778948,400,-7.861746580590485,14.184881,0.0025,-8.180571,6.934626,50.4433730348773,4.388387e-05,,-5.602615,50.4433730348773
-7.959581886343526,0.0011458775,1.0128821,0.035791226,386.54838191618984,0.0034051947,385.9847269165033,-7.959581886343526,200.0,1.3796242,400,-7.959581886343526,6.8772955,0.0025,-8.919405,1.0363104,47.11301689219235,2.1804134e-07,0.46425554,-7.921995,47.11301689219235
-7.561420169201263,0.0003595287,0.98717695,0.325521,300.0305532098571,0.008084876,300.5451733625497,-7.561420169201263,200.0,3.1924815,400,-7.561420169201263,7.716789,0.0025,-8.379024,1.3309147,47.09717420764805,2.087704e-06,0.14196739,-7.2489347,47.09717420764805
-7.700076262900441,0.00157992,0.9840139,0.56635576,252.61378455833932,0.026176063,236.60136673360202,-7.700076262900441,200.0,10.303044,400,-7.700076262900441,8.514783,0.0025,-8.45569,1.6906073,46.06009044570739,3.6556692e-06,0.6218653,-7.1833315,46.06009044570739
-7.655335042576175,5.926105e-05,0.98941314,0.21862493,327.126076848991,0.0039719776,327.6986570622136,-7.655335042576175,200.0,1.5719708,400,-7.655335042576175,7.440231,0.0025,-8.546975,1.2206336,46.88017933647565,1.3958038e-06,0.023453465,-7.4645715,46.88017933647565
-7.801280313472039,0.00028958748,1.0001283,0.081351824,369.984076126595,0.0031892788,369.46285764621035,-7.801280313472039,200.0,1.2758751,400,-7.801280313472039,7.4422073,0.0025,-8.707408,1.0826528,51.13725094287598,5.083185e-07,0.115849845,-7.6907945,51.13725094287598
-7.41541707333548,5.67583e-07,1.0566106,0.6022002,260.0693253384085,0.005315801,250.35098227585019,-7.41541707333548,200.0,2.2466927,400,-7.41541707333548,8.486787,0.0025,-8.087549,1.5977569,49.98758936596544,3.3712504e-06,0.00023988567,-6.850174,49.98758936596544
-7.151682041392888,6.5524685e-13,0.9155799,0.80845255,203.8736428832145,0.0069099325,215.89886741095074,-7.151682041392888,200.0,2.5306382,400,-7.151682041392888,8.506331,0.0025,-7.6954117,1.8527193,44.99292111924579,6.027567e-06,2.3997235e-10,-6.361777,44.99292111924579
-7.9145006706818695,,0.06874891,2.1628082,1.0924544408003964,0.9564321,14.923248967275011,-7.9145006706818695,200.0,32.876835,500,-7.9145006706818695,8.135151,0.002,-5.9065776,33.50477,53.00920146423551,0.0018304008,,-0.82934237,53.00920146423551
-7.8337754279986616,0.0015206849,0.98205876,0.15063663,432.57144742836687,0.009007943,417.7967728385241,-7.8337754279986616,200.0,4.423165,500,-7.8337754279986616,7.5261445,0.002,-8.674399,1.1967541,51.067649437986795,6.2476346e-07,0.746701,-7.71375,51.067649437986795
-8.09119947077601,7.2749176e-06,0.9845233,0.8615309,264.9634654263833,0.0071036336,266.90517121514824,-8.09119947077601,200.0,3.4968464,500,-8.09119947077601,9.093061,0.002,-8.754412,1.8733245,46.7194649349779,3.5553212e-06,0.003581163,-7.557023,46.7194649349779
-8.055931921155782,0.00061465043,0.99930507,0.021686194,489.39338896971674,0.002253772,488.70075027721913,-8.055931921155782,200.0,1.1261029,500,-8.055931921155782,7.151563,0.002,-8.917302,1.023121,50.27749428518851,8.686547e-08,0.30711165,-8.029032,50.27749428518851
-7.726470831107949,1.3136611e-06,1.0261399,0.27923724,395.3626925234613,0.0032294034,386.8190405572594,-7.726470831107949,200.0,1.6569098,500,-7.726470831107949,7.409143,0.002,-8.421353,1.2925941,46.39180974062234,1.0607674e-06,0.000674,-7.4301724,46.39180974062234
