AvgDiscRet,VarJ,VarVanillaIw,MaxVanillaIw,MinNormIw,BatchSize,VarRet,J,AvgRet,Bound,AvgEpLen,AvgNormIw,VarDiscRet,MinVanillaIw,VarNormIw,MaxNormIw,AvgVanillaIw,ESSClassic,eRenyi2,ESSRenyi
-1.2612133559741778e-15,7.618407,0.19071123,1.4532386,5.7219953e-05,100,51.479997849498474,0.3535596,-8.147007955701218,-1.0524113,200.0,0.01,51.479997849498474,0.0059373463,1.771277e-05,0.014005288,1.0376357,85.08058170336857,1.1762023,85.019388448012
-2.3092638912203257e-16,10.758201,5.331098,9.700965,,100,49.33723553508455,5.1666803,-8.809495251300097,1.6585312,200.0,0.009999999,49.33723553508455,,0.00070116384,0.111254185,0.87196404,12.592043763023366,6.8836555,14.527165007212488
9.059419880941278e-16,6.197709,20.043097,24.323837,,100,50.59236684514335,4.8481107,-7.277093407264515,0.3366351,200.0,0.01,50.592366845143374,,0.0010349158,0.1747842,1.3916496,8.892315186964826,18.917084,5.286227061907643
1.127986593019159e-15,9.718688,2.0572677,6.882039,,100,48.944545829229355,3.4516559,-8.4053372676616,0.488204,200.0,0.009999999,48.94454582922938,,0.00048910937,0.1061145,0.6485484,17.116889711848764,4.9548936,20.182068131917838
4.973799150320702e-16,9.400487,1.6105946,3.1412144,6.8616824e-19,100,51.09836452038798,1.0170758,-8.291280935211972,-0.8482239,200.0,0.010000002,51.09836452038798,8.2855446e-17,0.00011046009,0.026014,1.2075092,47.76564248133763,2.3328493,42.86603576877688
1.652011860642233e-15,9.190842,1.3393718,5.155132,1.599447e-05,100,50.94085470329832,1.3517348,-8.2774743847113,-0.63931954,200.0,0.01,50.94085470329832,0.0014720068,0.00015813255,0.05601442,0.92032224,38.97856975110413,2.3024378,43.43222682032456
-4.884981308350689e-16,7.641677,0.052385345,1.2248003,0.0023368273,100,57.414138026406086,0.13642798,-8.297241022191141,-1.1407431,200.0,0.009999998,57.414138026406086,0.23933509,4.99402e-06,0.011958743,1.0241882,95.28885253281494,1.0606842,94.27876800023017
-7.105427357601002e-17,13.137776,6.67508,9.411244,5.3437845e-18,100,56.241794793894044,3.79441,-9.445795398579833,0.2991333,200.0,0.009999999,56.241794793894044,4.95238e-16,0.00077718875,0.1015505,0.92675513,11.501965322361624,7.498275,13.336401055591528
8.260059303211165e-16,7.8752165,0.18277122,1.7960048,0.0076814364,100,54.48131923933695,0.18230256,-8.525938614913226,-1.13107,200.0,0.009999999,54.48131923933695,0.81364423,1.62901e-05,0.016955687,1.0592345,86.11248523093415,1.1629845,85.98566947876554
-2.486899575160351e-16,6.971453,0.0024225975,1.0327909,0.009357916,100,48.195402244322466,0.002774328,-8.011056837276282,-1.309101,200.0,0.009999999,48.195402244322466,0.9313561,2.4457265e-07,0.010377095,0.99526006,99.7584772978341,1.0019588,99.80449825342889
4.618527782440651e-16,7.418902,0.0031950185,1.3763356,0.00962925,100,56.21451921133833,0.0053787157,-9.449432534091885,-1.1799796,200.0,0.010000003,56.21451921133833,0.97348154,3.1261004e-07,0.013614104,1.0109631,99.69143493841537,1.0015309,99.84714543322879
-1.7674750552032492e-15,7.246151,0.10422305,1.222182,0.005838479,100,48.06062106120276,0.12738831,-8.69003604070769,-1.151432,200.0,0.009999996,48.06062106120276,0.56361157,1.1184157e-05,0.012660641,0.9653397,90.03147033183181,1.0595518,94.37952603265128
1.3589129821411916e-15,6.3902683,0.08135479,1.5957613,0.008656956,100,39.95078852154304,0.10540517,-6.816836876122956,-1.2847589,200.0,0.01,39.95078852154304,0.85706496,8.3001505e-06,0.016118307,0.99003035,92.40680523319796,1.072471,93.24261252021472
-2.3447910280083307e-15,6.221411,0.0033392762,1.0258644,0.007248101,100,39.575246806152215,0.00555858,-6.401914724761238,-1.3239976,200.0,0.009999999,39.575246806152215,0.7153435,3.4282405e-07,0.010394403,0.9869392,99.66175282953056,1.0012405,99.87610450464781
-1.3322676295501878e-15,7.0356717,0.010343248,1.0624073,0.008448309,100,49.849515713638915,0.011800759,-8.168771556019832,-1.222326,200.0,0.009999998,49.849515713638915,0.84158826,1.0423112e-06,0.010665008,0.9961617,98.97867908871201,1.0065637,99.3479137265937
7.815970093361102e-16,7.3459735,0.11856319,1.5810179,0.007904593,100,50.254831718358034,0.12767625,-7.128943416970313,-1.1869031,200.0,0.009999999,50.254831718358034,0.82598764,1.0858297e-05,0.015130132,1.0449464,90.29369178483057,1.1300318,88.49308299665569
1.0302869668521452e-15,7.1825914,0.20433727,1.3458986,0.00014655292,100,46.79712315024788,0.33478957,-7.195972222104919,-1.1827371,200.0,0.01,46.79712315024788,0.014586077,2.0628115e-05,0.013522853,0.9952771,83.0414326127448,1.1184995,89.40549230526885
-7.105427357601002e-17,6.2546487,0.033818804,1.3669566,0.009067847,100,38.7296466217149,0.045146108,-6.839163136275822,-1.295202,200.0,0.009999998,38.7296466217149,0.91772157,3.301755e-06,0.01350666,1.0120611,96.83477600153924,1.0180248,98.22943388325574
-1.6697754290362353e-15,8.69715,3.7830076,5.3982625,0.0014177556,100,47.437116032207754,1.5432028,-7.959510139031678,-0.934209,200.0,0.01,47.437116032207754,0.15920606,0.0002999997,0.048072398,1.1229444,25.18893717953634,nan,nan
7.105427357601002e-16,11.863368,2.6415293,14.056495,0.00011862029,100,51.28364204156154,1.3348317,-8.916028371650935,-0.89818287,200.0,0.009999999,51.28364204156154,0.012307871,0.0002453621,0.1354731,1.0375856,29.162292866844325,5.8327303,17.144629525441292
-1.9539925233402755e-16,8.797804,0.6214424,4.3262897,0.0048822016,100,51.92820590018086,1.1381357,-8.436925489803587,-0.78118205,200.0,0.009999999,51.92820590018086,0.32291895,0.00014205134,0.06540904,0.66142076,41.55743881560736,nan,nan
-4.4408920985006264e-17,8.17706,0.21706125,4.0862436,0.005901696,100,49.583285261422645,0.73517877,-7.140382459984913,-1.0209522,200.0,0.009999999,49.583285261422645,0.34901315,6.20658e-05,0.06909702,0.5913777,61.94054521275074,nan,nan
1.8829382497642656e-15,7.2007046,0.22978038,2.25309,0.0016989246,100,47.139300161093516,0.36011863,-7.266545846780621,-1.1854722,200.0,0.010000002,47.139300161093516,0.1581266,2.6524755e-05,0.024207376,0.93074524,79.20195865852521,1.199388,83.3758531291906
1.7452705947107462e-15,7.725083,0.24333331,1.6230457,7.2797185e-08,100,49.98073075773545,0.4216173,-6.9754933984337075,-1.1075821,200.0,0.010000002,49.980730757735465,7.722527e-06,2.1622798e-05,0.015299805,1.0608276,82.36785249042755,1.2773998,78.2840279868446
1.1191048088221578e-15,8.646548,0.9594581,4.5771832,0.00016277013,100,50.916300672995774,0.8093184,-7.073684286373523,-1.0179446,200.0,0.010000002,50.91630067299578,0.01765801,8.152519e-05,0.04219211,1.0848434,55.33728940438617,1.6085893,62.16627235050106
-8.881784197001252e-16,9.437005,0.54343694,3.11712,0.00033401017,100,43.14500698018352,0.96552736,-6.586418680210113,-0.9707678,200.0,0.01,43.14500698018352,0.025819141,9.094628e-05,0.040324725,0.7730047,52.6213775478987,1.7013962,58.77525670972383
-1.865174681370263e-16,8.195933,0.49359116,1.9550278,8.5379935e-07,100,46.9508283255372,0.4603279,-8.19128107843016,-1.0771583,200.0,0.01,46.9508283255372,8.436027e-05,5.0559527e-05,0.019786583,0.9880573,66.64270941317739,1.5500072,64.51582834342237
-1.0391687510491465e-15,8.045979,1.0012687,2.681744,1.1369567e-06,100,43.42798268923813,1.8015764,-7.223348995379472,-0.2349689,200.0,0.01,43.427982689238114,9.450749e-05,0.00014491256,0.032262277,0.83123213,41.07393280876271,2.1733103,46.012758015885865
-2.842170943040401e-15,8.039895,0.15199275,1.2820995,0.00051721197,100,54.61616613466611,0.28968537,-9.422977470314585,-0.90079343,200.0,0.01,54.6161661346661,0.050138377,1.6174075e-05,0.013225742,0.96939707,86.19772276037129,1.0868198,92.01157629699992
6.661338147750939e-16,8.777972,0.6487237,2.944317,0.0043784077,100,47.784045635630676,0.9864594,-7.541157085612395,-1.0971044,200.0,0.01,47.78404563563066,0.27932876,0.0001593899,0.046151426,0.63796884,38.79035769939601,nan,nan
3.907985046680551e-16,7.390975,0.09877748,2.0389185,0.008096798,100,51.637548447100905,0.117094725,-6.997268657246094,-1.2702844,200.0,0.01,51.637548447100905,0.79700345,1.0194464e-05,0.020713476,0.98434395,90.83271150060435,1.2215016,81.86645102646726
-1.5543122344752192e-15,8.597027,0.42660105,2.46584,0.00052716874,100,55.253396662765255,0.26920235,-7.795642477954129,-1.237476,200.0,0.010000002,55.253396662765255,0.054957006,3.9253213e-05,0.023653287,1.0424936,72.01462172288603,1.3808907,72.41702622924129
1.438849039914203e-15,6.790619,0.030210307,1.1286188,0.004122752,100,44.22616636200394,0.04856977,-7.699070145245255,-1.2477099,200.0,0.01,44.22616636200392,0.39836246,3.2357339e-06,0.011680358,0.96625364,96.8960414198111,1.0239291,97.66301019635968
-8.260059303211165e-16,9.6267395,1.029196,2.5206618,1.4040159e-08,100,50.63703440618755,0.94103134,-7.235724141500442,-0.9423615,200.0,0.009999999,50.63703440618755,1.4371831e-06,9.822409e-05,0.024624903,1.023623,50.69917640903005,2.0275545,49.320498860560335
1.9539925233402755e-16,7.298004,0.08264475,1.2361926,0.0013686765,100,47.202949390503996,0.13545448,-7.374799952273564,-1.2681048,200.0,0.010000002,47.202949390503996,0.13448857,8.559456e-06,0.012580606,0.9826176,92.1881022977019,1.0656768,93.8370800751045
-8.171241461241152e-16,10.894521,,1.270388e-38,,100,53.585790489385914,1.7916425,-8.46711375049375,-0.23906696,200.0,0.01,53.5857904893859,,0.0001648907,0.026738534,4.75115e-39,inf,nan,nan
7.194245199571015e-16,15.081725,13.697549,27.77529,,100,51.097758533148024,6.6406612,-8.961172539812504,0.23210001,200.0,0.01,51.097758533148024,,0.002707431,0.39049536,0.7112835,3.596660936183507,20.163607,4.95943021341173
1.0480505352461477e-15,8.073936,1.9398088,5.907807,5.5516773e-07,100,48.39892419061782,2.6219873,-7.793479172052332,0.2747538,200.0,0.010000002,48.398924190617834,5.225236e-05,0.00021897552,0.062768914,0.9411995,31.56707559752349,3.140411,31.842966790208017
1.021405182655144e-15,7.0983644,0.10336583,1.5968224,0.00308205,100,46.57072399103179,0.095634066,-8.09347863638676,-1.1557218,200.0,0.01,46.57072399103179,0.3078716,1.0358981e-05,0.015985515,0.9989183,90.69850248262676,1.1032759,90.63915965393218
-1.652011860642233e-15,7.6776524,0.27215442,2.707679,0.0012853375,100,51.61333368688303,0.40169775,-7.427918442124469,-1.1370358,200.0,0.01,51.61333368688303,0.11646915,3.314576e-05,0.029881574,0.9061367,75.29309428495773,1.2996185,76.94565854490786
-3.9968028886505636e-16,6.556401,7.5998898,13.783001,,100,48.426808488913466,4.814863,-7.147130627315455,0.9619591,200.0,0.01,48.426808488913466,,0.0008749612,0.14788853,0.9319858,10.349700381393784,10.063739,9.936664867741063
3.730349362740526e-16,6.8844256,0.32112083,1.7201473,1.2826509e-05,100,38.81912454004003,0.4189161,-6.98762178339152,-1.0773257,200.0,0.01,38.81912454004003,0.0013665751,2.8289052e-05,0.016145093,1.0654303,78.12124648271885,1.3437575,74.41818872976171
-1.2434497875801754e-16,7.325319,0.1549402,2.8130984,0.0049054143,100,54.3572582969661,0.2200458,-7.529270206426518,-1.1801515,200.0,0.009999999,54.3572582969661,0.4722936,1.6714424e-05,0.02921787,0.9628006,85.80209053826248,1.2025183,83.15881458702914
-1.1368683772161603e-15,8.427544,0.61291367,4.0501738,0.004654881,100,53.70087379586318,0.68121076,-7.1800442377637,-1.1712765,200.0,0.01,53.70087379586318,0.38666734,8.88263e-05,0.048757873,0.8306707,53.20903458506577,nan,nan
-1.7763568394002505e-17,11.53621,0.031216195,1.118412,3.6326961e-09,100,54.185530049207806,4.5876565,-7.987909191723691,-0.22373247,200.0,0.01,54.185530049207806,1.7358385e-08,0.0013671604,0.23405696,0.04778375,6.879997936547916,120061620.0,8.329056640383718e-07
6.927791673660977e-16,8.032767,1.6145934,9.117064,0.003674158,100,47.3707872388644,1.1965796,-7.777894411865564,-0.89259493,200.0,0.01,47.3707872388644,0.3852348,0.0001468682,0.08695355,1.0484983,40.74987688915478,68.3465,1.4631327866231942
-7.01660951563099e-16,9.139303,1.5655171,3.2299333,1.3705172e-12,100,43.11439512632597,1.3285056,-7.354396298184239,-0.6635467,200.0,0.01,43.114395126325974,1.4530899e-10,0.00013926496,0.030463906,1.0602492,42.03935999587136,2.3128514,43.236672596760556
6.927791673660977e-16,8.691201,0.97995186,2.644754,2.7708456e-12,100,45.62761959374053,0.96864176,-7.763766045990454,-0.8903159,200.0,0.01,45.627619593740526,2.8174874e-10,9.477755e-05,0.026009716,1.0168331,51.59166705507663,1.9729353,50.685898843039844
1.1546319456101628e-15,9.990638,9.485145,6.128717,,100,55.32850732048162,0.93518436,-8.233928703089935,-0.79995203,200.0,0.009999999,55.32850732048162,,0.00010101009,0.02,3.0643585,49.99999825162382,4.362783,22.921149419433082
-1.5987211554602254e-16,7.202644,,1.0,0.01,100,52.402102295795764,-5.7742e-08,-8.666633591173849,-1.2408284,200.0,0.009999998,52.402102295795764,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-2.4336088699783433e-15,6.7134624,,1.0,0.01,100,45.52583266615054,7.450581e-09,-6.365591739803129,-1.3466823,200.0,0.009999998,45.52583266615054,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
2.895461648222408e-15,6.8113365,,1.0,0.01,100,46.8629288931448,1.4901161e-08,-8.057743882854743,-1.2816831,200.0,0.009999998,46.86292889314481,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.909583602355269e-15,7.426756,,1.0,0.01,100,55.713843393388515,-5.9604645e-08,-8.260676833471148,-1.2856102,200.0,0.009999998,55.7138433933885,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-4.884981308350689e-16,6.193825,,1.0,0.01,100,38.75097374407786,-1.4901161e-08,-6.7746009294731495,-1.4000787,200.0,0.009999998,38.75097374407786,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
7.638334409421077e-16,7.2256804,,1.0,0.01,100,52.737837791049095,-2.9802322e-08,-8.441803333326284,-1.230892,200.0,0.009999998,52.737837791049095,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
4.618527782440651e-16,7.1142035,,1.0,0.01,100,51.12311836092659,-2.2351742e-08,-7.702711345470918,-1.3369172,200.0,0.009999998,51.12311836092659,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
6.217248937900877e-17,6.7462087,,1.0,0.01,100,45.97104554529772,-2.9802322e-08,-8.190468748777437,-1.2917907,200.0,0.009999998,45.97104554529772,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-6.838973831690964e-16,6.8713126,,1.0,0.01,100,47.69185367609899,4.4703484e-08,-7.942731671200653,-1.2109842,200.0,0.009999998,47.69185367609899,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.9451107391432742e-15,7.5068917,0.2975524,6.4061213,0.009457679,100,49.85089747353053,0.31693998,-8.425841864657086,-1.1060872,200.0,0.01,49.85089747353054,0.9512846,2.9411129e-05,0.06368971,1.005833,77.44912421068459,1.0055658,99.44650437323072
-1.092459456231154e-15,10.553465,2.6977835,12.598586,0.007985222,100,47.134800232575444,1.4738649,-7.942132768170159,-0.7566217,200.0,0.01,47.13480023257543,0.9253005,0.00020091646,0.10872415,1.1587662,33.455192983894,1.0144118,98.57929423140223
-7.993605777301127e-16,6.7934284,,1.0,0.01,100,46.61684442228856,-5.9604645e-08,-8.114968205530019,-1.2739279,200.0,0.009999998,46.61684442228856,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.3766765505351941e-15,7.5179205,,1.0,0.01,100,57.09003069023919,-5.7742e-08,-8.198398019550936,-1.2814384,200.0,0.009999998,57.09003069023918,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
3.730349362740526e-16,7.3360863,,1.0,0.01,100,54.36178357786285,-4.4703484e-08,-8.844171267485304,-1.2148911,200.0,0.009999998,54.36178357786285,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
3.4638958368304885e-16,6.94417,,1.0,0.01,100,48.70858325728928,5.9604645e-08,-7.772708102167514,-1.320008,200.0,0.009999998,48.70858325728928,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-6.394884621840901e-16,6.9636717,,1.0,0.01,100,48.98255052505202,2.9802322e-08,-8.119059099797143,-1.2480129,200.0,0.009999998,48.982550525052034,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.7053025658242404e-15,6.7208652,,1.0,0.01,100,45.62628933943999,-5.9604645e-08,-7.722113630983335,-1.3192718,200.0,0.009999998,45.626289339439985,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.1546319456101628e-16,6.2985497,,1.0,0.01,100,40.07245471318104,-2.9802322e-08,-6.489585821658023,-1.3261099,200.0,0.009999998,40.07245471318104,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.1191048088221578e-15,6.772904,,1.0,0.01,100,46.33558278673875,-8.940697e-08,-7.578903685950352,-1.300231,200.0,0.009999998,46.33558278673875,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.4743761767022078e-15,7.6243315,0.04647793,2.1558738,2.3853544e-27,100,57.70828348757863,0.039892033,-8.919450470097882,-1.1458739,200.0,0.009999998,57.70828348757863,5.0910982e-25,1.0203037e-06,0.010101009,2.1343153,99.000006041894,1.6137019,61.969312638895424
-8.615330671091215e-16,7.0259852,,1.0,0.01,100,49.86310182821542,,-8.815098843334242,-1.2218485,200.0,0.009999998,49.86310182821542,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
9.769962616701378e-17,6.8266177,,1.0,0.01,100,47.07344321243508,7.4505806e-08,-8.460340467786661,-1.2678072,200.0,0.009999998,47.07344321243508,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
2.3092638912203257e-16,5.9988623,,1.0,0.01,100,36.34984799966688,7.4505806e-08,-6.44777061073879,-1.2980797,200.0,0.009999998,36.34984799966688,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
3.552713678800501e-16,6.8872595,,1.0,0.01,100,47.913478128033766,1.6391277e-07,-8.237022935788097,-1.2852229,200.0,0.009999998,47.913478128033766,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.0391687510491465e-15,6.6999974,,1.0,0.01,100,45.34340393646815,6.7055225e-08,-8.30745792188717,-1.1197764,200.0,0.009999998,45.34340393646816,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.2434497875801754e-16,7.6925087,,1.0,0.01,100,59.77241225243292,-5.2154064e-08,-8.017421850941775,-1.309355,200.0,0.009999998,59.77241225243292,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.0658141036401502e-15,7.2571845,,1.0,0.01,100,53.19871143466824,1.0430813e-07,-7.289458221632355,-1.3081048,200.0,0.009999998,53.19871143466825,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.7763568394002506e-16,7.3994946,,1.0,0.01,100,55.30556939925733,1.4901161e-08,-8.501099940081659,-1.2532543,200.0,0.009999998,55.30556939925733,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
2.2026824808563106e-15,7.528284,,1.0,0.01,100,57.24753561637907,-5.9604645e-08,-7.95665132609352,-1.3015602,200.0,0.009999998,57.247535616379075,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-4.085620730620576e-16,7.6650286,,1.0,0.01,100,59.34613802724466,2.9802322e-08,-8.155995373657072,-1.2879266,200.0,0.009999998,59.34613802724466,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-3.375077994860476e-16,7.072967,,1.0,0.01,100,50.53218942205723,,-8.481612888788336,-1.2658405,200.0,0.009999998,50.53218942205723,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
5.950795411990839e-16,7.671207,,1.0,0.01,100,59.441837068189805,1.0430813e-07,-8.614194144868236,-1.2386458,200.0,0.009999998,59.441837068189805,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-4.1744385725905884e-16,6.9554834,,1.0,0.01,100,48.86742882574357,2.9802322e-08,-7.327389711624687,-1.3589073,200.0,0.009999998,48.86742882574357,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
1.4210854715202004e-16,6.779329,,1.0,0.01,100,46.42353373302112,4.0978193e-08,-8.31121829038283,-1.2852063,200.0,0.009999998,46.42353373302112,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.021405182655144e-15,7.0750237,,1.0,0.01,100,50.561574965742125,-2.9802322e-08,-8.119194668817473,-1.2801678,200.0,0.009999998,50.561574965742125,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
4.529709940470639e-16,7.0840154,,1.0,0.01,100,50.69017993694098,5.9604645e-08,-6.999872348200731,-1.3693771,200.0,0.009999998,50.69017993694098,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
2.3092638912203257e-16,7.5322227,,1.0,0.01,100,57.30744805582767,-5.5879354e-08,-8.815532351297175,-1.239257,200.0,0.009999998,57.30744805582767,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-4.973799150320702e-16,7.083801,,1.0,0.01,100,50.687114755167926,5.2154064e-08,-8.414687177924474,-1.2518834,200.0,0.009999998,50.68711475516794,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
9.237055564881303e-16,7.6397834,,1.0,0.01,100,58.955848619205625,-7.4505806e-08,-8.93275980117672,-1.204549,200.0,0.009999998,58.955848619205625,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.5987211554602254e-16,6.36888,,1.0,0.01,100,40.97235586975126,5.9604645e-08,-6.822465154012533,-1.3341014,200.0,0.009999998,40.97235586975126,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
-1.509903313490213e-16,7.3353615,,1.0,0.01,100,54.351037549486925,2.9802322e-08,-8.13325157950536,-1.256039,200.0,0.009999998,54.351037549486925,1.0,3.5044917e-18,0.01,1.0,100.0,1.0,100.0
