MinNormIw,EpsThisIter,Bound,IterType,BatchSize,VarJ,VanillaAvgRet,J,AvgNormIw,VarRet,AvgEpLen,AvgVanillaIw,MaxVanillaIw,VarVanillaIw,renyi2,ESSClassic,VarDiscRet,AvgDiscRet,ESSRenyi,MinVanillaIw,AvgRet,MaxNormIw,SamplesThisIter,VarNormIw,delta
,100,4.49617,1,100,18.9523,-1.55878271628,1143.77,5.52486e-05,14.3047042868,500.0,3.73419e+11,2.25296e+15,8.41204e+26,nan,3.00000010573,14.3047042868,-1.55878271628,nan,,-1.55878271628,0.333333,50000,1.84142e-05,0.8
4.9299e-26,100,1.24098,1,100,51.7953,-2.04636272325,530.521,5.52486e-05,14.8982298086,500.0,5.63151,3190.07,1991.47,nan,1.24992306566,14.8982298086,-2.04636272325,nan,5.02506e-21,-2.04636272325,0.0312966,50000,1.91676e-07,0.8
,100,3.5043,1,100,51.9759,-0.664273824602,1072.28,5.52486e-05,17.806461047,500.0,44.8724,172495.0,3.89494e+06,nan,1.99751040666,17.806461047,-0.664273824602,nan,,-0.664273824602,0.212383,50000,5.90453e-06,0.8
,100,3.70342,1,100,55.0557,-0.609846820025,1271.04,5.52486e-05,19.2329076605,500.0,4.15708e+11,3.76216e+15,1.56387e+27,nan,1.99999988087,19.2329076605,-0.609846820025,nan,,-0.609846820025,0.5,50000,2.76228e-05,0.8
,100,4.02091,1,100,39.3277,-0.839347977394,1056.29,5.52486e-05,17.2876046129,500.0,12.2451,4592.33,9714.66,nan,0.613207765657,17.2876046129,-0.839347977394,nan,,-0.839347977394,0.0207201,50000,1.97763e-07,0.8
,100,4.13196,1,100,32.8634,-0.595135248802,1033.91,5.52486e-05,12.4543840919,500.0,8621.92,3.18056e+07,2.3939e+11,nan,3.81425357269,12.4543840919,-0.595135248802,nan,,-0.595135248802,0.203808,50000,9.8297e-06,0.8
,100,5.87506,1,100,32.6578,-0.538002737239,1482.11,5.52486e-05,13.4552400709,500.0,1.96972e+19,1.78259e+23,inf,nan,2.00000001272,13.4552400709,-0.538002737239,nan,,-0.538002737239,0.499998,50000,2.76226e-05,0.8
,100,3.38057,1,100,42.0343,-0.884018926552,989.614,5.52486e-05,13.8421799318,500.0,804332.0,7.20488e+09,5.73603e+15,nan,1.99985686183,13.8421799318,-0.884018926552,nan,,-0.884018926552,0.494895,50000,2.70635e-05,0.8
,100,2.2456,1,100,31.1693,-1.31406826052,589.526,5.52486e-05,9.80272418352,500.0,13.4287,25211.7,92436.0,nan,1.57671900427,9.80272418352,-1.31406826052,nan,,-1.31406826052,0.103727,50000,1.56465e-06,0.8
,100,2.92487,1,100,62.0388,-1.26734437762,807.885,5.52486e-05,13.5852019568,500.0,4.04454,834.206,423.539,nan,0.533560656889,13.5852019568,-1.26734437762,nan,,-1.26734437762,0.0113953,50000,7.9031e-08,0.8
1.3054e-37,100,3.80706,1,100,41.1715,-0.927882502251,1012.69,5.52486e-05,18.4586154558,500.0,16.5494,24942.9,151721.0,nan,7.08412105307,18.4586154558,-0.927882502251,nan,3.91025e-32,-0.927882502251,0.0832697,50000,1.69094e-06,0.8
,100,4.23505,1,100,23.3456,-0.251275929371,1023.5,5.52486e-05,10.4276502591,500.0,77300.5,3.74018e+08,2.55676e+13,nan,1.20934198268,10.4276502591,-0.251275929371,nan,,-0.251275929371,0.26732,50000,1.30607e-05,0.8
,100,5.20953,1,100,39.8858,-0.112467689232,1554.33,5.52486e-05,13.3901536717,500.0,6.333e+08,5.12199e+12,2.93508e+21,nan,1.97516970854,13.3901536717,-0.112467689232,nan,,-0.112467689232,0.446839,50000,2.2338e-05,0.8
,100,3.79709,1,100,40.3832,-0.876413597712,1000.48,5.52486e-05,16.1001139412,500.0,8.26418,2996.03,3244.65,nan,0.791955100987,16.1001139412,-0.876413597712,nan,,-0.876413597712,0.0200294,50000,1.45014e-07,0.8
5.88509e-38,100,3.64119,1,100,70.1857,-0.869198770516,996.76,5.52486e-05,22.56566635,500.0,4.26887,505.976,407.675,nan,0.592874297312,22.56566635,-0.869198770516,nan,4.54721e-33,-0.869198770516,0.00654845,50000,6.82859e-08,0.8
,100,4.32629,1,100,46.6282,-0.210473192958,1200.8,5.52486e-05,13.4680260846,500.0,501.849,3.56118e+06,1.41078e+09,nan,1.9872411243,13.4680260846,-0.210473192958,nan,,-0.210473192958,0.39205,50000,1.70985e-05,0.8
,100,3.78407,1,100,31.6792,-0.704922853518,868.332,5.52486e-05,11.1336425653,500.0,189037.0,1.71069e+09,3.23348e+14,nan,1.99999993192,11.1336425653,-0.704922853518,nan,,-0.704922853518,0.499972,50000,2.76196e-05,0.8
,100,3.40324,1,100,73.4422,-1.52133546544,1146.67,5.52486e-05,11.3804808293,500.0,7.46008e+15,1.28145e+20,inf,nan,0.998614198123,11.3804808293,-1.52133546544,nan,,-1.52133546544,0.949032,50000,4.98291e-05,0.8
,100,3.60554,1,100,47.2975,-0.303145288146,910.307,5.52486e-05,12.7641268306,500.0,6.20935,1635.57,1438.53,nan,0.632648575773,12.7641268306,-0.303145288146,nan,,-0.303145288146,0.0145527,50000,1.13885e-07,0.8
,100,4.62174,1,100,48.4834,-0.95886713988,1389.19,5.52486e-05,19.6398745947,500.0,4.63494e+16,4.19462e+20,inf,nan,2.00000008555,19.6398745947,-0.95886713988,nan,,-0.95886713988,0.5,50000,2.76228e-05,0.8
,100,4.61503,1,100,28.9325,0.326505205756,1129.31,5.52486e-05,13.0903029157,500.0,38.6485,27510.8,335843.0,nan,1.00599830389,13.0903029157,0.326505205756,nan,,0.326505205756,0.0393271,50000,6.863e-07,0.8
,100,4.58835,1,100,34.3348,0.172507523072,1192.35,5.52486e-05,12.4736735146,500.0,1.81454e+08,1.63889e+12,2.96774e+20,nan,1.99999391288,12.4736735146,0.172507523072,nan,,0.172507523072,0.499003,50000,2.75128e-05,0.8
,100,5.18651,1,100,30.3122,-0.220791451373,1500.76,5.52486e-05,16.0468292342,500.0,4.41632e+20,2.19862e+24,inf,nan,1.51118846235,16.0468292342,-0.220791451373,nan,,-0.220791451373,0.27505,50000,1.10609e-05,0.8
,100,5.38026,1,100,28.4361,0.249706883063,1263.72,5.52486e-05,13.7218176566,500.0,1.91172e+07,1.71464e+11,3.24851e+18,nan,1.99997520162,13.7218176566,0.249706883063,nan,,0.249706883063,0.495529,50000,2.71318e-05,0.8
,100,5.33103,1,100,64.9193,0.906080311469,1241.29,5.52486e-05,9.40002202681,500.0,937.982,5.00142e+06,3.07445e+09,nan,2.58164841833,9.40002202681,0.906080311469,nan,,0.906080311469,0.294591,50000,1.06665e-05,0.8
,100,6.16129,1,100,27.2821,0.42082484747,1476.67,5.52486e-05,11.5285707963,500.0,1.06643e+14,9.65117e+17,1.02917e+32,nan,1.99999983705,11.5285707963,0.42082484747,nan,,0.42082484747,0.5,50000,2.76227e-05,0.8
,100,5.72578,1,100,23.5609,1.2235809464,1300.03,5.52486e-05,10.1998702613,500.0,3.85895e+14,3.49235e+18,1.3476e+33,nan,1.99999996911,10.1998702613,1.2235809464,nan,,1.2235809464,0.5,50000,2.76228e-05,0.8
,100,5.21225,1,100,14.7808,0.396726005001,1468.72,5.52486e-05,10.0312796812,500.0,2.18309e+20,1.96669e+24,inf,nan,1.99998467413,10.0312796812,0.396726005001,nan,,0.396726005001,0.497721,50000,2.73717e-05,0.8
,100,6.30533,1,100,33.549,-0.488989072008,1565.76,5.52486e-05,17.1264566347,500.0,1.28208e+16,1.1314e+20,inf,nan,1.99869725695,17.1264566347,-0.488989072008,nan,,-0.488989072008,0.487553,50000,2.62816e-05,0.8
,100,4.08289,1,100,73.8076,-0.425043309204,1023.64,5.52486e-05,11.8695356914,500.0,19.4604,88565.9,882340.0,nan,1.98394823857,11.8695356914,-0.425043309204,nan,,-0.425043309204,0.251441,50000,7.11172e-06,0.8
,100,5.96748,1,100,44.7514,0.460517620006,1361.09,5.52486e-05,13.1175301889,500.0,4.50719e+17,4.079e+21,inf,nan,1.99999989014,13.1175301889,0.460517620006,nan,,0.460517620006,0.5,50000,2.76228e-05,0.8
,100,5.78941,1,100,76.4055,0.903048360066,1470.59,5.52486e-05,9.28578786298,500.0,1.36105e+16,2.4635e+20,inf,nan,1.0,9.28578786298,0.903048360066,nan,,0.903048360066,1.0,50000,5.52486e-05,0.8
,100,5.63847,1,100,22.727,0.441266939742,1434.04,5.52486e-05,12.2304310337,500.0,2.4772e+18,2.11044e+22,inf,nan,1.99228490905,12.2304310337,0.441266939742,nan,,0.441266939742,0.470689,50000,2.45736e-05,0.8
,100,6.47596,1,100,19.0531,-0.0248528974822,1671.26,5.52486e-05,18.3746217644,500.0,2.59136e+20,2.31036e+24,inf,nan,1.99976625575,18.3746217644,-0.0248528974822,nan,,-0.0248528974822,0.492576,50000,2.68116e-05,0.8
,100,5.64195,1,100,33.8611,0.942591864907,1376.66,5.52486e-05,17.8514354013,500.0,13074.6,1.17721e+08,1.53121e+12,nan,1.9999981116,17.8514354013,0.942591864907,nan,,0.942591864907,0.497446,50000,2.73413e-05,0.8
,100,7.263,1,100,78.1724,0.721888592733,1788.12,5.52486e-05,19.2187471683,500.0,3.45933e+06,3.20362e+10,1.05066e+17,nan,2.00053914597,19.2187471683,0.721888592733,nan,,0.721888592733,0.511647,50000,2.67992e-05,0.8
,100,5.25401,1,100,66.9157,1.10147501845,1200.42,5.52486e-05,11.4608755968,500.0,34.2972,180461.0,3.21424e+06,nan,0.898330750146,11.4608755968,1.10147501845,nan,,1.10147501845,0.290701,50000,8.34071e-06,0.8
,100,5.42675,1,100,24.7177,1.03449115795,1230.81,5.52486e-05,11.4501890333,500.0,5190.08,3.37931e+07,1.43501e+11,nan,1.99997356977,11.4501890333,1.03449115795,nan,,1.03449115795,0.359729,50000,1.62611e-05,0.8
,100,4.95563,1,100,34.9104,1.43545630123,1168.47,5.52486e-05,12.4412987136,500.0,29.606,204614.0,4.62694e+06,nan,2.00018681511,12.4412987136,1.43545630123,nan,,1.43545630123,0.381837,50000,1.61131e-05,0.8
,100,5.96153,1,100,32.2031,0.58680537915,1446.57,5.52486e-05,13.498323706,500.0,2.44982e+20,2.21708e+24,inf,nan,1.99999996975,13.498323706,0.58680537915,nan,,0.58680537915,0.5,50000,2.76228e-05,0.8
,100,6.31409,1,100,66.2218,0.662138730268,1503.65,5.52486e-05,13.7509925975,500.0,1829.63,1.45858e+07,1.57668e+10,nan,0.769773361359,13.7509925975,0.662138730268,nan,,0.662138730268,0.440442,50000,1.43767e-05,0.8
2.8026e-45,100,4.75501,1,100,36.3179,0.233495508278,1194.95,5.52486e-05,14.3461112672,500.0,219.86,1.83417e+06,3.72005e+08,nan,2.1034342494,14.3461112672,0.233495508278,nan,1.30073e-38,0.233495508278,0.460909,50000,2.34909e-05,0.8
,100,5.71262,1,100,26.7127,2.01234904607,1211.91,5.52486e-05,9.89040655693,500.0,48.3957,314047.0,1.09276e+07,nan,1.99708831584,9.89040655693,2.01234904607,nan,,2.01234904607,0.358517,50000,1.42414e-05,0.8
,100,5.56665,1,100,35.8764,0.745893012391,1348.67,5.52486e-05,15.6212785669,500.0,21.3829,35196.0,249684.0,nan,1.16458572797,15.6212785669,0.745893012391,nan,,0.745893012391,0.0909386,50000,1.66686e-06,0.8
1.63707e-31,100,5.80754,1,100,26.2825,1.37091510604,1282.06,5.52486e-05,13.7425534161,500.0,17.1236,37752.4,176183.0,nan,1.87060508731,13.7425534161,1.37091510604,nan,5.07388e-26,1.37091510604,0.121806,50000,1.83407e-06,0.8
,100,6.15331,1,100,31.3312,1.21046323695,1410.92,5.52486e-05,16.7770594124,500.0,299989.0,2.71246e+09,8.12933e+14,nan,1.99999904175,16.7770594124,1.21046323695,nan,,1.21046323695,0.499551,50000,2.75732e-05,0.8
,100,5.8259,1,100,54.9855,1.57596328206,1351.04,5.52486e-05,11.9678294479,500.0,182.095,1.33662e+06,1.97945e+08,nan,1.99701461669,11.9678294479,1.57596328206,nan,,1.57596328206,0.405537,50000,1.82218e-05,0.8
,100,5.88864,1,100,62.2979,0.989125396967,1322.63,5.52486e-05,12.683473249,500.0,2518.9,3.46154e+07,6.72728e+10,nan,1.14708225816,12.683473249,0.989125396967,nan,,0.989125396967,0.759241,50000,3.23638e-05,0.8
,100,6.67899,1,100,45.4279,1.65281248583,1572.69,5.52486e-05,16.7490222336,500.0,4.06285e+10,3.67513e+14,1.49236e+25,nan,1.99999948597,16.7490222336,1.65281248583,nan,,1.65281248583,0.499762,50000,2.75965e-05,0.8
,100,6.33705,1,100,63.7899,2.39040881992,1419.5,5.52486e-05,11.914806995,500.0,534.475,4.46835e+06,1.68305e+09,nan,2.86071898245,11.914806995,2.39040881992,nan,,2.39040881992,0.461893,50000,1.79839e-05,0.8
,100,7.20209,1,100,27.6825,2.24252139833,1810.6,5.52486e-05,11.7691426683,500.0,7.23458e+16,5.61715e+20,inf,nan,1.97101163748,11.7691426683,2.24252139833,nan,,2.24252139833,0.428968,50000,2.06301e-05,0.8
,100,7.03078,1,100,40.9486,2.554710356,1576.15,5.52486e-05,11.3253232787,500.0,4.58585e+09,4.14667e+13,1.89988e+23,nan,2.00001224929,11.3253232787,2.554710356,nan,,2.554710356,0.499576,50000,2.75759e-05,0.8
,100,7.94908,1,100,30.1333,2.34417241032,2048.05,5.52486e-05,11.7362996377,500.0,1.64413e+12,1.48324e+16,2.43082e+28,nan,1.99998032896,11.7362996377,2.34417241032,nan,,2.34417241032,0.498419,50000,2.74486e-05,0.8
,100,6.00437,1,100,37.2463,2.14759284776,1295.26,5.52486e-05,10.1683250665,500.0,8.55357,3658.57,4591.37,nan,1.07516979143,10.1683250665,2.14759284776,nan,,2.14759284776,0.0236312,50000,1.91554e-07,0.8
,100,5.17412,1,100,56.6306,1.65096635252,1181.09,5.52486e-05,9.78765573088,500.0,11.0771,6210.2,15510.9,nan,0.822195092627,9.78765573088,1.65096635252,nan,,1.65096635252,0.0309743,50000,3.8586e-07,0.8
,100,6.69262,1,100,29.0928,2.34260808734,1407.17,5.52486e-05,15.2312371754,500.0,22.0291,41908.1,386491.0,nan,3.76913354691,15.2312371754,2.34260808734,nan,,2.34260808734,0.105105,50000,2.43101e-06,0.8
,100,8.17891,1,100,27.2681,1.94508115751,1821.1,5.52486e-05,12.4235982764,500.0,1613.92,4.43639e+06,4.30076e+09,nan,1.0342700371,12.4235982764,1.94508115751,nan,,1.94508115751,0.151869,50000,5.03994e-06,0.8
,100,5.58622,1,100,34.5722,1.09992834995,1302.83,5.52486e-05,11.4716307026,500.0,8.24424e+07,7.42807e+11,6.0966e+19,nan,1.99996114078,11.4716307026,1.09992834995,nan,,1.09992834995,0.497791,50000,2.73797e-05,0.8
,100,6.60295,1,100,119.826,2.28411895686,1699.1,5.52486e-05,11.9489223147,500.0,51.1343,228285.0,5.2442e+06,nan,0.554786353933,11.9489223147,2.28411895686,nan,,2.28411895686,0.246653,50000,6.12206e-06,0.8
,100,7.8161,1,100,47.5843,2.93700372663,1861.21,5.52486e-05,14.2239390775,500.0,1.35244e+06,1.22335e+10,1.65359e+16,nan,1.99999948327,14.2239390775,2.93700372663,nan,,2.93700372663,0.499753,50000,2.75954e-05,0.8
,100,7.25309,1,100,41.986,1.95093267803,1553.96,5.52486e-05,14.4889070645,500.0,15.0884,6945.49,21287.2,nan,1.02387406809,14.4889070645,1.95093267803,nan,,1.95093267803,0.025432,50000,2.85413e-07,0.8
,100,6.32802,1,100,45.8527,3.02081159848,1357.42,5.52486e-05,11.072760225,500.0,6.6148,2999.25,2876.74,nan,3.24369204764,11.072760225,3.02081159848,nan,,3.02081159848,0.0250506,50000,2.00683e-07,0.8
,100,8.70636,1,100,42.7455,2.84012250717,2010.44,5.52486e-05,14.6936188234,500.0,5.4466e+06,4.92885e+10,2.68422e+17,nan,1.99999980557,14.6936188234,2.84012250717,nan,,2.84012250717,0.499967,50000,2.76191e-05,0.8
,100,6.92078,1,100,52.9826,2.72832103476,1457.33,5.52486e-05,12.1295348553,500.0,9.86818,32149.0,115916.0,nan,2.00228428294,12.1295348553,2.72832103476,nan,,2.72832103476,0.179991,50000,3.6334e-06,0.8
,100,7.75599,1,100,29.8892,3.72721787744,1633.49,5.52486e-05,11.9852790615,500.0,33.1637,150299.0,2.69347e+06,nan,2.37197572746,11.9852790615,3.72721787744,nan,,3.72721787744,0.250388,50000,7.4753e-06,0.8
,100,6.81658,1,100,99.5107,2.8989592255,1883.86,5.52486e-05,13.5538084911,500.0,8.95842e+10,1.62147e+15,1.45258e+26,nan,1.0,13.5538084911,2.8989592255,nan,,2.8989592255,0.999998,50000,5.52484e-05,0.8
,100,6.39718,1,100,116.841,2.86968756793,1618.89,5.52486e-05,14.4470331772,500.0,1249.22,2.2227e+07,2.72956e+10,nan,0.999990282223,14.4470331772,2.86968756793,nan,,2.86968756793,0.983024,50000,5.339e-05,0.8
,100,7.57631,1,100,48.3848,3.32763808285,1754.84,5.52486e-05,8.15150023448,500.0,1.27253e+10,1.15147e+14,1.46497e+24,nan,2.00000000062,8.15150023448,3.32763808285,nan,,3.32763808285,0.499923,50000,2.76143e-05,0.8
,100,7.7487,1,100,30.4983,3.00821946693,1813.05,5.52486e-05,17.2524748457,500.0,5.32494e+06,4.60159e+10,2.34224e+17,nan,2.11279143758,17.2524748457,3.00821946693,nan,,3.00821946693,0.477436,50000,2.52141e-05,0.8
,100,8.59264,1,100,37.1738,4.40279668964,1907.14,5.52486e-05,10.8314779319,500.0,71.7997,375999.0,1.61866e+07,nan,1.93308648314,10.8314779319,4.40279668964,nan,,4.40279668964,0.289325,50000,9.58412e-06,0.8
,100,7.55354,1,100,79.5578,2.83796103067,1722.43,5.52486e-05,16.7955254615,500.0,8.75601,12782.2,18597.0,nan,0.548613123589,16.7955254615,2.83796103067,nan,,2.83796103067,0.0806532,50000,7.40414e-07,0.8
,100,6.9627,1,100,54.1832,3.45052863362,1488.68,5.52486e-05,13.8291199511,500.0,7.68561,50809.5,144188.0,nan,0.99528051123,13.8291199511,3.45052863362,nan,,3.45052863362,0.365248,50000,7.45099e-06,0.8
,100,8.42808,1,100,59.2672,4.00120826935,1864.87,5.52486e-05,12.5443622665,500.0,15.5456,28147.6,109820.0,nan,1.69000178246,12.5443622665,4.00120826935,nan,,4.00120826935,0.100036,50000,1.38711e-06,0.8
3.20897e-43,100,7.08081,1,100,37.3926,3.41765265662,1553.37,5.52486e-05,16.2386059749,500.0,6.81586,1207.89,1413.76,nan,0.860025457408,16.2386059749,3.41765265662,nan,3.96294e-38,3.41765265662,0.00979098,50000,9.28915e-08,0.8
,100,8.90392,1,100,39.7521,4.13303856876,2312.05,5.52486e-05,13.7933814878,500.0,1.91951e+14,1.73423e+18,3.32307e+32,nan,1.99999452838,13.7933814878,4.13303856876,nan,,4.13303856876,0.499156,50000,2.75297e-05,0.8
2.98343e-36,100,9.11467,1,100,49.9858,4.96080717956,1933.73,5.52486e-05,17.957918364,500.0,7.20546,4662.16,5163.35,nan,1.95531003201,17.957918364,4.96080717956,nan,3.89095e-31,4.96080717956,0.0357476,50000,3.03565e-07,0.8
1.09764e-41,100,7.24242,1,100,78.4913,2.82659116694,1612.66,5.52486e-05,11.3305334547,500.0,9.70134,3225.72,6954.23,nan,0.484777819411,11.3305334547,2.82659116694,nan,1.9275e-36,2.82659116694,0.0183703,50000,2.25543e-07,0.8
,100,8.34313,1,100,37.4361,3.17194719203,1884.67,5.52486e-05,19.3747596109,500.0,356.022,2.62529e+06,7.64641e+08,nan,1.99857524327,19.3747596109,3.17194719203,nan,,3.17194719203,0.4074,50000,1.84139e-05,0.8
