ESSRenyi,AvgEpLen,VarJ,J,VarDiscRet,MinNormIw,ESSClassic,AvgDiscRet,VarVanillaIw,VarRet,Bound,VanillaAvgRet,MaxVanillaIw,eRenyi2,AvgVanillaIw,VarNormIw,BatchSize,IterType,MaxNormIw,AvgNormIw,Delta,EpsThisIter,MinVanillaIw,AvgRet
39.49772777396808,200.0,281.74683,-116.874084,5241326.926508991,8.727553e-14,36.184737652800564,-2281.75755841767,1.4156109,5241326.926508991,-1238.8191,-2281.75755841767,3.573196,2.5317912,0.89143556,0.00017814102,100,1,0.040083613,0.01,0.4,100,7.780051e-12,-2281.75755841767
85.30620654280062,200.0,61.440655,-25.991022,539507.024802816,0.00048526248,82.68046629965919,-211.1363260633204,0.19646929,539507.024802816,-485.58545,-211.1363260633204,1.4463558,1.1722476,0.96360326,2.115915e-05,100,1,0.015009868,0.01,0.4,100,0.046760052,-211.1363260633204
72.8032613635979,200.0,8.002447,-7.099065,79.58303871828751,0.0002021582,73.83680124504177,-9.12838073651115,0.35608426,79.58303871828751,-13.846756,-9.12838073651115,1.795132,1.3735648,0.99743545,3.579177e-05,100,1,0.017997475,0.009999999,0.4,100,0.020163976,-9.12838073651115
83.47637793708479,200.0,8.614452,-8.221964,66.20743520055304,0.007938123,82.1446703827328,-8.733889052375801,0.19775823,66.20743520055304,-11.410642,-8.733889052375801,4.637593,1.1979437,0.9490534,2.1955995e-05,100,1,0.048865456,0.01,0.4,100,0.75337034,-8.733889052375801
97.64760592711067,200.0,7.9451447,-9.039251,66.49602114213974,0.0054546986,98.16020891783953,-9.137443638120663,0.019133782,66.49602114213974,-12.603134,-9.137443638120663,1.1293312,1.0240906,1.0053129,1.8932082e-06,100,1,0.01123363,0.010000002,0.4,100,0.54836786,-9.137443638120663
84.36870272707999,200.0,7.087606,-6.7828994,64.04308182514029,0.0002213199,85.63167283815697,-7.889889902824701,0.15091993,64.04308182514029,-11.918447,-7.889889902824701,1.4678481,1.1852736,0.94363755,1.694869e-05,100,1,0.01555521,0.010000002,0.4,100,0.020884577,-7.889889902824701
87.65880083133979,200.0,7.0331383,-7.428893,49.97876375604463,0.00028682555,86.37876722335876,-7.902885957670107,0.1596036,49.97876375604463,-10.646709,-7.902885957670107,1.4671906,1.1407868,1.0010006,1.5928468e-05,100,1,0.01465724,0.010000002,0.4,100,0.028711256,-7.902885957670107
99.2883548337958,200.0,7.3536754,-7.7242026,56.17803755497752,0.009374101,99.27312214580523,-7.745933317182156,0.0075154696,56.17803755497752,-10.618455,-7.745933317182156,1.3885512,1.0071675,1.0080442,7.396e-07,100,1,0.013774705,0.01,0.4,100,0.9449508,-7.745933317182156
80.28661430676893,200.0,7.7478657,-6.1418405,53.72978964019184,0.00014928388,79.34108801255786,-7.085885019843158,0.23797528,53.72978964019184,-9.52968,-7.085885019843158,1.6366262,1.2455376,0.95121557,2.6301102e-05,100,1,0.01720563,0.010000002,0.4,100,0.014200116,-7.085885019843158
65.58589139253822,200.0,7.867308,-6.5438824,51.512355523558725,3.2004205e-05,59.84553489620669,-7.836259063805176,0.59476817,51.512355523558725,-10.31456,-7.836259063805176,2.1673043,1.5247182,0.93678594,6.77746e-05,100,1,0.023135534,0.01,0.4,100,0.0029981092,-7.836259063805176
90.57259259075309,200.0,7.382548,-7.813958,53.2092251095458,0.0008391872,92.69115379518733,-8.039957213717473,0.08712199,53.2092251095458,-10.816013,-8.039957213717473,1.3152523,1.1040868,1.045866,7.964815e-06,100,1,0.012575725,0.01,0.4,100,0.087767735,-8.039957213717473
96.54108067305478,200.0,6.8676147,-7.55843,46.55622490618576,0.0043428135,96.74197965469341,-7.657170425641309,0.034501854,46.55622490618576,-10.343673,-7.657170425641309,1.2134018,1.0358285,1.0070916,3.401766e-06,100,1,0.012048573,0.01,0.4,100,0.43736112,-7.657170425641309
88.57781664538264,200.0,7.6541495,-8.862748,55.42537854333906,0.0004238702,89.2427460651299,-9.177408898921577,0.12577207,55.42537854333906,-11.918441,-9.177408898921577,1.3663929,1.1289508,1.0163543,1.21756975e-05,100,1,0.0134440595,0.01,0.4,100,0.043080233,-9.177408898921577
56.34561242361602,200.0,8.863656,-7.130879,53.01696627750589,1.4461297e-07,59.71851791373387,-8.486851041026659,0.8403867,53.01696627750589,-10.918201,-8.486851041026659,2.4039493,1.7747611,1.1106035,6.813357e-05,100,1,0.021645434,0.01,0.4,100,1.6060765e-05,-8.486851041026659
93.29973392372911,200.0,7.016273,-8.1771965,48.11055725107866,0.0031427694,92.1679229646333,-8.373059655098848,0.08559884,48.11055725107866,-11.072565,-8.373059655098848,1.6489618,1.0718144,0.9986253,8.583468e-06,100,1,0.016512318,0.01,0.4,100,0.3138449,-8.373059655098848
91.02021732811224,200.0,6.8304768,-7.4230156,44.71022751920579,0.0013937424,90.4191554372841,-7.64551859350481,0.10327318,44.71022751920579,-10.400356,-7.64551859350481,1.3718438,1.098657,0.98229074,1.0703051e-05,100,1,0.013965761,0.010000002,0.4,100,0.13690603,-7.64551859350481
94.28474446729834,200.0,7.1350284,-7.4691777,47.8586078262532,0.005430945,94.6772854347453,-7.642531379283711,0.055864617,47.8586078262532,-10.388151,-7.642531379283711,1.629447,1.060617,0.9918425,5.678733e-06,100,1,0.016428486,0.01,0.4,100,0.5386642,-7.642531379283711
69.04758200760966,200.0,6.8147607,-6.6916485,48.96447596477905,2.9454108e-07,73.59953787179406,-8.018465754956827,0.42002565,48.96447596477905,-10.081349,-8.018465754956827,1.9028124,1.4482766,1.0766819,3.623273e-05,100,1,0.017672932,0.01,0.4,100,3.17127e-05,-8.018465754956827
92.12657150466337,200.0,7.2253094,-7.47351,51.34115739849514,0.0020361147,95.06157584179579,-7.652103496250699,0.057652257,51.34115739849514,-10.4137535,-7.652103496250699,1.2792238,1.0854632,1.0481763,5.247441e-06,100,1,0.01220428,0.01,0.4,100,0.21342072,-7.652103496250699
97.26310243562178,200.0,6.4092693,-6.757359,41.94667838806192,0.0037148406,97.08446957109115,-6.8237172449881935,0.030722914,41.94667838806192,-9.645055,-6.8237172449881935,1.1714197,1.0281391,1.0063848,3.0334318e-06,100,1,0.011639879,0.01,0.4,100,0.37385592,-6.8237172449881935
85.28738586471155,200.0,8.298734,-8.254255,57.617079418685414,0.0018437268,85.05767490974303,-8.739201886620638,0.19561693,57.617079418685414,-11.308973,-8.739201886620638,2.3525262,1.1725063,1.0499489,1.7744758e-05,100,1,0.022406101,0.01,0.4,100,0.19358191,-8.739201886620638
69.1549544020929,200.0,9.554286,-8.020316,48.381120443347314,0.006573433,41.62657338860837,-9.025332348717196,1.6680175,48.381120443347314,-11.293713,-9.025332348717196,12.629478,1.446028,1.0851645,0.00014164763,100,1,0.11638307,0.009999999,0.4,100,0.7133257,-9.025332348717196
96.47919033281413,200.0,7.7255745,-7.9097414,55.30730329026567,0.004853091,96.70910673130375,-8.00982416162728,0.03443164,55.30730329026567,-10.76244,-8.00982416162728,1.2011567,1.036493,1.0008616,3.4372379e-06,100,1,0.012001227,0.01,0.4,100,0.4857273,-8.00982416162728
98.27563826501945,200.0,6.6408544,-6.962763,42.841107221661105,0.009130681,98.7746760364767,-7.010349927254734,0.012685138,42.841107221661105,-9.800514,-7.010349927254734,1.6184952,1.0175462,1.0061609,1.2530269e-06,100,1,0.01608585,0.010000003,0.4,100,0.91869336,-7.010349927254734
98.6702593776414,200.0,7.1009955,-7.7989,50.03175446435226,0.009394489,99.30152654068142,-7.835027838907604,0.006914708,50.03175446435226,-10.611071,-7.835027838907604,1.3765256,1.0134766,0.9865188,7.1049845e-07,100,1,0.013953364,0.01,0.4,100,0.926784,-7.835027838907604
91.64831666328163,200.0,6.1956897,-6.287491,35.225400760258715,0.0051388945,91.92089918927904,-6.53123347062754,0.08494597,35.225400760258715,-9.259871,-6.53123347062754,2.1386204,1.0911275,0.97817075,8.877964e-06,100,1,0.021863466,0.01,0.4,100,0.50267166,-6.53123347062754
89.66964667289648,200.0,7.674009,-7.6035233,54.19836889641433,0.0016001537,90.11206710815307,-7.819065015383529,0.10489511,54.19836889641433,-10.5566845,-7.819065015383529,1.3394473,1.1152046,0.9728236,1.1083759e-05,100,1,0.013768654,0.01,0.4,100,0.15566674,-7.819065015383529
99.73469023554252,200.0,7.0206723,-7.429897,49.6656616539325,0.008795024,99.7903210671579,-7.4362980021805045,0.002113701,49.6656616539325,-10.198393,-7.4362980021805045,1.095584,1.0026602,0.997899,2.1226107e-07,100,1,0.010978906,0.01,0.4,100,0.87765455,-7.4362980021805045
