ESSRenyi,Bound,AvgEpLen,VarDiscRet,eRenyi2,MaxVanillaIw,VarVanillaIw,VanillaAvgRet,MaxNormIw,AvgNormIw,VarRet,IterType,VarNormIw,Delta,J,BatchSize,VarJ,AvgVanillaIw,EpsThisIter,AvgRet,MinVanillaIw,AvgDiscRet,MinNormIw,ESSClassic
500.0,-50.3845,186.81,7736.83004369,1.0,1.0,,-41.8677269203,0.01,0.01,7736.83004369,2,3.50449e-18,0.7,-41.8677,500,87.5183,1.0,100,-41.8677269203,1.0,-41.8677269203,0.01,100.0
500.0,-37.8307,236.32,8621.36746611,1.0,1.0,,-21.7491382922,0.005,0.005,8621.36746611,2,2.1793e-19,0.7,-31.8084,500,90.5455,1.0,100,-21.7491382922,1.0,-21.7491382922,0.005,200.000000102
500.0,-37.9752,205.24,8121.98569294,1.0,1.0,,-35.5573265682,0.00333333,0.00333333,8121.98569294,2,5.43914e-20,0.7,-33.0581,500,90.272,1.0,100,-35.5573265682,1.0,-35.5573265682,0.00333333,299.999969474
500.0,-36.0437,227.83,8561.30988281,1.0,1.0,,-27.9671275099,0.0025,0.0025,8561.30988281,2,5.4346e-20,0.7,-31.7853,500,90.75,1.0,100,-27.9671275099,1.0,-27.9671275099,0.0025,400.0
42.2174636459,-17.9347,206.32,7988.01323784,11.8434,143.433,41.9535,-35.4126182607,0.24627,0.002,7988.01323784,1,0.000123678,0.7,-4.827,500,504.002,1.16484,100,-35.4126182607,0.00241958,-35.4126182607,4.15434e-06,15.6947729257
500.0,-57.4851,173.67,6937.58740894,1.0,1.0,,-49.3827745558,0.01,0.01,6937.58740894,2,3.50449e-18,0.7,-49.3828,500,82.8747,1.0,100,-49.3827745558,1.0,-49.3827745558,0.01,100.0
500.0,-53.0428,188.69,7242.61521814,1.0,1.0,,-45.2444838226,0.005,0.005,7242.61521814,2,2.1793e-19,0.7,-47.3136,500,83.8062,1.0,100,-45.2444838226,1.0,-45.2444838226,0.005,200.000000102
500.0,-50.2126,192.63,7519.74755074,1.0,1.0,,-41.97701361,0.00333333,0.00333333,7519.74755074,2,5.43914e-20,0.7,-45.5348,500,84.6768,1.0,100,-41.97701361,1.0,-41.97701361,0.00333333,299.999969474
500.0,-49.0526,187.57,7586.74056995,1.0,1.0,,-43.4016956255,0.0025,0.0025,7586.74056995,2,5.4346e-20,0.7,-45.0015,500,85.1833,1.0,100,-43.4016956255,1.0,-43.4016956255,0.0025,400.0
3.75889005373,32.5481,227.67,8087.30387264,133.018,579.098,682.033,-26.1362936546,0.783917,0.002,8087.30387264,1,0.0012498,0.7,74.3388,500,281.552,1.47745,100,-26.1362936546,,-26.1362936546,,1.59833274905
500.0,-33.0903,232.48,8336.68258499,1.0,1.0,,-25.4613308719,0.01,0.01,8336.68258499,2,3.50449e-18,0.7,-25.4613,500,90.8478,1.0,100,-25.4613308719,1.0,-25.4613308719,0.01,100.0
500.0,-34.161,214.57,7613.10254121,1.0,1.0,,-31.9316948916,0.005,0.005,7613.10254121,2,2.1793e-19,0.7,-28.6965,500,88.9135,1.0,100,-31.9316948916,1.0,-31.9316948916,0.005,200.000000102
500.0,-37.6438,193.11,7366.44852659,1.0,1.0,,-41.5221114071,0.00333333,0.00333333,7366.44852659,2,5.43914e-20,0.7,-32.9717,500,87.9653,1.0,100,-41.5221114071,1.0,-41.5221114071,0.00333333,299.999969474
500.0,-38.9117,199.94,7611.95436982,1.0,1.0,,-40.5468653303,0.0025,0.0025,7611.95436982,2,5.4346e-20,0.7,-34.8655,500,87.739,1.0,100,-40.5468653303,1.0,-40.5468653303,0.0025,400.0
75.2321552719,-26.7865,194.38,7271.92441948,6.64609,23.7874,3.91728,-43.3923970838,0.0437132,0.002,7271.92441948,1,1.32286e-05,0.7,-17.4566,500,202.566,1.08834,100,-43.3923970838,2.68251e-09,-43.3923970838,4.92954e-12,116.26444107
500.0,-41.461,210.43,7569.89755474,1.0,1.0,,-33.4204436114,0.01,0.01,7569.89755474,2,3.50449e-18,0.7,-33.4204,500,86.569,1.0,100,-33.4204436114,1.0,-33.4204436114,0.01,100.0
500.0,-39.9825,210.44,7596.18869848,1.0,1.0,,-35.1734627783,0.005,0.005,7596.18869848,2,2.1793e-19,0.7,-34.297,500,86.6486,1.0,100,-35.1734627783,1.0,-35.1734627783,0.005,200.000000102
500.0,-45.9732,162.18,6478.22763812,1.0,1.0,,-55.3991588223,0.00333333,0.00333333,6478.22763812,2,5.43914e-20,0.7,-41.331,500,85.1005,1.0,100,-55.3991588223,1.0,-55.3991588223,0.00333333,299.999969474
500.0,-44.6356,201.35,7706.56310905,1.0,1.0,,-38.4684045292,0.0025,0.0025,7706.56310905,2,5.4346e-20,0.7,-40.6154,500,85.6766,1.0,100,-38.4684045292,1.0,-38.4684045292,0.0025,400.0
202.471498675,-32.4995,224.36,8167.47155102,2.46948,15.3205,1.06667,-29.5889348517,0.0331748,0.002,8167.47155102,1,5.00148e-06,0.7,-26.8488,500,147.587,0.923625,100,-29.5889348517,8.39052e-05,-29.5889348517,1.81687e-07,222.43299801
500.0,-58.8239,173.59,6719.22426478,1.0,1.0,,-51.1975409739,0.01,0.01,6719.22426478,2,3.50449e-18,0.7,-51.1975,500,81.56,1.0,100,-51.1975409739,1.0,-51.1975409739,0.01,100.0
500.0,-50.9887,195.88,7442.74113937,1.0,1.0,,-39.9946073615,0.005,0.005,7442.74113937,2,2.1793e-19,0.7,-45.5961,500,83.9139,1.0,100,-39.9946073615,1.0,-39.9946073615,0.005,200.000000102
500.0,-48.5564,193.45,7339.84238815,1.0,1.0,,-41.2679109996,0.00333333,0.00333333,7339.84238815,2,5.43914e-20,0.7,-44.1534,500,84.3841,1.0,100,-41.2679109996,1.0,-41.2679109996,0.00333333,299.999969474
500.0,-47.1789,195.68,7260.01972107,1.0,1.0,,-40.7159802805,0.0025,0.0025,7260.01972107,2,5.4346e-20,0.7,-43.294,500,84.496,1.0,100,-40.7159802805,1.0,-40.7159802805,0.0025,400.0
4.49158974904,52.6728,215.1,7974.40141556,111.319,359.968,334.718,-33.3018805934,0.481968,0.002,7974.40141556,1,0.000600049,0.7,89.4685,500,96.0035,1.49374,100,-33.3018805934,,-33.3018805934,,3.31758335314
500.0,-43.4611,199.54,7779.95611512,1.0,1.0,,-35.7146605532,0.01,0.01,7779.95611512,2,3.50449e-18,0.7,-35.7147,500,87.7619,1.0,100,-35.7146605532,1.0,-35.7146605532,0.01,100.0
500.0,-53.4954,146.83,5903.16480757,1.0,1.0,,-60.320906624,0.005,0.005,5903.16480757,2,2.1793e-19,0.7,-48.0178,500,83.2137,1.0,100,-60.320906624,1.0,-60.320906624,0.005,200.000000102
500.0,-49.1273,195.7,7624.17256582,1.0,1.0,,-37.929201561,0.00333333,0.00333333,7624.17256582,2,5.43914e-20,0.7,-44.6549,500,84.5869,1.0,100,-37.929201561,1.0,-37.929201561,0.00333333,299.999969474
500.0,-44.2093,227.2,8369.68513076,1.0,1.0,,-27.3793260121,0.0025,0.0025,8369.68513076,2,5.4346e-20,0.7,-40.336,500,86.5659,1.0,100,-27.3793260121,1.0,-27.3793260121,0.0025,400.0
19.2205720185,8.30043,223.71,8247.62280438,26.0138,131.42,80.6427,-26.8260380864,0.170546,0.002,8247.62280438,1,0.000135808,0.7,25.9698,500,421.993,1.54117,100,-26.8260380864,1.66607e-06,-26.8260380864,2.16209e-09,14.3332350586
500.0,-37.0835,219.73,8241.87267561,1.0,1.0,,-29.8399103609,0.01,0.01,8241.87267561,2,3.50449e-18,0.7,-29.8399,500,90.3297,1.0,100,-29.8399103609,1.0,-29.8399103609,0.01,100.0
500.0,-39.7589,198.2,7810.85551139,1.0,1.0,,-39.0314878304,0.005,0.005,7810.85551139,2,2.1793e-19,0.7,-34.4357,500,89.2593,1.0,100,-39.0314878304,1.0,-39.0314878304,0.005,200.000000102
500.0,-40.7184,197.67,8003.46572588,1.0,1.0,,-39.8120556848,0.00333333,0.00333333,8003.46572588,2,5.43914e-20,0.7,-36.2278,500,89.2135,1.0,100,-39.8120556848,1.0,-39.8120556848,0.00333333,299.999969474
500.0,-42.2135,182.08,7354.9325796,1.0,1.0,,-44.6148561212,0.0025,0.0025,7354.9325796,2,5.4346e-20,0.7,-38.3246,500,88.3336,1.0,100,-44.6148561212,1.0,-44.6148561212,0.0025,400.0
5.05707146208,4.37978,183.26,7385.69283886,98.8715,509.124,555.585,-44.1703906953,0.490734,0.002,7385.69283886,1,0.000516173,0.7,38.9666,500,648.372,2.07495,100,-44.1703906953,7.0207e-14,-44.1703906953,6.7671e-17,3.85252005366
500.0,-37.2019,218.71,8974.65814926,1.0,1.0,,-29.5801825602,0.01,0.01,8974.65814926,2,3.50449e-18,0.7,-29.5802,500,94.2598,1.0,100,-29.5801825602,1.0,-29.5801825602,0.01,100.0
500.0,-35.9405,210.41,8320.13753472,1.0,1.0,,-31.4732138401,0.005,0.005,8320.13753472,2,2.1793e-19,0.7,-30.5267,500,92.5301,1.0,100,-31.4732138401,1.0,-31.4732138401,0.005,200.000000102
500.0,-34.0303,222.26,8543.32900072,1.0,1.0,,-27.7764824916,0.00333333,0.00333333,8543.32900072,2,5.43914e-20,0.7,-29.61,500,92.3518,1.0,100,-27.7764824916,1.0,-27.7764824916,0.00333333,299.999969474
500.0,-36.018,193.21,7961.05733069,1.0,1.0,,-39.7476339547,0.0025,0.0025,7961.05733069,2,5.4346e-20,0.7,-32.1444,500,91.5766,1.0,100,-39.7476339547,1.0,-39.7476339547,0.0025,400.0
4.58490696982,42.101,178.25,7731.04443909,109.053,341.091,430.995,-44.8812885396,0.318369,0.002,7731.04443909,1,0.000375484,0.7,79.3281,500,148.265,2.14275,100,-44.8812885396,,-44.8812885396,,5.2807616079
500.0,-55.8209,173.35,7252.27684013,1.0,1.0,,-48.1987191538,0.01,0.01,7252.27684013,2,3.50449e-18,0.7,-48.1987,500,84.7334,1.0,100,-48.1987191538,1.0,-48.1987191538,0.01,100.0
500.0,-40.7173,237.0,8986.39329992,1.0,1.0,,-22.2054411119,0.005,0.005,8986.39329992,2,2.1793e-19,0.7,-35.2021,500,90.5928,1.0,100,-22.2054411119,1.0,-22.2054411119,0.005,200.000000102
500.0,-35.9238,231.98,8578.0489026,1.0,1.0,,-23.8575824289,0.00333333,0.00333333,8578.0489026,2,5.43914e-20,0.7,-31.4206,500,91.2728,1.0,100,-23.8575824289,1.0,-23.8575824289,0.00333333,299.999969474
500.0,-38.3834,181.32,7402.89729111,1.0,1.0,,-43.67237297,0.0025,0.0025,7402.89729111,2,5.4346e-20,0.7,-34.4835,500,90.0467,1.0,100,-43.67237297,1.0,-43.67237297,0.0025,400.0
138.504406129,-29.6073,181.42,7640.86681776,3.60999,21.5468,2.41835,-43.9148275484,0.0409825,0.002,7640.86681776,1,8.74889e-06,0.7,-22.9798,500,176.631,1.05151,100,-43.9148275484,3.83479e-05,-43.9148275484,7.29388e-08,157.092054004
500.0,-45.6025,196.62,8146.42081711,1.0,1.0,,-38.1838125105,0.01,0.01,8146.42081711,2,3.50449e-18,0.7,-38.1838,500,89.8051,1.0,100,-38.1838125105,1.0,-38.1838125105,0.01,100.0
500.0,-47.4852,173.91,7164.37673497,1.0,1.0,,-46.2950746956,0.005,0.005,7164.37673497,2,2.1793e-19,0.7,-42.2394,500,87.151,1.0,100,-46.2950746956,1.0,-46.2950746956,0.005,200.000000102
500.0,-44.7987,205.51,8326.37879806,1.0,1.0,,-36.516465476,0.00333333,0.00333333,8326.37879806,2,5.43914e-20,0.7,-40.3318,500,88.4223,1.0,100,-36.516465476,1.0,-36.516465476,0.00333333,299.999969474
500.0,-46.3244,174.04,7080.42774202,1.0,1.0,,-48.8286597691,0.0025,0.0025,7080.42774202,2,5.4346e-20,0.7,-42.456,500,87.3489,1.0,100,-48.8286597691,1.0,-48.8286597691,0.0025,400.0
3.88294890346,36.7912,192.45,7758.6233909,128.768,982.001,2102.18,-42.1091757267,0.520098,0.002,7758.6233909,1,0.000589679,0.7,76.0542,500,264.331,3.77622,100,-42.1091757267,,-42.1091757267,,3.3755317296
500.0,-37.1152,219.39,8564.23643678,1.0,1.0,,-29.5016549872,0.01,0.01,8564.23643678,2,3.50449e-18,0.7,-29.5017,500,92.0793,1.0,100,-29.5016549872,1.0,-29.5016549872,0.01,100.0
500.0,-42.1116,184.63,7445.21429157,1.0,1.0,,-43.325380461,0.005,0.005,7445.21429157,2,2.1793e-19,0.7,-36.4135,500,89.2886,1.0,100,-43.325380461,1.0,-43.325380461,0.005,200.000000102
500.0,-41.0473,201.23,8103.55182835,1.0,1.0,,-36.325637064,0.00333333,0.00333333,8103.55182835,2,5.43914e-20,0.7,-36.3842,500,89.382,1.0,100,-36.325637064,1.0,-36.325637064,0.00333333,299.999969474
500.0,-42.5209,178.55,7439.13354832,1.0,1.0,,-44.7778565003,0.0025,0.0025,7439.13354832,2,5.4346e-20,0.7,-38.4826,500,88.5791,1.0,100,-44.7778565003,1.0,-44.7778565003,0.0025,400.0
5.51808360432,42.0268,206.39,8370.05218299,90.6112,374.482,344.071,-34.1628009806,0.399647,0.002,8370.05218299,1,0.000391867,0.7,76.4091,500,134.002,1.87407,100,-34.1628009806,,-34.1628009806,,5.06222087464
500.0,-46.7936,196.25,8182.05526988,1.0,1.0,,-39.2242399844,0.01,0.01,8182.05526988,2,3.50449e-18,0.7,-39.2242,500,90.0013,1.0,100,-39.2242399844,1.0,-39.2242399844,0.01,100.0
500.0,-43.7227,197.16,7873.73348251,1.0,1.0,,-37.4901082052,0.005,0.005,7873.73348251,2,2.1793e-19,0.7,-38.3572,500,89.1536,1.0,100,-37.4901082052,1.0,-37.4901082052,0.005,200.000000102
500.0,-41.8762,206.33,8336.30755626,1.0,1.0,,-35.7712639416,0.00333333,0.00333333,8336.30755626,2,5.43914e-20,0.7,-37.4952,500,89.7295,1.0,100,-35.7712639416,1.0,-35.7712639416,0.00333333,299.999969474
500.0,-41.7439,196.28,7941.08926017,1.0,1.0,,-39.2427076989,0.0025,0.0025,7941.08926017,2,5.4346e-20,0.7,-37.9321,500,89.468,1.0,100,-39.2427076989,1.0,-39.2427076989,0.0025,400.0
118.954924286,-27.9486,204.44,8012.62164563,4.20327,10.5953,2.17282,-33.8617287316,0.0228008,0.002,8012.62164563,1,1.00623e-05,0.7,-20.9587,500,180.566,0.929381,100,-33.8617287316,8.15105e-06,-33.8617287316,1.75408e-08,142.42825356
500.0,-46.3293,195.73,8064.81610412,1.0,1.0,,-38.709927154,0.01,0.01,8064.81610412,2,3.50449e-18,0.7,-38.7099,500,89.3542,1.0,100,-38.709927154,1.0,-38.709927154,0.01,100.0
500.0,-43.5452,200.39,8039.8652038,1.0,1.0,,-37.6049312377,0.005,0.005,8039.8652038,2,2.1793e-19,0.7,-38.1574,500,89.2867,1.0,100,-37.6049312377,1.0,-37.6049312377,0.005,200.000000102
500.0,-45.1707,174.35,7319.40077731,1.0,1.0,,-45.9999051326,0.00333333,0.00333333,7319.40077731,2,5.43914e-20,0.7,-40.7716,500,87.999,1.0,100,-45.9999051326,1.0,-45.9999051326,0.00333333,299.999969474
500.0,-42.335,215.32,8412.89527562,1.0,1.0,,-31.786274621,0.0025,0.0025,8412.89527562,2,5.4346e-20,0.7,-38.5253,500,88.9111,1.0,100,-31.786274621,1.0,-31.786274621,0.0025,400.0
500.0,-42.1947,191.35,7746.69523568,1.0,1.00001,5.50302e-12,-39.835208908,0.00200002,0.002,7746.69523568,1,2.20118e-17,0.7,-38.7872,500,88.6469,1.0,100,-39.835208908,0.99998,-39.835208908,0.00199996,500.000030907
500.0,-47.6074,192.52,7779.8363592,1.0,1.0,,-40.0470610115,0.01,0.01,7779.8363592,2,3.50449e-18,0.7,-40.0471,500,87.7613,1.0,100,-40.0470610115,1.0,-40.0470610115,0.01,100.0
500.0,-52.7836,160.74,7224.35262458,1.0,1.0,,-53.3437832396,0.005,0.005,7224.35262458,2,2.1793e-19,0.7,-46.6954,500,86.4365,1.0,100,-53.3437832396,1.0,-53.3437832396,0.005,200.000000102
500.0,-48.2636,202.17,8242.31842546,1.0,1.0,,-36.4869135401,0.00333333,0.00333333,8242.31842546,2,5.43914e-20,0.7,-43.2926,500,87.8861,1.0,100,-36.4869135401,1.0,-36.4869135401,0.00333333,299.999969474
500.0,-49.9857,165.5,7192.88101866,1.0,1.0,,-51.8194702661,0.0025,0.0025,7192.88101866,2,5.4346e-20,0.7,-45.4243,500,87.1025,1.0,100,-51.8194702661,1.0,-51.8194702661,0.0025,400.0
500.0,-50.032,173.09,7329.85496327,1.0,1.0,,-48.0634377698,0.002,0.002,7329.85496327,1,5.43187e-20,0.7,-45.9521,500,86.7289,1.0,100,-48.0634377698,1.0,-48.0634377698,0.002,500.000006643
500.0,-37.1965,213.89,8371.70469409,1.0,1.0,,-29.6739360048,0.01,0.01,8371.70469409,2,3.50449e-18,0.7,-29.6739,500,91.0384,1.0,100,-29.6739360048,1.0,-29.6739360048,0.01,100.0
500.0,-35.2344,224.0,8729.71110941,1.0,1.0,,-29.5915573839,0.005,0.005,8729.71110941,2,2.1793e-19,0.7,-29.6327,500,92.0065,1.0,100,-29.5915573839,1.0,-29.5915573839,0.005,200.000000102
500.0,-36.6465,200.86,7945.21530212,1.0,1.0,,-36.9529725451,0.00333333,0.00333333,7945.21530212,2,5.43914e-20,0.7,-32.0728,500,90.9797,1.0,100,-36.9529725451,1.0,-36.9529725451,0.00333333,299.999969474
500.0,-38.4481,186.51,7864.6555949,1.0,1.0,,-41.7300012076,0.0025,0.0025,7864.6555949,2,5.4346e-20,0.7,-34.4871,500,90.3989,1.0,100,-41.7300012076,1.0,-41.7300012076,0.0025,400.0
500.0,-38.2773,205.44,8145.23791174,1.0,1.0,,-35.6053628667,0.002,0.002,8145.23791174,1,5.43187e-20,0.7,-34.7108,500,90.2803,1.0,100,-35.6053628667,1.0,-35.6053628667,0.002,500.000006643
500.0,-43.0176,204.88,7983.10538054,1.0,1.0,,-35.3915483799,0.01,0.01,7983.10538054,2,3.50449e-18,0.7,-35.3915,500,88.9004,1.0,100,-35.3915483799,1.0,-35.3915483799,0.01,100.0
500.0,-39.4636,208.92,8621.43276385,1.0,1.0,,-32.7501594058,0.005,0.005,8621.43276385,2,2.1793e-19,0.7,-34.0709,500,90.6697,1.0,100,-32.7501594058,1.0,-32.7501594058,0.005,200.000000102
500.0,-39.9155,196.74,8299.27453854,1.0,1.0,,-37.8892551859,0.00333333,0.00333333,8299.27453854,2,5.43914e-20,0.7,-35.3437,500,90.6789,1.0,100,-37.8892551859,1.0,-37.8892551859,0.00333333,299.999969474
500.0,-35.4834,241.63,8654.8568433,1.0,1.0,,-20.0653930165,0.0025,0.0025,8654.8568433,2,5.4346e-20,0.7,-31.5241,500,91.3939,1.0,100,-20.0653930165,1.0,-20.0653930165,0.0025,400.0
499.996185332,-37.2583,187.23,7672.50607044,1.00001,1.00002,9.9771e-12,-42.4883211507,0.00200004,0.002,7672.50607044,1,3.99866e-17,0.7,-33.7169,500,90.6679,1.0,100,-42.4883211507,0.99999,-42.4883211507,0.00199998,499.999750745
500.0,-48.022,192.36,8193.91927577,1.0,1.0,,-40.510516437,0.01,0.01,8193.91927577,2,3.50449e-18,0.7,-40.5105,500,90.0665,1.0,100,-40.510516437,1.0,-40.510516437,0.01,100.0
500.0,-42.8693,205.5,8243.50226244,1.0,1.0,,-34.6052632743,0.005,0.005,8243.50226244,2,2.1793e-19,0.7,-37.5579,500,90.251,1.0,100,-34.6052632743,1.0,-34.6052632743,0.005,200.000000102
500.0,-43.2915,188.6,7461.69778248,1.0,1.0,,-41.7485850508,0.00333333,0.00333333,7461.69778248,2,5.43914e-20,0.7,-38.9548,500,88.8618,1.0,100,-41.7485850508,1.0,-41.7485850508,0.00333333,299.999969474
500.0,-42.4122,196.21,7819.43164113,1.0,1.0,,-37.2203636467,0.0025,0.0025,7819.43164113,2,5.4346e-20,0.7,-38.5212,500,88.6464,1.0,100,-37.2203636467,1.0,-37.2203636467,0.0025,400.0
500.0,-41.6514,201.53,8052.166092,1.0,1.0,,-36.7710324616,0.002,0.002,8052.166092,1,5.43187e-20,0.7,-38.1712,500,88.7771,1.0,100,-36.7710324616,1.0,-36.7710324616,0.002,500.000006643
500.0,-57.7899,165.42,6599.06221783,1.0,1.0,,-50.2521890815,0.01,0.01,6599.06221783,2,3.50449e-18,0.7,-50.2522,500,80.8274,1.0,100,-50.2521890815,1.0,-50.2521890815,0.01,100.0
500.0,-48.9734,201.74,8223.58856521,1.0,1.0,,-36.7380026096,0.005,0.005,8223.58856521,2,2.1793e-19,0.7,-43.4951,500,85.9236,1.0,100,-36.7380026096,1.0,-36.7380026096,0.005,200.000000102
500.0,-40.9771,237.12,9016.01775917,1.0,1.0,,-22.487446267,0.00333333,0.00333333,9016.01775917,2,5.43914e-20,0.7,-36.4925,500,89.4163,1.0,100,-22.487446267,1.0,-22.487446267,0.00333333,299.999969474
500.0,-37.0971,230.4,8958.01548459,1.0,1.0,,-23.3756136473,0.0025,0.0025,8958.01548459,2,5.4346e-20,0.7,-33.2133,500,90.8065,1.0,100,-23.3756136473,1.0,-23.3756136473,0.0025,400.0
500.0,-35.3678,228.67,8539.45828635,1.0,1.0,,-26.6170967971,0.002,0.002,8539.45828635,1,5.43187e-20,0.7,-31.8941,500,91.0738,1.0,100,-26.6170967971,1.0,-26.6170967971,0.002,500.000006643
500.0,-38.9164,211.17,8022.16772132,1.0,1.0,,-31.5870011234,0.01,0.01,8022.16772132,2,3.50449e-18,0.7,-31.587,500,89.1176,1.0,100,-31.5870011234,1.0,-31.5870011234,0.01,100.0
500.0,-39.3141,200.38,8202.81066063,1.0,1.0,,-36.0437610845,0.005,0.005,8202.81066063,2,2.1793e-19,0.7,-33.8154,500,89.6456,1.0,100,-36.0437610845,1.0,-36.0437610845,0.005,200.000000102
500.0,-38.0409,210.12,8388.53518176,1.0,1.0,,-33.0229629046,0.00333333,0.00333333,8388.53518176,2,5.43914e-20,0.7,-33.5512,500,90.1438,1.0,100,-33.0229629046,1.0,-33.0229629046,0.00333333,299.999969474
500.0,-37.4532,208.97,8467.98458525,1.0,1.0,,-33.6061923389,0.0025,0.0025,8467.98458525,2,5.4346e-20,0.7,-33.565,500,90.5,1.0,100,-33.6061923389,1.0,-33.6061923389,0.0025,400.0
500.0,-38.1894,196.28,8238.8851399,1.0,1.00001,6.25505e-13,-39.2988231593,0.00200001,0.002,8238.8851399,1,2.61317e-18,0.7,-34.7117,500,90.4918,1.0,100,-39.2988231593,0.999999,-39.2988231593,0.002,500.000128713
500.0,-48.4364,187.53,7473.35184652,1.0,1.0,,-41.0020657204,0.01,0.01,7473.35184652,2,3.50449e-18,0.7,-41.0021,500,86.0152,1.0,100,-41.0020657204,1.0,-41.0020657204,0.01,100.0
500.0,-45.0059,197.19,7928.85567724,1.0,1.0,,-37.4595764426,0.005,0.005,7928.85567724,2,2.1793e-19,0.7,-39.2308,500,87.334,1.0,100,-37.4595764426,1.0,-37.4595764426,0.005,200.000000102
500.0,-39.4624,228.35,8609.4962844,1.0,1.0,,-25.7795042017,0.00333333,0.00333333,8609.4962844,2,5.43914e-20,0.7,-34.7471,500,89.2534,1.0,100,-25.7795042017,1.0,-25.7795042017,0.00333333,299.999969474
500.0,-40.9304,186.94,7521.37129518,1.0,1.0,,-43.1460728155,0.0025,0.0025,7521.37129518,2,5.4346e-20,0.7,-36.8468,500,88.5968,1.0,100,-43.1460728155,1.0,-43.1460728155,0.0025,400.0
499.996185332,-42.7053,173.53,7013.7228218,1.00001,1.0002,1.08931e-09,-47.8789007376,0.00200041,0.002,7013.7228218,1,4.35761e-15,0.7,-39.0528,500,87.6799,0.999999,100,-47.8789007376,0.999858,-47.8789007376,0.00199972,500.000028657
500.0,-40.0386,209.19,8308.56074495,1.0,1.0,,-32.2518228805,0.01,0.01,8308.56074495,2,3.50449e-18,0.7,-32.2518,500,90.6944,1.0,100,-32.2518228805,1.0,-32.2518228805,0.01,100.0
500.0,-42.5052,187.98,7566.79883153,1.0,1.0,,-41.7464436199,0.005,0.005,7566.79883153,2,2.1793e-19,0.7,-36.9991,500,88.7741,1.0,100,-41.7464436199,1.0,-41.7464436199,0.005,200.000000102
500.0,-42.5879,196.2,7924.80936923,1.0,1.0,,-38.510247255,0.00333333,0.00333333,7924.80936923,2,5.43914e-20,0.7,-37.5028,500,88.7107,1.0,100,-38.510247255,1.0,-38.510247255,0.00333333,299.999969474
500.0,-42.3949,198.42,7908.66359555,1.0,1.0,,-39.456018332,0.0025,0.0025,7908.66359555,2,5.4346e-20,0.7,-37.9911,500,88.6583,1.0,100,-39.456018332,1.0,-39.456018332,0.0025,400.0
500.0,-40.9986,214.92,8550.03555779,1.0,1.0,,-33.3342958223,0.002,0.002,8550.03555779,1,5.43187e-20,0.7,-37.0598,500,89.3567,1.0,100,-33.3342958223,1.0,-33.3342958223,0.002,500.000006643
500.0,-53.8254,177.71,7401.49550778,1.0,1.0,,-46.0384491019,0.01,0.01,7401.49550778,2,3.50449e-18,0.7,-46.0384,500,85.6007,1.0,100,-46.0384491019,1.0,-46.0384491019,0.01,100.0
500.0,-55.0172,160.57,6531.01431815,1.0,1.0,,-52.6593676448,0.005,0.005,6531.01431815,2,2.1793e-19,0.7,-49.3489,500,83.1117,1.0,100,-52.6593676448,1.0,-52.6593676448,0.005,200.000000102
500.0,-50.505,202.5,8104.70643325,1.0,1.0,,-38.9327352446,0.00333333,0.00333333,8104.70643325,2,5.43914e-20,0.7,-45.8769,500,85.4617,1.0,100,-38.9327352446,1.0,-38.9327352446,0.00333333,299.999969474
500.0,-49.7167,179.63,7155.10912798,1.0,1.0,,-45.2039164536,0.0025,0.0025,7155.10912798,2,5.4346e-20,0.7,-45.7086,500,85.1396,1.0,100,-45.2039164536,1.0,-45.2039164536,0.0025,400.0
500.0,-50.3642,170.35,7213.90516191,1.0,1.0,,-51.0616508645,0.002,0.002,7213.90516191,1,5.43187e-20,0.7,-46.7792,500,85.0408,1.0,100,-51.0616508645,1.0,-51.0616508645,0.002,500.000006643
500.0,-26.4541,238.26,8828.92537782,1.0,1.0,,-19.1570263185,0.01,0.01,8828.92537782,2,3.50449e-18,0.7,-19.157,500,93.4914,1.0,100,-19.1570263185,1.0,-19.1570263185,0.01,100.0
500.0,-31.5034,205.39,8127.67954902,1.0,1.0,,-33.0039107432,0.005,0.005,8127.67954902,2,2.1793e-19,0.7,-26.0805,500,91.8774,1.0,100,-33.0039107432,1.0,-33.0039107432,0.005,200.000000102
500.0,-35.9979,189.82,7602.37400892,1.0,1.0,,-42.5392923492,0.00333333,0.00333333,7602.37400892,2,5.43914e-20,0.7,-31.5667,500,90.5352,1.0,100,-42.5392923492,1.0,-42.5392923492,0.00333333,299.999969474
500.0,-36.9327,197.59,7868.66602143,1.0,1.0,,-37.6805739675,0.0025,0.0025,7868.66602143,2,5.4346e-20,0.7,-33.0952,500,90.0109,1.0,100,-37.6805739675,1.0,-37.6805739675,0.0025,400.0
500.0,-35.7392,219.19,8406.04081648,1.0,1.0,,-29.1535012819,0.002,0.002,8406.04081648,1,5.43187e-20,0.7,-32.3069,500,90.2688,1.0,100,-29.1535012819,1.0,-29.1535012819,0.002,500.000006643
500.0,-47.4997,192.66,7661.71516934,1.0,1.0,,-40.2005385275,0.01,0.01,7661.71516934,2,3.50449e-18,0.7,-40.2005,500,87.0925,1.0,100,-40.2005385275,1.0,-40.2005385275,0.01,100.0
500.0,-43.5255,199.87,7793.23129301,1.0,1.0,,-36.5278849126,0.005,0.005,7793.23129301,2,2.1793e-19,0.7,-38.3642,500,87.4847,1.0,100,-36.5278849126,1.0,-36.5278849126,0.005,200.000000102
