AvgRet,MinNormIw,Bound,BatchSize,VarDiscRet,AvgDiscRet,J,VanillaAvgRet,VarVanillaIw,MaxVanillaIw,eRenyi2,ESSClassic,ESSRenyi,VarNormIw,AvgVanillaIw,VarJ,MaxNormIw,AvgNormIw,AvgEpLen,MinVanillaIw,VarRet
-4.452891458530062,1.2759034e-10,28.911041,100,156.01356785698047,-4.452891458530062,32.462223,-4.452891458530062,2011016100.0,448443.7,1.0000056,1.0000845999250696,99.99943971947827,0.009999147,4484.6265,0.011860584,0.9999577,0.009999999,500.0,5.7219506e-05,156.01356785698047
4.025242124935603,2.3858118e-05,26.856895,100,389.86481175549534,4.025242124935603,36.081913,4.025242124935603,18231.607,1351.0569,2.9124117,1.1260706405095346,34.33580504832369,0.008869128,14.337451,15.467396,0.9423271,0.010000003,500.0,0.03420646,389.86481175549534
9.627751616669272,1.1066072e-16,38.366146,100,269.7364758825622,9.627751616669272,42.387165,9.627751616669272,1294472700.0,359787.94,1.0000006,1.0000458608737375,99.99994039539075,0.009999538,3597.962,0.0052342047,0.99997705,0.01,500.0,3.9815304e-11,269.7364758825622
4.88426833188651,2.4266537e-05,38.45678,100,400.87467171034507,4.88426833188651,46.904526,4.88426833188651,41487.49,2037.6755,3.015872,1.084493685283159,33.15790588770261,0.009213023,21.220592,14.936532,0.96023494,0.01,500.0,0.05149503,400.87467171034507
11.102727178936512,1.8908286e-05,54.51593,100,559.4950913175715,11.102727178936512,68.329254,11.102727178936512,16030.978,1266.9264,3.3959265,1.1369491521952446,29.447045076128504,0.0087833,13.509869,25.400173,0.9377785,0.01,500.0,0.025544845,559.4950913175715
17.477723255311297,3.0461688e-06,46.064842,100,468.79154630592774,17.477723255311297,56.602776,17.477723255311297,5450.1826,738.82886,4.367806,1.181520253689185,22.894789962350245,0.008448155,8.032017,19.747232,0.91985476,0.01,500.0,0.0024466878,468.79154630592774
25.449304984292944,1.2844012e-05,67.50596,100,700.3322807801284,25.449304984292944,81.09035,25.449304984292944,18041.924,1343.9017,3.7378604,1.1088373112160457,26.75327278074756,0.009008542,14.151881,22.957129,0.94962764,0.009999998,500.0,0.018176693,700.3322807801284
31.56751054508818,1.9234552e-09,57.359764,100,656.4107984217552,31.56751054508818,64.31891,31.56751054508818,83096440.0,91158.31,1.0000011,1.0023604393136962,99.99989271175451,0.009976213,912.6585,0.17714207,0.9988217,0.010000002,500.0,0.00017554578,656.4107984217552
44.60040141916771,8.735876e-06,58.657898,100,562.3996323211513,44.60040141916771,72.63915,44.60040141916771,3109.6006,558.415,3.5067575,1.351185329021331,28.516371623385183,0.007374655,6.4935393,26.451578,0.8599547,0.01,500.0,0.0056726756,562.3996323211513
43.91793711105567,3.3467132e-11,85.33406,100,666.4281612235199,43.91793711105567,93.17629,43.91793711105567,380703870.0,195116.6,1.0000006,1.0002646028910864,99.99994039539075,0.009997329,1951.4241,0.040042754,0.99986774,0.01,500.0,6.5308564e-06,666.4281612235199
53.12146136460442,2.9281222e-05,74.26746,100,661.490546508374,53.12146136460442,91.30034,53.12146136460442,1286.9917,359.22754,4.382501,1.3442163113808538,22.818020381532737,0.007413412,4.166571,31.344053,0.86216587,0.01,500.0,0.012200229,661.490546508374
63.8472458155554,1.4866159e-05,76.95205,100,389.0056922080898,63.8472458155554,92.26955,63.8472458155554,2578.3792,508.4528,3.6056883,1.358929890408514,27.7339555586648,0.0073320516,5.9300814,31.056217,0.8574129,0.01,500.0,0.008815753,389.0056922080898
