eRenyi2,AvgVanillaIw,VanillaAvgRet,Bound,VarRet,MaxVanillaIw,VarNormIw,AvgNormIw,VarVanillaIw,MinNormIw,J,MaxNormIw,VarJ,ESSRenyi,VarDiscRet,AvgEpLen,ESSClassic,AvgDiscRet,MinVanillaIw,AvgRet,BatchSize
1.0184312,1.0062748,4982.023938985968,4567.399,32123.622089811266,1.2517911,1.6826099e-06,0.010000002,0.017037923,0.0043960297,4992.07,0.012439853,78.84459,98.19023740463197,32123.622089811266,498.22,98.36148944000992,4982.023938985968,0.44236144,4982.023938985968,100
1.0217601,1.01747,4975.113325253874,4566.0244,27410.85465908067,1.1703898,2.657621e-06,0.01,0.027512895,0.0024685392,4991.3887,0.011502941,52.354973,97.8703312101242,27410.85465908067,497.55,97.43641436796788,4975.113325253874,0.25116646,4975.113325253874,100
1.0000004,1.0000478,4999.938977251826,4579.129,0.01391164528220954,1.0009903,5.5686587e-11,0.01,5.5691635e-07,0.009956469,4999.9395,0.010009425,0.11696074,99.99996423722592,0.01391164528220954,500.0,99.99995804034728,4999.938977251826,0.9956944,4999.938977251826,100
1.0523177,1.0076104,4922.6222884133185,4561.8716,297379.85670068674,1.2361635,5.961071e-06,0.01,0.060521487,0.0007672987,4993.55,0.0122682685,45.60909,95.02833254469763,297379.85670068674,492.29,94.42739183688724,4922.6222884133185,0.07731381,4922.6222884133185,100
1.0,1.0,4999.945030611398,4579.135,0.002848670140288762,1.0,3.5044917e-18,0.009999998,,0.01,4999.9453,0.01,0.053116024,100.0,0.002848670140288762,500.0,100.0,4999.945030611398,1.0,4999.945030611398,100
1.0,1.0,4999.950150692462,4579.14,0.003327970873459113,1.0,3.5044917e-18,0.009999998,,0.01,4999.9507,0.01,0.05741625,100.0,0.003327970873459113,500.0,100.0,4999.950150692462,1.0,4999.950150692462,100
1.000001,0.9999615,4999.95140511341,4579.1416,0.0025975755967647387,1.0022576,1.9908303e-10,0.01,1.9906686e-06,0.009949059,4999.952,0.0100229625,0.050659455,99.99990463265931,0.0025975755967647387,500.0,99.99979018389666,4999.95140511341,0.9948676,4999.95140511341,100
1.0,0.9999829,4999.9491399054505,4579.139,0.0023848902377353086,1.0001694,1.1188863e-12,0.01,1.1187778e-08,0.009996578,4999.9497,0.010001865,0.04859057,100.0,0.0023848902377353086,500.0,100.00001525905158,4999.9491399054505,0.99964076,4999.9491399054505,100
1.0,1.0000298,4999.945461407633,4579.1353,0.003016214187920918,1.0004748,5.2870503e-12,0.01,5.2872974e-08,0.009992801,4999.946,0.010004451,0.05464093,100.0,0.003016214187920918,500.0,100.0,4999.945461407633,0.9993098,4999.945461407633,100
1.0,1.0,4999.954100788468,4579.1436,0.0023556492580852546,1.0,3.5044917e-18,0.009999998,,0.01,4999.954,0.01,0.04829371,100.0,0.0023556492580852546,500.0,100.0,4999.954100788468,1.0,4999.954100788468,100
1.0,1.0,4999.950363204545,4579.14,0.0033359395305706183,1.0,3.5044917e-18,0.009999998,,0.01,4999.9507,0.01,0.057466075,100.0,0.0033359395305706183,500.0,100.0,4999.950363204545,1.0,4999.950363204545,100
1.0,1.0,4999.953375457121,4579.143,0.0024773809926628802,1.0,3.5044917e-18,0.009999998,,0.01,4999.9536,0.01,0.049550876,100.0,0.0024773809926628802,500.0,100.0,4999.953375457121,1.0,4999.953375457121,100
1.0,1.0000067,4999.947256240544,4579.1377,0.002785374270521221,1.0002981,2.5117165e-12,0.01,2.5117481e-08,0.00999509,4999.948,0.010002915,0.052518968,100.0,0.002785374270521221,500.0,99.99999237065654,4999.947256240544,0.99951565,4999.947256240544,100
1.0000006,1.000045,4999.944443042252,4579.1343,0.003450213562458753,1.0020078,7.4552246e-11,0.01,7.455947e-07,0.009961868,4999.945,0.010019628,0.058421575,99.99994039539075,0.003450213562458753,500.0,99.99992752404822,4999.944443042252,0.9962315,4999.944443042252,100
1.0,1.0,4999.957477484048,4579.147,0.0028209237682336793,1.0,3.5044917e-18,0.009999998,,0.01,4999.9575,0.01,0.052891545,100.0,0.0028209237682336793,500.0,100.0,4999.957477484048,1.0,4999.957477484048,100
1.0,1.0,4999.9343000552735,4579.124,0.007701955606577811,1.0,3.5044917e-18,0.009999998,,0.01,4999.9346,0.01,0.087316185,100.0,0.007701955606577811,500.0,100.0,4999.9343000552735,1.0,4999.9343000552735,100
1.0000002,0.99993044,4999.953614605291,4579.1436,0.0029597848280234983,1.0017135,4.617881e-11,0.010000002,4.617286e-07,0.0099825915,4999.954,0.010017832,0.054092776,99.99997615814777,0.0029597848280234983,500.0,99.99993133070657,4999.953614605291,0.9981897,4999.953614605291,100
1.0,1.0000097,4999.940429124201,4579.1304,0.003304274276928577,1.000184,4.7232243e-13,0.01,4.7236526e-09,0.0099975495,4999.941,0.010001744,0.057212837,100.0,0.003304274276928577,500.0,99.99999618533951,4999.940429124201,0.99976456,4999.940429124201,100
1.0000001,1.0000001,4999.949780054138,4579.14,0.0023537756160271366,1.0010113,7.542536e-12,0.010000002,7.54277e-08,0.009994107,4999.9507,0.010010111,0.048294954,99.99998807907247,0.0023537756160271366,500.0,99.99999237060707,4999.949780054138,0.9994109,4999.949780054138,100
1.0187567,0.99686503,4981.447800297747,4568.1597,34226.53478592181,1.1986237,2.1353194e-06,0.01,0.021219522,0.0038106416,4992.8984,0.012023931,70.589676,98.1588590901118,34226.53478592181,498.16,97.92979046375886,4981.447800297747,0.37986952,4981.447800297747,100
1.0,0.99998635,4999.949413684804,4579.139,0.0026283355053365646,1.0002259,9.725491e-13,0.01,9.725136e-09,0.0099974135,4999.9497,0.010002396,0.051021934,100.0,0.0026283355053365646,500.0,99.99999618525075,4999.949413684804,0.99972767,4999.949413684804,100
1.0000001,1.0000248,4999.944844822106,4579.135,0.008635009393084918,1.0006616,3.0461352e-11,0.01,3.046242e-07,0.009971673,4999.9453,0.010006368,0.09226686,99.99998807907247,0.008635009393084918,500.0,99.99998092698932,4999.944844822106,0.997192,4999.944844822106,100
1.0000002,0.99992836,4999.946080811442,4579.136,0.0035014689048477056,1.0019269,4.1383428e-11,0.01,4.137705e-07,0.00998005,4999.947,0.010019987,0.058842603,99.99997615814777,0.0035014689048477056,500.0,99.99995803533693,4999.946080811442,0.9979335,4999.946080811442,100
1.0000002,0.9999952,4999.957678684243,4579.1475,0.002782441359602767,1.0009794,4.9224576e-11,0.01,4.9224775e-07,0.009972776,4999.958,0.010009842,0.05240874,99.99997615814777,0.002782441359602767,500.0,99.9999542234285,4999.957678684243,0.99727285,4999.957678684243,100
1.003317,0.9944652,4994.7467218827915,4574.7397,2704.4245056126865,1.070947,6.161235e-07,0.01,0.0060932203,0.004824431,4996.2476,0.010769076,36.919353,99.6693967622626,2704.4245056126865,499.49,99.3937250696533,4994.7467218827915,0.47977287,4994.7467218827915,100
1.0,1.0,4999.962294349595,4579.152,0.001909357211299535,1.0,3.5044917e-18,0.009999998,,0.01,4999.9624,0.01,0.04348914,100.0,0.001909357211299535,500.0,100.0,4999.962294349595,1.0,4999.962294349595,100
1.0000001,1.0000345,4999.942800214452,4579.133,0.002459435053351482,1.0009749,1.4465792e-11,0.010000002,1.4466578e-07,0.0099891815,4999.9434,0.010009403,0.049363174,99.99998807907247,0.002459435053351482,500.0,99.99995422522707,4999.942800214452,0.99895257,4999.942800214452,100
1.0000001,1.0000161,4999.948905030472,4579.139,0.0037691181735904342,1.0033587,2.9749408e-11,0.01,2.9750208e-07,0.009993439,4999.9497,0.010033426,0.06115705,99.99998807907247,0.0037691181735904342,500.0,99.99997711218879,4999.948905030472,0.9993599,4999.948905030472,100
1.000001,0.9998079,4999.953537947043,4579.1436,0.003021640016042632,1.0025673,1.5936243e-10,0.01,1.5930278e-06,0.009957698,4999.954,0.0100275995,0.054623913,99.99990463265931,0.003021640016042632,500.0,99.99983975212248,4999.953537947043,0.9955785,4999.953537947043,100
1.0000006,0.99994475,4999.949595545247,4579.1396,0.002968367521209685,1.0019101,1.3399187e-10,0.01,1.3397738e-06,0.009947013,4999.95,0.010019654,0.054132503,99.99994039539075,0.002968367521209685,500.0,99.99986266345385,4999.949595545247,0.9946464,4999.949595545247,100
1.0000019,0.999967,4999.941807922703,4579.1313,0.005658728016593857,1.0002904,1.1494644e-11,0.010000002,1.1493758e-07,0.009978745,4999.9424,0.010003234,0.074778445,99.99980926550052,0.005658728016593857,500.0,99.99997329624232,4999.941807922703,0.99784154,4999.941807922703,100
1.0,0.999988,4999.942747973757,4579.133,0.003980866381248794,1.0003514,7.625885e-12,0.01,7.6258615e-08,0.009987969,4999.9434,0.010003634,0.06274752,100.0,0.003980866381248794,500.0,99.9999885557721,4999.942747973757,0.9987849,4999.942747973757,100
1.0000001,1.0000112,4999.939873325104,4579.13,0.003785209326947684,1.0012406,2.6108922e-11,0.010000002,2.6109794e-07,0.009984534,4999.9404,0.010012294,0.06119026,99.99998807907247,0.003785209326947684,500.0,99.99997329742396,4999.939873325104,0.9984646,4999.939873325104,100
1.0000006,0.99995565,4999.934105802368,4579.124,0.004692155579033765,1.0015922,1.0324537e-10,0.010000002,1.0323606e-06,0.009962598,4999.9346,0.010016366,0.068103485,99.99994039539075,0.004692155579033765,500.0,99.99988936896717,4999.934105802368,0.9962156,4999.934105802368,100
1.0000005,0.99988997,4999.9241781140145,4579.1143,0.05058480578169856,1.0015328,2.4078306e-10,0.01,2.4072945e-06,0.009898427,4999.925,0.01001643,0.22169025,99.99995231630692,0.05058480578169856,500.0,99.99975964806296,4999.9241781140145,0.9897338,4999.9241781140145,100
1.0,1.0,4999.9515576164695,4579.141,0.004206133614552452,1.0,3.5044917e-18,0.009999998,,0.01,4999.9517,0.01,0.06452036,100.0,0.004206133614552452,500.0,100.0,4999.9515576164695,1.0,4999.9515576164695,100
1.0,1.0,4999.949138325274,4579.1387,0.0029551455183624755,1.0,3.5044917e-18,0.009999998,,0.01,4999.949,0.01,0.054094817,100.0,0.0029551455183624755,500.0,100.0,4999.949138325274,1.0,4999.949138325274,100
1.0,1.0000083,4999.94331310011,4579.1333,0.0032669420810104003,1.0003335,1.2448242e-12,0.010000002,1.2448125e-08,0.009997498,4999.944,0.010003252,0.05685459,100.0,0.0032669420810104003,500.0,99.99998092667647,4999.94331310011,0.99975824,4999.94331310011,100
1.0,1.0,4999.9429991769375,4579.133,0.004742500066499253,1.0,3.5044917e-18,0.009999998,,0.01,4999.9434,0.01,0.068508126,100.0,0.004742500066499253,500.0,100.0,4999.9429991769375,1.0,4999.9429991769375,100
1.0000001,1.0000131,4999.943628886247,4579.1333,0.0033448301730555656,1.00136,2.7630103e-11,0.01,2.7630878e-07,0.009982337,4999.944,0.0100134695,0.05754072,99.99998807907247,0.0033448301730555656,500.0,99.9999732974749,4999.943628886247,0.9982468,4999.943628886247,100
1.0,1.0,4999.942596013658,4579.1323,0.0029070154770862036,1.0,3.5044917e-18,0.009999998,,0.01,4999.943,0.01,0.053640824,100.0,0.0029070154770862036,500.0,100.0,4999.942596013658,1.0,4999.942596013658,100
1.0000007,0.9998937,4999.949150422508,4579.139,0.0031721075256367706,1.0024985,8.7736166e-11,0.01,8.7716444e-07,0.009974289,4999.9497,0.010026051,0.056005385,99.99992847447743,0.0031721075256367706,500.0,99.999896992306,4999.949150422508,0.9973229,4999.949150422508,100
1.0000001,0.9999834,4999.938665003985,4579.1284,0.011352463132585791,1.0004,2.2459937e-11,0.010000002,2.2459292e-07,0.009978774,4999.939,0.010004166,0.10583984,99.99998807907247,0.011352463132585791,500.0,99.99997329668035,4999.938665003985,0.9978608,4999.938665003985,100
1.0,1.0,4999.945372956443,4579.135,0.0031369512785369915,1.0,3.5044917e-18,0.009999998,,0.01,4999.9453,0.01,0.05574763,100.0,0.0031369512785369915,500.0,100.0,4999.945372956443,1.0,4999.945372956443,100
1.0000004,0.9999216,4999.940926166074,4579.131,0.004664303654253173,1.0009389,7.3854346e-11,0.01,7.384221e-07,0.009970353,4999.9414,0.010010174,0.067887075,99.99996423722592,0.004664303654253173,500.0,99.99993133010403,4999.940926166074,0.9969572,4999.940926166074,100
1.0,1.0,4999.949988447645,4579.1396,0.002714907921766889,1.0,3.5044917e-18,0.009999998,,0.01,4999.95,0.01,0.0518445,100.0,0.002714907921766889,500.0,100.0,4999.949988447645,1.0,4999.949988447645,100
1.0,1.0,4999.944285923409,4579.134,0.0032177404674832363,1.0,3.5044917e-18,0.009999998,,0.01,4999.9443,0.01,0.05643908,100.0,0.0032177404674832363,500.0,100.0,4999.944285923409,1.0,4999.944285923409,100
1.0000019,1.0000043,4999.951293628107,4579.141,0.0020602334394571316,1.0010777,5.895153e-12,0.01,5.895085e-08,0.009994665,4999.952,0.010010734,0.04516417,99.99980926550052,0.0020602334394571316,500.0,99.99999618531915,4999.951293628107,0.99947083,4999.951293628107,100
1.0339898,0.9713998,4962.143146685393,4565.991,142940.8333773462,1.2303827,5.00049e-06,0.01,0.047185507,0.001603112,4993.8936,0.012666079,60.830425,96.71275407883685,142940.8333773462,496.23,95.28303219418159,4962.143146685393,0.15572625,4962.143146685393,100
1.0000001,0.99990255,4999.955864666048,4579.146,0.0021951031928758363,1.0019207,5.2473137e-11,0.01,5.246207e-07,0.009974203,4999.9565,0.010020183,0.046619985,99.99998807907247,0.0021951031928758363,500.0,99.99993132879413,4999.955864666048,0.99732316,4999.955864666048,100
1.0,1.0,4999.957246816864,4579.147,0.002098690091432365,1.0,3.5044917e-18,0.009999998,,0.01,4999.9575,0.01,0.04556883,100.0,0.002098690091432365,500.0,100.0,4999.957246816864,1.0,4999.957246816864,100
1.0,1.0,4999.954898977791,4579.1445,0.0019929756649354263,1.0,3.5044917e-18,0.009999998,,0.01,4999.955,0.01,0.04443461,100.0,0.0019929756649354263,500.0,100.0,4999.954898977791,1.0,4999.954898977791,100
1.0,1.0,4999.959980718391,4579.149,0.0014861121729558603,1.0,3.5044917e-18,0.009999998,,0.01,4999.9595,0.01,0.038348235,100.0,0.0014861121729558603,500.0,100.0,4999.959980718391,1.0,4999.959980718391,100
1.0,1.0,4999.946973073894,4579.136,0.002593514307816738,1.0,3.5044917e-18,0.009999998,,0.01,4999.947,0.01,0.05064084,100.0,0.002593514307816738,500.0,100.0,4999.946973073894,1.0,4999.946973073894,100
1.0,1.0,4999.946074070615,4579.1353,0.002317293537448508,1.0,3.5044917e-18,0.009999998,,0.01,4999.946,0.01,0.04791206,100.0,0.002317293537448508,500.0,100.0,4999.946074070615,1.0,4999.946074070615,100
1.0,1.0,4999.947893025327,4579.137,0.0024327661353758826,1.0,3.5044917e-18,0.009999998,,0.01,4999.9478,0.01,0.049045265,100.0,0.0024327661353758826,500.0,100.0,4999.947893025327,1.0,4999.947893025327,100
1.0,1.0,4999.9582343030515,4579.1475,0.0024520608512245802,1.0,3.5044917e-18,0.009999998,,0.01,4999.958,0.01,0.049269922,100.0,0.0024520608512245802,500.0,100.0,4999.9582343030515,1.0,4999.9582343030515,100
1.0,1.0,4999.949558884752,4579.1387,0.00196299800713643,1.0,3.5044917e-18,0.009999998,,0.01,4999.949,0.01,0.044091146,100.0,0.00196299800713643,500.0,100.0,4999.949558884752,1.0,4999.949558884752,100
1.0,1.0,4999.958533252912,4579.148,0.0017859393314414028,1.0,3.5044917e-18,0.009999998,,0.01,4999.9585,0.01,0.04204867,100.0,0.0017859393314414028,500.0,100.0,4999.958533252912,1.0,4999.958533252912,100
1.0,1.0,4999.956158783231,4579.145,0.0021707301267656636,1.0,3.5044917e-18,0.009999998,,0.01,4999.9556,0.01,0.046346325,100.0,0.0021707301267656636,500.0,100.0,4999.956158783231,1.0,4999.956158783231,100
1.0,1.0,4999.951657005937,4579.1416,0.001993087630753477,1.0,3.5044917e-18,0.009999998,,0.01,4999.952,0.01,0.044437055,100.0,0.001993087630753477,500.0,100.0,4999.951657005937,1.0,4999.951657005937,100
1.0,1.0,4999.953494533417,4579.143,0.0020210421898214023,1.0,3.5044917e-18,0.009999998,,0.01,4999.9536,0.01,0.044729892,100.0,0.0020210421898214023,500.0,100.0,4999.953494533417,1.0,4999.953494533417,100
1.0,1.0,4999.955110933917,4579.1445,0.0026080642953898174,1.0,3.5044917e-18,0.009999998,,0.01,4999.955,0.01,0.050800096,100.0,0.0026080642953898174,500.0,100.0,4999.955110933917,1.0,4999.955110933917,100
1.0,1.0,4999.9546705766315,4579.144,0.0017815628774764366,1.0,3.5044917e-18,0.009999998,,0.01,4999.9546,0.01,0.042008393,100.0,0.0017815628774764366,500.0,100.0,4999.9546705766315,1.0,4999.9546705766315,100
1.0000019,0.99999887,4999.94687632443,4579.1367,0.002892515750165818,1.0000179,1.0531173e-14,0.010000002,1.0528205e-10,0.009999728,4999.9478,0.010000191,0.053542893,99.99980926550052,0.002892515750165818,500.0,100.0,4999.94687632443,0.9999716,4999.94687632443,100
1.0,1.0,4999.952401473301,4579.142,0.002324686987646627,1.0,3.5044917e-18,0.009999998,,0.01,4999.9526,0.01,0.048012525,100.0,0.002324686987646627,500.0,100.0,4999.952401473301,1.0,4999.952401473301,100
1.0000006,1.0000272,4999.960061228683,4579.1504,0.0020062870801278066,1.001999,6.4701106e-11,0.01,6.4704864e-07,0.009972444,4999.961,0.010019718,0.04458187,99.99994039539075,0.0020062870801278066,500.0,99.9999389665294,4999.960061228683,0.9972715,4999.960061228683,100
1.0,0.9999961,4999.956826693158,4579.147,0.0019685966638100455,1.0001832,1.1016637e-12,0.01,1.10164935e-08,0.009995147,4999.9575,0.010001871,0.044154696,100.0,0.0019685966638100455,500.0,99.99998474115331,4999.956826693158,0.99951077,4999.956826693158,100
1.0000014,0.9999667,4999.950985584996,4579.1406,0.0020047830045477892,1.0020281,1.8366973e-10,0.01,1.8365996e-06,0.009951351,4999.9517,0.0100206155,0.044507828,99.99985694905718,0.0020047830045477892,500.0,99.99983596275031,4999.950985584996,0.9951019,4999.950985584996,100
1.0,1.0,4999.95765784195,4579.1475,0.0021330743237031307,1.0,3.5044917e-18,0.009999998,,0.01,4999.958,0.01,0.045975793,100.0,0.0021330743237031307,500.0,100.0,4999.95765784195,1.0,4999.95765784195,100
1.0,1.0000092,4999.9515207682525,4579.141,0.002470628038054485,1.0002865,2.9066645e-12,0.01,2.9066666e-08,0.009993654,4999.9517,0.010002772,0.049430583,100.0,0.002470628038054485,500.0,99.99999618533806,4999.9515207682525,0.99937457,4999.9515207682525,100
1.0000008,1.0001438,4999.953312584434,4579.143,0.0018105236885214186,1.004675,1.685855e-10,0.010000002,1.686339e-06,0.009980348,4999.9536,0.010045306,0.042315144,99.99991655356695,0.0018105236885214186,500.0,99.99982836352777,4999.953312584434,0.99817836,4999.953312584434,100
1.0,1.0,4999.945715546172,4579.1353,0.002831733132009745,1.0,3.5044917e-18,0.009999998,,0.01,4999.946,0.01,0.052948087,100.0,0.002831733132009745,500.0,100.0,4999.945715546172,1.0,4999.945715546172,100
1.0,1.0,4999.955070576139,4579.1445,0.0020847023871526154,1.0,3.5044917e-18,0.009999998,,0.01,4999.955,0.01,0.045429684,100.0,0.0020847023871526154,500.0,100.0,4999.955070576139,1.0,4999.955070576139,100
1.0000001,0.9999781,4999.9467463184155,4579.136,0.00246243440324261,1.0005759,1.4072972e-11,0.01,1.407244e-07,0.009990183,4999.947,0.010005978,0.049364384,99.99998807907247,0.00246243440324261,500.0,99.99996948176062,4999.9467463184155,0.9989964,4999.9467463184155,100
1.0,1.0,4999.9429818341205,4579.1323,0.010613389175003938,1.0,3.5044917e-18,0.009999998,,0.01,4999.943,0.01,0.10251597,100.0,0.010613389175003938,500.0,100.0,4999.9429818341205,1.0,4999.9429818341205,100
1.0000002,1.0000187,4999.953313070572,4579.1436,0.002810949273892747,1.0009778,3.428642e-11,0.01,3.428769e-07,0.009973262,4999.954,0.010009591,0.052698437,99.99997615814777,0.002810949273892747,500.0,99.99996185375129,4999.953313070572,0.9973449,4999.953313070572,100
1.0,1.0,4999.947790375659,4579.1377,0.0021504316477270993,1.0,3.5044917e-18,0.009999998,,0.01,4999.948,0.01,0.04616585,100.0,0.0021504316477270993,500.0,100.0,4999.947790375659,1.0,4999.947790375659,100
1.0,0.9999973,4999.944144340576,4579.1343,0.002136060395327868,1.0000185,1.3646307e-14,0.01,1.3648313e-10,0.00999969,4999.945,0.010000211,0.046001945,100.0,0.002136060395327868,500.0,100.0,4999.944144340576,0.99996626,4999.944144340576,100
1.0,1.0,4999.947653109248,4579.137,0.0030198484795376478,1.0,3.5044917e-18,0.009999998,,0.01,4999.9478,0.01,0.0547062,100.0,0.0030198484795376478,500.0,100.0,4999.947653109248,1.0,4999.947653109248,100
1.0000019,1.0000055,4999.94436098926,4579.1343,0.0026317754526136044,1.0004761,1.5180126e-12,0.010000002,1.517986e-08,0.009995777,4999.9453,0.010004707,0.051048458,99.99980926550052,0.0026317754526136044,500.0,99.99999237064782,4999.94436098926,0.9995832,4999.94436098926,100
1.0065624,0.99534523,4992.347163956389,4573.493,5776.906339213737,1.0849245,8.5246603e-07,0.01,0.008445484,0.005613996,4995.682,0.0108999815,42.64542,99.34804315239238,5776.906339213737,499.25,99.16311277967255,4992.347163956389,0.55878645,4992.347163956389,100
1.0,1.0,4999.953907562712,4579.1436,0.0017046244537751501,1.0,3.5044917e-18,0.009999998,,0.01,4999.954,0.01,0.041071855,100.0,0.0017046244537751501,500.0,100.0,4999.953907562712,1.0,4999.953907562712,100
1.0,1.0,4999.946170454,4579.1357,0.0023499306441715404,1.0,3.5044917e-18,0.009999998,,0.01,4999.9463,0.01,0.048230745,100.0,0.0023499306441715404,500.0,100.0,4999.946170454,1.0,4999.946170454,100
1.0,1.0,4999.954288391486,4579.1436,0.0025070303401714578,1.0,3.5044917e-18,0.009999998,,0.01,4999.954,0.01,0.0498043,100.0,0.0025070303401714578,500.0,100.0,4999.954288391486,1.0,4999.954288391486,100
1.0,1.0,4999.954146445887,4579.143,0.0021552106364323945,1.0,3.5044917e-18,0.009999998,,0.01,4999.9536,0.01,0.046209335,100.0,0.0021552106364323945,500.0,100.0,4999.954146445887,1.0,4999.954146445887,100
1.0,1.0,4999.942548921183,4579.132,0.0033251812903422133,1.0,3.5044917e-18,0.009999998,,0.01,4999.9424,0.01,0.057376333,100.0,0.0033251812903422133,500.0,100.0,4999.942548921183,1.0,4999.942548921183,100
1.0,0.9999833,4999.946085629189,4579.136,0.0036099227774732136,1.0002325,5.747196e-12,0.010000003,5.7470046e-08,0.009987961,4999.947,0.010002492,0.05974768,100.0,0.0036099227774732136,500.0,99.9999771114379,4999.946085629189,0.99877936,4999.946085629189,100
1.0000021,1.0000168,4999.955770297065,4579.1455,0.0018281033040129166,1.0010561,2.086413e-11,0.01,2.0865e-07,0.009986596,4999.9565,0.010010392,0.04255627,99.99978542373924,0.0018281033040129166,500.0,99.99998092683654,4999.955770297065,0.99867636,4999.955770297065,100
1.0,0.99999696,4999.950227563898,4579.14,0.0027666779648551627,1.0008491,1.9269354e-12,0.009999999,1.9270914e-08,0.009997679,4999.9507,0.010008521,0.05238412,100.0,0.0027666779648551627,500.0,100.0,4999.950227563898,0.9997648,4999.950227563898,100
1.0,1.0,4999.953419679873,4579.143,0.0018832250539989163,1.0,3.5044917e-18,0.009999998,,0.01,4999.9536,0.01,0.04317834,100.0,0.0018832250539989163,500.0,100.0,4999.953419679873,1.0,4999.953419679873,100
1.0,1.0,4999.947835996505,4579.1377,0.0025462000418870873,1.0,3.5044917e-18,0.009999998,,0.01,4999.948,0.01,0.050198518,100.0,0.0025462000418870873,500.0,100.0,4999.947835996505,1.0,4999.947835996505,100
1.0,1.0,4999.953150271696,4579.1426,0.001840290560267932,1.0,3.5044917e-18,0.009999998,,0.01,4999.953,0.01,0.042663906,100.0,0.001840290560267932,500.0,100.0,4999.953150271696,1.0,4999.953150271696,100
1.0000019,0.9999968,4999.94901272732,4579.1387,0.004472790441730131,1.0002748,3.5284026e-12,0.01,3.528578e-08,0.009989112,4999.9497,0.01000278,0.06654,99.99980926550052,0.004472790441730131,500.0,100.00000762941941,4999.94901272732,0.9989079,4999.94901272732,100
1.0,1.0,4999.957232497737,4579.1465,0.0019431290860438132,1.0,3.5044917e-18,0.009999998,,0.01,4999.957,0.01,0.043874722,100.0,0.0019431290860438132,500.0,100.0,4999.957232497737,1.0,4999.957232497737,100
1.0,1.0,4999.947738113939,4579.137,0.002309880930810606,1.0,3.5044917e-18,0.009999998,,0.01,4999.9478,0.01,0.047832225,100.0,0.002309880930810606,500.0,100.0,4999.947738113939,1.0,4999.947738113939,100
1.0,1.0,4999.952660447186,4579.142,0.0022939008575062173,1.0,3.5044917e-18,0.009999998,,0.01,4999.9526,0.01,0.04765137,100.0,0.0022939008575062173,500.0,100.0,4999.952660447186,1.0,4999.952660447186,100
