VanillaAvgRet,VarRet,Bound,J,MaxVanillaIw,VarVanillaIw,IterType,MinVanillaIw,VarDiscRet,MaxNormIw,eRenyi2,VarJ,AvgDiscRet,Delta,EpsThisIter,BatchSize,ESSClassic,AvgNormIw,AvgRet,MinNormIw,AvgEpLen,AvgVanillaIw,ESSRenyi,VarNormIw
-107.99398234,8.60756745175,-115.421,-107.867,1.50849,0.0197356,1,0.545818,8.60756745175,0.0150541,1.0173,2.9051,-107.99398234,0.7,100,100,98.091277973,0.01,-107.99398234,0.00544702,16.49,1.00205,98.29934998,1.9655e-06
-107.516363511,7.30674570011,-114.966,-107.451,1.36182,0.00654583,1,0.840699,7.30674570011,0.0136625,1.00851,2.69768,-107.516363511,0.7,100,100,99.351931728,0.01,-107.516363511,0.00843433,16.18,0.996758,99.1559354025,6.58848e-07
-107.56545815,6.94175654129,-115.065,-107.551,1.1099,0.00276847,1,0.833274,6.94175654129,0.0111544,1.00199,2.62814,-107.56545815,0.7,100,100,99.7239530362,0.01,-107.56545815,0.00837434,15.62,0.995032,99.8012566575,2.79619e-07
-107.648765995,7.55903780524,-115.131,-107.579,1.72466,0.0131087,1,0.853055,7.55903780524,0.0173771,1.00948,2.71532,-107.648765995,0.7,100,100,98.699646364,0.01,-107.648765995,0.00859509,16.16,0.992491,99.0604932567,1.33078e-06
-107.94011826,9.6325021832,-115.491,-107.91,1.16356,0.00572431,1,0.698176,9.6325021832,0.0118209,1.00422,3.10192,-107.94011826,0.7,100,100,99.4184903747,0.01,-107.94011826,0.00709292,16.26,0.984329,99.5797133741,5.90803e-07
-108.261942314,9.47041950734,-112.606,-105.047,0.0498176,2.48179e-05,1,,9.47041950734,0.999992,1.0,0.000262296,-108.261942314,0.7,100,100,1.00001690003,0.01,-108.261942314,,16.41,0.00049818,99.9999523163,0.00999983
-108.253734252,7.60131324905,-115.768,-108.185,1.38133,0.0103405,1,0.747412,7.60131324905,0.0137186,1.009,2.70937,-108.253734252,0.7,100,100,99.0003686596,0.01,-108.253734252,0.00742291,16.36,1.0069,99.1081035323,1.01993e-06
-107.585388898,6.17673599327,-115.009,-107.531,1.34258,0.00915725,1,0.764135,6.17673599327,0.0133975,1.00737,2.4555,-107.585388898,0.7,100,100,99.1053217933,0.01,-107.585388898,0.00762521,16.15,1.00212,99.2682749612,9.1186e-07
-108.127512898,6.8002349557,-115.481,-107.911,2.41657,0.0595503,1,0.700579,6.8002349557,0.0235983,1.02884,2.52365,-108.127512898,0.7,100,100,94.6773717977,0.01,-108.127512898,0.00684129,16.59,1.02405,97.1972423382,5.67865e-06
-107.928749145,7.20413832856,-115.451,-107.882,1.14351,0.00417997,1,0.765642,7.20413832856,0.0113444,1.00606,2.62917,-107.928749145,0.7,100,100,99.5943539467,0.01,-107.928749145,0.0075957,16.47,1.00799,99.397331823,4.11393e-07
-108.504272203,9.91987647259,-116.01,-108.379,1.28776,0.0148485,1,0.591688,9.91987647259,0.0127969,1.01715,3.04862,-108.504272203,0.7,100,100,98.5691190261,0.01,-108.504272203,0.0058798,16.67,1.00631,98.3136700711,1.46629e-06
-108.279469794,8.85357796853,-115.786,-108.206,1.13187,0.0109495,1,0.60304,8.85357796853,0.0113439,1.00996,2.95129,-108.279469794,0.7,100,100,98.9228833724,0.01,-108.279469794,0.00604386,16.25,0.997772,99.0140155819,1.09985e-06
-107.90294355,7.61402201669,-115.34,-107.787,1.36181,0.0204591,1,0.680064,7.61402201669,0.0135804,1.01535,2.7008,-107.90294355,0.7,100,100,98.0255248238,0.01,-107.90294355,0.00678182,16.04,1.00278,98.4878144252,2.0346e-06
-107.990977438,6.77967193395,-115.444,-107.932,1.52696,0.00973291,1,0.790903,6.77967193395,0.0151586,1.00745,2.5022,-107.990977438,0.7,100,100,99.0593583394,0.01,-107.990977438,0.00785151,15.91,1.00733,99.2604754928,9.59187e-07
-108.144269985,8.53959368249,-115.635,-108.035,1.26868,0.0137508,1,0.634212,8.53959368249,0.0128263,1.0149,2.87621,-108.144269985,0.7,100,100,98.6276247598,0.01,-108.144269985,0.00641186,16.51,0.989123,98.5318780614,1.40549e-06
-107.715943943,8.02232990646,-115.183,-107.559,1.27878,0.0299763,1,0.434501,8.02232990646,0.012821,1.02163,2.72096,-107.715943943,0.7,100,100,97.1033871324,0.01,-107.715943943,0.00435626,16.48,0.997418,97.8826648339,3.01317e-06
-108.413783431,8.18593676111,-115.852,-108.289,1.7367,0.0229322,1,0.770992,8.18593676111,0.0170544,1.01662,2.85355,-108.413783431,0.7,100,100,97.8576081755,0.01,-108.413783431,0.00757115,16.35,1.01833,98.3655245617,2.21141e-06
-108.292525432,8.77101198862,-115.794,-108.24,1.56636,0.0128767,1,0.882359,8.77101198862,0.0154388,1.00708,2.89601,-108.292525432,0.7,100,100,98.7766878941,0.01,-108.292525432,0.00869694,16.7,1.01456,99.2969579431,1.25097e-06
-107.835379375,7.64956628758,-115.274,-107.712,1.7249,0.0197953,1,0.697767,7.64956628758,0.0167808,1.01609,2.68748,-107.835379375,0.7,100,100,98.1789802363,0.01,-107.835379375,0.00678825,16.49,1.0279,98.416544701,1.87351e-06
-107.937564737,7.45681350337,-115.445,-107.883,1.18693,0.00657742,1,0.805233,7.45681350337,0.0119103,1.007,2.68807,-107.937564737,0.7,100,100,99.3486065289,0.01,-107.937564737,0.00808015,16.34,0.996558,99.3049394826,6.62294e-07
-107.81709744,8.6049772178,-115.233,-107.669,1.2416,0.0173202,1,0.615568,8.6049772178,0.0123908,1.0197,2.80586,-107.81709744,0.7,100,100,98.3208836257,0.01,-107.81709744,0.00614321,16.01,1.00203,98.0682263622,1.72502e-06
-107.829318506,6.35750486381,-115.359,-107.795,1.15185,0.00512388,1,0.825875,6.35750486381,0.011551,1.00467,2.4789,-107.829318506,0.7,100,100,99.4924469231,0.01,-107.829318506,0.00828211,16.14,0.99718,99.5354754533,5.1529e-07
-108.062931921,6.88285045947,-115.516,-107.997,1.3039,0.00681175,1,0.824562,6.88285045947,0.0128693,1.00853,2.58525,-108.062931921,0.7,100,100,99.3473907204,0.01,-108.062931921,0.00813828,16.13,1.01319,99.1542359537,6.63556e-07
-108.101693379,7.88786344315,-115.597,-108.028,1.18247,0.00756404,1,0.690409,7.88786344315,0.0116858,1.00965,2.80696,-108.101693379,0.7,100,100,99.2739748727,0.01,-108.101693379,0.00682297,16.37,1.01189,99.0441187843,7.38734e-07
-108.071022539,7.99068274299,-115.61,-107.99,1.41997,0.0128687,1,0.794235,7.99068274299,0.0140915,1.01078,2.74102,-108.071022539,0.7,100,100,98.7608793073,0.01,-108.071022539,0.00788183,16.52,1.00768,98.9338142071,1.26733e-06
-107.827534801,7.94921302636,-115.3,-107.714,1.74844,0.022589,1,0.649541,7.94921302636,0.017345,1.01566,2.80405,-107.827534801,0.7,100,100,97.846598274,0.01,-107.827534801,0.00644362,16.44,1.00804,98.4583604021,2.22302e-06
-108.069008978,6.86409333763,-115.565,-108.041,1.08362,0.00279453,1,0.80212,6.86409333763,0.0108108,1.00387,2.58494,-108.069008978,0.7,100,100,99.7253890789,0.01,-108.069008978,0.00800237,16.32,1.00235,99.6141714995,2.78142e-07
-108.006474744,6.96819297545,-115.504,-107.921,1.40751,0.0193234,1,0.420476,6.96819297545,0.0141157,1.01182,2.63403,-108.006474744,0.7,100,100,98.1123041924,0.01,-108.006474744,0.00421687,16.69,0.997127,98.8321846751,1.94349e-06
-108.064212439,8.23010782768,-115.534,-107.888,1.34823,0.032039,1,0.369834,8.23010782768,0.0137425,1.02252,2.83651,-108.064212439,0.7,100,100,96.8097045155,0.01,-108.064212439,0.00376971,16.3,0.981067,97.7972269944,3.32875e-06
-108.240238055,8.72415067159,-115.712,-108.143,1.36892,0.0144169,1,0.811986,8.72415067159,0.0135137,1.01329,2.90068,-108.240238055,0.7,100,100,98.6281851121,0.01,-108.240238055,0.00801575,16.2,1.01299,98.6884957766,1.40495e-06
-107.921365476,8.86133724813,-115.473,-107.884,1.35611,0.00600047,1,0.868372,8.86133724813,0.0136415,1.00508,2.92359,-107.921365476,0.7,100,100,99.4024886103,0.01,-107.921365476,0.00873521,16.06,0.994105,99.4948877354,6.07184e-07
-108.155175845,9.3655660571,-115.595,-108.011,1.24159,0.0179098,1,0.538753,9.3655660571,0.0122474,1.01888,2.92955,-108.155175845,0.7,100,100,98.3040160141,0.01,-108.155175845,0.00531441,16.48,1.01376,98.1466280161,1.74269e-06
-108.038706374,6.82842409627,-115.582,-107.964,1.31842,0.00874144,1,0.757055,6.82842409627,0.0130453,1.00979,2.52887,-108.038706374,0.7,100,100,99.1599039764,0.01,-108.038706374,0.00749077,16.07,1.01065,99.0306256103,8.55817e-07
-108.237411376,7.29191698118,-115.705,-108.164,1.19291,0.0095263,1,0.619733,7.29191698118,0.0119602,1.00913,2.60396,-108.237411376,0.7,100,100,99.0608920401,0.01,-108.237411376,0.0062135,16.05,0.997398,99.0957167126,9.57607e-07
-107.709121692,7.22441126593,-115.17,-107.661,1.27566,0.00575985,1,0.765566,7.22441126593,0.0130127,1.00631,2.65263,-107.709121692,0.7,100,100,99.4101449562,0.01,-107.709121692,0.00780939,16.08,0.980315,99.3727225773,5.99349e-07
-107.687846342,7.39163879253,-115.209,-107.643,1.24032,0.00585853,1,0.702245,7.39163879253,0.0123925,1.00607,2.71191,-107.687846342,0.7,100,100,99.4243052215,0.01,-107.687846342,0.00701638,16.47,1.00087,99.3968371631,5.84839e-07
-107.928946689,9.33980131949,-115.427,-107.856,1.28527,0.00834332,1,0.816942,9.33980131949,0.012637,1.00988,3.00366,-107.928946689,0.7,100,100,99.2078193988,0.01,-107.928946689,0.00803229,16.17,1.01707,99.0216477882,8.06557e-07
-107.86577264,8.52810339521,-115.39,-107.788,1.31163,0.00925641,1,0.591985,8.52810339521,0.0130503,1.01027,2.88565,-107.86577264,0.7,100,100,99.100980681,0.01,-107.86577264,0.0058901,16.15,1.00505,98.9831481251,9.16361e-07
-108.06344669,9.19147728412,-115.511,-108.002,1.2991,0.00634064,1,0.869644,9.19147728412,0.0129776,1.00783,2.96942,-108.06344669,0.7,100,100,99.3774520861,0.01,-108.06344669,0.00868749,16.41,1.00103,99.2227405634,6.3276e-07
-107.636440709,7.29555414319,-115.067,-107.539,1.24474,0.0119205,1,0.585056,7.29555414319,0.0125869,1.01282,2.66121,-107.636440709,0.7,100,100,98.8076509123,0.01,-107.636440709,0.00591616,15.76,0.988911,98.7341801949,1.21893e-06
-107.792136988,8.19158071891,-115.284,-107.718,1.17048,0.0107894,1,0.612611,8.19158071891,0.0117555,1.00992,2.80657,-107.792136988,0.7,100,100,98.9341105893,0.01,-107.792136988,0.00615266,16.01,0.995686,99.0173815554,1.08831e-06
-108.013261545,8.26591744113,-115.546,-107.931,1.76869,0.016196,1,0.636098,8.26591744113,0.0176353,1.012,2.94467,-108.013261545,0.7,100,100,98.4309349792,0.01,-108.013261545,0.00634241,16.48,1.00293,98.8145702526,1.61016e-06
-107.968105959,10.2003144408,-115.411,-107.822,1.40836,0.0258015,1,0.433089,10.2003144408,0.0141839,1.02042,3.17727,-107.968105959,0.7,100,100,97.474569763,0.01,-107.968105959,0.00436173,16.42,0.992929,97.9991422776,2.61703e-06
-108.353659256,7.04865214522,-115.844,-108.267,1.18817,0.0149582,1,0.588391,7.04865214522,0.0118465,1.0119,2.64986,-108.353659256,0.7,100,100,98.5492440995,0.01,-108.353659256,0.00586648,16.1,1.00297,98.8236502679,1.48697e-06
-107.972056804,8.64141043451,-115.447,-107.832,1.21419,0.0198786,1,0.506184,8.64141043451,0.0123326,1.01955,2.84104,-107.972056804,0.7,100,100,98.0100833556,0.01,-107.972056804,0.00514136,16.27,0.984534,98.0824103794,2.05081e-06
-108.099471204,7.60016218949,-115.57,-107.945,1.26814,0.0272468,1,0.368941,7.60016218949,0.0128767,1.02011,2.68355,-108.099471204,0.7,100,100,97.2941525209,0.01,-108.099471204,0.0037462,15.92,0.984839,98.028379426,2.80921e-06
-108.564438232,10.104673807,-116.001,-108.291,3.14478,0.0999777,1,0.612713,10.104673807,0.0306856,1.03924,3.27452,-108.564438232,0.7,100,100,91.387796453,0.01,-108.564438232,0.00597862,16.47,1.02484,96.2242739454,9.51899e-06
-108.220256356,7.45075030221,-115.722,-108.121,1.18391,0.0207972,1,0.438988,7.45075030221,0.0121222,1.01346,2.59945,-108.220256356,0.7,100,100,97.8870813933,0.01,-108.220256356,0.00449482,16.27,0.976652,98.6720699472,2.18034e-06
-107.931700347,7.67962953861,-115.361,-107.8,1.44521,0.0225074,1,0.573025,7.67962953861,0.0144674,1.0177,2.68038,-107.931700347,0.7,100,100,97.8158267865,0.01,-107.931700347,0.00573631,16.05,0.998945,98.2607422436,2.2555e-06
-107.489129693,7.1833144277,-115.012,-107.418,1.39308,0.0124981,1,0.814203,7.1833144277,0.0138956,1.00926,2.55481,-107.489129693,0.7,100,100,98.7838906176,0.01,-107.489129693,0.00812148,16.15,1.00253,99.0826424942,1.24352e-06
-107.924254488,7.38964092024,-115.407,-107.856,1.35272,0.00868881,1,0.816283,7.38964092024,0.0135377,1.00862,2.71911,-107.924254488,0.7,100,100,99.1458508016,0.01,-107.924254488,0.00816917,16.32,0.999224,99.1455755298,8.70231e-07
-107.989438489,7.28382561929,-115.475,-107.968,1.18235,0.00300519,1,0.870036,7.28382561929,0.0117748,1.00293,2.67945,-107.989438489,0.7,100,100,99.7057941165,0.01,-107.989438489,0.00866448,16.24,1.00414,99.7077329819,2.98045e-07
-108.07863221,7.40074057077,-115.498,-107.953,1.48656,0.0260239,1,0.715516,7.40074057077,0.0146862,1.01715,2.68388,-108.07863221,0.7,100,100,97.5471770513,0.01,-108.07863221,0.00706881,16.44,1.01222,98.3136239821,2.53995e-06
-107.609156182,6.38558154718,-115.061,-107.552,1.22425,0.00563634,1,0.762698,6.38558154718,0.0122307,1.00756,2.46978,-107.609156182,0.7,100,100,99.4461464243,0.01,-107.609156182,0.00761968,16.08,1.00096,99.2492365473,5.62555e-07
-108.31451977,9.26656451551,-115.765,-108.17,1.17776,0.0201929,1,0.548618,9.26656451551,0.0119475,1.0196,2.94444,-108.31451977,0.7,100,100,97.9842910794,0.01,-108.31451977,0.0055653,16.4,0.985783,98.0776169381,2.07795e-06
-108.368545477,8.02810753656,-115.923,-108.365,1.05455,0.000374003,1,0.959077,8.02810753656,0.0105413,1.00041,2.81311,-108.368545477,0.7,100,100,99.9630336809,0.01,-108.368545477,0.009587,16.24,1.00039,99.9587825026,3.73709e-08
-107.8150867,7.04050468011,-115.279,-107.75,1.58255,0.0097362,1,0.753678,7.04050468011,0.0158612,1.00775,2.64311,-107.8150867,0.7,100,100,99.0410480429,0.01,-107.8150867,0.00755379,16.01,0.997749,99.2310975385,9.78019e-07
-107.811741648,8.80001814691,-115.27,-107.712,1.15116,0.0153703,1,0.625997,8.80001814691,0.0114909,1.01336,2.90776,-107.811741648,0.7,100,100,98.5064274227,0.01,-107.811741648,0.0062487,16.23,1.0018,98.6813675719,1.5315e-06
-108.183250065,9.3626662087,-115.7,-108.131,1.38808,0.00763487,1,0.894076,9.3626662087,0.0138624,1.00735,3.03067,-108.183250065,0.7,100,100,99.2517916669,0.01,-108.183250065,0.00892894,16.8,1.00132,99.2707536634,7.6147e-07
-108.389798076,9.46735068592,-115.911,-108.368,1.08979,0.00206862,1,0.828161,9.46735068592,0.0108877,1.00276,3.05396,-108.389798076,0.7,100,100,99.7959907443,0.01,-108.389798076,0.00827385,16.42,1.00094,99.7245765936,2.06475e-07
-108.009559596,7.74952369742,-115.493,-107.898,1.24782,0.018738,1,0.339697,7.74952369742,0.0124434,1.01189,2.68636,-108.009559596,0.7,100,100,98.1886627716,0.01,-108.009559596,0.0033875,16.17,1.0028,98.8246514999,1.86336e-06
-107.75562505,8.0689035614,-115.244,-107.686,1.34627,0.00992486,1,0.842683,8.0689035614,0.0134353,1.0093,2.80491,-107.75562505,0.7,100,100,99.0309050244,0.01,-107.75562505,0.00840971,16.15,1.00204,99.0787571785,9.88457e-07
-108.363462254,8.84016399058,-115.885,-108.31,1.20484,0.00541751,1,0.818266,8.84016399058,0.0120839,1.00693,2.92849,-108.363462254,0.7,100,100,99.4634406262,0.01,-108.363462254,0.00820674,16.46,0.997066,99.3113115294,5.44945e-07
-107.801499282,7.95067179863,-115.287,-107.691,1.21496,0.0126033,1,0.626063,7.95067179863,0.0118521,1.01428,2.70396,-107.801499282,0.7,100,100,98.8265120686,0.01,-107.801499282,0.00610733,16.23,1.0251,98.592178004,1.19937e-06
-107.346681677,6.89957710008,-114.865,-107.292,1.32634,0.00748376,1,0.852662,6.89957710008,0.0132237,1.007,2.56225,-107.346681677,0.7,100,100,99.2689255693,0.01,-107.346681677,0.00850112,15.79,1.003,99.3047866576,7.43907e-07
-108.306066964,8.32668004811,-115.764,-108.222,1.42786,0.0123521,1,0.750109,8.32668004811,0.0143431,1.01147,2.85982,-108.306066964,0.7,100,100,98.7811103436,0.01,-108.306066964,0.00753498,16.51,0.995502,98.8657777484,1.2464e-06
-108.004851345,8.0959893911,-115.543,-107.984,1.15064,0.00214449,1,0.807805,8.0959893911,0.0114476,1.00281,2.81864,-108.004851345,0.7,100,100,99.7903035852,0.01,-108.004851345,0.00803678,16.51,1.00514,99.7196213021,2.12264e-07
-108.042656715,8.63714447881,-115.562,-107.955,1.14283,0.0138441,1,0.68909,8.63714447881,0.0115555,1.01166,2.86414,-108.042656715,0.7,100,100,98.6181192645,0.01,-108.042656715,0.00696761,16.5,0.988991,98.84788345,1.41541e-06
-107.935358716,9.45596932617,-115.407,-107.809,1.39997,0.0151504,1,0.754474,9.45596932617,0.0141626,1.0165,2.96971,-107.935358716,0.7,100,100,98.4882331385,0.01,-107.935358716,0.00763256,16.18,0.988494,98.3764373376,1.55051e-06
-107.993709489,9.14514081748,-115.437,-107.797,1.38571,0.031006,1,0.477782,9.14514081748,0.0141266,1.0243,2.94417,-107.993709489,0.7,100,100,96.9085218576,0.01,-107.993709489,0.00487073,16.29,0.980925,97.6273433578,3.22236e-06
-107.845068389,6.37429642215,-115.317,-107.83,1.20145,0.00245742,1,0.941633,6.37429642215,0.0119681,1.00198,2.50543,-107.845068389,0.7,100,100,99.7591619842,0.01,-107.845068389,0.00937992,16.33,1.00388,99.8020403208,2.43845e-07
-107.671649928,7.04052086198,-115.199,-107.645,1.10862,0.00280258,1,0.797058,7.04052086198,0.011057,1.00338,2.60965,-107.671649928,0.7,100,100,99.7247654807,0.01,-107.671649928,0.00794961,15.83,1.00264,99.6629905237,2.78785e-07
-108.263576401,9.13905105256,-115.742,-108.208,1.24323,0.00747944,1,0.74184,9.13905105256,0.0122914,1.00737,2.99418,-108.263576401,0.7,100,100,99.2814585432,0.01,-108.263576401,0.00733435,16.26,1.01146,99.2683219497,7.3109e-07
-107.684947445,7.46169624275,-115.158,-107.574,1.4083,0.017678,1,0.701095,7.46169624275,0.0140407,1.01526,2.60639,-107.684947445,0.7,100,100,98.2901106971,0.01,-107.684947445,0.00698987,16.26,1.00302,98.497042661,1.75718e-06
-107.652599662,8.15939367948,-115.148,-107.545,1.25197,0.0125794,1,0.690839,8.15939367948,0.0121927,1.01455,2.72193,-107.652599662,0.7,100,100,98.8326598092,0.01,-107.652599662,0.00672793,15.7,1.02682,98.5660432162,1.19308e-06
-108.481300925,6.91794170258,-115.999,-108.442,1.10256,0.00532238,1,0.746763,6.91794170258,0.0110558,1.00506,2.60377,-108.481300925,0.7,100,100,99.4730121952,0.01,-108.481300925,0.00748804,16.36,0.997274,99.4962802498,5.35152e-07
-107.772940329,8.47890601103,-115.262,-107.702,1.22227,0.00777388,1,0.62233,8.47890601103,0.01212,1.00858,2.86718,-107.772940329,0.7,100,100,99.2489014676,0.01,-107.772940329,0.00617104,16.44,1.00847,99.1490090486,7.64386e-07
-108.049448124,8.7018198054,-115.469,-107.877,1.37882,0.0293041,1,0.575599,8.7018198054,0.0138987,1.02321,2.83117,-108.049448124,0.7,100,100,97.1366272854,0.01,-108.049448124,0.0058021,16.43,0.992052,97.7316551767,2.97755e-06
