VarVanillaIw,AvgDiscRet,Delta,VarDiscRet,IterType,AvgRet,MaxVanillaIw,Bound,ESSRenyi,VanillaAvgRet,AvgNormIw,AvgVanillaIw,VarRet,MaxNormIw,EpsThisIter,ESSClassic,BatchSize,MinVanillaIw,MinNormIw,AvgEpLen,VarJ,J,VarNormIw,eRenyi2
,-493.732308513,0.6,1941.54392588,2,-493.732308513,1.0,-521.796,400.0,-493.732308513,0.00333333,1.0,1941.54392588,0.00333333,100,299.999969474,400,1.0,0.00333333,500.0,41.6517,-492.73,5.43914e-20,1.0
0.212652,-490.41031772,0.6,2126.94340007,1,-490.41031772,2.78579,-515.17,323.915963646,-490.41031772,0.0025,0.972602,2126.94340007,0.00716067,100,326.733605796,400,0.0349148,8.9746e-05,500.0,51.7991,-486.995,1.40501e-06,1.23489
,-487.386801797,0.6,1841.14682678,2,-487.386801797,1.0,-540.315,400.0,-487.386801797,0.01,1.0,1841.14682678,0.01,100,100.0,400,1.0,0.01,500.0,42.6935,-487.387,3.50449e-18,1.0
,-483.140016309,0.6,1943.64116638,2,-483.140016309,1.0,-522.689,400.0,-483.140016309,0.005,1.0,1943.64116638,0.005,100,200.000000102,400,1.0,0.005,500.0,43.3357,-485.263,2.1793e-19,1.0
,-482.345366597,0.6,1964.96979186,2,-482.345366597,1.0,-514.849,400.0,-482.345366597,0.00333333,1.0,1964.96979186,0.00333333,100,299.999969474,400,1.0,0.00333333,500.0,43.6156,-484.291,5.43914e-20,1.0
0.13772,-485.478809126,0.6,1709.27061819,1,-485.478809126,3.47635,-509.3,353.2246254,-485.478809126,0.0025,0.972519,1709.27061819,0.00893646,100,349.268983358,400,0.0683409,0.00017568,500.0,44.9053,-481.138,9.10083e-07,1.13242
,-479.248473076,0.6,1846.34709296,2,-479.248473076,1.0,-530.625,400.0,-479.248473076,0.01,1.0,1846.34709296,0.01,100,100.0,400,1.0,0.01,500.0,42.7538,-479.248,3.50449e-18,1.0
,-484.558222305,0.6,1932.703832,2,-484.558222305,1.0,-519.417,400.0,-484.558222305,0.005,1.0,1932.703832,0.005,100,200.000000102,400,1.0,0.005,500.0,43.3322,-481.903,2.1793e-19,1.0
,-490.353072137,0.6,1985.10007834,2,-490.353072137,1.0,-515.35,400.0,-490.353072137,0.00333333,1.0,1985.10007834,0.00333333,100,299.999969474,400,1.0,0.00333333,500.0,43.849,-484.72,5.43914e-20,1.0
88.0779,-480.554980097,0.6,1748.59707758,1,-480.554980097,181.401,-481.843,399.998855594,-480.554980097,0.0025,0.933152,1748.59707758,0.485991,100,3.92556068569,400,,,500.0,261.295,-455.316,0.000632182,1.0
,-490.007068446,0.6,1751.16372884,2,-490.007068446,1.0,-542.366,400.0,-490.007068446,0.01,1.0,1751.16372884,0.01,100,100.0,400,1.0,0.01,500.0,41.6371,-490.007,3.50449e-18,1.0
,-481.751142706,0.6,1648.31128871,2,-481.751142706,1.0,-522.902,400.0,-481.751142706,0.005,1.0,1648.31128871,0.005,100,200.000000102,400,1.0,0.005,500.0,41.2284,-485.879,2.1793e-19,1.0
,-495.829089328,0.6,1661.15070175,2,-495.829089328,1.0,-519.425,400.0,-495.829089328,0.00333333,1.0,1661.15070175,0.00333333,100,299.999969474,400,1.0,0.00333333,500.0,41.2719,-489.196,5.43914e-20,1.0
nan,-485.771747726,0.6,1462.71252835,,-480.554980097,inf,nan,1544564.5957,-480.554980097,nan,inf,1748.59707758,nan,100,nan,500,0.00551264,nan,500.0,nan,nan,nan,0.000323716
0.259846,-486.769937315,0.6,1900.09529146,1,-486.769937315,3.18686,-505.128,400.543798591,-486.769937315,0.002,1.01387,1900.09529146,0.00628652,100,399.27256123,500,0.060866,0.000120066,500.0,47.8479,-478.619,1.01113e-06,1.2483
,-475.908292787,0.6,1695.65633166,2,-475.908292787,1.0,-525.965,500.0,-475.908292787,0.01,1.0,1695.65633166,0.01,100,100.0,500,1.0,0.01,500.0,40.9719,-475.908,3.50449e-18,1.0
,-482.519987747,0.6,1904.83494872,2,-482.519987747,1.0,-514.609,500.0,-482.519987747,0.005,1.0,1904.83494872,0.005,100,200.000000102,500,1.0,0.005,500.0,42.3459,-479.214,2.1793e-19,1.0
,-476.208118208,0.6,1523.4911569,2,-476.208118208,1.0,-507.112,500.0,-476.208118208,0.00333333,1.0,1523.4911569,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.2336,-478.212,5.43914e-20,1.0
,-474.710500003,0.6,1592.61273529,2,-474.710500003,1.0,-502.365,500.0,-474.710500003,0.0025,1.0,1592.61273529,0.0025,100,400.0,500,1.0,0.0025,500.0,40.8855,-477.337,5.4346e-20,1.0
0.354493,-474.795908152,0.6,1646.78967878,1,-474.795908152,2.73975,-496.453,369.581668104,-474.795908152,0.002,1.00635,1646.78967878,0.00544496,100,370.552464537,500,0.0297713,5.91672e-05,500.0,47.5365,-470.415,1.40015e-06,1.35288
,-470.820535676,0.6,1462.8296908,2,-470.820535676,1.0,-517.997,500.0,-470.820535676,0.01,1.0,1462.8296908,0.01,100,100.0,500,1.0,0.01,500.0,38.0552,-470.821,3.50449e-18,1.0
,-474.923266162,0.6,1825.45830864,2,-474.923266162,1.0,-506.23,500.0,-474.923266162,0.005,1.0,1825.45830864,0.005,100,200.000000102,500,1.0,0.005,500.0,40.3969,-472.872,2.1793e-19,1.0
,-473.477391468,0.6,1491.71250798,2,-473.477391468,1.0,-502.681,500.0,-473.477391468,0.00333333,1.0,1491.71250798,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.7528,-473.074,5.43914e-20,1.0
,-479.567456107,0.6,1779.6645775,2,-479.567456107,1.0,-500.491,500.0,-479.567456107,0.0025,1.0,1779.6645775,0.0025,100,400.0,500,1.0,0.0025,500.0,40.4177,-474.697,5.4346e-20,1.0
0.147159,-470.068178182,0.6,1591.36014149,1,-470.068178182,2.08034,-495.247,433.373230263,-470.068178182,0.002,1.03702,1591.36014149,0.00401215,100,439.921233793,500,0.0906315,0.000174793,500.0,43.7829,-470.466,5.47364e-07,1.15374
,-467.302651636,0.6,1608.7826799,2,-467.302651636,1.0,-512.776,500.0,-467.302651636,0.01,1.0,1608.7826799,0.01,100,100.0,500,1.0,0.01,500.0,39.9086,-467.303,3.50449e-18,1.0
,-473.925333798,0.6,1796.17424956,2,-473.925333798,1.0,-504.205,500.0,-473.925333798,0.005,1.0,1796.17424956,0.005,100,200.000000102,500,1.0,0.005,500.0,41.1876,-470.614,2.1793e-19,1.0
,-472.788831414,0.6,1874.6560739,2,-472.788831414,1.0,-499.589,500.0,-472.788831414,0.00333333,1.0,1874.6560739,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.8406,-471.339,5.43914e-20,1.0
,-469.815581307,0.6,1899.17282746,2,-469.815581307,1.0,-496.057,500.0,-469.815581307,0.0025,1.0,1899.17282746,0.0025,100,400.0,500,1.0,0.0025,500.0,42.231,-470.958,5.4346e-20,1.0
1.07242,-476.349074299,0.6,1939.57845237,1,-476.349074299,13.9767,-490.615,312.034934072,-476.349074299,0.002,0.980155,1939.57845237,0.0285194,100,236.512864362,500,0.0291055,5.93895e-05,500.0,61.5865,-461.659,4.46513e-06,1.60238
,-466.049051229,0.6,2539.52869299,2,-466.049051229,1.0,-517.675,500.0,-466.049051229,0.01,1.0,2539.52869299,0.01,100,100.0,500,1.0,0.01,500.0,50.1411,-466.049,3.50449e-18,1.0
,-463.86313834,0.6,1794.23821802,2,-463.86313834,1.0,-501.461,500.0,-463.86313834,0.005,1.0,1794.23821802,0.005,100,200.000000102,500,1.0,0.005,500.0,46.3294,-464.956,2.1793e-19,1.0
,-466.157369842,0.6,1891.6874155,2,-466.157369842,1.0,-495.163,500.0,-466.157369842,0.00333333,1.0,1891.6874155,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,45.3378,-465.357,5.43914e-20,1.0
,-463.59492761,0.6,1448.96865148,2,-463.59492761,1.0,-490.729,500.0,-463.59492761,0.0025,1.0,1448.96865148,0.0025,100,400.0,500,1.0,0.0025,500.0,43.5986,-464.916,5.4346e-20,1.0
0.237453,-463.304877893,0.6,2203.37662191,1,-463.304877893,2.58489,-485.032,409.366732921,-463.304877893,0.002,1.02563,2203.37662191,0.00504058,100,408.069113755,500,0.109739,0.000213993,500.0,45.8489,-459.515,9.02934e-07,1.2214
,-465.11641952,0.6,1583.31575441,2,-465.11641952,1.0,-511.647,500.0,-465.11641952,0.01,1.0,1583.31575441,0.01,100,100.0,500,1.0,0.01,500.0,39.5914,-465.116,3.50449e-18,1.0
,-458.933580136,0.6,1775.03976439,2,-458.933580136,1.0,-495.92,500.0,-458.933580136,0.005,1.0,1775.03976439,0.005,100,200.000000102,500,1.0,0.005,500.0,40.8894,-462.025,2.1793e-19,1.0
,-464.611915964,0.6,2134.24678562,2,-464.611915964,1.0,-491.247,500.0,-464.611915964,0.00333333,1.0,2134.24678562,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.6663,-462.887,5.43914e-20,1.0
,-464.010117714,0.6,2026.38595094,2,-464.010117714,1.0,-487.729,500.0,-464.010117714,0.0025,1.0,2026.38595094,0.0025,100,400.0,500,1.0,0.0025,500.0,43.2097,-463.168,5.4346e-20,1.0
0.354036,-456.510063402,0.6,2175.77161452,1,-456.510063402,3.73149,-482.08,368.066337701,-456.510063402,0.002,1.01695,2175.77161452,0.00733856,100,372.677269175,500,0.0147548,2.90176e-05,500.0,47.5275,-454.337,1.36932e-06,1.35845
,-460.20955625,0.6,2004.93896305,2,-460.20955625,1.0,-507.382,500.0,-460.20955625,0.01,1.0,2004.93896305,0.01,100,100.0,500,1.0,0.01,500.0,44.5521,-460.21,3.50449e-18,1.0
,-458.072090678,0.6,1767.33420335,2,-458.072090678,1.0,-493.296,500.0,-458.072090678,0.005,1.0,1767.33420335,0.005,100,200.000000102,500,1.0,0.005,500.0,43.2252,-459.141,2.1793e-19,1.0
,-457.343073292,0.6,1669.32744114,2,-457.343073292,1.0,-486.429,500.0,-457.343073292,0.00333333,1.0,1669.32744114,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.3935,-458.542,5.43914e-20,1.0
,-453.533578204,0.6,1309.0653515,2,-453.533578204,1.0,-481.441,500.0,-453.533578204,0.0025,1.0,1309.0653515,0.0025,100,400.0,500,1.0,0.0025,500.0,40.9463,-457.29,5.4346e-20,1.0
0.12675,-459.506784847,0.6,1478.88303142,1,-459.506784847,3.59763,-478.159,446.325150164,-459.506784847,0.002,1.00215,1478.88303142,0.00717979,100,444.068147056,500,0.315304,0.000629254,500.0,46.1367,-455.295,5.04826e-07,1.12026
,-456.211871875,0.6,1649.36170795,2,-456.211871875,1.0,-508.488,500.0,-456.211871875,0.01,1.0,1649.36170795,0.01,100,100.0,500,1.0,0.01,500.0,40.4088,-456.212,3.50449e-18,1.0
,-455.971087929,0.6,1404.36632048,2,-455.971087929,1.0,-493.057,500.0,-455.971087929,0.005,1.0,1404.36632048,0.005,100,200.000000102,500,1.0,0.005,500.0,38.8794,-456.091,2.1793e-19,1.0
,-456.575860892,0.6,1956.64393111,2,-456.575860892,1.0,-486.435,500.0,-456.575860892,0.00333333,1.0,1956.64393111,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.6631,-456.253,5.43914e-20,1.0
,-464.400607293,0.6,1755.17729821,2,-464.400607293,1.0,-484.428,500.0,-464.400607293,0.0025,1.0,1755.17729821,0.0025,100,400.0,500,1.0,0.0025,500.0,41.0727,-458.29,5.4346e-20,1.0
0.222633,-462.954872815,0.6,1772.88722395,1,-462.954872815,3.26423,-480.376,413.447198862,-462.954872815,0.002,1.03086,1772.88722395,0.00633304,100,413.53574377,500,0.112046,0.000217384,500.0,42.6333,-454.666,8.38017e-07,1.20934
,-453.562526252,0.6,1252.87330476,2,-453.562526252,1.0,-496.771,500.0,-453.562526252,0.01,1.0,1252.87330476,0.01,100,100.0,500,1.0,0.01,500.0,35.2185,-453.563,3.50449e-18,1.0
,-448.925660313,0.6,1651.23819222,2,-448.925660313,1.0,-485.501,500.0,-448.925660313,0.005,1.0,1651.23819222,0.005,100,200.000000102,500,1.0,0.005,500.0,37.9857,-451.244,2.1793e-19,1.0
,-452.738703466,0.6,1609.77153159,2,-452.738703466,1.0,-479.713,500.0,-452.738703466,0.00333333,1.0,1609.77153159,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,38.6479,-451.742,5.43914e-20,1.0
,-452.264048274,0.6,1430.79535322,2,-452.264048274,1.0,-476.096,500.0,-452.264048274,0.0025,1.0,1430.79535322,0.0025,100,400.0,500,1.0,0.0025,500.0,38.3982,-451.873,5.4346e-20,1.0
0.481866,-453.546072496,0.6,1292.38718658,1,-453.546072496,3.62571,-470.156,337.226757784,-453.546072496,0.002,0.973745,1292.38718658,0.00744695,100,331.744281806,500,0.0100206,2.05815e-05,500.0,45.6744,-443.775,2.03281e-06,1.48268
,-455.71457687,0.6,1901.00472954,2,-455.71457687,1.0,-502.745,500.0,-455.71457687,0.01,1.0,1901.00472954,0.01,100,100.0,500,1.0,0.01,500.0,43.382,-455.715,3.50449e-18,1.0
,-447.770301763,0.6,1640.36444293,2,-447.770301763,1.0,-484.998,500.0,-447.770301763,0.005,1.0,1640.36444293,0.005,100,200.000000102,500,1.0,0.005,500.0,42.0566,-451.742,2.1793e-19,1.0
,-453.956096364,0.6,1217.08493742,2,-453.956096364,1.0,-479.633,500.0,-453.956096364,0.00333333,1.0,1217.08493742,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.7731,-452.48,5.43914e-20,1.0
,-441.519574142,0.6,1260.8574537,2,-441.519574142,1.0,-473.255,500.0,-441.519574142,0.0025,1.0,1260.8574537,0.0025,100,400.0,500,1.0,0.0025,500.0,39.0001,-449.74,5.4346e-20,1.0
0.255045,-453.22355468,0.6,1402.20408444,1,-453.22355468,3.55466,-468.933,398.802955226,-453.22355468,0.002,0.989259,1402.20408444,0.00718651,100,396.796485178,500,0.0527344,0.000106614,500.0,42.1336,-445.383,1.04245e-06,1.25375
,-459.602694911,0.6,2612.36438831,2,-459.602694911,1.0,-512.746,500.0,-459.602694911,0.01,1.0,2612.36438831,0.01,100,100.0,500,1.0,0.01,500.0,50.8551,-459.603,3.50449e-18,1.0
,-445.675455522,0.6,1429.1717549,2,-445.675455522,1.0,-490.217,500.0,-445.675455522,0.005,1.0,1429.1717549,0.005,100,200.000000102,500,1.0,0.005,500.0,45.2665,-452.639,2.1793e-19,1.0
,-448.976309967,0.6,1982.27521519,2,-448.976309967,1.0,-482.1,500.0,-448.976309967,0.00333333,1.0,1982.27521519,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,44.9796,-451.418,5.43914e-20,1.0
,-449.171482651,0.6,1940.08638057,2,-449.171482651,1.0,-477.428,500.0,-449.171482651,0.0025,1.0,1940.08638057,0.0025,100,400.0,500,1.0,0.0025,500.0,44.7045,-450.856,5.4346e-20,1.0
0.204277,-450.957125511,0.6,1126.36296144,1,-450.957125511,3.21967,-472.479,424.438004464,-450.957125511,0.002,1.00055,1126.36296144,0.00643578,100,415.405444926,500,0.21123,0.000422226,500.0,44.1617,-446.684,8.16206e-07,1.17803
,-450.09036324,0.6,2174.91712747,2,-450.09036324,1.0,-497.945,500.0,-450.09036324,0.01,1.0,2174.91712747,0.01,100,100.0,500,1.0,0.01,500.0,46.4022,-450.09,3.50449e-18,1.0
,-443.204179485,0.6,1783.42746115,2,-443.204179485,1.0,-480.486,500.0,-443.204179485,0.005,1.0,1783.42746115,0.005,100,200.000000102,500,1.0,0.005,500.0,44.3986,-446.647,2.1793e-19,1.0
,-444.67655288,0.6,1211.7505158,2,-444.67655288,1.0,-475.044,500.0,-444.67655288,0.00333333,1.0,1211.7505158,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,41.4113,-445.99,5.43914e-20,1.0
,-454.173636401,0.6,1888.17604874,2,-454.173636401,1.0,-473.198,500.0,-454.173636401,0.0025,1.0,1888.17604874,0.0025,100,400.0,500,1.0,0.0025,500.0,42.0244,-448.036,5.4346e-20,1.0
0.317298,-454.561264767,0.6,2245.09184605,1,-454.561264767,2.99908,-470.376,382.517534431,-454.561264767,0.002,0.991614,2245.09184605,0.00604888,100,378.202878592,500,0.0270883,5.46348e-05,500.0,47.9161,-444.005,1.29075e-06,1.30713
,-443.765925359,0.6,1794.65120539,2,-443.765925359,1.0,-490.827,500.0,-443.765925359,0.01,1.0,1794.65120539,0.01,100,100.0,500,1.0,0.01,500.0,42.151,-443.766,3.50449e-18,1.0
,-444.703271201,0.6,1763.46368527,2,-444.703271201,1.0,-477.512,500.0,-444.703271201,0.005,1.0,1763.46368527,0.005,100,200.000000102,500,1.0,0.005,500.0,41.9701,-444.235,2.1793e-19,1.0
,-441.843459884,0.6,1144.11304831,2,-441.843459884,1.0,-470.608,500.0,-441.843459884,0.00333333,1.0,1144.11304831,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.4101,-443.438,5.43914e-20,1.0
,-449.791924506,0.6,1674.55504118,2,-449.791924506,1.0,-470.234,500.0,-449.791924506,0.0025,1.0,1674.55504118,0.0025,100,400.0,500,1.0,0.0025,500.0,39.8358,-445.026,5.4346e-20,1.0
0.406375,-439.676248695,0.6,1731.27724293,1,-439.676248695,7.13952,-464.182,376.521383096,-439.676248695,0.002,0.984765,1731.27724293,0.0144999,100,352.557590069,500,0.111859,0.000227179,500.0,52.0921,-438.201,1.67618e-06,1.32795
,-445.454697485,0.6,2067.83049855,2,-445.454697485,1.0,-492.854,500.0,-445.454697485,0.01,1.0,2067.83049855,0.01,100,100.0,500,1.0,0.01,500.0,45.2455,-445.455,3.50449e-18,1.0
,-437.075003698,0.6,1201.19106724,2,-437.075003698,1.0,-474.781,500.0,-437.075003698,0.005,1.0,1201.19106724,0.005,100,200.000000102,500,1.0,0.005,500.0,40.444,-441.265,2.1793e-19,1.0
,-441.518969335,0.6,1678.19209839,2,-441.518969335,1.0,-468.715,500.0,-441.518969335,0.00333333,1.0,1678.19209839,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.5499,-441.35,5.43914e-20,1.0
,-435.565240254,0.6,1122.34077321,2,-435.565240254,1.0,-463.603,500.0,-435.565240254,0.0025,1.0,1122.34077321,0.0025,100,400.0,500,1.0,0.0025,500.0,38.9522,-439.903,5.4346e-20,1.0
0.276879,-442.665878762,0.6,1823.90194752,1,-442.665878762,3.29166,-459.497,398.94258392,-442.665878762,0.002,0.999501,1823.90194752,0.00658661,100,391.66492267,500,0.0431629,8.63689e-05,500.0,45.2094,-435.766,1.10862e-06,1.25331
,-437.515256804,0.6,1096.84106368,2,-437.515256804,1.0,-481.003,500.0,-437.515256804,0.01,1.0,1096.84106368,0.01,100,100.0,500,1.0,0.01,500.0,32.9526,-437.515,3.50449e-18,1.0
,-434.957560722,0.6,1148.46893185,2,-434.957560722,1.0,-466.987,500.0,-434.957560722,0.005,1.0,1148.46893185,0.005,100,200.000000102,500,1.0,0.005,500.0,33.3626,-436.236,2.1793e-19,1.0
,-438.160402854,0.6,1473.84801399,2,-438.160402854,1.0,-462.491,500.0,-438.160402854,0.00333333,1.0,1473.84801399,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,35.0604,-436.878,5.43914e-20,1.0
,-441.944668613,0.6,1695.59871641,2,-441.944668613,1.0,-461.416,500.0,-441.944668613,0.0025,1.0,1695.59871641,0.0025,100,400.0,500,1.0,0.0025,500.0,36.6933,-438.144,5.4346e-20,1.0
0.141486,-441.102384989,0.6,1504.12524773,1,-441.102384989,2.83816,-458.353,443.499471096,-441.102384989,0.002,1.00937,1504.12524773,0.0056236,100,439.138410582,500,0.161136,0.000319279,500.0,39.0304,-436.252,5.55482e-07,1.1274
,-443.429942722,0.6,1948.38434335,2,-443.429942722,1.0,-489.811,500.0,-443.429942722,0.01,1.0,1948.38434335,0.01,100,100.0,500,1.0,0.01,500.0,43.9193,-443.43,3.50449e-18,1.0
,-440.56946455,0.6,1694.37482142,2,-440.56946455,1.0,-474.796,500.0,-440.56946455,0.005,1.0,1694.37482142,0.005,100,200.000000102,500,1.0,0.005,500.0,42.4878,-442.0,2.1793e-19,1.0
,-436.598300357,0.6,1383.34095664,2,-436.598300357,1.0,-466.977,500.0,-436.598300357,0.00333333,1.0,1383.34095664,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.8223,-440.199,5.43914e-20,1.0
,-435.841677476,0.6,1567.93852928,2,-435.841677476,1.0,-462.3,500.0,-435.841677476,0.0025,1.0,1567.93852928,0.0025,100,400.0,500,1.0,0.0025,500.0,40.5151,-439.11,5.4346e-20,1.0
0.109197,-434.422285455,0.6,1567.97684237,1,-434.422285455,3.24788,-459.092,448.040376686,-434.422285455,0.002,0.972802,1567.97684237,0.00667736,100,448.367142547,500,0.182192,0.000374572,500.0,42.1805,-435.858,4.61552e-07,1.11597
,-439.610858298,0.6,1742.34079733,2,-439.610858298,1.0,-485.04,500.0,-439.610858298,0.01,1.0,1742.34079733,0.01,100,100.0,500,1.0,0.01,500.0,41.5321,-439.611,3.50449e-18,1.0
,-444.273591694,0.6,1754.09011164,2,-444.273591694,1.0,-474.265,500.0,-444.273591694,0.005,1.0,1754.09011164,0.005,100,200.000000102,500,1.0,0.005,500.0,41.6674,-441.942,2.1793e-19,1.0
,-444.329053104,0.6,1906.45961393,2,-444.329053104,1.0,-469.717,500.0,-444.329053104,0.00333333,1.0,1906.45961393,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,42.2829,-442.738,5.43914e-20,1.0
,-431.43644023,0.6,1296.39218842,2,-431.43644023,1.0,-463.277,500.0,-431.43644023,0.0025,1.0,1296.39218842,0.0025,100,400.0,500,1.0,0.0025,500.0,41.0571,-439.913,5.4346e-20,1.0
0.160028,-436.511281052,0.6,1450.87738533,1,-436.511281052,3.04787,-458.203,435.786332637,-436.511281052,0.002,0.993866,1450.87738533,0.00613336,100,430.409181943,500,0.082921,0.000166865,500.0,41.8718,-435.818,6.48038e-07,1.14735
,-439.258743382,0.6,1434.61799012,2,-439.258743382,1.0,-481.659,500.0,-439.258743382,0.01,1.0,1434.61799012,0.01,100,100.0,500,1.0,0.01,500.0,37.6865,-439.259,3.50449e-18,1.0
,-441.727917322,0.6,2205.92441634,2,-441.727917322,1.0,-473.804,500.0,-441.727917322,0.005,1.0,2205.92441634,0.005,100,200.000000102,500,1.0,0.005,500.0,42.4687,-440.493,2.1793e-19,1.0
,-439.304371293,0.6,1288.22805799,2,-439.304371293,1.0,-467.295,500.0,-439.304371293,0.00333333,1.0,1288.22805799,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.3463,-440.097,5.43914e-20,1.0
,-434.304109303,0.6,1845.45091789,2,-434.304109303,1.0,-462.203,500.0,-434.304109303,0.0025,1.0,1845.45091789,0.0025,100,400.0,500,1.0,0.0025,500.0,41.0355,-438.649,5.4346e-20,1.0
0.212376,-428.573190976,0.6,1606.81464995,1,-428.573190976,3.32476,-455.269,409.062665828,-428.573190976,0.002,0.985912,1606.81464995,0.00674453,100,410.491535223,500,0.0546292,0.00011082,500.0,43.2811,-431.977,8.73956e-07,1.22231
,-435.200055,0.6,1521.15743345,2,-435.200055,1.0,-480.714,500.0,-435.200055,0.01,1.0,1521.15743345,0.01,100,100.0,500,1.0,0.01,500.0,38.8065,-435.2,3.50449e-18,1.0
,-437.82328262,0.6,1724.45082392,2,-437.82328262,1.0,-469.583,500.0,-437.82328262,0.005,1.0,1724.45082392,0.005,100,200.000000102,500,1.0,0.005,500.0,40.1036,-436.512,2.1793e-19,1.0
,-433.371954768,0.6,1488.16415105,2,-433.371954768,1.0,-462.468,500.0,-433.371954768,0.00333333,1.0,1488.16415105,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,39.5662,-435.465,5.43914e-20,1.0
,-428.334746952,0.6,1300.45142156,2,-428.334746952,1.0,-457.068,500.0,-428.334746952,0.0025,1.0,1300.45142156,0.0025,100,400.0,500,1.0,0.0025,500.0,38.8009,-433.682,5.4346e-20,1.0
0.0800788,-433.756967007,0.6,1690.23193585,1,-433.756967007,2.77225,-453.805,467.945386676,-433.756967007,0.002,1.01655,1690.23193585,0.00545426,100,464.107004492,500,0.542106,0.00106656,500.0,40.2216,-432.184,3.09972e-07,1.0685
,-435.117007792,0.6,1888.69221194,2,-435.117007792,1.0,-480.825,500.0,-435.117007792,0.01,1.0,1888.69221194,0.01,100,100.0,500,1.0,0.01,500.0,43.2412,-435.117,3.50449e-18,1.0
,-432.738403718,0.6,1734.47576052,2,-432.738403718,1.0,-466.248,500.0,-432.738403718,0.005,1.0,1734.47576052,0.005,100,200.000000102,500,1.0,0.005,500.0,42.3661,-433.928,2.1793e-19,1.0
,-430.972756145,0.6,1235.44571797,2,-430.972756145,1.0,-459.332,500.0,-430.972756145,0.00333333,1.0,1235.44571797,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,40.0777,-432.943,5.43914e-20,1.0
,-436.366439561,0.6,1634.29324544,2,-436.366439561,1.0,-456.653,500.0,-436.366439561,0.0025,1.0,1634.29324544,0.0025,100,400.0,500,1.0,0.0025,500.0,40.1417,-433.799,5.4346e-20,1.0
0.230592,-427.748331951,0.6,1702.95044614,1,-427.748331951,2.12752,-451.629,410.819580511,-427.748331951,0.002,1.00038,1702.95044614,0.00425342,100,406.519426229,500,0.123886,0.000247677,500.0,42.4794,-428.312,9.21658e-07,1.21708
,-431.26421118,0.6,1916.82709474,2,-431.26421118,1.0,-477.613,500.0,-431.26421118,0.01,1.0,1916.82709474,0.01,100,100.0,500,1.0,0.01,500.0,43.5621,-431.264,3.50449e-18,1.0
,-439.240320495,0.6,1684.49400901,2,-439.240320495,1.0,-468.026,500.0,-439.240320495,0.005,1.0,1684.49400901,0.005,100,200.000000102,500,1.0,0.005,500.0,42.4094,-435.252,2.1793e-19,1.0
,-440.84420638,0.6,2254.80164828,2,-440.84420638,1.0,-466.842,500.0,-440.84420638,0.00333333,1.0,2254.80164828,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,44.1596,-437.116,5.43914e-20,1.0
,-428.876141794,0.6,1576.20358791,2,-428.876141794,1.0,-460.799,500.0,-428.876141794,0.0025,1.0,1576.20358791,0.0025,100,400.0,500,1.0,0.0025,500.0,43.1902,-435.056,5.4346e-20,1.0
0.0813706,-431.324452263,0.6,1755.72281004,1,-431.324452263,1.72282,-456.377,460.688713758,-431.324452263,0.002,1.01787,1755.72281004,0.00338514,100,463.657676458,500,0.351068,0.000689808,500.0,43.3624,-432.389,3.14154e-07,1.08533
,-429.046057903,0.6,1550.64171952,2,-429.046057903,1.0,-472.998,500.0,-429.046057903,0.01,1.0,1550.64171952,0.01,100,100.0,500,1.0,0.01,500.0,39.1808,-429.046,3.50449e-18,1.0
,-431.403332252,0.6,1165.48412083,2,-431.403332252,1.0,-461.54,500.0,-431.403332252,0.005,1.0,1165.48412083,0.005,100,200.000000102,500,1.0,0.005,500.0,36.6861,-430.225,2.1793e-19,1.0
,-430.95880676,0.6,1544.59314897,2,-430.95880676,1.0,-456.853,500.0,-430.95880676,0.00333333,1.0,1544.59314897,0.00333333,100,299.999969474,500,1.0,0.00333333,500.0,37.5111,-430.469,5.43914e-20,1.0
,-435.043539422,0.6,2371.75908576,2,-435.043539422,1.0,-455.412,500.0,-435.043539422,0.0025,1.0,2371.75908576,0.0025,100,400.0,500,1.0,0.0025,500.0,40.574,-431.613,5.4346e-20,1.0
0.0861631,-432.403066143,0.6,1643.25339552,1,-432.403066143,1.88419,-452.204,458.130717481,-432.403066143,0.002,0.976127,1643.25339552,0.00386055,100,458.611367726,500,0.148971,0.000305229,500.0,41.5686,-429.966,3.61717e-07,1.09139
