AvgEpLen,ESSClassic,VarRet,ESSRenyi,Delta,AvgRet,VanillaAvgRet,AvgVanillaIw,VarNormIw,VarDiscRet,VarVanillaIw,MinNormIw,EpsThisIter,MinVanillaIw,MaxVanillaIw,BatchSize,J,IterType,VarJ,AvgDiscRet,Bound,MaxNormIw,eRenyi2,AvgNormIw
499.05,99.10279717088979,9244.144431034558,99.39271518894503,0.4,4990.317313012959,4990.317313012959,0.9980028,9.144716e-07,9244.144431034558,0.009108226,0.0049916515,100,0.49816826,1.1258769,100,4995.1343,1,47.995743,4990.317313012959,4380.894,0.011281299,1.00611,0.01
500.0,99.99968340136184,0.020670935649316366,99.99991655356695,0.4,4999.902755066257,4999.902755066257,1.0000647,3.1365618e-10,0.020670935649316366,3.1369711e-06,0.009902746,100,0.9903387,1.0019957,100,4999.9033,1,0.14222455,4999.902755066257,4387.531,0.010019309,1.0000008,0.01
500.0,99.99998474119988,0.018400880909879735,100.0,0.4,4999.911357775246,4999.911357775246,0.99999917,9.933362e-14,0.018400880909879735,9.933835e-10,0.009998578,100,0.99985695,1.0000435,100,4999.9116,1,0.1349637,4999.911357775246,4387.539,0.010000443,1.0,0.010000002
500.0,100.0,0.008321218432728913,100.0,0.4,4999.921717243607,4999.921717243607,1.0,3.5044917e-18,0.008321218432728913,,0.01,100,1.0,1.0,100,4999.922,1,0.09077112,4999.921717243607,4387.5493,0.01,1.0,0.009999998
500.0,99.99990081942798,0.007541592974304464,99.99996423722592,0.4,4999.9170031396525,4999.9170031396525,1.0000149,6.864083e-11,0.007541592974304464,6.864256e-07,0.009963798,100,0.9963947,1.0028106,100,4999.9175,1,0.08631726,4999.9170031396525,4387.545,0.010027956,1.0000004,0.010000002
496.58,97.63656585169984,117716.46449603469,97.67766865846512,0.4,4965.6057220714565,4965.6057220714565,1.0020132,2.4451078e-06,117716.46449603469,0.02454963,0.0031218512,100,0.31281364,1.2068008,100,4989.206,1,107.32421,4965.6057220714565,4369.5967,0.012043761,1.0237755,0.01
500.0,99.99993132853214,0.006067284305128926,99.99996423722592,0.4,4999.924362003176,4999.924362003176,0.99989873,4.811342e-11,0.006067284305128926,4.810378e-07,0.009971532,100,0.99705225,1.0012214,100,4999.925,1,0.07749652,4999.924362003176,4387.5522,0.010013228,1.0000004,0.01
500.0,99.99997329911476,0.005763007408740413,99.99997615814777,0.4,4999.925021266381,4999.925021266381,1.0000745,2.662377e-11,0.005763007408740413,2.6627475e-07,0.0099826725,100,0.9983416,1.0010524,100,4999.9253,1,0.07548787,4999.925021266381,4387.5527,0.010009778,1.0000002,0.01
500.0,99.99988174373178,0.005803951140855547,99.99990463265931,0.4,4999.927259632135,4999.927259632135,0.99999356,1.12968614e-10,0.005803951140855547,1.1296663e-06,0.009972275,100,0.9972212,1.0021584,100,4999.9277,1,0.07575554,4999.927259632135,4387.555,0.010021648,1.000001,0.01
500.0,100.0,0.005723033807431734,100.0,0.4,4999.931372427921,4999.931372427921,1.0,3.5044917e-18,0.005723033807431734,,0.01,100,1.0,1.0,100,4999.931,1,0.075287014,4999.931372427921,4387.5586,0.01,1.0,0.009999998
500.0,99.9996757906025,0.004191374892603719,99.99979734461846,0.4,4999.937692008989,4999.937692008989,1.0001205,3.2954825e-10,0.004191374892603719,3.296278e-06,0.009965454,100,0.99666554,1.0071948,100,4999.9385,1,0.06437837,4999.937692008989,4387.5654,0.010070734,1.000002,0.01
500.0,99.99998474115331,0.006148433288504007,100.0,0.4,4999.924750121629,4999.924750121629,0.9999961,3.6322266e-13,0.006148433288504007,3.6319585e-09,0.009998084,100,0.99980456,1.0000914,100,4999.9253,1,0.078016765,4999.924750121629,4387.5527,0.010000953,1.0,0.010000002
500.0,99.99992751918217,0.0037377591312558467,99.99994039539075,0.4,4999.942468469776,4999.942468469776,0.9999778,6.445402e-11,0.0037377591312558467,6.445144e-07,0.009976711,100,0.99764895,1.0015076,100,4999.943,1,0.060811214,4999.942468469776,4387.5703,0.010015299,1.0000006,0.010000002
500.0,100.0,0.006378265167802439,100.0,0.4,4999.9212108328475,4999.9212108328475,1.0,3.5044917e-18,0.006378265167802439,,0.01,100,1.0,1.0,100,4999.9214,1,0.07948562,4999.9212108328475,4387.549,0.01,1.0,0.009999998
500.0,100.00000381466128,0.005959058523539639,100.0,0.4,4999.923529916672,4999.923529916672,1.0000094,4.4532507e-12,0.005959058523539639,4.4535426e-08,0.0099931555,100,0.99932504,1.0005759,100,4999.9243,1,0.076797195,4999.923529916672,4387.552,0.010005664,1.0,0.01
500.0,100.0,0.0054343467166051455,100.0,0.4,4999.924323276545,4999.924323276545,1.0,3.5044917e-18,0.0054343467166051455,,0.01,100,1.0,1.0,100,4999.925,1,0.07336942,4999.924323276545,4387.5522,0.01,1.0,0.009999998
500.0,99.99997711179589,0.008324756066967743,99.99998807907247,0.4,4999.907144579343,4999.907144579343,0.9999989,1.6623458e-11,0.008324756066967743,1.6623203e-07,0.009985563,100,0.9985553,1.0006558,100,4999.907,1,0.0907581,4999.907144579343,4387.5347,0.010006568,1.0000001,0.010000002
500.0,99.99998855614318,0.005653473962249404,100.0,0.4,4999.927895010833,4999.927895010833,1.0000205,4.895794e-12,0.005653473962249404,4.8957844e-08,0.009994578,100,0.9994782,1.0004451,100,4999.928,1,0.07481763,4999.927895010833,4387.5557,0.010004247,1.0,0.01
500.0,100.0,0.0035455148222861225,100.0,0.4,4999.941805134436,4999.941805134436,1.0,3.5044917e-18,0.0035455148222861225,,0.01,100,1.0,1.0,100,4999.942,1,0.05924566,4999.941805134436,4387.5693,0.01,1.0,0.009999998
500.0,100.0,0.0050784404848475614,100.0,0.4,4999.927985540777,4999.927985540777,1.0,3.5044917e-18,0.0050784404848475614,,0.01,100,1.0,1.0,100,4999.928,1,0.07091229,4999.927985540777,4387.5557,0.01,1.0,0.009999998
500.0,100.0,0.003802082759137957,100.0,0.4,4999.924507508563,4999.924507508563,1.0,3.5044917e-18,0.003802082759137957,,0.01,100,1.0,1.0,100,4999.925,1,0.06134319,4999.924507508563,4387.5522,0.01,1.0,0.009999998
500.0,99.99999237051102,0.006822383542833444,100.0,0.4,4999.919716600827,4999.919716600827,0.99998754,4.328346e-12,0.006822383542833444,4.328461e-08,0.009993666,100,0.9993541,1.0003405,100,4999.9204,1,0.08218281,4999.919716600827,4387.548,0.010003529,1.0,0.010000002
500.0,99.99993515117744,0.00589593323820118,99.99992847447743,0.4,4999.922604982037,4999.922604982037,1.0000154,7.409157e-11,0.00589593323820118,7.4093657e-07,0.009974577,100,0.9974731,1.0015804,100,4999.924,1,0.07634964,4999.922604982037,4387.5513,0.010015649,1.0000007,0.01
500.0,100.0,0.014177619130687352,100.0,0.4,4999.9076477872495,4999.9076477872495,1.0,3.5044917e-18,0.014177619130687352,,0.01,100,1.0,1.0,100,4999.9077,1,0.11847369,4999.9076477872495,4387.535,0.01,1.0,0.009999998
500.0,100.0,0.00483324872370535,100.0,0.4,4999.940759719564,4999.940759719564,1.0,3.5044917e-18,0.00483324872370535,,0.01,100,1.0,1.0,100,4999.941,1,0.0691959,4999.940759719564,4387.5684,0.01,1.0,0.009999998
500.0,99.99992752603868,0.005287002971241988,99.99994039539075,0.4,4999.9247744417835,4999.9247744417835,1.0000724,6.58417e-11,0.005287002971241988,6.5850253e-07,0.00997826,100,0.9978983,1.0015943,100,4999.9253,1,0.072311126,4999.9247744417835,4387.5527,0.010015218,1.0000006,0.01
500.0,99.99995040718704,0.004657254641741823,99.99995231630692,0.4,4999.931415717308,4999.931415717308,0.99996436,5.221509e-11,0.004657254641741823,5.2211664e-07,0.009980975,100,0.9980619,1.0017756,100,4999.932,1,0.067888685,4999.931415717308,4387.5596,0.010018113,1.0000005,0.01
500.0,99.99991224804829,0.008003863132238491,99.99992847447743,0.4,4999.91396926102,4999.91396926102,0.9998408,9.284815e-11,0.008003863132238491,9.281806e-07,0.0099662095,100,0.9964623,1.0018317,100,4999.914,1,0.088946536,4999.91396926102,4387.5415,0.010019912,1.0000007,0.01
500.0,99.99988173800236,0.08834946774147232,99.99978542373924,0.4,4999.88816099863,4999.88816099863,0.99994516,1.3741441e-10,0.08834946774147232,1.3739939e-06,0.009934019,100,0.99334747,1.0009695,100,4999.8887,1,0.29402176,4999.88816099863,4387.5156,0.010010244,1.0000021,0.01
500.0,99.99991607723801,0.005476442275393815,99.99990463265931,0.4,4999.933724618901,4999.933724618901,1.0000062,1.2210104e-10,0.005476442275393815,1.2210214e-06,0.00996907,100,0.9969132,1.0030766,100,4999.934,1,0.073609814,4999.933724618901,4387.5615,0.010030703,1.000001,0.009999999
500.0,100.0,0.006869739385520429,100.0,0.4,4999.924129150751,4999.924129150751,1.0,3.5044917e-18,0.006869739385520429,,0.01,100,1.0,1.0,100,4999.9243,1,0.08247742,4999.924129150751,4387.552,0.01,1.0,0.009999998
500.0,100.0,0.005259985851101261,100.0,0.4,4999.924162517362,4999.924162517362,1.0,3.5044917e-18,0.005259985851101261,,0.01,100,1.0,1.0,100,4999.9243,1,0.07216854,4999.924162517362,4387.552,0.01,1.0,0.009999998
500.0,99.9999580368898,0.006522068472137785,99.99996423722592,0.4,4999.922266631322,4999.922266631322,0.99996537,3.195479e-11,0.006522068472137785,3.195313e-07,0.009986243,100,0.9985897,1.0017997,100,4999.923,1,0.08033073,4999.922266631322,4387.5503,0.010018344,1.0000004,0.010000002
500.0,99.99998855588997,0.004499062167767991,100.0,0.4,4999.92790179052,4999.92790179052,0.99999833,3.054042e-14,0.004499062167767991,3.0555625e-10,0.009999663,100,0.9999646,1.0000495,100,4999.9287,1,0.06674164,4999.92790179052,4387.556,0.010000511,1.0,0.010000002
500.0,99.99997711166492,0.006079246392444055,99.99998807907247,0.4,4999.923179228104,4999.923179228104,0.9999932,1.2198004e-11,0.006079246392444055,1.219814e-07,0.009993309,100,0.9993241,1.0013335,100,4999.924,1,0.07758067,4999.923179228104,4387.5513,0.010013402,1.0000001,0.01
500.0,100.0,0.00594590974085228,100.0,0.4,4999.920887281757,4999.920887281757,1.0,3.5044917e-18,0.00594590974085228,,0.01,100,1.0,1.0,100,4999.921,1,0.07672817,4999.920887281757,4387.5483,0.01,1.0,0.009999998
500.0,100.0,0.008599121183088297,100.0,0.4,4999.920439862103,4999.920439862103,1.0,3.5044917e-18,0.008599121183088297,,0.01,100,1.0,1.0,100,4999.921,1,0.09226244,4999.920439862103,4387.5483,0.01,1.0,0.009999998
500.0,100.0,0.011442060729052959,100.0,0.4,4999.926400265502,4999.926400265502,1.0,3.5044917e-18,0.011442060729052959,,0.01,100,1.0,1.0,100,4999.9263,1,0.10644399,4999.926400265502,4387.5537,0.01,1.0,0.009999998
500.0,100.0,0.008140553599260357,100.0,0.4,4999.917575125596,4999.917575125596,1.0,3.5044917e-18,0.008140553599260357,,0.01,100,1.0,1.0,100,4999.917,1,0.0897754,4999.917575125596,4387.5444,0.01,1.0,0.009999998
500.0,99.99995422433653,0.03489514431873294,99.99998807907247,0.4,4999.9024561197675,4999.9024561197675,1.000015,3.3743154e-11,0.03489514431873294,3.374393e-07,0.0099700885,100,0.9970238,1.0007175,100,4999.903,1,0.18539521,4999.9024561197675,4387.5303,0.010007025,1.0000001,0.010000002
500.0,100.0,0.0056020803576735945,100.0,0.4,4999.934295191228,4999.934295191228,1.0,3.5044917e-18,0.0056020803576735945,,0.01,100,1.0,1.0,100,4999.9346,1,0.074481234,4999.934295191228,4387.562,0.01,1.0,0.009999998
500.0,99.99993897307088,0.0047370117439693715,99.99997615814777,0.4,4999.934958457314,4999.934958457314,1.0001343,4.817503e-11,0.0047370117439693715,4.818785e-07,0.009977727,100,0.99790674,1.0027336,100,4999.9355,1,0.06845476,4999.934958457314,4387.563,0.010025989,1.0000002,0.01
500.0,100.0,0.00572276247625678,100.0,0.4,4999.926782500695,4999.926782500695,1.0,3.5044917e-18,0.00572276247625678,,0.01,100,1.0,1.0,100,4999.927,1,0.07524102,4999.926782500695,4387.554,0.01,1.0,0.009999998
500.0,100.0,0.005230293767137928,100.0,0.4,4999.91802291754,4999.91802291754,1.0,3.5044917e-18,0.005230293767137928,,0.01,100,1.0,1.0,100,4999.918,1,0.071963556,4999.91802291754,4387.5454,0.01,1.0,0.009999998
500.0,100.00000762952419,0.010528404882202403,100.0,0.4,4999.921552851424,4999.921552851424,0.9999831,1.996917e-12,0.010528404882202403,1.9968416e-08,0.009993289,100,0.9993119,1.0001684,100,4999.922,1,0.10206591,4999.921552851424,4387.5493,0.010001854,1.0,0.01
500.0,99.99998855609078,0.009231776961242687,100.0,0.4,4999.917716565107,4999.917716565107,1.0000159,6.0977807e-13,0.009231776961242687,6.0982566e-09,0.009996994,100,0.99971527,1.0001664,100,4999.918,1,0.09560713,4999.917716565107,4387.5454,0.010001506,1.0,0.01
500.0,99.9999694822845,0.005652496513311087,99.99998807907247,0.4,4999.931390094204,4999.931390094204,0.9999953,3.1865625e-11,0.005652496513311087,3.1865255e-07,0.009989421,100,0.99893737,1.0020595,100,4999.932,1,0.07483076,4999.931390094204,4387.5596,0.010020642,1.0000001,0.01
500.0,99.99998855573281,0.008438375018661431,100.0,0.4,4999.93693770905,4999.93693770905,0.99998456,1.3010386e-11,0.008438375018661431,1.3010217e-07,0.009984762,100,0.9984609,1.0005814,100,4999.9375,1,0.091330916,4999.93693770905,4387.565,0.010005968,1.0,0.01
500.0,99.99996185488627,0.00621341794604813,99.99997615814777,0.4,4999.920232564828,4999.920232564828,1.0000484,3.489779e-11,0.00621341794604813,3.4901146e-07,0.009988952,100,0.9989436,1.0020933,100,4999.921,1,0.078395836,4999.920232564828,4387.5483,0.010020448,1.0000002,0.01
500.0,99.99998092733854,0.01191756190182031,99.99997615814777,0.4,4999.932918123352,4999.932918123352,1.0000432,2.8174556e-11,0.01191756190182031,2.8176393e-07,0.009977016,100,0.9977446,1.0007488,100,4999.9336,1,0.10847795,4999.932918123352,4387.561,0.010007056,1.0000002,0.01
500.0,100.0,0.005091666414821509,100.0,0.4,4999.934733968878,4999.934733968878,1.0,3.5044917e-18,0.005091666414821509,,0.01,100,1.0,1.0,100,4999.9346,1,0.07099764,4999.934733968878,4387.562,0.01,1.0,0.009999998
500.0,100.00000381469475,0.006935142328758921,100.0,0.4,4999.930304358426,4999.930304358426,1.0000007,2.829235e-13,0.006935142328758921,2.8293599e-09,0.009997185,100,0.9997192,1.0000871,100,4999.9307,1,0.08285197,4999.930304358426,4387.558,0.010000865,1.0,0.01
500.0,100.0,0.005389666126461231,100.0,0.4,4999.925412011912,4999.925412011912,1.0,3.5044917e-18,0.005389666126461231,,0.01,100,1.0,1.0,100,4999.926,1,0.0730598,4999.925412011912,4387.553,0.01,1.0,0.009999998
500.0,100.0,0.006263128465286861,100.0,0.4,4999.926313739714,4999.926313739714,1.0,3.5044917e-18,0.006263128465286861,,0.01,100,1.0,1.0,100,4999.9263,1,0.0787803,4999.926313739714,4387.5537,0.01,1.0,0.009999998
500.0,99.99998474116495,0.009334817832324128,100.0,0.4,4999.908192264425,4999.908192264425,0.9999969,4.164344e-13,0.009334817832324128,4.1642685e-09,0.009997547,100,0.9997515,1.0001115,100,4999.9087,1,0.096102245,4999.908192264425,4387.536,0.010001146,1.0,0.01
500.0,100.0,0.005091278839185871,100.0,0.4,4999.934393341528,4999.934393341528,1.0,3.5044917e-18,0.005091278839185871,,0.01,100,1.0,1.0,100,4999.9346,1,0.0710088,4999.934393341528,4387.562,0.01,1.0,0.009999998
500.0,100.0,0.004522300890874917,100.0,0.4,4999.923522316905,4999.923522316905,1.0,3.5044917e-18,0.004522300890874917,,0.01,100,1.0,1.0,100,4999.924,1,0.06689882,4999.923522316905,4387.5513,0.01,1.0,0.009999998
500.0,99.99997711081795,0.008783675321429303,99.99997615814777,0.4,4999.919427630699,4999.919427630699,0.9999562,3.9664706e-11,0.008783675321429303,3.9661165e-07,0.009976637,100,0.99762,1.001179,100,4999.92,1,0.093178384,4999.919427630699,4387.5474,0.010012228,1.0000002,0.010000002
500.0,100.0,0.0065917188484364495,100.0,0.4,4999.9280343237715,4999.9280343237715,1.0,3.5044917e-18,0.0065917188484364495,,0.01,100,1.0,1.0,100,4999.928,1,0.0807819,4999.9280343237715,4387.5557,0.01,1.0,0.009999998
500.0,100.0,0.0063019241324189885,100.0,0.4,4999.93564564067,4999.93564564067,1.0,3.5044917e-18,0.0063019241324189885,,0.01,100,1.0,1.0,100,4999.936,1,0.078963734,4999.93564564067,4387.5635,0.01,1.0,0.009999998
500.0,100.0,0.004927400797918484,100.0,0.4,4999.931853650665,4999.931853650665,1.0,3.5044917e-18,0.004927400797918484,,0.01,100,1.0,1.0,100,4999.932,1,0.0698553,4999.931853650665,4387.5596,0.01,1.0,0.009999998
500.0,99.9998473989533,0.004564660981185997,99.99996423722592,0.4,4999.934238944254,4999.934238944254,0.9999126,1.7718725e-10,0.004564660981185997,1.7715656e-06,0.00993013,100,0.99292624,1.0016556,100,4999.9346,1,0.06715488,4999.934238944254,4387.562,0.01001743,1.0000004,0.01
500.0,100.0,0.005524373956240356,100.0,0.4,4999.919372270951,4999.919372270951,1.0,3.5044917e-18,0.005524373956240356,,0.01,100,1.0,1.0,100,4999.9194,1,0.073961124,4999.919372270951,4387.547,0.01,1.0,0.009999998
500.0,100.0,0.004668106310429255,100.0,0.4,4999.93370920172,4999.93370920172,1.0,3.5044917e-18,0.004668106310429255,,0.01,100,1.0,1.0,100,4999.934,1,0.067993715,4999.93370920172,4387.5615,0.01,1.0,0.009999998
500.0,99.9999275217535,0.006473230136721845,99.99996423722592,0.4,4999.920464550296,4999.920464550296,1.0000132,7.819635e-11,0.006473230136721845,7.8199236e-07,0.009961904,100,0.9962036,1.0013437,100,4999.921,1,0.07997002,4999.920464550296,4387.5483,0.010013305,1.0000004,0.01
497.08,97.69359515223842,85908.55256390429,98.05435590800718,0.4,4970.634494010426,4970.634494010426,0.9881859,2.384693e-06,85908.55256390429,0.0232868,0.0031081531,100,0.3071433,1.2213054,100,4990.836,1,91.28347,4970.634494010426,4372.418,0.012359065,1.0198425,0.01
